global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
997.558813459592	-4.608340087164834	995123.586310909	21.236798358970383	1445.684486418617	-1.300742602256605	1.6919313173252848	2090003.6342714608	1051.8708282706057	-1.1984136037165172	1.4361951655728096	1106432.23936669	1147.1076388691747	933.924828597359	1.454889	16.568941	0.4021506945919538	0.187136237798457	-0.0527010943	0.1033905901	-0.0779710509	-0.0266653643	-0.041494987	0.0184882211	0.007028561	-0.1970206467	-0.2027920917	0.1205415262	0.0001658772	-0.1592738069	-0.0867791135	-0.0123963105	-0.0517717188	0.1070403515	-0.0502217949	0.100565485	0.0275295317	0.0012966773	-0.0461124537	-0.0349904466	0.2331204681	-0.1913652573	-0.1048810988	-0.0555215883	-0.0647705338	0.0232034374	-0.0996138759	0.1171915997	0.059592809	-0.1746340938	0.0874736695	-0.0323600118	-0.0635391238	-0.0183326604	0.2082565261	-0.028598492	0.2761244997	0.0994382538	0.0553169631	-0.0805388298	0.0208585359	-0.0824755253	0.103188032	-0.2218626076	0.1399031386	-0.1682429766	0.0693109371	0.1086914343	-0.2234413074	0.0885315179	0.0361892709	0.1285168201	0.0699206856	-0.0734385023	-0.1524541164	-0.2140624035	-0.1644614347	-0.0270147743	-0.0914870586	-0.0138526642	0.1791333094	-0.050927913	0.1484567431	0.0086630494	-0.1257333001	0.1464954337	0.105144839	-0.1060384212	0.1411091788	-0.2229905373	-0.0516216794	-0.1431909474	-0.2602924324	0.1633380403	-0.2082159547	0.1267591114	0.1351592951	-0.0166070448	-0.0490449657	0.0936083967	0.0810147916	0.0487980862	0.0295138429	0.0769046732	0.1450357471	0.08957422	-0.006928937	-0.0991088896	-0.1294513648	0.0	0.0	-0.0095796975077036	-0.0231129133327811	9.177060433910256e-05	0.0005342067627286	0.0378756246454514	0.1134361938384811	0.0014345629422831	0.0128677700725614	0.0016321455746748	-0.1154480680298064	2.663899176930533e-06	0.0133282564118148	-0.0014111882137736	-0.0005511125350477	1.991452174693524e-06	3.037250262867024e-07	0.0005189913151899	0.0006600308558192	2.6935198524254213e-07	4.3564073063342564e-07	0.0007208662170792	0.0017919269969508	3.2110023624011126e-06	5.196481029260763e-07	0.0	0.0
997.4239598304306	-0.1348536291613982	994854.5556438164	0.0181855012979999	1443.1514833663882	-2.533003052228878	6.416104462600812	2082686.2039426067	1049.8009314843498	-2.0698967862558675	4.284472705752369	1102081.9957454086	1144.8972617304603	927.9496974646528	1.460613	16.634136	0.1072815620342989	0.0654215056483728	0.1760094813	-0.0471043851	0.0884392125	0.0500496176	0.0994914771	-0.0705756825	0.0578426214	-0.086430942	0.0117798198	0.1104547737	-0.2473278491	-0.1442928494	0.1447998542	0.148571964	0.0575593341	0.0835984952	0.0924655193	0.0717762654	0.1234206197	-0.155415658	0.090219288	-0.0261414615	0.2552316922	0.0281863898	-0.0339162984	-0.1342308877	-0.0941976238	0.0922406277	0.0991741271	0.0253831611	-0.1203881601	0.1258320306	0.028613495	0.0453621955	-0.0739197227	-0.0257027906	-0.0035873152	-0.0324584805	0.1428906427	-0.0718551983	0.0949040904	-0.0275209115	-0.1549854405	-0.0184511998	0.0329570851	-0.1690338705	-0.1346142637	-0.0207711994	0.2565310314	0.0359136113	-0.0355151775	-0.0670668306	-0.0473315798	0.1110911142	0.0740736037	-0.1266419302	0.0388166914	0.0501100186	-0.0870707681	0.013655679	0.0567393272	0.2478728226	-0.1408761222	0.0638434249	0.1297219902	-0.024558	0.0131983874	-0.0880581082	-0.1344249173	-0.2023411009	0.1116795599	0.0189195809	-0.0216541006	-0.1820936396	-0.0730777016	0.2261462732	0.1077268992	0.1499086785	0.0072576932	-0.0512348844	0.0489181529	0.1096378217	0.1001555559	-0.0166220704	0.0860790678	-0.0107399265	-0.1935716867	0.08702749	-0.0138382331	-0.1055284005	-0.1272470829	0.0	0.0	-0.0273757010359787	-0.0177960035282751	0.0007494290072112	0.0003166977415783	0.0480270145596506	0.0101513899141992	0.0023065941275128	0.0001030507171901	-0.0168453750176098	-0.0184775205922845	0.0002837666594839	0.0003414187672383	-0.0003661990770386	0.001044989136735	1.341017640239225e-07	1.0920022958941609e-06	0.0006158818383226	9.68905231327e-05	3.793104387756253e-07	9.387773472928274e-09	0.0006456129169561	-7.525330012310004e-05	5.663059179417369e-09	4.16816038540564e-07	0.0	0.0
1001.6736387377922	4.249678907361613	1003350.078542209	18.05977081567419	1438.8952903011132	-4.256193065275056	18.11517940889548	2070419.6564507247	1051.9708442589924	2.1699127746426257	4.708521449557258	1106642.6571709772	1144.5228728804475	940.9109871905785	1.125026	12.812312	0.050452946190651	0.0253029575372582	0.0741596756	-0.0624379542	-0.0220062777	0.1712089847	0.0080103093	-0.194882275	-0.0341380871	0.0210317935	-0.0653263311	0.1765609406	-0.0624509327	-0.0027046027	0.0013114938	0.123810945	0.1985545715	0.0757341055	-0.0142720705	0.1071136492	0.0417290652	-0.0042317576	0.1280900132	0.2827808026	0.1041440622	0.0463143759	0.0021997247	-0.2342293996	0.0319802339	0.0978714383	-0.0614439657	-0.0686495957	-0.0125168818	0.0316442672	0.0423114731	-0.0694453543	-0.0734764359	0.0926888249	-0.0126221277	0.0541040993	-0.0132301951	0.0998673972	-0.0219617069	0.0814910196	-0.0292404425	0.0085195511	0.1437267983	-0.0141179248	-0.1721246887	0.1953481013	0.0895228469	0.1861212983	-0.0499244415	-0.0405040361	0.0400681939	0.05619763	0.0925219519	-0.0649642981	-0.1992741461	0.0844098006	0.005137325	0.0718283479	-0.1020155338	0.0669650241	-0.0138685115	0.0424197439	0.0881333782	-0.0460008181	-0.0122527245	-0.1602004886	-0.0845962782	-0.094648484	0.0407562666	0.0557892493	0.018835336	-0.233173229	0.018878109	0.0557867746	0.0848758461	0.124287364	0.225436173	0.1122753945	-0.0466901296	-0.1035541852	0.142761961	0.0678493719	-0.0629888104	-0.0948281248	-0.1528661088	0.0844190769	-0.0207083033	-0.1112750639	-0.1236010407	0.0	0.0	-0.0274070292116874	-3.13281757086982e-05	0.0007511452502102	9.814545932350675e-10	0.0379890011933952	-0.0100380133662554	0.0014431642116717	0.0001007617123411	-0.0053888025710335	0.0114565724465762	2.903919314957726e-05	0.0001312530522236	5.484818303551239e-05	0.0004210472600741	3.008323182297069e-09	1.7728079521591726e-07	0.0005180158225115	-9.78660158111e-05	2.683403923722659e-07	9.577757050738471e-09	0.0005859855487991	-5.9627368156999925e-05	3.5554230333304092e-09	3.433790634013825e-07	0.0	0.0
1002.0991234048018	0.4254846670096412	1004202.6531286724	0.1810372018603053	1448.3950093980002	9.49971909688702	90.24466291975992	2097848.103249033	1052.7331493544395	0.7623050954471182	0.58110905854464	1108247.0837497166	1149.3090704097303	946.8922095124618	1.220146	13.89558	0.092574587708167	0.0408277913830622	-0.1211249504	-0.0857348547	-0.2122651949	-0.0648710462	0.0564553753	0.1966905952	0.0934701215	-0.0077718119	0.1352910226	0.1853696403	0.0514133521	-0.0460108859	0.0141740995	0.0463295266	0.014031297	0.0870535952	-0.1674236782	0.05776575	0.2400577782	-0.1403445114	-0.0796349051	0.059156175	-0.0007739904	-0.054525482	0.0270619681	0.0034888314	0.056605012	-0.006542261	0.0557132713	-0.078136662	-0.1478528697	0.1829188478	-0.0404945119	0.0921066515	0.0878592762	-0.0338096874	-0.1775895794	0.1058704803	0.030469444	-0.1175339005	0.0682472235	-0.2426851931	0.0596336945	-0.1191639132	-0.0962856271	-0.0785100262	-0.1765538433	0.0846884384	0.0091424424	-0.0686069064	0.0230272425	-0.0390444392	0.0955925648	0.0376964306	0.1108622498	-0.0737129432	0.1207291523	0.1864877196	0.1043049206	-0.0359686583	0.1296871283	-0.0229071289	-0.1493265415	-0.0337013828	0.0334595027	-0.1862958721	0.0040787993	-0.1208963468	0.0919151124	-0.0623415028	-0.0415072195	0.0703345141	0.1642071256	-0.0828417038	-0.0780266924	0.0306819262	-0.0941969944	0.068112221	-0.1007792993	0.0633336102	0.1638137214	0.0157117619	0.052642809	0.1098976165	-0.0776999456	-0.0059760594	-0.0260666039	0.0817508294	-0.0275196736	-0.116312239	-0.1185545494	0.0	0.0	-0.0113853200087561	0.0160217092029313	0.0001296255117017	0.0002566951657832	0.0585964516220087	0.0206074504286135	0.0034335441426904	0.0004246670131677	0.0012146738651921	0.0066034764362255	1.4754325987807155e-06	4.360590104378674e-05	-3.303791264300746e-05	-8.788609567851985e-05	1.0915036718069922e-09	7.723965813613946e-09	0.0009139983164208	0.0003959824939093	8.353929224200568e-07	1.568021354826288e-07	8.301510557898778e-05	-0.0005029704432201	2.5297926675303613e-07	6.8915077542904874e-09	0.0	0.0
996.932774456209	-5.166348948592827	993874.9567849544	26.691161458626205	1444.740360215824	-3.654649182176172	13.356460644780965	2087274.708436549	1049.666809160483	-3.0663401939566484	9.402442185074095	1101800.4102531497	1145.3020853885384	941.0168421471636	1.251138	14.248537	0.1106973546306291	0.0616679439174175	0.0551691193	-0.0885268741	-0.0457331987	-0.0056634645	-0.0709051086	0.029116496	-0.139191521	0.0112086319	0.0909258049	-0.0215843789	-0.1609730274	-0.0425606752	-0.158403667	-0.0829673668	-0.0129279454	-0.0392458427	0.0359060009	-0.1336885659	0.120238616	-0.0337180728	0.0918832798	0.0290074233	0.0183851534	-0.0691082587	-0.0123425918	-0.0627488919	-0.0725533389	0.111108194	-0.0105781038	0.1323332517	-0.1655374747	0.0018299002	0.0910075476	-0.1021836282	-0.0815198887	0.1622114969	-0.0410139016	-0.0410927823	-0.1230916435	-0.0460639275	-0.0509529717	-0.0172297877	0.019372431	0.1153128871	-0.131396215	-0.0086646904	-0.1674788656	-0.1563065896	0.0257004608	0.0392750952	-0.0256500923	-0.0327329781	-0.0719679889	0.0989444597	0.027314624	-0.0188141461	-0.2113899536	-0.0008907954	0.1252804833	-0.0272455926	0.0743346897	0.0469824776	-0.0539222781	-0.0775661624	-0.0196855049	-0.1169636051	-0.0232457678	-0.109424335	-0.0553049997	-0.1744284412	0.0012812345	0.0489448924	0.0578951604	0.0471590758	0.0390965533	0.1498109546	-0.1759244319	0.0257495618	0.0473123222	0.1008337846	-0.0541402897	0.1834984045	-0.0320916848	-0.0960748007	-0.0310684652	0.0560056131	-0.142224314	0.0790246387	-0.0342530363	-0.1206078089	-0.1121647876	0.0	0.0	-0.0165329902199857	-0.0051476702112296	0.0002733397656141	2.649850860358061e-05	0.0439077195514698	-0.0146887320705389	0.0019278878362105	0.00021575884984	0.0344647023160575	0.0332500284508654	0.0011878157057344	0.0011055643919833	-0.0007532354520854	-0.0007201975394423	5.673636462782969e-07	5.186844958188766e-07	0.0009138063465734	-1.9196984739995249e-07	8.35042039037825e-07	3.685242231076103e-14	0.0005148440742491	0.0004318289686701	1.8647625818269277e-07	2.650644207894128e-07	0.0	0.0
996.1770249358826	-0.7557495203263898	992368.6650101062	0.5711573374735682	1443.337628103131	-1.402732112693002	1.9676573799801729	2083223.508698372	1047.7965849653308	-1.8702241951521048	3.497738540132337	1097877.6834650098	1141.7525070101717	924.4016154015584	1.186697	13.514649	0.0757874185792502	0.0389525594325176	-0.0916422707	0.0631150606	0.1296481121	0.0649986131	0.0185120835	0.0177762968	-0.0376125584	-0.0242413295	-0.0626840241	-0.1608953225	-0.0516961024	0.0501127847	-0.0297420893	-0.1535278672	0.0329572956	-0.0370147719	0.2058546776	0.0462534175	0.0825033001	0.0499052664	-0.0623672578	-0.0218888814	-0.0316695011	-0.0432371279	0.1479775867	-0.0089481713	-0.0609393975	0.1185882281	0.097979263	0.0358297756	0.0658303178	-0.0334491541	0.0091891144	0.0722934412	-0.1469412473	0.1391900819	-0.0364677236	0.0700826726	-0.0637940874	0.1404515122	-0.146383948	0.1984368073	-0.0357901613	-0.0895657931	-0.148317267	-0.0422393775	0.0049000374	-0.0650639505	0.011812611	-0.0816634518	0.0275075935	0.0561267983	-0.108908303	-0.0230121353	0.0687621397	0.0693877548	-0.1519577411	0.0756364348	-0.0034495794	0.0551654349	-0.0359166211	0.0036926843	0.0931501721	-0.1012865727	0.0032240524	-0.0728890152	-0.1287623515	-0.0299356874	-0.1170427532	-0.0376059237	-0.162459386	-0.0142142085	0.1733837214	0.0691606078	0.0601203579	0.0113126369	0.1607972902	0.01830626	0.0328697962	0.0347940213	-0.1192713505	0.0156655986	-0.0226615438	-0.0912143124	-0.0844740917	0.210565284	-0.070045324	0.0762424371	-0.0408893051	-0.1241343851	-0.104504154	0.0	0.0	0.0057710525822187	0.0223040428022044	3.3305047906733126e-05	0.0004974703253225	0.0660405857728676	0.0221328662213978	0.0043613589692234	0.0004898637671742	0.0343103945779432	-0.0001543077381142	0.0011772031760941	2.3810878041950843e-08	-0.0008269845536156	-7.374910153019995e-05	6.839034519187932e-07	5.438929976511741e-09	0.0009140151479427	2.088013692999342e-07	8.354236906687157e-07	4.3598011821527493e-14	-3.5122059202074944e-05	-0.0005499661334511	3.024627479432356e-07	1.2335590425940571e-09	0.0	0.0
1000.3051823963636	4.12815746048102	1000610.4579290224	17.041684018525107	1443.9080739849785	0.5704458818474905	0.325408504116761	2084870.52611901	1050.0528970046644	2.25631203933358	5.090944018841656	1102611.0865078885	1145.073169663895	928.5510850856616	1.195977	13.620338	0.1400674971505972	0.0865376157602066	-0.0588852051	0.1062823767	-0.063727061	-0.0789817251	0.1494381185	0.0364762033	0.1154559092	0.0355219591	-0.1191721271	-0.0952933946	0.1010591253	-0.0349209827	-0.096556709	0.0168125844	0.1348670874	0.0975530773	0.0417707674	0.1265547927	0.0478585815	0.0955399402	-0.2119289664	0.1401888207	0.0040948922	0.0377826424	0.0059152138	0.0111039218	0.1581195901	0.0299901607	-0.034441583	-0.0905799021	0.0579920897	0.097512026	0.0979503104	0.2343287288	-0.0695671726	0.0576890611	0.0597517986	0.1008487187	0.040524034	-0.083887426	-0.0439210325	-0.0172403407	-0.094420804	-0.2213700073	-0.0137403142	-0.0617241278	0.0619355908	0.0933713116	-0.1721024347	0.167093301	0.0802256147	0.0315016884	0.1280399591	0.0817950359	-0.0186094464	-0.0405196818	0.0098513629	-0.0143446078	0.021748698	-0.152154692	-0.0642761219	-0.0759001197	0.1527756197	0.0042276871	0.043670128	-0.2133320461	-0.0688734329	0.0412874752	-0.0404281193	-0.0425871569	-0.1322918466	-0.1057431804	0.0280974236	-0.0294101657	0.0471792342	-0.0513784508	0.1800299721	-0.0519231647	0.0253368128	-0.0055911327	0.0291462944	0.0411089222	0.0339458204	0.1311952829	0.0256357091	-0.0118921169	-0.0768977055	0.0734061966	-0.0474096687	-0.1268694822	-0.0956594465	0.0	0.0	-0.0108854500110453	-0.016656502593264	0.0001184930219429	0.0002774390786394	0.0604894282654555	-0.005551157507412	0.0036589709318816	3.081534967209772e-05	-0.0462675590535042	-0.0805779536314474	0.0021406870207694	0.0064928066114316	-0.0009237804813389	-9.679592772329998e-05	8.533703777027297e-07	9.369451623814314e-09	0.0009132174972774	-7.976506652999319e-07	8.339661973335982e-07	6.36246583853424e-13	0.0006129220307788	0.0006480440899808	4.1996114255914034e-07	3.756734158140082e-07	0.0	0.0
998.9752563108682	-1.3299260854954582	997951.5627213648	1.7687033928812728	1442.5238748793436	-1.3841991056349343	1.916007164040552	2080875.129596916	1050.5096630890755	0.4567660844111287	0.2086352558682744	1103570.5522435228	1145.2989402593569	934.001281340226	1.063562	12.112329	0.0592725460783474	0.0263450466427275	0.0817126468	-0.0117452301	-0.1119681502	-0.0660947171	0.1059617108	0.0269129963	-0.0166620035	0.0142230176	0.0438921096	0.1856056231	0.0550961551	-0.1410350268	-0.1588144565	-0.1104835049	0.0771951352	0.1398974218	-0.0456267212	0.0220260333	0.1412043912	0.0281361809	-0.0802668634	-0.2462550648	-0.0268490249	0.0253306115	0.0041365338	-0.0882662462	0.0169287676	0.0992086325	-0.0558886465	-0.0830629178	0.0346654179	-0.0437829948	0.0963933875	0.0504981051	0.0975273638	0.0183699559	-0.1020967422	0.0200852091	0.1031179497	-0.0653827268	0.1399780323	-0.0485328552	0.0498861716	0.0161438556	-0.014547959	-0.1761821976	-0.0149957364	-0.1618688066	-0.0955972744	0.0066713297	0.2006689868	-0.0662262665	0.1007427356	-0.0431367681	-0.0180892153	-0.0748382066	-0.0652401948	0.0389061392	-0.0901169748	-0.0477179878	-0.0059603416	-0.1303729749	-0.0292560565	-0.0004598943	0.0255373779	-0.2813208013	-0.1039532346	0.0268879917	-0.0423386969	-0.0502525318	0.1030606472	-0.069730249	-0.0430776587	0.141768227	-0.0770000246	-0.1138272848	0.0108420056	0.0017922778	-0.2186643833	0.0005108727	0.0094406148	-0.0213982577	-0.0922947807	0.0762521159	-0.0791027545	-0.0341452229	0.0028725578	0.0705179274	-0.0537956445	-0.1287956613	-0.0857308793	0.0	0.0	0.0010499069962435	0.0119353570072888	1.1023047007610486e-06	0.0001424527468914	0.0761024466404052	0.0156130183749497	0.0057915823846557	0.0002437663427765	-0.0402891866423402	0.005978372411164	0.0016232185603013	3.574093668656687e-05	-0.0007531234869735	0.0001706569943653	5.671949866311237e-07	2.9123809725832156e-08	0.0009138984392191	6.809419416999593e-07	8.35210357207107e-07	4.636819279661108e-13	0.000269344001387	-0.0003435780293917	1.1804586228075256e-07	7.254619108316029e-08	0.0	0.0
996.9806956311414	-1.99456067972676	993970.5074611548	3.978272305112075	1442.154965905149	-0.3689089741944826	0.1360938312412254	2079810.9456848816	1050.2189045491746	-0.2907585399009349	0.0845405285253235	1102959.7474724683	1144.337821295095	930.9539946050228	1.172028	13.3476	0.0301259733774373	0.0220187222571159	-0.0529145228	-0.1485936153	0.1134190728	0.0476489115	0.0088795686	-0.0008954183	-0.1140094185	-0.1066554488	0.072930491	0.0013811188	0.0261428748	-0.2179045161	-0.1042606562	-0.043727276	0.012347959	0.0334236533	-0.0518232393	-0.0249993069	0.0430874347	-0.0203583005	-0.1084613322	-0.1746221534	0.0338222731	-0.0340990711	-0.1115816863	-0.1003558674	-0.0455668838	-0.0983226286	-0.101658565	0.0435985508	0.1212763062	-0.0010806561	0.0887632383	0.1898566803	0.1000711508	-0.0178037928	-0.0829719134	-0.0510358886	-0.0443423824	-0.0652072971	0.0253857779	0.0110768816	0.0807871979	0.0241632119	-0.0345533789	-0.0840119614	0.0209381458	-0.1392357346	0.1092161405	0.0302267787	0.0735469207	-0.1317913036	0.124997779	-0.0422866996	-0.0778447415	0.0414235488	0.0188167262	-0.0223473888	-0.1179523168	-0.0335354653	-0.0018160175	-0.014796699	0.0998819023	-0.0150702191	0.0722187525	-0.1206235415	-0.0677548936	0.0811196707	-0.0619647145	-0.0793495861	-0.0702050856	0.0611637098	-0.0914206614	0.1038278591	0.0074367822	-0.1238529254	-0.0082259654	0.12610633	-0.0778517393	-0.1249649729	-0.1791821884	0.0535890793	0.0918835101	-0.0826878163	0.0537387737	-0.0488383277	-0.0566011129	0.0675796767	-0.0600291306	-0.129900641	-0.074830947	0.0	0.0	0.0068579052747566	0.0058079982785131	4.70308647575344e-05	3.373284400321114e-05	0.0727584840307002	-0.003343962609705	0.0052937969984456	1.1182085935105078e-05	-0.019315174153121	0.0209740124892192	0.0003730759525653	0.0004399091998979	-0.0007531234869735	0.0	5.671949866311237e-07	0.0	0.0009138984392191	0.0	8.35210357207107e-07	0.0	0.000269344001387	0.0	0.0	7.254619108316029e-08	0.0	0.0
998.18962572547	1.2089300943285934	996382.528905954	1.461511972973342	1444.1208437179507	1.9658778128016363	3.864675574865746	2085485.011260646	1049.7174716351271	-0.5014329140474274	0.2514349672900947	1101906.770256044	1143.234904488852	925.8488599163552	1.128668	12.853794	0.0705799731434924	0.0581062624848949	-0.1152541384	0.0698432106	0.0123843661	-0.0726500391	0.0534699273	0.0695365048	-0.0115948632	-0.1908060022	0.0432893858	-0.0865258784	-0.0271349205	0.0292304715	0.0246204346	-0.0113302216	0.1317675457	0.0292877222	0.0547254756	0.0853559046	0.0418597263	0.1712775345	-0.0992891915	-0.0742129571	0.0273441705	0.0989011844	0.0678490349	-0.043452486	-0.2229433146	0.081101337	-0.0120172196	0.04171624	0.091516332	-0.1054313278	-0.0983474519	0.0655567371	0.0009201915	0.0114116632	-0.1219807769	-0.0433354504	0.0012404371	0.0841997276	-0.1700347286	0.1333913999	0.0629570299	-0.0599993571	-0.1160899907	-0.1844370088	0.0884004793	0.0663551123	0.0521858702	-0.0416497573	0.1131768433	0.1064802271	-0.1157281476	0.00541754	-0.0672484973	-0.0040141477	0.0006077171	0.0530224411	-0.1920131976	0.0832995977	-0.0903003665	0.004475587	-0.0697719777	0.0020366562	0.1070988413	-0.0984925021	-0.2148378453	-0.0121020844	0.0121224097	0.1047350601	-0.076709018	0.0398328837	-0.001216967	0.102759975	-0.0306998922	0.0774861034	0.1899456495	-0.1696814182	-0.0103933445	0.0344903488	-0.1282992292	-0.0256638062	-0.0131508182	0.0820755085	0.0331602036	-0.0551357279	0.0717694512	0.064593527	-0.0660924577	-0.1301773761	-0.0630831501	0.0	0.0	0.0047223953425543	-0.0021355099322023	2.2301017771378545e-05	4.560402670534674e-06	0.0150882711036786	-0.0576702129270216	0.0002276559248981	0.003325853459048	-0.0159386945617825	0.0033764795913385	0.0002540419843337	1.1400614430725407e-05	-0.0006931631929134	5.9960294060100016e-05	4.804752120098993e-07	3.595236863773665e-09	0.000913876017194	-2.2422025100000444e-08	8.351693748023682e-07	5.027472095850499e-16	0.0003573166991604	8.797269777339995e-05	7.739195553529968e-09	1.2767522349888377e-07	0.0	0.0
999.40796812644	1.2183424009699593	998816.2867546192	1.484358206001245	1442.9052496361455	-1.2155940818051931	1.4776689717198106	2081975.5594275475	1050.42663762502	0.709165989892881	0.5029164012207499	1103396.1210322052	1145.6828839945238	930.6179495902684	1.114334	12.690543	0.0976561528828165	0.0709509666289417	-0.0261277347	0.096290146	-0.0382733996	-0.042217313	0.0637941003	0.0254561698	0.0665908675	-0.0746406816	-0.1344982677	0.0459999646	-0.0865613489	0.0045298518	-0.06704272	0.0609827125	0.0010744518	-0.0004600336	-0.0563978434	0.1611065718	0.1159060187	0.0154252404	-0.0531379248	-0.0592171359	0.0560543121	0.189363023	0.0361397297	0.0569830798	-0.0382486673	0.0195038769	0.02103095	0.1520752424	-0.1483408538	0.0124842332	0.1474807189	0.0994668298	0.0228839137	-0.1080247293	0.195383339	-0.0086096136	-0.1281662861	-0.0828332678	-0.050067921	-0.0996441297	-0.0420107297	-0.0940353611	0.1047648722	-0.1950152504	-0.0215343562	0.0435510338	0.010140222	0.0859982527	0.0549975641	0.1505314229	-0.0988809222	-0.023381986	-0.1180876321	0.0081573611	0.0296842029	-0.0462980109	0.0569564626	0.0345218409	0.1486254582	0.1012862279	0.200384632	0.0330681305	0.1866706915	-0.065259791	-0.1298906285	-0.0150079234	0.0245707264	0.0043121627	0.1133597188	-0.0441327445	0.0388014329	-0.0023653427	0.0307477827	-0.2098491458	-0.028473485	-0.0666480808	0.0441958035	-0.1148580041	-0.0778832309	-0.101980448	0.0486794505	0.0144219576	-0.03016612	-0.0054240267	0.0063121969	0.0615615948	-0.0719684385	-0.1296241021	-0.050620596	0.0	0.0	0.004721941559282	-4.5378327229953646e-07	2.229673208927453e-05	2.0591925821887522e-13	0.0827906260834794	0.0677023549798007	0.0068542877672944	0.0045836088698109	-0.020300995250551	-0.0043623006887685	0.0004121304081628	1.902966729923013e-05	-0.0002696231761983	0.0004235400167151	7.269665714325953e-08	1.7938614575902716e-07	0.0009139638365296	8.781933559997777e-08	8.353298944839054e-07	7.712235705221522e-15	0.0002691236665916	-8.819303256879995e-05	7.778010993681411e-09	7.24275479197067e-08	0.0	0.0
