global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
996.9683641366782	1.586099734185041	2.5157123667818566	993945.9190893642	1181.5895122505767	-5.66818853010227	1396153.7754605557	32.128361212782934	1035.892788390367	-0.695016054186226	0.4830473155765911	1073073.8690391695	1070.7847412213798	829.3411488143257	1.112679	18.02808	0.2658038335398412	0.1690462729720251	0.0353306028	0.1110578695	0.0680526067	-0.0288202905	0.1300983478	0.0793302617	-0.0322822625	-0.1455939551	-0.0628439343	-0.1107427559	-0.0231753571	-0.0978811605	-0.0330271886	0.0446374838	0.0048854687	-0.0315666356	0.0900426208	-0.0125732975	0.0298631776	0.0363025352	0.0206283561	-0.1394911259	-0.054825702	0.0224181317	0.0289435819	-0.0187051156	-0.0665831058	0.1299628043	-0.0175315816	-0.0682451407	0.0928661894	-0.0741121744	-0.0024607247	-0.0021567373	-0.0272693283	-0.0289062555	-0.0383142847	-0.0184717619	0.0482967055	0.1398671911	-0.1055864956	-0.069725785	-0.0580439933	0.0056441149	0.0789514525	0.0302497901	-0.0689144622	-0.0406742862	0.0085143698	0.0946337742	0.0970141391	0.0142541718	-0.0688585363	0.0761527254	0.1004822881	-0.0378017214	-0.0212171464	0.0879025113	-0.0756229711	0.2000829314	-0.0144597413	-0.1250773523	0.0098897407	-0.0012487866	0.1013572156	0.0288477796	-0.0562490111	-0.116802275	0.0	-0.0027605262940255	0.0018485760992063	3.417233594557149e-06	7.62050542000616e-06	-0.023033328728502	-0.0777082477611087	0.0005305342323152	0.0060385717701018	0.0369903897171752	0.1324428886241405	0.0013682889314285	0.0175411187471064	-0.0001309998516706	-0.0006099951869831	1.7160961137719204e-08	3.720941281425472e-07	6.003078707017551e-06	-1.7093150716185335e-05	3.603695396264751e-11	2.9217580140622723e-10	-4.699960832512733e-05	-0.0004489940834084	2.2089631827153782e-09	2.015956869357738e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.2164478507286	-1.7519162859496191	3.069210672975508	990455.778072622	1182.60322909885	1.0137168482733614	1398550.3974750272	1.0276218484732773	1036.4975754567638	0.6047870663967387	0.3657673956807732	1074327.2239277498	1072.0238378833153	814.5360867375913	1.388754	22.501163	0.3722500895860305	0.2223468344163922	-0.0546523494	-0.03050581	0.1705182275	-0.0339628417	3.16081e-05	0.0353547125	-0.0922804954	0.0865951156	-0.002170604	0.0190919858	-0.0251029163	-0.0976806967	-0.1864894476	0.0177169287	-0.1576232462	-0.0415517539	0.2193323014	0.0190430306	-0.0564703378	0.1282610662	0.0216966505	0.0301933534	0.0581593412	0.1719196742	0.0708552021	-0.0444344025	-0.0011647944	0.0001925199	-0.0589129634	-0.1493091669	-0.0154236986	0.0060053278	0.1445713677	-0.1129552033	-0.0810481472	-0.1147459912	-0.2080470917	0.118029456	-0.0214378556	0.017715601	0.0210165929	0.1830451455	-0.0280077637	-0.01898355	0.0560480759	0.0271133886	0.079313317	-0.0815354724	0.0284587785	0.0699508918	0.0706620921	-0.0032248575	-0.0732338587	-0.0750072884	-0.0662438285	0.1233952864	0.1737531629	0.1956107885	-0.0586893914	-0.0091585001	-0.0863850335	-0.0347059339	-0.0610475115	0.065667596	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	-0.0290131053674542	-0.0262525790734287	0.0006891979080066	0.0008417602830629	0.0820670973997437	0.1051004261282457	0.006735008475619	0.0110460995723388	-0.1606098565899287	-0.1976002463071039	0.0257955260338374	0.0390458573406281	-0.0003389564736983	-0.0002079566220277	1.1489149106198633e-07	4.324595664517168e-08	-0.0003690399864579	-0.0003750430651649	1.3619051160484704e-07	1.406573007282966e-07	0.0002359374660273	0.0002829370743524	5.566648787538334e-08	8.0053388043111e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.7294132866664	0.5129654359377582	0.2631335384668143	991477.0644842088	1180.7244807014688	-1.8787483973812868	1394110.2993277533	3.529695540662754	1036.059561880993	-0.4380135757708103	0.1918558925595314	1073419.4157650352	1073.5888391238589	831.9832416070026	1.290214	20.904568	0.287935012075395	0.1937824927999158	0.0190327291	-0.0541946742	0.0076669907	-0.1360444338	-0.1304464686	0.0825953156	-0.0506518052	-0.0467096739	-0.0913486776	0.0818760759	0.0341389459	0.0113860337	0.0663735258	-0.0646769462	-0.1123030156	0.0351165429	0.1029260051	-0.0316408182	0.0785323896	0.0932210146	0.0280108488	0.0669420794	0.0178091543	-0.0237508358	0.1128394538	-0.0603953342	0.1558718614	0.0121989807	0.0495574409	0.0349638792	0.0355456286	0.0617884095	0.1929923125	0.0274438721	0.0063918404	-0.0540356683	-0.0133274309	0.0225395336	-0.038215835	0.0009344372	0.1063778254	-0.0261154505	-0.1186274806	0.0049397234	-0.1136934153	0.0281313134	0.0579508978	-0.0931773262	0.0499089508	0.00336228	0.0913997199	-0.190526799	0.0920430577	-0.0517055437	-0.1042201513	-0.1142503989	-0.0815706893	-0.0244479733	0.0423986921	0.0925360804	0.016004361	-0.0680945835	-0.0490944325	0.0561293536	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	-0.0092165819954317	0.0197965233720225	0.000391902337619	8.494538367851578e-05	0.0676112778719328	-0.0144558195278109	0.0045712848954757	0.0002089707182206	-0.3022371085589554	-0.1416272519690267	0.0913472697900778	0.0200582785002981	0.0013299779801173	0.0016689344538156	1.7688414275968933e-06	2.785342211132775e-06	0.0001661816265545	0.0005352216130124	2.7616333004299292e-08	2.864621750355952e-07	0.00027288974333	3.695227730269999e-05	7.446881201471329e-08	1.3654707978556367e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.67651555003	1.947102263363604	3.791207223995669	995358.4296800492	1181.3547222293607	0.6302415278919398	1395598.97973361	0.3972043834795667	1036.4744455948437	0.4148837138507133	0.1721284960185605	1074279.2763711386	1071.4976539318127	835.6225068266496	1.342638	21.753967	0.4123114839330833	0.2954689345977638	0.0964061733	-0.1174597006	-0.0530539076	-0.0143650158	0.0637303853	0.0666148912	0.0954553786	0.012315993	-0.0585086398	-0.0956931212	0.0194701775	0.0311725171	0.1154593731	0.0072052167	-0.0923578539	0.2083854778	0.0753649975	0.1123680094	-0.0517480024	-0.1410007063	0.003720335	-0.0409865229	-0.0560415824	0.0869251009	0.0888566793	0.0815515783	-0.0396956395	0.1078307689	0.0791793458	0.1439411278	0.0074974757	0.0751938765	-0.0173865803	-0.0502596193	0.110680022	-0.1367905258	-0.125310115	-0.1397186482	-0.0260815145	0.0618381116	-0.0602419675	-0.1250049119	-0.0201952497	-0.0453741013	0.0748311753	-0.0068948831	0.0019368483	-0.097414314	0.1289297795	-0.1335619662	-0.0395327872	0.0550773829	-0.0600351569	0.0228297643	0.1342482627	0.1433589984	-0.1975161498	-0.1422326939	0.009761914	-0.0173899464	-0.0988856691	-0.0946954204	0.1550759451	0.0871202687	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	-0.0092102810471601	6.300948271600881e-06	3.9701949121390135e-11	8.482927696767653e-05	0.00728279320397	-0.0603284846679628	5.303907685179162e-05	0.0036395260623326	-0.0492605853659995	0.2529765231929559	0.0024266052706009	0.0639971212867961	-8.811183837495917e-05	-0.0014180898184922	7.763696061814928e-09	2.0109787333114084e-06	0.0003369704521734	0.0001707888256189	1.1354908563794565e-07	2.9168822956283033e-08	0.0006640146016967	0.0003911248583667	4.409153912664272e-07	1.529786548323712e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.8685550943148	1.192039544284853	1.42095827513884	997738.3903562042	1182.5631232903015	1.208401060940787	1398455.5405661128	1.4602331240828197	1038.070544627593	1.5960990327494071	2.547532122343594	1077590.455623428	1071.3762101042057	838.9507619841203	1.140642	18.48114	0.3051363149717487	0.1883335567162586	0.025777362	-0.0572039953	-0.0078419695	0.1996529677	0.1515311408	-0.0070166319	0.0561564431	0.0956711438	0.0564537405	-0.2067911355	0.0707663849	-0.051470711	0.0281829757	-0.0368055693	0.0626588049	-0.0034853801	-0.0067479422	0.1238647796	-0.0462116124	0.0735911328	-0.1936994156	-0.0496126546	-0.0326402198	0.0518110831	0.1573017952	-0.0842003856	-0.1653765419	0.0761060336	0.0986216051	-0.0316127668	0.036846476	0.096638215	-0.0868157256	-0.0028367998	0.0349050192	0.0916376399	-0.0464772298	0.067214541	0.1213536777	0.0357836351	-0.1820039243	0.0147403004	-0.0633611822	0.0948880182	0.0326898913	0.0580742	-0.0234803541	-0.0053667899	-0.0809556373	-0.1693630359	0.0066273116	0.0368944135	-0.0580756095	0.0473710721	0.0813506782	-0.0049143904	0.0788109473	0.0033471863	-0.0374570891	0.0961859184	-0.0935084767	-0.0888962783	-0.0577143666	0.0712973054	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	-0.0090404471860807	0.0001698338610793	2.8843540369136918e-08	8.172968532431444e-05	-0.0812064281144131	-0.0884892213183831	0.0065944839671013	0.0078303422895337	0.0886103007043175	0.137870886070317	0.0078517853909095	0.0190083812258143	-0.0010219808991651	-0.0009338690607901	1.0444449582583064e-06	8.721114227010599e-07	-8.62293845600437e-05	-0.0004231998367334	7.435506761603902e-09	1.7909810181121338e-07	0.0004489560247809	-0.0002150585769158	2.015615121870681e-07	4.6250191505049084e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
998.1761776897548	-0.6923774045600339	0.4793864703452889	996355.681707329	1191.3151383427848	8.75201505248333	1419231.7588446883	76.59776747889478	1039.2584332230622	1.187888595469076	1.411079315245494	1080058.091025254	1076.2997070521346	836.8402607262653	1.679866	27.217871	0.6870139773958162	0.4391632042196225	-0.060858742	0.0601653251	0.0073436373	0.079934124	-0.0815845637	-0.0943498143	-0.1212102022	0.0965009652	0.0993457418	0.0953264872	0.0665490912	-0.0698912212	-0.1667690008	-0.0905591993	0.0209082597	0.0805872716	-0.0212502926	-0.0450681676	-0.135685604	-0.0152126522	-0.1167657916	-0.0234183813	-0.0597714067	0.0267853365	0.0912914047	-0.0446014498	0.0323595707	-0.1442283379	-0.0061608554	-0.1937664352	-0.0599355563	0.0612051661	-0.0358387767	-0.0176122994	-0.0085119951	-0.0855570683	0.0067100034	-0.0044364991	0.142399987	-0.1032016739	0.0976520358	0.159236031	0.0502674318	-0.0220072745	0.0457454632	0.0479845815	0.0184496775	-0.0182189339	-0.1896782579	0.0680572781	-0.0206560522	0.0639734084	-0.0692636179	-0.1905570961	-0.0554261449	-0.0345011502	0.073668233	-0.062190585	-0.0229837396	-0.0693248666	0.0806008802	-0.1341361419	-0.1963766757	0.0725230049	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	-0.0347618081385689	-0.0257213609524881	0.0006615884092481	0.0012083833050626	0.0868278377925264	0.1680342659069394	0.0075390734157252	0.028235514518884	-0.2584947942776381	-0.3471050949819556	0.0668195586686384	0.1204819469624324	0.0010909809093487	0.0021129618085138	1.190239344563316e-06	4.464607604237909e-06	-0.0003370604922681	-0.000250831107708	1.1360977544801392e-07	6.291624459405056e-08	-0.0001103161700859	-0.0005592721948668	1.2169657382421218e-08	3.127853879511279e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.750558802473	-0.4256188872817574	0.1811514372109613	995506.1775906472	1184.2700982344777	-7.045040108307148	1402495.6655722994	49.6325901276564	1036.2103518460374	-3.0480813770248005	9.290800080965404	1073731.8932728886	1073.8651968349852	857.4566700545602	1.371918	22.22838	0.1901233639563868	0.1062516354202893	0.0388593174	0.1223905861	-0.0379741805	-0.1140014053	-0.0956532089	0.0474021941	-0.1012157527	-0.1333686095	-0.0320948581	0.1523066563	-0.0740203688	-0.1062090935	0.0639552005	-0.048823559	0.0326375832	-0.0133120093	0.0876022616	0.0156698856	0.0653348856	0.0826360618	0.1541298608	-0.027058496	0.0515701319	0.0341933578	0.0604884578	0.0506716642	0.119662447	-0.042228956	-0.1183305455	-0.0209055357	0.1169712156	-0.045159782	0.0646868968	0.0758588775	0.0719170865	-0.0337757654	-0.0329855441	0.0783683713	-0.1101941334	0.1061064907	0.1257783829	-0.0575237175	-0.0954976091	-0.0902726144	-0.0893430251	0.0861521866	0.0362032872	-0.0207151497	-0.0127065072	0.1414502929	-0.0320689566	-0.0404177685	0.0949692727	-0.0426060609	-0.0279872683	0.1280720225	-0.0470361185	-0.0166415193	-0.0756194459	0.0844707575	-0.1363003513	-0.1404013368	-0.0522222459	-0.0884050182	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0154695419053894	0.0192922662331795	0.0003721915364118	0.0002393067267625	0.1730296123299126	0.0862017745373862	0.0299392467430398	0.0074307459333943	-0.286491949036133	-0.0279971547584949	0.0820776368625222	0.0007838406745711	0.001663010373898	0.0005720294645493	2.765603503692365e-06	3.272177083125589e-07	-8.583446917187487e-05	0.0002512260230962	7.367556098017538e-09	6.311451468074504e-08	0.0001990717108151	0.000309387880901	3.96295460468508e-08	9.572086084841134e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.9209651717696	0.1704063692965292	0.029038330696825	995846.2527293562	1182.43979881242	-1.8302994220578055	1398163.877815556	3.3499959743851377	1036.4218341109222	0.2114822648848076	0.0447247483608079	1074170.218221848	1071.6971113663435	844.4481316010848	1.230111	19.930756	0.4713979961418283	0.3316913170152634	0.1415156682	0.0400020037	0.014060346	-0.0897931789	0.0332179278	0.084882883	0.0892816246	-0.0467504217	-0.0226001844	0.002986193	-0.0374376917	0.0247608459	0.1503184076	0.1211243547	0.0276148049	0.0187014238	0.0939641261	-0.1793445692	-0.2080026529	0.1270700154	-0.1126171053	0.0813086453	-0.0229520788	0.089240949	0.0198945811	0.0312029833	-0.0195118075	0.0462578248	-0.007140861	0.1285262569	0.0828571467	-0.1277535371	0.044346469	0.0391811682	0.0841183712	-0.1695487519	-0.0255130866	0.1405343023	0.1825054488	-0.0895166518	-0.0643561328	-0.1567567446	-0.0583820617	-0.0689095635	0.0105829162	0.0127961486	0.1033985823	-0.0354363701	0.1122419288	0.0834607904	-0.0555501697	0.0645707672	-0.1049934792	-0.0306134914	0.1209492303	0.0405689744	-0.0788979755	-0.0468869354	0.0699440558	-0.0063887982	-0.1288712751	0.1052144642	0.0978892184	-0.0725516875	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.009196620165639	0.0062729217397504	3.93495471530332e-05	8.45778224710379e-05	0.0275252091688287	-0.1455044031610839	0.0007576371397877	0.0211715313392632	-0.0013231519362619	0.2851687970998711	1.7507310464336154e-06	0.0813212428393874	0.0010870019030889	-0.000576008470809	1.1815731373188904e-06	3.317857584438377e-07	2.7108156781086024e-05	0.0001129426259529	7.348521640679402e-10	1.2756036757150437e-08	0.0001989853247547	-8.63860603999829e-08	3.959515946773343e-08	7.462551431429494e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
997.7886837239632	-0.1322814478063492	0.0174983814337438	995582.2573675992	1180.156582659448	-2.283216152971818	1392769.5595944268	5.2130760011914274	1037.2118222113052	0.7899881003829705	0.6240811987466943	1075808.364134896	1071.3615940377897	828.1858708389946	1.146628	18.578131	0.2399537485618602	0.1588429565813186	0.0754414901	-0.1073664935	0.0804774203	0.060504021	0.1360283394	0.0408145296	0.0681854395	0.0200930357	0.0127171812	-0.1795933223	-0.0159874564	-0.0128994507	0.1534174259	-0.0063891443	-0.1739710843	0.0746003619	-0.0886961229	0.0518673186	0.07323622	-0.0259360143	-0.0031973624	-0.1088474911	-0.1454304097	-0.0907971992	0.0456554173	0.0369408292	-0.1233719399	0.0972816492	0.0674163957	0.1149034528	0.0719741895	0.0950624167	0.0599866067	-0.0787818419	0.0315695956	0.080724681	0.058279938	-0.1381095416	0.0664087026	0.153250682	-0.1598143463	-0.0069191599	-0.0419688948	0.0557820884	0.0698906409	0.1028543294	0.02292055	-0.0490967235	0.0567164944	-0.1188536635	0.0088378354	-0.0352952059	-0.025889157	0.0054348729	0.1428289115	-0.0165855196	0.0506377745	-0.0081238554	-0.0382523623	-0.0153985421	0.1042368152	-0.0632870714	-0.0581239779	0.0159750201	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0091385112732069	5.8108892432099865e-05	3.376643379685353e-09	8.35123882905296e-05	-0.0594113906575017	-0.0869365998263304	0.0035297133398582	0.0075579723893635	0.0702775686577865	0.0716007205940484	0.0049389366564498	0.0051266631895869	-0.0004919978628424	-0.0015789997659313	2.420618970414891e-07	2.493240260811101e-06	-2.1048953724900343e-05	-4.815711050598637e-05	4.43058452912996e-10	2.319107292285782e-09	0.0001989948332984	9.508543699995485e-09	3.9598943679458015e-08	9.041240329472384e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.6370964640778	-1.1515872598854455	1.326153217130469	993285.5020483476	1190.4316817612676	10.275099101819478	1417127.58894096	105.57766155221144	1037.9387991236008	0.7269769122956404	0.5284954310109032	1077316.9507261426	1074.801321690464	821.3394236954399	1.469752	23.813526	0.4823582642869823	0.3451445755874062	-0.1077611017	-0.1360308304	-0.0185315821	0.1366794252	-0.0660211535	-0.0892336408	-0.0495520826	0.1206774022	0.0991529724	0.0916565574	-0.061800521	-0.0927602178	-0.1053670385	0.0204257822	-0.077059232	0.0693214523	-0.0076528286	0.109551863	-0.1076605065	0.1334909538	0.0737758199	-0.0066153236	-0.0947436344	0.0144239219	-0.08248271	0.0697836829	0.0065667929	-0.1291148632	-0.0767171269	-0.0837663953	-0.0334259963	0.1165877866	0.0088468493	-0.1736572697	0.0655135471	0.0295730701	-0.1264721783	0.161942426	0.0279099644	0.0325580183	0.0611665532	0.1615082078	-0.0139962615	-0.0536821518	0.0541485468	0.0786851794	0.0007403581	-0.0532539903	-0.053971898	-0.1606243816	-0.0548757232	-0.033625544	-0.0443491169	-0.0260666972	-0.1022336504	0.0527752609	0.1313951025	-0.0052592445	-0.0566306301	-0.0848241474	0.0115018926	-0.0249175202	-0.1741179624	-0.1388460198	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	-0.0091602310364891	-2.1719763282199503e-05	4.717481170347816e-10	8.390983264185816e-05	0.0883563944460092	0.1477677851035109	0.0078068524394987	0.0218353183143973	-0.2271885174042296	-0.2974660860620161	0.0516146224403319	0.0884860723570547	0.0001429914400245	0.0006349893028669	2.0446551920280178e-08	4.0321141475539173e-07	8.601422826526317e-05	0.0001070631819901	7.3984474640687985e-09	1.1462524937858873e-08	0.000198993850992	-9.823064000126327e-10	3.95985527326263e-08	9.649258635057788e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.271714661533	-0.365381802544789	0.1335038616308791	992557.329434631	1186.7291916518184	-3.702490109449173	1408326.1743185783	13.708433010568944	1035.3316041531364	-2.607194970464434	6.7974656140150405	1071911.5305583067	1073.2703102444664	853.5860533540146	1.42025	23.011471	0.0736212288480046	0.0557100968384958	0.00217054	0.052975876	-0.1740943682	0.0770561499	-0.0914078255	-0.0357140551	0.0161172522	0.0114593353	-0.064926724	0.061981553	-0.0190763198	-0.0072876237	0.0651126085	-0.0580487859	0.1406463343	0.0231625019	-0.0324279727	0.1161317506	0.0197971348	0.1605817878	-0.0020156216	0.0493379172	-0.1154060709	-0.0658875464	0.102637197	-0.0179654645	0.1004720163	-0.0012592735	-0.0364362666	0.0315963978	0.0136337312	0.0603746351	-0.0871071647	0.0604642637	0.0999443278	0.0869475963	0.061355803	0.1134935028	0.0070753665	0.0913963522	0.0612842268	-0.0940564591	-0.1127964468	-0.073437841	-0.0728601807	0.0710982629	-0.0690994051	-0.0436639545	-0.0859258858	-0.0646471115	-0.0687062358	-0.0377745681	0.0922441887	-0.0242798551	-0.0145844579	-0.0056412889	-0.0357814266	0.0389809314	0.1901291581	0.0306951827	0.0075574103	0.0140373833	-0.0367017228	-0.1386780293	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	-0.0092590864631745	-9.885542668540068e-05	9.772395385152628e-09	8.573068213254127e-05	0.066184885525061	-0.0221715089209482	0.0043804390719654	0.0004915758078316	-0.2300074966715328	-0.0028189792673032	0.0529034485251051	7.946644109485324e-06	0.0011129908646974	0.0009699994246729	1.238748664899866e-06	9.40898883865757e-07	8.661074395321933e-05	5.965156879561562e-07	7.501420968130118e-09	3.5583096597780633e-13	0.0001989520866915	-4.1764300500000014e-08	3.9581932798902135e-08	1.744256796254301e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
996.548457163944	0.2767425024110252	0.0765864126407163	993108.8274758372	1188.1550073456349	1.425815693816503	1411712.3214805056	2.032950392733436	1037.3530982281002	2.021494074963812	4.086438295113797	1076101.4504034384	1072.0156292030197	830.4802772920028	1.34346	21.767292	0.4191564167892206	0.3276261652627927	0.0086417483	0.0993234587	0.0252707382	0.0889338779	0.142543104	-0.0587083093	0.0363082693	-0.1414473473	0.0500046014	-0.0736350485	-0.0321045841	-0.1287493116	-0.0125168795	0.0929444253	0.0812624733	-2.696e-06	0.0248405311	-0.0406892339	0.0709758657	-0.2288872546	-0.0420017445	-0.1162063246	-0.1162706108	0.012467377	0.0507660343	-0.0840005531	-0.11746384	0.0252165872	-0.0534336133	-0.0467907671	0.104716418	-0.1099560657	-0.1024336961	-0.0235695046	0.0259410456	0.0125694288	0.0198763947	-0.2306562071	-0.017918166	0.0650199487	-0.1095797005	-0.0186172471	0.0396733391	-0.0517616621	0.1740316644	0.0553678754	-0.0807316173	0.0522315846	-0.0093656546	0.0967331573	-0.0787019946	0.1082047411	-0.0859079573	0.0636499311	0.0206562103	-0.0334783917	-0.045756582	-0.011287367	-0.0302457853	-0.125409716	0.0356869417	-0.0514879249	0.0958936452	-0.067346036	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	-0.00916011326116	9.897320201449934e-05	9.795694717002897e-09	8.390767495727931e-05	0.0007220082301842	-0.0654628772948767	5.212958844537208e-07	0.004285388303724	0.0619533177801088	0.2919608144516416	0.0038382135839631	0.0852411171752659	-0.0001190085571376	-0.001231999421835	1.4163036671973405e-08	1.5178225754017743e-06	8.598815927296499e-05	-6.225846802543344e-07	7.393963535152795e-09	3.8761168408739193e-13	0.00019900511699	5.303029850000415e-08	3.960303658820359e-08	2.812212558999542e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995.124742825112	-1.423714338832042	2.0269625185959583	990273.2537827452	1180.8780913771243	-7.276915968510593	1394473.06669448	52.953506012764464	1037.997280428637	0.6441822005367612	0.414970707488384	1077438.3541772463	1072.7005717046654	816.7557618381666	1.321343	21.408945	0.2292622967335237	0.1523273238527453	-0.0714158648	0.0246066137	0.2267599756	0.0056239726	0.0663048209	0.0450741611	-0.0989040288	0.0114087523	0.1051950327	0.0006177624	-0.0517399015	-0.1859499369	-0.075398077	0.0459093584	-0.0611034827	-0.0343870939	0.0336451591	-0.0040863263	0.0114804727	0.0318265107	0.0996137029	0.0384316872	0.0209249734	-0.0055964467	0.0317832346	-0.1075896882	-0.0752670355	-0.0522216409	-0.0735677127	-0.1358193871	0.1118087875	-0.0200383189	0.1096800853	-0.1254137581	-0.0350899096	-0.0208710919	-0.0153832394	0.0626199426	-0.0837954967	-0.0043099848	-0.0408236899	0.2052693582	-0.0530328065	-0.0668035403	0.0230551444	0.0732072074	0.1102417595	0.0809064311	0.0660650512	0.0612074474	0.034079571	0.0074566547	-0.1030525271	0.0987904345	-0.0048856125	0.1124285166	0.2334618157	0.0569455093	0.0797289352	-0.0343334361	-0.0495496723	0.0278472198	0.0799251738	-0.0311724342	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0024019060864048	0.0115620193475648	0.0001336802913934	5.769152847908423e-06	0.0841907356822133	0.0834687274520291	0.0070880799747123	0.0069670284624611	-0.058376251287072	-0.1203295690671808	0.0034077867143313	0.0144792051918934	0.0001589914451533	0.0002780000022909	2.5278279631934806e-08	7.72840012737404e-08	8.601582031264599e-05	2.766103968099287e-08	7.3987213440574024e-09	7.651331162334622e-16	0.0001989931629856	-1.1954004400010956e-08	3.9598278915013566e-08	1.428982211954813e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
