global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1702.8855875478653	-10.980636096132685	120.57436907569203	2899819.324278238	1899.287776142842	-20.255135695998888	3607294.056605622	410.2705220633284	1779.6218413876816	-4.872344454912991	3167053.8983440823	23.73974048732137	1820.6243545732395	1219.1771612525883	1.208704	16.671774	0.1807179828866648	0.0869489940154187	0.0294584968	-0.0825214984	-0.0300426198	-0.094575206	0.1730300483	-0.024910535	-0.1747959307	-0.0594161227	0.0253649918	0.0116769172	0.04608539	-0.0455548021	0.031348861	-0.0247891558	-0.136650636	0.2027569931	0.2119140289	-0.2751326811	0.0182719492	0.0263382906	-0.0139898706	-0.03411089	0.0763422259	0.1002862602	-0.0882319059	-0.0284873636	-0.0159953693	0.0029303191	-0.0452159158	-0.0470655942	0.0502005478	0.0396165995	-0.0455321983	-0.014753206	0.0298603515	0.0455479762	-0.3258276973	-0.0484825875	-0.0307805047	-0.0412336026	0.1791979852	0.1680166516	0.0582843523	-0.0839791256	-0.0703212427	-0.0142201314	-0.0093958992	-0.0097691188	0.0443727955	-0.1865149131	0.1036882204	0.0244854807	-0.0512869387	-0.0196792923	0.019442018	-0.017854376	0.0140830655	0.1395587112	-0.2303136081	0.2610660121	0.1232868976	0.0276510964	0.1669876379	-0.0574145257	0.1834695854	-0.0069379656	0.0440290567	-0.0511574073	0.0885344456	-0.012484162	-0.0283253358	0.0922906588	0.1456049603	0.0891179191	-0.1425568238	-0.0508678324	-0.02550471	-0.0810929321	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0485997899973682	-0.0019879493326441	3.951942549160519e-06	0.0023619395877882	-0.0448153489244589	-0.0261891620744734	0.000685872210163	0.002008415499221	-0.0136668557298946	0.0799298107425131	0.0001867829455417	0.0063887746453339	0.0021530170370485	0.0009930220229682	9.860927380998562e-07	4.635482361821101e-06	0.0001027079212823	4.212329145158223e-05	1.7743716827149405e-09	1.0548917094131134e-08	-0.0002711107804834	-0.0004170759003209	7.35010552943183e-08	1.7395230662848933e-07	0.0	0.0	0.0	0.0	0.0	0.0
1709.8320603872326	6.9464728393672885	48.25348490806744	2923525.674728049	1906.4891103383657	7.201334195523714	3634700.727838773	51.85921419561917	1782.3260216081646	2.7041802204830674	3176686.047301588	7.312590664851851	1823.7404219457048	1227.2570336133913	1.150715	15.87192	0.2480363400818649	0.112688680038518	0.0464654611	-0.0309324547	0.0205340054	0.0207239048	0.1280755313	0.1160430599	0.0111400607	0.077111756	0.0555766266	-0.0680438156	-0.1518519908	-0.178763556	0.047844076	0.0890361668	-0.1872731978	0.0243874495	-0.0689592684	-0.0983254998	0.0038024602	-0.1285082841	0.0069996539	-0.0714705944	0.0472163844	-0.0151175522	0.0177969444	0.0009971382	-0.0587627043	-0.0870048271	-0.0358391873	-0.1697507681	0.0158962351	0.0586822592	-0.0526961156	-0.0007728368	-0.0653726958	0.2294797001	-0.0201079794	0.0294376402	-0.0529753453	-0.0530974482	-0.0527550334	0.095222736	0.1817660228	0.0072800555	-0.0139756557	0.1352500503	0.0744632355	-0.0366959273	0.037189186	-0.1215432689	0.0964495621	0.0210951176	-0.077484806	-0.0527051348	-0.0209475544	0.0051317983	-0.1167383478	0.0716633274	-0.0219782106	0.2069460895	0.0365572831	0.0314871829	0.0033906969	0.0063076462	0.0421893963	0.1026346648	-0.0756122284	0.0753836359	0.143443129	-0.0387682883	0.0225864965	0.1132626333	-0.0285884342	0.1610242816	0.0778336945	-0.0407630776	-0.0077627688	0.1076211624	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0530331251976008	-0.0044333352002325	1.965446099762141e-05	0.0028125123682244	0.0219335282193355	0.0667488771437944	0.0044554125999573	0.0004810796601483	-0.0961159152762576	-0.082449059546363	0.0092382691693927	0.0067978474200797	0.0007620950097119	-0.0013909220273365	1.9346640861301566e-06	5.807888038277809e-07	0.0004328328277416	0.0003301249064593	1.0898245386476156e-07	1.8734425677078962e-07	-0.000438165210517	-0.0001670544300336	1.9198875170740693e-07	2.7907182593850966e-08	0.0	0.0	0.0	0.0	0.0	0.0
1714.207537720289	4.375477333056551	19.14480189209167	2938507.4823770565	1914.0727783203124	7.583667981946746	3663674.60070684	57.51202006040423	1784.0147794481734	1.6887578400087475	3182708.7332895147	2.851903042191011	1826.1147999845289	1252.9436678922266	1.010299	13.935146	0.1710565238450574	0.0959714753774226	0.0016282882	-0.0702738638	0.0832284614	0.1865424227	-0.0177352103	0.0742448995	0.070738452	-0.1390662641	-0.0027214991	-0.1884369794	-0.1333041742	0.0838841942	0.1460931604	0.0800643126	-0.0522401778	0.0452098512	-0.1311876531	-0.0441716658	-0.1357021273	0.0001451033	0.1601512115	-0.0339531724	-0.0527374942	0.0603869623	0.0367763092	-0.0592262277	-0.006114433	-0.0132450366	-0.0485276356	-0.0026923738	0.1664444686	0.030662572	-0.1456696924	-0.1056987349	-0.1062955983	0.0575473746	-0.0764722872	-0.0169445944	-0.0827326028	-0.0755046901	-0.2018734297	0.003295631	0.0201277596	0.1021439217	0.0812164086	0.0363954085	0.0961274113	0.1113143696	-0.0451217116	-0.083184267	0.0338697297	-0.0842876672	-0.1343476978	-0.0922560242	0.0437391864	-0.0019925736	-0.1089004774	0.10542085	0.1312185851	0.1275933429	-0.006529078	0.097087447	0.0608152883	-0.0618303097	0.0173107649	0.0422702617	-0.0065570997	0.115254967	0.1084122727	-0.1619655645	-0.0621300321	0.0104330902	0.0786386149	0.0112983465	0.1496325508	-0.1160117721	0.036433213	-0.1316554588	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0635535757613183	-0.0105204505637175	0.0001106798800636	0.0040390569920496	-0.0457592951654959	-0.0676928233848314	0.0045823183378099	0.0020939130940429	-0.0674920642120469	0.0286238510642106	0.004555178731603	0.0008193248497461	-9.128835498535673e-05	-0.0008533833646972	7.28263167142011e-07	8.333563755932504e-09	0.0006250310247624	0.0001921981970208	3.694014693804625e-08	3.90663781915536e-07	-0.0006769716254449	-0.0002388064149279	4.5829058165751e-07	5.7028503810716354e-08	0.0	0.0	0.0	0.0	0.0	0.0
1708.3682746763004	-5.839263043988694	34.09699289689211	2918522.1619204795	1907.465351991396	-6.607426328916517	3638424.06904766	43.6580826920592	1782.0983828262545	-1.9163966219189208	3175874.6460719514	3.67257601250225	1823.8614392323884	1237.2229815461585	0.97311	13.422208	0.2035240250890715	0.1313187926646797	0.0691345831	-0.0976644114	0.0846018484	0.0645317196	-0.0903136331	-0.0481488571	0.0578898821	-0.1231053126	-0.0641675543	-0.0256333665	-0.1375635063	0.0342114075	0.1006845953	0.0915481461	0.0659485608	-0.0564215485	-0.0446641388	-0.0201036587	-0.1277138569	-0.0080357612	-0.1397928212	0.0312691428	-0.2078079742	-0.1153837785	0.1000655989	-0.1059909998	-0.0061311174	-0.0886161328	0.1237435801	0.1173202396	-0.0310376535	-0.0245594078	0.0583365756	-0.0746107923	-0.0935992418	-0.0271270116	-0.0419366419	-0.0995498882	-0.1021414811	-0.0423353108	-0.0331757439	-0.2220567311	-0.0379157093	-0.0312261882	0.0187013403	0.0818057527	0.080519044	-0.0165792099	-0.0979535257	0.3358619252	-0.0075929605	0.0049939267	-0.0070201966	0.0060589041	0.0373566384	0.0985837747	-0.07722139	-0.1072229177	0.0446676179	0.0751036917	-0.0570869507	0.1117923884	-0.013458918	-0.0895678735	-0.2165641666	0.0457204487	-0.1074439526	0.1168396278	0.0619045269	-0.1697237612	0.0023622377	-0.1811398175	-0.0462902689	0.0571643174	0.0434524361	0.0369390186	0.0230031656	0.0863207991	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0519746339876689	0.0115789417736494	0.0001340718925975	0.0027013625781521	0.0668929692076147	0.1126522643731106	0.0126905326683892	0.0044746693294108	-0.0031975978218525	0.0642944663901944	1.0224631830315853e-05	0.0041337784083998	-0.0002442398532343	-0.0001529514982489	2.339416081659649e-08	5.96531059079124e-08	0.0006520971585219	2.7066133759499965e-05	7.325755966871436e-10	4.25230704152336e-07	-0.0007969210444788	-0.0001199494190338	6.350831511331816e-07	1.4387863126570124e-08	0.0	0.0	0.0	0.0	0.0	0.0
1706.440075433191	-1.928199243109475	3.717952321127952	2911937.7310444345	1905.2121982058964	-2.253153785499535	3629833.520192544	5.076701981110884	1781.2210205078125	-0.8773623184420103	3172748.323898893	0.7697646378219395	1823.4263041137328	1229.68025384989	0.94556	13.042208	0.1589426213945	0.0913724845577347	0.133900944	0.0262555189	0.0623891363	0.0542051286	-0.0778637216	0.0038351466	0.102882819	0.0782190791	-0.1383084306	0.0525539289	-0.0063716839	-0.0619661969	0.0569690866	0.1262430189	0.0225109251	-0.0245834053	0.0748472983	0.0075868296	-0.0321748708	-0.0960553955	0.0285892598	0.0399861053	0.0128530538	0.0405239421	0.1058364635	-0.2324058169	0.0748415792	-0.118606437	0.0081090265	0.0450072907	-0.0631038549	0.0223611301	0.1404088959	-0.0155526597	-0.110117078	0.0372967333	-0.0247106068	-0.0694057095	-0.1060347275	0.0597824842	0.0465393243	-0.0456320254	0.0797125893	0.0476411344	0.1519731321	0.0101159622	-0.0141748133	0.1222367877	-0.1568874992	0.0281189711	0.1724463285	0.0515763049	0.0147670949	-0.0090526092	-0.0233551423	0.1225457379	-0.1131370167	-0.0735216219	0.0641399291	0.1429220817	-0.0705554915	0.0536892485	-0.0462047323	0.0499142006	-0.1402671477	0.0991673409	-0.0089421841	-0.0283875441	0.0834237207	-0.0916873252	-0.027636391	-0.0059738211	-0.0143449696	-0.0136225154	-0.0319578992	0.0858230751	0.0053214616	-0.0078595048	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0341904145137306	0.0177842194739382	0.0003162784622972	0.0011689844446207	0.0485246290830048	-0.0183683401246099	0.0003373959189333	0.0023546396276431	-0.0748214615558993	-0.0716238637340468	0.0055982511093609	0.0051299778561933	0.0002130903504212	0.0004573302036555	2.0915091517558114e-07	4.5407497442629826e-08	0.0005609651469544	-9.113201156749996e-05	8.305043532338945e-09	3.146818960975716e-07	-0.0003220592984637	0.0004748617460151	1.0372219172693061e-07	2.2549367782850933e-07	0.0	0.0	0.0	0.0	0.0	0.0
1704.9941912805527	-1.4458841526382002	2.090580982850286	2907005.192300426	1907.2396167652028	2.0274185593063976	3637562.955758677	4.110426014620029	1779.32080060932	-1.9002198984924237	3165982.511480992	3.610835662626556	1821.4536994449063	1242.6929112269463	0.7836189999999998	10.808534	0.0875369231140749	0.0457623365684321	0.0760645396	0.0681929474	0.1008761134	0.0630064071	-0.0180335567	-6.67059e-05	0.1297249629	0.1199610781	-0.1411801212	0.0090485963	0.0354143638	0.1083561925	0.0050082956	0.0413725935	-0.133873175	0.0531393464	0.1586501676	-0.0334021151	-0.0158727311	0.0283418949	-0.0249458858	0.0711058133	-0.0467659907	-0.2184973172	-0.1257327512	-0.1123977068	-0.0495907307	-0.0154445624	0.0148462715	-0.0056879416	0.0489305891	-0.190260051	0.0298724078	0.0172389868	-0.0083256074	0.1179314611	-0.0879803299	-0.0221910488	-0.1011149368	0.145353503	0.1191545307	-0.0789679058	-0.0053282987	-0.0283578793	0.067204932	-0.1021112382	0.0910546421	-0.1444968832	0.0770887195	0.0006612735	0.0532842841	-0.1352361616	0.0513807004	-0.0892873381	-0.0143384847	0.0416485984	-0.1033990282	-0.1450508392	0.0190957441	0.1512778107	-0.0070870257	0.0041205621	-0.0344962286	0.1175855252	-0.1941673888	-0.0080846253	-0.0344715474	-0.0494615337	0.0373453434	-0.0983577211	-0.0969043814	0.0003122232	-0.1140552349	-0.0052590777	-0.0355944812	-0.0227523825	-0.034765124	0.1346248251	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.037666398901166	-0.0034759843874353	1.2082467461694635e-05	0.0014187576061817	0.0830427868907435	0.0345181578077387	0.0011915032184399	0.0068961044545814	-0.0489485678891696	0.0258728936667297	0.0023959622984006	0.0006694066266899	0.0003830050819654	0.0001699147315442	2.887101599573756e-08	1.466928928113228e-07	0.0005609962961179	3.1149163499965583e-08	9.702703867475882e-16	3.147168442580025e-07	-1.860743412797659e-05	0.0003034518643357	3.4623660482698784e-10	9.20830339688263e-08	0.0	0.0	0.0	0.0	0.0	0.0
1703.635543368697	-1.358647911855769	1.8459241483900413	2902374.064629155	1898.1066732870563	-9.132943478146444	3602808.943176856	83.41065657501767	1779.7691760425837	0.4483754332636636	3167578.319991297	0.201040529154378	1820.9469935535544	1238.408665190962	0.809369	11.163704	0.1664556539307138	0.1006006091668325	0.0408749406	0.0864757984	0.1824241957	-0.0086681149	-0.0058709819	-0.1123319088	0.081393831	0.076368837	-0.0809487193	-0.0522859256	-0.044357788	0.020064716	-0.0221398168	-0.0424638979	-0.068278759	-0.0532167339	0.0178883883	-0.0511330481	0.1576252377	-0.1229638719	0.0253091173	0.0920277642	-0.1442408153	-0.1006774505	0.0203302997	-0.0329979388	0.1086447855	0.051202819	0.0075102363	0.0788943936	0.0052734151	-0.0878996651	0.1302317236	-0.0051625386	0.0990877582	0.0834870668	0.0501342539	-0.0264538577	-0.1318835365	0.0625735435	0.092131012	0.0245324003	0.0666652578	-0.0668777829	0.0421322469	-0.0796926878	0.0229152809	0.06700004	-0.122380489	0.0805995366	-0.0779243618	0.0513533283	0.0360595328	0.039353271	0.0712075001	0.0243519123	-0.0680080167	-0.0915858156	0.0696068452	0.1050960462	-0.020571148	0.0608077929	0.0603799653	0.1294811738	-0.0377482513	0.0125945832	0.0333285204	-0.0593731593	0.010745779	-0.0693514968	-0.1156582806	-0.0422129555	0.026352494	0.0880907318	0.0725679815	0.0091093375	-0.0914734139	-0.0186935607	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0368239125164961	0.0008424863846698	7.097833083541529e-07	0.0013560005330225	0.0081617485846123	-0.0748810383061312	0.0056071698978042	6.661413995842088e-05	0.0025690982120067	0.0515176661011763	6.600265622936023e-06	0.0026540699205122	-3.489201230980478e-05	-0.0004178970942752	1.7463798140365944e-07	1.217452523027568e-09	0.0005610061773426	9.881224700015316e-09	9.763860157219281e-17	3.147279310165568e-07	-0.0003849897214028	-0.0003663822872748	1.4821708558580558e-07	1.3423598042873122e-07	0.0	0.0	0.0	0.0	0.0	0.0
1705.67241936715	2.0368759984530698	4.14886383307419	2909318.402189787	1902.279188620077	4.172515333020783	3618666.111457058	17.409884204293537	1780.3491235007702	0.5799474581865525	3169643.001549961	0.336339054257043	1821.8386889475987	1244.193711302334	0.8373969999999998	11.550296	0.1093214447699404	0.0798997947439773	0.0213756077	0.1546102787	0.103025618	-0.0053994823	-0.0942365947	-0.0833957427	0.1457648201	0.0804374401	-0.0741503186	-0.0451968477	-0.0850507341	0.0285882751	0.0137987054	-0.0260599053	-0.0209341364	-0.1257692954	-0.0231907984	-0.0942488177	0.2310725926	0.0874003628	-0.0826908939	0.0920650535	0.055081355	-0.1699572243	-0.036145588	0.0130037497	-0.1051201124	0.0087166793	-0.0510424631	0.0831649229	-0.0406438357	-0.0113449307	-0.1323986898	-0.0274918219	0.0440941914	0.0476891219	0.1258524288	-0.0627780417	-0.1378685003	0.0560221629	0.0608275211	0.1024139575	-0.079106463	-0.1582785712	-0.0387377075	-0.0303253649	-0.0048810459	-0.0995941959	0.0711232296	0.0269549359	-0.0435272369	0.0133130744	0.1407117802	0.0487359498	0.0808690777	0.1068148079	-0.0309399477	-0.0935527456	0.1408976572	0.046774543	-0.1122035169	0.0538435137	0.0563689148	0.0765380414	0.0220709203	0.0617942528	-0.0008548289	-0.0086975824	-0.0685271274	0.0872987523	0.0253741265	-0.0492524004	0.1004706026	0.0470774203	0.0649528411	0.0413063391	-0.0553624982	-0.0461718644	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0340731365440518	0.0027507759724443	7.566768450576899e-06	0.0011609786339495	-0.0383603727953527	-0.046522121379965	0.0021643077776921	0.0014715182009984	0.0024911739062503	-7.792430575640028e-05	6.205947431182377e-06	6.072197427616958e-09	-0.0011918808403856	-0.0011569888280757	1.338623148292202e-06	1.4205799376782845e-06	0.0005617537258251	7.475484825000302e-07	5.588287336880979e-13	3.155672484783817e-07	-0.00042666580708	-4.167608567720002e-05	1.8204371093122778e-07	1.7368961173733167e-09	0.0	0.0	0.0	0.0	0.0	0.0
1706.8783210270935	1.2059016599434926	1.454198813454471	2913433.6027922696	1909.848137685415	7.568949065337847	3647519.909020448	57.288989953678666	1781.3695076955876	1.020384194817325	3173277.32294762	1.0411839050330003	1824.2770443020383	1232.534492259635	1.005724	13.872049	0.2612211505469156	0.1677575226428113	0.0437968159	0.1686383714	-0.0712334946	0.0031636411	-0.1849822786	0.0897476577	0.0461357458	0.083317671	-0.055193118	0.0098373837	-0.0909668042	0.1412842416	0.067474122	0.1123993446	0.0317416372	-0.0984603194	0.0113695687	-0.0192017663	-0.044840161	0.0695629358	-0.1680861106	-0.0643183168	-0.1839644054	0.0541765466	0.1513127468	0.1060758954	-0.0870579442	0.0538324329	0.1280444481	-0.0360034792	0.1280271408	-0.086375403	0.0831114692	-0.0258165104	-0.1411700481	0.0093489219	0.0996305636	0.0239406331	0.0360088295	-0.0176133997	0.0883974715	-0.0923671729	-0.0811902451	-0.0982259029	-0.0971585681	0.256576745	0.1178707985	-0.0020688272	0.0395766929	0.0873032094	-0.0265902763	-0.0224949923	-0.0717918388	-0.1989732831	-0.058521858	0.1101000196	-0.0058684461	-0.0442892678	0.0995196006	0.0306063204	-0.1295450409	-0.1122385013	-0.1097354931	0.042787037	0.0396578551	0.0064754748	-0.0217774569	-0.0018426416	-0.0868096109	-0.003972464	0.0617774961	-0.1671182649	-0.0737948684	-0.0713835421	-0.1129393661	-0.0345765758	-0.1217605951	-0.0294720087	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0363188043954778	-0.0022456678514259	5.043024098928262e-06	0.0013190555527169	0.0282516666260477	0.0666120394214004	0.0044371637958782	0.0007981566671493	-0.1222538074731289	-0.1247449813793792	0.0149459934416768	0.0155613103793416	-0.0001469490644188	0.0010449317759668	1.0918824164251312e-06	2.1594027533560632e-08	0.0004590162873367	-0.0001027374384884	1.055498126715778e-08	2.106959520403679e-07	-0.000221965783641	0.000204700023439	4.926880910736324e-08	4.1902099595927153e-08	0.0	0.0	0.0	0.0	0.0	0.0
1707.8741662901373	0.9958452630437478	0.9917077879266712	2916834.1678812318	1909.4329795218805	-0.4151581635344428	3645934.303285806	0.1723563007492911	1781.0614971322073	-0.3080105633803214	3172180.0565668195	0.0948705071538629	1822.805812585486	1239.420560320517	0.8402269999999998	11.589327	0.1184315092386025	0.075216936224476	-0.0360892213	0.1388883996	-0.1785598292	0.0363232841	-0.0816650645	0.1256583929	-0.0554458992	0.0391532545	0.0440181017	-0.0488719264	-0.073391186	0.1336116115	0.0583245799	0.2010688359	0.0333775334	0.0582216149	0.0021443521	0.0677522397	-0.0714550361	-0.0244502461	-0.1658444878	-0.0452944016	0.0461507706	0.0373558461	-0.0759712709	0.0598957411	-0.0483131008	0.0460317088	-0.1562747393	0.0669726066	0.1340749142	-0.0228777829	0.0888032989	0.0078984778	-0.187876263	0.0245675057	-0.0397280479	0.0571942864	-0.0233774116	0.049194735	-0.0126180954	-0.1911848861	-0.0393072773	-0.0836059776	-0.0345200464	-0.0089350872	-0.0052195942	-0.0484938035	0.0286800378	-0.1109637138	-0.0890214308	0.0296933845	0.1348172156	-0.0142023589	-0.0988379475	-0.0345872623	-0.0135310618	-0.0511918946	0.0608727035	0.0290448858	-0.1215310027	-0.158649081	-0.1455622654	-0.0169893683	0.0174283225	0.0107658725	-0.1628583408	-0.0450632772	-0.0230713667	0.0111336783	0.0708418447	-0.1142539892	-0.116219552	-0.1355390589	-0.1399546094	-0.0634667702	-0.0926606076	0.003938169	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0359069757177223	0.0004118286777555	1.6960285982184389e-07	0.001289310905193	0.0857048182633235	0.0574531516372758	0.0033008646330558	0.0073453158735493	-0.1467400429684602	-0.0244862354953312	0.0215326402103855	0.0005995757287328	0.0004475690582505	0.0005945181226693	3.534517981822289e-07	2.003180619032395e-07	0.0005609443961112	0.0001019281087745	1.0389339358346311e-08	3.146586155285589e-07	-0.000247125420762	-2.5159637120999995e-05	6.107097358679556e-08	6.330073400604008e-10	0.0	0.0	0.0	0.0	0.0	0.0
1704.570075073469	-3.304091216668212	10.917018768064024	2905559.140835972	1899.1448918523013	-10.288087669579228	3606751.320248689	105.84474789694812	1778.6944994429468	-2.3669976892604154	3163754.1223485954	5.602678060964146	1820.202106217924	1231.7432807979726	1.069074	14.745844	0.2685381050458201	0.1794653702986259	-0.0417640144	0.0089951718	-0.0208057413	-0.1124608246	-0.0189019606	-0.0900912732	-0.0547579859	0.01016418	0.1033297566	0.0208992013	-0.0755070087	0.0258251853	-0.0415014299	-0.0368960587	-0.1473260195	-0.012373844	-0.0864035849	-0.0049530688	-0.0036251948	-0.048746506	-0.0702088968	-0.0113242025	-0.0305497534	-0.0266076782	-0.0910088626	0.0368632253	-0.0571226649	0.0868706042	0.0430619921	0.206872401	0.1151320497	0.0585397473	-0.148439391	0.0185573918	0.084604668	0.1018403688	-0.0587672112	0.0137467981	0.0490905801	-0.0555917318	-0.0452168073	-0.0795665187	-0.0057303519	-0.1355249949	-0.0204438682	-0.0784957845	0.0143697281	0.0166419751	-0.0255376618	0.0511700926	-0.1414877862	-0.066012774	0.0676806221	-0.1491980231	0.0684430685	-0.0423148444	-0.0404361373	-0.1163137982	0.0401566499	0.071377355	0.0447258749	-0.0839781817	0.0002554347	-0.0345316121	0.0235913253	0.048109754	-0.15326912	-0.0784193002	0.0309411048	0.0431442887	-0.0662341729	-0.0825048534	-0.0867080057	-0.0090953637	0.0132472815	0.0069758305	0.0778292589	-0.0674614954	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.026787637913813	0.0091193378039092	8.316232198180927e-05	0.0007175775450015	0.0199719589932101	-0.0657328592701134	0.0043208087878245	0.0003988791460264	0.0074278964378322	0.1541679394062924	5.517364549116029e-05	0.0237677535407822	-0.0001028634107064	-0.0005504324689569	3.029759028819887e-07	1.0580881262153525e-08	0.0005610253284207	8.093230949995922e-08	6.5500387209971885e-15	3.1474941912955426e-07	-0.0004869713908057	-0.0002398459700437	2.3714113546323785e-07	5.7526089346203456e-08	0.0	0.0	0.0	0.0	0.0	0.0
1708.5606466499312	3.990571576462117	15.92466150686734	2919179.483280831	1904.0728566762564	4.927964823955108	3625493.44353128	24.284837306138897	1781.313905184034	2.619405741087121	3173079.2288019937	6.861286436440169	1822.694092597538	1233.7735500479102	0.994047	13.710986	0.1811119574930068	0.1139545070516455	0.0056560631	-0.0403462213	0.1592643188	-0.0340329512	-0.0753355559	-0.0777665493	0.1923681883	0.0467033459	-0.0235545764	-0.0003329478	-0.0357965124	-0.1288537658	0.0740768704	-0.0932658821	0.0019213808	-0.05166499	-0.1595183342	-0.0409852556	0.0199683946	-0.0664447432	0.1066951657	-0.0369277842	0.101478696	-0.085348181	-0.1571967662	-0.2268113042	-0.1677173612	-0.0916825492	-0.1035823014	0.0956946214	-0.0372470207	0.1579599715	0.0293861763	-0.1023882992	0.0915294231	0.0140939925	0.0979655753	-0.0319062631	-0.1371183142	-0.01550773	-0.1429081009	0.0455482806	0.0788048356	0.0087913669	0.0428195546	-0.1496453709	0.0370212998	0.0489669323	-0.0100491557	-0.1028860915	0.0869415734	0.0176340459	0.2158249719	-0.1018089189	0.1420262324	0.0908843826	0.0186528675	-0.0917773115	0.1325171224	0.0964943079	0.0311502343	0.0851147672	0.0472537206	-0.0018466581	0.0253008006	-0.0692154468	0.0120208712	-0.050057205	-0.0808330229	0.1560678758	0.0138983035	-0.1560166924	0.0777443407	0.0749018519	0.0281325183	0.055531838	0.1342792214	-0.1172044209	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0235615181950237	0.0032261197187893	1.0407848439961164e-05	0.0005551451396544	-0.068001757486229	-0.087973716479439	0.0077393747912047	0.0046242390212159	0.0594156099606806	0.0519877135228484	0.0035302147069997	0.0027027223573337	-0.0007048195440073	-0.0006019561333009	3.623511864185709e-07	4.967705896146583e-07	0.0005617266699937	7.013415730000062e-07	4.918800020181231e-13	3.155368517822111e-07	-0.0006428020713704	-0.0001558306805646	4.131945029580768e-07	2.4283201005257558e-08	0.0	0.0	0.0	0.0	0.0	0.0
