global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
1678.3969271501594	4.297935631265318	18.472250690500008	2817016.245067097	2083.392566163336	14.182853660391627	4340524.584744651	201.15333795208423	1771.364779443512	3.4763761486572093	3137733.1818529614	12.085191126952733	1795.97671917637	1387.2607710370023	1.313453	17.186098	0.1835615631913064	0.1165237393306515	0.0958039882	-0.0763968691	-0.006002424	-0.0038394725	-0.1547243583	0.0299816871	0.1047146676	0.1258761712	-0.0014314666	0.0944045877	0.1739557758	-0.1374097274	0.1737016022	0.0327545913	-0.0134716127	0.1166687289	-0.1701070878	0.0573448137	0.1873821119	0.1991264622	0.0092671462	-0.1011465761	0.0170823648	0.0271458803	-0.1232870603	0.1674414796	0.0845957815	-0.0076645724	0.1198180509	-0.0560606711	0.0609818902	-0.0994262316	-0.0260672681	-0.0092212005	-0.1126986887	0.1236579535	-0.1257596762	-0.1458871123	-0.0578996592	0.0880475954	-0.0015593266	0.1255198527	-0.0675122574	0.0304357059	0.2914658992	0.1317875471	0.080759181	-0.1587728976	-0.0299122429	-0.138251249	0.0388783711	-0.0511931094	-0.1953505635	0.0121324327	-0.0683003695	0.0757530191	0.0595952235	0.0138940207	-0.1520898277	0.0095533256	0.0526026092	-0.003174284	0.199212952	0.0667346097	-0.0764067001	0.1938495551	-0.1070705258	0.1475014961	-0.0984841362	-0.1037831597	0.0445641592	-0.0606527712	0.065214933	-0.0748529408	0.078225861	-0.0964428487	0.1012080525	-0.0905011079	-0.1827324834	0.0500404053	-0.0735639998	-0.0071069536	0.1085335521	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0278937826384151	0.0074619853665325	0.0007780631098791	5.568122561034516e-05	-0.1259661815823562	0.0294036486265696	0.0158674789024391	0.0008645745525547	-0.0653846669851105	-0.0937826325899492	0.0042751546767537	0.0087951821755014	0.0006800449669488	0.000846028415313	7.15764079517026e-07	4.624611570723945e-07	-0.0002668853899938	1.2490598219996093e-07	1.5601504389336956e-14	7.122781139214274e-08	0.0003360904519968	0.0002121126108699	1.1295679192341333e-07	4.4991759690045624e-08	0.0	0.0	0.0	0.0	0.0	0.0
1674.9792308195683	-3.4176963305910704	11.680648208135668	2805555.4236769127	2074.2869794836	-9.105586679736009	4302666.4732551975	82.9117087821858	1766.5116557418617	-4.853123701650247	3120563.429871853	23.5528096635194	1792.069604195286	1399.265184573375	1.332017	17.429001	0.072144779391934	0.0369701300780708	-0.0978821326	-0.0684384185	-0.1177660897	-0.1082044936	-0.0207867475	0.0690266755	-0.00984984	-0.0929638264	0.0310892954	-0.0969118544	-0.0428670016	0.03344661	-0.0860729435	-0.1529002671	0.1077170972	0.1365471429	-0.0609280312	-0.0087614499	0.0464058207	0.2138970969	-0.0676646082	0.1064944011	-0.0761077843	0.1464086074	-0.0880738344	0.0524199218	-0.1347786194	-0.0552333106	-0.0944269263	-1.34913e-05	-0.0086607552	0.1643377617	0.0640566189	0.0769569061	0.1816904699	-0.0226843762	0.0401983816	0.0126881314	0.1853839379	-0.0457335881	-0.131209089	-0.1133836503	0.0300169621	0.0887635244	0.2086602085	0.0405133399	-0.0732562975	-0.0248339581	-0.223776608	-0.0524775068	0.0747163744	0.0659787547	0.1239908937	0.0501480063	0.008375462	0.1024608175	-0.1276128289	-0.1024658557	0.1597240081	0.0166090049	0.0829985923	-0.0672751249	-0.1949004804	-0.1562530005	0.0070045393	0.1240474069	-0.0417377354	0.1145211228	-0.017439588	0.0765631183	0.0485150813	-0.0566296557	-0.1885095932	0.082469511	0.0492373309	-0.0019725546	0.0860246824	-0.0926847365	0.0066969783	0.052769583	-0.1065479018	-0.0573263229	0.1275083663	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0373726123120832	0.009478829673668	0.0013967121510292	8.984821198241086e-05	-0.1537554859809091	-0.0277893043985529	0.0236407494692255	0.0007722454389554	-0.0586710019806275	0.0067136650044829	0.0034422864734107	4.507329779241969e-05	0.000951084103519	0.0002710391365701	7.346221355271952e-08	9.045609719665398e-07	-0.0002667013753614	1.8401463240002485e-07	3.3861384937316277e-14	7.112962361966238e-08	0.0006281269070988	0.0002920364551019	3.945434114215045e-07	8.528529110854242e-08	0.0	0.0	0.0	0.0	0.0	0.0
1676.2578681710631	1.2786373514948082	1.6349134766376576	2809840.4406053973	2068.0934914440368	-6.193488039563363	4277010.689353187	38.35929409621443	1769.2990429891163	2.787387247254628	3130419.103522203	7.769527666157733	1793.198466907848	1380.7242010793375	1.195711	15.645492	0.1533676801218648	0.083541183157673	-0.0808893257	0.1100991105	-0.0899911557	0.0625633978	0.1223975027	0.0723827938	0.0618515189	0.0806266864	0.0390964527	-0.0385142432	0.1550261748	-0.0847205377	0.1131604282	-0.003154254	0.101148759	0.0814482499	-0.1458869162	0.0318906701	0.0257029099	-0.0178068636	-0.1524889008	0.0580596864	-0.0206941999	0.0026665643	-0.0280118874	-0.0447724348	-0.1872094987	-0.0023749369	-0.1757433665	0.0068839063	-0.1123651358	-0.084838503	0.1703084558	0.1195025409	0.0074331858	0.0344872306	-0.0913922706	-0.0829222196	-0.1332383447	-0.0472230325	-0.170764128	-0.0147212933	-0.0265563156	0.0997567333	0.1749811288	-0.0123429593	-0.0238176291	-0.038657327	-0.0372614328	0.1161083027	0.0224261948	-0.0877201027	0.2001028557	0.0145092274	0.0387071434	0.0622486621	-0.0396811475	-0.0448754719	-0.0535535484	-0.0527997953	0.0403763087	-0.0611912815	0.1443269125	-0.055970506	0.1296123029	0.0593827348	-0.0187058857	0.2175284073	-0.1067419384	0.0302966307	0.0060988849	-0.0706177342	-0.0691624373	-0.0682871019	-0.0282589404	-0.0999940463	-0.1054186694	-0.0510738166	-0.1947890471	0.1761594982	0.0533928813	0.0068818905	0.1272191538	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0009462599708314	-0.0364263523412518	8.954079323978421e-07	0.001326879144889	-0.0852785020902473	0.0684769838906618	0.0072724229187563	0.0046890973227619	-0.0318517496660462	0.0268192523145813	0.0010145339567884	0.0007192722947131	0.001010199877283	5.911577376400002e-05	3.494674707716433e-09	1.020503792062588e-06	-0.000639183581768	-0.0003724822064065	1.3874299408952894e-07	4.085556512017695e-07	0.000626823055762	-1.3038513367999091e-06	3.929071432348114e-07	1.7000283084749099e-12	0.0	0.0	0.0	0.0	0.0	0.0
1675.7395842934243	-0.5182838776388508	0.2686181778203632	2808103.1543678986	2076.491601685184	8.398110241147151	4311817.3718691	70.52825562246066	1766.4373757657715	-2.861667223344739	3120301.0025022654	8.189139297165587	1792.57312488708	1402.6448978642836	1.261994	16.512772	0.1552479705925504	0.0882743319262009	0.1214400872	0.0455853778	-0.0191290082	-0.1742521082	-0.0275729199	-0.1268828002	0.0661128082	-0.0426499553	0.0612668927	-0.0765042584	-0.1192060195	0.0146447532	-0.081786911	0.0272575805	0.0630286009	0.0011137175	-0.0650306744	-0.1357138518	-0.0116199703	-0.055905895	-0.083596817	-0.1182613085	0.0320485089	-0.1090833413	-0.259221479	-0.1627920972	0.0539266687	-0.0560493965	0.0134278419	0.1054871809	0.0654588534	-0.0112690744	0.0522028408	-0.0142831765	0.110024277	0.0041510424	0.0538247446	0.1211868762	-0.0136777958	0.0803504364	-0.0957221556	-0.0709874874	-0.0978307516	0.1146721169	-0.0547319317	0.099806633	0.0977831342	-0.1397732668	0.0927021459	0.0977605051	0.0334640599	0.1982337908	0.0529950588	-0.1011255809	0.1165054453	0.0681086861	-0.0172700524	0.1220102351	0.1015162295	0.0498481086	0.0150272702	-0.0040590366	-0.1605981335	0.0436344513	0.0484812715	-0.0562268973	0.1088628378	0.1883671045	-0.0756931599	0.0568657144	-0.0443623285	0.0745876052	-0.0985353019	-0.0357400273	0.0989021718	0.0656500781	0.0032072414	-0.03166901	0.1116579252	0.0218895911	0.1180742659	-0.0625153497	-0.0999287768	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0011108650290339	0.0001646050582024	1.2340211127304877e-06	2.70948251858484e-08	-0.163578584377575	-0.0783000822873277	0.0267579532669714	0.0061309028862022	-0.0514832443552819	-0.0196314946892356	0.0026505244493456	0.0003853955837334	0.0008099875975461	-0.0002002122797368	4.0084956957446674e-08	6.560799081785029e-07	-0.0003880259931725	0.0002511575885955	6.308013430910644e-08	1.50564171377505e-07	-6.484284706129037e-05	-0.0006916659028232	4.204594815013893e-09	4.784017211283575e-07	0.0	0.0	0.0	0.0	0.0	0.0
1676.8235072217904	1.0839229283660643	1.1748889146376642	2811737.0743715856	2078.402399417743	1.9107977325588763	4319756.533905431	3.651147974752143	1769.3235811585555	2.8862053927839497	3130505.934843736	8.330181569335153	1794.654184174119	1385.3126649480566	1.214457	15.890767	0.1817907397370542	0.1198036258526535	0.0428236586	-0.132506165	-0.0562033957	0.1222138866	-0.10529707	0.0720361071	-0.0549881197	0.0666464549	0.0643822899	0.0897406025	0.0298990563	-0.0438826646	0.1101563302	-0.1757507004	-0.1379219906	0.1528227131	-0.0283131676	0.2226015062	-0.0648099059	-0.0077275255	0.0262840655	0.0833911669	0.0468246789	-0.2166011311	-0.0824374744	-0.1449557263	-0.1762274488	0.0660629057	-0.0660646651	0.2021849451	0.0592072656	-0.0918142754	-0.1279048431	0.007217882	-0.0399328664	0.0406705544	-0.0616976807	-0.1927361389	0.0589878131	-0.0113262042	-0.0223091173	0.0646281947	0.2972590426	0.045575346	0.0749396181	-0.046587796	0.0356100606	0.0296923373	0.1112018033	0.2391555215	0.1230636144	0.0430669901	0.0955087147	-0.0974476018	0.1915873487	0.0008927305	0.0885937658	0.1618751604	0.0665291513	-0.0812900594	-0.0245882221	-0.1459976569	0.0277478991	-0.0126469141	-0.1248077856	-0.1261669643	0.0158872561	0.155470515	-0.0548950986	0.0678163694	-0.0362003287	-0.0560203647	0.12292706	-0.1270290805	-0.0738724639	0.0826867269	-0.111324552	0.0249072141	0.057562831	0.013004787	-0.0515749878	0.0628364611	-0.0663395513	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0011736090606291	6.274403159519997e-05	1.3773582271907185e-06	3.936813500819452e-09	-0.0818599444214669	0.0817186399561081	0.0067010505006856	0.006677936116276	0.0346242727238035	0.0861075170790854	0.0011988402616523	0.0074145044975249	0.0007259801363433	-8.40074612028e-05	7.057253537739947e-09	5.270471583650365e-07	-0.000277053361714	0.0001109726314585	1.2314924932824064e-08	7.675856523702851e-08	-0.0001478995278053	-8.305668074400964e-05	2.1874270325030713e-08	6.898412216212341e-09	0.0	0.0	0.0	0.0	0.0	0.0
1671.7342445524696	-5.08926266932076	25.900594517341872	2794695.384409416	2068.9120994069467	-9.49030001079609	4280397.27507246	90.06579429491627	1765.882045964628	-3.4415351939273933	3118339.4002602207	11.84416449104086	1791.7256181829473	1390.7569011701903	1.387184	18.150854	0.2240357380593477	0.146615335591091	-0.1427744019	0.0237327482	0.1138418568	-0.1634655441	0.0340810321	0.0717626765	-0.0146243007	-0.1725430353	0.0671993843	-0.0642705355	-0.0385227392	-0.0317859388	-0.0619674044	0.0990994128	0.132733566	0.0107996229	0.140423238	-0.0485948364	0.0089435899	0.1131063628	-0.0359002002	0.0895369672	0.13167076	0.0571408867	0.0686060355	-0.1828909685	0.0521372992	0.0230428619	0.0422580932	-0.1033555333	-0.121069578	-0.0999114703	-0.1499509443	-0.0095830618	0.0728928501	0.021607641	-0.0454799483	0.1864940055	0.0935826648	-0.1247067247	-0.0046729134	-0.0045911738	-0.0424056833	-0.0390806769	-0.0056052258	0.0544914242	-0.1162894144	-0.0126185824	0.0001539823	0.0833164484	-0.078396186	0.1087989975	-0.0892183046	0.0141753332	-0.0136736813	-0.1410077229	0.1916731282	-0.0174515081	0.0122021405	0.0907054067	-0.051362645	0.1256903933	-0.0064091503	-0.1574847879	0.0363182239	-0.0556116265	0.1496595948	0.0393527212	0.0520804756	0.0674336987	-0.107654378	0.1269054256	-0.0061379267	-0.0001036583	0.0722732141	-0.0120562539	0.0262063376	0.0108225146	-0.0033322608	0.0635931709	0.0867112733	-0.0010637827	-0.0620618325	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0013244008478778	0.0001507917872486	1.7540376058594354e-06	2.27381631016572e-08	-0.1827967077764185	-0.1009367633549516	0.0334146363738973	0.0101882301965734	-0.070649602492594	-0.1052738752163975	0.0049913663323615	0.0110825888030776	0.0007579305635532	3.195042720989993e-05	1.020829798895114e-09	5.744587391680712e-07	-0.0003886353544459	-0.0001115819927319	1.2450541102021791e-08	1.5103743872529036e-07	-0.0003578532618785	-0.0002099537340731	1.280589570370823e-07	4.4080570451279975e-08	0.0	0.0	0.0	0.0	0.0	0.0
1675.9834609242885	4.249216371818875	18.055839774533563	2808920.561291756	2070.3416689772102	1.4295695702635385	4286314.62630334	2.043669156223478	1769.0771010859294	3.195055121301266	3129633.789586596	10.208377228153449	1793.9221026893629	1379.8711896677598	1.370055	17.92672	0.1060987803219105	0.0583312831185188	0.0915494251	0.1151382342	-0.126505607	0.0632994663	0.045795899	-0.1128211399	0.1381993292	0.0018999924	-0.0295132577	0.0407386955	0.0427725579	-0.0438271637	0.1013101472	-0.0405721622	-0.1199828969	0.0138645216	-0.1173947279	-0.0688935194	-0.1610465889	0.0029403834	-0.0767280432	-0.1128124005	-0.0149764734	-0.1065161512	-0.0627930963	-0.0418037018	0.0430003525	0.1626863861	-0.0200072795	0.0186499486	0.0186959197	0.127905069	0.0957850221	-0.1056348439	-0.0180516595	0.0353329197	-0.0761032394	-0.0055112367	-0.09724399	0.1464152154	-0.0202271552	-0.0711610962	0.0844479264	0.1950047185	-0.0198417852	-0.0368958148	0.1082188734	0.0359646752	0.1299605085	0.0373065042	-0.0116683162	-0.0860158963	0.0202842101	-0.1597972649	-0.0173089647	-0.1107333025	-0.1381002885	0.0186587333	0.0825100423	0.0228973737	0.1523431279	-0.044222511	-0.0569082747	0.0687368866	0.1055543026	-0.1299485509	-0.0266548745	0.027125272	-0.0458971602	-0.0343104189	0.0686955387	0.0803506616	-0.0157232076	0.0434195044	-0.1421520635	0.0595974671	-0.057465001	0.0178576329	0.1428322771	-0.0065878916	0.0994986031	0.0209174779	-0.0375773748	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0106578659437417	0.0093334650958639	0.0001135901064747	8.71135706957097e-05	-0.1381153903713254	0.044681317405093	0.0190758610574236	0.0019964201250546	-0.0941244344870426	-0.0234748319944485	0.0088594091675055	0.0005510677371675	0.0011809247645651	0.0004229942010118	1.7892409408969565e-07	1.3945832995631366e-06	-0.0004881825821632	-9.95472277173e-05	9.90965054619998e-09	2.3832223352752958e-07	-0.0003082113740776	4.964188780089997e-05	9.499425111080229e-08	2.464317024437141e-09	0.0	0.0	0.0	0.0	0.0	0.0
1670.4914262216728	-5.492034702615683	30.162445174734938	2790541.6050801184	2072.7567699949946	2.415101017784309	4296320.627560083	5.832712926102806	1765.7194777121758	-3.3576233737535404	3117765.273972159	11.273634719976108	1791.2336766731223	1389.746983982756	1.293058	16.919245	0.1530953377259115	0.0864638315800911	0.0293357896	-0.1337467207	0.0905793941	0.0163716892	-0.0707663045	-0.0576412034	-0.1372259193	-0.0108073821	-0.0519774347	0.0135836757	-0.0249837733	0.1153803113	-0.0760893419	-0.0383672285	-0.0321601736	-0.022203452	-0.036952616	0.0574046906	-0.0203534219	-0.0413919702	0.1513337829	-0.2080127291	-0.0793010783	-0.0607323068	0.0754369642	0.091150173	-0.0509552206	0.0622241383	-0.0436572309	-0.0818430073	-0.0338883298	-0.1479633788	-0.153102481	0.0393511124	0.0696484173	-0.0658073789	0.1227174167	-0.059923808	0.0988594724	0.0268294589	0.0853814396	0.0607837516	0.0046234798	-0.0172239995	-0.0626090065	0.056798337	0.1157443179	0.0656558798	0.0275056522	-0.0189072658	-0.077017154	-0.1428775308	0.0690203505	0.0854038049	0.0907326913	0.0476479878	0.212197956	-0.1228561589	0.0493433761	-0.016783867	-0.0232021462	0.0209172387	-0.0353032658	-0.0208468985	-0.1597095361	-0.105361999	0.0407128959	0.100069451	0.1470619639	-0.0169960707	-0.1292420508	-0.0043720463	-0.0188179961	0.1105992953	-0.0421372773	0.0374972091	-0.0214072473	0.0351383593	-0.1169962635	0.0496821721	0.0241659118	0.0628494162	-0.0150713663	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0012519520875997	-0.009405913856142	1.567384029645247e-06	8.847121546916406e-05	-0.0872595057063847	0.0508558846649406	0.0076142213361225	0.0025863210050537	-0.0438987544263937	0.0502256800606488	0.0019271006401888	0.0025226189375546	0.0004209457563904	-0.0007599790081746	5.775680928662005e-07	1.77195329823086e-07	-0.0004910460443716	-2.863462208400002e-06	8.199415818935016e-12	2.411262176929954e-07	-0.0002188966615771	8.931471250050004e-05	4.7915748449599446e-08	7.977117869046978e-09	0.0	0.0	0.0	0.0	0.0	0.0
1672.119965402772	1.6285391810993133	2.6521398643756218	2795985.178698568	2066.970382307043	-5.786387687951446	4272366.561334524	33.48228247527609	1766.92803745051	1.2085597383340885	3122034.6895287107	1.46061664112216	1791.799161019698	1369.9880123958792	1.109345	14.515411	0.1370666094712324	0.1012027063355466	-0.1372737383	0.0170817206	0.0204644192	0.060300878	0.0323037466	0.040059127	-0.0567110176	-0.1115592986	0.0400563379	0.0535198664	0.0921146087	-0.0424079688	0.0172725162	0.0161523531	-0.0974202828	-0.0583040022	0.2067575526	0.1364224773	-0.1844144166	0.0712039241	-0.0010920752	0.0849736884	-0.0241154646	0.0088841494	-0.0893084062	0.0590965488	0.0624087341	0.1088663705	0.1184433641	-0.136036753	-0.1065495338	0.0859574022	0.0734841276	-0.0100908812	-0.0477016787	0.0196714143	-0.0569965415	0.0695834757	-0.0430825501	-0.107828413	0.1119950057	0.0364192556	0.1867952123	-0.0237930823	-0.0325334638	-0.1388399758	0.121962863	-0.0212311693	-0.0843652174	0.0314046804	0.0605526834	-0.0578846479	-0.1686580014	0.0332957907	-0.075269211	-0.1496267712	-0.1331191042	-0.1053640552	0.0313992186	0.0361486578	-0.0334482357	-0.0030234638	0.0153637421	-0.1380427353	0.0794389495	-0.156331047	0.03181689	-0.1173008672	0.0126105085	0.0630493013	0.0834274319	0.0103257672	0.1119042954	-0.042476017	-0.0771822339	-0.0359537494	0.1506901152	-0.0211269854	0.0941979054	0.0061474657	0.038156824	-0.0429271489	-0.0658779402	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.018769491677645	0.0175175395900453	0.0003522938178371	0.0003068641932888	-0.1867540039184376	-0.0994944982120529	0.0348770579795678	0.0098991551744681	-0.0439320954683779	-3.334104198420007e-05	0.0019300290122426	1.1116250805921919e-09	0.0006289401701111	0.0002079944137207	4.326167613901773e-08	3.9556573757937946e-07	-0.0003885968525207	0.0001024491918509	1.049583691090252e-08	1.5100751378899465e-07	-0.0003088776685485	-8.998100697140004e-05	9.540541412795705e-08	8.096581615587142e-09	0.0	0.0	0.0	0.0	0.0	0.0
1669.0386043377555	-3.0813610650166083	9.494786013000288	2785689.862769723	2059.636108705147	-7.334273601896257	4242100.900282079	53.79156926747229	1765.2818851729503	-1.6461522775596222	3116220.1341197654	2.709817320914732	1789.8795985171669	1376.4566810498527	1.114065	14.577182	0.1888584960795865	0.1495289342315313	0.0479065401	0.1275707117	0.0175082674	0.1350715383	0.1661792822	-0.1326010831	-0.0867405678	0.0240563746	-0.1114696817	0.0366440648	0.0469330393	0.1637031806	-0.0228095521	0.0501166214	-0.0601142867	0.0434246777	0.1355105176	0.0308159066	0.007384466	-0.2415444774	-0.0047801093	0.0686458484	-0.0703517566	-0.0993090308	0.0062826129	-0.0271256528	-0.0015000954	-0.0501361898	-0.0761033768	0.0147772493	-0.1401042889	-0.087650002	-0.0453605339	-0.0971030718	0.0727344374	-0.1597229041	0.0551226141	0.0161379408	-0.052823393	0.0329180619	-0.0981558383	0.0206802906	0.0772518568	-0.1610329654	-0.1529697736	-0.1195909429	0.0544993122	0.0978691657	0.0745317745	0.0418718042	0.0455892591	0.0107203998	0.0979006246	0.0455850465	0.0396786605	-0.1218969794	0.1015521607	0.0711462745	-0.0631264478	-0.0882731402	0.0062707512	-0.00841394	0.0371000644	0.0998391797	0.0759905723	-0.2070516489	0.1356375912	0.0161554007	0.1524375828	-0.0177771119	-0.0102688927	-0.0304656381	0.0080778764	0.072707571	-0.0645128604	0.1075440047	0.0066471669	-0.0543955062	-0.0471233298	0.0355399503	-0.1173117025	-0.0239721684	0.0164538216	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0155894212924465	-0.0031800703851984	0.0002430300562333	1.0112847654816526e-05	-0.0409952646714089	0.1457587392470287	0.0016806117254788	0.0212456100668833	-0.0439383843408336	-6.288872455698091e-06	0.0019305816184828	3.954991676403814e-11	-8.057697466257394e-05	-0.0007095171447736	5.034145787277867e-07	6.4926488457730835e-09	-0.0003879839024201	6.129501005999608e-07	3.757078258255021e-13	1.505315085371297e-07	-0.0003970155251723	-8.813785662379996e-05	1.5762132722783717e-07	7.768281770237518e-09	0.0	0.0	0.0	0.0	0.0	0.0
1674.2208390179196	5.182234680164129	26.85555628029581	2803015.417801867	2075.7559878862085	16.119879181061606	4308762.921245449	259.85050481202336	1768.005569919431	2.723684746480785	3125843.695266132	7.418458598212099	1792.3749897788016	1377.179009147015	1.126415	14.738777	0.1468318260418534	0.1070348018435063	0.0884370057	-0.0764166704	0.0800820061	0.0944281823	-0.1069865886	-0.0386768691	-0.0026485432	0.0250365055	0.0115834961	0.1440307182	0.1216229161	-0.026402068	0.0378304921	-0.0217124933	-0.0215764298	-0.1518532021	-0.1034968789	-0.0225607271	-0.0901057397	-0.0437981316	0.0917801235	0.0056353775	-0.0294650649	0.0072631258	-0.0836139613	-0.0247095432	0.0935791088	-0.0772507925	0.0329249398	-0.1476650056	-0.0025928053	-0.0035488558	0.1031877463	0.0198136616	0.0546071243	0.0256273088	0.026607793	-0.0837259129	-0.0615724468	0.0323780205	0.1509467751	0.0143100209	-0.0862435756	0.0976965024	-0.022134361	-0.1091578217	0.0846421248	-0.0255591222	0.0267799072	0.0024127349	-0.043091911	0.0514917672	-0.0172515938	0.1165560843	-0.1153695241	-0.0617948584	-0.0774727249	-0.0159047696	-0.0368373938	0.0197824718	-0.0416807485	0.0416158409	0.007621358	0.0578988704	-0.0793707237	-0.155105456	0.0341918604	0.0473792083	-0.0081238325	0.0412003504	0.0495361438	-0.0261056885	0.1133370405	-0.0112721959	-0.0518666725	-0.0526388132	0.0691536605	0.0141006063	-0.0414145899	-0.0106560195	0.1124665901	0.0185469129	-0.0071375545	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0187694418666524	0.0031800205742059	0.0003522919479856	1.0112530852372825e-05	-0.141323276633031	-0.100328011961622	0.0199722685182962	0.0100657099841713	-0.0437791096245518	0.0001592747162817	0.0019166104395185	2.536843524664747e-08	0.0006939405602819	0.0007745175349444	5.998774119364644e-07	4.815535012043572e-07	-0.0003886068953697	-6.229929495999657e-07	3.881202152512654e-13	1.5101531912887696e-07	-0.0003088656772715	8.814984790079996e-05	9.539800659638241e-08	7.770395684934167e-09	0.0	0.0	0.0	0.0	0.0	0.0
1671.9295242574522	-2.2913147604674577	5.250123331536043	2795348.3340837504	2066.555834439532	-9.200153446676268	4270653.016856072	84.64282344238921	1766.1399927547006	-1.865577164730439	3119250.474007574	3.480378157563664	1790.4470610793508	1387.7481635479944	1.106493	14.478099	0.0067706911441143	0.0057300018875476	-0.0994801661	-0.046195206	-0.0117802467	-0.0279470364	0.0179385475	0.0036545451	-0.0632795095	-0.0613623049	-0.0026008626	0.0186861849	0.1124421627	0.0052406387	-0.0811545374	-0.0049027331	0.2224428175	-0.0607116614	0.0455409062	-0.0270909358	-0.0177705245	-0.0308857997	0.0585216501	-0.0338989002	-0.1398947058	-0.1069465186	-0.0813271135	0.1177237051	-0.0458314903	0.0448200957	-0.0273261155	-0.1431331321	-0.0249601446	0.1383710403	-0.0226130644	-0.1364333001	0.0472103045	-0.0049515911	0.0635127506	0.0101935723	0.0674285681	-0.1139748985	-0.0743402426	-0.0595778974	-0.1823385568	-0.0200685946	-0.0050201372	-0.0716608515	0.1863443202	0.1099906807	5.47475e-05	0.0209147608	0.0753528481	-0.1125641038	0.0667566252	0.0439351311	-0.1083354174	-0.0976226105	-0.0492977531	0.0394899902	0.109207837	-0.0030748588	0.0092470771	-0.0578234892	0.0243413372	-0.094618185	-0.018136459	-0.0939668231	0.0040254387	-0.0989270071	0.0817697387	-0.0018755475	0.0354331666	0.0314810379	0.1375258256	0.234610832	-0.1158132429	0.0977892769	0.1812750308	-0.0035613218	-0.0965816583	0.1428304697	0.0360318869	0.0305786527	-0.0795022268	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0187793973972532	9.9555306007984e-06	0.0003526657666039	9.911258954343336e-11	-0.135764055674997	0.0055592209580339	0.0184318788133236	3.0904937660244345e-05	-0.0437780621823122	1.0474422396031249e-06	0.0019165187284383	1.0971352453048097e-12	0.0007179405535372	2.399999325530008e-05	5.759996762544495e-10	5.154386384133012e-07	-0.0003886110980326	-4.2026629000339365e-09	1.766237545132165e-17	1.5101858551410306e-07	-0.0003088605289249	5.148346600002563e-09	9.5394826327769e-08	2.6505472713757948e-17	0.0	0.0	0.0	0.0	0.0	0.0
