global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24
1734.0881075303012	-2.885555539319739	3007061.564678021	8.326430770498831	2251.8107083916143	0.8744887972502511	5070651.466427144	0.7647306565161908	1843.672458995472	0.1020162755789897	0.0104073204830083	3399128.13605841	1935.9451851908368	1396.5349976372545	1.272993	21.159494	0.5194126331765079	0.348488429299925	0.1441210262	-0.0932585376	0.0826994277	-0.0610750543	0.1550931146	0.0384703848	0.075954455	0.0892890716	-0.0608054693	-0.0304053339	-0.0958352403	0.1937819578	0.0226058132	-0.1514757973	-0.0097042563	0.0349721434	-0.1213045185	0.1125923793	-0.0374041759	-0.0542765423	-0.0321744241	0.004165987	0.1202224078	-0.1773307204	0.0527506384	-0.0774338889	-0.0839579628	-0.0235696238	-0.1368830922	-0.0439752958	0.1293294837	-0.0531730506	0.035679027	0.047793454	-0.0840073466	-0.0991425302	0.1445606768	0.0013074576	0.0234944478	-0.0008588882	0.1157923979	0.043186962	0.0476291535	0.0290166959	-0.0873202349	-0.1822367146	0.2035215052	0.1715505652	0.1183552866	-0.0050758844	0.0180279574	-0.0498760971	0.0216168542	-0.0629736378	-0.0317387395	-0.1346370378	-0.0230743124	-0.2015552447	0.1350795552	0.0192157425	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0115431735877677	-0.0170824551993008	0.0001332448564773	0.0002918102756361	-0.0760591689378884	-0.1030571048687391	0.0057849971795222	0.0106207668639262	0.250410218131762	0.316596197187053	0.1002331520733033	0.0627052773447966	-0.0011609133790191	-0.0008208492972211	6.737935687485378e-07	1.3477198735855444e-06	-0.0003632774613384	-8.37661898499991e-07	1.319705139164727e-07	7.016774561986091e-13	0.0004777890075513	0.0008318505593086	2.2828233573685617e-07	6.919753530220305e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1736.0431810980504	1.955073567749196	3013845.926637038	3.822312655311569	2241.824943442532	-9.985764949082297	5025779.077041112	99.71550161832052	1846.8827098499644	3.210250854492415	10.30571054876928	3410975.743942748	1938.6653565979004	1387.128020558044	0.8817509999999998	14.656322	0.3794081850341156	0.2025550758941521	0.1245318095	-0.0647144621	0.0530832298	-0.0906001241	0.0199418032	0.0071185886	0.1541977296	0.1416754454	-0.0746658386	0.0865025262	-0.1923760605	0.0349266272	0.0337681642	-0.0460905586	0.179453232	0.0726730743	-0.1134213194	-0.0072825107	-0.0186313751	-0.040409559	0.0250010839	-0.0542766797	0.0409747721	-0.0707405677	0.1877155068	-0.0649357647	-0.0703568239	0.1280240599	-0.0785003452	-0.0054338355	-0.0101013984	-0.0460178041	-0.0408992044	-0.0209497016	-0.0362937124	-0.0023031416	0.0754884456	-0.0102174236	0.1039964818	0.0626040635	0.0273555899	-0.0730079429	0.1759555087	-0.0698311878	0.0628667764	-0.077818771	0.1272742844	-0.0332332359	0.2388123378	0.0781429086	-0.0382080745	0.0163963906	0.0851641081	-0.0440521048	0.015632679	-0.0846068188	-0.0982166305	-0.1746358188	0.0531239182	0.0070353207	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0373503418244212	0.0258071682366535	0.0013950480344011	0.0006660099323949	0.0664744638587677	0.1425336327966561	0.0044188543453106	0.0203158364782119	0.130318693222236	-0.120091524909526	0.0144219743550953	0.0169829618031512	-0.0002440025419503	0.0009169108370687	8.407254831342072e-07	5.9537240478207925e-08	-0.0007819993944637	-0.0004187219331253	6.115230529415934e-07	1.7532805728018824e-07	-6.095404080201633e-06	-0.0004838844116315	3.715395090093872e-11	2.341441238199645e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1729.7932267858978	-6.249954312152568	2992184.607434368	39.06192890399448	2243.807664363145	1.982720920612792	5034672.834654791	3.9311822490356367	1837.137467991222	-9.745241858742476	94.96973888538648	3375074.076297198	1934.799051920573	1405.02865953167	1.822023	30.285387	0.8834309959524554	0.5642152209777328	-0.2306386107	0.0884800178	0.1535596889	-0.0750495438	-0.1944997249	0.0950496275	-0.0089960225	-0.0245514572	-0.0139222234	0.0346081917	0.0351797091	-0.1488728377	-0.1665109943	-0.2499057813	-0.005529055	-0.0100861365	-0.0162699705	-0.2149193303	-0.214084821	-0.0801799642	-0.1760103875	-0.0871175391	0.0187918129	0.2195968483	0.0176053136	-0.0463026518	-0.0329404728	-0.1486795361	-0.2036564193	-0.0614598659	-0.2047991128	0.0388958726	0.1978359821	0.0203499966	-0.1552707154	0.000770634	-0.2481896979	0.0480517158	-0.045855758	0.0026221445	-0.122857861	-0.1892101203	0.1035892091	0.1859464449	-0.0774790783	-0.0014113026	-0.075309592	-0.0473953634	-0.1179956682	-0.0416744419	0.018218412	0.0611075284	0.14566203	0.0105181338	0.0693089648	0.0952413652	0.152621169	0.014802632	0.0537441498	-0.0636379649	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0096038746748234	-0.0277464671495978	9.223440876971428e-05	0.0007698664392837	0.2927177320767384	0.2262432682179707	0.0856836706721492	0.0511860164139486	-0.3621065784177659	-0.4924252716400019	0.2424826481497296	0.1311211741334216	0.0008609578391473	0.0011049603810976	1.2209374437953534e-06	7.412484007891881e-07	0.0001163143137172	0.0008983137081809	1.352901957550322e-08	8.069675183057192e-07	0.000730950285539	0.0007370456896192	5.342883199295456e-07	5.432363485862444e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1734.554718937119	4.761492151221319	3008680.0729870284	22.67180750614222	2244.623916825873	0.8162524627282437	5038336.527986724	0.6662680829099229	1840.40827664462	3.270808653398035	10.698189247143466	3387102.62474202	1931.254525197347	1424.9982608669866	1.940873	32.260891	1.1012767610923333	0.6952061972318351	0.185716804	0.0752965431	0.1180915206	-0.0044606268	0.1489214646	0.0225995736	-0.234807665	0.0760171936	-0.1535713986	-0.1038322036	-0.0927310025	0.1022198268	0.049034278	-0.1393505841	0.0174115206	-0.2075068437	-0.0268744152	0.0584505023	-0.0935066024	-0.0417832335	0.0845609423	-0.0114927992	-0.013945514	-0.1516992225	0.0367303581	0.0334942837	-0.0849305239	-0.1215984439	-0.1863184695	0.1506947566	-0.0905721806	-0.0612520183	0.1070865942	0.0908539343	0.0099513272	0.2222153723	0.1407582043	0.1015328001	-0.0284855222	0.0223790646	0.1463044645	-0.0488767344	0.1368607118	-0.061434875	-0.0572517098	-0.0678056	0.0003925413	0.2086321096	0.1494612188	0.0652679918	-0.0072345085	-0.0811623798	0.1271401012	-0.0843374907	0.12648484	-0.0819073982	-0.1735097182	-0.0168876138	-0.0043072202	-0.2078405057	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.037382889109736	0.0277790144349126	0.0013974803981908	0.000771673642975	-0.0446777585058271	-0.3373954905825655	0.001996102105105	0.11383571706545	0.2012990281173046	0.5634056065350705	0.3174258774751507	0.0405212987209713	-0.0013200118920466	-0.0021809697311939	4.7566289683839935e-06	1.7424313951444448e-06	-0.0003629590963776	-0.0004792734100948	1.3173930564324392e-07	2.2970300162389843e-07	-6.273956396799505e-05	-0.0007936898495069	3.936252886894143e-09	6.299435772104363e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1734.1764862531725	-0.378232683946635	3007368.0854734	0.1430599632054751	2242.2902071090766	-2.3337097167964203	5027865.3728972655	5.446201042270028	1839.951352206144	-0.4569244384758804	0.2087799424764986	3385420.978485218	1934.7825401560465	1407.726407962994	1.309148	21.76045	0.3279618579000907	0.2032500866738435	-0.0100629105	0.1579818554	0.037276737	-0.1533499423	-0.0524476681	0.0395135742	-0.0986506973	0.1550665028	-0.1679454544	0.0332321176	-0.1048131774	-0.0531318126	0.1015133084	-0.1303801975	-0.0874669632	0.0097842399	0.0167649346	0.0073152588	0.0182424534	0.0926612033	0.0124825167	-0.0353023751	-0.1175866018	0.0166956489	0.1239241147	0.0722292595	-0.0934452104	0.0026855279	-0.0452440414	-0.1052433225	0.0337979758	0.0023057728	0.0038929258	0.0630786829	0.1771904764	0.0452068228	0.0273505395	-0.0769910786	0.0644958219	0.055905147	0.0517330395	-0.0383039739	0.0658971869	-0.1046739638	0.0102156599	-0.1642937922	-0.0244221184	0.0652672541	-0.1778793611	0.0450255878	0.0653764885	0.1403549419	0.0207708487	0.0223632983	-0.0087108282	-0.0754672862	0.1329147462	-0.1179164638	-0.032764563	0.0371739812	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0409558285368092	0.0035729394270732	0.0016773798911365	1.276589614953417e-05	-0.012931861970685	0.0317458965351421	0.0001672330540288	0.0010078019468199	0.0510344327987439	-0.1502645953185607	0.0225794486062508	0.0026045133310895	0.0001372412638733	0.0014572531559199	2.123586760438508e-06	1.883516450954076e-08	-0.0003624087683511	5.50328026499992e-07	1.313401153777613e-07	3.028609367513759e-13	0.0013270254844719	0.0013897650484398	1.760996636437881e-06	1.931446889865144e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.3654259829764	-14.811060270196094	2956217.468065622	219.3675063273812	2231.9061353925013	-10.384071716575365	4981404.99720269	107.8289454149804	1832.3227646567605	-7.62858754938361	58.19534799861064	3357406.713879394	1930.1161851501463	1373.380656566063	1.549362	25.75326	0.6642567379506028	0.3824960571125961	-0.1678289224	-0.0772967116	-0.0058963646	-0.0011162174	-0.1667838569	-0.0067211218	-0.1254507567	-0.1665451069	-0.0674735256	-0.0769640682	0.1141577303	-0.1990964446	-0.0582394122	0.1237247971	0.0633041527	-0.0234018446	-0.0331408084	-0.1186057962	0.0565098674	0.1698248919	-0.0371480984	0.049521092	0.0010334892	0.205928728	-0.0637570215	0.0742389385	0.1124691024	0.1015149802	0.0327550591	0.0787209539	-0.0281191092	0.1126685018	0.1161649768	-0.1839297995	0.0949141832	0.0649761381	-0.1762006342	0.0388538957	-0.0018478934	-0.001717749	-0.0209088937	-0.0051332987	-0.0058582822	0.0301566192	-0.0218306025	0.0776424567	0.0897123073	-0.126289422	-0.0913680289	0.0173069083	0.0427711921	-0.1229387694	0.2421423031	0.0461066952	0.1306166263	0.0750102381	-0.0011393641	0.1107980946	-0.1475252945	-0.0158246627	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0161714204903944	-0.0247844080464148	0.0002615148406771	0.0006142668822111	0.1349868632024424	0.1479187251731274	0.0182214532372349	0.0218799492568431	-0.2741672870176046	-0.3252017198163485	0.1057561585715108	0.0751677012705935	0.0005609839391853	0.0004237426753119	1.7955785488057106e-07	3.147029800238564e-07	0.0012400129321128	0.0016024217004639	1.5376320718069832e-06	2.5677553061176165e-06	2.6152161953557976e-05	-0.0013008733225183	6.839355748451253e-10	1.6922714012399102e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1722.32204592123	2.9566199382536524	2966393.2298662914	8.741601459279032	2235.9998674017893	4.093732009288033	4999695.407020819	16.758641763869434	1830.41763010892	-1.9051345478403616	3.6295376453749	3350428.7006135555	1923.1921803538005	1384.2235027438533	1.635027	27.177158	0.8171829958452369	0.5149653754371004	0.1205124722	0.039887441	-0.1727909637	0.0214075627	0.1829774383	-0.1237452615	-0.0438098784	-0.1218418151	0.008259499	-0.0993812055	0.1176206028	0.1399803846	0.0466775492	0.1820322062	-0.101465008	0.0290532612	0.014475687	-0.0660322374	0.0210541426	-0.021263883	0.0394305932	0.0041741196	-0.0228099962	-0.131803869	-0.1780587037	0.0284925874	0.0462054078	-0.0018966939	0.1524592072	-0.0292199323	-0.0091486329	0.0516758087	0.0364192693	-0.0246004199	-0.0530300175	0.1104247755	0.1250897776	0.0593107013	-0.1459502462	-0.0519867104	0.1525418158	0.0122080805	-0.1265055528	-0.0481179666	0.0707023828	0.0575092752	-0.0875808488	0.0006794538	0.006398886	0.2092626667	-0.005984699	0.0144350394	0.0421044382	-0.0342934858	0.0970050359	-0.0495718881	0.022887071	0.1656342223	-0.0048312246	-0.0591160358	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.057353363882683	0.0411819433922886	0.0032894083486594	0.0016959524615656	-0.071913489325297	-0.2069003525277394	0.0051715499469396	0.0428077558761028	0.175000978066194	0.4491682650837986	0.2017521303583895	0.0306253423241245	3.998908305650656e-05	-0.0005209948561287	2.714356401126621e-07	1.5991267637001796e-09	-0.0005730002000565	-0.0018130131321692	3.2832922926478894e-07	3.2870166174183352e-06	-3.848854657655216e-05	-6.464070853011013e-05	1.481368217575425e-09	4.1784211992746525e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1721.827546742551	-0.4944991786790069	2964690.100721472	0.2445294377142124	2244.80849233569	8.808624933900774	5039165.167262434	77.5918732261384	1835.427087610418	5.009457501497991	25.09466445931449	3368792.593934061	1930.168381067912	1354.0898097797033	1.362138	22.641243	0.4878548544588951	0.3028064337960008	-0.1075438174	0.0432664226	-0.0714680344	0.1316148026	-0.0317075891	0.1159762732	0.0305569664	-0.0093423194	0.0901557453	0.1161112294	-0.0272628051	-0.0711314458	-0.0228423533	0.0158026675	-0.1275213968	0.095052771	0.1060547357	-0.0362008259	-0.0205475545	-0.0329236817	-0.0328864799	0.0144150333	0.0816202883	0.0528111753	0.043008059	0.0194817422	0.065473146	-0.1093767129	0.1374277006	-0.1345936876	0.0207914767	-0.0204675643	-0.0301645823	0.0262101851	-0.036630062	-0.0669299595	-0.0663672651	-0.0813163528	0.1071127806	0.0068028424	0.0972381006	-0.0180461937	-0.1085380201	0.0500745102	0.0331908705	0.0952506443	-0.0003687813	0.063195956	-0.0403043366	0.0021347082	0.0124753835	0.0514802412	-0.0026194866	0.1214897734	-0.042025977	-0.0907583072	-0.0037119147	0.0208704166	-0.1387821103	-0.0305055821	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0092626741002987	-0.0480906897823843	8.579713148834433e-05	0.0023127144437455	0.0506604978587859	0.1225739871840829	0.0025664860433	0.0150243823342037	-0.0947644571795649	-0.2697654352457589	0.0727733900533337	0.0089803023445375	3.9991424948724095e-05	2.341892217537424e-09	5.484459158562354e-18	1.599314069429432e-09	6.200549906520969e-05	0.0006350056991217	3.8446819143257195e-09	4.0323223791705124e-07	0.0002749982573429	0.0003134868039194	7.562404154163186e-08	9.827397623163309e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1723.768125810815	1.9405790682640145	2971376.55156133	3.765847120184431	2241.228273749872	-3.5802185858178746	5023104.175055832	12.817965122235742	1832.1361949227075	-3.2908926877105387	10.829974682026691	3356723.036745857	1925.903667271932	1388.6479854235683	0.973731	16.185198	0.1394423323763656	0.0726287205034927	-0.0001483654	0.1158848268	0.025384691	0.1295990283	0.0309913131	0.0475533099	0.0353441721	0.0245919782	0.19358458	-0.008210583	0.0658809508	0.03046555	-0.0340375638	-0.0252784276	-0.0521481538	-0.029709208	-0.0122120027	0.1347377062	-0.0415644405	0.0181808978	-0.0188395795	-0.1342013765	-0.1409313883	-0.0156551623	-0.0509686905	-0.0188233085	0.0266696957	-0.1049172382	-0.0166941331	0.0023217439	0.0997033141	-0.1972366573	-0.0602435914	0.0159199752	0.020740238	0.1139411681	-0.0146032375	0.0433488141	-0.0288872523	-0.0100104952	0.0930438829	-0.079755468	-0.0687782064	-0.0578870254	0.0153735499	0.1030933205	-0.1544534755	0.1186090976	0.018648598	0.0225373089	0.0418542042	-0.0063655095	0.0287148929	-0.0529228245	-0.0091460666	-0.0294841838	-0.0248986245	0.1896175161	-0.1425934554	-0.041974641	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0628800944004837	0.053617420300185	0.0039539062718137	0.0028748277596466	0.0506971952512032	3.6697392417295305e-05	0.0025702056063386	1.3466986102289627e-09	-0.0541275039422401	0.0406369532373248	0.0016513619684125	0.0029297866830172	-0.0003110015988297	-0.0003509930237784	1.2319610274112136e-07	9.672199447462967e-08	-0.0001989975039822	-0.0002610030030474	3.96000065911457e-08	6.812256759976613e-08	-1.6030944760036175e-05	-0.0002910292021029	2.569911898993313e-10	8.46979964766717e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1730.293252792862	6.525126982046913	2993914.740660503	42.57728213183666	2249.4433019379862	8.215028188114047	5059995.168633671	67.48668813150836	1839.0717008764093	6.93550595370175	48.101242833832416	3382184.720964449	1934.455820185344	1386.512569413568	0.947974	15.757077	0.1178684263723719	0.0790019620675748	-0.0174141604	0.0979925057	-0.0385890031	0.0050589298	-0.0130843419	0.1321779813	-0.03582336	0.1647976556	0.1634440274	-0.0639258559	-0.1379052674	-0.1154827235	0.0718901099	0.0711675671	0.0747905842	0.0534251026	0.1061938329	0.1252895632	-0.010323135	-0.0646265443	-0.0118835472	-0.0711741538	-0.0383971976	0.028445584	0.1812292074	0.085611004	-0.0382081278	0.0403988244	0.1403948721	0.1186243614	0.0476805214	-0.1098181497	-0.0799412729	0.0799621983	-0.1042459004	0.0451153758	0.0038565972	-0.0189667134	0.0653594441	-0.0099538797	0.094075524	-0.102120109	-0.0220460528	-0.0517511094	0.0736904324	-0.0243193812	-0.0777407043	0.0793312105	0.0010494253	0.0319916289	-0.0066899194	0.0837317091	-0.0121994784	0.1620026573	-0.1429552444	0.0152231387	-0.0077689948	-0.0117577076	-0.0779610874	-0.030372151	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0363048318425569	-0.0265752625579267	0.0013180408151163	0.0007062445800227	0.047044187698745	-0.0036530075524581	0.0022131555962347	1.3344464178316628e-05	0.0188128634858912	0.0729403674281313	0.0053202972005507	0.0003539238325387	-0.0004129976304484	-0.0001019960316186	1.0403190465962846e-08	1.7056704275599317e-07	-8.101192784470967e-05	0.0001179855761374	6.5629324531164465e-09	1.3920596176495524e-08	5.7983224160886905e-05	7.401416892092308e-05	3.362054284091659e-09	5.4780972010549356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1722.629391215768	-7.66386157709394	2967452.019480408	58.7347742728568	2230.704270142134	-18.739031795852043	4976041.540830351	351.15131264595385	1834.617218017578	-4.454482858831398	19.84241753962274	3365820.336646557	1928.404318669637	1389.5860416106063	1.038454	17.261026	0.1838329684633976	0.1282058944869661	-0.000466596	-0.0533770453	0.0192526309	0.0287229034	-0.0523019613	0.0056247816	-0.0349553269	-0.0113862522	-0.0109266532	0.0224797062	-0.0088555691	-0.0869232371	-0.0063769844	-0.0499802123	0.16205919	-0.0132766154	-0.049112241	0.0858448274	0.0673896638	0.0057499251	-0.0525233017	-0.0799727323	-0.1057386849	0.0484417873	0.0354105596	0.0064712061	-0.0086928877	0.1362232094	-0.091787681	0.0699005561	0.070930719	-0.0157046528	-0.0560216647	-0.0025250662	-0.0187028417	0.0137171465	-0.047133789	-0.0101432015	0.0320117572	-0.011592355	0.0757457431	0.0111958313	0.00184248	-0.0658196964	0.0493559337	0.0380896575	0.1124655262	-0.0956791201	-0.0134819408	-0.0506250901	-0.0075171585	-0.0552286652	0.0818912266	0.0271145097	-0.0666498199	0.0460418927	-0.0449336828	0.1996557886	-0.1111063952	0.041042742	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0368036185382436	0.0004987866956866	0.0013545063375085	2.487881677940535e-07	0.0507585864021962	0.0037143987034512	0.0025764340935492	1.379675772819996e-05	-0.0868538788466537	-0.1056667423325449	0.0111654604351724	0.0075435962707091	0.0004240262787553	0.0008370239092037	7.006090245786439e-07	1.797982850750674e-07	0.0003499675517295	0.0004309794795742	1.2247728726354025e-07	1.8574331181405665e-07	-0.0001530742016955	-0.0002110574258563	2.3431711224714613e-08	4.454523700912425e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1730.0958316074843	7.466440391716333	2993231.5865455926	55.74773212305314	2233.145915868501	2.4416457263669145	4986940.681560166	5.961633853085817	1837.206852132624	2.5896341150460103	6.706204849810133	3375329.017523065	1928.0569957987468	1399.2194763517728	1.604818	26.675032	0.9765179694653784	0.5094033811259024	0.3226208924	-0.0751381754	0.0195763224	-0.0175869825	0.1805371102	-0.0544695043	-0.0476763304	0.0445410106	-0.1139361076	0.0706711334	-0.0868104165	0.3026700388	0.0754780796	-0.0624884024	0.071400079	0.0918020222	0.0884074785	0.0040745726	0.0226703737	0.0628581135	-0.0079184177	0.1082477004	0.148407736	-0.208254009	0.0030170429	-0.0752752531	-0.2095099553	-0.0181474289	0.0169181006	0.0169423992	0.0655206742	0.1486589764	0.0398686378	-0.1652795367	-0.1662436172	-0.1759327015	0.2458473421	-0.0104770287	-0.1952177764	0.2147202435	-0.030756811	-0.0193604851	0.1591819557	-0.1212019763	0.0848023755	0.1236873944	0.1878508583	-0.082350674	0.0853525152	0.1813472802	0.0089667388	0.2891995433	0.1089810047	-0.142060766	-0.2366283446	0.1967725136	0.2204249353	0.247132479	-0.0540964499	0.2045590827	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1093108038547825	0.0725071853165389	0.0119488518393787	0.0052572919225269	-0.1208749796911377	-0.1716335660933339	0.0146107607153329	0.0294580810099148	0.3920351874887018	0.4788890663353555	0.2293347378555485	0.1536915882293015	0.0029999697730858	0.0025759434943305	6.635484885983627e-06	8.999818639428468e-06	-0.001252896750628	-0.0016028643023575	1.5697502677342006e-06	2.569173971771995e-06	0.0007378810360195	0.0008909552377149	5.444684233172107e-07	7.938012356117921e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1726.5069836773982	-3.588847930086104	2980826.364686828	12.87982946528331	2235.9851591285137	2.8392432600126085	4999629.631842965	8.061302289527024	1835.460025613958	-1.746826518666012	3.051402886314819	3368913.505626791	1930.8154483540848	1339.848937807292	2.256924	37.514236	1.0938565072312785	0.6663233478053726	-0.2140098786	-0.1061570002	0.0513594173	-0.102203034	-0.1435959234	0.0718871067	0.1335684532	0.0823577928	-0.0164487266	-0.048171238	-0.0666560309	-0.0893676883	-0.1295519275	0.046993465	0.1420956804	0.0088157775	-0.0299919951	0.0397247422	0.1150053699	-0.0440293873	0.0833080311	0.1707557296	-0.0576203325	0.1229170145	0.1013760054	-0.1140469888	0.0549104724	0.1118035299	0.0021755425	0.0506712203	0.0488598944	0.0443417784	-0.1339970801	0.0706294408	0.1057434	-0.0783366104	-0.1649350546	-0.0311689117	0.0617395202	0.0751378681	-0.0312430079	-0.106068572	-0.0983026021	0.0160017031	0.0476208259	-0.1957390255	0.0629885439	-0.072521642	-0.1798189827	-0.0250304121	0.034701775	0.1042554571	-0.0127087762	0.2213659364	-0.1374315168	-0.042724852	0.1048420346	-0.1031829877	-0.0004872377	-0.1012764855	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0496348697956818	-0.0596759340591007	0.0024636202996342	0.0035612171058261	0.142913368497048	0.2637883481881857	0.020424230895173	0.0695842926398515	-0.2314365057160898	-0.6234716932047917	0.3887169522276499	0.0535628561780736	0.0012205691783245	-0.0017794005947613	3.1662664766368684e-06	1.4897891190757452e-06	-0.0002256301447671	0.0010272666058608	5.09089622276225e-08	1.0552766795169733e-06	0.0006061376010577	-0.0001317434349618	3.6740279141598347e-07	1.7356332655534028e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
