global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
969.2645166434116	0.8355992760116351	0.6982261500711687	939473.7032239864	1273.666543854153	-12.803940408731023	163.94088999033517	1622226.4649333828	997.5874090673292	0.6112883811775873	995180.6387296668	0.3736734849627153	1050.1748901790352	788.0237209472149	1.181893	17.756451	0.1781190748928367	0.0793556284489172	0.0078984764	-0.1631589034	0.0074982833	-0.0890320912	-0.0145682585	-0.2046182458	0.0942943304	0.0661307136	-0.1286892279	-0.214784554	0.0770518448	-0.1931214887	0.0415725312	-0.0443717993	-0.0827857846	0.0311518646	0.1095299361	0.1103334314	0.1120001916	-0.0783127596	0.1179329508	0.0469062035	-0.0810926246	-0.0593072051	0.0334262111	0.2469311574	0.0141494601	-0.1123674676	0.0389718351	0.073266079	-0.0548995297	-0.1484430772	-0.1090815597	0.0369731275	0.0615375406	-0.0999983454	0.1171256452	-0.2106351268	-0.1655200944	-0.0449643839	-0.1730059613	0.0299937722	0.0259029709	0.0866123457	-0.1597864186	-0.0735055663	0.0696905207	0.1126190368	0.0605782732	0.0056192267	0.0036187306	-0.1013456319	-0.217092671	-0.0082198977	0.0976655758	0.158154537	0.1020289053	0.0311710937	0.0784915809	0.0472722181	-0.1200103082	-0.0479353314	0.0396407236	-0.0249326472	0.0572789547	0.0491397311	-0.1130533269	-0.0915283288	-0.0419911688	0.096644056	0.0878383033	0.1003813114	0.1579937555	-0.0448642588	0.1724243173	0.0829794504	0.1260664398	0.1226617605	0.0732589134	-0.0811222994	-0.0785139065	0.0452908512	-0.0468473813	0.0020473685	-0.2737871154	0.0086220391	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0007031078531269	0.0127370867183317	4.943606531287184e-07	0.0001622333780703	-0.0353986184498609	-0.0249296123783153	0.000621485573333	0.0012530621881588	-0.0268198191735251	-0.0648976862603518	0.0007193027005005	0.004211709681947	-0.0009759991612547	-0.0007900491563143	9.525743627698778e-07	6.241776693929372e-07	-3.4014606888010945e-05	0.0001260435199038	1.1569934817459216e-09	1.5886968909762078e-08	2.9983423364132733e-05	-0.0005950011144985	8.990056766328207e-10	3.540263262545372e-07	0.0	0.0	0.0
974.1504220911688	4.885905447757182	23.872072044423305	948969.0448604024	1288.2255076134154	14.558963759262497	211.9634257435188	1659524.9584658418	1001.7217952209996	4.134386153670448	1003446.5550207824	17.09314886766192	1055.6616539511751	810.6585977877494	1.09933	16.516056	0.1205853460659614	0.062622165796777	0.1699470452	0.0250628034	0.0077969668	-0.1259037021	-0.0583719334	0.0186399191	-0.1434193962	0.0817062869	0.0546520087	-0.1283026539	0.073972877	-0.0641843732	0.1292948627	-0.177831595	-0.0299411391	-0.1915656623	-0.0159340911	0.0147587798	0.0352584831	-0.0152265786	0.0400356088	0.0450008957	-0.2664139554	-0.0633457815	0.0646210205	0.1362813086	-0.0086972956	-0.0594415633	-0.0243910967	0.0149652008	0.0734895229	-0.1980641596	0.0438677219	0.0317396136	0.0394656571	-0.0719461175	0.1208682503	0.0419121778	0.073032839	0.0269022442	0.0524439694	0.1844151851	0.0543986482	-0.0032420354	-0.0728342367	0.1189355158	0.0509167651	0.014270686	-0.1070679375	0.0920750548	0.1172659263	-0.2505647007	-0.152307579	-0.0916072632	-0.0157507861	0.0147916736	0.0414877842	-0.0155840829	-0.0883736071	0.1527360122	0.0163808427	0.1513826851	0.0567206894	0.0139043154	-0.0233005068	-0.0136706501	0.0175157315	-0.1088014836	0.0306032148	0.0828887639	0.0616207122	0.2467692208	0.0027032482	0.0508077905	0.1237625653	0.0303207527	-0.0777525421	0.1152334514	0.0045682367	-0.0876462493	0.0247591583	0.0536603391	0.0025554548	-0.0269225178	0.0286957146	0.1155198155	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0064359624523859	-0.005732854599259	4.1421612688521136e-05	3.286562185624508e-05	-0.026770001801708	0.0086286166481528	7.445302526078135e-05	0.0007166329964634	0.0274539048726722	0.0542737240461973	0.0007537168927577	0.0029456371218427	-0.0001859957540118	0.0007900034072429	3.459442051041801e-08	6.241053834553914e-07	8.40093921457008e-05	0.0001180239990337	7.057577968690136e-09	1.3929664347909592e-08	-0.0001009921858063	-0.0001309756091704	1.0199421593934225e-08	1.7154610197565944e-08	0.0	0.0	0.0
973.666119854168	-0.4843022370008611	0.2345486567640383	948025.712951871	1286.869486141614	-1.3560214718013412	1.838794231986276	1656033.0743623818	1001.2174917942452	-0.5043034267544044	1002436.4658747596	0.2543219462362349	1057.7364481043855	817.9573259468491	0.906864	13.624496	0.0939575995298172	0.0626594065164624	0.0337338498	0.1672174764	-0.0468991471	-0.0448867967	0.0603425093	0.0268675643	-0.0624547806	0.0662378803	0.1391136619	0.1369410862	0.047828161	-0.1217543093	0.0421881102	0.0062151432	-0.000793006	-0.0804789231	-0.1324964803	-0.0620778312	-0.014767509	0.0840345569	-0.0926109043	0.0007466727	-0.1689841705	0.1106121023	-0.0370468458	-0.1437268861	-0.1380838975	0.0162082414	-0.0843441108	0.0120946004	-0.0314451228	-0.0596648564	-0.0658027825	-0.066335886	0.131324661	0.1675444993	0.0551198126	-0.0100110557	0.0644095337	-0.0788773105	0.2197905616	-0.010854688	-0.0073066991	-0.055422908	0.090884157	-0.0716128277	-0.0244501121	-0.0291811099	-0.1110574263	0.0015566182	-0.0803565466	-0.1501705469	0.0487351816	0.0632410089	0.1330665867	-0.1423263983	0.0995720016	0.1264921683	0.0129152436	0.0054473549	-0.086891479	0.0695198152	0.0054673889	-0.0549638234	-0.0622702117	-0.0435426335	0.0624144329	-0.010081482	-0.0309835374	-0.0335565109	-0.0836920097	0.2306143061	0.0006024156	0.0667647026	0.1231491038	-0.1005704995	-0.0389309085	0.0537977357	-0.0101442607	-0.0114917847	0.0680844961	-0.0982533759	-0.0268319148	0.0914514357	-0.1237174931	-0.0028223075	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0135087027407934	-0.0070727402884074	0.0001824850497391	5.00236551872626e-05	-0.0267291757304946	4.082607121340051e-05	1.6667680907216501e-09	0.0007144488352316	-0.0267899629057239	-0.0542438677783961	0.00071770211249	0.0029423971915601	0.0001640013014634	0.0003499970554751	2.6896426881689007e-08	1.2249793884131018e-07	-8.699754013763439e-05	-0.0001710069322833	7.568571989999306e-09	2.9243370888957192e-08	3.000713427116992e-05	0.0001309993200774	9.004281071680202e-10	1.7160821860759414e-08	0.0	0.0	0.0
972.89095017771	-0.7751696764579492	0.6008880272999216	946516.8009376874	1286.8611547118094	-0.0083314298046843	6.941272259038314e-05	1656011.6315062114	999.708277652138	-1.5092141421072256	999416.6404062044	2.277727326736449	1055.0240321198255	821.1118952855716	0.8902369999999998	13.374697	0.0950662359219418	0.0476365360669989	-0.0175382932	0.0433424816	0.1568475344	-0.0216210997	0.1213468153	0.0307697857	-0.05486213	-0.0529056996	0.0643705306	0.0008397859	-0.0470579736	-0.0143635367	-0.0646962377	0.0894633297	-0.0639322293	-0.0100504498	-0.0067051343	-0.007655914	-0.0483602219	0.0738301616	-0.0996408846	-0.0583799062	-0.0105348769	-0.1839361522	-0.0209506644	-0.0115781092	-0.0732004585	-0.1240115964	-0.0387085418	-0.0203581354	0.0706629692	-0.052223506	0.1732955245	-0.0663464037	-0.0623818822	0.1167698279	-0.150061102	0.0872469173	0.1039964441	0.0562763438	0.0430442205	-0.0066088853	-0.0416055652	-0.0205615338	0.030178384	-0.0387264639	-0.0603763047	-0.0611584104	-0.0735689764	-0.1831618055	0.1108391019	-0.0017093777	-0.04265356	0.0650884634	-0.009509808	-0.0445487006	0.0026484858	-0.0041362478	-0.1418355359	-0.0080502466	0.137646385	0.1630874376	0.0097265849	-0.0145094955	-0.027418387	-0.0367158291	0.0184282844	-0.0896161689	-0.0841809758	0.0049771553	-0.0375915589	0.0261731205	-0.0480582933	0.0229521974	0.1103920096	-0.0218169038	-0.0964796441	0.0782325402	-0.0996260252	-0.0196161623	0.0753594461	-0.1711840553	0.0024061	0.085171016	0.0075516747	-0.1005884275	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0004796711913144	0.0139883739321077	2.3008445177697573e-07	0.0001956746052644	-0.0243747428370113	0.0023544328934833	5.543354249916151e-06	0.0005941280883704	0.0135804071015002	0.0403703700072241	0.0001844274570424	0.0016297667745201	0.0007029976354611	0.0005389963339977	4.942056754638976e-07	2.9051704806296014e-07	0.0001410106122963	0.0002280081524339	1.988399278017744e-08	5.1987717576336267e-08	2.995043892027187e-05	-5.6695350898050686e-08	8.970287915169361e-10	3.214362813453097e-15	0.0	0.0	0.0
971.6408532660336	-1.2500969116764509	1.5627422885830002	944085.9477355458	1286.146613518056	-0.7145411937533481	0.5105691175704598	1654173.1114639638	1000.098170715855	0.3898930637169542	1000196.3510691994	0.1520166011345929	1055.4099752354582	806.1603257062031	0.902728	13.562352	0.0622138192860221	0.0336492737527365	0.0965874273	-0.0569333333	-0.0418751682	0.0175213373	0.0553616369	0.0859512352	-0.0872840568	0.0289321213	-0.046286233	0.070783744	0.0214741777	-0.0143628575	-0.0103994935	-0.021673494	-0.0512324032	0.019215157	-0.0284988522	-0.0114938346	0.0062951271	-0.0083535481	0.0592445003	-0.0826820053	-0.0597742799	-0.0039234545	-5.34939e-05	-0.1280835048	-0.0970491184	0.1239908965	-0.0150295787	-0.1348634809	0.0766711302	-0.0912468444	0.1740199707	-0.0934206247	0.0846678869	-0.1884204535	-0.0930080274	0.0880627574	-0.0125893226	0.0042560657	0.0627202838	-0.0282408239	0.0268118628	-0.0256733999	-0.0332077934	0.1181004076	-0.0739870351	0.0686352574	-0.1043601382	-0.0084062114	0.0088313032	-0.0235821696	0.0290182111	-0.0890636721	-0.0692951709	-0.2402841028	0.0531001176	0.0632393091	-0.0021149121	0.0337546102	0.1891303869	-0.0582935753	0.0192589953	-0.0052994853	-0.014162026	-0.01833914	-0.0218487562	-0.0399954767	0.0065676667	0.0607593038	0.0794249864	0.1727357601	0.0592214993	0.021442321	0.0369193922	-0.0308302669	-0.1043752194	0.0399401351	-0.055673389	-0.0653158298	0.0384146984	-0.0053251531	0.00975886	0.1029817651	-0.006503071	0.0333238832	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	-0.0012957177134325	-0.0017753889047469	1.6788843929027462e-06	3.1520057630983967e-06	-0.0318476653996384	-0.0074729225626271	5.584457162702125e-05	0.0010142737914073	-0.0017322492480502	-0.0153126563495504	3.000687457370483e-06	0.0002344774444794	0.0001130003277834	-0.0005899973076777	1.2769074079155842e-08	3.480968230669346e-07	-2.199830517413126e-05	-0.0001630089174704	4.839254305342101e-10	2.6571907174881878e-08	3.000124315409492e-05	5.080423382305261e-08	9.000745907911273e-10	2.5810701743474025e-15	0.0	0.0	0.0
972.7610866884391	1.1202334224055903	1.2549229206745418	946264.131775273	1285.8860715939763	-0.2605419240796891	0.0678820942031464	1653502.9891193889	1001.3058491476892	1.2076784318342106	1002613.4035373748	1.4584871947175382	1056.8548391818222	806.779598630544	0.840202	12.622975	0.0926527053081133	0.0581248049026732	-0.0100874572	0.0535811271	-0.0908867561	-0.1048722754	0.004356673	0.1158711637	-0.0200670505	0.1225622503	0.036926814	0.1854259063	0.0174598929	-0.0845214971	-0.0913942058	-0.0371472895	-0.1490852372	-0.0067420839	-0.0364854914	-0.0603941931	-0.018131415	-0.1016517866	-0.0525984627	-0.0822366622	0.0053882306	0.0341842935	0.0372291136	-0.0209186268	-0.1428292659	0.1067663456	-0.0067430086	0.1653150739	-0.0829827744	-0.0640988679	0.1020503482	-0.010858829	-0.0445766724	-0.037406261	0.058781478	-0.0091106645	0.0260464587	0.0668034353	0.1215941242	-0.0426363662	-0.0450398456	-0.0103677903	0.034706663	-0.0359459386	0.0560578992	0.094502025	-0.1274792274	-0.0693218225	-0.1547110793	0.0629724573	-0.0472848527	0.088169896	-0.0211767154	-0.1185013551	0.0723535905	0.1075758938	-0.0618927469	0.0421818706	0.0202912785	-0.1555536614	-0.0238917249	-0.0413275982	-0.005357941	-0.0374221087	0.0606325089	0.0079156002	-0.0535130554	-0.0224709655	-0.0208929322	0.2043779958	0.0154606321	-0.0028217559	-0.0601805811	-0.0981333889	-0.007444914	0.0268528519	-0.0718286381	-0.0045948229	0.0069043197	-0.1070607917	0.0483460068	0.1635753709	-0.0630436112	-0.0563098148	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.000427346052561	0.0017230637659935	1.8262464863946898e-07	2.9689487416797026e-06	-0.0362392064781857	-0.0043915410785472	1.9285633044568377e-05	0.0013132800861685	-0.0514731917702846	-0.0497409425222344	0.0026494894710204	0.0024741613630002	0.0003639764214656	0.0002509760936822	1.324788353829041e-07	6.298899959997643e-08	-0.0003370254576868	-0.0003150271525126	1.13586159128997e-07	9.924210682024025e-08	-0.0001399386694778	-0.0001699399126318	1.958283121521696e-08	2.8879573905336085e-08	0.0	0.0	0.0
972.7593887280984	-0.0016979603407207	2.8830693186606385e-06	946260.8283586636	1285.1201813660978	-0.7658902278785717	0.5865878411598906	1651533.880554432	1001.9402269715924	0.6343778239032645	1003884.2184238862	0.4024352234602412	1056.4404550275444	813.8179430217045	0.906363	13.616959	0.153069293364706	0.1063644009242809	-0.07326867	-0.0086711453	0.111349357	-0.0468955304	0.0354308266	-0.0264766809	-0.0075324896	-0.0655778465	0.0288518287	-0.0223213016	-0.0791485119	0.0233590785	-0.146507999	0.0393148355	0.0747901006	-0.0436593758	-0.0643260934	-0.0045795683	0.0308065903	-0.0760286275	0.1089418264	-0.1568713575	0.1001354835	0.0362681275	-0.1172201189	0.0161648407	-0.1732409338	0.0075542883	-0.0358946038	0.0883049701	0.0506259727	-0.1182411637	-0.0023950509	0.1498512258	-0.1722661996	-0.0452801901	-0.0363894165	0.0530293432	-0.1109038138	0.041985732	0.0469732846	0.0394116315	0.0440850466	0.0761180564	0.0269411488	0.0075358402	-0.0455326401	0.0259657874	-0.0735936604	-0.2288728155	-0.1732863908	0.0749550337	-0.0119275667	0.0240594617	0.0181816175	-0.0596547636	0.0798813966	-0.116479794	0.0489637075	0.0429009223	-0.0564992954	-0.0371026618	0.0587046637	0.0675932436	-0.0388338213	0.0140499543	0.0357375333	-0.1132739642	-0.1302567948	-0.0142455686	0.0034839822	0.0587691417	0.0087382065	-0.0166433604	-0.0347358216	-0.0119026201	0.0018855207	0.0329040825	-0.1417000166	-0.0447092308	0.0878172948	-1.25618e-05	-0.0183073624	0.1118592858	0.0145619512	-0.1569329186	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0110618717987023	0.0106345257461413	0.0001223650076909	0.0001130931378453	-0.0508688139583881	-0.0146296074802023	0.0002140254150247	0.002587636233533	0.0436862839772089	0.0951594757474935	0.0019084914077373	0.0090553258245378	-0.0001189949514696	-0.0004829713729352	1.4159798475252461e-08	2.3326134707491202e-07	-0.000337001762636	2.3695050799992044e-08	1.1357018801977088e-07	5.614554324142036e-16	2.9979950353578065e-05	0.0001699186198313	8.987974232030055e-10	2.8872337365400395e-08	0.0	0.0	0.0
971.5742710145842	-1.1851177135142734	1.4045039948852995	943956.5640975208	1285.8951173708674	0.7749360047696428	0.6005258114883357	1653526.2528782368	1000.2518657184728	-1.6883612531196377	1000503.7948732856	2.850563721035713	1055.5836252831712	806.7628974597716	0.902669	13.56147	0.0636507826405401	0.0511499599895471	0.0583110885	-0.0710962669	-0.0776100796	0.0933250122	0.0286939908	-0.0320840929	-0.0646082065	0.0271367221	-0.0771462555	0.1259973958	0.1035922762	0.1043468806	-0.0757994972	-0.0086921942	0.1086300038	0.049377942	-0.0130720564	-0.0055362541	-0.0253724541	-0.0547904445	-0.0572296183	0.0063701918	0.0543990755	-0.0185410057	-0.0234233349	-0.0525088216	-0.0370189823	0.2617842639	-0.0013349937	0.1096107653	0.0065190433	-0.1808258788	0.0618420194	0.018237576	0.0377574383	-0.1185335737	0.1434895087	0.0621566662	-0.1288664049	0.0805997029	0.0810205571	-0.0848156436	-0.0153836767	-0.0536257491	-0.0804136321	0.0698286791	0.0621031184	0.0606334098	-0.0190905068	-0.0376482525	-0.0620763342	0.0555234068	0.014450646	-0.0830165951	-0.1894382693	-0.1136371575	0.0440639145	-0.0426608382	-0.1030379635	0.1477189254	0.0160035558	-0.1623905833	0.0217176214	0.0161563746	-0.0422487024	0.0064324429	0.0129450088	-0.0325298867	-0.0028891656	0.0083868576	0.1409367579	0.0727584905	0.0408009315	0.0459388715	-0.1310898205	0.0442683374	-0.0699017084	-0.106330822	-0.1470701468	-0.0318817405	0.0408961263	0.0215884747	-0.0396739102	-0.0055340217	0.0696514125	0.024544538	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0110618955812782	2.3782575899952696e-08	0.0001223655338511	5.656109164370108e-16	-0.0506255479570825	0.0002432660013055	5.9178347391213e-08	0.0025629461059548	0.0150351653493316	-0.0286511186278773	0.0002260561970817	0.0008208865986286	0.0005760050152701	0.0006949999667397	3.317817776163081e-07	4.830249537681841e-07	-0.0003369913521842	1.0410451799984337e-08	1.1356317144693553e-07	1.0837750667979711e-16	3.009705773770495e-05	1.1710738412688533e-07	9.058328844667453e-10	1.3714139417041874e-14	0.0	0.0	0.0
971.4236850087522	-0.1505860058319967	0.0226761451524341	943663.9757959832	1280.081424041879	-5.813693328988393	33.79903012352414	1638608.452177085	1001.0598834071632	0.80801768869037	1002120.8901671632	0.6528925852365278	1055.2554030550634	804.9514554374638	0.912177	13.704315	0.1291205709191263	0.0768538657503782	-0.0984072789	0.0333351301	-0.1027881558	-0.11387112	-0.1179312654	0.0122272978	0.1146226526	0.1125286601	0.0278319825	0.0495926388	-0.0526454523	-0.074169277	-0.0893845859	-0.1575747258	0.0039983416	-0.0101302787	0.0598320017	0.0144353136	-0.0288268155	0.0625879222	0.0519685177	-0.0113905352	-0.0442409267	-0.0143470202	-0.1388894575	0.0255491289	-0.0343658425	0.070332458	0.2202017004	0.1334569767	-0.1580548891	-0.1782986206	-0.0379835913	-0.0643422272	-0.0463060302	-0.0332529956	-0.0385337979	0.034841584	0.0611057603	-0.1436033051	-0.0246575925	0.0338886225	-0.0508692098	0.0518809297	0.035931965	-0.113789892	-0.0394548618	0.1361742245	0.0404598092	-0.055576708	-0.1741621784	-0.0472987582	0.0184771239	-0.0927373664	-0.131358424	-0.0151729758	0.0010671504	0.0983912531	-0.0768619623	-0.0426470067	-0.1250550025	-0.0705818494	0.0445745685	0.0689971665	0.0308367116	-0.0228531047	0.0428771287	-0.03107964	-0.0525372954	-0.1013756243	0.0039671093	0.115053528	0.0025358809	0.0350002045	-0.1566031834	0.0343215443	0.0918327173	0.0781358089	-0.0776767768	0.0690902126	0.0185779147	0.0335952059	0.0557392985	0.0758751153	-0.0673088911	0.0249118499	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.0110626196994161	7.241181379010614e-07	0.0001223815546139	5.243470776373006e-13	-0.0099479582822681	0.0406775896748144	0.0016546663017525	9.896187398574648e-05	0.0467668966658152	0.0317317313164835	0.002187142623751	0.0010069027723415	-0.0004369931577235	-0.0010129981729936	1.9096301989715573e-07	1.0261652984883714e-06	-0.0004580065179493	-0.000121015165765	2.0976997048404249e-07	1.4644670345154626e-08	2.989988030259564e-05	-1.971774351093113e-07	8.940028421095467e-10	3.8878940916286663e-14	0.0	0.0	0.0
973.4392089637472	2.0155239549950466	4.062336813158875	947583.893547966	1284.337132531686	4.255708489806921	18.111054750214706	1649521.8699997135	1002.5106561630416	1.4507727558784609	1005027.6157204524	2.1047415891991843	1056.4661092960423	817.1819814542599	0.896978	13.475963	0.0852275412384559	0.0589173581209202	-0.0819677322	0.0441782625	0.10406912	-0.1220095989	0.0515243375	-0.0524225747	0.0340416519	0.0423819892	0.0722699723	-0.03126429	-0.0487602412	0.1296882824	-0.1686556898	-0.0252638003	0.0351981475	-0.0672971695	-0.0018899396	-0.01161742	-0.0481124459	-0.0070213276	0.0376116031	-0.0020453681	-0.0351286822	0.0003300048	-0.0120725757	0.0323041198	-0.2636679618	0.0058988147	0.1282443184	-0.0061711491	-0.0893580545	0.0638781163	0.0252891716	-0.087412165	0.0161509851	-0.0112370438	0.0296144702	-0.0107268395	-0.012897797	-0.1034740917	0.000627764	0.0887711514	-0.0135654877	0.0528005895	0.0369152878	0.0156575454	0.0214782581	-0.0325866975	-0.0232840541	-0.1409167133	-0.1645149803	-0.085609046	-0.0647597964	0.0855408796	-0.1573242226	-0.0350379784	0.0219778474	-0.0006154949	0.1250831237	-0.0864939559	-0.0665436794	0.0019027273	0.0144959364	0.0566578954	-0.0603316539	0.0103804296	0.0492487502	-0.1230923998	-0.1960271947	-0.0140766908	-0.023375054	0.0288684353	-0.037532141	0.0439809395	-0.0495467852	-0.0441963394	0.0114909584	-0.0570789918	-0.0837287163	0.1606583347	-0.0106544306	0.1951866493	-0.0727322944	-0.0028191582	0.0441867852	-0.0868394177	0.0623349036	-0.0696960071	-0.129358491	-0.0547023691	0.0	0.0110619299395295	-6.89759886601457e-07	0.000122366293987	4.757687011644549e-13	-0.0354095068788069	-0.0254615485965388	0.0006482904569339	0.0012538331774002	-0.0063220803736641	-0.0530889770394793	3.9968700251068815e-05	0.0028184394830983	-0.0004494949432575	-1.2501785533999984e-05	2.0204570401406315e-07	1.5629464153813126e-10	-0.0003370062324306	0.0001210002855187	1.135732006970676e-07	1.4641069095606922e-08	2.9924326100920376e-05	2.4445798324736806e-08	8.954652925942243e-10	5.975970557337048e-16	0.0	0.0	0.0
969.0597254192425	-4.379483544504751	19.1798761165879	939076.7514296176	1286.212678573674	1.8755460419881729	3.5176729556175013	1654343.0545236657	998.907726049715	-3.602930113326579	997816.6451618124	12.981105401515476	1053.7155663395397	807.9452578839274	0.90577	13.608047	0.053712692501151	0.0342068306734223	-0.0431327761	-0.0787434403	0.1331060696	-0.1007263654	0.0307593278	0.0279389302	-0.0091049556	-0.091073532	-0.0093501871	0.0120458329	-0.0281527957	0.0391762696	-0.1025690533	-0.0619182775	0.0394925158	0.1101106733	0.089496464	0.0784866904	0.0594887361	0.1154390303	0.0617791975	-0.0457811224	0.1607405554	0.0608639652	-0.0795855968	0.0390069221	-0.1802979469	0.0780631649	-0.0278209703	0.1650618078	0.0385952227	-0.0211410204	0.1322600955	-0.1086983203	-0.0677924047	0.160604063	-0.0113156472	-0.0861462092	0.0600781333	-0.0140767783	-0.0940318021	-0.069103512	-0.0116100699	0.0239109604	-0.0913363462	-0.0780521677	-0.1243092287	-0.1456930164	-0.0351375725	-0.1084147328	-0.2041738669	0.0598332873	-0.0567799742	-0.0222464442	-0.1446958079	-0.0454681356	0.0666083131	-0.1349942008	-0.1410732999	0.0374982892	0.0300540457	0.0385142764	-0.0210946381	0.0121903959	-0.0595441522	-0.046484474	-0.0097443996	-0.0706290555	-0.2351519301	0.053387455	0.0436711308	-0.0752609421	-0.0368698622	0.0300636395	-0.1155425312	-0.099460053	-0.0249000827	-0.0464744822	-0.0479176068	0.1475230867	-0.0168693057	0.0744373832	-0.1966593963	-0.0601061102	-0.0042909349	0.0701707214	0.0593126253	-0.0753678766	-0.1282765399	-0.0420090849	0.0	0.0110747907944102	1.2860854880700906e-05	0.0001226509911399	1.6540158826244828e-10	-0.0353907910498776	1.871582892930268e-05	3.5028225251092314e-10	0.001252508091136	-0.0244243661981187	-0.0181022858244546	0.0005965496641798	0.0003276927520702	-2.499925030617668e-05	0.0004244956929513	6.249625158708749e-10	1.8019659333422418e-07	-5.000032458180037e-05	0.0002870059078487	2.50003245828539e-09	8.237239114011367e-08	2.999932515852644e-05	7.499905760606265e-08	8.999595099669972e-10	5.624858641797504e-15	0.0	0.0	0.0
