global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
983.5015628508086	-5.846292754848378	967275.324129983	34.17913897539263	1324.074347369149	-10.907735931003344	1753172.8773610382	118.9787031405014	1031.716856620681	-1.937884607449405	3.755396751789334	1064439.6722352589	1095.9428254350598	722.079505591557	1.05798	20.556261	0.2427714560729082	0.1189535506456464	0.0928132371	0.0118145265	-0.1166964647	0.0408959559	-0.0042943315	0.0737771415	-0.0577876685	-0.0131602286	-0.0440401845	0.0657716004	0.0150320296	-0.0399990224	-0.1821740638	-0.0241110797	-0.0364376753	-0.060457957	-0.1483554581	0.0271095814	0.202003094	0.0573886602	0.0979062265	0.0526898462	0.0071779799	-0.0515805055	0.0429826456	0.0180819309	-0.074711105	-0.0294135504	0.0939853871	-0.021661513	0.068987745	-0.0587388551	0.1882900267	0.152629936	-0.1145131099	0.0026718864	-0.0762528313	-0.0339574829	-0.0016409701	0.0149595999	0.1640985019	0.0604247484	0.0078332265	-0.1790253073	0.1570404416	-0.0040951626	-0.0378819215	-0.0644149426	0.0390723061	-0.0999915363	0.0255971594	-0.0347202565	-0.045724215	-0.0308597099	0.1448128915	-0.0585072871	-0.100973664	0.0500879335	0.0170427432	-0.0568397397	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	0.0115981714300232	0.0467173500950933	0.0001345175805202	0.0021825107999075	0.0179585075235024	0.0933976807448856	0.0087231267685235	0.0003225079924716	0.2250114363357056	0.0413287617469393	0.0017080665475352	0.0506301464818573	-0.0015750313053965	-0.0003883041568457	2.4807236129790027e-06	1.507801182237276e-07	0.0001667224642556	-0.0005974262153535	3.56918082791726e-07	2.7796380087459826e-08	0.0003521308583074	-0.0002408228975203	5.799566797012108e-08	1.2399614137230621e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.8125733918138	-0.6889894589947971	965920.5544170394	0.4747064746059432	1318.0070944855654	-6.067252883583706	1737142.7011142822	36.81155755335479	1027.3029160190636	-4.413940601617469	19.482871634607186	1055351.281261271	1094.12880627682	743.1047943312547	1.036086	20.130865	0.2675201218589346	0.1643798579063487	0.0051879503	-0.1241018888	-0.0951993764	-0.0766006033	0.0014954655	0.1025350889	0.071695608	0.1268823761	0.0386013811	0.1538087573	-0.0099673321	0.0913379051	-0.0232162523	0.0877459779	-0.0029275955	0.1167055203	-0.0370324636	0.1730736241	0.0430009916	0.0511131681	0.0086846573	0.0359963283	0.1333353168	0.101062723	-0.1023918517	0.0561961386	-0.1505241076	-0.018324572	-0.0616500056	-0.0748316365	0.065390851	0.0097979626	-0.0466236062	0.1508208743	0.0328008588	0.1402199062	0.0178684994	-0.0347424924	-0.1314378087	0.0972299007	0.0642497732	-0.0980866643	0.0932643618	-0.0341212281	0.0975689244	0.0936962488	0.0550900647	-0.1201357341	-0.0144787731	-0.0375200501	0.1473392845	-0.0034948852	-0.067003952	-0.0280131967	0.0678987679	0.0069309319	0.0128721048	0.0941949847	0.010181257	-0.0529859579	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.053210141197411	0.0416119697673878	0.0028313191262484	0.0017315560279219	0.0573908298269145	0.0394323223034121	0.0015549080422401	0.0032937073482218	0.0766161919754182	-0.1483952443602874	0.0220211485487494	0.0058700408728141	-0.0013949778836508	0.0001800534217456	1.945963295874865e-06	3.2419234682334884e-08	-4.900075229574696e-05	-0.0002157232165513	4.653650615925934e-08	2.4010737255491514e-09	0.0007179659285673	0.0003658350702598	1.3383529863206594e-07	5.154750745835053e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.6500968062666	-0.1624765855472105	965601.212753365	0.02639864085108	1324.1411207469237	6.134026261358258	1753349.707652919	37.626278175032766	1029.4595064404984	2.1565904214348848	4.650882245824694	1059786.8754007146	1094.1023692676115	737.2070721593396	0.987194	19.180908	0.2093923678903361	0.1002489779475442	0.0698366074	-0.0949352835	0.0800531117	0.0089457524	0.0221118491	0.0651714387	0.0539065419	0.0548245633	-0.0296899867	0.0814527112	-0.1330195754	0.0830072448	0.0628368241	-0.0512927404	0.0379221237	0.0866674068	0.0432735206	0.0629023212	-0.0611444393	0.0967745843	-0.1182101848	-0.0311614656	-0.0078337608	0.1163220969	-0.0055554793	0.0735764689	-0.0777598196	-0.05426753	-0.0771013054	-0.1073044227	-0.0685142795	-0.003554661	-0.0351664502	-0.0583416449	0.0861276784	0.1072047724	-0.0349409468	-0.0668037435	-0.1372158372	0.0846580266	0.0183569127	-0.0304740966	0.0781380951	0.077398984	-0.0041478515	-0.1014405424	0.0862596304	-0.0894402437	0.058953604	0.0633290689	0.0353858103	-0.0248831511	0.0240109854	-0.0231811606	0.1873422634	0.087083324	-0.2023292125	0.0010318474	0.1436964179	0.0017477879	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0966328503109963	0.0434227091135853	0.0093379077592274	0.001885531666763	-0.008209031976861	-0.0655998618037755	0.0043033418686744	6.738820599712642e-05	0.1102392717400562	0.0336230797646379	0.0011305114928592	0.0121526970337779	-0.0017688337886213	-0.0003738559049705	3.128772971768382e-06	1.3976823768131153e-07	0.0008388010304742	0.0008878017827699	7.881920054894961e-07	7.035871687245798e-07	0.0007912425849936	7.327665642629998e-05	5.3694683770180105e-09	6.260648283073542e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.0305683462155	6.380471539948985	978181.4651232382	40.71041707209897	1323.788559287403	-0.3525614595207571	1752416.149700218	0.1242995827394064	1031.9732874050949	2.5137809645964357	6.319094737967385	1064968.8659176785	1097.4515102095552	756.151410997325	0.965391	18.757296	0.2250462553521363	0.1062635413031211	-0.0117211192	-0.0382055252	0.0761286433	-0.0360094391	-0.0047507024	-0.059792699	0.1293800351	-0.0350619317	0.071982226	0.0386049297	-0.1284900127	-0.075324109	0.1322761394	-0.0789909938	0.1611252431	-0.0270206407	0.1268116222	0.1737235622	-0.1263442348	0.1615894236	-0.1250419117	0.0927756716	-0.0983257065	-0.0633001512	-0.0240830483	-0.063379145	-0.0213542392	-0.0319965507	-0.1371675933	0.0510897301	-0.1423969557	-0.0945789957	0.0225007313	-0.0392074524	0.0771939808	0.0443038363	0.0360790605	-0.0010659997	-0.0996772358	-0.0316258367	0.0014873619	0.0686455787	0.0767494093	0.0268863636	-0.1439564367	-0.0606491956	0.0522775254	-0.0828923126	0.0096517475	-0.0069624237	-0.0002635395	0.0051559367	-0.0111886568	-0.030965665	0.1183440886	0.250355747	0.087558532	0.0790564032	0.1408039727	-0.1585696722	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0479986626455399	-0.0486341876654564	0.0023038716157603	0.0023652842098788	-0.0552035480206996	-0.0469945160438386	0.0022084845381946	0.0030474317140736	0.0574810702523649	-0.0527582014876912	0.0027834278242158	0.0033040734373573	-0.0007391847132423	0.001029649075379	5.463940402911012e-07	1.0601772184288297e-06	0.0004206758598392	-0.000418125170635	1.7482865831854785e-07	1.7696817905145025e-07	0.0008766553420826	8.54127570890001e-05	7.295339073544536e-09	7.685245888019605e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.533401077628	0.5028327314124681	979176.3518482578	0.2528407557797232	1336.0812945058929	12.292735218489952	1785113.2255285424	151.1113391519032	1033.5794382874394	1.6061508823445363	2.579720656856133	1068286.4552505787	1098.4508688958567	752.1223022362282	1.065145	20.695482	0.457200265625425	0.2780552828724858	0.0243662411	0.0820968651	0.1058046267	0.1697115347	-0.0324584343	-0.0965091002	-0.0301543645	-0.1395866478	-0.0640202815	0.033414208	0.047214811	-0.0408490141	0.0766002425	-0.0633453344	0.0785258963	-0.1539596114	0.1381933807	0.0812595199	-0.0571930996	-0.0851303668	0.1107260824	0.0878054363	0.1424002747	0.1083208745	0.1437262798	-0.0624278	-0.010564775	0.0505242939	0.0023761863	0.0074918778	-0.1024094507	-0.117887794	-0.1236533573	-0.1583456989	-0.1303281128	0.0464134525	-0.1293695851	0.0474758625	0.0319862754	-0.0520353798	0.0069896106	0.0870254784	-0.1664678333	0.0257409385	0.0315137405	-0.0667570278	0.0427873553	-0.0187539714	0.1765351968	0.0073288757	-0.0973667172	0.0659456942	-0.0320623354	0.1564503965	0.0300193488	-0.0255402881	-0.0398631113	0.0693142054	0.1295495318	-0.0543883915	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0107590910111099	-0.0587577536566498	0.0001157580393853	0.0034524736147755	-0.1027585486463351	-0.0475550006256355	0.0022614780845041	0.0105593193199012	0.2867011809678246	0.2292201107154597	0.0525418591564076	0.0821975671683453	-0.0024679779676597	-0.0017287932544173	6.090915248853702e-06	2.9887261165191047e-06	0.0011064429773814	0.0006857671175422	4.702765395021376e-07	1.2242160621966172e-06	0.0008578677014886	-1.878764059400008e-05	3.529754390893197e-10	7.359369932573336e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.0203106005356	-0.513090477092419	978161.17478038	0.2632618376829261	1328.3781949153786	-7.7030995905142845	1764588.6287266396	59.33774330138134	1033.1253344038842	-0.4541038835552626	0.2062103370599715	1067347.9565871374	1097.983093183267	729.8317180534889	0.7867119999999999	15.285609	0.345549103388214	0.1881789235994773	0.1061999172	0.1046791527	0.0841739761	0.0343550602	-0.0815473582	-0.1183015216	0.0256910325	-0.1162158437	0.0496260566	-0.0037532527	0.0167160691	0.104467886	0.0038239779	-0.1130281131	-0.0194128137	0.03055494	-0.1812008896	-0.0309639767	0.0702270923	0.0838097349	0.1465360816	-0.0327396163	0.0673469454	-0.0905927747	0.0471763083	-0.1217258288	0.0267067213	-0.0049675731	-0.0258240817	-0.086161399	-0.0827834024	-0.0378697742	0.0281510989	0.1282630348	-0.0352372933	-0.0547932341	-0.0610680844	-0.063754356	0.0436346488	-0.0727787009	0.0369070712	0.1513979712	-0.0986742726	-0.0704371489	-0.0502332403	-0.0330513656	0.0314918138	-0.0898331502	0.0304592223	-0.0314815819	0.0384393612	-0.0898852325	-0.0200429884	0.1390518838	-0.1177593288	0.0292190144	-0.0271130749	0.0917835702	0.061869755	0.0252166473	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0174665464945888	-0.0067074554834789	0.0003050802464476	4.498995906285117e-05	-0.0427814920271742	0.0599770566191609	0.003597247320698	0.0018302560600711	0.1437414357458095	-0.1429597452220151	0.0204374887539434	0.0206616003502666	-0.0014269890213735	0.0010409889462861	2.0362976671204998e-06	1.0836579862900526e-06	-6.475108583248179e-05	-0.0011711940632138	1.371695533707442e-06	4.1927031164854254e-09	0.0003519537897175	-0.0005059139117711	2.559488861235364e-07	1.2387147009651021e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.151118185056	0.1308075845204257	978419.9346067468	0.0171106241680683	1319.2293870131855	-9.148807902193084	1740366.1755591852	83.70068603123063	1028.2311508823448	-4.894183521539389	23.953032342507697	1057259.299644831	1093.3844614167856	788.588107796373	1.317163	25.592119	0.2437151125529403	0.1456670890933406	-0.1224349177	0.0411018187	0.041565202	-0.0690844853	0.0578310919	-0.1286136912	-0.1192589695	0.1235742378	-0.0410618657	-0.1248974301	0.040052084	0.0158642438	-0.0644320336	-0.0325352435	-0.0217654451	-0.1064033875	0.0428296286	0.0422975855	-0.1045721886	-0.054483743	-0.0915667465	-0.0603537657	0.147414861	0.0141751678	-0.0720227611	0.1239077055	0.1438592542	0.0398159176	0.0828898097	-0.0476596474	-0.0138704571	-0.0242747138	0.0507744208	-0.0888729913	-0.120116522	0.0289324867	0.0837136225	0.0598049859	0.0517044168	-0.0081221872	0.0233989155	-0.0417364083	-0.0420894651	0.0248351958	0.1417626518	-0.0568255592	0.0485499008	-0.1314647797	0.0442763354	0.078123298	-0.0277544094	0.1439662337	0.0449570081	0.1577875907	-0.0959948162	-0.0055609327	0.0569300067	-0.059937173	0.0452711285	-0.0399411226	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0205451966242691	-0.0030786501296803	0.0004221051043298	9.478086620980528e-06	0.0055404886566918	0.048321980683866	0.0023350138172119	3.069701455493051e-05	0.0155546077547796	-0.1281868279910299	0.0164318628704018	0.000241945822405	-0.0010671818685808	0.0003598071527927	1.1388771406276077e-06	1.2946118720078944e-07	0.0005561513315703	0.0006209024174027	3.855198119366183e-07	3.093043036074178e-07	0.0006537972944893	0.0003018435047718	9.110950137292369e-08	4.274509022815285e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.6398020098736	-1.511316175182401	975432.3785141024	2.284076581367961	1323.8568487208288	4.627461707643306	1752596.9559050433	21.4134018557051	1031.1988843461158	2.967733463771083	8.80744191198671	1063371.139076674	1095.912982852416	755.5681313613366	1.118481	21.731777	0.2211617338978828	0.1440642665124503	0.0243603293	0.0656457789	-0.1095052338	0.0370540017	-0.021088762	0.074020711	-0.0331355191	-0.0111192377	-0.0411043524	-0.0312919689	-0.0193411732	-0.0732084487	-0.1518408108	0.206537175	-0.0215130776	-0.0216377827	-0.0938506962	-0.1249364885	-0.0193932665	0.0302955775	0.0084577777	0.1010394663	-0.0895709332	0.0615907435	0.0228289775	0.0001556542	-0.0068539607	-0.0814685383	0.0814563908	0.1009607978	0.1938171279	0.0707934231	0.0259698302	-0.0019444185	-0.0783666913	-0.1910043876	-0.0353244046	-0.0020515605	0.0388489158	0.0173738807	0.0558431372	0.0432012552	0.0286129932	-0.0775065464	0.0338362855	0.074234813	-0.0805408408	0.065378267	-0.0706105496	0.0188971825	-0.0632399011	-0.1408732024	0.0982401863	0.1552255334	-0.1096635905	0.0420532478	-0.198851937	0.0405453031	-0.0378310216	0.0023096871	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0121128935618486	0.0326580901861177	0.0001467221904406	0.0010665508546045	-0.0315402413707204	-0.0370807300274122	0.0013749805393658	0.0009947868257233	0.1502535838693575	0.1346989761145779	0.0181438141663156	0.022576139465586	-0.0010671994213733	-1.7552792500085193e-08	1.1389146049795062e-06	3.08100524551047e-16	0.0007607205791253	0.0002045692475549	4.184857704521886e-08	5.786957995047319e-07	0.0005239053434413	-0.000129891951048	1.687191894705604e-08	2.744768088863465e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.0268496367036	-3.61295237317006	968308.8408059356	13.05342485079517	1313.0362006584462	-10.820648062382588	1724064.0642395674	117.08642448994406	1027.0051523987677	-4.193731947348169	17.58738764620867	1054739.583053616	1093.44470170388	758.3958898149688	0.954222	18.540279	0.1608974299515954	0.0849830307087431	-0.0024215999	-0.0746005876	-0.0703206441	-0.0583510789	0.0233046551	0.1545310421	-0.0126722856	0.0927549739	0.0137400995	0.0907203784	0.0596542706	0.0255210122	-0.0627331282	-0.0104473341	-0.003803585	-0.0508712867	-0.0928790641	0.1167399215	-0.0905905731	0.0770224617	-0.0614031809	-0.119142906	0.1484281238	0.0257768477	-0.0743692136	0.0416956116	-0.0907926479	0.0339637312	0.0701910772	0.003411352	0.0476789771	0.0081812015	-0.0038014467	0.0734658599	-0.1108942482	0.1614146529	0.0315400794	0.0136774907	-0.0097456416	0.0179090355	0.1167761435	-0.0742955994	0.0018656141	-0.1045602957	0.0767930677	0.1488903064	0.0484220342	0.0448588357	0.145347167	0.0681130343	-0.0162233367	0.1608389434	0.0451511958	0.1913106211	-0.0335714021	-0.0489812396	-0.02061379	-0.1003518283	-0.0640683198	0.0322034559	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0024478850304205	-0.0096650085314281	5.992141122156771e-06	9.341238991257797e-05	0.0253591677454778	0.0568994091161982	0.0032375427577724	0.0006430873887432	0.0982590310508584	-0.0519945528184991	0.0027034335227956	0.0096548371830535	-0.0007057857929517	0.0003614136284216	4.981335855324598e-07	1.3061981080886637e-07	0.0006411865568212	-0.0001195340223041	1.4288382488197075e-08	4.111202006482259e-07	0.000889726882425	0.0003658215389837	1.3382539838440278e-07	7.916139253097098e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.561215426688	-1.465634210015537	965426.5420607704	2.148083637567868	1318.885214613231	5.849013954784823	1739458.2093253883	34.2109642432676	1027.8980196240925	0.8928672253248351	0.7972118820592698	1056574.3387471312	1092.9481814922997	766.4503077737216	1.030821	20.028576	0.2637549757150792	0.1398673320173138	-0.0246092546	-0.1195971699	0.0896298935	-0.0401759447	0.0650505089	0.0819393931	-0.0895385638	0.0619032229	0.0384781353	0.0586675001	0.070830097	0.0362785635	0.0612169688	0.0482507602	-0.0634270223	0.0457454722	0.2083559982	0.0420588858	0.148543125	-0.0771341846	-0.1668017455	0.1187836759	0.0577478567	0.0842196078	-0.0311602143	0.0414679463	-0.0250696795	0.1009553075	0.0104868238	-0.075115442	0.0215959412	0.0809832576	-0.031265134	-0.132206997	0.134132516	0.1008884043	0.0477248442	0.0076087717	-0.0184897157	0.0697359794	-0.0109979306	-0.1437782676	-0.0366383921	0.1135985693	-0.0253314575	-0.0888284977	0.0175820992	0.0565786268	-0.0108446052	0.0730577485	0.0289940337	0.0077995107	0.0406768256	-0.0611938538	-0.1003837926	0.151435917	-0.1600123336	-0.0516078864	-0.0937018709	0.1294454489	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0192054808643291	0.0167575958339086	0.0003688504952301	0.0002808170181326	-0.0543863181016348	-0.0797454858471126	0.006359342512992	0.0029578715966522	-0.0142116298059846	-0.112470660856843	0.0126496495535749	0.0002019704217423	-0.0011410914191332	-0.0004353056261815	1.3020896268194204e-06	1.8949098818526789e-07	0.0005177988443769	-0.0001233877124443	1.5224527582237273e-08	2.681156432380531e-07	0.0003527955575065	-0.0005369313249185	2.882952476787359e-07	1.2446470539632217e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.461264790212	-1.0999506364760236	963266.2142836028	1.2098914026840095	1322.567270172512	3.682055559281025	1749184.1841315704	13.557533141632303	1027.154922872194	-0.7430967518985199	0.5521927826821303	1055047.2355805829	1092.0107357806392	741.7805471518944	0.918301	17.842333	0.226715087501982	0.1688694841341198	0.033833782	-0.0603912368	-0.0281683801	0.0695733797	0.0033880065	0.1067434264	-0.044936579	0.0754814956	-0.0987886172	0.0245694837	-0.0439074674	0.0498565162	-0.0618566483	-0.0771788189	-0.0671100252	-0.0994612286	0.1597667931	0.0597580688	0.0285829973	0.0305285819	0.0915403466	-0.1414521646	0.0525109152	0.1573250287	0.0270162227	0.1162853157	-0.0437410649	-0.0501418009	0.1066889662	-0.0716427907	-0.0578968212	0.0097027277	0.0133324422	-0.1887869308	0.0095124684	0.1784492644	-0.0408966779	0.0122682982	-0.0024956107	0.0196352583	0.0438674924	-0.0232784163	0.0299987181	0.037478011	0.0602479487	-0.1543905153	-0.0235296118	0.0392390134	0.1846868269	0.1572275446	-0.0065103848	0.0599570371	0.0319838436	0.0844519283	-0.1056692388	-0.0188902599	0.0668156784	-0.0183298845	-0.1198235764	0.0433137548	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0267739612223323	0.0075684803580032	0.0007168449995349	5.728189492948028e-05	-0.0667623711327678	-0.0123760530311329	0.0001531666886294	0.0044572141992694	0.1480101203584212	0.1622217501644058	0.0263158962264028	0.0219069957285143	-0.0014481698381447	-0.0003070784190114	2.0971958801120463e-06	9.42971554226023e-08	0.0004079016398608	-0.000109897204516	1.2077395560453509e-08	1.6638374780112977e-07	0.0008267960129477	0.0004740004554412	2.24676431758465e-07	6.835916470262132e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.1278801422784	4.666615352066401	972448.1959939038	21.77729884414182	1322.621120338276	0.0538501657638335	1749326.627964876	0.0028998403527923	1031.6393038037795	4.48438093158552	20.10967233956781	1064279.6531527468	1096.3609181382049	744.4584020614624	0.8682269999999999	16.869423	0.256622748183434	0.1730384468243159	0.0513271995	0.0195089938	-0.014972097	-0.0258581137	-0.1260809307	-0.0297075943	0.0224442272	-0.0529624975	0.0820308006	-0.0932309246	-0.1108974228	0.0253777221	-0.0472790646	-0.0766317414	-0.0683623896	0.0697816597	0.1479709119	-0.1476075597	-0.1270624418	-0.1014343917	0.0198345971	0.0298266702	-0.0349572624	0.0553386326	-0.0194472289	-0.0999050218	0.0731536877	-0.1358508555	0.0203887172	-0.0390221425	-0.0676749028	0.0248768028	-0.007290666	-0.0903089648	0.1519544514	-0.1690673458	0.0301677213	-0.0750755508	-0.0118501326	0.0011427002	-0.0496945557	0.0756779135	0.0964293925	0.149343504	-0.14094906	-0.1434550101	-0.0590869293	0.09020987	0.0223938239	0.1196133969	0.1263302783	-0.1109034247	0.119040592	-0.0684217418	-0.0783604214	0.0004499006	0.042029675	0.0216203115	-0.0572632583	-0.017897945	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0549028670018856	0.0281289057795532	0.0030143248050267	0.0007912353403549	-0.0889377602367602	-0.0221753891039924	0.0004917478819134	0.0079099251959314	-0.0113385452233671	-0.1593486655817883	0.0253919972226966	0.0001285626077823	-0.0008120972732383	0.0006360725649064	6.59501981201082e-07	4.0458830782660643e-07	0.0003112482697433	-9.66533701175e-05	9.341873955070442e-09	9.687548541819804e-08	0.0006201261936096	-0.0002066698193381	4.2712414225242894e-08	3.845564960007311e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
