global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1678.9905912859797	5.390229778849289	2819009.405626844	29.05457706879365	2007.1385812042763	0.6933244473675586	0.4806987893175305	4028605.284158715	1738.1778907253315	1.7871874665559062	3.1940390406145185	3021262.3798063626	1794.877979551845	1348.7066068591726	1.180508	16.456741	0.0670840896071273	0.0335733264205974	0.047031234	0.0930603465	-0.1427129854	-0.0037817637	0.0502377495	-0.1134775704	0.1061049088	-0.1090961274	-0.0968231555	0.032742294	-0.0111979419	0.0249941853	0.0172362452	-0.0514893116	-0.0546956219	0.0702499767	0.0631809484	-0.0935732681	-0.0874830358	0.1246108809	-0.0317321098	-0.0502957294	0.0299326093	0.122436975	-0.1133536267	0.0086452618	0.0128822725	0.0316176759	0.1439297847	-0.1097386377	-0.0280598712	-0.0465382806	-0.0438375481	-0.1441065594	0.0565722627	0.1124961448	-0.0829006078	-0.0864642113	0.0374106906	0.0812582427	-0.1017419362	0.0431457616	-0.1161690608	-0.05937021	-0.0001678234	-0.0321091712	0.0438449731	-0.1956303643	0.0698672668	0.0390608507	0.0304367473	0.1966204721	0.0761728832	-0.0411309963	0.0464598231	0.0922505475	0.0800222914	0.0068101825	-0.2118709424	0.2771679395	-0.1569775674	-0.0822170206	-0.004221366	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0507322016769222	-0.0198473650145274	0.0003939178980198	0.0025737562869879	0.0049695930180035	0.0105574942317189	2.4696854764589135e-05	0.0001114606844527	-0.0972277948834232	-0.010362245218289	0.0001073761259639	0.009453244097893	0.0006859795040573	3.798043853270002e-05	1.4425137111362043e-09	4.705678799866993e-07	0.0007930182370856	0.0004410172693048	6.288779243503529e-07	1.944962318250625e-07	5.122794237610704e-05	4.734199501433992e-05	2.6243020800897436e-09	2.2412644919377853e-09	0.0	0.0	0.0	0.0
1678.1043446114863	-0.8862466744933499	2816034.191403946	0.7854331680505218	2014.296847834064	7.158266629787704	51.24078114313222	4057391.791194247	1738.1090572827484	-0.0688334425831271	0.0047380428178446	3021023.0950083244	1794.7891464158529	1351.672409283803	1.19478	16.655699	0.2058040240119036	0.1244569765201848	0.0886272446	0.0353983125	0.142089011	-0.0145188198	-0.0432818415	0.0308230886	-0.0661452425	0.1108456463	-0.011332378	0.0471619195	0.0069266404	0.0369358921	-0.029054736	-0.0989992038	-0.0034702772	-0.0061722361	0.1374891212	0.032254372	-0.0181128872	-0.0555219765	0.0212229292	0.0166896922	-0.0972127745	-0.0170564191	0.0001185619	0.0371509182	-0.018582214	-0.0179848272	0.0050932644	-0.0268803992	0.1389099357	-0.0320300225	-0.1247459874	0.0627169744	-0.0317098115	-0.0208911608	0.0733141175	0.0237279807	0.046363559	0.1045943935	-0.0470527702	-0.0437427545	-0.0153049201	-0.0280750427	0.0674988635	-0.0839683036	-0.0623870755	-0.1443243734	0.1294700514	0.0039766526	-0.1669449787	-0.0337967638	-0.0435134274	0.090943424	0.0402017853	0.0384317305	0.0581854847	0.0490443538	-0.0472485108	0.023876141	-0.1302824095	0.0430345777	0.1142166787	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	2.8873454581912483e-05	0.0507610751315041	0.0025766867485062	8.336763794937628e-10	0.014831252726779	0.0098616597087754	0.0002199660574455	9.725233221168604e-05	-0.0007907095569663	0.0964370853264569	0.0093001114262623	6.252216034778425e-07	-8.407512381635021e-05	-0.0007700546278736	5.929841299096259e-07	7.068626444734618e-09	0.0007399920773236	-5.302615976200003e-05	5.475882745016967e-07	2.8117736191051516e-09	0.0002030312316438	0.0001518032892676	4.1221681022798386e-08	2.3044238632490868e-08	0.0	0.0	0.0	0.0
1678.4044787703729	0.3001341588865216	2817041.594356447	0.0900805133305198	2006.981892668443	-7.314955165621086	53.50856907504661	4027976.317499005	1737.4064684724156	-0.702588810332827	0.4936310364048972	3018581.2366897906	1795.2129703181065	1334.885992645018	1.106698	15.427808	0.192246896051209	0.0912120942766095	0.1042473978	0.0747965061	-0.0471309548	-0.0621840558	0.0111999071	-0.0912979954	-0.0065804842	-0.0629637654	0.147085648	0.0475374835	-0.050370103	0.0165953556	-0.0047701513	-0.0096324422	-0.094269495	-0.0037633096	0.0243191093	0.0699408837	0.0530421425	0.1005994006	0.0678505657	0.1880346653	0.1047369263	-0.0585568577	-0.1795446868	0.0125843163	-0.0320066082	-0.0320711609	0.1656933128	0.0403831096	-0.1311872461	-0.0099759516	-0.0137458927	0.1041359055	0.0635776021	0.0185260578	-0.2150827038	-0.1543384815	-0.1256374948	0.0961199805	-0.0988342165	-0.0224389189	-0.0968319532	-0.075489949	-0.0205188444	-0.0457219605	0.002527641	-0.2329585729	-0.0080635485	0.1687730163	-0.0146657406	-0.0115000448	-0.0357820391	0.1423421855	0.080657243	0.031013511	-0.0097076039	0.0676859507	-0.1838367444	-0.0626445413	-0.041957385	-0.0433066688	0.0793377955	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0495803171775293	-0.0496091906321112	0.0024610717951731	0.0024582078514244	-0.0181984873373011	-0.0330297400640801	0.0003311849413659	0.0010909637287006	-0.0396592381236615	-0.0388685285666952	0.00151076251294	0.0015728551685492	0.0002929111038734	0.0003769862276897	1.4211861586774818e-07	8.579691477233372e-08	0.0016805173431331	0.0009405252658095	2.824138540571133e-06	8.845877756260305e-07	0.0001057539893766	-9.72772422672e-05	1.1183906269066029e-08	9.462861863111524e-09	0.0	0.0	0.0	0.0
1677.257972213136	-1.146506557236762	2813194.305352521	1.314477285786893	2016.4923561404896	9.510463472046697	90.44891545313448	4066241.4223730233	1735.6048104900203	-1.801657982395227	3.24597148552844	3012324.0581960995	1792.8999391205762	1344.4924671702702	1.08852	15.174395	0.1757057984294381	0.0924731591324049	0.0975065014	0.0199955899	-0.011284174	-0.1669636085	-0.0282624033	0.0317452643	-0.1084804273	0.0163698227	-0.0098448574	-0.0247001563	-0.1304113834	-0.0373295029	-0.1026581308	0.0286344247	0.0043073173	-0.1369976609	0.1089295217	0.0820620131	0.0064888386	0.0576201158	-0.0157442313	0.1076896961	0.0134601592	-0.1231619176	0.1175541212	-0.0335457285	-0.0973686841	0.0396784704	-0.0438008281	0.1198030806	0.1181513772	-0.0815856958	-0.1009763232	0.0884042506	0.0170298453	-0.0324943598	-0.0948767368	0.0516648944	-0.1288444307	0.0805976911	-0.0360820137	-0.0924548917	-0.0521897659	-0.1043822606	0.0222769222	0.1035737455	0.0391785972	-0.1819534913	0.2269980225	0.1093024449	-0.0427497995	-0.0135706348	-0.0399747875	0.1153805452	0.0556531686	0.1664051	-0.0861095317	-0.0954025948	-0.0044188936	-0.2097189661	-0.0325891269	0.143553528	0.0555912353	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0315972617082138	0.0179830554693155	0.0003233902840124	0.0009983869474573	-0.0224901951702207	-0.0042917078329196	0.0005058088787946	1.841875612314345e-05	-0.0609439102131545	-0.021284672089493	0.0004530372659572	0.003714160192069	-0.0013115740446904	-0.0016044851485638	2.5743725919618e-06	1.7202264747055356e-06	0.0023346812426976	0.0006541638995645	5.450736505004011e-06	4.2793040749343363e-07	0.0004900322020025	0.0003842782126258	2.4013155899941895e-07	1.4766974469895636e-07	0.0	0.0	0.0	0.0
1683.0128778739231	5.754905660787017	2832532.347089465	33.118939164558455	2009.2467822477308	-7.245573892758784	52.498341035427686	4037072.63197286	1737.9395847268302	2.334774236809835	5.4511707368709486	3020434.000160467	1793.0321100027218	1363.732049769319	1.114032	15.53004	0.237471792554834	0.1202664342473381	0.042511497	0.0381725437	0.0633503253	-0.0641615107	0.0878188579	0.0272015584	-0.0553862357	-0.0549570013	-0.0337907317	-0.0110765467	-0.074747853	0.0014810962	-0.1290987907	0.1818475806	-0.1349874908	-0.0309800604	-0.032053277	0.0078481394	-0.0146986307	0.1210673105	0.0121370391	0.1391696469	-0.0816931355	-0.0152500031	0.0206451014	-0.0185538222	-0.070024421	0.2264192049	-0.0004567858	0.120818352	0.0750845462	0.063896681	0.0587845925	0.0140599354	-0.000600614	-0.0601881144	-0.1574726419	-0.0057053283	0.0693529755	0.0589475529	-0.0294132579	0.0069197101	0.0815686358	-0.0897575363	0.0145634468	0.1805179506	0.0095132057	-0.1433215688	0.0996324809	-0.0188294356	-0.0566345916	-0.094174248	0.1433399131	0.0347904252	-0.1375886838	0.1172103965	0.0526078687	0.0686221379	0.1282013055	-0.1886341693	0.0684641745	-0.0250830051	-0.0192806702	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0369342934107379	0.0685315551189517	0.0046965740470219	0.0013641420297504	-0.0595565957485035	-0.0370664005782827	0.0035469880971506	0.0013739180518297	-0.080175029048064	-0.0192311188349095	0.0003698359316424	0.0064280352828579	0.0003332749914781	0.0016448490361685	2.7055283517844438e-06	1.1107221994472761e-07	0.001991038943256	-0.0003436422994416	3.964236073561969e-06	1.1809002996551054e-07	0.0002256691771588	-0.0002643630248436	5.0926577519529866e-08	6.988780890451071e-08	0.0	0.0	0.0	0.0
1684.119577121577	1.106699247653978	2836258.75004416	1.2247832247578812	2016.3708441409071	7.124061893176304	50.75225785780674	4065751.381101514	1742.149903597897	4.210318871066875	17.72678499606184	3035086.286606162	1800.4977712883915	1398.9219226645273	1.392751	19.415487	0.171054978436365	0.0877866700930924	-0.0739376795	0.0247926512	0.0041897706	0.1393122436	-0.0344373729	0.0989060056	0.0212313235	-0.1011503111	-0.0749722411	0.0277920639	0.1006814221	0.1587658148	0.0950704449	-0.0545857402	-0.1099304807	0.0662043543	0.0139019844	0.0649630487	0.0496297309	0.0131934453	0.100928623	0.1470738213	-0.0181225742	-0.0460755517	-0.005550401	0.162194339	0.0920602259	-0.0429963035	0.0952943235	-0.0310406006	0.0041383996	0.0970045372	-0.0253510431	0.0892613409	-0.0498731738	-0.0421921588	-0.0879723682	0.0179554841	-0.0016523287	-0.0125759996	0.0063687744	-0.0312954297	0.096267768	-0.0455930706	-0.0148315436	-0.0818663721	0.0712027697	-0.1918516741	-0.0555422364	0.0835835115	0.0360001979	-0.0450391617	0.3156728032	-0.0670679191	0.0351416434	-0.09837103	0.1490413442	0.0533624367	0.2623842329	0.022330114	-0.0365999888	-0.2125702498	0.0011275787	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0167704868100599	-0.020163806600678	0.0004065790966295	0.0002812492278463	0.0091551309118358	0.0687117266603393	8.381642201285142e-05	0.0047213013806451	-0.0380970361902512	0.0420779928578128	0.0017705574829421	0.0014513841664813	0.0005066550696671	0.0001733800781889	3.0060651512823755e-08	2.566993596193739e-07	0.0019877180874745	-3.3208557814997167e-06	3.9510231952732845e-06	1.1028083121520094e-11	0.000850997289539	0.0006253281123802	7.241963868027247e-07	3.9103524813298413e-07	0.0	0.0	0.0	0.0
1676.8295407696787	-7.2900363518983795	2811757.308797852	53.14463001199984	2010.6154478216447	-5.755396319262445	33.1245867917797	4042574.479019033	1736.9036624438145	-5.246241154082554	27.52304624678945	3016834.332610736	1796.0235239914284	1360.78529612735	1.198031	16.701019	0.1642931639668921	0.0832965657591197	0.0219242051	-0.047614378	0.0174979441	-0.0103990925	-0.0757839309	0.0209869051	-0.053769451	-0.0421922434	0.053819076	0.0065292107	0.1972926052	0.0423796673	0.0472297865	-0.1745572004	-0.052765782	0.0689182362	0.0316107683	-0.1364588205	-0.0435625117	0.0705675011	0.1134291194	0.0647833113	0.0341240628	0.0959558217	0.0161259232	0.0644453589	0.0111133834	-0.1526153653	0.0893632593	-0.1177042803	0.042355369	0.0427608355	-0.0476910565	-0.0914188293	-0.0877755388	-0.0284565799	-0.1361115486	-0.0195844999	0.0554406556	0.0248491515	0.0519036271	-0.1315345255	0.0442363054	-0.0303116294	0.0242448742	-0.1373073698	0.0418383876	-0.1235374726	0.018890546	0.0944237015	0.0761730589	-0.1197777227	0.1781842826	0.1380211114	0.1174504846	-0.144334947	-0.0204807024	-0.1590364723	0.0405637232	-0.117156737	0.0168736888	-0.07953472	0.0195032197	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0049369614817891	-0.021707448291849	0.0004712133113432	2.4373588672669227e-05	0.0230861416141436	0.0139310107023078	0.0005329699346282	0.0001940730591878	0.0163761888708791	0.0544732250611302	0.0029673322485605	0.0002681795619347	-0.0002665701881947	-0.0007732252578617	5.97877299395447e-07	7.105966523415779e-08	0.0023349375353562	0.0003472194478816	5.451933294015286e-06	1.2056134498727245e-07	0.0004878123970504	-0.0003631848924886	2.379609347160571e-07	1.3190326613195598e-07	0.0	0.0	0.0	0.0
1675.3296185636398	-1.4999222060389457	2806729.330836591	2.2497666241687373	2012.4613090030032	1.8458611813584864	3.407203500846148	4050000.520234081	1731.9320113508668	-4.971651092947695	24.71731459000801	2999588.491941859	1789.642167200869	1364.253466968805	1.131655	15.77571	0.1509931114627977	0.1086715647662322	0.011150213	-0.0859151092	0.0052249586	-0.1153238328	-0.0511868245	0.0168393138	-0.08276161	0.1181418006	-0.0620808502	0.0303496312	-0.0578651499	-0.1453641376	-0.1114916524	0.0968772839	0.0656643062	-0.0199418034	0.136654622	-0.0540308442	0.0283745214	0.0251094833	-0.0669920154	-0.1702458261	0.0637918385	-0.0429175037	0.068679022	-0.1227511954	-0.1134907269	0.0283084769	-0.1442045596	0.018265095	0.0674234017	0.0473780159	-0.1141839461	-0.0706536057	0.0237374859	0.1070042476	0.0063042028	0.0819143693	-0.1002026418	-0.0035599074	0.0639632926	-0.0496816384	0.0083221512	-0.1691469343	-0.0202786279	0.0736577162	0.1030845088	-0.0811434572	0.13150861	-0.0148947725	0.0125342648	-0.1679063031	0.0261552248	0.0898432344	-0.0167974223	-0.0031426773	-0.0578527672	-0.0624630431	0.0995779525	0.0224716983	0.1618385803	0.076252637	-0.0697774999	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0050572361875964	-0.0001202747058072	1.4466004857032523e-08	2.5575637857134568e-05	-0.0226674801892272	-0.0457536218033708	0.000513814658129	0.0020933939081258	-0.0794799539469011	-0.0958561428177802	0.0091884001159026	0.0063170630794015	-8.206863018421154e-05	0.0001845015580104	3.404082490829764e-08	6.735260060312877e-09	0.0023349816030175	4.40676612999992e-08	5.452139086430174e-06	1.941958772451447e-15	0.0004870965800054	-7.158170449999982e-07	2.3726307825295706e-07	5.123940419125296e-13	0.0	0.0	0.0	0.0
1683.7286599225563	8.39904135891652	2834942.2002446074	70.54389574879026	2007.2594147610528	-5.201894241950413	27.05970370443686	4029090.358146884	1736.8748045202803	4.942793169413562	24.431204315601367	3016734.086577362	1793.5881720515767	1392.8121804557816	1.128406	15.730415	0.1453285801754874	0.0788408222865826	-0.0995111286	-0.0874757684	0.0444811948	-0.0344348122	0.0838219038	-0.0254799407	0.0759712364	-0.0791396382	0.1554260752	0.0931005156	-0.1147566292	-0.0297609483	0.0082627997	0.1187061321	0.0502906589	-0.0429142316	-0.0190807195	-0.0069522236	-0.0055806956	-0.1116780922	0.0439948505	0.0720601194	0.1217807408	-0.1645121657	-0.0229161406	-0.0341478243	0.006147773	0.0374041859	-0.0274233139	0.0916778928	-0.1588779775	-0.0373943208	-0.0200129439	0.0307430449	-0.0851170658	0.0074787079	0.0202811637	-0.0353574811	-0.2058022781	-0.073402512	0.0483272434	0.0349687818	0.0354386348	-0.2250411336	-0.0332435734	0.0339282298	0.0085677375	0.0182572966	-0.0311063718	0.0636872987	0.10131941	-0.2250955597	-0.0250699025	-0.0233962281	-0.127398232	-0.0638563135	-0.0094922609	-0.0485869436	0.0377832644	0.0651236297	0.0560720922	-0.1069646342	0.0151923882	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0300505774815889	-0.0249933412939925	0.0006246671090379	0.0009030372069769	-0.0681785506316998	-0.0455110704424725	0.0046483147662392	0.0020712575328197	-0.0685586192286393	0.0109213347182618	0.0001192755520283	0.0047002842705375	0.0010899606947351	0.0011720293249193	1.373652738470817e-06	1.188014316067422e-06	0.0022312661996122	-0.0001037154034052	4.97854885353187e-06	1.0756884903524102e-08	0.0004847846339148	-2.3119460906000262e-06	2.3501614127990667e-07	5.3450947258407436e-12	0.0	0.0	0.0	0.0
1682.8069186337823	-0.9217412887740012	2831839.125401725	0.8496070034307565	2012.558456861904	5.299042100851239	28.079847186593906	4050391.542286369	1737.0193320078392	0.1445274875588893	0.0208881946600849	3017236.15976896	1793.9122945768677	1402.9283089589785	1.106416	15.423872	0.1263674104094262	0.0659442121360295	-0.1215034919	-0.0503145162	-0.1518164397	-0.0591335937	0.0304370372	0.0781093536	-0.0259846873	0.0713424282	-0.0699185321	0.067569231	-0.1074053513	0.0271930881	0.0059209299	0.0075360008	0.1075344445	-0.0063622126	-0.0166038465	0.0620131161	-0.005915592	0.006733952	-0.0356180353	0.0699920948	-0.1800256563	-0.0484751129	0.0575151846	0.0276771844	0.0190983911	0.0201645292	-0.1208748857	-0.032114664	0.0097611	-0.087318937	-0.0066126926	0.1318301592	0.0019278788	-0.1887589896	-0.0268795402	-0.0042988766	0.0056640296	-0.1029787754	0.0742460964	0.024416262	0.0556473753	-0.2310433274	-0.0380953732	0.1430938816	0.0347970946	0.0929898791	0.0603893717	0.1482530402	0.1153222826	-0.1062948486	-0.0538035321	-0.0876618575	0.0676548124	-0.1322455195	-0.1038746911	-0.019128174	0.0087621065	0.1198066898	0.1532937955	0.0957630574	0.0652522593	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0223536520847034	0.0076969253968855	5.924266056522102e-05	0.0004996857615239	-0.0683944164074148	-0.000215865775715	0.0046777961957108	4.6598033125039446e-08	-0.1000384050652201	-0.0314797858365808	0.0009909769163169	0.010007682487993	0.0001911202099164	-0.0008988404848187	8.079142171491158e-07	3.65269346384888e-08	0.0021751192671495	-5.614693246269991e-05	4.731143826324978e-06	3.152478024970985e-09	0.0012692938846383	0.0007845092507235	1.611106965580186e-06	6.154547644707473e-07	0.0	0.0	0.0	0.0
1679.842250189684	-2.964668444098379	2821869.9855223405	8.789258983432704	2002.9243028232816	-9.634154038622455	92.81692403990536	4011705.762840129	1736.0347404584493	-0.9845915493899612	0.9694205191301242	3013816.6200786354	1793.1202326092332	1410.2302422322018	1.164436	16.232691	0.2810882233062767	0.1416316755918334	-0.0813800056	-0.0640524675	-0.0314137998	0.1099528394	-0.0103505702	-0.0548110303	0.0508965792	-0.0207974112	0.0032347339	0.1189992556	0.1463817707	0.0252357816	0.0468742494	-0.0441161077	-0.0213550364	0.0733190243	0.136982143	0.005221743	0.0272239377	0.0980762337	0.1257935867	0.116591043	-0.1223092254	0.0900137225	-0.0004310027	0.0208106612	0.0305422708	-0.0419618365	0.0194817407	-0.1089274485	0.0095381834	0.0485059229	-0.1268889241	0.0684040532	-0.0653019431	-0.0892220869	-0.2199603398	0.006640214	0.0635409017	-0.0835927649	0.0742713568	-0.0736416979	0.1020602689	-0.0253999314	-0.0076237113	-0.0996356129	-0.0267985564	0.0105759436	-0.0505800899	-0.0180069489	0.0787712081	-0.009182653	0.3205400603	-0.1032495629	-0.0775959501	-0.0274219022	-0.0435364941	0.099226846	0.037724784	0.0858165225	0.0660979676	0.1136293716	0.0042828138	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0598673467663672	0.0822209988510705	0.0067602926520677	0.0035840992088444	0.0308412879798822	0.099235704387297	0.000951185044258	0.0098477250252429	-0.073008944689576	0.0270294603756441	0.0007305917281985	0.0053303060046855	-0.0005050046327242	-0.0006961248426406	4.845897965414002e-07	2.550296790729042e-07	0.0027351355652958	0.0005600162981462	7.480966560545974e-06	3.136182541894853e-07	0.0014651939376967	0.0001959000530584	2.1467932750631613e-06	3.8376830788283965e-08	0.0	0.0	0.0	0.0
1682.2305375900455	2.3882874003616053	2829899.5816004938	5.703916706725995	2007.1483182521224	4.224015428840858	17.842306343085614	4028644.3714623232	1735.2991443372753	-0.7355961211740123	0.5411016534862522	3011263.1203376795	1791.1335427955275	1392.4870200819173	1.213686	16.91925	0.1191827454705479	0.0692277163269134	-0.1104720411	-0.0655533635	-0.0033156403	-0.2017341665	0.0780381864	-0.00553975	-0.070239574	0.1274413733	-0.0294211934	0.0415633351	-0.0223650846	-0.0555884629	0.0333567258	0.0943662825	0.0391473637	0.0019356245	-0.0088435885	-0.1935187271	0.0363514715	-0.1342461511	0.1233660706	0.0820738425	-0.0165894514	-0.0194409323	0.0327472386	-0.064586252	0.0418022646	0.0565060729	-0.1222596329	-0.0318930592	-0.0005416863	0.1068172308	-0.0618410982	-0.1394953365	-0.1448527353	-0.1837939459	0.0105835395	0.0548001245	-0.0527371602	-0.112314156	0.0757759392	-0.08229111	0.1061215064	-0.0236840844	-0.0144411604	-0.0717929457	-0.1020724583	0.0935486303	0.0740894024	-0.2099100647	0.0625635816	-0.0789472113	0.0767420459	-0.0720328813	0.0659459268	0.0087356952	-0.0436317152	-0.1224765492	-0.0615838888	-0.0142585329	0.0487759776	0.0619539217	-0.035978435	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0307561175018946	-0.0291112292644726	0.0008474636692886	0.0009459387637903	0.0169139760112955	-0.0139273119685867	0.0002860825845106	0.0001939700186703	-0.0142731790201224	0.0587357656694536	0.0034498901687769	0.0002037236393404	-0.0005211766781755	-1.6172045451299903e-05	2.615350540789099e-10	2.7162512987404866e-07	0.0025581634191007	-0.000176972146195	6.544200078824984e-06	3.131914052889982e-08	0.0013101693579824	-0.0001550245797143	1.716543746596014e-06	2.40326203155954e-08	0.0	0.0	0.0	0.0
1687.651814883112	5.421277293066396	2848168.648278261	29.39024748831731	2013.5785593021808	6.430241050058385	41.34799996185596	4054498.614481446	1735.9229554894853	0.6238111522100098	0.38914035362158	3013428.507395349	1791.8836390202366	1415.6282748370104	1.388821	19.360703	0.0662377631470099	0.0309004178561761	-0.064838003	-0.018547436	0.2037630987	0.077806331	0.1286147154	0.1042028607	-0.1402303405	0.0564229101	0.0652367957	0.1172353288	-0.0574818782	-0.0365102709	-0.1185060473	0.1843596062	0.0440563757	-0.0902419521	-0.0475793767	-0.0062164807	0.1147563609	-0.0399358021	-0.0568889945	0.0195395586	0.0086706951	0.0605863819	0.0377145713	-0.038778163	-0.0656073137	0.1701796399	-0.1612903786	0.114445918	0.046148735	0.0316216202	0.0383004938	0.0590133077	0.0029513405	-0.0725132519	0.0579157405	-0.002388282	0.0436649222	-0.0445256665	0.1093532047	-0.0299355606	0.2348890491	-0.0002164302	-0.0632779886	-0.0171498507	0.0211354136	0.1304475351	0.0259944961	-0.1425537818	-0.0945403426	-0.076482702	-0.0247951513	0.0577462811	-0.1333569966	0.1085625702	0.2090770942	-0.0074869728	-0.0981441358	0.0218378131	0.0239612123	0.0887424402	-0.0703231764	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0454921509687125	0.0147360334668179	0.0002171506823351	0.0020695357997601	0.030669825862688	0.0137558498513924	0.0009406382184476	0.000189223405134	-0.014335977331612	-6.279831148959907e-05	3.94362792594471e-09	0.0002055202460524	-0.0004780297479984	4.314693017709993e-05	1.8616575837075366e-09	2.2851243997141387e-07	0.0022377820301557	-0.0003203813889449	5.007668414487767e-06	1.0264423438232717e-07	0.0009200360467583	-0.000390133311224	8.464663273346407e-07	1.5220400052668046e-07	0.0	0.0	0.0	0.0
1686.3333751889331	-1.3184396941787782	2843720.2522760998	1.73828322718623	2011.922479001084	-1.6560803010968357	2.7426019636809857	4047832.061509867	1740.7932828720302	4.870327382544929	23.72008881316693	3030361.25369238	1797.7766082134751	1404.925236109037	1.19165	16.612061	0.1872484095355664	0.0909698800046557	-0.1003817038	-0.0139542234	0.0883759357	-0.0042077409	0.0475830034	0.0547622295	0.0051283428	-0.060740237	0.0980436528	0.1144226598	0.1822562889	0.099514765	0.0079005986	0.0865410672	-0.0199013347	-0.0092268504	-0.0113541472	0.0174277535	-0.0233543644	-0.1870178645	0.1675400276	0.0499940654	-0.1736359099	-0.0919730886	0.1026946477	0.086106499	0.0179215663	0.0378212015	0.0123720241	0.066691874	-0.1193904725	0.0616421288	-0.0606091309	0.0611246846	-0.1646557742	-0.1448600514	0.1039706332	0.1377606999	0.0634597634	-0.0669441493	0.0914871248	0.0022067031	0.1688485173	0.0088341912	-0.0688146161	-0.142193686	0.0251861109	0.1063604813	-0.1806124355	-0.1096111579	-0.0262551622	0.0028037496	-0.0363625895	0.1149203367	0.1300382542	-0.0068915941	0.0889736002	-0.1183941665	0.0429448478	0.0758090932	-0.0047631703	-0.0564767208	0.0008170704	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0217071872588263	-0.0237849637098862	0.0005657244986806	0.0004712019786897	0.052603956747788	0.0219341308851	0.0027671762655231	0.0004811060976846	0.0050291105851982	0.0193650879168102	0.0003750066300257	2.5291953278152575e-05	0.0007666734930505	0.0012447032410489	1.549286158277636e-06	5.877882449462551e-07	0.0022183140754286	-1.9467954727100337e-05	4.920917337244644e-06	3.790012612564284e-10	0.0020991493914577	0.0011791133446994	4.406428167657232e-06	1.390308279648206e-06	0.0	0.0	0.0	0.0
