global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
1645.3154803822135	-1.4615352462719784	2.1360852760952924	2707063.0299853543	2141.510401232489	-2.79738608173966	4586066.798586937	7.8253688903107665	1794.2239967767446	-0.7438363229327933	0.5532924753141788	3219239.750609516	1865.4968688964843	1303.680961660321	0.824424	12.31873	0.1842062077341734	0.0963241282582005	-0.0523937266	-0.1186876816	0.0239721273	-0.0911994412	-0.0143144615	-0.0046398878	-0.1636865544	-0.0721120791	-0.0494246479	0.1065234686	-0.0525394782	-0.0215863822	0.1656593394	0.006448306	0.1545784314	0.0352339238	-0.0415630115	0.0585060157	-0.1417601186	-0.0057422499	-0.0214052196	-0.0549282193	-0.0866490112	-0.0748109287	-0.0469440601	-0.0375785662	0.1161674181	-0.1761093879	-0.0267792741	0.1024560422	-0.0100687839	0.157350883	0.0215073725	0.0355834737	-0.068004871	-0.082053201	-0.0436403325	0.020276906	-0.0664230475	-0.0355560214	-0.121950835	0.2413069593	-0.0096771103	0.0342528783	0.0114074845	0.0078930341	0.0600327068	0.0229448165	-0.0206023129	-0.0515702107	0.0068996496	0.028636985	-0.0358639473	-0.1096964244	0.0371107242	-0.018778864	-0.0041148328	0.0656257434	0.0929565835	-0.0870475541	0.0662396996	0.0734061192	0.0683009598	-0.0851519559	-0.0518102466	0.0642508368	-0.1567841034	0.0061829182	-0.063188608	-0.2075674081	-0.1841219573	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0433939950441129	-0.0145096701272962	0.0002105305272029	0.0018830388058884	-0.0164839630468804	-0.0229382831606556	0.0002717210377309	0.0005261648343584	-0.0491786928868549	-0.0887763183670954	0.0078812347028158	0.0024185438340595	-0.0005448926824459	-0.0006289644757313	2.969080353830884e-07	3.955963117319786e-07	0.0002642211271957	-0.000106762094367	6.981280405656628e-08	1.1398144793649556e-08	-0.0008109277481013	-0.0004239121514841	1.7970151217587856e-07	6.576038126406455e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1651.8214506291283	6.505970246914785	42.32764885374043	2728514.104758518	2146.100554016815	4.59015278432571	4605747.587951279	21.06950258345307	1800.835984181285	6.611987404540514	43.7183774378024	3243010.241922178	1873.22595402382	1321.8831302942854	1.231133	18.395874	0.3066764354999653	0.1636018539606439	0.0078356434	0.0509954622	0.0884173102	0.0847252609	-0.1513121041	-0.0034353957	-0.0507604067	0.0883374465	-0.1495066437	-0.110539636	-0.0577021689	-0.0399171425	0.0675424101	0.0070936497	-0.0345465044	-0.1351741242	0.0743123727	0.0905352004	0.1413321591	0.0715251836	-0.0792366446	0.0417435905	-0.1497333311	-0.0669486583	0.0400398531	0.0350240591	-0.034291354	-0.1976025493	-0.0603998861	0.0211617072	-0.1113097381	-0.028927453	-0.0162833323	0.0722238023	0.0898572713	0.1854231381	-8.80841e-05	0.0606113671	-0.0057474022	0.2314138269	-0.035592636	0.0744009153	-0.0200832105	-0.0794662902	0.0647276434	-0.0142902576	-0.0573487659	-0.0397840846	-0.0324513825	0.1249152275	-0.0333550511	-0.0010558135	0.023587432	-0.0553029212	-0.0679365378	-0.0009019707	0.0948710197	0.0223250044	-0.0142524209	0.0094700439	0.0291164513	0.2182566978	0.0041525102	-0.0349199659	-0.0260726783	0.075449395	0.0834060324	-0.1734947106	-0.1590516689	-0.0188556304	0.0089064222	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0219830449695024	0.0214109500746105	0.0004584287830974	0.0004832542661311	0.0243477292105751	0.0408316922574555	0.0005928119177114	0.0016672270926075	-0.1392882974160443	-0.0901096045291894	0.0081197408284069	0.0194012297970604	0.0014600784844335	0.0020049711668794	2.131829180705626e-06	4.019909380017743e-06	0.0007428481447453	0.0004786270175496	5.518233661515342e-07	2.290838219284251e-07	-0.0002080421597561	0.0006028855883452	3.6347103263433794e-07	4.328154023598264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1649.798763243984	-2.022687385144309	4.091264258021921	2721835.959201379	2148.905852920708	2.8052989038933447	4617796.364716876	7.869701940185201	1803.274660449818	2.438676268532845	5.94714194270528	3251799.5010204064	1875.106228654744	1321.9039520263673	1.194944	17.855127	0.1196735097507722	0.0733208337563752	0.1201635377	0.0783679826	-0.037808156	0.1067313339	0.088740281	0.1108872904	-0.0251832499	0.0354842912	0.0610424687	-0.2089862415	-0.0492660258	0.0784098364	0.0633508862	-0.0385750726	-0.1046101094	-0.1496986565	0.1443765412	-0.0217906843	0.0188797407	0.0200028079	-0.0203467307	-0.1140012593	-0.0354868523	0.0527478467	-0.1139222392	-0.1601804885	0.1051816271	-0.0450641213	-0.0263139234	0.1029905262	0.1013645125	-0.0879549495	0.0265527317	0.0643920106	0.1908140149	0.0909124196	0.0499061711	0.0429882899	-0.0650847451	-0.0656305735	0.0945378081	0.0181302708	-0.0684570125	-0.0539781129	-0.0320778883	0.1049719909	0.0393529083	-0.0857881215	-0.0375037224	0.1470763198	-0.0657679167	-0.0272808224	0.0313240877	0.0019486581	0.0051520032	0.1145893151	0.0423830708	0.0063770611	-0.1314791324	0.0486467324	0.079818119	0.183139939	0.0910690627	0.1073555331	0.1032917641	-9.43367e-05	-0.008023325	-0.1376020588	-0.1841210791	-0.0535568701	0.150116523	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.024638752315127	-0.0026557073456246	7.05278150560447e-06	0.0006070681156461	0.0362230438499153	0.0118753146393402	0.0013121089057528	0.0001410230977833	-0.1949966656346617	-0.0557083682186174	0.003103422289581	0.038023699608636	0.0020765397439472	0.0006164612595137	4.312017308192303e-06	3.800244844812174e-07	0.0003707843535707	-0.0003720637911746	1.3748103685284188e-07	1.3843146470321638e-07	-0.0002078848195006	1.5734025549999614e-07	2.4755956000804057e-14	4.3216098178797054e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1649.2006835783352	-0.598079665648811	0.3576992864625935	2719862.894715248	2153.7827664079337	4.876913487225465	4638780.204875812	23.784285161881648	1800.7667346166445	-2.507925833173431	6.289691984698647	3242760.8325018925	1872.108578951532	1292.1541034827071	1.15672	17.283972	0.2791245746130155	0.203508360466087	0.0154683046	0.0735466011	-0.1022364202	0.0426606795	0.073856975	-0.0420135679	-0.0155728824	-0.0049930215	0.0785325667	-0.0261306634	-0.0423878422	0.2239864612	-0.0604329505	0.0432886436	-0.0434869145	-0.0514751428	0.0831581489	-0.0715333132	0.0603774164	-0.1708196277	0.0542214628	-0.1060336209	0.1333379171	-0.1372144292	-0.0685587702	-0.0063650963	0.0388817437	-0.0588017023	-0.1316677266	-0.0646209073	0.0856360628	-0.0162532918	-0.0780309294	-0.0020320964	0.0424764697	-0.0319869773	0.1364520045	-0.0757078406	0.0054480123	-0.1739798338	0.0359173841	-0.0030689338	0.2086489213	-0.1279754088	0.0082978493	0.186028517	0.0120935736	0.0131861863	0.0158355129	-0.0245603393	-0.0193564571	0.0485845694	0.0582284881	-0.0549816124	0.0485186209	0.1062543441	0.0518199093	-0.0595700848	0.0370842701	0.0392756922	0.0460122909	-0.0579581302	-0.0284210816	0.2144424191	0.0931440896	-0.0588344931	0.0045779223	0.0251922501	-0.0150629968	-0.1473262398	-0.0905458115	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0190264997698221	0.0056122525453049	3.149737863228133e-05	0.000362007693491	0.0458025770944914	0.009579533244576	0.0020978760684968	9.176745718393865e-05	-0.0179672334638922	0.1770294321707695	0.031339419854705	0.000322821478346	0.0007359803936394	-0.0013405593503078	5.416671398216061e-07	1.7970993716976708e-06	0.0003090472460614	-6.173710750929999e-05	9.551020029813553e-08	3.811470443614865e-09	0.0001278858557296	0.0003357706752302	1.1274194634454445e-07	1.6354792095692065e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1649.2220327742127	0.0213491958775193	0.0004557881646166	2719933.313387906	2150.214704842403	-3.56806156553057	4623423.276920503	12.731063335416463	1798.0363422542018	-2.730392362442672	7.455042452885273	3232934.688066869	1868.8437320645296	1276.6436330730996	0.7924069999999999	11.84033	0.0898891835787879	0.0555392473911491	-0.0214914924	0.0875943125	-0.1515820579	0.0245017472	0.1086116333	-0.0918846994	-0.0284325204	0.1098191974	0.0488557674	0.0036335189	0.0207691181	0.0417043823	-0.0497872264	-0.0972543094	0.0800538375	-0.1683051092	0.0681202125	-0.0646112582	0.0178628781	-0.1725801605	0.0830940979	-0.1376261211	0.0702574021	-0.1528988721	0.0822585094	0.1616571608	-0.1839222021	0.0410440924	0.0049748135	-0.1208786593	-0.0395977706	0.1021846328	-0.0693278418	0.077087245	0.0620167217	-0.0353361543	0.1263033932	-0.0482067902	0.0004132434	-0.0930065516	-0.0105609508	-0.0498014075	0.1761626788	-0.1828661344	0.0784585619	-0.1324341105	-0.0981616575	0.0102559859	0.0078112321	-0.0421636586	-0.0528039632	-0.0023400979	0.1299433731	-0.0538333879	0.0955529372	0.1194858547	-0.0224382983	-0.0585151857	0.0211583842	0.019481938	-0.0189279777	-0.0581673767	-0.0868858804	0.1249323093	0.1192715188	-0.001618801	-0.0740450725	0.0646877937	-0.1186791923	-0.0815853679	-0.1097492565	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0302912215994979	-0.0112647218296757	0.0001268939578999	0.0009175581059898	-0.0039182711529548	-0.0497208482474462	1.5352848828077737e-05	0.0024721627504455	-0.0393710510849132	-0.0214038176210209	0.0004581234087539	0.0015500796635308	0.0008129808184526	7.700042481320005e-05	6.609378111718593e-07	5.929065421413275e-09	0.0002580611001523	-5.09861459091e-05	6.65955314118154e-08	2.599587074664035e-09	0.0001498952026202	2.200934689060001e-05	4.844113505507644e-10	2.246857176855081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1651.386161087205	2.1641283129922613	4.683451355094731	2727076.253030336	2152.013695377043	1.79899053463987	4631162.945090356	3.2363669437238456	1800.2509520985109	2.2146098443090523	4.904496762510565	3240903.490531595	1870.6009041045631	1291.397499410222	0.771046	11.521143	0.1431195991972717	0.0669837599308585	0.0005255755	0.0680519093	-0.1127182334	0.0664931587	0.0994698251	-0.0768457867	0.017017272	0.1412211095	-0.0087823998	-0.007614347	-0.0479331768	0.0616648221	-0.018074148	-0.0047922331	0.0255455177	-0.1765018597	-0.0098965702	-0.0862205956	-0.011113316	-0.0017556883	0.0274770787	0.0404861583	-0.0678393051	-0.1118611792	0.0559164137	0.2865090382	-0.0618571501	-0.0735898739	0.1487576494	0.090536339	0.1285105734	0.0791860331	-0.0626605136	0.0693815186	0.1200034476	0.0196790934	-0.0505454368	-0.0448921368	0.0144414642	0.0032091837	-0.026117425	-0.0162551204	0.1047553938	-0.06543338	0.0504498025	-0.0277620292	-0.0794055785	0.0171740392	-0.0227525506	-0.008766927	-0.0608213422	-0.0114898831	0.0675927365	-0.0751549275	0.1362024938	0.080843468	-0.0086163262	-0.0230191039	-0.0667953206	-0.0070877387	-0.0313953142	-0.08217034	-0.0178677012	0.1305373374	0.0157144906	-0.0348746013	-0.0682734307	0.0397891665	-0.1386641613	-0.0648852921	-0.0369115679	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0234926153309089	0.006798606268589	4.622104719529765e-05	0.000551902975086	-0.0326777097067179	-0.0287594385537631	0.0010678327116765	0.0008271053059276	-0.0899256474947378	-0.0505545964098246	0.0025557672181602	0.0080866220773478	0.0001749000267227	-0.0006380807917299	3.059001934760117e-08	4.0714709677465604e-07	0.0003710471473976	0.0001129860472452	1.376759855918963e-07	1.2765846872117162e-08	0.0005389675229469	0.0003890723203266	1.5137727044440226e-07	2.904859907915172e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1649.6496635325495	-1.7364975546554433	3.0154237573243345	2721344.012393054	2154.2805765086205	2.26688113157752	4640924.802322314	5.138750064702178	1803.219103978943	2.9681518804320604	8.809925585312376	3251599.136954622	1873.303554360161	1289.5454455257802	0.7713769999999999	11.526089	0.141684624021066	0.0721250537787845	-0.0197263717	0.0696396836	-0.1080266629	0.0222045443	0.0879487032	-0.0530372813	0.0295424838	0.0713511022	0.1330804455	0.0044761264	-0.0115147121	0.0057050233	-0.0407779088	-0.0028526894	-0.138990396	-0.1186398306	-0.0719387597	-0.071400907	-0.0660233801	-0.1407995973	-0.0100707984	-0.1013498909	-0.0962648795	-0.1352095181	0.08673164	0.0709170844	0.0375112304	-0.0614974696	0.1689728219	0.0226930771	0.0932705544	-0.0572053579	-0.1422169039	0.0380349212	0.0922961409	-0.0502347843	-0.0286971499	-0.0665819554	-0.0872826896	-0.1460447286	0.0098456824	0.0381898219	0.0905510196	-0.0239960092	0.0580992504	-0.0726654945	-0.0074621947	0.0029854655	0.0024187445	-0.06321983	-0.0486021031	-0.0052170385	0.0735434397	-0.0575567431	0.1113710952	0.0964515824	-0.0183258393	-0.0183517881	0.0008548999	0.0083038309	-0.0398731821	-0.0827440251	-0.0018940202	0.0951794715	0.0762331465	-0.0923254836	-0.0876589535	-0.0241784677	0.0005367228	-0.0669213575	-0.0543266478	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0350543624639385	-0.0115617471330295	0.0001336739967681	0.0012288083277531	0.0133041947100878	0.0459819044168057	0.0001770015968839	0.0021143355337962	-0.0393150177033021	0.0506106297914357	0.0025614358478857	0.0015456706170109	0.0004249711718747	0.000250071145152	1.8060049692455585e-07	6.253557763763269e-08	0.0002940414266552	-7.70057207424e-05	8.646036058942536e-08	5.929881027056495e-09	0.0001954375352454	-0.0003435299877015	1.1801285245019275e-07	3.8195830182796975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1647.3243088262518	-2.3253547062977304	5.407274510101004	2713677.3784498884	2150.183071794181	-4.09750471443931	4623287.242230261	16.789544884852372	1798.715282853639	-4.50382112530383	20.28440472873305	3235376.668771247	1872.0874333046	1296.1469341663833	0.8659219999999999	12.938796	0.1497036109491667	0.0851672419682911	0.011388335	0.0696569468	-0.0135258013	-0.0494881794	0.0434397202	0.0669166871	-0.0049970701	0.0784653003	0.16692445	0.0141823163	0.1122544647	0.0089633256	-0.0339574149	-0.0198018946	-0.0243250386	-0.0086996732	0.0708147125	-0.020088491	0.0345531317	-0.1662574823	-0.0853615154	-0.0471759473	0.0373431499	0.1214665358	0.0652442336	-0.0590789831	0.0699577385	0.0262870155	0.013318806	0.0631724882	0.0816978074	-0.034901467	0.04373187	0.0040688446	0.0889192991	-0.0398375675	0.0914333523	-0.0523762184	-0.0760097638	-0.0392112815	0.1406280206	0.0045400922	0.0659669757	0.0746268529	0.0209731072	-0.0310637608	0.0756674409	-0.026259818	-0.0293445582	-0.0081877345	-0.0532835844	-0.0488536424	0.0260342826	-0.0165488053	0.0325892697	0.0240077104	0.020259882	-0.0843091337	-0.0345511242	-0.0141855816	-0.0550975839	0.0003084714	0.0998517274	-0.0083525736	0.0326821993	0.034015015	-0.058447727	-0.038932974	0.0389223495	-0.1151354623	-0.0231276184	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0148405596926721	0.0202138027712663	0.0004085978224756	0.0002202422119917	0.021148025858821	0.0078438311487332	0.0004472389977253	6.152568708983722e-05	-0.1113623440322442	-0.072047326328942	0.005190817231149	0.0124015716683559	0.0005506099541844	0.0001256387823096	3.0317132164694704e-07	1.5785103620264173e-08	0.0003708363381598	7.679491150460003e-05	1.3751958969976954e-07	5.897458432999349e-09	-0.0005941017849448	-0.0007895393201902	6.233723381264031e-07	3.529569308745974e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1647.0431494213628	-0.2811594048889674	0.0790506109575183	2712751.1360558416	2156.8537317034843	6.67065990930314	4652018.019963246	44.49770362558418	1795.684159167705	-3.0311236859340625	9.187710799430496	3224481.599485828	1870.3778496257416	1307.7402815572332	0.8607129999999998	12.86097	0.0594961051239891	0.0379275926315733	-0.0244220435	0.1007898174	0.0481271096	-0.1447065509	-0.0423709485	0.011811523	0.0591150776	-0.0181472574	0.0357619768	-0.1196728207	0.1228527273	0.080309354	-0.0479802848	0.178116927	0.0494519537	0.0703104508	0.0317129656	0.0156611279	0.1383300704	0.0256504884	0.1487992034	0.1468904066	-0.0869359278	0.1685356202	0.1095958236	0.011895729	-0.1637887993	0.063723772	-0.0589827189	-0.0801272726	-0.075659998	0.001911675	0.0170464562	-0.0263411027	-0.0190514089	-0.0198256012	0.1440876891	-0.0551306142	0.1722742696	0.2500859345	0.0109019275	-0.0190880715	-0.0568315562	0.046505424	-0.2274190763	-0.0261614125	-0.0306556729	-0.0096045239	-0.0217811182	-0.0444335857	-0.0446063896	-0.039470023	-0.0230556845	-0.0236955591	0.0201739904	-0.0303169532	0.0286824407	-0.0613859968	-0.0337491819	-0.0095372084	-0.0935196695	0.0073714503	0.1751303825	-0.0945166722	-0.0396314419	0.0261516097	0.0630252297	-0.0132158813	0.0363472503	-0.0248603832	-0.0491800528	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0003918113788614	0.0144487483138107	0.0002087663278358	1.535161566052715e-07	0.0132343122517397	-0.0079137136070813	0.0001751470207765	6.262686305490374e-05	-0.0772288579512121	0.0341334860810321	0.001165094872044	0.0059642965004484	0.0005466203396735	-3.989614510899989e-06	2.987937957447725e-07	1.5917023945583758e-11	0.0003708223979661	-1.3940193700008771e-08	1.3750925083332864e-07	1.9432900039376414e-16	-0.0006501013726815	-5.599958773669996e-05	3.1359538266803563e-09	4.226317947623705e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1642.3824685252166	-4.660680896146232	21.721946415702444	2697420.172918984	2156.800914545169	-0.0528171583155199	4651790.184982876	0.0027896522125266	1794.5721046120111	-1.1120545556939303	1.2366653348396253	3220489.038651583	1868.3513769394856	1303.7899269875516	0.986207	14.736124	0.0633982426458833	0.0349564918645633	-0.0403804031	0.0960846713	0.0983124448	-0.1012849821	-0.2274652992	0.0036591396	0.0836734655	-0.0902127565	0.017624103	0.011616463	0.2096437265	-0.2182696933	-0.0385514718	0.0760556797	0.1091097858	-0.0201603103	-0.1067790309	-0.0520225282	0.0488375315	-0.0617459986	-0.1589717536	0.1230532306	0.1701722816	0.1388453066	0.1513005144	-0.1496767486	0.0135043322	0.022610568	-0.0910572075	-0.0120998525	-0.0295216567	0.0796075729	0.0063049914	-0.0284731637	-0.0176392383	0.0041768338	0.0380225214	-0.2287305009	-0.1156253103	0.1211426335	-0.0157326613	-0.1688710761	-0.0569702043	0.0744758731	-0.0093040334	-0.1048094091	-0.043041107	-0.0353284184	-0.0096428388	-0.089959458	-0.0401744397	-0.0516294508	0.058339958	-0.011759733	-0.0192984496	-0.0351985078	0.0790650358	-0.1246101266	0.0388124285	-0.0415235605	0.0162859516	0.0425896411	0.0447285158	-0.1080965686	-0.0339427659	-0.0180567295	0.0150656838	0.0251278612	-0.0944964356	-0.0932650522	-0.1023166569	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0049161146657752	0.0053079260446366	2.8174078895331543e-05	2.4168183407050004e-05	0.0382197203703214	0.0249854081185816	0.0014607470251855	0.000624270618852	-0.054353952404142	0.02287490554707	0.0005232613037873	0.0029543521419517	0.0005941494583031	4.75291186296e-05	3.530135788018672e-07	2.259017117706589e-09	0.0003707599846332	-6.241333289997092e-08	1.3746296620521073e-07	3.8954241236825926e-15	-0.0008071098994309	-0.0001570085267494	2.4651677472017052e-08	6.514263897593574e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1643.357966281956	0.9754977567392872	0.9515958734033813	2700625.405342366	2151.9102783203125	-4.89063622485628	4630717.845940605	23.91832268387649	1796.5751354006902	2.003030788679098	4.012132340396409	3227682.217140008	1871.0954528808595	1297.6000625953243	1.016708	15.191883	0.0418676196082009	0.0224352601584592	-0.0117259182	-0.025542574	0.1366514051	-0.0481198171	-0.0835034859	0.0726271329	0.0090003866	-0.1246293651	-0.0960034384	0.0757044744	-0.0443914478	-0.0379190562	0.088671317	0.0177643066	0.0483575085	0.0859818789	-0.0251449913	0.0714460803	-0.0217234095	0.042557652	0.0543924461	0.0972590731	0.0113731667	0.0232063834	0.2072660444	0.0951439304	0.1054405022	-0.0073678579	-0.0797778806	-0.0599595891	-0.0759062194	0.0237582294	0.0901189544	-0.0298079153	-0.0499805319	0.0520490819	-0.0695971297	-0.0107307187	0.0687672555	0.0745833459	0.0178346254	0.0770225975	0.1230598522	0.1424337007	-0.0789398572	-0.0493257163	-0.0585827012	-0.0404743798	-0.0117361615	-0.0700430835	-0.0353532922	-0.0722489647	0.0287385867	0.0414462422	-0.0439892789	-0.0704551101	0.0295628465	-0.1116286564	0.0582152067	-0.0304810127	0.0465296259	0.0793080398	0.0320206137	-0.1028822945	0.0528497291	0.0162237701	-0.040275496	0.0719716845	0.120792357	-0.0535288635	0.0102286887	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0029159344873903	-0.0078320491531655	6.134099393760043e-05	8.50267393475213e-06	0.0432403278155959	0.0050206074452745	0.0018697259496001	2.520649911954575e-05	-0.0707368778869579	-0.0163829254828158	0.0002684002473754	0.0050037058931943	0.0007031760366748	0.0001090265783717	4.944565385536797e-07	1.1886794791440454e-08	0.0003701662583359	-5.937262973000385e-07	1.3702305881040025e-07	3.5251091610561365e-13	-0.0009501303453008	-0.0001430204458699	2.0454847936825002e-08	9.027476730614174e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1647.0632883908563	3.705322108900418	13.729411930706243	2712817.475964901	2154.448923395968	2.538645075655495	4641650.163522045	6.444718820149894	1798.4525016675454	1.8773662668552331	3.524504099925956	3234431.4007542524	1871.6763050612124	1303.2954089561206	0.978854	14.626253	0.1236599591464077	0.0697217717701327	0.01292822	-0.1276199662	0.0857902988	-0.0931998915	0.0509971881	-0.0076017515	-0.0096673146	-0.040286788	0.0298164436	0.146012504	-0.0986481679	-0.0160348424	0.0270128997	0.0032040349	0.0140207513	0.0125031739	-0.0360698872	-0.0355701144	-0.0591365017	0.0452031894	-0.1155643729	0.0572651754	0.0364593186	-0.0244845817	0.1016375697	0.0710799939	-0.0261897293	0.0600110471	-0.0544452424	0.0811435532	-0.0252708835	-0.0014061618	0.0024889586	-0.0288736304	-0.0343130313	-0.0711689683	-0.0940986431	-0.0099734728	-0.0983898202	0.081919129	-0.0834397557	-0.0063733556	0.0828874854	0.0872295601	0.0219576459	-0.0755388414	0.0165726611	-0.0580944392	-0.0054749178	-0.0894385874	-0.0341561971	-0.0590435669	0.0378755776	0.0320715895	0.0631148597	-0.1037936758	0.0126305938	-0.0394053959	0.0277560546	-0.1056665738	0.0441483766	0.0834373026	0.0674081686	-0.088329266	0.0443706203	0.127425752	-0.014741789	0.102689345	-0.073119481	-0.0003511571	6.29707e-05	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0112429589817679	-0.0083270244943776	6.933933692996453e-05	0.0001264041266657	-0.0228181417976713	-0.0660584696132672	0.0005206675950986	0.0043637214076469	-0.0564872544832013	0.0142496234037566	0.0002030517671488	0.0031908099190499	0.0009370184784662	0.0002338424417913	8.780036289871125e-07	5.4682287582964287e-08	4.412096046957359e-05	-0.0003260452978663	1.946659152757675e-09	1.063055362607415e-07	-0.0008095212522584	0.0001406090930423	1.977091704620628e-08	6.553246578580081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
