global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1700.874256037439	-0.942995074448163	2892973.2348509114	0.8892397104334965	2168.170670973147	7.289434047344457	4700964.058468146	53.13584873058459	1808.6829764450647	-3.609187258950442	3271334.1092821783	13.026232670170204	1895.062275882643	1226.0414781849754	0.929534	16.534733	0.1076624696274527	0.0558916748782198	0.0516942787	-0.0052072423	-0.0375412304	0.0417044787	-0.0309972393	0.1311854709	0.0274925972	-0.0309998876	-0.0090630203	0.0097275519	0.051940378	0.0616938425	0.0368032765	0.0578488832	0.0410659559	-0.0076511605	0.1039442308	-0.028892622	0.0551911407	0.0437124157	0.0174724624	0.0181349747	-0.1062100947	-0.0842220313	0.0279775414	-0.0007640154	-0.1395396725	0.0718772998	0.0374684812	-0.0290782327	-0.034105677	-0.0741620392	0.024727125	-0.0548543249	-0.005793705	-0.0332479629	-0.0910480313	-0.0295933181	0.0034930759	-0.0143339329	0.0444736614	0.0314765759	0.0067617996	0.1212560508	0.0517105082	-0.0330832459	-0.0199473545	-0.0203630442	0.0354549435	-0.0089121187	-0.0295273898	0.0194119638	-0.0222287537	0.0122157623	-0.047461879	0.0375501612	-0.070673971	0.0992428454	0.0158081229	-0.0923250863	0.0740673698	0.1295617087	-0.0460053357	-0.1523720035	0.0002840939	-0.1313235321	-0.0850127333	0.0825210468	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	-0.0123220672611239	-0.0174341618147337	0.0003039499981823	0.0001518333415876	-0.0651544944993531	-0.0229487145877839	0.0042451081534662	0.0005266435012315	0.0352259462384267	0.0142798659373824	0.0012408672883925	0.0002039145711896	0.0008510098904332	-0.0003137076867729	9.841251274040397e-08	7.24217833615127e-07	-3.576982217534663e-05	0.0006863808298948	1.2794801784559195e-09	4.711186436471476e-07	0.000541015060712	-5.990602908329998e-05	2.926972959172091e-07	3.5887323205291833e-09	0.0	0.0	0.0	0.0	0.0
1698.7579539877338	-2.116302049705155	2885778.5862365915	4.47873436558624	2156.289364007001	-11.881306966145983	4649583.821329717	141.1654552237891	1808.4088960340607	-0.2740804110039789	3270342.73525513	0.07512007169611	1892.333305794852	1216.9968873287344	0.915834	16.291029	0.1392641457042689	0.0647697268948694	0.0333671976	0.038310341	-0.0433545424	-0.1249785485	-0.0442105352	-0.0446502899	-0.0639308099	-0.0048000442	-0.0490504349	-0.0972033521	-0.0537154457	0.0661721384	0.018291699	0.0262109048	0.0591368176	0.0499272551	0.01974899	-0.0348194369	-0.0137422063	0.0794137233	0.0419130038	0.0058566004	-0.0088613372	-0.1249653408	-0.0425379544	0.0349928112	-0.084972586	0.0559124708	-0.0821867375	-0.0079842269	-0.0382578343	-0.0138884591	0.0903919134	-0.0194669308	0.0155951666	-0.058186197	-0.0702250703	-0.0100233973	-0.0777317345	-0.0252284205	-0.0276328636	-0.1075956907	-0.0030325578	-0.0227962367	0.0486937491	-0.0555823201	-0.0111372301	-0.0031367479	0.0529474807	-0.0049021607	-0.0331119627	0.0159840074	-0.0702488088	0.0094502429	-3.06823e-05	0.0925016752	-0.1155166907	0.1193340155	-0.0213963519	-0.0280109262	0.0446329826	0.1993008403	0.110127429	-0.0342251198	-0.0117508438	-0.158269208	0.0962022166	0.0092458037	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	-0.0121134414154795	0.0002086258456443	4.352474347084048e-08	0.0001467354629262	-0.0934621295494935	-0.0283076350501404	0.0087351696599263	0.0008013222021319	0.0625622550753632	0.0273363088369364	0.0039140357601148	0.0007472737808283	0.0016652433658753	0.0008142334754421	6.629761525305209e-07	2.7730354675916982e-06	-0.0008840462883288	-0.0008482764661534	7.815378399079277e-07	7.195729630297908e-07	0.0005467366385474	5.721577835399953e-06	2.989209519301103e-07	3.2736452926540005e-11	0.0	0.0	0.0	0.0	0.0
1701.7739435497183	3.0159895619844974	2896034.55494476	9.09619303799944	2155.019558265561	-1.2698057414399957	4644109.296507094	1.6124066209939767	1810.4431088328577	2.0342127987969434	3277704.2503203824	4.138021710789293	1894.298554183025	1222.772380968517	0.745927	13.268688	0.10724873894268	0.0844190850394227	0.0258530364	0.0446037945	-0.016242773	-0.1225496534	0.0044561014	-0.0580112437	0.0987937126	-0.062389436	-0.0574666149	-0.1150785412	-0.034168724	0.0366740698	0.0312852481	0.013751323	-0.0025141998	-0.0285163734	-0.0311627201	0.0294504921	-0.1592619227	-0.0157594236	0.143221839	0.1531639511	-0.0895903133	0.0752294889	-0.0403305183	-0.0701372509	0.039955087	0.0402550197	-0.037196135	-0.0293090002	-0.013515213	-0.0001626808	0.0510606961	-0.021658509	-0.0107989768	-0.0295712985	0.1199516295	0.0356714849	-0.0238980326	-0.1807632883	-0.0137881978	0.0195229769	0.1697230097	0.0094898916	0.0446450878	-0.0638506039	-0.0243723788	0.0134287527	0.0667847602	0.0126713133	-0.0789524706	0.0538433686	-0.0965582214	-0.0279024949	-0.0258975888	0.0591945147	-0.0963406176	0.0173736709	0.0461195165	-0.0643667367	0.0916355955	0.1078743795	0.0826366052	-0.0633358167	0.0094625592	-0.1344046987	0.0929538951	0.0056514389	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0046373307748268	0.0074761106406527	5.589223031128053e-05	2.150483671515573e-05	-0.0099566207666441	0.0835055087828494	9.913429709076856e-05	0.0069731699970825	0.0663040207636811	0.0037417656883178	0.0043962231694306	1.4000810466273103e-05	0.0016303162642553	-3.492710161999988e-05	1.219902427573798e-09	2.6579311214953573e-06	-0.0010450108501933	-0.0001609645618645	1.0920476770217236e-06	2.5909590176230452e-08	0.0006013520516801	5.461541313269997e-05	3.616242900598656e-07	2.982843351655496e-09	0.0	0.0	0.0	0.0	0.0
1702.172636263352	0.3986927136336362	2897391.6836437294	0.1589558799045526	2160.6468008906463	5.627242625085273	4668394.598198984	31.6658595615766	1811.779019512708	1.335910679850258	3282543.215546429	1.7846573445379783	1895.77721464196	1228.8672090215164	0.7937959999999998	14.120197	0.0571329164422246	0.0331574838754166	0.037293038	0.0075035091	-0.0153745441	-0.0601772387	0.0167693854	0.006249097	0.1008273431	-0.0450952155	-0.0186675849	-0.0443804068	0.0239783503	-0.0124216177	-0.0218487375	-0.124428809	0.0188028472	0.0335555248	-0.005885181	-0.0652860129	0.0383215119	-0.0278548383	0.1086774206	-0.0210652458	-0.0136517953	0.0515736608	-0.0629315655	-0.0531576644	0.0431226562	0.0014729736	-0.0537489594	0.0032667177	0.0972902386	0.0044555255	0.027773899	0.0136751768	-0.0312403613	-0.007516128	0.0149054813	-0.0119341701	0.0944360618	-0.0221934713	-0.0174723359	-0.092231642	0.0493337137	-0.0553823858	0.0391556962	-0.0123197408	-0.0024342787	-0.0130842072	0.0117911669	0.0249046029	-0.0911490756	0.0282922413	-0.0422897335	-0.0065938821	0.0038280004	0.0260215459	-0.0404204015	0.0015764511	0.0187524321	0.0079543228	0.1194755289	0.1115301855	-0.0017497549	-0.1129922514	-0.0303030568	-0.1260737891	-0.0221747694	-0.0234681393	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0124038394409353	-0.0077665086661085	6.031865686073843e-05	0.0001538552328765	-0.012890001243349	-0.0029333804767049	0.0001661521320535	8.60472102111347e-06	0.0804117165601923	0.0141076957965112	0.0064660441601567	0.0001990270806869	0.0014371783180221	-0.0001931379462332	3.730226627517845e-08	2.0654815177928327e-06	-0.0005920687143174	0.0004529421358758	3.50545362473459e-07	2.0515657845182227e-07	0.0006009255037312	-4.2654794889999785e-07	3.611114610345964e-07	1.8194315271079522e-13	0.0	0.0	0.0	0.0	0.0
1701.2015971537585	-0.9710391095934484	2894086.874158499	0.9429169523600368	2160.887812379931	0.241011489284574	4669436.137692124	0.0580865379671683	1811.039226511288	-0.7397930014199119	3279863.079962604	0.5472936849498817	1895.16518915916	1235.4542098005447	1.119087	19.906548	0.2543221707525979	0.1159679302713246	0.0234283236	0.1295452271	-0.0440181464	-0.041977227	-0.0798698608	-0.1099017863	0.134214877	0.2286629441	0.0748139395	-0.0278681489	-0.0268949923	0.0238408414	0.0560821622	-0.1974020688	-0.0333245582	0.1069981047	-0.0600209849	-0.0653196154	-0.0762266644	-0.0231919411	0.0325397014	0.0517300997	0.1814395157	-0.0505644093	-0.0321141858	-0.0750887769	-0.106353532	0.0237348755	-0.0588226319	-0.093105113	0.1847495043	0.0578019912	0.0982091909	0.1023144017	-0.0278820432	-0.0121392023	0.102834922	0.0629350247	0.0260150358	-0.0791652085	0.1697080206	-0.0120752323	-0.0361841504	-0.0165427451	0.0348925375	-0.0118802876	-0.0607984722	0.0562319774	0.0032954218	0.1394007678	-0.3783159178	0.2626869087	-0.1370150888	-0.1312978288	-0.0579003719	-0.0512572962	0.0460453622	-0.1638209271	0.1574877351	0.0221341357	0.0546739693	-0.2070120847	-0.2504815296	0.0994470385	0.1764174944	-0.0610448587	-0.0927104058	0.1051394948	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.011779167055792	0.0006246723851433	3.902155887606202e-07	0.0001387487765282	0.0179991889807382	0.0308891902240871	0.0003239708039643	0.0009541420726998	0.1788518460552097	0.0984401294950174	0.0319879828373564	0.0096904590949957	0.002738937368495	0.0013017590504729	1.694576625488106e-06	7.5017779085383155e-06	-0.0010466802679078	-0.0004546115535904	1.095539583227544e-06	2.0667166465787721e-07	-0.0001300674651725	-0.0007309929689037	1.6917545496399503e-08	5.343507205866457e-07	0.0	0.0	0.0	0.0	0.0
1700.3139222027226	-0.8876749510359332	2891067.434036406	0.7879668186966464	2159.824285121563	-1.0635272583676851	4664840.942600871	1.131090229291085	1808.9403374173544	-2.0988890939336216	3272265.144335612	4.4053354286334985	1894.514296800263	1219.141310997089	1.151145	20.476801	0.3359103428230489	0.2519581452672091	0.0157738825	0.0736144867	-0.0643073231	0.085594341	0.0457798627	-0.0794999909	0.1189936016	-0.0373893276	0.0683623687	0.0973995166	-0.0463562982	0.0253820939	0.0017743042	0.0249707364	-0.0673681745	-0.0140121587	-0.0838074192	0.3935863156	-0.0918809473	-0.1489158569	0.0633943757	-0.2043911759	-0.0480017714	0.0318500159	-0.2282936241	0.0552260932	-0.0585695695	0.027467786	0.0788170027	-0.0083838685	0.0065449325	0.0150560097	-0.1320165337	0.0461049296	0.2065172053	0.1658410019	0.1683260201	-0.2012769931	-0.0131580611	-0.2415211046	-0.0450059617	-0.0317207226	0.1868425403	-0.2031543949	0.0278994927	0.0371571951	-0.0141078585	0.0432863501	-0.1095873823	0.1028666383	-0.1619939535	0.3707944091	-0.2008798218	0.0451111715	0.1381919719	0.0449391431	-0.0831060169	-0.2516372506	-0.1104074263	0.0131354509	-0.0253564033	-0.0910394797	-0.1948535344	0.0871213742	-0.1332794465	0.1048971446	-0.1241401216	-0.0050193339	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	-0.0354226510997506	-0.0236434840439586	0.0005590143377369	0.0012547642109346	0.0195297229107751	0.0015305339300369	0.0003814100769716	2.342534110994205e-06	0.0169668275023013	-0.1618850185529084	0.0002878732354928	0.0262067592318754	0.005331932412612	0.002592995044117	6.723623298815324e-06	2.8429503252662424e-05	-0.0014258437424048	-0.0003791634744969	2.0330303777549256e-06	1.437649403926371e-07	-0.0001251998578636	4.867607308900007e-06	1.5675004409065646e-08	2.3693600913656767e-11	0.0	0.0	0.0	0.0	0.0
1703.5229425305208	3.209020327798271	2901990.415727844	10.297811464222525	2166.1040325894382	6.2797474678750405	4692006.680000226	39.43522826028298	1811.2350843543384	2.294746936983984	3280572.530796068	5.265863504797375	1896.409415856186	1230.2718200523982	1.696786	30.18276	0.6402507219697952	0.4353197152923047	0.0347969803	-0.2446989613	-0.0215681498	-0.0115283013	-0.0690561047	0.0696148262	0.0365046137	0.0668440648	0.2470108209	-0.0147583255	-0.0388662699	-0.069367463	0.22879616	-0.3461934641	-0.1321621742	-0.1411060221	-0.1182893703	-0.0924522761	-0.07600495	-0.2598718327	-0.2829551204	0.0319587714	0.012728528	0.0400152537	-0.1621938412	-0.0868862018	-0.065774417	-0.0558346194	-0.0508037437	-0.2725370631	0.1853045054	0.0371357261	-0.126589891	0.0686922047	-0.2675791884	0.2522284876	0.1739622125	0.078836954	-0.0742680326	0.1828883068	0.0949164298	0.1047843633	0.0352617803	-0.2169199684	0.0151881895	0.2499798358	0.0260327007	-0.1501864282	-0.1535072873	-0.0787190556	-0.2318262385	-0.3384669593	-0.1642852214	0.412802937	0.1798095896	-0.1362134802	0.2074984279	-0.086540246	-0.2369371022	0.4228086846	0.1146167819	0.0516258671	-0.041998788	0.0777572489	0.0963897596	-0.1329956047	0.0002220985	-0.0401459721	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	-0.1492150395326774	-0.1137923884329268	0.01294870766527	0.0222651280227384	-0.0669807467856884	-0.0865104696964635	0.0044864204399685	0.0074840613671027	-0.0015350202402686	-0.0185018477425699	2.3562871380342705e-06	0.0003423183698892	-0.0019699574898884	-0.0073018899025004	5.33175961482373e-05	3.880732511967405e-06	-0.0010446432584356	0.0003812004839691	1.0912795373949478e-06	1.453138089783523e-07	-0.0008710297933507	-0.000745829935487	7.586929009045631e-07	5.562622926686916e-07	1.0	0.0	0.0	0.0	0.0
1703.6489269402623	0.125984409741477	2902419.666264707	0.0158720714979083	2169.539562121115	3.4355295316768206	4706901.91160868	11.802863163023554	1811.2602651640907	0.025180809752328	3280663.748162292	0.0006340731797829	1894.0220432826447	1227.0625676550128	1.321861	23.513519	0.3565530488989287	0.2156519453565663	0.0047693439	-0.1488923532	0.1256257998	-0.0017759076	0.0471988968	0.0926556093	-0.1194789298	0.0450770887	0.1775654205	0.0831063359	0.0476461732	-0.0250936337	0.0107739186	-0.0583399812	-0.0538240922	-0.1526367657	0.0745054515	-0.0515991252	0.053479702	-0.0941967985	-0.0695741911	0.0744698727	0.0812283329	-0.1098065012	0.0648113685	0.2044926806	0.0429302912	-0.0659882216	-0.0603937442	-0.0638689796	-0.0124218212	-0.0181407823	-0.1248515735	-0.0345575836	-0.1183654263	0.1119391572	-0.0251597633	0.1642091023	0.0740163276	-0.0470532734	-0.1418836913	0.0166698278	-0.2023106616	0.0322549933	0.0036176659	0.2064423692	0.008858985	-0.1157270427	-0.0613173976	0.0031362723	-0.0826925912	-0.0354702883	0.0577954218	0.0027725892	-0.2334013986	-0.021461707	0.0379228116	0.2107148818	0.1981218961	-0.1215664898	-0.1550824344	-0.0722808698	-0.0244824642	0.0776056847	-0.1006855904	0.0755871505	-0.0829360359	0.0427357778	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0232545045064682	0.1724695440391456	0.0297457436210707	0.0005407719798413	-0.0667659529974145	0.0002147937882738	0.0044576924796529	4.6136371481051e-08	0.0423963947349506	0.0439314149752192	0.0017974542865217	0.0019299692217249	-0.0009538389737559	0.0010161185161325	1.0324968388273134e-06	9.098087878557084e-07	-0.0006382411192635	0.0004064021391721	4.0735172631872523e-07	1.6516269872365894e-07	0.0005051954732705	0.0013762252666212	2.552224662130045e-07	1.893995984486593e-06	0.0	0.0	0.0	0.0	0.0
1703.54063361795	-0.1082933223121926	2902050.690387447	0.0117274436574124	2153.948120784238	-15.59144133687687	4639492.507029952	243.0930429612728	1809.2391865128416	-2.021078651249127	3273346.434013649	4.08475891453499	1891.8276724679129	1238.1522655387305	1.243924	22.127157	0.4486572155309322	0.260915924898825	0.0262316726	-0.02681405	-0.0602879554	-0.0157659491	0.0796543823	-0.0058155564	0.0469811078	-0.0261752984	0.1153223127	0.2303210627	0.0284750676	0.0042375651	-0.0590392995	0.0284354046	0.0321700858	0.0307343334	0.0444680525	0.1005180054	0.2206289508	0.0430387085	-0.0273250213	-0.0365255557	0.0879120018	-0.0673304022	0.0591035424	0.0865321684	-0.0672620446	0.0142991041	0.0053579092	0.0317657878	0.0002558109	0.0248498899	-0.0014550809	0.030144516	0.1738047736	0.1194513356	-0.1442286746	0.0029575254	0.072020602	0.018798514	-0.07972459	-0.1211248141	-0.1446996486	0.0645536145	0.0209744597	0.0545482195	0.047013761	-0.0100225857	-0.0570757319	0.1247252528	0.0792486157	0.1513735589	0.1637585119	-0.126487254	-0.1299269904	-0.07433013	0.3444199726	-0.0578398494	-0.0922891571	-0.0206884145	-0.0928989328	0.0122784784	0.1785574469	0.0293640417	-0.1239699506	-0.1785088114	0.1387319906	0.0239166509	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.123251741587623	0.0999972370811548	0.0099994474238646	0.0151909918043821	-0.0187104785059375	0.048055474491477	0.0003500820059211	0.0023093286286009	0.0263265301831552	-0.0160698645517953	0.0006930861914845	0.000258240546713	0.0023039213760397	0.0032577603497955	1.061300249670035e-05	5.308053706972664e-06	-0.000317985343899	0.0003202557753645	1.0111467893456529e-07	1.025637616543171e-07	0.0026178721362405	0.00211267666297	6.853254521704399e-06	4.463402682258055e-06	0.0	0.0	0.0	0.0	0.0
1704.766530277423	1.2258966594729372	2906228.922754124	1.5028226197069066	2156.524199939165	2.576079154926901	4650596.624923256	6.636183812448899	1807.2809292619093	-1.95825725093232	3266264.35727379	3.834771460829007	1891.680097650022	1239.6162151432436	1.05227	18.717993	0.3457469593805949	0.2138430840311799	0.0172864135	-0.1641784069	-0.041271921	-0.0225593206	-0.0863090155	0.1055880701	-0.0357402863	0.0080246445	0.0778314556	0.0893808322	-0.0062662703	-0.0239258367	0.1544635191	-0.0102506298	-0.046406391	-0.0783146735	0.0529633895	-0.0708256032	-0.0798857261	-0.0052511082	-0.1875278798	0.0390406416	0.012254472	-0.0344173271	0.1077239139	0.124105377	0.1377207041	-0.0280538401	0.0076514411	-0.1571557393	-0.0360556742	-0.0133352937	-0.0673476546	-0.0286490691	-0.142718105	0.0942329284	0.0364847502	0.0798347144	-0.1210474746	-0.0091071523	-0.0593650377	1.33957e-05	-0.1688212276	0.0846455691	-0.0005440196	0.1818791677	0.054916061	-0.10424497	-0.1145576764	0.0145629468	-0.0199102771	-0.0447689452	0.1046409688	0.0049668398	-0.13979027	-0.09938252	0.1039658202	0.0558338371	0.0371216261	-0.0212780314	-0.0734540822	-0.1230982871	0.0703841525	0.0378022988	-0.0448448093	0.1407964929	0.0001089974	0.0605606927	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0224818409107001	-0.1007699006769229	0.0101545728824369	0.000505433170734	-0.0253626475625452	-0.0066521690566077	0.0006432638913818	4.4251353157688986e-05	0.0107671584514008	-0.0155593717317544	0.0001159317011175	0.0002420940486869	-0.0002253870459614	-0.0025293084220011	6.397401093605694e-06	5.0799320487206244e-08	-0.0003240791804488	-6.09383654980001e-06	1.0502731520036589e-07	3.7134843895678485e-11	0.0006979640364852	-0.0019199080997553	4.871537962267135e-07	3.686047111506007e-06	0.0	0.0	0.0	0.0	0.0
1704.3242440737638	-0.4422862036592505	2904721.1289376062	0.195617085947312	2157.422861234738	0.8986612955727651	4654473.402178283	0.8075921241605206	1808.8852283001809	1.6042990382716198	3272065.7691625976	2.573775404199244	1894.4576710292272	1241.8870174455842	0.909077	16.170847	0.064141838905805	0.0385541017383417	0.0196827695	-0.1045818624	-0.0120236968	-0.0262694036	-0.1288494839	0.1090653395	-0.0554406569	-0.0952276036	0.101661899	0.0810984389	0.0826046555	-0.0137012231	0.0393677811	-0.034997323	0.1170179039	-0.0105362169	0.0265492531	0.0486836629	-0.1340496518	-0.0212338867	-0.1993822823	0.1992276277	0.0677521062	0.0489702363	0.0680548242	0.0290279646	0.1105467331	-0.0042323177	0.0321759781	-0.0195435977	0.013458039	-0.123642469	0.0078309957	0.0172475038	-0.0432729321	0.0834015242	0.1054921551	0.2003718174	-0.1620548639	0.0989935589	-0.0333657919	0.0198339717	0.0129264891	0.0557153043	-0.0063151305	0.124059227	0.0727561285	-0.0733837256	-0.1163893772	-0.0016922489	0.0726930518	-0.0563484708	0.1033615939	-0.047102302	-0.0493431565	-0.0501127154	0.0313686502	0.0124242507	0.0525598475	0.0119920421	-0.0431554052	-0.0693518299	0.13016756	0.1167571652	-0.006505855	0.1285880847	0.0371550902	-0.1367368307	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.0225711512700002	8.931035930009878e-05	7.976340278312741e-09	0.0005094568696532	-0.0203357088939526	0.0050269386685926	0.0004135410562195	2.5270112377791535e-05	0.010662240531218	-0.0001049179201827	0.0001136833731455	1.1007769975484236e-08	9.195373835638976e-05	0.0003173407843177	1.0070517339143001e-07	8.455489997715386e-09	0.0002340181648798	0.0005580973453286	5.4764501493709264e-08	3.114726468628307e-07	0.000394988726977	-0.0003029753095081	1.5601609443891104e-07	9.179403817158957e-08	0.0	0.0	0.0	0.0	0.0
1701.2836927890387	-3.040551284725097	2894366.2033499083	9.24495211504344	2165.954791960169	8.531930725431266	4691360.160815219	72.79384190355809	1808.402651243572	-0.4825770566087612	3270320.149024781	0.2328806155651755	1894.1564588274275	1234.8832980997893	0.8143439999999998	14.48571	0.0654574693402247	0.0418566923025629	0.0031634048	-0.0947604224	0.0539216512	0.0476721823	0.0385422442	0.1366666426	-0.0185831548	0.1519388752	0.0235199493	-0.0115752042	0.1218230228	0.0010651405	-0.0574667562	0.0091807637	0.1637296647	0.0136325393	-0.0240289278	0.029608604	0.1031827681	-0.0810565124	0.0318050223	-0.0713807073	-0.0172014511	-0.1041641444	-0.0062142495	0.0364436622	-0.0829034234	-0.0153487192	-0.0116489803	0.0584890237	0.0144931271	-0.1541253678	-0.0154094202	0.0412864283	0.1306028886	-0.0122376458	-0.0392132723	-0.0377133415	0.0963775172	0.0088124808	0.0594124417	0.0759808622	-0.1557407684	-0.0713847043	-0.0118244336	0.1143713859	0.0631302143	-0.0412708384	-0.099778599	0.0429353997	0.0504325445	0.0283102006	0.1142961609	-0.059274742	-0.015134237	-0.0244772776	0.0444988736	-0.0183468541	-0.0958929824	-0.0705187101	0.0401330653	-0.0474610296	0.0230246635	-0.0779440721	-0.0135262055	0.1401383517	0.0568040298	0.0516771854	0.0623349036	-0.0696960071	-0.129358491	-0.0547023691	0.0	0.0225698375987093	-1.3136712909006532e-06	1.7257322605365885e-12	0.0005093975692321	0.0093269359690992	0.0296626448630518	8.699173457167643e-05	0.0008798725002715	0.0106473281670815	-1.4912364136499335e-05	0.0001133655970975	2.2237860413955158e-10	0.0003870367151831	0.0002950829768267	8.707396321291282e-08	1.497974188997241e-07	-0.0001864235667017	-0.0004204417315815	3.47537462217832e-08	1.7677124965525015e-07	0.0003950359874037	4.726042669998864e-08	1.5605343134401621e-07	2.233547931864999e-15	0.0	0.0	0.0	0.0	0.0
1696.6855661479094	-4.598126641129284	2878741.910374652	21.142768607862862	2162.3699080670467	-3.584883893122424	4675843.619313888	12.851392527168583	1805.6101589651264	-2.7924922784457067	3260228.046158069	7.798013125178894	1892.604815611548	1220.0880354597978	0.8169389999999999	14.531876	0.1034880228760288	0.0849072909064847	-0.0062932646	-0.021071549	0.0427723629	0.0899951471	0.0049112292	0.0770035724	-0.0231954248	0.070534881	-0.0275616227	-0.0666502037	0.1629360959	0.0067565215	0.0361660712	0.141891953	0.0396769876	-0.0156433034	-0.0001935034	0.0727146314	0.1871515247	0.0301276044	0.114479581	-0.0216234443	-0.052637011	-0.0729286839	-0.0933919693	0.1495130367	0.0886238208	-0.0013891812	0.0487943952	0.0016375585	-0.0888694896	-0.0909658186	-0.0706055307	0.0129052377	0.1525202871	-0.0336605784	-0.2380496059	-0.0050516509	0.063847953	-0.1035807355	0.0790614551	-0.0030884181	-0.0844793269	-0.114058883	-0.0154791726	0.0570255941	0.0761451663	0.0306503445	-0.1015337908	0.0894001711	0.1010668527	0.1043246377	0.0958208112	-0.1029154096	0.1232085358	0.0252900575	0.0096745214	-0.02421676	-0.1700605104	-0.0658896567	-0.0100688672	0.0081482282	0.0485478473	-0.0232510311	-0.0489680867	0.0929518565	0.1191380477	-0.0042898045	0.0593126253	-0.0753678766	-0.1282765399	-0.0420090849	0.0	0.0225827495859931	1.291198728380072e-05	1.6671941561703147e-10	0.0005099805788636	0.0073967218665416	-0.0019302141025576	5.471149437097465e-05	3.725726481712241e-06	0.028095684863814	0.0174483566967324	0.0007893675079667	0.0003044451514164	0.0020290303483622	0.001641993633179	2.6961430914007004e-06	4.11696415457483e-06	-0.0001465989175184	3.9824649183300016e-05	2.1491242617566644e-08	1.5860026825729187e-09	0.0003951485068304	1.1251942669997718e-07	1.5614234245029465e-07	1.2660621384891534e-14	0.0	0.0	0.0	0.0	0.0
