global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1672.8315390240732	-1.2873228754467618	2798365.357953649	1.657200185648519	2079.179876217897	3.871489250796913	14.98842901903604	4322988.957669469	1783.5541246202256	-0.0332899028753672	0.0011082176334513	3181065.3154498194	1819.255891084101	1315.728792169476	1.160799	12.250832	0.1550600426850511	0.1284325247834814	0.0615985896	-0.0307974334	-0.0230948144	-0.0487135563	-0.0237635667	-0.0718851324	0.010842003	0.0202342666	-0.129892494	-0.0518405949	-0.1501942609	-0.0279134216	0.0196116943	-0.0356010037	0.0882341232	-0.0623725261	-0.2163271696	0.081258884	0.0553863569	0.1382468264	-0.0919439482	-0.0617585808	-0.026969099	0.0793733935	0.095383284	0.0486333214	0.0604492235	-0.1698744028	0.0329746523	-0.1064310272	-0.1448586101	0.0184504633	-0.1196393668	-0.0526759092	-0.0485670113	-0.0300497291	0.0009658965	-0.0973074916	-0.0673892808	0.0387360766	-0.2229739736	0.1599150268	0.0613848851	-0.0778244845	0.0048627112	-0.0414139339	-0.031097066	0.0341145862	-0.1115814153	0.0481247182	0.0589903364	-0.1136248179	0.1537119606	0.0871395228	-0.0400903365	-0.1325920409	-0.0456384306	-0.0494333144	-0.0578308877	0.0427428992	0.0767751368	-0.0317427609	0.2867794095	0.0726597926	-0.1599105322	-0.056676156	0.1572949354	-0.0700216912	-0.0393081871	-0.0249464678	0.0792484925	0.2045401294	0.0276890297	-0.0299747379	-0.0711598	0.0285768097	-0.0933969974	0.009298143	0.012213776	-0.1583873973	-0.0313991483	0.0557865797	-0.1190058835	-0.0041518679	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0082813653730084	0.0176908543154467	6.858101244126257e-05	0.0003129663264103	-0.1475416158267677	-0.1263849806531141	0.015973163334688	0.0217685284007735	0.0299576941273329	0.0083339271868397	0.0008974634374268	6.945434235554589e-05	-0.0019910014627654	-5.199995248339993e-05	3.964086824733962e-06	2.703995058275851e-09	0.0001800001831746	1.0000085955000142e-06	3.2400065942889565e-08	1.0000171910739112e-12	1.791903730893625e-07	5.649514113470504e-09	3.2109189807904925e-14	3.191700971830241e-17	0.0	0.0	0.0	0.0
1667.1609830545342	-5.670555969539009	2779425.743419361	32.155205003674496	2077.5722044144554	-1.6076718034414623	2.5846086275807245	4316306.26455554	1781.111983872325	-2.4421407479005666	5.964051432556339	3172359.8990936093	1817.4590799886391	1304.725218279366	1.453349	15.338345	0.2551665709172651	0.1517337082620827	-0.0450097961	0.063180676	-0.0409234489	-0.1574044613	0.00191614	-0.1042752422	-0.1801304475	0.102310657	0.0132589668	-0.1608791496	-0.0705006777	-0.0272290067	-0.1455320186	0.0067014893	0.0320303351	-0.0338831461	-0.134107836	0.1843696239	0.0384767139	-0.0082042899	0.0824884058	0.0202212186	-0.0155784088	-0.0836814086	-0.0857799098	0.0245155697	-0.1176229999	-0.1273260663	0.0018876274	-0.0019137317	0.0010978663	0.1089473176	0.2572610604	0.0854490641	0.1008958047	0.1378093453	0.0073329844	-0.0074341217	-0.0189833455	-0.1538765714	-0.177993671	0.1787781205	-0.0321298988	-0.0436857977	-0.0440247796	0.1563182155	-0.0545798151	0.0007471237	-0.0383850932	-0.0283972053	0.0882054844	0.0270730207	-0.1094521078	-0.0709446231	-0.1540503587	0.2015771883	0.091562314	-0.0880188566	-0.0645315487	-0.0698375986	-0.0325165308	-0.0698397902	0.1000163152	0.2629247554	-0.0242422774	-0.0815875898	0.0441254594	-0.114369019	-0.0291535248	-0.0022273148	-0.0050120005	-0.0385285152	-0.0191355303	-0.006351346	-0.0896518808	-0.0444614333	-0.1173619704	0.1471609519	0.0354220363	0.09426499	0.2212137273	0.1290418095	-0.1227968338	0.0248621751	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0157802407784402	-0.0240616061514486	0.0002490159990255	0.0005789608905874	-0.0265612695213945	0.1209803463053732	0.014636244192168	0.0007055010385881	0.0777253687295598	0.0477676746022269	0.006041232944146	0.0022817507369042	-0.0008209996273359	0.0011700018354294	6.740403880856867e-07	1.3689042949083984e-06	0.000103000050309	-7.700013286560001e-05	1.0609010363656532e-08	5.929020461320054e-09	4.2281503861410416e-08	-1.369088692279521e-07	1.7877255687824638e-15	1.8744038473276484e-14	0.0	0.0	0.0	0.0
1663.7283120181776	-3.4326710363566235	2767991.8962108544	11.783230443841656	2075.838056717796	-1.73414769665942	3.007268233829172	4309103.637717916	1779.311213694462	-1.8007701778631144	3.2427732334811528	3165948.395178859	1816.31901838447	1291.7871078997027	1.199517	12.659456	0.2272948502874258	0.1341635176326412	-0.035488686	0.1162448882	0.049549851	-0.0536447205	0.0452162165	-0.0632657755	-0.0529751071	0.1572796224	0.0234416582	0.0842265662	-0.1459681361	0.0978333909	-0.0969028117	0.0829330279	-0.021700049	0.0157629965	0.1091787736	0.043300132	-0.0224262339	-0.122617406	0.1023841507	0.0094942457	0.0857846644	-0.0993190676	-0.1655015835	0.0427159055	0.0165034345	-0.0582473716	0.0073985308	-0.060327743	-0.0580783845	0.0416897232	0.0768933935	0.1273947532	0.1033642701	0.1371923728	-0.0414962815	0.0416935479	0.0620091814	-0.1099468741	0.0663382472	-0.0144095031	-0.1211705131	-0.0276392639	-0.0003646429	0.1742667442	-0.0400137212	0.0301272115	0.0878444753	-0.0467499707	0.0547220601	0.1016552472	-0.0806679238	-0.0921831734	-0.1331943927	0.0647124939	0.0767903923	-0.0895879777	-0.0209041509	-0.1504972283	-0.0339412389	-0.0928998748	-0.165862988	0.184763688	0.0068381777	-0.0121837893	-0.0533581861	-0.0450978065	-0.1476064781	-0.1230923576	0.0072838786	-0.0700310493	0.0207805707	-0.0121521744	0.0629977375	-0.1439185841	-0.0743738363	0.1174829428	-0.1353097891	-0.010679508	0.0325012099	-0.0795202378	-0.0094245432	-0.0991087074	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.025241704458736	-0.0094614636802958	0.0006371436439821	8.951929497355659e-05	0.0998653941248477	0.1264266636462422	0.01598370128072	0.0099730969437111	0.0281556275285623	-0.0495697412009975	0.0007927393615271	0.0024571592427338	-0.0013410006391762	-0.0005200010118403	1.7982827142709768e-06	2.704010523149358e-07	0.0004190000156303	0.0003159999653212	1.7556101309819165e-07	9.98559780830628e-08	7.80939540069147e-07	7.386580362077366e-07	6.098665652434108e-13	5.4561569445427e-13	0.0	0.0	0.0	0.0
1664.3262025431227	0.5978905249451145	2769981.708471612	0.3574730798191446	2074.9035493697243	-0.9345073480717474	0.8733039836000901	4305224.73918708	1778.0246642928005	-1.286549401661432	1.6552093629153888	3161371.706833526	1815.2249719141007	1298.604775922294	1.015729	10.719791	0.2047315468463754	0.1109246632766212	-0.0716023569	0.1299568769	0.1235045214	0.0276117901	0.1006068767	-0.039150784	0.0493577846	0.0758020565	0.0348023196	0.1958385226	-0.1456556123	-0.0451473683	-0.1795538815	0.1423961825	-0.203629349	-0.0440911084	-0.0469988915	-0.0969067491	-0.0739883598	-0.0060692562	0.013695155	0.0438667911	-0.0876687389	-0.0257946296	0.0327600547	0.016082743	-0.0245169578	-0.1035027826	-0.0380829086	0.0346823828	-0.0556615373	0.0045714901	-0.1236674911	-0.0039825155	0.0844916424	0.0378807202	-0.0591558694	0.1916711647	0.1182324078	-0.0124620359	-0.0634961844	-0.1793150797	-0.0201262532	0.0539479284	0.0107318826	0.0883346322	0.0902378752	-0.009457243	-0.0235493587	-0.0145365281	0.0110205501	-0.0472315662	0.0860793266	0.0287901507	-0.0476872328	-0.0529993528	0.0013506166	-0.1528827354	-0.0090177177	-0.0082795733	-0.0489951936	-0.08251153	-0.0675817198	0.0858113988	-0.0650948856	0.0879525325	0.0013093043	-0.0364972285	-0.2265676453	-0.0373159972	0.1765129214	-0.1912560505	0.0657023318	-0.0060469495	0.0424317508	-0.0535620874	-0.0832554223	-0.0496040075	-0.0758990952	0.0401158709	-0.0044558814	-0.0495953083	-0.1136728018	-0.0256431939	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0352239891053187	-0.0099822846465827	0.0012407294084916	9.964600676540071e-05	0.0080562819492797	-0.091809112175568	0.008428913078466	6.490367884628993e-05	-0.014315255647844	-0.0424708831764063	0.0002049265442631	0.0018037759177839	-0.0017918360934438	-0.0004508354542676	3.2106765857679384e-06	2.032526068246733e-07	0.0007179117291968	0.0002989117135664	5.153972509183394e-07	8.934821250726131e-08	-0.0004588572295822	-0.0004596381691222	2.105499571398518e-07	2.112672465140717e-07	0.0	0.0	0.0	0.0
1664.4930565592992	0.1668540161765577	2770537.1353341187	0.0278402627142469	2072.584149590854	-2.31939977887032	5.379615334223689	4295605.057135243	1778.8398967578569	0.8152324650563969	0.6646039720819295	3164271.378297503	1815.696186299723	1310.6274216442916	1.011788	10.678202	0.1450469424203998	0.0785556193406415	-0.1076806152	0.0995399432	0.1455767973	0.1379545467	0.163013629	-0.0442004821	0.0186754222	0.0315238669	0.0225862457	0.2224548586	-0.0248809582	-0.0776986547	-0.0718439755	0.0484702971	-0.1259768067	0.0147389624	0.0381401043	-0.0615037321	-0.2318072884	-0.1042842292	-0.0058127498	0.1000479185	-0.023886367	-0.0226319027	-0.1236242065	-0.1113200373	-0.1527325915	-0.0667320349	0.0067773318	0.0141739001	0.0581644121	0.1041059713	0.0324800044	-0.0570419724	0.050281139	-0.1025420526	-0.003320743	0.1102385744	0.0606623933	-0.0239637852	-0.021626852	-0.1915016024	-0.1478389714	0.1548995179	-0.0578778946	0.1368009834	-0.0284788663	-0.0079586071	-0.0437557456	-0.0983104298	-0.0709166916	-0.0465732435	-0.0509853412	-0.0043873711	0.0093582535	-0.0892606595	-0.0805987574	0.0746079101	-0.1974006537	0.0480873821	-0.0857399753	-0.1263473561	-0.1265867132	0.0447317759	-0.0076795788	0.0090160405	-0.1150255268	-0.00460812	-0.131155716	-0.0617828525	0.1390651883	0.0210924377	0.1337809999	0.0869243589	0.123239788	-0.0509931296	-0.1903056394	-0.0649378324	-0.0150134046	-0.1128264198	-0.0576222871	-0.0910195135	-0.196977205	0.0903624488	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0023907979636987	0.0376147870690174	5.71591490322585e-06	0.0014148722062475	0.0666825220522469	0.0586262401029671	0.0034370360286107	0.0044465587472483	-0.0031403760984716	0.0111748795493724	9.861962039851708e-06	0.0001248779329429	-0.0015510015098079	0.0002408345836358	2.4056056834263857e-06	5.800129667507728e-08	0.0006659993132951	-5.19124159017e-05	4.435550853095447e-07	2.694898924751075e-09	1.016484861056312e-06	0.0004598737144432	1.0332414727566698e-12	2.114838332358377e-07	0.0	0.0	0.0	0.0
1665.2111421299403	0.7180855706410512	2772928.1478737	0.5156468867628841	2070.644603685401	-1.9395459054530877	3.761838319359837	4287569.07477147	1781.0474281916545	2.2075314337976124	4.873195031204542	3172129.9414681066	1817.26070629591	1295.9615423508112	1.22703	12.949822	0.094297199652965	0.046023146336061	-0.08851661	0.1235983233	0.0817652915	-0.0465517037	0.091712982	0.040465794	0.0561115706	0.0718767857	-0.0308811609	0.1907292689	-0.0193391486	0.0497123483	-0.0159578766	-0.0820850414	0.012221018	0.0238777982	0.0788528822	-0.130097025	-0.1023051678	-0.1209864638	-0.0006905281	0.0534733065	-0.1951393926	-0.0989690083	-0.0346541665	-0.0278043892	-0.0138478209	0.0223092339	-0.0205567555	-0.0418171754	0.0736267547	-0.0445837607	0.0256972829	-0.1177974688	0.0726856529	0.1610644941	0.0665258991	-0.0322917369	0.0207959661	-0.0008607378	0.0517365917	-0.2082236327	-0.1224679647	0.0717477425	-0.0573206016	0.0707649717	0.1262222367	0.0043299288	0.0477919161	0.0407686326	0.006710739	0.1118778378	0.0593465951	0.0314117008	0.0048265039	0.1272029873	0.1104844042	-0.1324048198	0.0295008642	0.1264886341	-0.0836406018	-0.0990228975	-0.1253998365	0.0535637889	-0.0271966301	-0.0023155841	0.001667051	-0.0076464367	-0.1523519043	0.0090400701	0.1542287629	-0.2068517373	0.0073647132	-0.0371642813	-0.0492981597	-0.0065530713	0.0208299773	-0.1631845162	0.0856107852	0.0374120378	0.0952251432	-0.0020309386	-0.0952877753	-0.0400194546	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0090314547824306	-0.0114222527461293	8.156717548708857e-05	0.0001304678577964	0.0543705878438913	-0.0123119342083555	0.0001515837239508	0.0029561608224903	-0.0189022588972989	-0.0157618827988273	0.0003572953914205	0.0002484369493639	-0.0009143543382843	0.0006366471715236	8.360438559393201e-07	4.053196210090002e-07	0.0007176862313011	5.1686918006e-05	5.150735265991759e-07	2.6715374929589668e-09	-0.0004066720236024	-0.0004076885084634	1.6538213478087097e-07	1.662099199331577e-07	0.0	0.0	0.0	0.0
1666.8767897026803	1.6656475727399993	2778478.2320495136	2.7743818365746518	2067.259907338811	-3.3846963465898625	11.456169358618762	4273563.524490469	1781.0396894597682	-0.0077387318863202	5.98879712083496e-05	3172102.375430948	1817.08285468964	1297.6838961578426	1.338347	14.12464	0.1362899965307354	0.0675451532881698	-0.085187434	-0.0097350879	0.0258461544	-0.1414828499	0.0555260544	0.0795940906	0.0520184022	0.0445170103	-0.0869101227	0.0727497216	0.0575615654	0.059036847	0.0110485661	-0.0677623285	0.0254472516	-0.0433795753	-0.0522134932	0.0389595995	0.0775935503	-0.1955074329	0.0188249693	0.2060424086	-0.1883580249	-0.1464225117	0.019547458	0.1862488337	0.1042634323	0.1067311718	0.013158642	0.0986631588	-0.0497657152	-0.0366566476	-0.0202024741	0.0759151936	0.0385374795	-0.0133609326	0.0545159479	-0.0689181308	0.0482823787	-0.065480254	-0.0223068212	-0.1051878312	0.0915467387	0.0385873061	-0.1483353379	0.1355027386	0.0755953212	-0.1720561158	0.0808400358	0.2530111078	-0.0053001502	0.171109552	-0.0450722978	0.0778536383	0.0296851007	-0.1492697785	0.0314905641	-0.058003296	0.0902282427	-0.1182627618	-0.0656529661	-0.2045066517	-0.091591546	-0.0968532317	0.0958094392	0.0154305597	0.2237317328	-0.0395007178	-0.1408440011	0.2600203875	0.0987000165	-0.2184728304	-0.118956247	-0.2755416504	-0.1922508421	0.0231757398	0.3028775812	-0.1626678795	0.1964452232	-0.0812065495	0.0283378811	0.0966773962	0.0106587158	7.9197e-06	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.01418412484702	-0.0051526700645894	0.0002011893976758	2.655000879451573e-05	0.0663293404996494	0.0119587526557581	0.0001430117650816	0.0043995814111184	-0.0572698880477418	-0.0383676291504429	0.0032798400770008	0.0014720749666259	-0.0020439239747437	-0.0011295696364594	4.177625214532085e-06	1.2759275636110208e-06	0.0009676749177001	0.000249988686399	9.363947463458954e-07	6.24943433274976e-08	-0.0001700114532619	0.0002366605703405	2.8903894240223204e-08	5.6008225553890756e-08	0.0	0.0	0.0	0.0
1669.926742084657	3.049952381976709	2788655.323929477	9.302209532325405	2073.2464839891454	5.986576650334428	35.83909999032937	4298350.983373354	1780.0241115163512	-1.015577943416929	1.031398559154959	3168485.837579576	1816.9133908457968	1323.386547067547	1.838573	19.403917	0.1602194390894348	0.1048574241401114	-0.0835268787	-0.211716069	-0.0563398353	0.1476008697	0.0351034352	0.0416093998	0.0450291516	-0.0622283533	0.0046040801	-0.079683503	-0.0198606385	-0.0587985762	-0.0156076426	-0.0595847331	-0.0702195499	-0.0231027731	0.0882053304	0.0076574765	0.0529791499	-0.1640380054	-0.0931220047	0.0397993957	-0.0326022543	0.0518963495	-0.081189176	-0.062879399	0.0811427338	0.0578907835	-0.0699754671	0.0518674614	0.2579093678	-0.1051069192	0.1352530274	0.0276022705	0.0327396053	-0.108189253	0.0761063182	0.0212951366	0.123112569	-0.0586457715	0.0768992578	-0.0757836973	-0.0201363728	0.0219527541	-0.1392800481	-0.0876172872	-0.0262190983	0.1151077194	0.0533422779	-0.0204132475	0.0720978034	0.0849475757	-0.0149840903	-0.1643979856	0.0965818251	0.1392311423	-0.0247129155	-0.0571428056	0.0325639673	0.0180452875	-0.1034267305	0.0096900292	-0.0541150723	0.0134545558	0.2302824527	-0.0954106494	0.0725501943	0.0127508708	-0.0762401135	-0.0063280418	0.0183104537	0.1621793646	-0.0085508884	0.1309343266	0.1026807494	-0.0045585111	-0.1066898877	0.0094826482	-0.1706113218	-0.0684183591	0.0334779355	-0.1224116632	-0.0453155825	-0.028332068	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0144084571870877	-0.0002243323400677	0.0002076036385121	5.032499880025037e-08	0.0749121720988625	0.008582831599213	7.366499826045081e-05	0.0056118335285695	-0.0269398116134027	0.0303300764343391	0.0007257534497656	0.0009199135365128	-0.0001020000198782	0.0019419239548654	1.0404004055153197e-08	3.771068646480464e-06	0.0006579999095144	-0.0003096750081857	4.329638809209586e-07	9.589861069481336e-08	3.3558003199911845e-08	0.000170045011265	1.1261395787652937e-15	2.8915305856147954e-08	1.0	0.0	0.0	0.0
1665.7713675239372	-4.1553745607197925	2774794.248862568	17.26713773987721	2065.505415993175	-7.7410679959702975	59.9241337182356	4266312.62349714	1777.9737665085563	-2.050345007794931	4.203914650989596	3161190.7143926225	1813.783929005657	1307.980786177774	1.246697	13.157383	0.1150336022908867	0.0663549417200326	-0.167924668	-0.1715580452	-0.0917842809	0.1002732866	0.049064553	0.158080593	-0.0788980779	-0.0635116118	0.0910775271	-0.1519412729	-0.0353503204	0.0251745142	-0.0727734295	-0.0087378531	-0.2075016606	0.0596153758	0.0298063828	0.1570500037	-0.106665488	0.0685399253	-0.1804219495	0.052802902	-0.0503330151	0.077481476	-0.166141509	0.0441383525	-0.0415704115	-0.0145597717	-0.0642680438	-0.0773502717	0.0831892957	0.206241568	-0.0424977641	-0.0662106716	-0.0633426873	0.0278139213	0.0517812814	0.1941337842	-0.0191508466	-0.0653777891	-0.0242888367	0.034552834	0.0055927197	0.1636036746	-0.2189694499	-0.035699856	-0.0211848638	0.1802754987	0.0230446925	0.0053285791	0.0905927907	-0.0629479403	-0.0159665782	-0.1241294631	-0.1155823975	-0.0291218681	-0.0162358441	0.0439028493	0.0212502814	0.2168084642	-0.1900038172	0.0380268946	-0.006726099	0.014034585	0.1545473819	-0.1212679515	0.0801846396	-0.0648459656	-0.1455439291	0.166071556	-0.0683482177	0.067671118	-0.0634977775	0.1720613079	-0.0753604603	0.07250967	0.0522409077	-0.0092095291	-0.1301955152	-0.0590174235	0.0286720448	-0.1148123702	-0.0083173053	-0.1484159142	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0146449551396159	-0.0002364979525281	0.0002144747110413	5.5931281550030334e-08	0.0336700184836189	-0.0412421536152436	0.0017009152348233	0.0011336701446872	-0.0270523493401526	-0.0001125377267498	0.0007318296048216	1.266473994203498e-08	0.0009951132824384	0.0010971133023166	9.90250444885327e-07	1.2036575981200355e-06	0.0007168448742129	5.8844964698499965e-05	5.138665736853085e-07	3.462729870367707e-09	-0.000312856434909	-0.0003128899929121	9.787914886396936e-08	9.790014766459653e-08	0.0	0.0	0.0	0.0
1669.1665499259332	3.395182401995953	2786116.971391643	11.52726354282301	2072.377933896821	6.872517903645985	47.2315023359346	4294750.300902457	1778.0404091486855	0.0666426401292028	0.0044412414833904	3161427.696565625	1813.7905307724184	1310.4762648763358	1.245973	13.149745	0.0995898239917565	0.0793464677571296	-0.0470077751	-0.1407865767	-0.0701628571	0.0535287279	-0.0499490023	0.1444466416	0.0012129716	-0.1230292351	0.0861528118	0.0159692145	0.1233348281	-0.0907691636	-0.086196726	0.0566507368	-0.1755754221	-0.0177700696	0.0576524583	-0.0316292759	0.0840618419	0.2590586736	-0.1794701879	-0.0117764707	-0.0892630953	0.008084676	0.0410927179	-0.0193621874	-0.0567212826	0.0534562823	-0.2417630249	-0.0446163792	0.0498397554	0.1098101272	-0.1352062732	0.0125683121	0.098174798	0.0407285635	-0.0350362704	0.1759728644	0.0117942215	0.1938383566	0.0386470341	0.0460592695	0.093539254	-0.0141793437	-0.1563687955	-0.0951622952	0.1422049595	0.0754936196	-0.091041393	-0.0024446828	0.0143955597	-0.1538818914	0.1075168456	-0.0569945975	-0.1492921776	0.0179977067	-0.1524519876	0.0537443614	0.231254704	0.0343164504	-0.0641098782	0.0477872973	0.0201068407	-0.0037090179	0.116890948	-0.0700927749	0.0911822342	0.0016132451	-0.0750955962	-0.023404375	-0.0177912492	0.0669878406	0.0153841635	0.0471275558	0.0589269971	-0.0319462278	0.0095242526	0.0093706207	-0.1801201377	-0.0341676033	-0.0757586462	-0.118534667	0.2351159219	-0.0784961772	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0145417500596352	0.0001032050799806	0.0002114624947969	1.0651288533822571e-08	0.0096454931908027	-0.0240245252928162	0.0005771778155451	9.303553889382124e-05	-0.0271293928418572	-7.704350170460034e-05	0.0007360039559678	5.935701154906755e-09	-0.000380340518826	-0.0013754538012644	1.446589102608309e-07	1.891873159412688e-06	0.0007175849847671	7.401105541999598e-07	5.14928210363199e-07	5.477636324381716e-13	-0.0004443635254355	-0.0001315070905264	1.9745894273746627e-07	1.7294114858745063e-08	0.0	0.0	0.0	0.0
1670.5891606978132	1.422610771880045	2790868.143841024	2.023821408269137	2074.304346544989	1.926412648168025	3.711065691021743	4302738.522095434	1779.9216712726757	1.8812621239901544	3.539147179159948	3168121.155866115	1814.8004954547048	1309.9372861661964	0.986063	10.4067	0.1637445047826422	0.0793252031027711	-0.0710599221	-0.1398067208	-0.1039564084	0.0071574272	-0.1584727407	0.1486084418	0.0077483027	-0.1544834076	0.1485844832	-0.0215779592	0.1015737061	-0.0500024057	0.0737020546	-0.0473250176	-0.0195688068	0.0319855117	0.0804852851	-0.0321774651	-0.010943842	0.1368999052	-0.0161911663	0.024038106	-0.0863913701	0.009947919	0.0757244932	0.0218561187	-0.0688574258	0.1220658872	-0.1594546903	0.0464158776	-0.082518791	0.002187917	0.0955255771	0.0570156219	-0.0368077772	-0.108630468	0.0150403096	0.038165556	-0.0796580903	0.1649528121	0.0570968649	0.0170925626	0.0654916906	0.0849570477	-0.0741624263	-0.0402593662	0.1043092709	-0.0516108027	-0.0401514126	0.0386457912	0.0849334286	-0.1217250209	-0.0339173123	0.0576176635	-0.0909369472	0.0959703822	-0.0215359409	0.1455054048	0.0271670093	-0.1541030573	-0.0902759354	0.0730187516	0.1419791172	-0.0547302737	0.0683535553	-0.0525845819	0.1484905802	-0.0907750482	-0.0308473063	-0.0388320464	-0.0676911372	0.0825155215	0.0433442531	0.0295312824	0.0595268423	0.007811667	0.1023280108	-0.0697803596	0.0415952954	0.1097494438	0.1423554778	-0.0529399641	0.1780599826	0.0895398205	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.014577278051334	-3.552799169879994e-05	0.0002124970353859	1.2622381941499978e-09	-0.0438951470259922	-0.0535406402167948	0.0028666001548242	0.0019267839324334	-0.0335888152896757	-0.0064594224478185	0.0011282085125639	4.172413835938155e-05	0.0002799684465279	0.0006603089653539	7.83823310512456e-08	4.3600792972673786e-07	0.000155056980222	-0.000562528004545	2.4042667115565697e-08	3.16437755897492e-07	0.0004069777871921	0.0008513413126276	1.6563091926777825e-07	7.24782030586485e-07	0.0	0.0	0.0	0.0
1672.9408326716834	2.351671973870225	2798731.029620225	5.53036107268668	2073.327005320582	-0.9773412244071552	0.9551958689256772	4298684.870991613	1782.8787690939005	2.9570978212248065	8.744427524292497	3178656.705285781	1818.3900924378656	1322.9530815279068	1.364493	14.400574	0.2246105216015835	0.1125935998145987	-0.0227289656	-0.2992297095	-0.0203283241	0.2295337217	-0.0734116182	0.0955567006	0.1306142048	-0.1825835209	0.1059791413	-0.0442761227	0.0581108668	-0.0110339923	0.0749167487	-0.1753486429	0.0711834832	-0.0287559498	0.012415316	-0.1619687341	0.1143660206	0.1052897985	-0.0850279567	0.3548884451	-0.0071821374	0.0679549673	-0.1215298112	-0.0218702807	0.1001534143	0.043410495	0.113898481	0.0902510445	-0.1473178972	0.0385908751	0.0642562175	0.1569125262	-0.1053856031	-0.0730166017	0.1111050961	-0.1211359957	-0.0148672286	0.1988157889	0.0580988582	-0.0800956846	0.2243698163	-0.0094628535	-0.2421058164	-0.0118618882	-0.1377939709	0.0278602793	-0.092086716	-0.0187640169	0.0508682201	0.1769479135	-0.1616052372	0.1417896592	0.0618000402	-0.0371931795	-0.0569875711	0.0360075658	-0.2645083222	-0.1109999591	-0.0500920113	0.0137580684	0.0065806774	-0.2179697809	0.1994896327	-0.147522772	-0.0881979816	0.0543895332	-0.0197380216	0.0377723766	0.0422063947	0.2335231475	-0.1118685004	-0.0350861521	0.1094959859	-0.0239463764	0.1399264324	0.1714379084	-0.0069613723	0.1259106237	-0.0001380476	-0.0424262167	0.058701847	0.1261770775	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0222159046986547	0.0367931827499887	0.0004935464215797	0.001353738296874	0.0607014175853919	0.1045965646113841	0.0109404413285034	0.0036846620968761	-0.0514209602127664	-0.0178321449230907	0.0026441151492029	0.0003179853925581	-0.0004860428053289	-0.0007660112518568	2.3623760861198695e-07	5.867732379712219e-07	0.0004729554885694	0.0003178985083474	2.2368689416791986e-07	1.0105946160950197e-07	0.0001831149610539	-0.0002238628261382	3.3531088961771315e-08	5.0114564926581976e-08	0.0	0.0	0.0	0.0
