global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
956.5494859460176	-4.386309740580373	19.239713140310258	914986.9190635906	1358.2542424815324	-2.2226605237272	1844854.5872190811	4.940219803735269	1004.7991178650786	-3.8009202155514	1009621.2672624402	14.446994484987304	1099.8725058651903	767.3906708068847	1.031013	13.574575	0.070185432308256	0.0543640961608777	0.0454815082	-0.0363024084	-0.1495379813	-0.0641179496	-0.132949247	0.0379030627	0.1250622307	-0.1321724143	-0.1005831064	0.0167629211	-0.0916676438	0.14865452	-0.1005298004	-0.0622986271	0.1501610898	-0.1258452565	-0.0593811501	0.1189623761	0.0640828137	0.0198744327	0.1246517425	0.0191472291	0.0249267349	-0.1454511059	0.0892180943	0.1397343596	-0.012548566	-0.0153308964	-0.1195886434	-0.0181440669	-0.1823259772	0.0250953575	-0.0941305882	0.0213285814	0.0166241545	-0.0391711399	-0.1088305676	0.0738794245	-0.0697837212	-0.0263311457	0.106802729	0.1559610426	0.1232901361	0.087847874	-0.1717614504	-0.1552683507	0.024521582	-0.0055805621	-0.0195803259	0.0220664002	-0.0325976533	0.0288653697	-0.1983279723	-0.0492320859	-0.0322900958	0.0301161013	0.0148895481	-0.0807469178	0.2109578775	0.1040232354	-0.0025199455	-0.0457470348	0.1015330351	0.062776333	0.0022658349	-0.0030195105	-0.0081649229	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0237686992446839	2.012826375619864e-05	4.051470018390997e-10	0.0005649510637842	-0.0216413524390048	-0.0001805932826926	0.0004683481353892	3.2613933753689955e-08	-0.006647380502855	0.0561343454745894	4.41876675497368e-05	0.0031510647418605	-0.0001789992806853	0.0002030010892162	4.120944222296359e-08	3.2040742485854816e-08	4.80026848361792e-05	7.399695453447208e-05	2.304257751481548e-09	5.475549280376728e-09	-2.999570416914749e-05	9.261993683569718e-09	8.997422686030121e-10	8.578452699448536e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.908852116258	-0.6406338297596221	0.4104117038324805	913761.733554222	1356.2280031576197	-2.026239323912705	1839354.3965489045	4.105645797770216	1003.3324869791668	-1.4666308859118544	1006676.0794278	2.151006155510591	1097.3751296748555	770.4112803554535	0.95544	12.579553	0.0449151188637543	0.0278878278080713	0.073961874	0.0851044472	-0.0576542306	-0.0893213407	-0.0410962544	0.0591846927	0.0866687895	-0.0290232776	-0.0465133539	0.0869591198	0.0197912715	0.030601184	-0.0238691196	-0.0350983352	0.1486718135	-0.0279899636	-0.1045583891	0.0305005618	0.0370724824	0.0726950074	0.0072797331	-0.0484400747	0.0963603156	0.0148512148	-0.0577988264	0.0542261284	0.0341086713	-0.043008944	0.007221062	-0.0040464763	-0.0570376892	0.0189662525	-0.0344364585	-0.0097420408	0.1476645192	0.0418248321	-0.0384778146	0.091107636	-0.004958562	0.0022921132	0.0791622703	0.0377580264	0.0433922593	0.0812800434	-0.1022080837	-0.1017821785	0.0370084157	0.074496319	-0.0441603575	-0.1097677694	-0.0078533765	-0.0639861744	0.0285763309	-0.0098632065	0.0843093336	0.0032406246	-0.0580071843	-0.0307306317	0.0965769656	0.1119177483	-0.0248237973	-0.0816578092	-0.0004879211	0.1398361717	0.0859413643	0.0534786101	-0.1085380174	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0237608727695715	-7.826475112399783e-06	6.125371268501319e-11	0.0005645790747717	-0.0152108279101383	0.0064305245288665	0.0002313692857118	4.1351645716353736e-05	-0.016222479579568	-0.0095750990767129	0.0002631688437095	9.168252232887012e-05	-0.0007219988658924	-0.0005429995852071	2.948485495350828e-07	5.212823623499119e-07	8.301082355988143e-05	3.500813872370223e-05	6.890796828089766e-09	1.2255697768979794e-09	-2.997005243870137e-05	2.5651730446120868e-08	8.982040431785098e-10	6.580112748804445e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.9103544820812	-1.9984976341768288	3.993992793810382	909944.9643881298	1348.7433615403552	-7.484641617264515	1819108.6552991767	56.01986013888797	1001.155392146456	-2.177094832710736	1002312.1192239242	4.7397419106157885	1094.4041457409191	770.1352786979676	1.14713	15.1034	0.1319870780721387	0.0811921139637094	-0.0405972107	-0.0189373736	0.129217168	-0.1012000198	0.0729997771	-0.0732768462	-0.0073593698	-0.0023110027	-0.0673874723	0.0384463865	0.1266122923	0.019191355	-0.0332996427	-0.0376995926	0.1102772002	-0.0672959972	-0.0687725842	-0.0436507796	-0.0100502963	-0.2293346391	0.001986984	-0.0541911248	-0.1531823219	0.2957009508	-0.1159469125	0.1107518942	0.0706366061	0.0144527691	0.0815337673	0.0507327887	-0.042033955	-0.0822984107	0.1054438385	0.006211598	0.1242104404	-0.0013527002	-0.1682675366	-0.0261910713	0.1441229364	0.030052706	0.1822536919	-0.0893000517	0.0689391546	-0.0662639001	-0.0902686969	-0.0094288176	0.055617807	0.0743883817	0.1990602747	-0.0244055437	-0.0840956568	-0.0468897661	-0.1877768007	0.0122306662	0.0794632719	-0.091952352	-0.0175751624	0.0652733857	0.0740848252	0.179321033	0.1668059683	0.0566908739	0.2509500323	-0.0667484953	-0.0206324543	0.0719666054	0.0575802505	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0311615772648679	0.0074007044952964	5.4770427026700376e-05	0.0009710438976343	-0.0548048991556981	-0.0395940712455597	0.0030035769714662	0.0015676904777984	-0.033562768895706	-0.017340289316138	0.0011264594559465	0.0003006856335673	0.0005219995794099	0.0012439984453023	1.5475321319145398e-06	2.7248356090411255e-07	-2.600782971229343e-05	-0.0001090186532721	6.764072063436529e-10	1.1885066761278685e-08	-2.9993214167115868e-05	-2.31617284144974e-08	8.995928960744801e-10	5.364656631469363e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.3290574715191	5.418702989437975	29.362342087744043	920312.2405091932	1355.206813891399	6.46345235104377	1836585.508417677	41.77621629421324	1005.5243589981744	4.368966851718369	1011079.2365386896	19.08787135141392	1097.0529141130976	762.1805307884216	1.350562	17.78183	0.1140241403216368	0.05336358316896	-0.0346822117	-0.008074243	-0.1047388297	0.1804127924	-0.0393936387	0.1175187696	-0.0660589049	-0.0700369313	0.1619858341	0.181759145	0.0181322077	-0.1387588218	0.1721718866	-0.0474661412	-0.0513555757	-0.0048418348	-0.0687917043	0.1519272423	-0.1494199825	0.0823539495	0.1071317494	0.0100804286	-0.1712827285	0.021542623	-0.0725736227	0.017485706	-0.024366326	0.0412124052	0.0712103947	-0.0387153253	0.1113672699	0.0642383616	-0.2275457301	0.1441349597	0.016815686	0.0298980107	0.0502890611	0.1348425624	0.0757858927	-0.1153572287	-0.0282615225	0.1525690004	-0.0351123703	-0.1755416773	-0.0874824141	-0.1499694831	0.0340726932	0.0247410314	0.0026670234	-0.1185212951	0.0255772157	0.0992326931	-0.2187579196	-0.16184956	-0.1878751988	0.0953758678	0.1465072537	0.18319302	-0.2241779327	-0.1485052061	-0.0330903329	0.0166017476	0.0697626885	0.1203967699	-0.0431401534	0.2133612157	-0.0014621893	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0281473794220801	-0.0030141978427878	9.085388635466633e-06	0.0007922749683305	-0.0841498146242258	-0.0293449154685277	0.0070811913012915	0.000861124063855	-0.0501144520539469	-0.0165516831582408	0.0025114583046673	0.0002739582153707	0.0008879180493695	0.0003659184699596	1.338963266575747e-07	7.883984623961379e-07	0.0006121194136718	0.000638127243384	3.746901765939082e-07	4.07206378748982e-07	0.0002682279495308	0.0002982211636979	7.19462329094974e-08	8.893586247733914e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.7261135574524	3.3970560859332863	11.53999005097638	926841.5697254369	1353.1474339655326	-2.059379925866324	1831007.9780475053	4.241045679061186	1008.9197412020918	3.395382203917393	1017919.044187296	11.528620310678932	1100.4531030064686	793.8369656715394	1.339604	17.63756	0.1336243533641027	0.0591901643986574	0.2323145338	0.0211147271	0.0728926121	0.0988755317	0.0289161279	-0.0392216133	0.1318378318	0.1401413102	0.0819975455	0.0794145834	-0.1603126473	-0.0733079033	0.1516211369	-0.0303901835	0.1652317316	0.2002062251	-0.151699123	-0.0101108464	0.0557435502	-0.0041278048	0.1168513987	0.0299046409	-0.1299117438	0.0028791918	-0.0036118904	-0.0985026189	0.1031219094	-0.0373546294	-0.1095018719	-0.1406537069	0.1436478603	-0.0151226605	-0.0328333303	0.0173564919	0.2398201642	-0.1037187511	0.0295705175	0.0459790335	-0.0025583844	0.0117220251	0.1140714514	0.0183714974	-0.1573721156	-0.1158309943	-0.180025	0.0352655078	0.1755095881	0.2129509367	-0.0534318349	0.0367090861	0.0916835835	0.0184771571	-0.0427042564	-0.0507371853	0.0800597406	-0.0521396816	-0.0484378293	0.1498169911	-0.258657923	-0.0744184707	0.0082066035	-0.042399489	0.0738018554	0.0554877548	0.104452172	0.1126263432	0.020945123	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0238214951013873	-0.0043258843206928	1.8713275156015816e-05	0.0005674636288654	-0.0403120744252589	0.0438377401989669	0.0016250633444676	0.0019217474657521	-0.080958777197992	-0.030844325144045	0.0065543236053941	0.0009513723935915	0.0004180043089733	-0.0004699137403962	2.208189234131473e-07	1.7472760232024604e-07	0.000287993222916	-0.0003241261907558	8.294009644554488e-08	1.0505778753386525e-07	-3.00601933251598e-05	-0.0002982881428559	9.036152227459815e-10	8.89758161684575e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.653636159994	-3.0724773974584423	9.440117357893005	920935.101395098	1357.5089404157584	4.361506450225761	1842830.523308715	19.02273851536092	1007.1332117937612	-1.7865294083305798	1014317.3062980172	3.1916873268300114	1100.29486519506	797.5980126342773	1.280072	16.853745	0.0772832664888725	0.0342578966569897	0.1390075768	-0.0226858351	0.1637191948	-0.0850355485	-0.0693153888	-0.1139313299	0.0474529031	0.0829315788	-0.0505575695	-0.0359461883	-0.0956038255	-0.1098744595	0.0347062583	-0.0622222307	-0.2112764018	-0.1008329913	-0.1207107914	0.0303347118	0.0957404089	-0.0583425722	0.0996201541	0.0568555971	0.042938608	0.1740824624	0.0217435685	0.0213950537	0.0798035663	0.0174459771	-0.1072127947	0.0271146533	0.0761973584	-0.0081551693	0.1176169243	0.0170352667	-0.041153441	0.2069662476	0.1934104912	0.0376448014	0.009405571	-0.025521194	0.2036795208	0.0508054052	-0.0806410929	-0.0829471995	0.185077091	0.1670577854	0.1590084319	0.0415005674	-0.0749963025	-0.0037768138	-0.1000238504	0.0677144166	0.0059495138	0.010217384	0.0136518649	-0.0036074949	-0.0441736399	0.1449939702	-0.0867407443	0.0153618803	-0.0624397688	0.0148189583	0.1361246407	0.0449507362	-0.0017372562	-0.0554545999	0.118032555	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0138443607836222	-0.0099771343177651	9.954320919472604e-05	0.000191666325507	-0.0404859070178389	-0.0001738325925799	0.001639108667057	3.021777024308348e-08	-0.0567962191811375	0.0241625580168544	0.0032258105132718	0.0005838292099178	0.0009369655992943	0.000518961290321	2.693208208516372e-07	8.779045342609266e-07	0.0004420735560679	0.0001540803331519	1.954290289745188e-07	2.3740749064200495e-08	0.0001562930144354	0.0001863532077605	2.4427506361304157e-08	3.4727518042650376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.0834131736806	-5.570222986313411	31.027384117254293	910275.15929314	1352.776586635479	-4.732353780279482	1830004.4933491373	22.395172301725506	1001.4631064152372	-5.670105378523999	1002928.3535108567	32.15009500356678	1096.1194199552754	764.8046286849975	1.394243	18.356949	0.0934924310397486	0.0501631429902552	-0.1037575398	-0.1369771288	0.0500443289	-0.0231357684	-0.0135303326	-0.1020128918	-0.0562174058	0.0198022155	-0.0644678484	-0.0529491157	0.0574619576	0.0647792349	-0.1050423186	-0.0976963845	-0.0488509545	0.1555189205	0.105903928	0.1618632527	0.0210328411	-0.070973895	0.0779127577	0.117140954	-0.1687585915	0.0347778176	0.1336573447	-0.0770894884	-0.0958428341	-0.0023624916	-0.0038081249	0.0922752654	-0.0773041876	-0.0718506818	0.1078812437	0.0126238786	-0.0158378964	-0.1814347944	-0.0021070647	-0.075440623	-0.0539611252	-0.1102451141	0.0153943279	0.0558574413	0.0216891828	-0.0178211149	-0.0511717394	0.0265804157	-0.0789121481	-0.0754497803	0.1106440642	0.1782634073	-0.0282411047	-0.0007673869	-0.0165361731	0.0439902586	0.0427010855	0.1063506611	-0.0186731923	0.0069929549	0.0779292917	-0.2322069349	0.0030855625	-0.0180960081	0.0990333572	0.1334919019	-0.0809440803	-0.0432658146	-0.0502198924	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0070511274792295	-0.0067932333043927	4.6148018727910166e-05	4.971839872834536e-05	-0.0452219969877489	-0.0047360899699099	0.0020450290115599	2.243054820308209e-05	-0.0703426764577415	-0.013546457276604	0.0049480921312385	0.0001835065047468	3.4002446030658416e-05	-0.0009029631532636	8.153424561518185e-07	1.1561663360678383e-09	0.0001629994855314	-0.0002790740705365	2.656883228350108e-08	7.788233684581139e-08	-3.000277154129661e-05	-0.0001862957859766	9.001663001592376e-10	3.4706119872675164e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.2514349732712	-0.8319782004093668	0.6921877259564084	908688.2982786008	1357.6164798340856	4.83989319860666	1843122.506317094	23.424566173919008	1001.0915422522504	-0.3715641629868287	1002184.2759689892	0.1380599272161026	1095.3951104005696	764.9906914367676	1.207564	15.899082	0.0658729473957674	0.0427174113770078	-0.0421278206	0.0414045125	-0.1100965532	-0.0908581716	-0.0898333554	0.0402008548	-0.0803260918	-0.1247368363	-0.0446880122	-0.0469139915	0.1006081187	-0.0540387082	-0.0880807027	-0.1117440039	-0.1275836679	0.0458603125	-0.1136362159	-0.0484958043	0.0710012533	0.1584996349	-0.0040248735	0.1400581102	0.0256325226	-0.0816902567	-0.148087787	-0.054123375	0.1953491378	-0.1126414847	0.0641481995	0.138395046	-0.0580337245	0.0555191968	-0.008087731	0.1054866545	0.0236137072	0.0953941907	0.2288291197	0.0921443511	-0.0161555072	0.1054043858	0.0001781196	-0.0427967648	0.012295108	-0.0035986293	0.1868480723	-0.0198370346	-0.0149750427	-0.1390724246	-0.0982825857	-0.0398909824	0.0980780849	0.1280835199	0.1413435163	0.1296891565	0.0835764304	0.1363910758	-0.0283336248	-0.0198343232	-0.0927339614	0.0038100469	0.0589976883	-0.0501895915	0.0391860591	0.1114287382	-0.1089716792	-0.0691781447	0.0902755003	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0238616536064455	0.016810526127216	0.0002825937886738	0.0005693785128339	-0.0401682703858767	0.0050537266018721	0.0016134899457928	2.5540152566470727e-05	-0.0669347578814552	0.0034079185762863	0.004480261812649	1.1613909022597284e-05	-0.0006799989189996	-0.0007140013650302	5.097979492650722e-07	4.6239852984062453e-07	6.50102000849806e-05	-9.798928544641942e-05	4.226326115089211e-09	9.601900062299864e-09	-2.9977900210115098e-05	2.4871331181511373e-08	8.986745010076187e-10	6.185831147404199e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.7338774564762	-0.5175575167950228	0.2678657831910303	907701.8412532518	1348.329316926695	-9.287162907390666	1817991.946884008	86.25139486841304	1000.4711326709692	-0.6204095812812511	1000942.487307932	0.3849080485455773	1093.4243317830835	759.7618392562866	1.092028	14.377905	0.1021254194121752	0.0629613703843541	-0.0510454159	0.1168462832	0.087767728	-0.0528892866	0.0992022558	0.0439252667	-0.0560405646	0.0035026296	0.0038162449	0.0392366899	0.1118961291	0.0621678476	-0.0614365101	-0.0192043971	0.0322093085	0.0513148233	-0.0552065017	-0.0195529774	0.0149057634	0.0369259397	-0.0069672373	-0.0113838378	-0.1144405902	0.1755966817	-0.0345544782	0.1558809062	-0.3379831521	-0.0271263659	0.1035066851	0.018937189	-0.050710583	-0.0309593444	0.0861840619	-0.0350224797	0.1184368583	-0.049657538	-0.1230273751	-0.0732689554	-0.0993395323	-0.0493363596	-0.1731392931	0.0989540509	-0.0899280496	-0.0424552734	-0.0159108568	0.0332736626	0.0358293777	-0.0005000052	0.1987538302	0.0780640225	0.1407276081	-0.0315411389	0.0565190832	0.0236841051	0.0552105935	0.1482426275	-0.144743466	-0.0042491283	0.0436688215	-0.1163746603	-0.015393031	-0.0686015335	0.0269329946	-0.0052934668	-0.1854681017	-0.0453905118	-0.1266370936	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0140830712835793	-0.0097785823228662	9.562067224507136e-05	0.0001983328967783	-0.0598006175462444	-0.0196323471603677	0.0035761138589121	0.0003854290550251	-0.0843974490376098	-0.0174626911561546	0.0071229294040559	0.0003049455824152	0.0003180025797828	0.0009980014987824	9.960069915719168e-07	1.0112564074851609e-07	0.0001719952283225	0.0001069850282375	2.9582358565708905e-08	1.1445796266982824e-08	-3.0027348645930257e-05	-4.9448435815159465e-08	9.016416667042495e-10	2.4451478045659454e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.302196107722	-0.4316813487541822	0.1863487868622298	906879.4727115902	1355.6490715944915	7.3197546677965875	1837784.4053150064	53.57880839672993	1001.9255056187726	1.4543729478034493	1003854.7188094332	2.1152006713024947	1097.1712684382833	759.740757987976	1.14773	15.1113	0.1290818685548392	0.0893947921017446	-0.0457203014	0.0636919169	-0.0956003118	-0.154874759	-0.0745676074	-0.0317489955	-0.1933320787	-0.1588116095	-0.0506840258	-0.091199473	0.0420664951	-0.0079148588	-0.067427124	-0.1241637556	-0.076354383	-0.0837555381	-0.0302903507	-0.011870247	0.0604671571	0.098461802	-0.0789049175	-0.0583161293	0.0508553183	-0.0486549297	-0.0347597893	0.2006155792	0.0032265462	-0.0060498087	-0.0077148347	0.2070136979	-0.0207145303	-0.0370239549	-0.0415388806	0.1081465807	-0.0720648924	0.0193166003	0.0120951418	0.1243748297	-0.0811219462	0.0481112991	-0.0950535919	-0.1743562884	0.0330713197	0.0194185999	0.1564336518	-0.0308342905	-0.0380246437	-0.1234900354	0.0027162019	-0.0553600676	0.0355400175	0.115795097	0.1676014274	0.1690899621	0.1313130194	0.0435995935	-0.0967419832	0.094502616	-0.0402110685	-0.016245113	0.0334253717	0.0809480548	-0.1134278696	-0.0245418115	-0.0016637823	-0.0729699757	0.1671898292	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0238141184344442	0.0097310471508649	9.469327865235592e-05	0.0005671122368097	-0.0598598260352076	-5.920848896320136e-05	0.0035831987729653	3.5056451653055366e-09	-0.0345556246018077	0.0498418244358021	0.001194091191621	0.0024842074630893	-0.0008100014556758	-0.0011280040354586	1.2723931040108866e-06	6.56102358196915e-07	-8.898779401134149e-05	-0.0002609830223338	7.918827483004945e-09	6.811213794650642e-08	-3.0036060437668103e-05	-8.711791737845863e-09	9.02164926615251e-10	7.589531528359943e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.679330674954	0.3771345672320194	0.1422304818012826	907597.9070952784	1345.4785120793892	-10.17055951510224	1810312.4264673672	103.44028085023672	1002.8145857216656	0.88908010289299	1005637.0933361158	0.7904634293602096	1094.835905565889	743.6194625954628	1.309112	17.236086	0.1204377767405996	0.0829981755325241	-0.1188976078	0.1966246183	0.0285261645	0.1237091401	0.1276073365	0.1905651852	0.0697575256	-0.0177012598	-0.0760598529	0.0852553475	0.0540071429	0.0206489035	0.0198622688	0.1863387277	0.014029668	0.0561172973	-0.0219680889	-0.0310872941	0.0449298638	-0.1632856896	-0.0429928364	0.1800320136	-0.0029359809	-0.0621003787	0.0499537715	0.1022434557	-0.1119327025	0.1235879253	0.0873137381	-0.0706653939	0.0009509917	0.025603962	0.0101594274	-0.1202819993	0.0850603791	0.0135296323	0.0213018725	-0.0712997172	-0.1987498812	0.0719542107	-0.0962342006	0.0007253639	0.231287761	-0.0441520326	-0.0564825084	0.0411263432	-0.0064946106	-0.0751704287	0.176934206	0.0095551986	0.2308997864	-0.0438704631	0.0802843141	-0.1399163945	-0.0368197696	0.147629662	-0.138702408	0.1095255162	-0.0637489253	-0.2108243065	0.025233753	0.0626701165	0.0492953485	-0.0810911897	-0.0458938164	-0.0026144269	-0.029295154	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.0239305808301253	0.000116462395681	1.3563489607780338e-08	0.0005726726988671	-0.0426284757778319	0.0172313502573756	0.0018171869471412	0.0002969194316923	-0.0794446900093248	-0.0448890654075171	0.0063114587706777	0.0020150281931603	0.0002240006145142	0.00103400207019	1.0691602811572058e-06	5.0176275302739234e-08	4.0996641122559296e-05	0.0001299844351339	1.6807245833319202e-09	1.689595337707926e-08	-3.000459216105445e-05	3.1468276613652655e-08	9.002755507512101e-10	9.902524330333583e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.6511243290756	6.971793654121598	48.60590675565018	920930.2804260588	1348.1767142521396	2.6982021727503707	1817580.4528516952	7.280294965034821	1006.4558614095052	3.641275687839652	1012953.4009655492	13.258888634852132	1097.945371745852	777.1502492027282	1.556863	20.498045	0.1326224448012165	0.0870576351644904	-0.0449588534	-0.1451701795	0.0621445802	0.0823613555	0.08355286	-0.0435969241	0.0760477329	0.0947325929	0.0033683487	-0.1402775544	-0.1039850465	-0.0075655265	-0.0405996673	0.0471194609	-0.1034822761	0.0204792473	0.2180453077	-0.0003928096	-0.0004869389	-0.1022826208	0.0356714048	-0.0230475044	-0.0924202825	0.0095093331	-0.1045517925	0.0478902186	-0.0861903202	-0.1042999213	-0.060885439	-0.0993616357	0.0451165269	0.0275905731	0.0816422694	-0.0797327475	-0.2328117583	-0.1072398422	0.0316182833	0.0311356409	0.0521214177	0.0220196892	-0.04951123	-0.0150869722	0.0905972772	0.0303289927	0.0662528474	0.0325910952	-0.0769243205	-0.1347383199	-0.0822960465	0.1303018515	-0.0375604238	0.0333985758	0.1414270692	0.0948886489	-0.1179256341	-0.2093907418	-0.017716912	0.2689369426	-0.0578703305	0.0193563579	-0.0404678272	0.0977496994	0.0637246921	0.0527422396	-0.0075258967	-0.0010975734	-0.038347014	0.0623349036	-0.0696960071	-0.129358491	-0.0547023691	0.0	0.0097756472970473	-0.0141549335330779	0.0002003621433258	9.55632800762682e-05	-0.0347296980349227	0.0078987777429092	0.0012061519255969	6.23906898318778e-05	-0.0428810810397095	0.0365636089696153	0.0018387871111341	0.0013368975008829	-0.0010349944505508	-0.001258995065065	1.5850685738580235e-06	1.0712135126709525e-06	4.112989149729352e-05	1.3325037473422408e-07	1.6916679745791375e-09	1.7755662366811142e-14	-0.0002509787678336	-0.0002209741756725	6.29903419032721e-08	4.882958631416102e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
957.9145764177764	-1.736547911299226	3.015598648237705	917600.335713648	1357.4319487765615	9.255234524421894	1842621.4955593336	85.65936610205097	1005.5214860114498	-0.9343753980554084	1011073.4588306744	0.8730573844912028	1100.4987864416662	782.2178075180053	1.016742	13.386672	0.1456091084787172	0.0938423101571111	0.0408320552	-0.1526653188	-0.076430995	0.002997341	-0.0928050919	-0.1183444677	-0.034607337	0.067798063	0.0401784434	0.0379564717	-0.107895789	0.0273695961	-0.0666688323	-0.0719947515	-0.0265458256	-0.1258692474	0.0683796755	0.0422459195	-0.0384734785	0.0066295446	-0.0647972523	-0.0544470794	-0.0274656935	0.0577676461	-0.1183758993	-0.0205487958	0.1184908733	0.0748497641	-0.1494558891	0.081678088	-0.0044699631	-0.0546167842	0.0199125184	-0.0079221249	-0.0841541825	0.0228271019	-0.0804983727	-0.04133356	-0.0758198333	-0.0408985505	0.0044605045	-0.0032872172	0.037673354	-0.0418348898	0.0643842865	0.0346313964	0.0115183484	-0.089094168	-0.1132703063	0.0936680473	-0.0127351832	0.1515697808	-0.0501218967	-0.0605108846	0.046863388	-0.0396958814	-0.0774803693	-0.0821796914	-0.0221300784	-0.1606240852	-0.0689924558	0.1244577684	0.1206291405	-0.0515340855	-0.0262054624	0.0127325442	0.0429330805	0.0593126253	-0.0753678766	-0.1282765399	-0.0420090849	0.0	0.0240123730965251	0.0142367257994778	0.0002026843614895	0.0005765940617267	-0.0419917273043353	-0.0072620292694126	0.0017633051620016	5.2737069109805294e-05	-0.0736268193167433	-0.0307457382770337	0.0054209085227003	0.0009453004221998	0.0004370027077202	0.001471997158271	2.1667756339579e-06	1.9097136655478657e-07	0.0002154934454916	0.0001743635539943	4.6437425049841186e-08	3.0402648961525436e-08	-3.0047177443046725e-05	0.0002209315903905	9.02832872293936e-10	4.88107676324992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
