global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
1596.588362330667	1.6232119770240845	2.6348171223544363	2549094.398729721	2187.6935177647115	17.145479499613884	293.96746727168	4786002.927669738	1696.448846487209	3.3699322369539004	2877938.6887477823	11.35644328166112	1812.971034842634	1447.7540778784917	1.187391	19.031757	0.4283087974722845	0.3000333426880352	-0.0088623518	-0.0150046359	-0.0799726403	0.1448728246	0.0173272309	0.1844589092	0.0194195462	0.0042074951	0.0628972866	-0.0991213783	-0.0121682754	0.042463562	0.0180805551	0.1650683788	0.0601665697	-0.084952135	0.0874882455	0.0761929909	0.0782579263	0.0317570992	-0.0348508383	0.050576894	0.1967370101	0.0949524643	-0.0673486206	0.0447953576	-0.0808839767	-0.0074342985	-0.1261100015	0.0687671667	0.086651668	0.0176532677	-0.0680414099	0.011634523	0.1241932523	-0.1434953449	0.0134093787	-0.1214978405	-0.0412868402	-0.0392907613	-0.2319891987	0.0646496356	0.1146699079	-0.0296156713	0.0781439298	0.1055513434	0.1003945255	-0.0479573529	0.0052397286	-0.049515538	0.0510487827	-0.021143806	0.0256464195	0.0374998574	-0.0422293529	0.0615897118	-0.195043298	0.0125141053	-0.0715570748	0.0066574564	-0.0426845758	0.0526957221	-0.1339402149	-0.1092605523	0.0385504185	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0222710437345625	-9.35625195949974e-05	0.0004959993890267	8.753945072964271e-09	-0.3248012375697442	-0.2789215317733351	0.1054958439268374	0.0777972208867835	0.1135124817031822	0.0960102776655844	0.0128850835024152	0.0092179734174226	-0.0001550660704951	-0.0007080386185091	2.4045486218791324e-08	5.013186853002749e-07	-0.0007409863216492	-0.0003049517847094	9.299559099744829e-08	5.490607288712117e-07	-0.0001780575668094	-5.2678107056900006e-05	3.1704497098083954e-08	2.774982963098218e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1603.866466299669	7.278103969001904	52.97079738360127	2572387.641720587	2189.6602414207314	1.9667236560198944	3.86800193914826	4794611.972858695	1702.6152802805225	6.166433793313445	2898898.792644722	38.02490572731804	1817.86654694181	1479.551370554957	1.099842	17.628502	0.2168080262963407	0.1316704261357827	0.0590817105	-0.0527651612	0.006369068	0.0196735497	-0.0504420921	0.0112145987	0.0237074031	0.0013011322	-0.015164772	-0.0262003215	-0.0825603869	-0.0002329098	-0.1165378591	0.0504388807	0.1041488441	0.0049935406	0.0674445627	0.0210757573	0.0073357976	-0.0181669617	-0.0683790545	0.0222015636	-0.0186140543	-0.119109848	0.0457361803	-0.0775300407	0.3017467472	0.103268187	-0.0240448431	-0.0073160079	0.1381727119	-0.039373912	-0.0560461276	0.0586852604	0.0180674055	0.0103311555	0.042926031	0.0188061932	0.0783374498	0.0048995517	-0.0482398334	0.0963829402	0.1720330214	-0.0353933822	-0.0846069035	-0.0153361093	-0.0283780551	-0.1057252736	-0.0999547193	0.1074450511	-0.0255726996	-0.068575552	-0.0579824764	0.0426646484	-0.1857696013	0.0597330391	-0.0316889244	0.0710338324	-0.0984395706	0.0036966591	-0.0177965737	0.1918195573	0.0796050135	-0.1097622611	-0.105225363	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0221437409936413	0.0001273027409211	0.0004903452651934	1.6205987846049832e-08	-0.4281042095873744	-0.1033029720176301	0.1832732142664305	0.0106715040276752	0.0314875391450328	-0.0820249425581494	0.0009914651214099	0.0067280912016677	-0.0003980560464331	-0.000242989975938	1.584486161019503e-07	5.904412840634983e-08	-0.0004359488315375	0.0003050374901117	9.304787037364548e-08	1.9005138371891162e-07	-0.0002570862803525	-7.902871354310002e-05	6.609335554548424e-08	6.245537564277361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1601.8007333511098	-2.0657329485591163	4.26725261476274	2565765.5893641533	2201.055195739514	11.394954318782766	129.84498392714602	4844643.974691911	1699.7601096950102	-2.855170585512269	2889184.4305103933	8.151999072374474	1818.1648471171504	1478.763701037703	1.163678	18.651684	0.3084773595815277	0.2510324558136045	-0.0144403654	-0.0722207367	0.1503464614	0.1832120227	-0.0336196912	0.0855215236	0.0680689907	-0.06996485	-0.152302502	-0.0591353656	0.0432310549	-0.0704762141	-0.052620975	-0.0895272895	-0.1031958433	-0.0089280142	0.0889314399	-0.0515932168	-0.0605677938	-0.0309638307	0.0927775772	0.0913182363	-0.0193946738	-0.2233747257	-0.0148909749	-0.0535360802	-0.0809692447	0.0405093385	0.1200834026	-0.0018795097	-0.0850761382	-0.0018653892	-0.1104591261	0.1386095532	0.0362457213	-0.0377170794	-0.1093143586	0.0180645255	-0.1327041911	-0.0632909971	0.1375748441	-0.0539183875	0.1320810652	-0.0018260284	0.0025948135	-0.0718985688	0.0325873348	-0.1089439234	-0.070435034	0.0663641339	0.0305752308	-0.0258842822	-0.0898369832	-0.0514222675	-0.0682525012	0.0432518072	-0.1514822208	0.0925631017	0.0355958126	-0.0148579368	0.0019166412	-0.1872854349	-0.1707670373	-0.123900601	0.0156577062	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0222544592321582	-0.0001107182385168	0.0004952609557157	1.2258528340285138e-08	-0.1814079944771975	0.2466962151101769	0.0329088604602389	0.0608590225496866	-0.0158772359526295	-0.0473647750976623	0.0002520866214954	0.0022434219200521	-0.0003690000050014	2.9056041431700045e-05	1.361610036910332e-07	8.442535436806695e-10	-0.0004359999744552	-5.1142917699962584e-08	2.6155980308651454e-15	1.9009597772493506e-07	-8.04419984669737e-08	0.000257005838354	6.4709151173606e-15	6.605200094805936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1595.468808565966	-6.331924785143883	40.09327148471941	2545520.719106903	2182.768760536107	-18.28643520340711	334.3937124484068	4764479.461972333	1694.4227929628455	-5.337316732164709	2871068.60131201	28.486949899445367	1811.721715668924	1450.1934969408758	1.209611	19.387905	0.407043163281867	0.2642193676476106	-0.1675149203	0.0242128988	0.1632783963	-0.0589532158	-0.0450319087	0.0418802903	-0.0616192306	-0.119693932	-0.0928306507	0.0011253356	0.0510845618	0.0772783767	0.100732741	-0.1543541717	-0.153747723	0.0224883325	0.0948400936	0.0237103368	-0.0089952482	0.0218929788	0.0135567191	-0.0149119593	0.0129016166	-0.0175308818	0.0539648279	-0.0478103999	-0.1999996089	-0.1085898826	0.1463771628	0.012597236	-0.1212934973	-0.0095522565	-0.1416303085	-0.0109445421	0.0260360099	-0.0015774662	-0.055891712	0.0107031582	0.0780884217	0.0490699509	0.057519117	-0.1891693797	0.1225100708	0.0203752609	0.0373527346	0.0224873388	-0.0139787303	0.0193093614	0.0072069083	0.0358174195	0.1134379911	-0.1675286303	-0.1813122072	-0.1024068048	0.0281785795	0.0384716438	0.0760198819	-0.1134505005	-0.0355979058	0.1443364238	0.0280760505	-0.0218351072	0.186816128	0.0275735146	0.0006374115	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.039974350493793	-0.0177198912616348	0.0015979486974006	0.0003139945463241	0.0618195335274407	0.2432275280046382	0.0038216547255503	0.059159630379247	-0.0919574648414567	-0.0760802288888272	0.0084561753400677	0.0057882012277763	0.0004540001953722	0.0008230002003736	2.0611617739799577e-07	6.773293298149858e-07	-0.0010129996835677	-0.0005769997091125	3.329286643159096e-07	1.0261683589082603e-06	2.299510507683313e-07	3.10393049235305e-07	5.2877485749459685e-14	9.634384501359049e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1592.7107165513512	-2.758092014614704	7.607071561081395	2536727.4266175185	2173.885404405485	-8.883356130621905	78.91401614345779	4725777.751487199	1693.5277983770404	-0.8949945858050796	2868036.403875786	0.801015308620406	1809.1305563869785	1448.378393804616	1.291026	20.692839	0.4524167444659677	0.3065408564741911	-0.0588512031	-0.0307752301	-0.1292538297	-0.1517337576	0.0660828739	0.1645432368	-0.0549779918	0.0458481255	0.0764681088	-0.0970346748	0.0297132992	0.1330646965	0.1052279185	0.0168712007	-0.0548100267	-0.2224352739	0.0864099038	0.1586004214	0.0006822117	-0.0536917496	0.0103918167	0.0009067518	-0.0685958179	0.0023932562	-0.1753777203	-0.0144277856	-0.0333630512	-0.0928495701	-0.0389445704	0.008553888	-0.0006923263	-0.0422332926	-0.0959043417	-0.185501602	0.1119454147	0.0812326823	0.0364155283	-0.0144037103	-0.2096676777	-0.183176783	-0.0101200769	-0.0237073052	0.0626184103	-0.0945986013	0.0764312743	0.1397285028	0.1095611264	0.0344035947	0.1114265248	-0.0083343556	-0.0201456457	-0.0753375262	0.0203492524	0.1676059722	0.0167325358	0.071380847	0.0138417618	-0.0896604744	-0.0770954284	0.0389608859	-0.0914597969	-0.0708867612	-0.0188631824	-0.0290403302	0.0013974505	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0385864048852226	0.0013879456085703	0.0014889106419663	1.926393012349849e-06	-0.199650559900661	-0.2614700934281017	0.0398603460686474	0.0683666097573002	0.0609843440589088	0.1529418089003655	0.0037190902202953	0.0233911969097159	-1.90965743722335e-05	-0.0004730967697444	3.6467915275424526e-10	2.238205535426176e-07	-0.0009559977433117	5.7001940255999896e-05	3.249221192948581e-09	9.139316852170632e-07	-0.0002020092695274	-0.0002022392205781	4.0807744974993746e-08	4.0900702340065035e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1598.3663332439028	5.655616692551575	31.98600017306802	2554774.935247558	2198.274330284205	24.388925878719878	594.819705517692	4832410.03118647	1700.314101969893	6.786303592852619	2891068.045357684	46.05391645436436	1817.737775866468	1472.3407435894012	1.398401	22.413877	0.5251951240946765	0.3262491090428994	0.0813062281	0.0903433845	0.0044940925	0.1474305926	0.0667494049	0.1693112273	0.1696339383	0.0644246464	0.1068006064	-0.0085258605	-0.0628766766	0.0402968041	-0.0857689921	0.1072773121	0.0104592977	-0.1508398926	-0.0426273714	0.0009466779	0.0530202239	-0.0223512277	0.0024861941	-0.122655772	0.1588652292	0.0845036378	-0.0459681935	0.0326428062	0.0228987452	0.1073131018	-0.0932666702	0.075194393	-0.0134892809	0.0247687266	0.0187215504	-0.0902828303	0.1101940083	-0.1082280114	0.1016930757	-0.1250077701	0.067656968	0.0565341731	0.0180328704	0.1682957785	0.0464557071	0.0960540204	0.0202488861	0.0798581808	-0.0368008156	0.0937440619	0.0015752927	-0.1608669183	0.0301555764	-0.0367270421	0.0144009643	-0.1457652267	-0.0875373409	-0.1399811437	-0.1053687673	-0.1145132598	-0.115731796	-0.097595098	0.0406561365	0.0992656296	0.0768313061	-0.1095677292	0.036417084	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0199050005482064	0.058491405433429	0.000396209046824	0.0034212445095777	-0.4921336457777414	-0.2924830858770804	0.2421955253064914	0.0855463555241795	0.1983931360588542	0.1374087919999454	0.039359836435267	0.0188811761188842	0.0003377664833136	0.0003568630576858	1.1408619725003644e-07	1.2735124194088252e-07	-0.0011205699795979	-0.0001645722362862	2.7084020956240845e-08	1.255677079176038e-06	-0.0004168107912398	-0.0002148015217124	1.7373123569394817e-07	4.613969372996266e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1598.0492158686925	-0.3171173752102731	0.1005634296602531	2553761.296338543	2188.5371244597345	-9.737205824470491	94.8131772681021	4789694.745138483	1698.502343248139	-1.8117587217541316	2884910.2100194185	3.282469665852164	1815.2400481600253	1475.0680766598932	1.350729	21.649773	0.5379309948683255	0.3216997649724227	0.0387695183	-0.0885047725	0.0517995738	-0.1414536853	0.0118224277	-0.0466385518	-0.0189133429	-0.0283099577	0.0422319124	0.1291523816	-0.0329078204	-0.0782953904	-0.028199383	-0.0559379155	-0.0011428827	-0.0369598069	0.0151989801	0.016713331	-0.085454798	0.0056403674	-0.0114575008	-0.116933513	-0.0756047947	-0.0075051041	-0.1289209713	0.1876780501	0.0111830041	0.0143220813	0.0611998652	-0.0251881401	-0.0198974563	-0.0351374967	0.1107849689	0.0066407729	0.0956501606	0.1336679726	0.0203846823	0.0639846092	-0.0175055265	-0.0327095001	-0.0686678699	-0.0161771858	0.0554511779	0.0846326617	0.0681745237	-0.0366781491	0.107198136	-0.038570608	0.0083196067	0.1172173081	-0.0618752958	-0.1201816018	0.0888525573	0.1534445012	-0.0161004249	-0.0102967334	0.0913189597	-0.019630109	0.0154257825	-0.0122013593	-0.0792461067	-0.0644587817	-0.0117472624	-0.0351981323	-0.0376552556	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0233632654866653	-0.0432682660348717	0.0005458421742004	0.0018721428456644	-0.1990505775355586	0.2930830682421828	0.0396211324172394	0.0858976848902519	0.0672591886988271	-0.1311339473600271	0.0045237984644244	0.0171961121502223	-0.0004099712847431	-0.0007477377680567	1.6807645431390798e-07	5.591117697784153e-07	-0.0009370121950353	0.0001835577845626	3.369346027352991e-08	8.77991853644871e-07	6.080792076577744e-05	0.0004776187120055	3.697603227857067e-09	2.2811963405786678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1596.397338141582	-1.6518777271105591	2.728700025323947	2548484.4612255283	2171.900478812678	-16.63664564705641	276.77797838572104	4717151.68986674	1692.6334773182436	-5.868865929895264	2865008.0885384493	34.44358730308541	1809.685189437311	1437.3898384554632	1.246572	19.98033	0.3698077714361733	0.225841211499355	-0.1319028764	-0.0934701381	-0.0479814021	0.0110343748	-0.0790262136	-0.0681758237	-0.1359964948	-0.0695495009	-0.020948862	-0.0602379617	-0.020058263	0.0230617648	0.1264601971	-0.0678605484	0.0240557548	0.0591551687	-0.0455937186	-0.0462646154	0.0059315889	0.1441360047	-0.1712858015	-0.0133182533	-0.1110503469	0.0924070238	0.0883313815	0.0586350864	0.025779402	-0.1305267603	0.0771882988	0.0155555584	0.0341383883	0.0045247847	0.0142231443	-0.0772417248	-0.1383398182	-0.0116547488	0.0222469623	0.1687355798	0.121789773	0.0755866726	-0.0765618718	-0.1554752471	0.0111635644	-0.0551480255	0.0164893846	0.0215466652	-0.0797625008	0.0997261694	-0.0030622613	-0.1249964678	0.0598722792	-0.0463556208	0.0463220143	-0.0756312277	-0.1168444499	-0.0684081359	0.061235943	-0.0240206548	-0.0352476654	0.0016931799	0.0294864634	-0.0610520208	0.0459019811	-0.0111698334	-0.0511866507	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0033900320041766	0.0267532974908419	1.1492316989341617e-05	0.0007157389266334	-0.0188907466515786	0.18015983088398	0.0003568603090541	0.0324575646641442	-0.0583239882656272	-0.1255831769644543	0.003401687607209	0.0157711343364854	8.602097359442803e-05	0.0004959922583375	7.399607898133283e-09	2.460083203307612e-07	-0.0006869967666214	0.0002500154284139	6.250771444498594e-08	4.719645573482583e-07	6.10295559522919e-05	2.2163518651446e-07	3.724606699733928e-09	4.9122155901299446e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1600.720957559723	4.3236194181411065	18.69368487292684	2562307.5839709165	2186.874225572941	14.973746760263111	224.21309204049	4782418.878475252	1698.0750345693675	5.441557251123868	2883458.823027759	29.610545317258744	1813.963954653456	1467.569560018079	1.433463	22.975859	0.6298509001719188	0.3883057194068984	0.0441528893	0.1715097543	-0.0586160443	0.0617441764	-0.0722163062	0.045304333	0.0291717461	0.1285350025	-0.0096531577	-0.0498251631	0.0540031148	0.1044648322	-0.0466570711	0.0488913413	-0.0151809791	-0.0165612004	-0.0432771045	0.0534550669	-0.1580191284	0.1626598393	-0.0082601952	0.0277576291	-0.0084969434	0.0240133638	0.1237160107	-0.0181985981	0.026940298	0.0530109391	-0.1021745683	-0.0429385541	-0.0181175094	0.0081827739	-0.0404735518	-0.1436975466	0.0283475685	-0.0099776394	-0.165829797	0.0634542038	0.0937205264	0.0418735483	0.0193048196	0.0973889664	-0.0319430398	-0.1448056926	0.1178916168	0.0698162937	-0.0438983955	0.0045156136	0.0131418072	-0.0523538781	0.0510663367	-0.0181554531	-0.0485637506	-0.0418133164	0.0907041097	-0.0678060422	-0.0382413344	0.0227234281	0.0145781839	-0.0901820094	-0.1504561524	0.0342696776	0.0270463135	-0.0461906712	-0.0897264371	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0228622884695539	-0.0262523204737305	0.000522684234065	0.0006891843302554	-0.3333526802399973	-0.3144619335884187	0.1111240094231899	0.098886307676167	0.1629168390857813	0.2212408273514085	0.0265418964577023	0.0489475036871357	-0.0002597495087979	-0.0003457704823923	6.746980732075033e-08	1.1955722649382324e-07	-0.0012329529394825	-0.0005459561728611	2.9806814268513944e-07	1.5201729509785376e-06	-0.0004051601639615	-0.0004661897199137	1.6415475846130957e-07	2.173328549532997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1599.4852176317377	-1.235739927985378	1.5270531696173073	2558352.961422447	2198.7177061363773	11.84348056343606	140.26803185648774	4834359.551277612	1698.7100562910937	0.6350217217261616	2885615.8553444906	0.4032525870640586	1816.580854724068	1488.1153214816388	1.259597	20.189098	0.3449367425940997	0.2039333702433842	0.0962125094	-0.0057642853	0.0422994845	0.1422930775	0.0993929931	-0.0384980143	0.1727570372	-0.0155913674	0.0400722034	-0.0436205155	-0.1169222143	-0.1248216422	-0.1251964145	0.1095893477	-0.1150537451	-0.0094445288	0.102792835	-0.15598525	-0.0157733813	-0.1162199679	-0.0903654024	0.1983159718	-0.1449467389	0.0066882562	-0.0544885223	-0.103989417	0.1544069037	0.1410519218	-0.0295473759	0.1395019261	-0.0439440653	-0.1024196827	-0.00481019	0.1329122431	-0.0027129191	-0.0926674763	0.019580665	0.1261544855	-0.1298409278	0.1224030912	-0.0199925761	0.1558513753	0.0512145251	0.0715289887	-0.0928782347	-0.0333231844	0.0719139978	0.1655105803	-0.0245114716	0.0120760878	0.0635237372	0.0315630318	0.0549854315	-0.1358807951	-0.1640539676	-0.0367434073	0.0750293445	0.024989032	-0.0419908782	-0.0486782992	-0.0255656166	-0.0594548472	0.0817021348	-0.034217992	0.1361328816	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.020005363078198	0.0428676515477519	0.0004002145518905	0.0018376355492194	-0.5194663792160554	-0.1861136989760581	0.2698453191358387	0.0346383089465507	0.1168891156162459	-0.0460277234695354	0.0136630653495481	0.002118551327788	0.0004209985357097	0.0006807480445076	1.7723976706971157e-07	4.6341790010092134e-07	-0.00091700080645	0.0003159521330325	9.98257503677866e-08	8.408904790299505e-07	-3.3069694865144094e-06	0.0004018531944749	1.0936047184737376e-11	1.6148598990975058e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1596.9143553365686	-2.570862295169036	6.609332940721803	2550135.4582800088	2193.530049255139	-5.187656881238127	26.911783917457285	4811574.076985253	1696.730891936924	-1.9791643541695976	2878895.71965307	3.91709154081556	1815.7222752022776	1471.0139538534756	1.336873	21.427685	0.5658347791526323	0.3806801921037892	-0.0309420456	0.0831433686	0.249704007	0.0369831356	-0.0505864173	-0.0599932055	0.0257171964	-0.1445994771	-0.0296529402	0.0569517312	-0.0238923761	-0.0780584341	-0.0134072719	-0.0871917884	-0.007135951	-0.0990247702	0.1264777819	-0.1330852376	0.0037536027	-0.1286527731	0.02003848	-0.0469049128	0.0720217399	0.0014314757	0.0709270464	-0.0858473781	-0.1727478789	-0.0039326956	0.1549553593	0.064238285	-0.0135927751	-0.034525162	0.0539003168	0.0565351601	0.13652824	-0.1146255741	0.013931569	-0.1252186442	-0.0665340723	0.0345233869	0.0960944182	-0.0638785261	0.0655719455	0.0355311857	-0.0199227798	-0.0036822284	-0.0505864364	-0.0120513236	0.0188134115	0.0712537972	-0.0346948248	-0.1366549893	-0.0892074943	-0.0592052235	0.0932938199	-0.1473244214	0.0176867006	0.1193568872	0.0316454671	-0.0138694079	-0.1622018201	-0.0175719484	-0.081647289	0.0004645196	-0.1256519308	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0361393688206987	-0.0561447318988966	0.0013060539787584	0.0031522309199989	-0.163489806887469	0.3559765723285864	0.0267289169561019	0.1267193200468093	-0.006836045972534	-0.1237251615887799	4.673152453859832e-05	0.0153079156101696	-4.0736319690991084e-06	-0.0004250721676787	1.6594477419666278e-11	1.8068634773515318e-07	-0.0009379998494454	-2.0999042995399945e-05	4.409598067226555e-10	8.798437175595931e-07	-0.0001570020255397	-0.0001536950560531	2.4649636023568608e-08	2.3622170255191862e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1594.3916895184984	-2.522665818070209	6.363842829659836	2542084.859605652	2176.092617136444	-17.437432118695142	304.064038894101	4735379.078355738	1694.8862943822269	-1.8445975546972024	2872639.5508847167	3.402540138794898	1810.074542827134	1455.977905727255	1.219061	19.539379	0.299985598550906	0.1800231845002663	-0.0649705002	-0.0218209884	-0.0341715948	-0.1609495505	0.049144689	0.0403050983	-0.1421698331	0.0527729416	0.0156256062	0.182681324	0.1488266178	0.0638479212	0.0612542911	-0.0988674239	0.0446024764	-0.0314671075	-0.1050364613	-0.0696733603	-0.1256847976	-0.0137691101	0.0363229861	-0.0039764055	-0.0107822398	0.1264449951	0.0256996514	-0.012038423	0.0606064973	-0.0686845037	0.017983458	-0.141749943	-0.0559170366	0.0301059453	0.1726936543	-0.1231545794	0.0161609781	-0.0041386836	-0.0463664477	0.061719236	0.0325002146	0.0482133586	0.0014822204	-0.1194275279	-0.0924100416	-0.0027964725	0.1494462285	0.0373752086	-0.0251569779	0.1162973452	-0.0116233737	-0.028715565	-0.0649705905	-0.0833862533	0.1023564322	0.0051700715	0.0471525985	-0.0124331416	0.1078304018	-0.0966757245	0.0834288368	0.0242623953	0.0819135987	-0.0805724707	0.0953929395	-0.0030611299	0.1473623615	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0031919114833556	0.0329474573373431	1.0188298917577346e-05	0.001085534944996	-0.0014553937815691	0.1620344131058999	2.118171059430005e-06	0.0262551510305734	0.057507939653604	0.064343985626138	0.0033071631232025	0.0041401484862566	-0.000272906441949	-0.0002688328099799	7.447792605726293e-08	7.227107972168952e-08	-0.0007880324668161	0.0001499673826292	2.2490215852682863e-08	6.209951687562678e-07	0.0002373926314816	0.0003943946570213	5.6355261481758755e-08	1.555471454869489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1598.927227662124	4.535538143625672	20.571106252283407	2556568.279359286	2181.104396805564	5.011779669120188	25.117935451806456	4757216.389764564	1694.5291348034125	-0.3571595788143895	2871428.988697601	0.1275629647388721	1810.4162572335988	1456.4088948611554	1.338064	21.446779	0.4002565637296174	0.3084371610906343	0.0331930993	-0.0273259856	-0.1816188484	0.1492069393	-0.01523479	0.0213208134	0.001946354	0.0623660976	0.0132408675	-0.1686614771	0.0124722099	-0.0969206617	0.0262206047	0.0964039918	0.0227933113	-0.00236347	0.0460689117	0.0949442614	-0.130589509	0.0637272212	0.0369198152	0.1207724261	-0.0274376058	0.0823826531	0.0794140768	-0.0787491899	0.0607705497	-0.0099428511	-0.1128296079	0.029520013	0.0504368796	0.0118547762	-0.1231368015	-0.0272447396	-0.0084671705	-0.0898523813	-0.1449081453	0.1083810405	-0.1374768236	0.0529571282	0.0157704973	0.069341499	-0.039012925	-0.1231477396	0.0356240158	0.028689878	0.0195007111	0.0441312198	0.0213544174	-0.0302646088	0.1060906716	0.0129192747	0.0409772708	0.0992439417	-0.0303494516	-0.0261050901	0.0454342763	0.1250915764	0.0512319935	-0.0015712153	-0.1693649199	-0.0124183131	-0.0644358394	0.0174093566	-0.0037641715	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0292610450093775	-0.0260691335260219	0.0008562087550408	0.0006795997227975	-0.3056030584137517	-0.3041476646321825	0.0933932293118389	0.0925058019012106	0.1009305760375269	0.0434226363839229	0.010186981179267	0.0018855253505303	-0.000191084074785	8.182236716400003e-05	3.6513123636439474e-08	6.694899768320429e-09	-0.0007879798039633	5.266285280005213e-08	2.773376065039958e-15	6.209121714540406e-07	-0.0002130749222514	-0.000450467553733	4.5400922492440166e-08	2.0292101696619325e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
