global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
971.7887924697428	-1.740617262223623	3.02974845355086	944373.4571698008	1281.7881781227231	-5.452138001436879	1642980.93357517	29.72580878671212	1014.7922088720236	-1.174850561057042	1.3802738408160462	1029803.2271873608	1081.7322111539313	790.735570461031	0.953231	12.332251	0.1181317993230237	0.0708630462921084	-0.0655295578	0.0912720294	-0.1005442551	-0.0701459798	-0.0743132109	0.0313317342	-0.156852486	-0.1057856354	-0.0382167678	0.0521265463	0.088431067	-0.0142103745	-0.0953160278	-0.0372340216	0.1287361302	-0.0080243983	0.0114433565	0.011599185	-0.1343777402	-0.1114079721	0.0833558067	-0.0831307465	0.0721593085	0.0225677778	0.0694838657	0.0107688658	0.0126414717	-0.058231475	0.0128778277	0.0698766973	-0.0291645145	-0.1080976478	-0.1185573383	0.0809946548	0.0120542412	-0.1599684106	-0.0658476813	0.1104969488	-0.0312840206	0.0081137789	-0.1523291446	0.0627724504	-0.0131669107	-0.0763766249	0.0137934562	0.060520096	-0.1032757266	0.043931576	0.0619403336	-0.0454993031	-0.0276961634	0.023235034	0.0550457431	0.051084905	0.109193462	-0.0237504424	-0.0370684539	0.0832102959	-0.0252193257	0.0952087263	0.0340759068	0.0624973563	-0.1016198022	-0.0691914317	-0.0878574272	-0.0942345191	-0.0433982122	0.0103493316	0.0540905621	-0.0046617184	-0.0537922942	0.2121723625	0.0812745345	0.0225397944	-0.0762731892	-0.0523527149	0.0165205087	0.0409251057	-0.1101789912	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0114999838693705	-0.0078209506874458	0.0001322496289957	6.116726965545894e-05	0.0083971247551772	-0.0659676457358671	0.0043517302839328	7.051170415400973e-05	0.000330765535736	-0.0257933698469657	0.0006652979280623	1.0940583963072309e-07	0.0004829444587622	-0.0002799815148742	7.83896486712519e-08	2.332353502491143e-07	0.0004100654313394	-7.235511949999072e-08	1.681536579795682e-07	5.235263317857936e-15	0.0002709009983012	-9.09427910612e-05	7.338735088058676e-08	8.270591246001078e-09	0.0	0.0	0.0
976.130634215519	4.341841745776151	18.851589745364493	952831.0150539912	1290.5228891323268	8.734711009603643	1665449.3273744478	76.29517642129109	1017.769549132912	2.9773402608883544	8.864555029106734	1035854.8551422108	1084.9136878327602	809.9630210380706	0.953875	12.340574	0.0823496610653954	0.0445391399311356	0.0194543133	0.1244928721	-0.0328182668	-0.0616836055	0.0781634061	-0.0155253113	-0.1593385347	-0.0861475334	-0.0249250345	-0.0625853903	-0.0094241467	-0.0953340479	-0.0335091212	0.0930902282	0.0105806663	-0.0272205042	0.1306183527	-0.1353967246	-0.0745941812	-0.0851263014	0.1326189987	-0.0391065025	0.0113482928	-0.0577492873	-0.0939188937	0.1677186363	0.0018135303	-0.0448711589	0.0019075002	-0.0806625713	0.2844277297	0.011145865	-0.1428261571	-0.1590476613	0.0973489356	-0.0590765579	-0.0507438847	0.0773894496	0.0542355396	-0.0609681915	-0.0364222075	0.0360060988	0.0080136295	-0.220415311	0.1294597795	-0.0022590766	0.0418315573	-0.0152547008	0.0152862589	-0.0724968598	0.0153704558	0.0795883865	-0.1631518272	-0.0136100586	0.0426459079	-0.003222928	-0.037886797	-0.0390296703	-0.0085855478	0.065318124	0.0828228316	0.0044201477	0.0353119379	-0.0820130128	-0.0431108827	-0.1328475985	-0.057039402	-0.0024337245	0.0183959075	-0.0054273556	0.0564119203	0.1088463905	0.0462778224	0.1133424651	-0.0257153998	0.0882654012	0.0116812091	0.0059297993	-0.0211434653	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0115358222286232	3.583835925270035e-05	0.0001330751944903	1.2843879939256123e-09	0.0371077663578489	0.0287106416026717	0.000824300941237	0.0013769863240687	-0.032066178990405	-0.032396944526141	0.0010495620146298	0.0010282398350446	0.0001499258013808	-0.0003330186573814	1.1090142616411028e-07	2.2477745919675088e-08	0.0004100271201956	-3.8311143800017114e-08	1.68122239295897e-07	1.4677437392655892e-15	0.0003619687613226	9.106776302140004e-05	1.3102138417341738e-07	8.293337461721877e-09	0.0	0.0	0.0
975.0982022911016	-1.032431924417324	1.0659156785560588	950816.5041113382	1293.5521460024186	3.029256870091785	1673277.1544274625	9.17639718499828	1016.9232874098856	-0.8462617230263731	0.7161589038595659	1034132.9724765288	1085.6558892497744	808.1284833938356	0.8925389999999999	11.547049	0.1418082681161351	0.076866610220738	0.0374488363	0.1310733879	-0.0795793244	-0.0749445002	0.0856941856	0.0132762248	-0.1102675545	0.0308900763	0.019164846	-0.0398534131	-0.0704620094	0.0609456946	0.0270919394	0.0921904221	0.0766063712	-0.0044856388	-0.0928239623	0.0375133301	-0.0943312036	-0.1294804606	0.1644838201	0.0212264862	-0.003610749	-0.138839856	0.0068551066	0.1239198525	-0.010728779	0.0014403953	0.0222821977	-0.1401122993	0.067125172	-0.1452772144	0.00204791	-0.1083399086	-0.0096387413	0.0734928936	-0.0813593685	0.0421673182	0.0779262486	0.0058749238	-0.152601753	-0.067209223	-0.0529341535	-0.1018265019	0.1133843072	0.1250745092	-0.0244252269	0.1058988601	0.0031057956	-0.0269792372	0.0443652531	0.0965030329	-0.059019904	0.069012653	-0.0762394729	-0.051228195	-0.0307407221	0.0746501713	0.0330077943	0.1306394207	0.0400565324	0.0010105652	-0.1407902264	-0.0936278657	-0.0911826649	0.0233332428	0.0608609993	0.0310908853	0.0229017168	0.0196745634	-0.0185735028	0.1914945357	0.1286694028	0.0085344341	0.0194102113	-0.0468993714	0.0689795705	0.0931030018	-0.0382496378	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	-0.0067337315779383	-0.0182695538065615	4.534314096372343e-05	0.0003337765962908	0.0025663314353181	-0.0345414349225308	0.0011931107265074	6.586057035901859e-06	0.0233867618239287	0.0554529408143337	0.0030750286449579	0.0005469406286091	-0.0001199920114847	-0.0002699178128655	7.285562570209509e-08	1.4398082820144378e-08	0.0004100023248594	-2.4795336200000764e-08	1.6810190639011297e-07	6.148086972710683e-16	-3.897540192988222e-05	-0.0004009441632524	1.5190819555958664e-09	1.6075622204623317e-07	0.0	0.0	0.0
975.2997552866196	0.201552995518	0.0406236100022789	951209.6126621402	1295.49652510727	1.9443791048513503	1678311.246565011	3.7806101033825374	1016.6753472978144	-0.2479401120712054	0.0614742991738819	1033628.7618031314	1084.0054752841318	810.1957214749049	0.855067	11.06227	0.0586644198703527	0.0298800426276892	0.0294515856	0.115897644	-0.086496453	-0.0484038932	0.1192528331	-0.1379327092	-0.0941402529	0.0638836141	-0.0125361308	-0.0248221836	-0.0435713638	0.0130068033	-0.1430068646	0.1321202349	0.0633017533	-0.0651909598	0.0189551513	-0.0132089168	0.0286638962	-0.0268209578	-0.0562580341	-0.1065113424	0.0793414406	-0.1072326783	-0.0458193171	-0.0463841738	0.1080656467	-0.0724222185	-0.062331748	-0.0549243113	-0.063163995	0.057636328	-0.1510087871	0.0576590002	0.170889472	-0.004605427	-0.1549133924	0.0086856141	0.0178897412	-0.028067209	0.0644876177	0.0347028839	0.0568646253	0.060186856	0.0099907514	0.1030010437	-0.0749918727	-0.0312071864	0.1687422829	-0.0130278141	-0.0006204359	-0.0268430346	0.0567571972	0.1721461592	0.054655805	-0.0554040629	-0.0746474417	-0.0255837261	0.0507286299	0.0855741383	0.1160535962	-0.0722144494	-0.041111223	-0.0489626032	-0.0490952268	-0.0180851791	-0.1283251135	0.0338588874	-0.0073384846	0.068355349	0.0221851812	0.0178894016	-0.0360666766	0.1070190477	0.0658649651	-0.0195721271	0.0344276453	0.0154550077	-0.0450835215	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0067538155977757	-2.0084019837400022e-05	4.561402512875834e-05	4.0336785282907775e-10	0.0082971312518509	0.0057307998165328	3.284206653717238e-05	6.88423870104409e-05	-0.002506389022173	-0.0258931508461017	0.0006704552607389	6.281985930469326e-06	-0.0002664335739138	-0.0001464415624291	2.1445131206676e-08	7.098684930848034e-08	0.0006330278342272	0.0002230255093678	4.007242389063794e-07	4.9740377828766654e-08	-0.0002099160338906	-0.0001709406319607	4.4064741284359526e-08	2.9220699655129574e-08	0.0	0.0	0.0
975.7615475898994	0.461792303279708	0.2132521313683778	952110.5977550354	1288.2352057738626	-7.2613193334073	1659549.945395226	52.72675846171464	1016.0050712634044	-0.6702760344099943	0.4492699623043878	1032266.3048329554	1084.8032799781222	809.0879182039745	1.07373	13.891175	0.1163471056301828	0.0657890350909248	-0.0034146092	0.1208125447	0.0092261836	0.0427416863	0.0172018604	0.0373227194	-0.1153996234	-0.0989782181	0.1284301361	0.0625799233	0.0231469245	-0.0344834143	-0.19026677	-0.0776087441	0.0080240554	0.0197103472	-0.1824067678	-0.0807545711	-0.0426511255	-0.0774068492	0.0004462083	-0.0443044885	-0.0753475408	0.042920074	-0.0703792841	0.1046797433	-0.0739836025	-0.0339827252	0.1036426218	0.04870653	-0.0920012348	0.1938388186	0.1033652189	-0.0028635529	-0.059351196	-0.0250307915	-0.0254079753	0.1546385667	-0.0810313275	-0.1149869021	-0.1345788466	-0.1133020147	0.0272894406	0.0044315598	0.0541993302	-0.0633023006	0.1120951194	-0.0575473897	-0.0240324649	0.0243948761	0.1558634115	-0.0733217089	0.0200226391	0.1134406113	-0.0433183536	-0.1196830548	-0.0609803635	-0.0670444047	0.1334597778	-0.1204485106	0.0964369587	-0.1667478501	0.0040852555	-0.1122914785	-0.1225700745	-0.0223578886	0.0224939371	0.1183838854	-0.0843659694	-0.1914450095	-0.2046163718	-0.0301618595	0.0461337078	-0.0466578462	0.1827034732	0.1436103047	0.0720403135	-0.1879799315	-0.14373282	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0438103871094313	-0.0370565715116555	0.0019193500186782	0.0013731894921984	0.0025919064086679	-0.005705224843183	3.25495905112725e-05	6.717978831293731e-06	0.0451516326413212	0.0476580216634942	0.002271287028878	0.0020386699301768	-0.0002129073541086	5.35262198052e-05	2.865056206634585e-09	4.53295414335248e-08	0.0004100481082034	-0.0002229797260238	1.6813945104118726e-07	4.9719958217648905e-08	-0.0004519558402986	-0.000242039806408	2.0426408158001366e-07	5.8583267886022124e-08	0.0	0.0	0.0
976.24473878881	0.4831911989106174	0.2334737347046798	953053.7900128318	1288.8607046492978	0.6254988754351416	1661161.9159890844	0.3912488431706268	1015.2984357214276	-0.706635541976766	0.4993337891847978	1030830.913578378	1083.1838820131766	815.9763029605623	1.080298	13.976146	0.0949927058841104	0.0446425879047886	0.0504695846	0.0413008668	0.0873052675	0.1479415588	0.0386196315	0.0645558228	-0.003374313	-0.0717446656	-0.0446410768	-0.0549083515	0.0203171801	0.0091901807	-0.1339718443	-0.0253324501	0.0283982639	-0.0572801996	-0.1553113743	0.0421253887	0.0587474171	0.0238504244	0.0575168558	0.0436912128	-0.0610514998	-0.016106501	0.1991665002	-0.0912134513	0.1048724561	0.1224216263	0.1220900649	-0.0685894867	0.0041033717	0.0940450822	-0.00669206	-0.0497935031	-0.0062376457	-0.0539284372	-0.0344408043	0.0323137442	-0.0557708335	-0.0960910951	-0.1269343514	-0.0665999738	-0.0596595858	0.0927823547	-0.0605886011	-0.0900266148	0.1252750059	0.096222472	0.0781962181	-0.0014556094	-0.0129766652	-0.1466671594	-0.0025113391	-0.0839681299	-0.1036688027	-0.0623610872	-0.054884142	0.0130457089	0.151011815	-0.1018820897	-0.0364938953	-0.1938021944	0.0008565424	-0.1709192472	0.0107885842	0.0499547837	0.1588403456	0.1994991754	-0.0980480845	-0.0634527669	0.0178136837	-0.073492423	-0.1517648102	-0.1600488903	0.3021540069	0.0357241065	0.0299332369	-0.0874315602	-0.0764396912	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0554802507518985	-0.0116698636424672	0.0030780582234935	0.0001361857174337	0.0200707513734812	0.0174788449648133	0.0003055100213039	0.000402835060696	0.0464806091781611	0.0013289765368399	1.766178635470978e-06	0.0021604470295729	0.0002106214417238	0.0004235287958324	1.7937664089924278e-07	4.4361391713812087e-08	0.0010549752860515	0.0006449271778481	1.1129728541794443e-06	4.159310647271149e-07	-0.0002301113991793	0.0002218444411192	5.2951256032255165e-08	4.9214956055534564e-08	0.0	0.0	0.0
974.8504144571068	-1.3943243317031602	1.9441403419794645	950333.3305671928	1289.653653792149	0.7929491428512847	1663206.5467394402	0.6287683431485871	1016.6092339776884	1.3107982562607958	1.718192068616343	1033494.3346087025	1085.439113406316	813.3860868272327	1.361884	17.619112	0.2642177396976346	0.1287643634665479	0.0597658727	-0.144300817	0.0286149269	-0.0007856152	0.0503374548	0.0971822192	0.1199656586	-0.041406078	0.0185479096	-0.0725717126	-0.0207442479	-0.113316868	-0.0422443511	-0.1133760852	-0.0318239529	-0.0694159205	0.0058283144	0.042957903	0.1027249087	0.1350633563	0.0532905647	0.062604773	-0.0081969081	-0.0991501191	0.0158706304	0.0131790315	0.1526669464	-0.0627265897	-0.0017768216	0.0005131865	-0.1575665085	0.083946092	-0.0296796106	-0.0797824478	0.0246899252	0.0158162281	0.1285418912	0.0310065604	-0.0611993135	-0.0767810697	0.0019949175	-0.0160374301	-0.011920292	-0.009455046	-0.1270440168	0.0623977114	0.18837568	0.0387283648	0.1009259747	-0.0162029282	0.0875179694	-0.0425449234	0.0304656701	-0.0297814656	0.1667715588	-0.0301681643	0.0414144663	0.073068302	0.0341936173	0.1593522913	-0.013557858	0.0287690096	-0.0166583398	0.0772029666	0.2659705586	-0.0601638442	0.1177087461	0.0503727541	0.1328431189	-0.0540726133	0.010782906	0.1366305197	0.2907916024	0.108113828	0.236700046	0.1286941347	0.1423314309	0.0846268475	0.1353294239	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0284438144604592	0.0839240652123576	0.000809050581061	0.007043248721768	0.037675290942019	0.0176045395685378	0.0003099198134202	0.0014194275475657	-0.053892506712458	-0.1003731158906191	0.0100747623935916	0.0029044022797523	-0.0001689073516805	-0.0003795287934043	1.4404210502292386e-07	2.8529693451720106e-08	0.0004100376694498	-0.0006449376166017	1.6813089036782346e-07	4.159445293078815e-07	-0.0004519653696957	-0.0002218539705164	2.042726954041708e-07	4.9219184233891695e-08	0.0	0.0	0.0
975.2023001720852	0.3518857149783798	0.1238235564058455	951019.5262609256	1293.0407125048068	3.3870587126577902	1671954.2841949386	11.472166722991048	1016.5753914413938	-0.0338425362946281	0.0011453172628532	1033425.526484223	1084.974466273146	818.4134671650236	1.147811	14.849582	0.1210694734828922	0.0743533162750502	0.104773946	-0.116378881	-0.0968284807	0.0507263733	0.0714411469	-0.1015098291	0.1662445957	-0.0365245995	-0.1186103386	0.0162478267	-0.074473936	-0.0472559096	0.0308105705	-0.0988544015	-0.0112425222	-0.1072150099	-0.0521773544	0.0668497888	-0.0403753856	0.1289205031	0.0235425911	-0.0255904897	-0.0209646842	-0.0772650918	-0.0383515395	0.0333267303	-0.0390590346	-0.0410110806	-0.0951113579	0.0124612377	0.0484478743	-0.1727059748	-0.0228670423	0.1516954261	0.1312511833	0.0581209322	0.0690104823	-0.0638408655	-0.1227500591	0.0272523346	-0.0412716673	-0.0238352811	-0.0400986556	0.0738784083	-0.0484438331	0.2048980969	-0.0056487965	-0.009709801	-0.0567104331	-0.0371326413	0.0246724959	0.1355533414	0.0338608758	-0.0030417266	0.0670143197	-0.0379105667	-0.1033329802	-0.0383569753	0.1052125464	0.0375633452	-0.0569476813	0.0085722268	0.0332639066	0.0675688605	0.0532728211	-0.0264745614	0.0207634614	0.0648916225	0.0061092341	0.001231414	0.0544604521	-0.1404663707	0.0919348222	-0.0420017583	0.0117276325	-0.0318976239	0.0397001584	0.0963787844	0.0499545259	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0199860431598324	-0.0084577713006268	0.0003994419211866	7.153389537370637e-05	0.0191240580138156	-0.0185512329282033	0.0003441482431564	0.0003657295949157	0.015164684714449	0.069057191426907	0.0047688956877724	0.0002299676624886	-0.0002389750350204	-7.006768333990001e-05	4.909480248620501e-09	5.710906736300141e-08	0.0004900116317168	7.997396226700002e-05	2.401113992177609e-07	6.395834640683543e-09	-0.0001019414587595	0.0003500239109362	1.0392061014014841e-08	1.225167382270729e-07	0.0	0.0	0.0
973.81871201658	-1.3835881555052083	1.9143161840543044	948322.8838736308	1289.2151081302625	-3.825604374544355	1662075.5950313243	14.635248830532904	1016.3749658378066	-0.2004256035871776	0.0401704225732844	1033018.0711818024	1085.3811975022766	811.9263183502924	1.137778	14.719785	0.1336102041888508	0.0744272742973774	0.0406777477	0.0511528318	-0.1234903686	0.0194536894	0.0261626987	0.0055092411	-0.0018976218	0.0212166149	0.0356342924	0.0800415583	-0.0533117175	0.0090273145	-0.0381082625	-0.0416501351	0.0932684317	0.0543134114	-0.0553072152	0.0466867504	0.0374878256	0.1280547804	-0.0501022764	0.1000819969	0.1028791097	-0.1096784398	-0.0351268252	0.0262767178	0.0730500233	-0.0546731573	-0.0528873406	0.1702449267	-0.025783764	0.1337311484	0.1321663076	0.0898875696	-0.0454565723	0.0624835246	0.0198378576	0.09906115	0.0132068399	0.0363630345	-0.0433341355	-0.0229276985	0.1126503036	0.1004672726	-0.0817676399	0.1116639858	0.0080521999	-0.090460873	0.1579440867	0.0458794438	-0.0208527022	0.0144486263	0.0264396147	-0.0551363647	0.1204174174	-0.0378658783	0.0626586128	0.0553973107	0.0305879851	0.1732095554	0.0357690374	0.0912000116	-0.0708271723	0.0460897734	-0.0352967648	0.0091502211	0.0842799482	0.0054255382	0.1068502473	0.026039842	-0.052067589	0.0794987047	0.0734655097	-0.096419138	0.1764018156	-0.1150250091	-0.0736835453	-0.032957197	-0.0235186246	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0364069004005358	0.0164208572407034	0.0013254623967745	0.0002696445525195	0.0025317363960937	-0.0165923216177219	0.0002753051366659	6.409689179305517e-06	-0.0410921801593673	-0.0562568648738163	0.0031648348454308	0.0016885672702499	0.0002099641705997	0.0004489392056201	2.015464103428065e-07	4.4084952935619926e-08	0.0007270104857226	0.0002369988540057	5.285442463506107e-07	5.616845680006249e-08	9.892369074678464e-05	0.0002008651495062	9.785896590965485e-09	4.034680828618208e-08	0.0	0.0	0.0
976.3543252049444	2.5356131883644366	6.429334241007664	953267.7683464024	1288.9901633781474	-0.2249447521151069	1661495.641285623	0.0506001415041268	1016.937538778706	0.562572940899372	0.3164883138321683	1034161.957777292	1084.4360363420046	816.2432379949661	1.6216	20.979139	0.1112837869945865	0.0496227019713814	0.0477672337	0.1053461325	0.0138308215	0.0123479235	0.0224253528	-0.080243735	-0.0930667688	-0.0147841693	0.0137602911	-0.0572080802	-0.0825211646	0.0280754627	-0.232128306	0.0805834669	-0.129762836	0.0112069865	0.0128693354	-0.1424140702	0.1493106127	0.0734500009	-0.0137814903	0.0035451761	0.0176662941	0.01740295	-0.0218385611	0.1676914025	0.1425281756	0.1455190313	0.0500829313	-0.0901101938	-0.0417422674	-0.1024532442	0.0895405761	0.050671912	0.0745890698	0.0194809998	-0.1162331093	0.0718749623	-0.0203323004	-0.1665714545	0.1859550103	0.1377885859	0.0421364548	0.1822703218	0.0425697712	0.0582190809	0.0933282989	0.0314634672	-0.087505862	0.0423943652	0.0804345406	-0.1139104194	-0.1585905869	0.0614238988	-0.1135928131	-0.0275297565	-0.0024762034	-0.2986128861	0.1245235424	-0.1076597227	0.1963737114	0.0426897936	0.0997989176	0.1625005557	-0.0070373458	0.0218956088	-0.1754279807	-0.0525680158	0.1758612413	-0.0255946914	-0.0680165419	-0.1258986497	-0.0583129012	0.08603468	-0.0066481977	0.1478492422	-0.1151627711	-0.0004079057	0.0723404107	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0275690615590775	-0.0088378388414583	0.0007600531552482	7.810739538758898e-05	-0.0171563673320349	-0.0196881037281285	0.0003876214284095	0.0002943409400317	-0.0856889796245212	-0.0445967994651538	0.0019888745225351	0.0073426012290916	-0.0002946067365021	-0.0005045709071018	2.545918002935333e-07	8.67931291924178e-08	0.0008279622368756	0.0001009517511529	6.855214656920472e-07	1.0191256060857237e-08	0.0002566219316889	0.0001576982409421	6.585481582374246e-08	2.486873519623746e-08	0.0	0.0	1.0
974.6719874310992	-1.6823377738452336	2.8302603853065365	949985.4830828888	1285.4811020292766	-3.509061348870773	1652461.6636744034	12.31351155013877	1016.1301949859424	-0.8073437927636178	0.6518039997139434	1032520.5731621692	1084.974946254114	809.5622121313262	1.253133	16.21217	0.1267909033839476	0.0612401359214601	0.0159979841	-0.009149308	0.147692589	0.1368899406	-0.0324092164	0.0640568678	0.037240294	0.0869878357	0.0900599766	-0.0607096413	-0.0752731596	0.0466946413	-0.0504241086	-0.0381834946	-0.0350808801	0.1103306864	0.0054445992	0.0608214078	0.0213750173	0.1672138493	0.0393066317	-0.0589406465	0.0004451671	-0.1542975115	0.0702164303	-0.0570186999	-0.042199433	-0.0094113683	0.1243106077	-0.0232961575	0.0961619337	-0.0708924549	0.0702047422	-0.1273013456	-0.0860718321	0.0904596984	0.0065045809	0.059607074	0.0261827556	-0.0652967864	-0.0337799457	0.1345663572	-0.0600608125	0.1218185908	-0.175163687	-0.063408751	0.0613438352	0.0083836441	0.0359515294	-0.0124881172	-0.0166561773	0.069306262	0.0612122361	-0.1340876779	0.0017294285	0.010285057	0.1790457989	-0.122552225	0.0891009932	-0.0683123177	-0.0018936416	-0.0304506151	-0.0051337212	0.1585330633	0.1690837817	0.1238938831	0.1049418035	0.0739349907	0.04656738	0.1225581136	0.108269884	-0.0253726161	-0.157024874	-0.0122929847	0.0420337171	0.0830892452	-0.1813626536	0.0342504686	0.0252878756	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	-0.000286124265699	-0.0278551858247764	8.186709542179194e-08	0.0007759113773328	0.0025291760289576	0.0196855433609925	0.0003875206174175	6.396731385453734e-06	-0.1128225573734198	-0.0271335777488986	0.0007362310414555	0.0127289294522786	0.0002100523568596	0.0005046590933617	2.546808005126531e-07	4.412199262227274e-08	0.0006979842331311	-0.0001299780037445	4.871819896996097e-07	1.6894281457405265e-08	-0.0001510729001905	-0.0004076948318794	2.2823021171968777e-08	1.6621507594117226e-07	0.0	0.0	0.0
974.6502188473812	-0.0217685837179715	0.0004738712370863	949943.049099248	1289.4019949325009	3.920892903224285	1662557.504535913	15.373401158554564	1016.0111125290014	-0.1190824569409869	0.014180631551102	1032278.5807824192	1083.8319320522692	811.9405170092507	1.302889	16.855877	0.2752433040673214	0.1791210548092497	0.0442101606	-0.1187617241	-0.0298438735	0.0627260788	0.0252861845	-0.1163982735	0.1208986385	0.0197312497	-0.1609337799	-0.0212076058	-0.0367009986	-0.0915346767	-0.1166063736	-0.0690289917	-0.0848496954	-0.1446729973	0.0559919059	-0.0278142621	0.0773622515	0.0131893377	-0.0632502663	-0.0161031499	0.0133257081	-0.1092143241	0.0022441823	-0.0596720455	0.1631566912	0.0208281009	-0.1693634034	0.0169292897	-0.0337739546	-0.0488324135	0.0308382666	0.1135113059	0.1755988743	-0.0098438458	0.0529134646	-0.0203471179	-0.1467055329	-0.0641286018	0.1347065365	0.0474853884	0.0319545082	0.0863371185	-0.0708453453	0.0717066433	0.0035474624	0.0495048602	0.0684895383	0.0416900612	0.0725997435	-0.0459824744	0.0480588779	0.136229593	-0.1051758896	-0.0690278144	-0.1178702039	-0.037861296	0.1179491935	0.0018353419	-0.0586245279	0.0370464577	0.1112927913	0.0508059491	0.0920556103	-0.0588808311	-0.0294627378	0.0495575208	0.0659435307	0.0360199871	0.0353840611	-0.0788254624	0.0534384405	0.0394296523	0.1561949454	-0.0031673162	0.0190812198	0.2536429541	0.0749969436	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.0250819038029419	0.0253680280686409	0.00062910189838	0.0006435368480913	0.0486563814541227	0.0461272054251651	0.0021277190803353	0.002367443456209	0.0384601856680717	0.1512827430414915	0.0228864683421579	0.0014791858816225	-0.0006429953782472	-0.0008530477351068	7.276904383708412e-07	4.134430564472598e-07	0.0006390037535655	-5.898047956559994e-05	4.0832579707079835e-07	3.478696969788152e-09	-1.3794564222422497e-05	0.000137278335968	1.902900020865388e-10	1.8845341526164364e-08	0.0	0.0	0.0
