global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
1731.024640511881	10.318660937842878	106.47476355016448	2996446.306059287	2327.0871752254925	8.48578985012955	5415334.721098962	72.00862938056169	1751.8695918377782	8.651591196110303	74.8500302246133	3069047.066805864	1864.962393183656	1054.4344369935357	0.847681	20.857773	0.1345692626795283	0.0747073640999587	-0.0336997391	0.024736119	-0.0317117346	0.0458745046	-0.1287853517	0.0896591579	0.0515011317	0.0064861533	-0.0348896222	0.1486358758	-0.0179727226	0.0936706611	-0.1271714425	-0.1439915881	-0.0599876076	0.1589641715	-0.1373954527	0.0258559902	-0.0092430665	-0.1969345798	0.0417714058	-0.0061355224	0.1567245706	0.1343542941	0.0170863132	-0.0642311418	0.0265140921	-0.0292622786	-0.042027105	-0.0016989616	0.1245413151	-0.0422413573	0.0640971966	0.0109564677	-0.0788812359	-0.0092915416	0.0577714696	0.0605749427	0.0008896263	0.0800700049	-0.1219557684	-0.0264972424	-0.0979411488	0.0560184633	-0.1104080577	-0.0657207714	-0.0733559464	0.2338478199	-0.1995182913	0.0619227767	-0.0446143647	0.0952415155	0.1254999592	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0164190009236335	-0.0072513424817372	5.258196778744805e-05	0.0002695835913302	0.0305056549310762	-0.0306665874257561	0.0009305949827738	0.0009404395843415	0.0274537674374926	0.0532537222557749	0.0028359589340952	0.0007537093465119	-0.0013610006003817	-0.0005579894922334	3.113522734428877e-07	1.852322634239348e-06	0.0	-0.0001089193538994	1.1863425653862741e-08	0.0	0.0	-0.0002010433641924	4.041843428579799e-08	0.0	0.0	0.0	0.0	0.0	0.0
1742.589595652517	11.564955140635902	133.74818740492077	3036618.498876402	2354.663810078223	27.57663485273042	5544441.658492094	760.4707898008262	1757.089484409512	5.219892571733681	27.24727846044046	3087363.4562224844	1875.9976446986384	1088.1771324888805	0.939014	23.105099	0.2388596663150861	0.1531581291190447	-0.0057234374	0.1612920316	-0.1109734665	-0.0731589329	-0.1226967176	-0.1697278	0.2291728744	-0.0734824855	-0.1632233698	0.0087692892	0.0215660751	0.013426789	-0.0496081388	0.0414373559	0.10879795	-0.0007656483	0.1517056612	-0.1249024509	-0.1542136441	-0.0383789858	-0.0889737337	0.1078275421	-0.0086843977	-0.0006934654	-0.0229743127	0.0999684031	0.1709542689	-0.2292558959	0.115359798	-0.0579089155	0.0428852418	-0.0878164934	0.0251001653	0.0098697036	-0.0877043317	0.0232626188	0.1811769848	-0.1253915139	0.1547052514	-0.1047721764	0.0820241142	0.0944205922	-0.2207199104	-0.1486231422	-0.0990844723	-0.2460305744	0.11751337	-0.0343410197	-0.1928877787	-4.13583e-05	-0.0521233373	0.101580279	-0.2799185297	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0020553428024783	0.0143636581211551	0.0002063146746214	4.224434035699352e-06	-0.0037667986898526	-0.0342724536209287	1.4188772369875263e-05	0.0011746010771987	-0.1004639700388025	-0.1279177374762951	0.0163629475610543	0.0100930092759574	-0.0005419999412381	0.0008190006591436	6.707620796776514e-07	2.937639363021038e-07	-1.1571698244061686e-07	-1.1571698244061686e-07	1.3390420025162024e-14	1.3390420025162024e-14	0.0004269999658081	0.0004269999658081	1.8232897080011859e-07	1.8232897080011859e-07	0.0	0.0	0.0	0.0	0.0
1738.3839421554408	-4.205653497076128	17.687521337468663	3021978.730343891	2344.728684698517	-9.935125379705823	5497752.604848038	98.7067163104748	1751.55643786685	-5.53304654266185	30.61460404326225	3067949.9550328087	1873.0299328748272	1107.6210767593964	0.83096	20.446358	0.0955221883096305	0.0591191058367186	0.0400801128	0.1211792209	0.0020607508	-0.1374760014	0.049305488	-0.0860655965	-0.0193346852	0.0040244969	-0.0711081302	-0.0174133215	-0.0377642029	-0.0199696232	-0.0556819656	-0.0653547419	0.0631462127	-0.2802598485	0.009394059	0.0077702761	-0.0817446827	0.0908988439	-0.0551017829	0.0141984332	0.0249714539	-0.0458621008	-0.2061951249	-0.1081006724	-0.0422142078	-0.0079568987	-0.1548526627	-0.0599279335	0.0351860833	-0.0648289108	0.0019657684	0.0373582122	-0.0897503832	0.0638296454	0.0687678061	-0.0963147735	0.1140110316	-0.1899648252	0.0844910885	0.0645798733	-0.1391109085	-0.1829221495	-0.0194504605	-0.0031077231	0.0198147115	-0.0259326256	0.0737499703	-0.0852599846	0.1868699523	0.0774935434	-0.1068479549	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0127438836970839	-0.0106885408946056	0.0001142449064556	0.0001624065716848	-0.003857543554929	-9.074486507640008e-05	1.4880642278174267e-05	8.234630537734054e-09	-0.1497110583459289	-0.0492470883071264	0.0024252757067299	0.0224134009910581	-0.000413999990507	0.000127999950731	1.6383987387164022e-08	1.713959921397961e-07	-0.0001550000002998	-0.0001548842833173	2.3989141218732054e-08	2.4025000092938002e-08	-3.208499988353116e-08	-0.0004270320508079	1.8235637241727225e-07	1.0294472175261946e-15	0.0	0.0	0.0	0.0	0.0
1733.3866352636023	-4.997306891838434	24.97307617121591	3004629.2273104726	2342.908411457311	-1.820273241205996	5489219.824477421	3.3133946726505816	1747.8035717709529	-3.752866095897162	14.084003933734405	3054817.3254953003	1867.9196085033448	1102.6167676987186	0.811378	19.964512	0.2827104828412928	0.2096696682823281	0.024170607	0.117103687	0.112270243	-0.0684985652	0.0912920144	0.0735254537	0.1076360979	-0.0134732655	-0.0112498219	0.0354344326	-0.0302288328	0.1081537664	-0.1196584091	-0.11649202	0.0422457521	-0.2426743819	0.0354422851	0.1162784465	-0.0216252902	0.006251954	0.09019493	-0.0131454368	0.1321427959	0.0231628389	-0.1598970951	-0.1255068331	-0.0901781402	-0.1020619629	-0.0586614697	-0.0079882133	0.1474150648	-0.0075531916	0.0758382931	0.0581906127	-0.0014327849	-0.0196243419	-0.0106040191	-0.0318076997	0.1380845862	-0.0598518121	-0.1483967755	0.10627065	-0.0407407757	-0.0278556671	0.013700681	0.1508991438	0.0511497457	0.0465404843	-0.2280826849	-0.1537088233	0.0899209049	0.1164601982	-0.0964128845	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0034980000928044	0.0092458836042795	8.54863636238845e-05	1.2236004649259587e-05	0.0179433704256268	0.0218009139805558	0.0003219645422312	0.0004752798503875	0.0277509116602345	0.1774619700061634	0.0314927507984684	0.0007701130979741	-0.0017430022102132	-0.0013290022197062	1.7662468999840063e-06	3.0380567048081e-06	0.0	0.0001550000002998	2.4025000092938002e-08	0.0	0.0	3.208499988353116e-08	1.0294472175261946e-15	0.0	0.0	0.0	0.0	0.0	0.0
1713.5479404517653	-19.83869481183706	393.5738118372106	2936246.5442264867	2325.1741229493414	-17.734288507969723	5406434.702033239	314.50498888390695	1738.6675215316693	-9.136050239283575	83.46741397471351	3022964.750429077	1858.9646458919576	1057.1171531098164	1.054294	25.941645	0.1770348117363612	0.0911108132846615	-0.0784488198	-0.0274543369	-0.0261997952	0.0231284099	0.1037951389	0.0818717879	-0.0256764813	-0.0441862628	0.1086516042	-0.053196305	-0.016960522	0.1145877242	-0.0431629209	-0.1943150531	-0.0727146613	0.0291422034	-0.1234251167	0.0611673868	0.0942087495	0.0298715904	0.1699485751	-0.0661674311	-0.0204281233	0.1706597393	0.0464249448	-0.0861492754	-0.0205258131	-0.0597907205	0.057420767	0.0207082408	0.051591856	0.0149652035	-0.0185671785	-0.147891938	0.0299405686	-0.1492287552	0.0469909689	-0.1337899464	-0.0237961695	-0.0703820393	-0.2562189077	0.1033488462	0.1290091505	0.0493233716	0.1795741093	-0.0291518606	0.1291734482	-0.199092342	-0.1246688092	-0.0791614924	0.015756992	0.10062152	-0.039471238	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0022715377432689	0.0012264623495354	1.5042098948281382e-06	5.159883719095168e-06	0.0528488396519293	0.0349054692263025	0.0027929998525553	0.0012183917819083	0.0786028465560519	0.0508519348958174	0.0025859192826484	0.0061784074867142	-0.0001559999933384	0.0015870022168748	2.5185760363655297e-06	2.4335997921580842e-08	1.6691999116247302e-08	1.6691999116247302e-08	2.7862283449680073e-16	2.7862283449680073e-16	-0.0002139999964202	-0.0002139999964202	4.579599846784561e-08	4.579599846784561e-08	0.0	0.0	0.0	0.0	0.0
1714.5852046183768	1.0372641666115214	1.075916951336294	2939802.423896241	2314.595580364592	-10.578542584749355	5357352.700643303	111.9055632173556	1737.5977695325282	-1.06975199914109	1.1443693396663586	3019246.008684417	1859.12370794456	1029.9173106043345	0.958444	23.583179	0.3899594784550887	0.2148653634224465	-0.0648589388	-0.1507892219	0.0249932219	0.1602856218	-0.0425381357	-0.1310567936	-0.0333485486	-0.0382054288	0.1500619933	0.0479434571	-0.018765397	0.0490757189	-0.0124968545	-0.0739091369	-0.0237723779	0.0424574962	-0.1178963569	-0.0265438204	0.1594442359	0.0205681754	-0.143203205	0.008774505	-0.0202116033	-0.016734245	0.0146270747	-0.0872465995	0.089061186	0.0423232216	-0.1366454785	0.014289955	0.0533440309	-0.0575022419	-0.0858223852	-0.0238459895	0.0216741284	0.0251633055	0.0657646112	0.0633586403	-0.1087193424	-0.1387256289	0.004188651	0.0602045341	0.090190547	-0.1810552148	0.0689357762	-0.0809257713	0.0019616803	0.0271910938	0.1233657593	0.0614399819	0.0745202038	-0.0661092279	0.1671759208	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0164886719642112	-0.0142171342209423	0.0002021269054562	0.0002718763031433	-0.0128761654064675	-0.0657250050583967	0.0001657956355747	0.0043197762899262	-0.1286768674703751	-0.207279714026427	0.0429648798468773	0.0165577362219884	-0.0021790029837695	-0.0020230029904311	4.092541099293175e-06	4.748054003276384e-06	7.669273933696985e-07	7.502353942534512e-07	5.628531467906314e-13	5.881776267008403e-13	-0.0002449992735813	-3.099927716110001e-05	9.609551845106967e-10	6.002464405536468e-08	0.0	0.0	0.0	0.0	0.0
1727.3203930939626	12.7351884755858	162.1850255086934	2983635.7403982813	2320.748118951692	6.152538587100025	5385871.831617817	37.85373106575478	1741.570263448186	3.9724939156578793	15.780707909938863	3033066.9825269845	1860.1381073239104	1069.8503588797698	0.909768	22.385475	0.2008031026991012	0.1343031832137888	-0.0447165634	0.0487704569	0.1123450994	0.0370910972	-0.0827557486	0.0059611934	-0.0951907916	0.1740213753	0.0741173626	0.0425104294	0.0194921919	-0.0512926381	0.0049135394	-0.2840030074	0.0386410998	0.0378978515	-0.0412278448	-0.1597796655	0.076998808	-0.0492652927	-0.0498965807	0.0262533263	0.0768361374	0.202900951	0.1273039654	-0.10713822	0.036534845	0.1510535796	0.0566919729	0.0247449846	0.151679674	-0.0887182154	0.0340575527	0.0839413768	0.0492409648	0.0774265746	0.0816763922	0.1486833854	0.0185360162	-0.0796202631	-0.0140856603	0.0764646807	0.0093684238	-0.1549894403	0.0121067138	0.1234300708	-0.0167718924	0.1994866818	-0.0701329268	0.0145175145	0.1870045003	-0.1005251907	0.0299360626	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0164119992405176	7.667272369360142e-05	5.878706558595349e-09	0.0002693537190707	0.0167948302605367	0.0296709956670042	0.0002820663234802	0.0008803679838713	-0.0555599134467001	0.0731169540236749	0.0053460889657002	0.0030869039822048	-0.0038920063884894	-0.0017130034047198	2.9343806645819688e-06	1.5147713728042302e-05	0.0	-7.669273933696985e-07	5.881776267008403e-13	0.0	0.0	0.0002449992735813	6.002464405536468e-08	0.0	0.0	0.0	0.0	0.0	0.0
1735.77450345972	8.454110365757515	71.47198207640866	3012913.126860838	2328.003765317064	7.255646365371831	5419601.531330427	52.64440417933346	1749.5198881938195	7.9496247456334	63.19653359638691	3060819.8391857147	1863.855114302552	1103.571610615421	0.998084	24.558538	0.2347041408712032	0.1475302514508699	0.0110954857	0.0380602836	-0.1472329886	-0.0199602941	-0.1458533582	0.1093487993	0.0294429436	-0.0205559384	-0.0479081181	0.1038703631	0.0520727561	0.0261918985	0.1522786029	-0.1458364304	0.0860836457	0.0946066012	-0.0520647443	-0.0162165817	-0.0483535857	-0.1826105363	0.0917033487	0.0131816075	-0.0683831371	0.1789263491	0.0929920136	0.0094012845	0.0896047409	0.0523552991	-0.0347873173	-0.0344871909	-0.0038932353	-0.0031132776	-0.0175875053	-0.0291792687	0.03917924	-0.0676949643	0.1748765972	-0.0911730732	0.1379293628	0.0520626097	0.0030566603	-0.0513143886	0.0230670365	-0.0172343734	0.0247927773	-0.0934631007	-0.0931167675	0.0516909176	-0.0206099467	0.0325388897	-0.1656895668	0.0255706991	0.2789138397	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0246001906133841	0.0410121898539017	0.0016819997166124	0.0006051693782148	0.0396864348092265	0.0228916045486897	0.0015750131078669	0.0005240255588135	-0.0672097014227119	-0.0116497879760118	0.000135717559886	0.00451714396533	-0.0012830411899465	0.0026089651985428	6.806699407207991e-06	1.646194695099331e-06	-0.0003228391361744	-0.0003228391361744	1.042251078458328e-07	1.042251078458328e-07	-0.0002512068351347	-0.0002512068351347	6.310487401839237e-08	6.310487401839237e-08	0.0	0.0	0.0	0.0	0.0
1747.9268431766627	12.152339716942606	147.6793605959807	3055248.249097533	2349.32027025079	21.316504933726264	5519305.732211245	454.39338258957616	1758.2779592144552	8.758071020635725	76.7038080024993	3091541.3818593496	1875.8719641518253	1147.9767836311962	0.8724349999999998	21.466881	0.2042312101993714	0.1214866823033733	0.1378256618	0.0861813222	-0.1794639148	-0.1274566581	-0.087954107	-0.0631082905	0.1131354928	-0.044593663	-0.2260144079	0.0495808135	0.0438878469	-0.0007906539	0.0432702794	0.1579698923	0.0901415363	0.0128876428	0.0583865981	-0.0011455339	-0.2160276632	-0.0547973912	-0.033175899	0.0283091903	-0.0880533055	-0.065367348	0.0877777134	0.1398400711	0.0612820488	-0.1382967389	0.0876243007	-0.075828179	-0.1065350442	0.0893587305	-0.0726759671	-0.0178803908	-0.0345610283	-0.0450529592	0.1715762769	-0.2435529195	0.1499843452	-0.0587261043	0.0411150872	-0.1509041439	0.0214583497	0.0372671532	-0.0229758747	-0.0275118898	-0.2102846443	0.0304499838	0.1002347995	0.0669545478	-0.0234267533	0.0833741727	0.1142651835	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.021517491592732	-0.0461176822061161	0.0021268406120643	0.0004630024444432	0.06252592046458	0.0228394856553535	0.0039094907299429	0.000521642105001	-0.1023318601215237	-0.0351221586988118	0.0012335660316645	0.010471809595931	0.0005484601131294	0.0018315013030759	3.35439702316872e-06	3.008084956939143e-07	-0.0004290509300299	-0.0001062117938554	1.1280945154003223e-08	1.8408470055952214e-07	-0.0001858822592843	6.532457585040001e-05	4.2673002100346645e-09	3.4552214316635745e-08	0.0	0.0	0.0	0.0	0.0
1740.7194197264744	-7.207423450188344	51.94695279032485	3030104.0982128736	2352.4650082228773	3.144737972087114	5534091.614913062	9.889376913086574	1754.1141996533458	-4.163759561109373	17.33689368272972	3076916.625425498	1877.366561817332	1161.276924516942	0.924412	22.745792	0.1959934499077612	0.0941185401706299	0.0925839619	0.1539940216	0.0490991975	-0.2017633053	0.0965402688	-0.0718099731	0.0598864647	0.0013043024	-0.1880795383	-0.1647802745	0.0436697437	0.0373067497	0.0227174692	0.0489568095	0.0537759078	-0.0673743471	0.091167824	-0.0268963278	-0.1957942949	0.1882787975	-0.013711676	0.0629813807	-0.0322717383	-0.0586241884	0.0093101624	-0.0767511632	0.0619279466	-0.0859512961	0.0806436941	-0.0563904426	-0.0407480627	0.0420378771	-0.0034980634	-0.0066422586	0.0299705024	-0.0523056611	0.0023313617	-0.2141490079	0.1745480753	-0.0731222158	0.0058481779	0.0142342598	0.0458472096	0.1664341031	0.117950043	0.2266455684	-0.1844271574	-0.0272952243	0.1752420596	0.0411968075	0.0299567097	0.0158573038	-0.0437100543	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0354001494995799	0.0569176410923119	0.0032396178675132	0.0012531705845926	0.0871892195081613	0.0246632990435813	0.0076019599984423	0.0006082783197131	-0.0977007612233507	0.004631098898173	2.144707700465925e-05	0.0095454387436221	-0.0005479190914405	-0.0010963792045699	1.2020473602133269e-06	3.0021533076498306e-07	0.0002801573147803	0.0007092082448101	5.029763345067645e-07	7.84881210249081e-08	-0.0005759230273781	-0.0003900407680937	1.5213180077520145e-07	3.3168733346435573e-07	0.0	0.0	0.0	0.0	0.0
1714.6614183793024	-26.058001347171967	679.019434209216	2940063.779678521	2323.358562603668	-29.106445619209357	5397995.010423782	847.1851765839914	1736.83776152446	-17.276438128885957	298.4753144212245	3016605.4098572964	1861.5698663551848	1112.328245874148	1.289242	31.722694	0.3230015323669707	0.1618573089767298	-0.0306873986	0.0240786445	0.1499812252	0.0457805656	0.237901707	0.0254613674	-0.0177878918	-0.2255444412	0.0864846569	-0.2030002019	-0.0353770275	0.118784117	0.0520594255	0.0166338849	0.1286718452	-0.0011874992	-0.0600399336	0.0232496997	0.0656941627	0.1886473588	0.1314538416	-0.0257104622	-0.0852567413	-0.0401102761	-0.0475845225	-0.0404411159	0.1301166322	0.0284425538	0.0094314591	0.0401018986	0.1014369753	0.0400898414	0.0068003666	-0.020858383	0.1248514718	-0.0701247436	-0.0520137148	0.0242851657	0.0700452928	-0.1277795456	-0.1661136634	0.0687342209	0.1250656902	-0.0323118398	0.061773151	0.1789122918	0.0527841671	-0.0392041026	0.1702089414	-0.0204787305	-0.0785355504	0.0776048568	0.1702859299	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.007875444346638	-0.0432755938462178	0.0018727770227428	6.202262365699243e-05	0.0208595468451733	-0.066329672662988	0.0004351206945859	0.0043996254755791	0.0083918907982791	0.1060926520216297	0.0112556508129826	7.042383117024142e-05	-0.0018140648939998	-0.0012661458025593	1.603125193338534e-06	3.290831439642505e-06	-0.0003726841261393	-0.0006528414409196	4.262019469819796e-07	1.388934578762137e-07	-0.0003488379941343	0.0002270850332438	5.156761232333775e-08	1.2168794615164194e-07	0.0	0.0	0.0	0.0	0.0
1713.3503928374105	-1.3110255418919223	1.7187879714930083	2935569.5686361087	2300.2851261158085	-23.073436487859453	5291311.66142962	532.3834713592839	1737.4254414024151	0.5876798779552246	0.3453676389534676	3018647.164432377	1855.490640793932	1029.7961138991295	1.089173	26.799849	0.2399545611414005	0.1213158500990826	-0.1563860501	-0.0869886903	-0.033816409	0.1789771569	0.0214067796	0.0507969094	0.1211008087	0.0675913178	0.1186613441	0.0405408666	0.0114306314	-0.09266072	-0.2059292851	0.0113805599	0.1462596404	0.1350832688	0.0194981751	0.048181332	0.1199347385	-0.0531074658	0.0439064142	0.0663615676	0.1008728935	0.1093924997	0.0199588741	0.1981046257	0.0524495893	-0.1276200173	0.0482162093	0.0771202356	0.0506640469	-0.0235809243	0.0629674111	-0.1092776786	0.1204081764	-0.1562704168	0.1389775625	0.0612475884	0.0250861694	0.045564155	-0.1537048695	-0.033419295	0.0257445967	0.0929849682	0.1098869447	-0.1201161103	-0.0088103123	0.1226207458	-0.1228162134	0.0667670756	-0.1587870511	-0.2214104812	0.0385396023	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.055804854830697	0.063680299177335	0.0040551805033148	0.0031141818226751	-0.0042214085660532	-0.0250809554112265	1.7820290281547337e-05	0.0006290543243399	0.0524062582213531	0.044014367423074	0.0019372645396533	0.0027464159007631	-0.0030514054357019	-0.0012373405417021	1.5310116161396463e-06	9.3110751330311e-06	-0.0006020018097216	-0.0002293176835823	5.258660000355187e-08	3.624061789080815e-07	0.0003280825631766	0.0006769205573109	4.582214409100995e-07	1.0763816826052777e-07	0.0	0.0	0.0	0.0	0.0
1723.6508248511518	10.300432013741329	106.09889966970724	2970972.166010056	2321.3628238697147	21.07769775390625	5388725.360044376	444.2693426050246	1742.5007746032395	5.075333200824389	25.75900709939033	3036308.949492889	1862.8984078984315	1067.2038539582456	1.014711	24.967667	0.3209730257718844	0.1956339359419632	-0.1402218799	0.0677770821	-0.0911979421	0.0455466983	-0.0527649858	-0.1157914281	-0.0081328588	-0.0452382444	0.0231668235	0.0166630833	0.0427705437	-0.109409707	-0.1443792608	-0.0598693401	-0.0719484905	-0.0827533827	0.0730293389	-0.1512766057	0.0374978478	-0.0039378379	-0.1595670513	0.109497792	0.1263421167	-0.0390402347	-0.0834025592	-0.0239182355	-0.0837566858	0.057688941	0.0457600627	0.0396628921	0.0141627457	-0.1099703801	-0.0271387137	0.0263765769	0.1550510079	-0.0816861365	0.1552156386	0.0045861446	0.037244889	-0.0726225088	0.1374780788	0.0312895897	0.1424328678	-0.0418672043	-0.0210536171	-0.051755388	0.0115179708	-0.1136327154	0.113449414	0.0622947003	-0.3388994459	-0.1469975931	-0.1314309487	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.017702409949365	-0.038102444881332	0.0014517963059349	0.0003133753180153	0.0472718095876558	0.051493218153709	0.0022346239816915	0.0026515515158254	-0.1211930980975353	-0.1735993563188884	0.0301367365143323	0.0146877670264788	-0.0026370995357367	0.0004143058999651	1.7164937874597419e-07	6.95429396138272e-06	-0.0007621676984976	-0.000160165888776	2.5653111927406015e-08	5.808996006331286e-07	-0.0002530057764413	-0.0005810883396179	3.376636584398879e-07	6.401192291266507e-08	0.0	0.0	0.0	0.0	0.0
1724.4138836489892	0.7630587978374024	0.5822587289570618	2973603.2421213896	2316.0189751859884	-5.343848683726264	5363943.893421556	28.55671875456293	1740.2493893288818	-2.2513852743577445	5.068735653594897	3028467.937059546	1860.391299086536	1104.5175847120483	0.793682	19.529085	0.1386001253688253	0.0785427245636458	-0.0667515078	0.0274988371	0.021655968	0.0400350031	-0.011784421	-0.0101751866	-0.1074851312	0.0782935542	0.0498177521	-0.0079686795	0.0479631432	-0.1043633608	-0.0573761362	0.0220159947	-0.0616061912	0.0927089802	-0.0368255387	0.0639810032	0.0503210248	0.0154670656	-0.0547825517	0.0435447799	0.0609796339	-0.0262632837	0.0255524947	0.0512346278	-0.0896421256	0.0943475228	-0.1377204453	0.0545907168	0.0329831791	-0.044991784	0.0222178808	0.0763525766	0.1520649045	-0.0183436398	0.077841859	0.055356174	0.0030519913	-0.0634666408	0.0977595758	-0.0140751781	0.1264084201	-0.0240191022	0.0069696257	0.0727481072	-0.0950419036	0.0644000064	0.0962302632	0.1058058675	-0.0212739892	-0.0857775114	-0.085792676	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.00428448072266	-0.0134179292267049	0.0001800408247328	1.8356775062845157e-05	0.0705322655300619	0.023260455942406	0.0049748004808031	0.0005410488106486	-0.0943507970752506	0.0268423010222847	0.0007205091241709	0.0089020729087351	-0.003791030109139	-0.0011539305734022	1.33155576823256e-06	1.4371909288398456e-05	-0.0006008763258151	0.0001612913726825	2.601490690180512e-08	3.6105235892505437e-07	-6.663893897750962e-05	0.0001863668374637	3.473259810625485e-08	4.440748188048251e-09	0.0	0.0	0.0	0.0	0.0
1728.4368644878537	4.0229808388644415	16.184374829870446	2987493.9945206027	2321.6004824231018	5.581507237113328	5389828.799987179	31.15322303794846	1740.2112268577696	-0.038162471112173	0.0014563742013874	3028335.114081824	1858.3472784684168	1120.8927327613903	0.693249	17.057882	0.1980902980027908	0.0948745564540062	-0.0494469292	0.084419674	0.0553749923	-0.0135035661	-0.015165289	0.0896676661	-0.0994669433	-0.0348540519	0.0307167436	0.013103893	0.0806997139	-0.0280600856	-0.0033326069	-0.1473335532	0.0320916804	0.09199189	-0.0375444611	0.1261702421	0.0314288211	-0.0559099048	0.0596072617	0.0645244168	-0.0003004101	0.1133548079	0.0039176609	-0.1067363571	-0.053292535	0.0614407735	0.0535029863	0.0584506381	0.0944340335	-0.0376210843	0.0217769428	0.1963074241	0.2167720222	-0.0133395988	0.0192694885	0.1005199193	0.0628735708	0.097588992	0.152673372	-0.0095866859	0.1163968366	-0.0382731772	-0.0172329234	0.1524512531	0.0425468978	-0.0520891345	-0.0044238155	-0.1319831264	-0.0643048841	-0.1387787041	-0.0468607508	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0159790936886849	0.0116946129660249	0.0001367639724251	0.0002553314351117	0.0261232684007666	-0.0444089971292952	0.0006824251519384	0.0019721590260297	-0.0754776469064495	0.0188731501688011	0.0003561957972941	0.0056968751825346	-0.0050169841955834	-0.0012259540864443	1.502963422069723e-06	2.517013041873361e-05	0.0001369191242501	0.0007377954500652	5.443421261369111e-07	1.8746846585414324e-08	-0.0005651601572413	-0.0004985212182637	2.4852340505921377e-07	3.19406003333011e-07	0.0	0.0	0.0	0.0	0.0
