global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
1634.2925917368586	-3.352271110750735	2670912.2754059783	11.237721599973966	1967.5656861014988	-4.300154478653667	18.491328540285192	3871314.7291240618	1736.1278477701285	-4.679790971040575	21.900443532632885	3014139.9038029383	1778.3630222997308	1495.894387770235	0.99013	13.497845	0.140523799299739	0.0608946659189286	0.0598234735	-0.1339225752	0.0781058119	0.1128052435	-0.0322267261	-0.0301942667	-0.006173214	-0.0487951286	0.0460286337	-0.0258744165	0.0725492259	-0.024057707	0.1016984779	0.0707771081	0.0047268971	0.0681505001	-0.1028138895	-0.0597430701	-0.0127553309	-0.0227671096	-0.122251081	0.1241261992	0.0285976765	-0.0846403334	0.0256945489	0.0381829334	0.2015158013	0.0373710781	-0.0455027687	-0.0691279202	0.1060021523	-0.0138284358	0.116979175	-0.0401593657	0.0713538849	0.0470333618	0.0238374357	-0.0428244698	-0.0045325943	-0.0253544157	-0.0176567658	0.1879073343	0.0836069601	-0.0427612418	-0.0865296949	0.0066743379	-0.0555034481	-0.1341190248	-0.0862578171	-0.0583651762	-0.1084636627	-0.0826554335	-0.0221264136	0.0384115081	0.0935331187	-0.1684755718	-0.0178110071	-0.0790517486	0.0875225922	0.0391651238	0.0832414511	0.0021593221	0.0976197539	0.0026074758	-0.0741900741	-0.1040010236	0.0019259469	-0.018461974	0.0582906062	-0.0297091952	-0.1261886563	0.0592976099	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0007984955218915	-0.008633296060836	6.37595098480779e-07	7.453380087404639e-05	0.0251855583422866	0.0385603205235724	0.0006343123490127	0.0014868983188806	0.0282052916292201	-0.026410789869331	0.0007955384758893	0.0006975298215219	-0.0013039272516103	-0.0006819228836188	4.650188192031157e-07	1.7002262774919904e-06	-0.0003582668247557	-0.0004122154590044	1.6992158464228277e-07	1.2835511772053145e-07	0.000409266304681	0.0002442495142966	5.965782523412499e-08	1.674989081472411e-07	0.0
1632.560733316935	-1.731858419923583	2665254.547968329	2.9993335866602093	1968.4368551503053	0.8711690488064505	0.7589355115983357	3874743.652714024	1733.5109953256067	-2.6168524445217827	6.84791671639963	3005060.3709147754	1774.895521408239	1487.314798773005	0.818791	11.162073	0.1592628535197895	0.0779773261835912	0.0437079995	-0.1100129444	0.0086810714	0.0862792864	0.0425154214	0.1407285208	0.0502805809	-0.0498489483	0.0483930397	0.0320601166	0.1242543118	-0.0544172179	0.0129362236	-0.0449131512	0.0859241639	-0.0003336023	0.1137934356	-0.0192374778	-0.1364126615	-0.0002745829	-0.1984830415	0.1303262449	0.1428253637	0.1525554555	-0.0389615573	-0.02763613	0.0561311801	-0.0421675373	-0.0674959777	-0.1315943307	-0.0462784454	0.0782237435	0.1203603359	-0.0913367339	-0.0222347962	-0.0442630122	0.0363050944	0.0232610409	-0.0098252049	-0.1347053439	0.0075361852	0.1349612609	0.1182518344	0.1464206061	0.1559206334	-0.1169902731	-0.1131668698	0.1143363877	-0.0379921622	-0.0145020255	-0.1071799613	-0.1597540928	0.0439990887	-0.0824405856	0.0730765766	-0.1640210102	-0.0411178039	-0.0749862915	0.0069495729	0.0318005148	0.1215294127	0.1041076454	0.190361288	0.0348931479	-0.0269111614	0.1213286953	-0.0918132791	-0.0983789344	-0.0188697019	0.0132792251	-0.0511504021	0.0927288961	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0199599463380764	0.0191614508161849	0.0003983994578188	0.000367161197381	-0.0294401266058343	-0.0546256849481208	0.0008667210545675	0.0029839654560513	0.0511621979267289	0.0229569062975088	0.0026175704966937	0.0005270195467525	-0.0011250889546238	0.0001788382969865	3.1983136469031584e-08	1.2658251558164749e-06	-0.0002961624791946	6.210434556109997e-05	3.856949737572518e-09	8.771221408269189e-08	-0.0006001672819309	-0.0010094335866119	1.0189561657801642e-06	3.602007663003245e-07	0.0
1639.4443718847874	6.883638567852358	2687777.8485047054	47.38447993282447	1971.6538596775224	3.2170045272171137	10.349118128135403	3887418.942381271	1738.8579585680736	5.346963242466927	28.590015916292437	3023627.0000755284	1779.8266788746691	1497.5420768323463	1.014424	13.829019	0.1956124388934305	0.088388118512054	0.1294326837	-0.022084259	-0.0017534618	0.0052074084	-0.0490784491	0.0244717882	0.0095166038	-0.1672075014	-0.02650311	0.1340608121	-0.0541586679	-0.1836041044	-0.0035170399	-0.0553068489	-0.0814359327	0.1192150355	0.0631800633	0.0008330389	0.1030934765	0.2155448638	-0.0504411483	-0.0863559481	0.0471414157	0.2289138222	-0.0623400121	0.0259393611	-0.0501748949	-0.1225420925	0.1147843696	0.0427766441	0.0571050157	0.1371866093	0.0460947965	-0.043775965	-0.1313069911	0.0034242971	-0.0072355674	0.1874081455	0.1150970672	0.0578183677	-0.1649689778	-0.1036802578	0.0394114397	0.0057054693	0.0194654294	-0.1581466626	-0.0464173166	0.1464638212	-0.0538216061	-0.0647121927	0.0075800093	-0.105417297	0.0789056691	0.0030892211	-0.016950595	-0.0500830158	-0.1404351242	0.0923787003	0.0661699014	0.0386127222	0.0900753998	-0.1305262393	0.1288910575	0.1052735571	0.030632834	0.0269083413	-0.010545188	0.0448178171	0.0979369558	0.0833488688	0.0235742375	0.0141265377	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0009799143769697	-0.0189800319611067	9.602321861919152e-07	0.0003602416132446	0.0125566756469197	0.041996802252754	0.0001576701033019	0.0017637313994569	0.0231093289348791	-0.0280528689918498	0.0005340410838204	0.0007869634586738	-0.0002419006630239	0.0008831882915999	7.800215584191499e-07	5.8515930771402424e-08	-0.0006285376712027	-0.000332375192008	1.1047326826242133e-07	3.950596041209134e-07	0.0003159239482155	0.0009160912301464	8.392231419511444e-07	9.980794105606993e-08	0.0
1637.9958647871083	-1.448507097679112	2683030.453059667	2.098172812026765	1972.4553705298383	0.8015108523159142	0.6424196463801832	3890580.188732002	1737.608648486919	-1.24931008115459	1.5607756788744884	3019283.815296537	1780.2345284133462	1523.8606420081207	0.9514	12.969861	0.1153723335347162	0.0616480417364866	0.0992117642	0.0833207625	-0.0033742959	-0.0438726506	-0.1273890949	0.0053204669	0.0117807687	-0.0960142782	-0.0310031898	-0.0339496973	-0.0106124474	-0.1561662426	-0.0876218265	0.1039917664	-0.079680974	-0.060556456	-0.1825121256	-0.0476709053	0.044926702	-0.0345771182	-0.0566046901	0.1348590113	0.2415775769	-0.0626046515	-0.1217043165	0.0590418329	-0.0441465714	0.1278589769	0.0376900983	0.0204042683	0.1469043023	0.1138323417	-0.1373494787	-0.0327609667	0.0136672614	0.0856541116	-0.0303118325	-0.1305493783	0.0629246836	0.0333347548	-0.1589911001	0.1802673576	0.1631736361	0.035405979	-0.1522039868	-0.1477752556	-0.0191081333	-0.0346305972	-0.0236633448	-0.1047493001	-0.1206701245	-0.1152538177	-0.0911575341	0.0639198568	-0.0512639974	-0.0404253168	-0.1923215849	-0.0070057526	0.0330304476	0.1653850359	0.069525508	-0.0452530297	0.1079944255	-0.0218528461	-0.0198759742	-0.092966917	-0.1650824094	0.0024612062	0.0511749287	0.0263994343	-0.0766304865	0.0181427166	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.005399815945509	0.0044199015685392	2.915801224537325e-05	1.953552987557616e-05	0.0532253905268476	0.0406687148799278	0.0028329421967354	0.0016539443699848	0.004118177221045	-0.0189911517138341	1.6959383623933918e-05	0.0003606638434178	-0.0010739616888777	-0.0008320610258537	6.92325550744878e-07	1.1533937091770415e-06	-0.0006285662571732	-2.85859705001024e-08	8.171577094327247e-16	3.9509553965672556e-07	0.0001221622525915	-0.000193761695624	3.754359469108762e-08	1.4923615958229452e-08	0.0
1638.8953845813107	0.8995197942024333	2685978.0816019224	0.809135860161988	1982.6287783747127	10.17340784487442	103.49822717815236	3930816.872839606	1738.4861346119962	0.8774861250772119	0.7699818997030203	3022334.04023816	1781.1519526297266	1534.540273452073	0.988762	13.479191	0.1950588748681361	0.1231583121880237	0.0174915996	0.1322869134	-0.0871053634	-0.1670992103	0.0754968337	-0.0583799899	0.0350835568	-0.1095476649	-0.0549499212	0.0289881158	-0.0886786029	-0.0282356215	-0.0114422876	-0.07237737	-0.0551587739	-0.0097491446	-0.091044651	0.1166476835	-0.0039107471	0.0060800394	0.1701583514	-0.0854200582	0.0436279847	-0.061650671	-0.0353347209	-0.1510102632	0.2095546408	0.0935776624	0.1543936874	0.1004567787	0.0052563332	0.0709084726	-0.0750962494	0.0734716491	-0.0233648956	-0.0350516201	-0.0115338762	-0.0866997317	-0.1542999093	0.0568138272	-0.1698592812	-0.0621611357	0.0053477074	0.0558569528	-0.0015056728	0.060385837	-0.0982388523	-0.096890805	0.0443496512	-0.0114240105	-0.0956329453	-0.1151714221	0.0710924961	-0.0462332758	-0.0878472077	0.0038918423	-0.1351109141	-0.0090900184	-0.0726143614	0.0182392767	-0.0354469387	-0.0763893936	-0.1169792385	-0.0477424625	0.0122139973	0.0044175667	-0.2251171283	-0.0364203035	0.2134354721	0.0416075268	-0.1241478311	-0.1022548243	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0059398107198802	0.0005399947743712	3.528135138800374e-05	2.9159435634820344e-07	-0.0540841252154535	-0.1073095157423011	0.0029250926003208	0.0115153321688471	0.0645722135548538	0.0604540363338088	0.0041695707633736	0.0036546905090494	-0.0007909097141944	0.0002830519746832	8.011842037211545e-08	6.255381760070675e-07	-0.0005701241902897	5.844206688350006e-05	3.415475181615494e-09	3.25041592353486e-07	0.0003157747713778	0.0001936125187863	3.7485807430775384e-08	9.971370623870189e-08	0.0
1632.449052609055	-6.446331972255848	2664889.9093642007	41.55519589652797	1972.9477192422617	-9.681059132451082	93.7229059260145	3892522.702863242	1734.1866467164295	-4.299487895566699	18.48559616412456	3007403.3256495744	1776.7445745961288	1531.7618058593978	0.982112	13.388541	0.1947144081103327	0.1339034869146632	-0.0325178042	0.1530576636	0.009952827	-0.134923878	-0.0602665914	-0.1164815025	0.0371481838	0.0168910013	0.150167637	0.0083973352	0.0210772554	0.0797045197	0.0027979248	-0.1108471301	-0.1215756282	0.0395663642	0.0226832188	0.1266827539	0.0744754133	-0.0678635101	0.1411913167	-0.0110752749	0.015762369	-0.1203977385	0.0182299907	0.0912114673	-0.0232927794	-0.0400536296	0.0354287677	-0.0145589701	0.0427810937	-0.0948988592	-0.1167415375	0.160292539	-0.0517380038	-0.0349584579	0.0539075899	-0.0247887482	-0.1144382231	0.1483997608	0.0188290092	-0.0072227693	0.0117234531	0.0736948327	0.1499693259	-0.0296606801	0.0016847633	-0.0993275692	0.0073838898	-0.0734310364	0.0106541361	-0.0523333158	-0.0577492978	0.112362168	0.0033712606	0.0321846482	-0.1428036363	-0.0664377242	0.1244985725	-0.0561606354	0.0815566281	-0.0303094953	-0.0221630478	-0.1165330137	0.1248824916	-0.1140149571	-0.0765264145	0.1970593594	0.0302481224	-0.0698203022	-0.1262497328	0.0883822512	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0081679828399074	0.0022281721200271	6.671594367302175e-05	4.964750996466505e-06	0.0706171660566354	0.1247012912720889	0.0049867841418704	0.0155504120449263	0.0205881023963172	-0.0439841111585366	0.0004238699602812	0.0019346020344065	-0.0005708696071269	0.0002200401070675	4.8417648718276896e-08	3.258921083412211e-07	-0.0008260899278011	-0.0002559657375113	6.55184587797549e-08	6.824245688144265e-07	0.0003157639447631	-1.0826614700023761e-08	1.1721558586277056e-16	9.970686881235407e-08	0.0
1633.1303469370691	0.6812943280142463	2667114.730086792	0.4641619613843833	1965.0683023203967	-7.879416921864959	62.085211028571855	3861493.432784366	1732.965222382834	-1.2214243335954509	1.4918774026990906	3003168.4619883858	1773.4473965568209	1511.401875949531	1.059483	14.443284	0.1245410067035684	0.0820606612782393	-0.1533168088	0.0380861719	0.0015631828	-0.0492148262	0.1287302749	-0.0187243407	-0.214403408	-0.1072069247	-0.1228681497	0.1024187972	0.0729075415	0.0385548407	-0.0958999908	-0.0895410458	0.0127831325	0.039623332	0.1644139677	0.2548180506	0.0279979614	0.1374766358	-0.083543238	-0.0486500105	-0.0861592007	0.0343407042	0.0083018441	-0.0083517515	0.0835029726	-0.0047137335	0.0004292994	-0.0908844006	-0.1757896245	-0.0163180313	-0.0197809609	0.0196369056	-0.1296523682	0.0424147848	-0.0959316434	0.2465922748	0.0023200315	0.0578011689	-0.0222878429	-0.0160095396	0.0063958671	0.0496087488	0.0529992661	-0.0053025299	-0.0299616534	-0.0472811593	0.0637225692	-0.0091729881	-0.0611299841	-0.0552023037	-0.0391377688	0.0764198253	0.0942068446	0.1728586336	-0.0601930674	-0.0039357302	-0.0243144718	0.0245928189	0.0669293933	0.1291548352	-0.0964556312	0.0759716219	0.1477931224	-0.013680375	-0.0193332366	0.0327136602	0.0688497652	-0.2025879503	0.0609692468	0.041985477	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0213774050015445	0.0132094221616371	0.0004569934446	0.0001744888338443	0.0813854875585065	0.010768321501871	0.0066235975851358	0.0001159567479676	0.0717186400508325	0.0511305376545153	0.0051435633307408	0.0026143318808398	-0.0014378901683596	-0.0008670205612327	7.517246536002661e-07	2.067528136265199e-06	-0.0007052269285467	0.0001208629992543	1.4607864588769082e-08	4.973450207474124e-07	0.0003149929975393	-7.709472237999739e-07	5.943596218848871e-13	9.922058849879348e-08	0.0
1634.988098534769	1.8577515976999168	2673186.08235034	3.451240998756593	1971.0001311924148	5.931828872018059	35.18659376690704	3884841.517160516	1734.4560271578916	1.4908047750575406	2.222498877334364	3008337.710144337	1776.1715066525892	1510.9503464859524	1.067395	14.551148	0.2485203001291309	0.1591998711707035	-0.1331125736	-0.0857266826	-0.0986909323	0.0877757493	0.1753554132	-0.0035146592	0.0701593234	-0.0074372752	0.0812294527	0.0813323988	-0.0010025681	0.0764414031	-0.0359659799	-0.0913416802	-0.040841907	-0.1162458023	0.0015921186	0.0381302344	-0.0612927358	0.041912643	-0.1049883881	-0.0135066602	-0.1430333102	-0.0360083278	0.0033876916	-0.0450052773	0.1848861965	-0.1396635834	-0.0882000106	8.84514e-05	-0.0865344563	-0.0731067156	0.0604334775	-0.0748732137	-0.1363211119	-0.0118991979	-0.1741307619	-0.0627512327	0.057054335	-0.0260277311	0.1219368018	-0.0239799828	-0.1044575844	-0.0256095497	0.0675001969	0.0359453351	-0.0774721558	-0.0741851961	0.0837887906	-0.0903468583	0.0613830132	-0.1174830817	0.1421895787	-0.053028024	0.0077033513	0.0017199886	0.1203938654	-0.1606863668	0.1167507898	-0.0841759768	-0.0308559603	0.0011557866	-0.0995577918	-0.0464351993	0.1039771388	0.1260570854	-0.0784525141	0.1144225214	0.1390629861	0.0085005498	-0.0812701056	0.0475059039	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0169572229328309	-0.0044201820687135	0.0002875474095937	1.953800952057723e-05	-0.0141458762726074	-0.0955313638311139	0.0002001058155199	0.0091262414754326	0.0072149048173741	-0.0645037352334584	5.2054851523768e-05	0.0041607318590681	0.0001650987504335	0.0016029889187931	2.569573473773472e-06	2.725759739470312e-08	-0.0006279738273247	7.725310122199997e-05	5.968041648416573e-09	3.943511278048322e-07	0.0003160513574411	1.0583599018000017e-06	1.1201256817381088e-12	9.988846054036197e-08	0.0
1634.9775743542525	-0.0105241805165405	2673151.668641316	0.0001107583755447	1961.606115921684	-9.394015270730732	88.24752290672221	3847898.554021355	1737.6680850458092	3.212057887917581	10.31731587533355	3019490.37378677	1779.8275145998814	1505.4356400707688	1.188508	16.2022	0.1479999854389144	0.1014464197027117	0.0276697873	-0.1504261672	-0.0151823553	0.1346687895	-0.0091994783	0.0266539001	0.0968179155	0.0434215249	0.0066172311	-0.0902990829	-0.173919421	0.0307791751	0.1489921983	-0.057204332	-0.0018701685	0.1427008126	-0.0779163878	-0.0902889471	0.0517017098	0.0142269445	0.1223145885	0.1556340934	-0.0819918358	-0.0701637161	0.0053757514	0.0405162404	0.1370545007	0.0083253917	-0.0946875354	0.1704369545	0.062146849	-0.0370672543	0.2002842628	0.0358440824	0.0169485249	-0.0049759902	0.11664331	-0.0596216023	-0.0210736431	0.1938430149	0.0443416418	0.0286827126	0.0305140783	-0.139044343	-0.0079723127	0.017293715	-0.0888803872	-0.0974709589	0.0327012235	-0.0834507145	-0.0209076444	0.0443247265	-0.0033101865	-0.020031842	0.0899390679	0.1071295181	0.0988030727	0.0910103096	0.1364072747	0.095963652	0.0653431624	0.0339201027	-0.0535572963	0.0820823469	0.0049913663	-0.0979417885	0.0621807061	-0.0044362937	0.0745068363	-0.1020859599	-0.0059354252	0.0654393509	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0194404797211404	0.0024832567883095	0.000377932251788	6.166564276685217e-06	0.0520362777076286	0.066182153980236	0.0027077741976654	0.0043800775054636	0.012420654153658	0.0052057493362838	0.0001542726496047	2.7099826152220256e-05	-0.0011499531533128	-0.0013150519037463	1.729361509546768e-06	1.322392254814052e-06	-0.0006285859230406	-6.120957158999279e-07	3.746611654230452e-13	3.951202626448031e-07	0.0001491388502216	-0.0001669125072195	2.785978506629965e-08	2.2242396645420837e-08	0.0
1629.9610985135744	-5.01647584067814	2656773.182667578	25.16502986010745	1970.5566671620245	8.950551240340474	80.11236750596039	3883093.5784967057	1733.4484874695966	-4.219597576212664	17.805003705179786	3004843.658710632	1777.0639459311062	1498.1281501327114	1.04597	14.259077	0.1689316025027617	0.1211440885815546	-0.0092651682	-0.1155627597	-0.1908663692	0.00241099	0.0720670101	0.0522452501	0.1620146962	0.2355843662	0.0690730423	0.1407280536	-0.0343091195	0.1394525389	0.1106937556	0.1795000349	-0.0416524335	0.0017181287	0.0500666897	-0.1434681001	-0.119077851	0.0166866106	0.0178598905	-0.0031839887	0.0756292986	0.0639519247	0.057232266	-0.0135688487	0.0576311103	-0.0424996007	0.0409397177	0.0616226944	0.0729953638	-0.1920032239	0.0233512198	-0.098963922	0.2114910424	-0.0573223808	0.0657638766	-0.0293373271	-0.0910010239	-0.1673963564	-0.1055798197	-0.0294106872	0.0402672831	-0.022999736	0.1440568874	0.0950523041	0.1077230463	-0.0216481766	0.1621206021	-0.0184350005	-0.0999608448	-0.1053104353	0.0137993832	-0.1222225674	-0.0515968995	-0.0111617483	0.2010109995	-0.0445511023	0.0791306127	-0.1645763567	0.030938386	0.0160757209	-0.0790408736	0.0304933581	0.0284334425	-0.0108053526	-0.1380678244	0.0516413942	0.0539518441	-0.0117526788	-0.1831974485	-0.1633165819	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0145974825382353	-0.0048429971829051	0.000213086496454	2.345462171362674e-05	-0.0570909562195964	-0.109127233927225	0.0032593772820678	0.0119087531846072	0.0639573673417146	0.0515367131880566	0.004090544837283	0.002656032806228	-0.0011999474318159	-4.999427850309996e-05	2.4994278830455227e-09	1.4398738391215738e-06	-0.0006286005251852	-1.4602144600027109e-08	2.1322262692010082e-16	3.951386202631093e-07	0.0001676231336654	1.848428344380001e-05	3.416687344307393e-10	2.8097514939808557e-08	0.0
1631.6324036781607	1.6713051645863288	2662224.300732573	2.793260953172936	1958.5108897996984	-12.045777362326136	145.10075226272878	3835764.905464006	1731.6851811340805	-1.763306335516063	3.1092492328710866	2998733.5665593734	1773.4674952832495	1497.6335938700129	1.195228	16.293819	0.085851876477187	0.0481439021104984	0.1023159488	-0.0355902172	-0.0583448115	0.0288133479	-0.0409481607	0.1375043897	0.0271920235	0.0529893715	0.0092552503	0.120717674	-0.0001827948	0.0339739436	0.0317118452	0.0824704084	0.0406536465	0.0705129495	0.0790085956	-0.0755863492	0.1008566723	-0.010502498	0.1155763615	-0.1782506303	0.0177044282	0.107507504	-0.0122680487	-0.005840505	0.1200289584	-0.0396552129	-0.1006486576	0.0096172127	-0.0055963292	-0.0185791449	0.0187182703	-0.0635918575	0.1082281483	-0.0526688342	0.1494823846	0.0415833595	0.1030090318	0.0247762996	-0.0982072609	-0.1854360947	-0.1506957757	0.0978588536	-0.0115686999	-0.0065681231	-0.1439800771	-0.0133535367	0.0574549355	-0.020468544	-0.0334603828	0.0601910584	0.114707411	-0.0928082886	-0.1111852374	0.1745192474	0.0785981244	0.0830021532	0.0210122341	-0.0171605967	0.0740010269	0.0214707005	0.0570806972	0.2387132982	0.0581302541	0.0620006299	0.0798322523	0.0016756227	0.0605633049	0.0036592985	0.0952640524	0.0147539949	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.026372282304365	0.0117747997661296	0.0006954972739411	0.0001386459095324	-0.0573068416009761	-0.0002158853813796	0.0032840740942793	4.66064978934575e-08	0.0147815706402525	-0.0491757967014621	0.0002184948305927	0.0024182589812235	-0.0015819792635207	-0.0003820318317048	1.4594832043572465e-07	2.502658390209496e-06	-0.0006285443682194	5.615696579996422e-08	3.1536048078583512e-15	3.950680228203248e-07	5.600322977168844e-05	-0.0001116199038937	1.2459002945241406e-08	3.1363617448605302e-09	0.0
1634.3691616739443	2.7367579957835915	2671162.556630792	7.489844327485421	1971.8767033452573	13.365813545558922	178.64497173464636	3888297.73319576	1734.2666221089885	2.5814409749079914	6.6638375069339215	3007680.716561321	1775.2710169486422	1515.471150216092	0.991846	13.521234	0.2378114090284062	0.1457544560308786	0.055600813	0.0618548084	-0.1353176437	-0.0699421834	0.0047598644	-0.0022526051	0.0991350814	-0.1213146368	-0.0441844195	-0.142709314	-0.0802832297	0.0719285367	-0.05497008	-0.0633033341	-0.1578019064	-0.0614636552	0.0872610533	-0.0145465629	0.1492095461	-0.0050701364	-0.056238705	0.0274860547	-0.0803052486	0.1176936451	-0.0418417191	-0.002375671	-0.0678961142	0.0397748954	0.0123588035	0.080064738	0.0030598829	-0.0953439839	-0.1221787074	-0.0051567091	-0.1198174303	-0.1430728604	-0.0169898552	0.0749204567	0.1496492601	0.0321055949	0.0538066139	-0.070222841	0.0793645064	-0.0400615112	-0.0740585682	-0.0547213353	-0.1175094528	0.0022553706	0.1076963381	-0.079133216	0.1166022482	-0.0242931566	-0.0869818819	0.0032586826	-0.0317560853	0.231217052	0.0066639905	0.0808890438	0.0988323749	0.0201413001	0.0609264445	-0.0832499771	0.0663561028	0.0618741963	0.1384743308	-0.0772419342	0.0264093344	-0.0032453634	-0.0698795132	-0.0521237564	0.0294179575	-0.0367441084	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.018499304079512	-0.007872978224853	0.0003422242514262	6.19837861290095e-05	0.0758601874891127	0.1331670290900888	0.0057547680458833	0.0177334576366805	-0.0266978980578613	-0.0414794686981138	0.0007127777607079	0.0017205463234778	-0.0009063742986868	0.0006756049648339	4.564420685082152e-07	8.215143693199884e-07	-0.0007991428897093	-0.0001705985214898	2.9103855534539865e-08	6.386293581729305e-07	0.0003156384037549	0.0002596351739832	6.741042356929253e-08	9.962760192494127e-08	0.0
1634.9922714900715	0.6231098161272257	2673199.727832264	0.388265842954105	1965.028617029605	-6.848086315652381	46.8962861866254	3861337.4657452814	1732.0137372746065	-2.25288483438203	5.0754900769885465	2999871.5861079493	1773.8605240098807	1538.7157527337806	1.147787	15.647077	0.0692847252388231	0.0376990177182047	0.0433960744	0.1254667158	0.0046436693	-0.0845972035	-0.0878507575	0.0492710787	-0.0002892126	-0.1050813283	-0.0426444109	-0.0869901982	0.0044084999	0.1592938809	0.0100490278	0.0401782689	-0.0786450867	-0.1240917965	-0.0050187761	0.1743301216	-0.0718919675	-0.1566963214	0.2719235215	0.0257779757	0.0074200504	0.059120832	-0.1118650171	0.1681436019	-0.0369071069	-0.0350671501	0.0085834458	-0.003415172	-0.030170766	-0.1053573885	-0.1260279897	0.0426384906	0.0684954657	-0.0611255547	-0.0630027555	-0.0629493862	-0.2724488349	0.1368148693	0.1738960044	-0.1240881336	-0.1014269764	0.0655345475	-0.1113749271	-0.1691186523	-0.0722234748	0.0625296158	0.0583497518	-0.106898447	-0.1009045006	0.1313966729	-0.1282126727	0.080094399	-0.0924847651	0.2227528582	0.013543538	0.0329698733	0.056701966	0.0679029106	-0.0027166303	-0.0405706045	-0.0521712652	0.0604578628	-0.0686496076	-0.0619693202	0.142308584	0.0218112399	0.0478499457	0.1629675434	0.1455402392	0.0485013685	0.0623349036	-0.0696960071	-0.129358491	-0.0547023691	0.0	0.0254590164300765	0.0069597123505645	0.0006481615175869	4.843759600260005e-05	0.0493063026732016	-0.0265538848159111	0.0024311114833013	0.0007051087988166	-0.0219778020296388	0.0047200960282225	0.0004830237820539	2.2279306515641825e-05	-0.0013564013966059	-0.0004500270979191	2.0252438886148722e-07	1.839824748714436e-06	-0.0006287138186886	0.0001704290710207	2.9046068248978806e-08	3.952810658100018e-07	0.0003150739318122	-5.644719426999706e-07	3.186285740954789e-13	9.927158250759886e-08	0.0
