global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
1065.3623806696794	0.0239115298134038	1134997.002146167	0.0005717612580173	1505.2031633082445	-1.023742775025312	1.0480492694165262	2265636.5628331457	1004.7416097540604	0.76845638877478	1009505.7023711806	0.5905252214487757	1321.890754954709	956.844989525365	0.567596	19.487595	0.2528241898032683	0.1423243567578878	-0.0215114699	-0.0025103195	0.0544608872	-0.0191880171	-0.0519153927	-0.0209133377	0.0213000457	-0.0488300312	-0.0315209596	0.0335079195	-0.0481358394	-0.045830221	-0.0278712567	0.0087136508	-0.0237453162	0.0076481883	0.0050179052	-0.0225691626	-0.0010111987	-0.0264695681	-0.1103439869	-0.0095324974	0.0595002871	0.0223312049	-0.1046460617	0.0870176287	0.0187980096	0.1514405092	0.0785541317	-0.0260473977	-0.0215375103	-0.0001085936	0.1238145407	-0.0109934817	-0.0454003688	0.0113838941	0.1255848477	0.1136709395	0.0946444892	0.0696960071	0.0	0.1010189557781302	0.1208129710341125	0.0145957739700893	0.0102048294265038	0.0454663967775132	0.0287209924675265	0.0020671932359302	0.0008248954083197	0.0351943817044855	0.0198267566032797	0.001238644503561	0.0003931002774056	-5.800121061608179e-05	0.0002581199950094	6.66259318236621e-08	3.364140432931078e-09	-0.0090061270711745	0.0005503810993066	8.111032482214217e-05	3.029193544739417e-07	-2.6118490202870574e-07	0.0008607682996509	6.821755304774463e-14	7.409220656840243e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.7960424552457	0.4336617855663007	1135921.204113264	0.1880625442605522	1505.3554512830283	0.1522879747838033	0.0231916272637523	2266095.03470753	1004.3859693025288	-0.3556404515315989	1008791.1753317805	0.1264801307655995	1321.4738303083714	955.4781827732008	0.522767	17.948446	0.2190968554953852	0.1242485034044512	-0.0237110488	-0.0262764957	0.059600875	0.0167359437	0.0152202146	-0.0187265738	0.0010920041	-0.0332612854	-0.0152015008	0.0453986607	-0.0125448912	-0.0329662121	-0.0190016369	0.0128310941	-0.0164382678	0.0015440497	0.0069470678	-0.0012801339	-0.0063628407	0.0231807632	0.0991333406	0.0713119171	-0.0051462207	0.1735008851	-0.1095469516	-0.1131378065	0.2000439887	0.2115375752	-0.1451786195	0.104699623	0.0525778539	0.0251997415	-0.0539766397	0.0238913655	0.1573953553	-0.1047080971	0.1246917927	0.1102227826	0.087338405	0.0577858524	0.0	0.1442921045523491	0.0432731487742188	0.0018725654048356	0.020820211436146	-0.0422434815360901	-0.0877098783136033	0.0017845117322899	0.007693022753787	0.1036759638692075	0.068481582164722	0.0107487054842092	0.0046897270957835	-0.0004170265583063	-0.0003590253476902	1.288992002840821e-07	1.7391115033279786e-07	-0.0090361236702185	-2.999659904400105e-05	8.165153098348306e-05	8.997959542065647e-10	-3.884163024630503e-06	-3.622978122601797e-06	1.508672240190678e-11	1.3125970476851243e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.8661461395543	-1.9298963156913944	1131811.1769018276	3.724499789319217	1505.6896444677338	0.3341931847055548	0.111685084703641	2267101.305457371	1004.5990282560648	0.2130589535360059	1009219.2075730296	0.0453941176818579	1321.750219770671	952.7687736787248	0.507253	17.415792	0.1341928219322852	0.0687503324652589	-0.0128248801	0.0066697015	0.0365353338	-0.0076011115	-0.0014171833	-0.0129128245	-0.0071675653	-0.0185655295	-0.0170224192	0.0232993668	-0.0092078422	-0.0108959583	-0.0105188688	0.0015222129	0.0034689861	-0.0164756021	0.0068027045	-0.0230482887	-0.0043080055	-0.0126225315	-0.0571407348	0.0190312	0.0631366459	0.0355104225	-0.1974356541	0.0512737305	0.0923081178	0.2032492876	0.1054162828	0.0189238027	0.0394916864	-0.0133242635	0.0703605996	0.0684649144	0.0600628388	0.0478586084	0.1237118379	0.1064674152	0.0794847672	0.0452319084	0.0	0.141947131170653	-0.002344973381696	5.498900160863203e-06	0.0201489880475785	0.0160535175816676	0.0582969991177577	0.0002577154267449	0.0033985401061358	0.0726231184344925	-0.0310528454347149	0.0052741173311503	0.0009642792095923	-0.0008110991158465	-0.0003940725575401	1.552931806062742e-07	6.578817757269739e-07	-0.0090652947756557	-2.9171105437198613e-05	8.217956936953051e-05	8.509533924281584e-10	0.0004228322539603	0.0004267164169849	1.7878711498914765e-07	1.8208690052445706e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.915175594235	1.049029454680749	1134044.3312109006	1.1004627967877898	1504.7543345877796	-0.935309879954275	0.8748045715400802	2264285.607460711	1005.6091760735762	1.010147817511438	1011249.8150033768	1.0203986132231215	1321.5403980782362	953.5108660846562	0.482333	16.560225	0.2371628643690063	0.1430375149796633	-0.0043856718	0.0022009648	0.043694783	-0.0045267961	0.0086840603	0.0009936561	-0.0008113463	0.0428888315	-0.0127311694	0.0316636656	0.0014599884	0.0459930583	-0.0057842011	-0.0031076894	0.017322289	-0.0390778584	-0.0036261177	-0.0658354939	0.0127629901	0.0741514096	0.0277747044	0.050390462	-0.1051153016	0.080529313	0.0112006177	-0.0214004646	0.0782031021	-0.0328675338	-0.1142703512	0.0203747313	0.03273133	0.0119232541	-0.1058744017	0.1185983978	0.0587402699	-0.0559910446	0.1226456664	0.1024153039	0.0711328131	0.032174038	0.0	0.0207315669905767	-0.1212155641800763	0.0146932129994941	0.0004297978698847	0.016258927055361	0.0002054094736934	0.0002643527089915	4.219305188299985e-08	0.0377341038435758	-0.0348890145909167	0.0014238625928777	0.0012172433391251	-0.0002300663304649	0.0005810327853815	3.375990976883004e-07	5.2930516413584586e-08	-0.0085830917933735	0.0004822029822821	7.366946473347553e-05	2.32519716121847e-07	-0.0001309895008623	-0.0005538217548226	1.7158249336154492e-08	3.06718536114784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.3554712585735	-0.5597043356615359	1132852.56919806	0.3132689433583212	1505.4981240869538	0.7437894991742269	0.5532228190818472	2266524.601629337	1004.6771736546568	-0.93200241891941	1009376.2232627094	0.8686285088716315	1322.1418591562217	949.7008796083242	0.450214	15.457458	0.0508973693797338	0.0275646008419466	-0.0031596641	-0.001170513	0.0231548047	-0.0021963616	-0.0330570269	0.0061191373	0.0001464044	0.0416530247	-0.0060733479	0.0124661848	-0.0224870344	0.0577286773	0.0030421661	-0.0098044773	0.0406926864	-0.0696543805	0.0003660707	-0.0803296915	0.0039549304	0.0446437538	-0.0360844693	0.0333329343	-0.0291976566	-0.0406311538	-0.1227889562	0.0603855339	0.0693845662	0.0134893915	0.1325466852	0.005367463	0.0987090993	0.0011301786	0.0266178912	0.1072867832	-0.0628233276	0.1044994572	0.1214940211	0.0980777428	0.0623349036	0.0187577183	0.0	0.0232745278840695	0.0025429608934928	6.466650105833705e-06	0.0005417036482263	0.0160513525287342	-0.0002075745266267	0.0002576459180017	4.308718410434e-08	0.0547495450008312	0.0170154411572554	0.002997512677798	0.000289525237776	-0.0005229748752851	-0.0002929085448201	8.57954156286871e-08	2.735027201794659e-07	-0.0087741159373011	-0.0001910241439276	7.698511048120117e-05	3.6490223563272615e-08	7.705666437077339e-06	0.0001386951672993	5.937729523950017e-11	1.9236349432202267e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.2160772540446	-0.1393940045288673	1132555.8590859866	0.0194306884985938	1504.4509894642404	-1.047134622713429	1.0964909180851954	2263372.779699932	1004.132218451249	-0.5449552034078806	1008281.5121318268	0.2969761737213245	1320.6872150865674	949.5909736134348	0.450643	15.472161	0.1285264297623568	0.0642681896826938	0.0036808511	-4.3695e-05	0.0309603645	0.0192002535	0.0136687936	0.006243187	-0.0047078195	0.0312815401	0.0023015161	0.0266355349	-0.0057432141	0.043059621	0.0092415568	-0.012461485	0.0400655592	-0.0596814276	0.0040164702	-0.0763823671	0.0202127159	0.0905938582	-0.0317664128	0.0443007225	-0.1040092807	0.102575738	-0.0456444009	-0.0117293286	0.0449705603	0.0379044259	-0.0831243231	-0.0101726787	0.0090290916	-0.0075045802	-0.129537523	0.1013445713	0.0742674971	-0.0494773358	0.1202577046	0.0934668214	0.053146196	0.0051324198	0.0	0.0676155989561948	0.0443410710721253	0.0019661305838232	0.0045718692222049	0.0155478439872354	-0.0005035085414988	0.0002417354526514	2.535208513622492e-07	0.0432626031498273	-0.0114869418510039	0.0018716528312994	0.0001319498330883	-0.0006350182089654	-0.0001120433336803	1.2553708622195052e-08	4.032481257176244e-07	-0.0078349600976703	0.0009391558396307	6.138659973208581e-05	8.820136911126319e-07	-0.0003849933262064	-0.0003926989926434	1.482198612234675e-07	1.5421249882320185e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1063.793727887963	-0.422349366081562	1131657.0954937695	0.1783789870294973	1503.0607404011052	-1.3902490631351156	1.9327924575480668	2259191.589335119	1003.4989461798416	-0.6332722714073498	1007010.1349840526	0.4010337697334241	1320.2086454562054	951.5613566488856	0.437205	15.01082	0.0974812712954934	0.0462201453111345	0.007059644	0.0030997335	0.0364798138	0.0163716364	-0.1012528058	0.0126910029	-0.0131574332	0.0025320634	0.0009907711	0.0178897996	-0.0793532342	0.0512166181	0.0143053937	-0.0136839182	0.053613323	-0.0704758671	0.0040835589	-0.1015875181	0.0167156082	0.0907529575	-0.0332783822	0.0798789175	-0.0444251786	-0.0182779361	-0.1573749149	0.0205227767	0.1240967982	0.1475280885	0.1180667242	0.0474345906	0.1138118133	0.0017305713	0.0351247076	0.0878291299	-0.0178455135	0.0686854516	0.1189375786	0.0885953913	0.0436242971	-0.0085500587	0.0	0.0876067089045875	0.0199911099483926	0.0003996444769687	0.0076749354450931	-0.0012385628840405	-0.0167864068712759	1.5340380177227211e-06	0.000281783455648	0.0528574099898122	0.0095948068399848	0.002793905790831	9.2060318296621e-05	0.000135006797197	0.0007700250061623	5.92938510115404e-07	1.822683528939189e-08	-0.0078351264903901	-1.663927197987497e-07	6.138920712041268e-05	2.7686537202025232e-14	-0.000636980880041	-0.0002519875538346	4.057446415378069e-07	6.349772728754547e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.7368022299136	0.943074341950478	1133664.458022782	0.8893892144453269	1501.817020769817	-1.243719631288286	1.5468385212518705	2255454.363873929	1003.6685520372891	0.16960585744755	1007350.5623486284	0.0287661468805186	1319.094404211966	947.3931972631054	0.471142	16.175989	0.1642599074036016	0.0758123719642169	0.0151786454	-0.0052821613	0.0491910003	0.04065513	-0.0159704934	0.0196903662	-0.0194814535	0.0745510828	0.0162480681	0.0369435682	-0.0194182551	0.0958504079	0.0241155647	-0.0240188181	0.0689749579	-0.0941220666	0.0006940747	-0.1041826366	0.018906136	0.0882834445	-0.0679964588	0.0216690927	-0.0472165046	0.0741304452	-0.0172382686	0.0133104533	0.0327731397	0.1303210525	-0.0601946033	-0.019060319	0.0141058002	-0.0131397805	-0.1242820036	0.0476629013	0.006908783	-0.0394177938	0.117534563	0.0834770299	0.033828903	-0.0221372814	0.0	0.0501966698848548	-0.0374100390197326	0.0013995110194579	0.002519705667529	-0.0109704853774559	-0.0097319224934154	0.0001203515494169	9.47103154178446e-05	0.0300670047952706	-0.0227904051945415	0.0009040247773588	0.0005194025689313	5.269806014906035e-05	-8.230873704793965e-05	6.774728194426873e-09	2.7770855434739828e-09	-0.0068710496297064	0.0009640768606837	4.721132301388845e-05	9.294441933057384e-07	0.0002031843361456	0.0008401652161866	4.1283874454928175e-08	7.058775904898763e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1064.3966249484806	-0.3401772814329433	1132940.1752017166	0.1157205828031079	1502.6812478166285	0.864227046811493	0.7468883884405145	2258050.93253974	1003.092155054996	-0.5763969822930903	1006193.8715328764	0.3322334811965811	1319.5914738352706	946.7118216144796	0.518524	17.802761	0.4557679078199069	0.2564633479821545	0.0151067122	-0.0143195244	0.0218634937	-0.001533954	-0.0637897457	0.0222847119	-0.0067784181	0.0820016583	0.0018513662	0.0124148421	-0.017342908	0.12537643	0.0259630823	-0.0283782642	0.0775585857	-0.1200632179	-0.007032422	-0.242797269	0.0212599245	0.2195660611	-0.1034991096	0.0743009994	-0.1857885765	-0.0122676719	-0.1191360663	0.0284488941	-0.139822386	-0.2615690063	0.0655890114	0.062068425	-0.0094072228	0.0155385486	0.0681923491	-0.0634572812	0.1153621037	0.0575255834	0.1160496357	0.078126003	0.0238214243	-0.0354778738	0.0	-0.036412178483971	-0.0866088483688257	0.0075010926157742	0.0013258467419485	0.0070479661202824	0.0180184514977383	4.967382643264854e-05	0.0003246645943763	0.0508153494244254	0.0207483446291548	0.0025821997371264	0.0004304938048501	-0.0040460321471101	-0.0040987302072591	1.679958931189872e-05	1.6370376135448364e-05	-0.0054752059242364	0.00139584370547	2.9977879912793365e-05	1.94837965010022e-06	-0.000910087017609	-0.0011132713537546	8.282583796204444e-07	1.2393731070906e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.4784962149224	1.0818712664417944	1135244.4258964125	1.1704454371523725	1502.234945852388	-0.446301964240547	0.1991854432849705	2256709.832540127	1003.4896996749076	0.397544619911514	1006991.5773536362	0.1580417248205901	1319.1326096559712	946.795080379564	0.546205	18.75317	0.2054142307432233	0.104859170842326	0.0249755592	-0.0164262173	0.0280302043	0.0255378242	0.0217584733	0.0362326352	-0.0234822375	0.1054642988	0.0187284941	0.0242591318	0.0087592549	0.1309113716	0.0373404356	-0.0342183616	0.09764325	-0.1345281401	0.0018122278	-0.1922550791	0.0364486754	0.1805281175	-0.1050931717	-0.0205176739	-0.1127563878	0.0262254903	0.0343359184	0.0403532167	-0.1987076356	-0.236205868	-0.0441123609	-0.0706848419	-0.1080970824	-0.0089358116	-0.1335951668	-0.0555606936	-0.1136781477	-0.0668512507	0.1144838316	0.072557225	0.0136646012	-0.0484232091	0.0	-0.0364337015986819	-2.152311471090296e-05	4.632444668586873e-10	0.0013274146121817	-0.0064482250249255	-0.0134961911452078	4.1579605972075466e-05	0.0001821471754279	-0.0101243799975492	-0.0609397294219746	0.0001025030703347	0.0037136506220234	-0.0029689297071367	0.0010771024399734	1.160149666196652e-06	8.81454360591881e-06	-0.0046890602992659	0.0007861456249704	2.198728649015161e-05	6.180249436602568e-07	-0.0016659746938917	-0.0007558876762826	2.775471680687543e-06	5.713661791560596e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.9546839354025	0.4761877204800839	1136259.388203824	0.2267547451360185	1505.6662462684196	3.4313004160317178	11.77382254505944	2267030.845152033	1003.6299690648128	0.1402693899052565	1007273.1148050372	0.0196755017443928	1321.7929500038815	947.0667354941148	0.612523	21.030079	0.2439346457807507	0.1541802648616591	0.027512176	-0.0091560519	-0.0328208853	0.0030326194	-0.000397378	0.0267212031	-0.0285749526	0.1172049434	0.0188439217	-0.0295958766	0.0390642016	0.1295626716	0.0497789184	-0.0484717869	0.1305581422	-0.2063531144	0.0064265356	-0.1173401353	-0.0110155063	0.0153622752	0.0582210788	0.0105480625	-0.0204255495	-0.0399080628	-0.0532812784	-0.0624701759	0.2066745409	0.0340083682	0.0790121313	-0.064072677	0.0687914334	0.1172638708	0.0647726352	-0.0101495877	-0.20163895	0.0960693562	0.1128382417	0.066786217	0.0034221101	-0.0608290638	0.0	0.0181984150021747	0.0546321166008566	0.0029846681642895	0.0003311823085913	-0.0071411289879392	-0.0006929039630137	5.0995723222385546e-05	4.801159019600909e-07	-0.0052787633450037	0.0048456166525455	2.786534245255465e-05	2.3480000743426265e-05	-0.0004932726138124	0.0024756570933242	6.12887804372692e-06	2.433178715373171e-07	-0.0047568844879091	-6.782418864319933e-05	2.2627950031310215e-05	4.6001205651082895e-09	-0.0005341758045725	0.0011317988893192	2.8534379019067773e-07	1.2809687258641746e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.515516740934	-0.4391671944686095	1135323.3164156994	0.1928678246974295	1501.5054743076728	-4.1607719607468425	17.312023309337125	2254518.689375909	1004.4230472765472	0.7930782117343824	1008865.657900305	0.6289730499278059	1318.929998106642	944.527406037849	0.54191	18.605696	0.162240972377806	0.0785215815364155	0.0376471651	-0.0011509946	0.0172478877	0.0247442324	0.0529025661	0.0449860472	-0.0312206353	0.1640329617	0.0251478872	0.017330706	0.0407713639	0.1529975693	0.0565666761	-0.0530111617	0.1294287109	-0.1838851563	0.0031862764	-0.0935252012	0.0004649857	0.0084618216	-0.066299203	-0.0720409797	0.0658180261	0.0208918795	0.0396449223	0.0324879173	-0.0221581646	0.1115603144	-0.0025540976	-0.09889296	-0.0758254378	-0.0054574203	-0.0267861197	-0.0709030045	-0.1271712557	-0.0470239314	0.1111140131	0.0608290638	-0.0068418353	-0.072557225	0.0	0.0264959919759064	0.0082975769737317	6.884978363500253e-05	0.0007020375907872	-0.024119658925727	-0.0169785299377878	0.0005817579466934	0.0002882704788483	-0.0394113418203403	-0.0341325784753366	0.0015532538640797	0.001165032913375	-0.0009914541928015	-0.000498181578989	2.481848856440728e-07	9.82981416423674e-07	-0.0034728747827601	0.0012840097051489	1.2060859256731014e-05	1.6486809229168209e-06	-0.0002597213488916	0.0002744544556809	6.745517907007222e-08	7.532524824309911e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.9669761337627	0.4514593928288377	1136285.594207758	0.2038155833733828	1502.511944431212	1.0064701235392022	1.0129821095770168	2257542.143158461	1003.1188388222142	-1.3042084543329793	1006247.4048000274	1.700959692353619	1319.5230554651332	941.873257872346	0.498822	17.126331	0.1802429773824491	0.0897361856119318	0.0405758108	-0.0145626789	-0.0064991787	-0.008715981	0.0274392424	0.0412871383	-0.0277686644	0.1910580637	0.012127031	-0.0089562485	0.0493422486	0.1996405741	0.0611001132	-0.0557272266	0.1377312587	-0.2009335857	-0.0022265394	-0.0683660089	-0.0131661063	-0.0163047774	0.1010523457	-0.0206526349	0.0201248314	-0.0295997762	0.0837014562	-0.1045627813	0.1568932144	0.0718599862	-0.0220926347	-0.0201512265	0.0396326595	0.0823068793	0.0746673187	-0.0636995568	-0.1605025662	-0.0194724101	0.1093123473	0.0547023691	-0.017062887	-0.0834770299	0.0	0.0089868254661809	-0.0175091665097255	0.0003065709118652	8.076303195959755e-05	-0.0117191544121055	0.0124005045136215	0.0001373385801347	0.0001537725121923	0.0327001106432618	0.0721114524636021	0.0010692972360815	0.0052000615764103	0.0001481191373782	0.0011395733301797	1.2986273748568517e-06	2.1939278857662087e-08	-0.0033195454175001	0.00015332936526	1.1019381778845914e-05	2.350989425103449e-08	-0.0005312557313619	-0.0002715343824703	2.822326521048672e-07	7.373092086352715e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.0670618800248	0.1000857462620388	1136498.9804255085	0.0100171566048292	1502.7398886083588	0.22794417714681	0.0519585478951363	2258227.1728146626	1005.088599516216	1.9697606940018204	1010203.0928774686	3.879957191634533	1319.8779470827951	942.6293599901924	0.575241	19.750078	0.1668288683884007	0.0728000986029643	0.0494363428	0.0003089913	-0.0156710052	0.0313656948	0.072041059	0.057482435	-0.015791196	0.2160342477	0.0383060459	0.0038908788	0.0846595052	0.1948217572	0.0680851632	-0.0537583027	0.125874318	-0.1572734563	0.0058170336	-0.0086856523	-0.0088399155	-0.052780644	-0.0183014615	-0.1054211535	0.1930564154	-0.0448241239	-0.0018961326	0.0056921295	-0.0457537497	0.130475946	0.0555337488	0.0086498278	-0.0217874257	-0.0648423593	-0.0106953071	-0.0873118798	0.0025100773	-0.0858845662	0.1074345	0.0484232091	-0.0271769657	-0.0934668214	0.0	0.0513357531502123	0.0423489276840313	0.0017934316759873	0.0026353595514995	-0.0248987938724809	-0.0131796394603754	0.0006199499363042	0.0001737028963054	0.0073488224107194	-0.0253512882325424	5.400519082429169e-05	0.0006426878150494	-0.0003279939185308	-0.000476113055909	2.2668364200700654e-07	1.0758001059318907e-07	-0.0026130054141193	0.0007065400033808	6.827797294216774e-06	4.991987763773412e-07	5.071469577331005e-06	0.0005363272009392	2.571980367379392e-11	2.876468664673103e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.994957614991	0.9278957349663416	1138478.2395758168	0.860990494968727	1500.223538332063	-2.516350276295725	6.332018713013571	2250670.664965575	1005.8395064504524	0.7509069342363546	1011713.1127364896	0.563861223884241	1318.701241897266	941.6500488380332	0.53802	18.472128	0.0610966959557987	0.0323922352665092	0.0580307162	0.0149607659	0.0222962294	0.0255054625	0.0718707486	0.0543015835	-0.0350502179	0.2496817497	0.0251498228	0.0224573134	0.0747210949	0.2482011991	0.0687249857	-0.0580448953	0.1307294168	-0.1595283464	-8.94419e-05	-0.0168224674	-0.0113376986	-0.0323483613	0.0543481466	-0.0636144934	0.0230610398	0.0781499193	0.1863298664	-0.035227099	-0.0122346661	0.0706480553	-0.2285941534	0.0224858862	-0.0511054868	-0.0504862919	-0.0514428166	-0.0063125902	0.1390415836	-0.093312	0.1054817798	0.0420090849	-0.0371206631	-0.1024153039	0.0	0.0236648302348783	-0.027670922915334	0.0007656799749863	0.0005600241900456	-0.0283160225457095	-0.0034172286732286	0.0008017971328091	1.1677451805135717e-05	-0.0033919852873083	-0.0107408076980277	1.1505564189315972e-05	0.000115364950006	-0.0004911321601608	-0.00016313824163	2.6614085882128275e-08	2.412107987442137e-07	-0.0027339791327483	-0.0001209737186289	7.474641898303146e-06	1.4634640598928457e-08	-9.617130354783677e-05	-0.0001012427731251	9.24891962609016e-09	1.0250099110074194e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1066.538545849037	-0.4564117659540443	1137504.4697817783	0.2083117001012893	1500.4932460381733	0.2697077061102391	0.0727422467352471	2251479.981406174	1005.6591502942535	-0.1803561561988544	1011350.32657056	0.0325283430788255	1318.7379824148177	934.7698603755688	0.592731	20.350569	0.1362622601919857	0.0666208596406652	0.0630107238	0.0145126751	0.0051865472	0.0149326058	0.1226231252	0.0710549521	-0.0130944387	0.2598860324	0.0318035322	0.0184890707	0.1183346273	0.2370065776	0.0759803136	-0.060823763	0.1257836167	-0.1463884258	-0.0112662372	0.044616823	-0.0210317035	-0.1062944541	0.2045765321	-0.0935203637	0.0602131895	-0.2041200767	0.2090757658	-0.0667787249	-0.0188368067	-0.1399994367	0.0447435191	0.0796328348	0.0520846661	-0.0556791233	0.0413996257	-0.0375119104	0.1447320665	-0.0366617144	0.1034555476	0.0354778738	-0.0468316386	-0.1102227826	0.0	-0.0069046022354797	-0.030569432470358	0.0009344902015597	4.767353203019128e-05	0.0169131352098759	0.0452291577555854	0.0002860541426275	0.0020456767112796	-0.0211358691730225	-0.0177438838857142	0.0004467249656991	0.0003148454153497	-0.000279921866446	0.0002112102937148	4.460978817109209e-08	7.835625131461227e-08	-0.0023529526550429	0.0003810264777054	5.536386196873432e-06	1.4518117671258368e-07	-0.0003583302537342	-0.0002621589501863	1.2840057074121618e-07	6.87273151628161e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.6023152482007	-0.9362306008363248	1135508.294262326	0.8765277379423457	1496.74378294906	-3.7494630891133056	14.058473456623092	2240241.951796663	1005.6245523553146	-0.0345979389389867	1011280.7402998268	0.0011970173788258	1316.4972753619545	934.4802054828084	0.503709	17.294107	0.0838853019707136	0.0469918456514774	0.0650395753	0.0306281061	0.0443104604	0.0011509218	0.0479032494	0.060735742	-0.0296255141	0.3058292885	0.0114389287	0.0351843503	0.0787888797	0.2947618995	0.075157401	-0.0560412397	0.1178955625	-0.12021981	0.0071606474	0.0782092778	-0.0290501739	-0.172897097	0.0390098307	-0.1170408328	0.1319001245	-0.1292907445	0.211593529	0.087035598	-0.1192822066	-0.0254141913	-0.0154088115	0.0119099971	-0.0152945708	-0.0687183514	0.0515244491	0.0637789706	0.0792470687	0.0636982615	0.1013572156	0.0288477796	-0.0562490111	-0.116802275	0.0	0.0251653272035241	0.0320699294390038	0.0010284803742226	0.0006332936932604	0.0170187379171835	0.0001056027073075	0.0002896374402937	1.1151931790694146e-08	-0.0340032180436935	-0.012867348870671	0.0011562188373269	0.0001655686669595	2.501598734220868e-05	0.0003049378537882	9.298709467295892e-08	6.257996227055448e-10	-0.0024540022844055	-0.0001010496293625	6.022127211867412e-06	1.0211027594318831e-08	1.253068218961615e-05	0.0003708609359238	1.5701799613716335e-10	1.375378337942889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1065.5307698842764	-0.0715453639243151	1135355.8215701787	0.0051187390990626	1502.211879724022	5.468096774962078	29.900082340350675	2256640.53158398	1003.7785971390574	-1.8459552162571529	1007571.472074454	3.4075506604269914	1319.187277279572	935.176336047822	0.639055	21.941019	0.1983221347374527	0.1045524615979662	0.0778667844	0.0481689068	-0.0843399506	0.045080205	-0.0611509781	0.0109863297	-0.0846418673	-0.189056852	0.0555808491	-0.0777615003	-0.0888573547	-0.1358862805	0.0754469978	-0.0385656565	0.060219115	-0.0188766238	0.0024854439	0.2509001786	-0.0094469288	-0.158438574	0.0364236826	0.0895770892	0.0062472985	0.1453626287	-0.1669955119	-0.0921290496	0.0626002852	-0.0412986529	0.0058781053	-0.1095278661	-0.1342373515	0.1346349166	0.0592652214	-0.0559560811	-0.0906975	0.1314187379	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	0.1141242301179943	0.0889589029144702	0.0079136864077461	0.0130243399000249	0.0253500307462815	0.008331292829098	0.0006426240588374	6.94104402041798e-05	0.0127126047817682	0.0467158228254617	0.0001616103203374	0.0021823681022599	0.0006960100518306	0.0006709940644883	4.502330345786514e-07	4.844299922492345e-07	-0.0020419940849989	0.0004120081994065	4.169739843170495e-06	1.697507563782686e-07	9.210622716151108e-06	-3.320059473465041e-06	8.483557081927882e-11	1.1022794907344964e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
