global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
1489.941897437844	1.7565244605657426	2219926.857740683	3.085378180565773	1850.0909466487103	15.40127514254641	3422836.510871521	237.19927601641797	1525.5085629854589	0.9952160432849269	2327176.3757419595	0.9904549728117054	1596.6344180622937	1529.3824246605163	1.017963	14.199961	0.1104413229545989	0.0667383430739419	-0.0957303576	0.1012069813	-0.0409185264	0.0532703971	-0.0501412221	-0.0346189035	-0.0226060364	-0.0645923656	-0.0270641217	-0.1489975032	-0.0696643234	0.1297056567	-0.0447203918	-0.0638403577	-0.0155194117	0.0530734752	0.0771766422	0.0303051263	0.0432585995	0.0081092089	-0.048819949	-0.0094275617	-0.0284786331	0.120494144	-0.1328882161	0.0788305172	-0.0763348757	0.0959490029	-0.0130512688	-0.0663433946	0.0232602131	-0.0259299364	-0.0244343523	-0.0628856649	-0.0448464209	-0.0642010517	0.0176142027	-0.0518286349	-0.1059530853	0.0263784172	-0.0155066474	-0.02308312	0.0794550158	-0.0236898753	-0.0435179141	0.0717239615	-0.0913838827	0.101211381	-0.0926614805	0.0147220346	-0.1743560908	0.0007762727	0.0787895197	-0.0507179834	-0.0394073657	-0.0515944727	-0.0120514542	-0.0185640149	0.0298977828	-0.0280662477	-0.1222029482	-0.018561812	-0.1067814739	-0.054762715	0.1087529342	-0.0468008485	0.160707959	0.0166674007	0.1044101663	0.0372721439	-0.0511080919	0.071125325	0.0376277926	0.0564703682	-0.0477407952	0.1994144304	0.003110872	-0.0822093389	-0.0109780877	0.0232440924	0.0394711329	-0.0405560957	0.1013572156	0.0288477796	-0.0562490111	-0.116802275	0.0	-0.0355375508955688	0.0056780598275026	3.224036340469886e-05	0.0012629175236551	0.0519478347036539	0.0423949589040972	0.00179733254048	0.0026985775303981	0.0232161266103503	0.0465167398197791	0.0005389885347878	0.002163807083461	-0.0001300071912617	-0.0002599959830294	1.6901869779756243e-08	6.759791119142406e-08	0.0001019908327533	-5.701833379419999e-05	1.0402129965711613e-08	3.2510903886668087e-09	0.0001410066338356	1.6971240800005543e-08	2.880230142917728e-16	1.9882870785646976e-08	0.0	0.0	0.0	0.0
1489.811278005585	-0.1306194322589817	2219537.644072634	0.0170614360836587	1842.246455038748	-7.844491609962233	3393872.001102834	61.53604861876787	1524.9834732320269	-0.5250897534319847	2325574.593630816	0.2757192491592625	1594.4608306002754	1521.1405547108034	0.974979	13.600366	0.1448567911076609	0.0976157862723436	-0.0679829592	0.1219645547	-0.0798870404	0.0921971133	-0.0506331736	0.0070728337	-0.1127467854	-0.0077960968	0.0342890633	-0.148976671	0.0815628326	0.1136739655	-0.0691925827	-0.1298139224	-0.0694642225	0.0724281205	-0.0053823986	0.1269942021	-0.0170732803	-0.0585189521	0.0278521293	-0.1286000514	0.1168849306	-0.0493884072	-0.0119211621	-0.1019305471	-0.0130495286	0.1047956139	-0.1267865642	-0.1251901729	0.0192864162	-0.1180419787	0.0910796332	-0.2067770448	0.0625492327	-0.1357411394	-0.0542555484	0.0277009957	-0.0525562535	0.0838331943	-0.1152387682	-0.0021005003	0.0479964474	-0.037793361	-0.0620792672	-0.1242714063	0.0779306914	-0.0314587569	-0.0094056348	0.0887253793	-0.1971693267	0.0927678187	0.0295498909	0.0541430962	0.027447403	-0.1634926729	-0.0813867604	-0.1168774964	-0.0238340698	-0.1537822567	-0.0611261582	0.0076692804	-0.0066228962	-0.0575642853	0.0353420313	-0.0980566721	0.1639492398	0.0375193912	0.0673159285	-0.0482341185	-0.0737273579	0.0368510847	0.1745542704	0.0107165031	-0.1062030519	0.1533283482	-0.0531134825	0.0755690647	0.0031398061	0.0838465571	-0.1115149494	-0.0516688254	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	-0.0331627003286882	0.0023748505668806	5.63991521501312e-06	0.0010997646930903	0.1378997186999413	0.0859518839962874	0.0073877263625112	0.0190163324175229	-0.0233132120690413	-0.0465293386793916	0.000543505856976	0.0021649793579415	-0.0003010051455216	-0.0001709979542599	9.06040976304796e-08	2.9240300361070858e-08	7.297877860157342e-05	-2.9012054151726573e-05	5.325902126177471e-09	8.41699286102715e-10	0.000141010982726	4.348890400004751e-09	1.8912847711253478e-17	1.988409724935227e-08	0.0	0.0	0.0	0.0
1490.7384388932892	0.9271608877040762	2222301.093194001	0.8596273116882106	1846.7954498619165	4.548994823168414	3410653.4336306783	20.69335390121303	1526.3183140749188	1.3348408428919356	2329647.5958805024	1.781800075852453	1596.0015443759355	1519.5655927246553	0.967679	13.498522	0.1673862860491616	0.1162907412472724	-0.0117792746	0.145834112	-0.0223628113	-0.0418361335	-0.0604457285	-0.0635671894	-0.0676635771	0.0241758869	0.1011311326	-0.1191853556	-0.07091674	0.1001297464	0.04585927	0.0304337535	-0.0062977205	0.0568641694	0.0217413145	-0.0940092539	-0.011381912	-0.1641336311	0.0195667914	0.1490788831	-0.0238493253	-0.0701611104	0.0791117327	0.1148252597	-0.0453687526	0.101326754	-0.0321268271	-0.0159496619	-0.0719409473	0.025767403	-0.0059145455	0.08564139	0.0672420299	0.0119548964	-0.0672616694	0.0548625064	-0.0849756097	-0.0479662064	0.0088825469	-0.1316694474	-0.118817717	0.0376649203	0.0315650042	0.0689666895	-0.0385096261	-0.0153794973	0.0956392887	-0.0435731409	-0.0663798537	-0.0724762307	0.0233965385	0.0343483208	0.0145912031	0.0356154248	0.1385819593	0.0058069601	0.059237739	0.0545821946	-0.0055492467	-0.1220546259	0.003779399	0.0260386681	0.0323426839	-0.1322680007	0.1185434223	-0.0218913474	8.56658e-05	-0.0691018636	-0.0487219312	-0.049424064	0.0807313156	-0.0004199452	-0.0669329963	0.1565261409	-0.0508028129	0.0004174431	0.1035522591	0.09453991	-0.0022216427	-0.0911614125	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	-0.0331756370949847	-1.2936766296503532e-05	1.673599222103497e-10	0.0011006228966581	0.0314974606781959	-0.1064022580217454	0.011321440512126	0.0009920900291744	-0.0520810555558597	-0.0287678434868184	0.0027124363478125	0.000827588818882	0.0002599890000706	0.0005609941455922	6.759428015771045e-08	3.1471443138872245e-07	0.0001560183306728	8.303955207122657e-05	2.4341719505927165e-08	6.895567208189949e-09	0.0001409797249034	-3.1257822599993794e-08	9.770514736926828e-16	1.9875282833838346e-08	0.0	0.0	0.0	0.0
1489.9629276891396	-0.7755112041495522	2219989.525887992	0.6014176277614884	1842.374342395413	-4.421107466503599	3394343.2175169303	19.546191230373875	1525.727715746929	-0.59059832798971	2327845.062598342	0.3488063850242411	1594.842894348598	1511.7265918438252	0.970601	13.539288	0.0881095395246875	0.0459931170353589	0.0819241194	0.1037673252	-0.0467512066	-0.0351312586	0.0360510162	-0.0173361299	-0.1001291018	0.0569631924	0.0974343909	-0.0831466547	-0.0633873227	0.0671858067	0.0418592524	0.0197340242	0.0003934716	0.0921033096	-0.0737348498	0.1428880489	-0.0513495214	0.0505396392	-0.0335975084	0.1976314129	-0.0285006842	0.0403117456	-0.0870249179	-0.0247605449	-0.0014929342	0.1510490936	-0.0127033355	-0.078472293	-0.098831544	-0.0454995585	-0.1323395684	0.0604629409	-0.0319310363	-0.0084641875	-0.0430189521	0.0730817904	-0.055712274	0.0203600988	-0.1666629038	0.0732683348	-0.0640290853	0.0652377486	0.0240409915	0.0661422862	-0.0932682674	0.0650037161	-0.0101934099	0.0033950569	-0.0713811731	0.1244034084	0.0714714473	-0.070831575	-0.0975387329	-0.1057529823	0.1694094278	0.0227462422	0.0816673308	-0.0309795694	-0.0146085459	-0.1270806195	-0.0701709159	-0.0546334451	0.126529654	-0.0673608134	0.0515842878	0.070238445	-0.0421582071	-0.020369657	-0.1006078711	-0.0211292055	0.0865224744	-0.0210810918	-0.0394737372	0.0831206239	-0.0836475587	0.0966627542	0.0614669228	-0.0237776414	0.0922130803	-0.024681086	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	-0.0331031446215206	7.249247346410165e-05	5.2551587089434824e-09	0.0010958181838333	0.0656701835036699	0.034172722825474	0.0011677749853066	0.0043125730014056	-0.0232695847428203	0.0288114708130394	0.0005414735741032	0.0008301008504106	0.0004720093453882	0.0002120203453175	2.227928221337971e-07	4.4952626828594336e-08	-0.0001329667246559	-0.0002889850553287	1.7680149865717923e-08	8.351236220333181e-08	0.0001410313925113	5.1667607899996e-08	2.669541706107729e-15	1.988985367367637e-08	0.0	0.0	0.0	0.0
1490.032866728409	0.0699390392694567	2220197.943930881	0.0048914692139346	1860.2626096663937	17.888267270980805	3460576.9769228213	319.99010595804305	1524.817340193732	-0.9103755531971274	2325067.9209554875	0.8287836478589757	1596.2878092884723	1507.2194413047346	1.109391	15.475327	0.0575154452172261	0.0288378309331892	0.0933888642	-0.0209213502	0.0921905711	0.0300655708	-0.0069209702	-0.2063640429	0.0131609093	0.096266896	0.0946756497	0.0154717023	-0.0816156521	0.1513640272	0.0449487377	-0.0091055349	-0.041086145	-0.0447543849	0.0209882277	-0.0432799255	-0.0620711104	-0.1707336321	0.1292272048	0.0710968531	0.1092669649	0.0275033994	-0.1418402541	-0.1759119357	-0.0912521788	-0.1630522047	0.052525134	-0.0579805057	0.0074615298	-0.1080374651	-0.0225091664	0.0485401053	0.1068437692	0.0176202618	-0.0059936533	-0.0491991965	0.0409493197	-0.0671783539	-0.0544738923	-0.2244884092	-0.0720348288	0.0308600038	-0.0851532139	-0.1854441793	-0.1828470021	0.1057644368	-0.09349419	0.0165679147	0.0852990247	0.0566787727	-0.0568144156	0.1943404048	-0.0686976204	-0.0470305108	0.0665186108	0.0200277965	0.0436958993	-0.084042172	-0.0461070947	-0.1454246143	0.0292574613	-0.0119603195	0.0731311924	-0.0785932134	0.002063105	0.0277325765	-0.0786220237	-0.0130317811	-0.0418351202	0.003058515	0.00757785	-0.0742656583	-0.0024450005	-0.0220494005	-0.001321958	-0.1177784411	0.0950178954	0.00664799	0.0136562331	-0.1605436402	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	-0.0331665027994603	-6.335817793969717e-05	4.014258711838329e-09	0.0011000169079466	0.0709131091381749	0.005242925634505	2.7488269208949653e-05	0.0050286690476427	-0.0450813187436978	-0.0218117340008775	0.0020323252996708	0.000475751740125	4.400048281510845e-05	-0.000428008862573	1.936042487962654e-09	1.8319158644111157e-07	-4.995754099512695e-06	0.0001279709705563	2.4957559022797896e-11	1.6376569305143745e-08	0.0001930001074599	5.19687149486e-05	2.7007473334088404e-09	3.7249041479532954e-08	0.0	0.0	0.0	0.0
1491.3874847446275	1.35461801621841	2224236.6296529067	1.8349899698635008	1848.3772881620675	-11.885321504326155	3416498.599393359	141.26086726119777	1526.1940781080657	1.3767379143337166	2329268.3640521285	1.895407284763952	1597.067444301262	1497.0132848227895	0.997365	13.912624	0.1248441656903658	0.0975159337083905	0.1545309744	-0.0592888271	0.0517044627	0.0545056644	-0.0324518287	-0.080106797	0.0210775708	0.1331352421	0.1281085316	0.041162042	-0.0422026754	-0.1129656443	0.1710848367	-0.0473007515	-0.1012409408	0.0513353532	0.0329722192	0.0798524349	-0.0837575951	0.0224532677	0.1341279021	0.0034827149	-0.1854606655	0.157882338	0.1443365965	-0.0220485748	-0.0686975302	-0.0230640162	0.1235957522	-0.1573599342	0.0672545332	0.0359490845	-0.0762837148	0.1165088552	-0.0026106954	-0.0221698003	-0.0337836072	-0.0779555402	-0.1037764742	0.02182722	-0.1765040355	-0.0086974222	-0.0825049852	-0.1735381191	0.0136173169	-0.0022665723	0.0125779318	0.1436266342	-0.0293069243	0.1058895247	0.1526891892	-0.2384311747	-0.0078899273	0.0178381945	0.021247088	0.0320682105	0.092557057	0.0580968839	0.1000279799	0.1311119253	-0.011236241	-0.2417165503	-0.0535711908	0.0023256931	0.099136975	-0.0587316657	-0.0400111373	-0.0101202843	-0.1234374047	-0.0033913202	-0.0017161422	-0.0104169885	0.0252133489	-0.1103661871	-0.0327966509	-0.2229315867	0.0417726963	-0.0541352764	0.007695763	-0.1485507486	0.1123824178	0.1003509023	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	-0.0331031865550812	6.331624437909411e-05	4.008946802273167e-09	0.0010958209601005	-0.0260217992809828	-0.0969349084191577	0.0093963764702304	0.0006771340378197	-0.055576644506857	-0.0104953257631592	0.0030887634146415	0.0001101518628748	-0.0001229906219035	-0.0001669911047186	1.5126693076209697e-08	2.788602905514126e-08	-0.0001330086720803	-0.0001280129179807	1.7691306848564774e-08	1.6387307169955776e-08	0.0001409918248859	-5.2008282574000014e-05	2.704861456297033e-09	1.9878694684656292e-08	0.0	0.0	0.0	0.0
1491.3896963300035	0.0022115853760169	2224243.2263193	4.89110987541206e-06	1851.5054091586865	3.128120996618918	3428072.280143875	9.785140969488133	1525.9731345116058	-0.2209435964598469	2328594.007251176	0.0488160728166117	1596.4375963155933	1507.735372446715	0.957938	13.362646	0.1805074944361132	0.1287818867482434	0.125389373	-0.1010250819	0.1055434863	0.0485409004	-0.0621312621	-0.1376651493	0.0971657254	0.0772046342	0.105624424	0.1070866033	-0.0248895078	0.0759911996	0.0875734855	0.0570360043	-0.1064164798	-0.0497695294	-0.0274778192	0.0650658399	0.1670370997	-0.0828238965	-0.0561443623	-0.0244333131	0.0203942401	0.0186412762	-0.1336667873	0.0527666034	-0.090278631	-0.0161172286	-0.0454138839	-0.1380135203	-0.0030655558	-0.0126451778	-0.0343652861	0.0170566586	-0.0876007278	0.054299449	-0.0923228273	-0.0606342854	0.061293818	-0.0301854112	-0.0901835311	-0.1234788533	0.1487633224	0.0543222585	-0.0694190691	0.0407507881	0.0004032949	0.0314140635	-0.0800874563	-0.016580909	-0.0713349445	-0.0390466868	0.0013805604	0.059192195	0.0348300757	-0.0516532543	0.0146109785	0.0470233599	0.0293478932	-0.1403458951	-0.0277238353	-0.1428969357	0.0110764958	0.0226917209	0.0564986737	-0.0514528868	-0.0085632174	0.0653056202	-0.1727682512	0.0927552252	-0.0893670479	-0.0767209997	-0.094004111	-0.0788455439	-0.0759595858	-0.049414848	0.1137528076	0.0159483841	0.128464395	-0.0500002725	0.0904087461	-0.0700631321	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0398110926300461	-0.0067079060749648	4.499600391055094e-05	0.0015849230963981	0.0996157266586266	0.1256375259396094	0.015784787924226	0.0099232929977262	-0.0451956717041781	0.0103809728026789	0.0020426487407918	0.0001077645963299	0.0005370155144499	0.0006600061363534	2.883856627598907e-07	4.3560810002414283e-07	-0.0001324366307646	5.720413157000006e-07	1.7539461168278994e-08	3.272312668677877e-13	0.000236035439594	9.504361470810002e-05	9.033288696781766e-09	5.5712728744332826e-08	0.0	0.0	0.0	0.0
1490.2354188683812	-1.154277461622314	2220801.60364982	1.3323564584092529	1847.358861123362	-4.146548035324486	3412734.761771005	17.193860609253353	1526.0171934976745	0.0440589860686486	2328728.474850519	0.0019411942533973	1595.6702742761663	1505.7959989508363	0.99978	13.946318	0.1105217563963059	0.0628042878937896	0.0321308746	-0.0835926784	0.028409513	0.092083577	-0.1121135307	-0.1553443056	-0.0402288352	0.0185755002	0.0557771821	0.1473840389	0.092810867	0.1069655032	0.0206393387	0.0368678104	-0.1083124069	-0.0729014285	-0.0073438309	-0.0440173226	0.0332412225	-0.1808716183	-0.1444002777	-0.0174571107	0.1438766154	0.0423880224	-0.1045932157	-0.0670032752	0.0787852224	0.0269388866	-0.1916655939	-0.1008978803	-0.102019635	-0.0327252028	0.0134724302	0.1585808803	-0.1268119293	0.0102159098	-0.1455555561	-0.0072814722	0.1497136704	0.052274918	0.06970163	-0.1318764125	0.035605678	0.0761512881	-0.1823386311	-0.0226706963	0.0221048099	0.0767751285	-0.0143728782	-0.0130362217	-0.1090829865	0.1239745953	0.0393122793	-0.0018801689	0.0222126059	-0.1226193466	-0.0488505611	0.2716257831	0.032677248	-0.2209747315	0.0152685754	-0.1226284691	0.0899057813	-0.0553751826	-0.07339624	0.0444228536	0.0830047382	0.0373516355	-0.092608146	0.0244550879	-0.0110972699	-0.1826559623	-0.0100926729	-0.3170372958	0.0609065004	-0.0552247828	0.0159428776	0.0242255969	-0.029333483	0.0453445637	0.0143316572	-0.0877815804	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0331158030610652	0.0066952895689808	4.482690241250441e-05	0.0010966564123792	0.1554409657768332	0.0558252391182065	0.0031164573226049	0.0241618938416346	-0.0657924293706031	-0.020596757666425	0.0043286437624857	0.0004242264263694	0.0003339966935205	-0.0002030188209293	1.1155379128262681e-07	4.121664165156376e-08	-0.0002050060057818	-7.25693750172e-05	4.202746240660741e-08	5.26631419038701e-09	-3.64657653132692e-05	-0.0002725012049072	7.42569066759135e-08	1.3297520398824271e-09	0.0	0.0	0.0	0.0
1491.7169882368803	1.4815693684990947	2225219.572994509	2.195047793674806	1840.129908571961	-7.22895255140088	3386078.080421054	52.257754990405296	1527.1020480999368	1.0848546022623395	2332040.6653110217	1.176909508049779	1597.1069899416482	1495.0729506100768	1.399584	19.523338	0.1789986649197495	0.1323923190891983	0.1542060513	0.0292498549	0.0696389252	0.0391985835	0.1790977897	-0.0140777645	-0.0336667948	0.0491886729	0.0745752635	-0.0611670448	-0.0501607793	-0.2004109817	0.062607435	0.0880834977	-0.1004546726	0.2253013152	-0.0652530073	-0.0653889261	-0.0597144039	0.1256904854	-0.1394240511	0.027222836	-0.0539360263	-0.0137645031	0.0652879958	-0.0080186887	-0.097667098	0.0112517673	0.0787620581	-0.0140122685	0.0327909808	-0.0900044333	0.1295592855	0.0922670571	-0.0779413804	0.0584166202	-0.1197541518	-0.0137370332	-0.1694222397	-0.0708427033	0.0022362317	0.1996377862	-0.067812232	0.0337419985	-0.0930370507	0.0524561075	-0.0386973563	-0.032599431	0.0215936358	0.0439212031	0.0382709475	-0.0739207475	-0.0611798765	0.0781997878	0.0499251265	0.1180470513	-0.0143241237	-0.0344823277	0.0667100876	0.0680433533	0.0651353523	-0.1369675874	0.0944045084	0.0796566796	0.0202937321	-0.150338992	-0.0608516675	-0.1771133665	-0.028276517	0.0453239603	0.0032118258	0.0683155778	0.158168188	-0.0900021115	0.2271243672	-0.1975407567	0.0275308829	0.0017456425	0.145368245	0.1637095002	-0.0141067127	0.1754069697	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0194170213810735	0.0136987816799917	0.000187656619516	0.000377020719313	0.0254075550942616	-0.1300334106825716	0.0169086878937423	0.0006455438558679	-0.0749348337077009	-0.0091424043370978	0.0056152293028007	8.358355706298468e-05	0.000179001057998	-0.0001549956355225	3.2041378764403365e-08	2.402364703102367e-08	-1.498738059479976e-05	0.000190018625187	2.246215770933804e-10	3.6107077917957684e-08	0.000141001338379	0.0001774671036922	3.149457289292263e-08	1.988137742466926e-08	0.0	0.0	0.0	0.0
1483.4904196289397	-8.226568607940635	2200743.8251308477	67.67643106115432	1839.6649534163937	-0.4649551555673952	3384367.140828542	0.2161832966887006	1523.2196926932804	-3.882355406656416	2320198.2322086114	15.072683503594302	1595.098031785053	1515.2662219536014	1.352134	18.861446	0.1668339329433486	0.0974688907962046	0.1000300405	-0.0108594149	0.0675924432	-0.1098955564	0.1352491185	0.0881400794	0.3201979863	-0.0083752336	0.0274310837	0.022224306	0.100188672	0.0213190729	0.0278933681	0.1343742285	0.1929620269	-0.1708567128	-0.0103028847	0.0277368558	0.1274734167	-0.0869690514	-0.0103530557	-0.0519198973	-0.1878616169	0.0857071596	-0.043908601	-0.0526924684	-0.0895403296	-0.0138661267	0.0042233461	-0.0860886305	0.1221880694	0.0182399367	0.0349057068	-0.0166304845	0.0267555184	0.1975204499	0.1486176307	0.0342275709	0.1277435678	-0.0792267666	-0.0805448598	-0.1755906571	0.121840592	-0.1000188813	-0.0616442409	0.1249826992	0.0318374484	0.0689244155	-0.111192268	0.0426287812	0.0030969492	-0.0636645368	-0.0446809125	-0.0271296951	0.0493112965	-0.0283525951	-0.0559638612	0.0221142116	0.0230291903	-0.0753124216	0.0574669486	-0.031699333	-0.060517296	-0.0412800715	-0.0556364302	-0.0839066407	0.0085805699	0.0213056216	-0.2170638271	-0.0471884494	0.1599432752	-0.1553310854	0.0146713232	-0.0033532373	0.0359499041	-0.0618909642	0.0039799289	0.0531371612	-0.1958525015	-0.1371183391	0.0190589575	-0.0683801727	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	-0.0331227208969835	-0.01370569951591	0.0001878461992204	0.0010971146396194	0.1068929466510297	0.0814853915567681	0.0066398690371598	0.0114261020437398	-0.0350943768705604	0.0398404568371405	0.0012316152879329	0.001587262000992	-0.0002759861864152	-0.0004549872444132	7.616837509200552e-08	2.0701339257871697e-07	-0.0001960194490964	-0.0001810320685016	3.842362442405615e-08	3.2772609825968094e-08	0.0001409729506232	-2.8387755799996533e-08	8.0586467936023695e-16	1.9873372807411193e-08	0.0	0.0	0.0	0.0
1486.7788253882509	3.288405759311217	2210511.275622867	10.813612437871186	1827.23749878586	-12.427454630533704	3338796.8769692057	154.44162859397358	1522.4302490234377	-0.7894436698427398	2317793.8631415665	0.6232213078547728	1591.9086161581176	1497.415585022259	1.312908	18.314268	0.1405436219221681	0.0988493679761942	0.0808916844	0.0592100885	-0.1410225104	-0.0264238752	-0.0524855136	0.0881343773	-0.1675052008	-0.0383204905	0.1044918805	0.0542910809	-0.0479992755	-0.0019366905	0.0032621252	-0.1306035582	0.0390381728	0.0673596626	-0.1299574159	-0.0587548132	-0.1376007863	0.0234130706	0.0210385717	0.0194589713	0.0224384986	0.0989562843	-0.1017064108	0.0854140735	-0.1312272778	0.024656749	-0.0955493689	-0.1351324168	-0.0972408931	0.0614007831	-0.1004705656	-0.1424229742	-0.0200917224	-0.1490913093	-0.0250192953	0.1390280765	-0.0052257649	-0.0353484029	0.0249052845	0.113191117	-0.0854605299	-0.0298194018	0.0104204965	-0.0392103016	-0.1145641788	0.0920380072	-0.1389225255	0.0162307331	-0.1232879812	-0.1013860946	0.0491704787	-0.0261311787	0.0311898701	-0.1007620459	0.0081906506	-0.1188391978	0.0492216241	0.0635992224	0.069422199	-0.006003173	0.0672947552	0.1175093009	0.1301332042	0.0722274881	0.0094963191	-0.1470670916	-0.0194322505	0.0348414032	-0.0488177052	-0.0785206667	0.0802264385	-0.002781332	0.0747572221	-0.1216674857	-0.0500754475	0.0799649502	-0.0306608631	-0.0589546792	-0.0790884201	-0.0101554582	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	-0.0331304655263267	-7.744629343199583e-06	5.9979283663548e-11	0.0010976277459911	0.0236790006950684	-0.0832139459559613	0.0069245608015616	0.000560695073917	-0.0334750568639918	0.0016193200065686	0.0011205794320474	2.622197283673332e-06	0.0007000272484794	0.0009760134348946	4.900381486136397e-07	9.526022250947556e-07	-0.0002814327343017	-8.541328520529997e-05	7.920438393653125e-08	7.295429289561915e-09	0.0001935984571292	5.2625506506e-05	2.769443935013048e-09	3.748036260280669e-08	0.0	0.0	0.0	0.0
1485.263297537115	-1.5155278511358574	2206007.063010825	2.29682466756847	1836.2317344091275	8.994235623267514	3371746.9824511525	80.89627444685436	1523.7931860774927	1.36293705405501	2321945.673936196	1.8575974133161488	1594.0597341649302	1520.990227146399	1.401522	19.550379	0.1005233196982833	0.0756230227240398	0.0809168107	0.1403141659	0.0202578058	-0.2280438069	-0.0047046608	0.1010712116	0.0757474671	0.0923743168	0.1498640828	-0.0736706863	0.0674842875	-0.0342902491	-0.0906693451	0.0942462482	0.1638005854	0.0522581878	0.0781007906	-0.1496088186	-0.1110797614	0.057464588	0.0646848018	0.0875711589	0.0011775091	-0.0597531992	0.1612444618	0.0853094983	-0.2109430432	0.0246952098	-0.0020933156	0.0299949537	0.0571459643	-0.0467920804	-0.1130734115	0.0255375613	0.0532262106	0.1066748189	0.0614687477	0.1509699186	-0.0762391721	0.0147975873	0.1327622491	0.0200188011	-0.1070957011	-0.0907354546	0.0764125386	0.1283013211	-0.0934021919	-0.0640776405	0.1467422947	0.3054640348	-0.050394804	-0.0173137039	-0.0793399102	0.0872577315	-0.0321319076	-0.0631814792	0.0061219885	0.1039786533	0.023962368	0.0160953652	0.247485505	0.1053087775	-0.1654781822	-0.0633579465	-0.0620665594	-0.0921027568	0.0974504095	0.1057974467	-0.0268568425	0.0779545051	-0.0840976293	-0.1699436474	0.07208084	0.0720403722	0.0820769683	-0.1235213335	0.1469444348	0.1127331285	-0.1822728558	-0.0185731021	-0.0236672274	-0.0407363512	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	-0.0288838000397646	0.0042466654865621	1.8034167754757744e-05	0.0008342739047371	0.0978154336027046	0.0741364329076362	0.0054962106842684	0.0095678590508851	-0.0263624056870668	0.0071126511769249	0.0006949764336094	5.058980676461254e-05	0.000601009245956	-9.901800252339998e-05	3.6121211372459977e-07	9.804564823724044e-09	-0.0001324576261716	0.00014897510813	1.7545022731015334e-08	2.2193582842374983e-08	0.0001410401652395	-5.255829188970001e-05	2.762374046362906e-09	1.9892328210785465e-08	0.0	0.0	0.0	0.0
