global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
1023.3569394947992	-1.5746578657901864	2.479547394294905	1047259.4256121622	1391.5879457913911	3.928224600278327	1936517.010871904	15.43094851023182	1069.6501847422758	-0.4886314872778712	1144151.5177191847	0.2387607303593844	1148.1583694192273	816.5578041853585	1.156017	16.333082	0.218345202286417	0.1333548107030152	0.1087495787	-0.1828602279	0.0109888489	-0.1175393007	0.1218847843	0.0726449335	-0.0594668412	-0.1099134878	-0.0781568642	0.0064462451	-0.0273190368	-0.0902417486	-0.0133252313	0.0117988292	-0.1498237644	-0.0863169641	0.071776415	-0.063091788	0.0493896382	0.0671064886	0.2228876487	0.0687819859	-0.143645419	-0.0236203147	-0.0451497373	-0.0240190533	-0.043979005	-0.1475697756	-0.0896522763	-0.026895753	0.0513836464	0.0504814896	-0.1136527305	-0.0671988988	-0.068415386	-0.0397016746	-0.0867674333	0.0163781409	0.0740344385	0.1419020571	-0.030826851	-0.0470309392	0.1280892459	0.0650648884	-0.0755639709	-0.0732339216	0.0161431359	-0.076024926	-0.0582761429	-0.000501536	0.0828015821	0.1909957887	-0.0309464685	-0.0270289279	-0.0517317495	0.0414185888	0.0966185988	0.1029649837	0.0539683436	-0.0510508885	0.2086582173	-0.0272873761	-0.0779466049	0.0790962184	0.0144721811	0.0786627119	0.0601367576	0.2722577437	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0013125528219006	-0.0001659605136126	2.7542892078558017e-08	1.722794910279228e-06	0.0691834776642252	-0.0857752547606339	0.0047863535817163	0.0073573943292516	0.0477653433681126	-0.0597735156387245	0.0035728731718128	0.0022815280270736	0.0008550000451872	0.001419991841784	2.016376830733116e-06	7.31025077270114e-07	0.0005490013131173	-7.374288199936234e-09	5.4380126455718775e-17	3.014024418045197e-07	2.2652990609844112e-06	3.261021139671971e-05	1.063425887338748e-09	5.131579835696855e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.9178719380049	-3.4390675567943845	11.827185660195696	1040232.4654985484	1387.1221544559185	-4.465791335472659	1924107.8713824288	19.943292251982676	1067.5151714269489	-2.135013315326887	1139588.641226708	4.558281856623106	1146.3882959437524	804.4417554696078	1.126554	15.916802	0.2780499096451653	0.1634127593042554	-0.0985897412	-0.0715973254	-0.0822463692	0.0463054864	0.0522521372	0.0696863575	0.1379365267	0.1074531337	0.0070246606	-0.0334524695	0.0313355614	0.0071099305	-0.0736224824	0.0450211224	-0.0377199949	0.1562338877	-0.0255130382	-0.1080709308	-0.0343056094	-0.0012255312	0.1498596997	0.0291762617	-0.1192019519	-0.0543052036	0.1948347341	0.2208978217	0.1738149056	0.0327266136	-0.0338916227	-0.0562456083	-0.1218615965	0.0437384848	0.0719044276	-0.0603938796	-0.1090072131	0.0719960575	0.0859864002	0.0241038493	-0.0116772883	0.1158802112	-0.0037548457	0.0545955431	-0.1587050087	-0.0221277735	0.0273105992	0.0290532851	0.1308264548	-0.0371097549	0.1215495723	-0.0464327541	-0.0362403066	0.0841678239	-0.0149662812	0.0882117236	-0.0223031961	0.0503338393	0.079126022	0.0395315831	0.0506313012	-0.0117464924	0.0110274295	0.0375752163	-0.053032644	0.0957809289	0.0184016573	0.2338510369	0.0932749732	0.188826108	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0096606463348649	0.0083480935129643	6.969066530119664e-05	9.332808760733862e-05	0.2202469124806185	0.1510634348163933	0.0485087024572452	0.0228201613385267	-0.0217590571178902	-0.0695244004860028	0.0048336422629381	0.0004734565666596	0.0001060200217995	-0.0007489800233877	5.609710754338396e-07	1.1240245022366456e-08	0.000724997188618	0.0001759958755007	3.09745481932579e-08	5.25620923504004e-07	-5.503841864671476e-05	-5.730371770769917e-05	3.2837160631236753e-09	3.029227527131039e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.7060922911458	2.7882203531409004	7.774172737669168	1045927.7512094256	1388.792145655705	1.6699911997866366	1928743.6238349767	2.7888706073648097	1068.4114645124444	0.896293085495472	1141503.0575016262	0.8033412951069936	1145.4990485005155	800.2656202258015	1.13759	16.072725	0.3005309027900452	0.1751253803325828	-0.0791748129	0.1553941246	0.0463086647	0.0920292283	-0.1824232761	0.0042024146	0.0444707144	0.0622511547	-0.0127455014	0.1543389207	0.0820059974	0.0721276592	0.0015347607	0.0338771542	-0.051012725	0.031139143	-0.0499303532	0.0670190133	-0.0055895632	0.0129269156	-0.0483483741	0.2662003231	0.0052685422	0.0240458688	-0.0214804189	-0.0569726599	-0.0531666971	-0.0208676493	0.1333053251	0.0013521281	-0.0255586624	-0.0022653611	-0.0371567268	0.0030805259	0.0673110763	0.0555623478	0.1052910074	-0.0191044621	-0.0952731712	-0.1889623032	-0.0376184603	-0.0906391234	0.0816567404	-0.104843782	0.1505885471	-0.0141156859	0.035182194	-0.1070765608	-0.0267250201	-0.0324473797	-0.0177283176	-0.0325867771	-0.054530746	0.0336952185	-0.0049615556	0.2367384759	0.082566861	-0.0762561603	-0.0023233016	-0.1179996415	0.0276846347	0.1932717455	0.0229889963	0.0112360873	-0.1762741817	0.0013354194	-0.073628607	0.0404396577	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0206014322356224	0.0109407859007575	0.0001197007961262	0.0004244190101589	0.3474117996670998	0.1271648871864812	0.120694958547933	0.0161709085331505	0.091026340548467	0.1127853976663572	0.0127205459267583	0.0082857946736454	-0.0003239352432286	-0.0004299552650281	1.848615299253837e-07	1.0493404180557225e-07	0.0004160500292695	-0.0003089471593485	9.544834726950747e-08	1.7309762685515186e-07	-0.0003089326349991	-0.0002538942163523	6.44622730971918e-08	9.543937296748714e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1021.3722766159974	-1.333815675148344	1.7790642552714324	1043201.3274397457	1387.3311412517842	-1.4610044039209242	1924687.695486978	2.134533868276335	1069.4613090354908	1.0498445230464313	1143747.4915239054	1.1021735225705889	1147.479837922849	814.8624904345106	1.176286	16.619457	0.2471067753882999	0.1643744746517204	0.0570893707	-0.1018392302	-0.020563006	-0.0273040779	-0.0170020188	0.0894004557	-0.1351756082	0.0159346329	-0.0182796489	-0.1883237467	0.0170236871	-0.0371336693	0.030354335	0.0581402609	-0.2300684931	0.0700027076	0.0623828023	-0.1122678524	0.0341498446	0.0108846415	-0.0621456442	0.0480353081	-0.0861796592	0.0549338985	-0.0086218233	0.0569972373	-0.0346151355	0.0196470826	0.0095343522	-0.0155986453	0.088584025	0.1335903826	-0.0817667582	-0.1452580097	-0.0463103199	0.0145000233	-0.0158045486	0.0636299148	-0.1121911698	0.0664938688	-0.0839388664	0.0745123912	0.0221641589	-0.0130671456	0.0460949676	-0.0970855037	-0.1273573606	-0.0966983044	0.0567628184	-0.0424027876	-0.0163559327	0.1835072069	-0.0037046647	0.024638631	-0.0782575897	0.0540610609	0.0277008536	-0.1114093278	-0.0267623554	-0.0764450803	0.0531261969	0.0890468486	-0.0775806413	-0.0277592779	0.0393070175	0.0194971976	-0.1803834356	-0.0238023527	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.001364761183666	-0.0192366710519563	0.0003700495131611	1.8625730884414217e-06	0.195765276578129	-0.1516465230889707	0.0383240435137113	0.0229966679649737	0.1311042348868198	0.0400778943383527	0.0016062376145961	0.0171883204052584	-0.0008118878092003	-0.0004879525659717	2.380977066383663e-07	6.591618147280628e-07	0.0005496668927125	0.000133616863443	1.7853466196345315e-08	3.02133692944215e-07	-0.0004102769437648	-0.0001013443087656	1.0270668919197534e-08	1.6832717058498486e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.9237315450872	-1.4485450709101997	2.0982828224582355	1040244.4181688552	1385.878133040208	-1.4530082115761616	1920658.1996390128	2.1112328629077552	1067.7776649980435	-1.683644037447266	1140149.141868674	2.8346572448317304	1146.288111559958	807.6179825730334	1.271273	17.9615	0.5022382575049827	0.2983973247635564	0.0897458761	0.1162901247	-0.159778327	-0.01700675	0.1865991257	-0.0403455054	-0.0149475109	0.0218076481	0.1002627126	0.0723648327	-0.0832493675	-0.0741189602	-0.0370728279	0.0353010329	-0.0205804739	0.0350711536	-0.0941924196	-0.088654975	-0.1525992931	0.0936625515	-0.1027906904	0.1000202558	-0.1862333031	0.0802942181	-0.0377440151	0.1091315742	0.0480163905	0.0951612811	-0.1302882913	0.0240763352	0.0496198966	-0.0439543828	0.1412729466	-0.0241144623	-0.0168790728	0.0931170571	0.0228224371	-0.0516872678	-0.1386683039	0.1193608712	-0.1310102089	0.0585400904	0.0673171026	0.1202337904	-0.1609726284	-0.0447958773	-0.0115039433	-0.1126899847	-0.0117139592	-0.1182064506	-0.0917601516	-0.0710861477	-0.0729611395	0.0566310132	0.0272130958	-0.0062172156	-0.0397259955	-0.0239354706	0.0031651597	-0.0623121227	0.0149061752	0.0001006226	0.0166785769	-0.1259429196	-0.1321559201	-0.080556909	0.2004300141	0.0173601461	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0011001844508626	-0.0002645767328034	7.000084754092177e-08	1.2104058259198409e-06	-0.0470327829222299	-0.2427980595003589	0.0022120826694096	0.0589508976971398	-0.0039542612393006	-0.1350584961261204	0.0182407973758492	1.5636181948635118e-05	0.0007548610772632	0.0015667488864635	2.4547020732346173e-06	5.698152459669588e-07	0.0005496906375495	2.3744836999948542e-08	5.638172841541251e-16	3.0215979700957577e-07	0.0005052929278487	0.0009155698716134	8.382681898063606e-07	2.553209429339115e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1020.1734116061484	0.2496800610612126	0.0623401328915308	1040753.789748128	1382.4305302546577	-3.447602785550316	1911114.170980174	11.8859649669343	1067.960474658282	0.1828096602384903	1140539.575432343	0.0334193718765122	1145.1944338119324	805.139969940341	1.203731	17.007229	0.2234369196975686	0.1560835337368092	0.0265009142	-0.0069354244	0.0943062464	0.0715162535	0.0063164173	-0.1203167649	0.0797009677	0.0559207938	-0.0627800024	0.010766204	-0.0804268251	0.0157260419	-0.0217581373	0.0637175515	-0.0185559417	-0.1160702507	-0.1711710597	-0.0465036556	0.1386708137	-0.0981507642	0.0607438617	-0.0512522664	-0.0101340562	0.1133166901	0.0072927821	0.0426939213	0.090775404	-0.125402285	-0.0402340847	0.0552413521	-0.058733033	-0.1405798419	-0.0054844151	0.0068785955	0.0790819165	-0.1158718225	0.0660635533	0.1836105231	0.0016680232	0.1249578245	-0.0067481279	0.1042994306	0.0240062524	-0.0587717432	-0.0530072885	0.104538628	0.0533061485	-0.1244639016	-0.0137983956	-0.094715632	0.0768734158	0.0372649686	-0.1307747983	0.0483460837	-0.0977131677	0.1125186895	-0.0694502121	-0.1516588162	0.0880292587	-0.0240792268	-0.1556987925	0.0482341584	-0.1189370206	-0.1996368172	-0.0318890364	-0.0002552513	-0.0522784873	0.0240326175	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0013493570541243	0.0002491726032616	6.20869862162125e-08	1.8207644595150089e-06	0.1051017727784966	0.1521345557007264	0.0110463826411827	0.0231449230382574	-0.0454730399780061	-0.0415187787387055	0.0017238089879535	0.0020677973648413	0.0003699129819909	-0.0003849480952722	1.4818503605377174e-07	1.3683561424539992e-07	0.0003440934114287	-0.0002055972261208	4.2270219388567366e-08	1.184002757886406e-07	0.0005054358595531	1.4293170440000513e-07	2.0429472122690446e-14	2.5546540812218097e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1024.7638725613465	4.590460955198068	21.072331781197963	1050140.9945069277	1393.4613990783691	11.030868823711444	1941734.670721446	121.68006700592908	1070.4625426555874	2.502067997305403	1145890.0552286652	6.26034426313987	1146.8948611251594	807.2894293324767	1.161246	16.406965	0.4010298869651885	0.263226716272026	-0.1488402512	-0.0350896362	0.0063227331	0.0011982195	-0.1484554049	0.0259279277	0.0675562452	-0.1228561593	0.0071494026	-0.0612234069	0.0642017963	0.0591473473	0.1833394211	0.0967222752	0.0443080746	-0.134193083	-0.0093507268	-0.0902255685	0.0026290694	0.0089485873	-0.0277249892	0.014892038	0.036456051	-0.0375843375	-0.002703057	-0.1223074463	-0.0756109934	0.1077715369	0.1705196321	0.0394682877	0.0885460672	0.0222905924	0.0272116263	0.0259925775	-0.1058422441	-0.1766168782	0.0812810506	0.0248249202	-0.0433646247	-0.057631268	-0.0554543778	-0.0646838439	-0.0020294591	-0.0693849433	0.1354107628	0.0188401967	0.0252217381	-0.1142623131	0.0347564856	-0.0944067203	0.0430939365	0.0004793575	0.0270393078	-0.064393164	0.0662038571	0.1014742505	0.0941464792	-0.0036901318	0.1250281222	0.03319666	-0.1612254022	-0.0787485256	0.0165532569	-0.0391032984	-0.0506462577	-0.1776638054	0.0907195129	-0.0653785156	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0058261039275748	0.0044767468734505	2.0041262568948826e-05	3.394348697490251e-05	0.3241723971024868	0.2190706243239902	0.1050877430431724	0.0479919384417028	0.0897010332297867	0.1351740732077928	0.0182720300675857	0.0080462753624912	-0.0004110787424052	-0.000780991724396	6.099480735751937e-07	1.6898573245744076e-07	0.0003529072169843	8.81380555560002e-06	7.768316837192579e-11	1.2454350379960382e-07	0.0004490725383057	-5.636332124739997e-05	3.1768239820376086e-09	2.016661446603244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1022.8041797984032	-1.9596927629432912	3.840395725132311	1046128.3902130844	1389.734619140625	-3.7267799377441406	1931362.311637938	13.88888870437222	1071.82964545575	1.3671028001626837	1148818.788877799	1.8689700662126507	1149.083636122161	815.083499840952	1.053986	14.891512	0.0741113444288601	0.0360687269102788	-0.0091172866	0.0336422806	0.1071716806	-0.1255251703	-0.0932435853	0.0349454905	-0.0930561124	-0.0931901314	-0.0428798577	-0.127202748	0.2272186156	-0.0847037717	0.1071509719	0.0824270894	0.0260862542	-0.0344248919	-0.1201987748	-0.0441814095	0.031809827	-0.000760672	0.0644562778	0.0353215753	-0.0544197461	0.0565903834	0.0648967752	0.01058907	-0.0405044567	0.0035264243	0.1069743003	-0.2050381641	0.0971309608	-0.0034426104	-0.0941260228	0.0193734535	-0.0133882076	-0.0419770719	0.1657979376	0.103689986	0.036849875	-0.0665234545	-0.1097454262	0.0030605822	-0.0124849359	-0.0299981283	0.1164097134	0.0021821216	-0.0887798482	-0.1225270455	-0.1571511499	-0.0288081228	-0.0842140631	0.1278952216	-0.0426052321	0.1496627145	-0.108828881	-0.0370846389	0.0212540941	-0.1027170585	0.0559209431	0.0559896403	-0.2338504144	0.0374933409	0.0189665514	-0.1730231618	0.0173747759	-0.0165480759	-0.0455116376	-0.1045103954	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0042321427446978	-0.0015939611828769	2.540712252518644e-06	1.791103221149823e-05	0.2997036306719138	-0.0244687664305729	0.0898222662379269	0.0005987205306339	0.1128508423254714	0.0231498090956847	0.0005359136611666	0.0127353126135684	-0.0002730126559192	0.0001380660864859	1.9062244237559622e-08	7.453591029205552e-08	4.993088055949002e-05	-0.0003029763364248	9.179466043339965e-08	2.493092833446058e-09	0.0005060062697894	5.693373148369995e-05	3.241449780658047e-09	2.56042345066183e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1019.578957909077	-3.225221889326235	10.40205623538909	1039541.2514109592	1392.1298123873198	2.3951932466948165	1938025.4145375544	5.736950689012456	1066.8976278721034	-4.932017583646712	1138270.5483591212	24.324797445400343	1147.443144800901	811.7080882979508	1.374432	19.419016	0.4032992872782229	0.3169221098106299	0.0712871773	-0.0191515045	-0.1635597865	-0.0327031958	0.1417136368	0.1207205289	0.0020482577	-0.0546782225	0.1811202248	0.0293048362	-0.0753986218	-0.0929561989	-0.0898418579	0.0082208197	-0.1301284852	0.1050969928	-0.0657342948	0.0517596456	0.1487498006	-0.0351366762	-0.0008092234	0.0770456187	0.0379962657	-0.0908108737	-0.145055742	-0.0340042072	-0.0353337646	-0.0447978378	-0.1334876895	-0.0225374906	0.045444914	0.1327316334	0.1229386842	-0.0208292776	0.0271529863	0.0979038403	-0.0042440253	0.1551550281	0.0732468176	0.0688522079	0.1179873025	-0.0217335058	0.2568286556	-0.1379867863	-0.1112573243	-0.0825305291	-0.0563215219	-0.080057557	0.0421789787	-0.1530911887	0.0078585037	-0.1207713066	0.0677425898	-0.036538963	0.058781068	-0.0298858341	-0.0528892873	-0.0592431647	0.0553982671	0.0426344012	0.0484691044	-0.0739577596	-0.0338105588	-0.1266601096	0.0926542131	-0.0853255408	0.0665254837	-0.0402520565	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.0013062772570009	-0.0029258654876969	8.56068885209582e-06	1.7063602721577952e-06	-0.0107785447305133	-0.3104821754024271	0.0001161770265076	0.0963991812426235	0.0533065770592031	-0.0595442652662683	0.0035455195260997	0.0028415911577687	-0.0001651389251502	0.000107873730769	1.1636741790022704e-08	2.727086459976336e-08	0.0005489579726882	0.0004990270921287	2.4902803867843605e-07	3.013548557779386e-07	0.0005060450693283	3.879953890009551e-08	1.5054042188600244e-15	2.56081612191484e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1017.4498396372264	-2.1291182718505297	4.533144615527786	1035204.1761778176	1383.3911556097178	-8.738656777602046	1913771.0894191903	76.36412227673017	1062.5329611536374	-4.364666718465969	1128976.293537917	19.05031556328449	1142.4862194113728	783.3953178506762	1.534708	21.683517	0.17493820984556	0.1065669013470902	-0.0088966754	0.06089578	0.1290497651	0.1489100488	-0.0279039832	-0.0465323071	0.0494849224	0.0966171015	-0.0028766416	0.0767614174	-0.0482807766	0.2038113144	-0.2274430001	-0.4523415563	-0.0548164483	-0.1062509455	-0.2343336505	0.0276727253	-0.0464323862	-0.0405410279	0.0155842332	0.0984571093	-0.032517788	0.1675648086	-0.1464959993	-0.1997446452	-0.1164531339	0.2420612442	-0.0255006851	0.0212718463	-0.2382737578	0.0566512141	0.0191103221	0.1967387754	0.3934344891	0.0742187859	-0.2270526185	0.1396669891	-0.0540507743	-0.0881526887	-0.1760312792	-0.0791599659	-0.0075703966	0.1050922385	-0.0959596296	0.1412528992	-0.0162518529	0.0864005334	-0.245345569	-0.3234945986	0.0207393809	-0.1516821077	0.0409868661	0.1773937008	0.1168235099	-0.0638105681	-0.1658787781	-0.1835813877	-0.3031203114	0.009831343	-0.0930017846	-0.0865795829	-0.0210762419	0.1449353831	-0.018720967	-0.1101365658	0.160581121	0.2253658217	0.0623349036	-0.0696960071	-0.129358491	-0.0547023691	0.0	0.0240245677139796	0.0227182904569787	0.0005161207212876	0.0005771798538435	0.0241194876137029	0.0348980323442162	0.0005817496827475	0.0012178726614979	-0.0410080974766771	-0.0943146745358802	0.008895257832809	0.0016816640586566	-0.0001470270695334	1.81118556168e-05	3.2803931388380976e-10	2.161695917557924e-08	0.0001069628120597	-0.0004419951606285	1.9535972201901358e-07	1.1441043163718704e-08	0.0005060078354039	-3.723392440007321e-08	1.3863651262303674e-15	2.560439294901404e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1021.2487195343728	3.798879897146321	14.431488472942444	1042948.947150596	1393.5457398341252	10.154584224407472	1941969.7290098397	103.1155807705851	1066.3610488817649	3.828087728127457	1137125.8865722178	14.654255654240036	1144.6954930879783	800.7827754127518	1.471311	20.78779	0.3942990775217699	0.3117231240682506	-0.1084415578	-0.0582359317	-0.055761053	0.0707506829	-0.1372903782	0.0160648444	0.1468550215	-0.1231025966	0.0713397234	0.0613590163	-0.0851246807	0.213273435	0.0953417574	-0.0749795798	0.0033779186	-0.0594758666	-0.0134784931	-0.1182069017	0.1184602323	-0.0666384938	-0.1316377242	-0.0345260809	0.1603902481	0.052950018	0.0004439348	0.057847482	0.1866446457	-0.0397664127	0.0772045911	0.1757110157	-0.1164266983	0.0902669302	0.0251009192	0.1707297949	-0.0131297297	-0.1118828254	0.0247456824	0.1412339399	-0.0856351291	-0.0630836924	0.0519122649	0.091250046	0.0937192129	-0.0721894709	0.0955934685	0.0663592151	0.123648451	0.0409461969	-0.0365468278	-0.1454671555	0.0275083932	-0.1188185749	0.1452187926	0.00272321	0.0256703958	0.0652737586	-0.0458113108	0.1742809851	0.1582329184	0.0116080968	0.0188611926	0.0018314912	-0.0270066596	0.0406934436	0.1214872426	-0.1734501163	-0.2086735208	-0.0745906693	0.0593126253	-0.0753678766	-0.1282765399	-0.0420090849	0.0	0.0178956615717709	-0.0061289061422087	3.756349050000353e-05	0.0003202547030913	0.3307409237828835	0.3066214361691806	0.1093895586647551	0.0940167051184508	0.0082894548249186	0.0492975523015957	0.0024302486629285	6.871506129436627e-05	-0.0002070996761386	-6.007260660520001e-05	3.6087180643431196e-09	4.2890275856713006e-08	0.0005489623928296	0.0004419995807698	1.953636294007673e-07	3.013597087412001e-07	0.0003630563646033	-0.0001429514708005	2.0435123004054777e-08	1.3180992387896434e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1023.3096075837648	2.06088804939202	4.247259552126844	1047162.5529732386	1390.6476967151348	-2.898043118990472	1933901.0163791091	8.398653919528023	1068.7418330228002	2.380784141035292	1142209.1056529349	5.668133126205154	1147.138314978777	802.5312262028152	1.106628	15.635279	0.162929685561866	0.1072404037193187	-0.0411251704	-0.0291633432	0.0980739961	-0.0531164221	-0.1351843675	0.0311570175	-0.0037901927	-0.0774110793	-0.0078067506	-0.106332198	0.1060209784	0.1249245851	0.1095280141	-0.1566838128	-0.1451736896	-0.1058484139	0.0725084257	0.0366949032	0.0999780019	0.0216728284	-0.015293859	-0.1345434403	0.1456136236	0.0141183717	-0.0377143777	0.0379639139	0.0065748298	-0.1132593282	0.1254418346	-0.0239926148	-0.0365722422	0.1635797892	-0.1836064279	0.0927814352	0.0353682953	-0.0872607344	-0.0777698424	0.0918534397	-0.0643769036	-0.1086381791	0.1115389036	0.0626356647	0.0642360478	0.0304306482	0.1126959069	0.0264698187	-0.0454386403	0.0258266166	-0.1644817106	-0.1557287687	0.0302144338	0.0122368947	0.192566945	0.0697503767	-0.018639653	-0.0057970647	-0.0785037613	-0.0143125345	-0.0412605071	-0.1039197924	0.0223042199	0.0979543453	0.1310101035	0.0405161025	0.0511549986	0.0185077722	0.0520681085	-0.2071794811	0.0562490111	-0.0808296822	-0.1263903806	-0.0288477796	0.0	0.0058798390364529	-0.012015822535318	0.0001443799912002	3.4572507094595366e-05	0.2943833285033008	-0.0363575952795827	0.0866615441006823	0.0013218747345139	0.1058992233870839	0.0976097685621653	0.0095276669187594	0.0112146455139874	-0.0002850280359981	-7.79283598595e-05	6.072829270391731e-09	8.12409813049342e-08	0.000548985399323	2.30064934000386e-08	5.292987385660199e-16	3.013849686698338e-07	0.0001020777472602	-0.0002609786173431	6.810983871031623e-08	1.0419866485717268e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1020.0217832334274	-3.28782435033736	10.80978895867128	1040444.4382707012	1388.9716264284575	-1.676070286677259	1929242.1790233145	2.809211605882389	1069.5803115179158	0.8384784951156234	1144002.042786762	0.7030461867713605	1148.3486198893827	814.4193404327827	1.338394	18.909847	0.326970374265833	0.2429703629227206	0.0910248436	0.0803671385	-0.136546228	-0.0692735441	0.0747018855	0.0680180718	-0.0867409092	-0.029895093	0.13599187	0.1175919969	-0.0323008091	-0.1275397158	0.0935208016	-0.1650821931	-0.0969150695	0.2087222162	0.0768932817	-0.0518221936	-0.0846765392	-0.0704012552	-0.0966501666	-0.0404471577	0.0978122934	0.1503699027	0.011664746	0.1425930678	0.0621919462	-0.0349238303	-0.0935843982	-0.0308502702	0.1167494837	0.1117718986	-0.0180375041	0.1281151923	-0.0039157172	0.1875923042	-0.0174633375	-0.0020588989	-0.1462885152	0.0084133633	0.1302604721	0.133983726	-0.104786044	-0.0098898701	-0.0764934727	-0.0630413896	-0.0740943364	0.0868714995	0.0049592514	-0.0772584916	-0.1095049883	-0.1479429929	0.1152853904	-0.0557090408	0.001330967	-0.0222559954	-0.0922843192	0.0800237814	-0.0189855975	0.0636140845	0.1158396501	-0.0499107398	-0.0378583796	-0.0108685367	0.1282670459	0.1471003943	-0.1424757336	-0.130344504	0.053146196	-0.0860662011	-0.1237118379	-0.0153650827	0.0	-0.0149560189770738	-0.0208358580135267	0.0004341329791598	0.0002236825036425	0.0595026265708611	-0.2348807019324397	0.0035405625688313	0.0551689441402755	0.0490418243283699	-0.0568573990587139	0.0032327638277218	0.0024051005334546	-0.000435027136389	-0.0001499991003909	2.24997301180793e-08	1.8924860939481366e-07	0.0006669818949582	0.0001179964956351	1.3923172982187765e-08	4.448648482020313e-07	8.214503806324724e-05	-1.9932709196952763e-05	3.973128959302852e-10	6.747807278412337e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
