global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
934.8239104919468	-4.706800254217228	873895.7436274553	22.153968633099364	1196.8497295714262	-4.26727562619908	1432449.275175196	18.209641269952748	973.930954491532	-1.8535834600463656	948541.5041167866	3.435771643357457	1017.0138977569984	756.7420729613501	1.153635	19.663239	0.1774909922114549	0.0876194590301154	-0.003011115	-0.135034893	-0.068550678	0.1256726506	-0.0471721452	-0.1411040409	0.095865309	0.0334098188	-0.1815130953	0.0979710854	-0.0431418241	0.053132052	-0.1433668911	0.0169115789	0.0579111979	-0.0474879057	-0.0874449113	-0.1168039781	0.0658155326	0.0067077902	-0.0481677634	-0.1179966661	-0.1015104277	-0.019602683	0.1078714721	0.0302419717	-0.0226270549	0.0933365121	-0.147863887	-0.0412695488	-0.0485177896	-0.1399233639	-0.0145153278	0.0694975322	-0.0526492071	-0.0607656912	-0.0387067744	0.0411280977	0.080117903	0.0102332178	-0.028662757	-0.0742117121	0.078012283	-0.0727229293	-0.0414061082	-0.107563837	0.1588512945	-0.0305515373	0.1284418102	-0.0121485548	0.0650061797	0.0025284057	-0.0855441303	-0.016983261	0.0748606591	-0.0740168944	0.0341731986	-0.1420672168	-0.1125600291	-0.0587602289	0.0685364218	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	-0.0001685492622129	0.0134760057432857	2.8408853792512923e-08	0.000181602730793	0.037584455254148	0.0378439098789157	0.001412591276751	0.0014321615149235	0.0065057098364604	0.0736294380777734	4.23242604762176e-05	0.0054212941516486	-0.0003070832828499	0.0003291622951459	9.43001426058717e-08	1.083478165457824e-07	0.0010783341991922	0.0006521999862317	4.253648220406298e-07	1.1628046451474834e-06	0.0010806657093024	-6.947048885190001e-05	1.1678383752620591e-06	4.826148821321964e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.3936261839524	3.569715692005616	880582.5976626674	12.742870121751134	1193.5279340242084	-3.321795547217789	1424508.9292960952	11.03432565751593	973.9655545433096	0.0346000517776019	948608.9014368566	0.0011971635830127	1018.9959169326522	762.5407682245428	1.271989	21.680521	0.3753107613057019	0.2562394490331275	0.0774491736	-0.0608933516	-0.1884619668	-0.0125665372	0.0667942375	-0.1037486348	-0.1965866576	-0.1120874368	-0.1891540339	0.1342522514	0.1115323994	0.0153797743	-0.0142916656	-0.1021633241	-0.2320073986	0.0079209307	0.0383085845	-0.0537594147	0.0846133979	-0.0052743306	0.0831059337	-0.0684062829	-0.0377150097	-0.1215738894	0.1127505582	-0.1658569452	-0.0669277045	0.0152700156	0.1697651412	0.070822996	-0.0924600396	0.0071181128	0.1192112572	0.000943094	0.0145600009	-0.0067164436	-0.0298128427	-0.0518161375	0.0778252005	0.141457802	0.1187324301	-0.0065258957	0.1732262486	-0.0045838431	0.0984320045	-0.0884780302	-0.0648329158	-0.1833524414	-0.2412815059	0.1752358425	0.0582464089	0.083795878	-0.1065850384	-0.0899473172	0.0969589178	0.0701160242	0.1682755874	0.1193237927	0.0956195474	-0.0648234048	0.055215604	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	0.0525506945837719	0.0527192438459848	0.0027615755012368	0.0027793186716924	0.0237540478154016	-0.0138304074387463	0.0005642547876163	0.0001912801699217	-0.2118798473793504	-0.2183855572158108	0.0448930697254968	0.0476922516004601	0.0010936366135267	0.0014007198963766	1.1960410424461484e-06	1.962016228105273e-06	0.0010793699093234	1.0357101311998622e-06	1.0726954758700358e-12	1.1650394011528047e-06	0.000674910259707	-0.0004057554495954	4.555038586577702e-07	1.646374848763652e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.40799583688	5.014369652927599	890018.6466089586	25.143903016201246	1207.242462425901	13.714528401692633	1457434.363084153	188.08828928083383	978.0734036644031	4.107849121093523	956627.5829556704	16.874424401668826	1020.991926542978	792.2584379464141	1.215633	20.719954	0.1310120601467247	0.0710737260821988	0.1376571479	0.0480182251	-0.0059284063	-0.0307829546	0.0843719373	0.0902394224	-0.0360072221	-0.1051973298	0.0108792109	-0.001514794	0.0539470989	-0.0962624372	0.0490441009	-0.0314165186	-0.0107224981	0.0526801458	0.0441520186	-0.0861931074	-0.1152649657	0.0477504484	0.0316120938	-0.1239206551	-0.1793013479	0.0278814994	0.0053739475	-0.0499886368	0.1071199105	-0.059218548	0.0839470089	0.0271426229	0.0459930335	0.0517502937	0.0190626283	0.0625227674	-0.0908390461	-0.1851507193	0.0249736105	-0.0551646235	0.0621711422	0.0944895992	0.0230012949	0.0989355755	-0.0787842992	-0.0064275174	0.0872848512	-0.0192858853	0.0246453211	-0.1503608531	-0.2138889388	0.0310925962	-0.0024170135	-0.0765550832	-0.0381631098	0.1668696724	0.1598061408	-0.0063045904	0.0637514828	-0.1170159026	-0.0821701122	0.13566827	0.1645077297	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0239209227713246	-0.0286297718124473	0.0005722105462316	0.0008196638340328	0.0372178729196122	0.0134638251042105	0.0013851700646604	0.0001812745864367	-0.1856442319570135	0.0262356154223369	0.0344637808589094	0.0006883075165887	0.0002828749487749	-0.0008107616647518	8.001823664440233e-08	6.573344770311101e-07	0.0010790374238325	-3.324854908998924e-07	1.1054660165894241e-13	1.1643217620310782e-06	0.0002323474537951	-0.0004425628059118	5.3985339285066135e-08	1.9586183717661402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.1889724688048	-9.219023368075227	872709.0362823213	84.9903918611171	1191.234783908777	-16.007678517124077	1419040.3103941907	256.2457715075957	973.1555697652318	-4.917833899171342	947031.7629650928	24.1850902598388	1016.7413039613084	767.3916457310196	1.414914	24.116631	0.1796498666601095	0.1450291206348799	-0.0240061189	-0.0422105445	-0.1035583312	-0.1133703093	-0.0204264266	-0.1952412536	-0.0214783833	0.0126270638	0.0030096762	0.0994665627	0.0198655812	0.0904376245	-0.0704830082	0.1434504144	-0.0114789925	-0.0810879472	0.1283312025	0.1036820301	-0.0478143938	-0.0240080275	-0.0002758097	-0.1954603355	-0.0106351326	0.2225863374	0.0912972627	-0.0301148502	-0.0852439468	-0.0041962796	-0.1080784159	-0.1468820129	-0.0242624219	0.0755361169	0.0684418269	-0.0039539332	0.1267631572	-0.0125075571	0.0175454064	0.000217235	0.0245383286	0.0180375566	-0.0132869825	0.0012068284	-0.014113455	-0.1042362862	0.1388466122	-0.0335839521	0.0815355166	-0.0081571019	-0.0967525816	-0.1017466611	-0.0561748753	-0.0087155666	-0.0534093262	0.0344839064	-0.0370056094	-0.0924854383	0.0361322331	0.2456189731	-0.0185776262	-0.1638557299	-0.0003171079	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0239592573566795	3.833458535490095e-05	0.0005740460130836	1.469540434332186e-09	0.0072401764933971	-0.029977696426215	5.2420155655539927e-05	0.0008986622830223	-0.0440411038210157	0.1416031281359978	0.0019396188257734	0.0200514458978998	0.0002829613143998	8.63656248999839e-08	8.006710544686247e-08	7.459021164364719e-15	0.0010790097780322	-2.7645800300055146e-08	7.642902742305292e-16	1.1642621010890976e-06	7.184731496946558e-05	-0.0001605001388256	5.1620366683215926e-09	2.576029456304792e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.5942701785405	5.405297709735692	882837.3925523441	29.217243330873917	1195.003169678805	3.7683857700280896	1428032.575542391	14.200731311750198	976.1395629882812	2.983993223049424	952848.4464309526	8.90421555520489	1018.2792042261711	766.8196104695975	1.089892	18.576761	0.0961294443819835	0.0579667060951887	-0.0258752824	-0.0294573885	-0.0678064413	-0.0500925366	-0.0530978627	-0.0680226976	-0.011722082	-0.1233085146	0.1742115119	0.0065748345	0.0216910556	0.0086703858	-0.0170377969	0.0917904384	0.0245938063	-0.0589634856	0.0862498822	-0.0715004672	-0.0595869806	-0.0133747472	0.0358487521	0.0652374089	0.076865058	0.1847154209	0.0181119728	0.0235720794	0.0009784131	-0.108247297	-0.0131931549	-0.1241087629	-0.0312624598	0.0506319854	0.087251301	-0.0263688122	-0.0181210879	-0.1438439466	-0.061025599	-0.0053316262	-0.0244941547	0.0557648682	-0.0045978701	-0.0617857154	0.1052480086	-0.0420701636	0.0897422561	0.0184284062	-0.0192236823	0.1833078615	-0.0663454906	-0.0807917259	-0.0999673711	-0.0172134998	0.0134079224	0.0193821933	0.0159413782	-0.0594172748	0.0175672439	-0.0641840804	-0.0023018563	0.045153452	0.0141440884	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0596864180993463	0.0357271607426668	0.0035624685055299	0.0012764300147323	-0.0001044037501429	-0.00734458024354	1.0900143043901092e-08	5.3942858953798096e-05	-0.0586623227680007	-0.014621218946985	0.003441268112537	0.0002137800434956	0.0004651454465349	0.0001821841321351	2.1636028643215157e-07	3.319105800181958e-08	0.0010791531218383	1.433438061001005e-07	2.0547446747263213e-14	1.1645714603733489e-06	0.0006582495280041	0.0005864022130346	4.332924411176205e-07	3.4386755545191685e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.6798368960032	1.0855667174627115	884878.5555426911	1.1784550980627664	1209.9941516006202	14.990981921815091	1464085.8469077046	224.7295389801869	977.031453423212	0.891890434930815	954590.460978274	0.7954685479210784	1021.5705974557223	786.8077868374911	1.090706	18.590624	0.0618711807035875	0.0344765369549675	0.0640608258	0.0228072615	0.0214784773	0.1696809706	0.0310776132	0.093850425	0.0265679573	0.1171478247	-0.0201343247	-0.0301674692	-0.036072916	-0.0616756864	-0.0548451006	0.0584184782	0.04708586	-0.1560941756	-0.0702374177	-0.1151672102	0.0290511159	-0.0714287936	-0.0044257514	-0.0822766999	0.0614370828	-0.144694011	-0.0314993855	0.0150565641	0.0502113826	0.1045688452	-0.116885007	0.0133172588	-0.0634035113	-0.0404916096	0.0834567604	-0.2222618227	0.0193309329	-0.0271141593	0.0107552667	-0.0047460382	0.0081560696	0.0427525344	0.03507939	-0.002974673	-0.0294726036	-0.0032695857	0.1505463885	-0.0478516604	0.0671947147	0.0043101319	0.0167734189	0.0998801205	-0.0412198378	-0.0719228698	-0.188824482	0.0513315416	0.0485431938	0.0309762078	0.0112857465	0.0680032148	0.0275067145	0.0157949704	0.0430599138	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0426729121388689	-0.0170135059604773	0.0018209774304116	0.0002894593850671	-0.0041862838297532	-0.0040818800796103	1.752497230325312e-05	1.6661744984319387e-05	-0.0861105900224856	-0.0274482672544848	0.0074150337140205	0.0007534073752736	0.0004130689397885	-5.207650674640002e-05	1.7062594901799546e-07	2.711962554907846e-09	0.0012761401898777	0.0001969870680393	3.880390497475916e-08	1.6285337842210922e-06	0.0006757365013986	1.748697339449992e-05	4.566198193224201e-07	3.0579423849994803e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.6921411483884	-1.9876957476147936	881142.9358537459	3.9509343850859335	1201.8066475851494	-8.187504015470722	1444339.2181798555	67.0352220033492	978.1983695011012	1.166916077889141	956872.0500946128	1.3616931328361757	1022.8264873771452	767.3050544927928	0.971032	16.550846	0.0606548699196254	0.0372025233173532	-0.02021806	0.019308788	-0.0873257405	0.0518805976	0.0163529016	-0.0604915023	0.0008705696	0.1011311558	0.0396240133	-0.0962277609	-0.0215533409	0.0095886624	-0.0962773324	-0.0966557929	-0.0451295706	0.0351491685	-0.129012212	-0.015738992	0.1408967026	-0.1086755041	0.0124832345	-0.0250685122	-0.0774517353	0.0075001893	-0.1038244498	-0.0159093	-0.0346321639	0.1286859828	0.0441931872	0.0663975855	-0.0369338798	-0.1131699208	-0.036498064	0.0375515487	0.0848654452	-0.0086883763	-0.1117313738	-0.0222714784	-0.023696971	0.0323744855	-0.0072606929	-0.0285865282	0.0658015736	-0.0255902585	0.1321133164	-0.0106089085	-0.0728513876	-0.1190536951	-0.0046415079	0.0494594827	-0.0617841119	-0.0664637347	0.0139599454	-0.0576712777	-0.0131832023	-0.0223825552	0.0179474313	0.152995486	-0.012006677	-0.0140530082	0.007965062	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0368848757162822	-0.0057880364225867	0.0013604940566055	3.3501365629190305e-05	-0.0040819757241052	0.0001043081056479	1.6662525812184172e-05	1.0880180903874307e-08	-0.0860473450555048	6.324496698079107e-05	0.0074041455911011	3.999925848401353e-09	0.0009738177964298	0.0005607488566413	9.483211006433914e-07	3.144392802245253e-07	0.0010791652299915	-0.0001969749598861	3.8799134822170094e-08	1.164597593622607e-06	0.0003394747094379	-0.0003362617919606	1.1524307834794666e-07	1.1307199273262105e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
937.3530692679828	-1.3390718804055268	878630.7764661078	1.7931135008927936	1200.8542801706417	-0.952367414507762	1442051.00220415	0.9070036922161996	975.5215694145868	-2.6768000865143904	951642.3323930984	7.165258703163448	1019.92562401813	765.0904676516194	0.803465	13.694728	0.1677303288872982	0.0965667989738653	-0.0320870973	0.0582213597	-0.1170027662	-0.0828743856	0.0501173621	-0.0283878365	-0.0388368048	0.0378483338	-0.016122761	-0.0200802722	0.0637625884	0.0221767539	-0.0505761365	0.0102399532	0.0329268669	-0.0123655711	-0.0298664187	0.1484386265	-0.0138154674	-0.0894251031	0.0978015729	-0.1422211936	-0.0100062143	-0.1576069632	-0.0328705676	-0.0737504967	-0.0638359954	0.020698328	0.0238928118	-0.0199349131	0.0928220107	0.0746931361	-0.0800330644	-0.1583313923	0.1409404904	0.0481667498	-0.0268539125	-0.052859575	-0.0227347262	0.00848756	0.0617363714	0.0986736488	0.0582538063	-0.0519874165	0.0590507104	-0.0232139159	-0.1316682765	-0.0914611517	-0.1559220008	0.0485618613	-0.0276066221	-0.1053729156	-0.1161238552	-0.0183579421	-0.063162301	-0.0286828144	-0.1238085703	0.0564448555	0.0721305214	0.081118113	0.0969479722	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0229668006665519	-0.0139180750497302	0.0005274739328571	0.0001937128130899	0.0461907337489151	0.0502727094730203	0.0021335838842631	0.0025273453177587	-0.1688700291725524	-0.0828226841170475	0.0285170867527386	0.0068595970043522	0.0008631537806988	-0.000110664015731	7.450344491346321e-07	1.2246524377711029e-08	0.0010792781383086	1.1290831709994885e-07	1.2748288070342599e-14	1.1648412998308771e-06	0.0006430349903398	0.0003035602809018	4.134939988013066e-07	9.214884414124043e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.0767925819808	2.723723313997993	883744.3759512246	7.418668691216212	1199.8179880777996	-1.0362920928421318	1439563.2045150588	1.0739013016871255	977.343432944893	1.8218635303062456	955200.1859205086	3.319186723059936	1020.0478115550512	775.2860852265161	0.7323929999999998	12.483333	0.1147225324834076	0.0663784535001004	-0.048311362	0.0833077285	-0.0393086314	-0.0798221622	0.0212995706	-0.0058962333	-0.0160898815	-0.0468150994	0.0920930364	-0.0621760831	0.0769386349	0.0212345737	0.1013485193	-0.0008482042	0.0786538062	-0.0210825835	-0.0382498851	0.1726870579	-0.0335324894	-0.076584255	0.096652967	-0.1028445116	0.0918255418	-0.0718441681	-0.0575366023	-0.0161136258	-0.008900152	-0.1408867648	0.0474500426	0.0097008585	0.0804446407	0.1109690198	-0.1251391948	-0.1739450672	0.0615563506	0.0153476971	-0.0359968035	-0.0462867957	-0.0660240671	0.0004589886	-0.0001623443	0.1295845124	-0.0025491512	-0.0274619165	-0.0179537925	-0.0303694447	-0.1268159728	0.0277921639	-0.1210753588	0.0591239121	-0.1152012167	-0.0339703118	-0.0691168059	-0.0129197033	0.0051732464	-0.0300758732	-0.1020753921	-0.1228851735	-0.0318535225	0.1126564826	-0.0977589268	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0102531496641802	-0.0127136510023717	0.000105127078036	0.0001616369218101	-0.0043856134912516	-0.0505763472401667	1.923360569464805e-05	0.0025579669001579	-0.1648425408384781	0.0040274883340742	0.0271730632700853	1.6220662281104514e-05	0.000349918616455	-0.0005132351642437	1.224430381417814e-07	2.634103338163603e-07	0.0010791887870771	-8.935123150003929e-08	7.983642570573614e-15	1.1646484381529422e-06	0.0010778113930004	0.0004347764026605	1.1616773988814625e-06	1.8903052031049218e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.7793973865308	0.702604804549992	885065.8745469641	0.4936535113767324	1201.9445838258978	2.126595748098225	1444670.782588411	4.52240947582945	977.8545737042524	0.511140759359364	956199.5673143252	0.2612648758784672	1020.9472067820328	781.9667072264616	0.820706	13.988589	0.2381737771832019	0.145379993638707	-0.0004128514	0.0109882709	0.0306567788	-0.1391422356	-0.0331448779	0.0626112316	-0.024388485	0.0021898828	0.0107115801	-0.0669027678	-0.0448522233	-0.0068011663	0.0572805109	-0.0096651772	0.0394700104	0.0138966167	0.2321809209	0.0905512655	0.0348917183	-0.1588438081	-0.151404852	-0.0201417816	0.1228603018	0.0415368519	-0.0643495218	0.066527426	0.0135135303	-0.0079192539	-0.0033629188	0.0088984806	0.1112981754	0.1049978522	0.1183588643	-0.0154286538	0.1761150031	0.1428462673	0.1121815152	0.0146011217	-0.0393285536	0.0156323583	-0.0198323936	0.005274631	-0.0333517661	-0.0247770571	0.0785404505	-0.0861448291	-0.053133854	0.149283555	-0.0208440596	-0.0973736712	-0.1768781984	-0.1453807384	-0.0364060583	-0.0481559737	0.0287659973	-0.0347289048	-0.0317797992	0.0751608832	0.0012372841	-0.0395519392	-0.0051539347	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0427647009728247	0.0325115513086445	0.0018288196492951	0.0010570009684946	0.0392827813225977	0.0436683948138493	0.001543136908439	0.0019069287056182	-0.02662348371787	0.1382190571206081	0.0007088098852756	0.0191045077513099	0.0007858979257043	0.0004359793092493	6.176355496263215e-07	1.900779580934968e-07	0.0010794396656741	2.5087859700009124e-07	6.29400704327342e-14	1.1651899918306129e-06	0.0011170766839561	3.926529095569999e-05	1.2478603178383562e-06	1.5417630738357751e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.4734158332884	-0.3059815532424181	884490.2458891334	0.0936247109246427	1205.4947022555168	3.550118429619033	1453217.4771661172	12.60334086432071	978.6762274210884	0.8216537168359537	957807.1581191738	0.6751148303903376	1021.761313425796	776.0263050426137	0.77364	13.186371	0.1366416630005331	0.0725423029362418	-0.0467771474	0.0554161849	0.0382041191	0.0003240238	-0.0016307328	0.0718712068	-0.0081362522	0.0504426778	0.0322495813	-0.0956789895	-0.0116943039	-0.0376382382	0.0634033464	0.0104249118	0.0927789154	-0.0657518339	0.0641302137	0.1116018527	0.1547371607	-0.1443499256	0.1448766694	-0.111002782	-0.0256850589	-0.0008360877	-0.0918182633	0.0542679549	0.0609713245	-0.0106101715	-0.0496184153	0.0347017857	0.091966566	0.0371868744	0.0714984852	-0.1430836082	0.1286731181	0.1301829469	-0.1449772004	-0.0018278918	-0.0704905798	-0.0053447776	0.0312761761	0.0179973371	0.0273911639	0.024807214	0.0597441403	0.0002697142	0.00362362	0.1414187431	0.0177281979	-0.0231573455	-0.06449939	-0.1512188154	-0.076272062	-0.0262949292	0.0424288129	-0.0782955158	-0.0470055056	-0.0078844825	0.006470125	-0.0184687848	-0.1120003539	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0549248310807399	0.0121601301079152	0.0030167370692478	0.0001478687642414	-0.0044318969544718	-0.0437146782770695	1.9641710615056413e-05	0.0019109730968676	-0.0806154045538534	-0.0539919208359833	0.0064988434513814	0.002915127515559	0.0002819142561693	-0.000503983669535	7.94756478314897e-08	2.539995391579642e-07	0.0010791532622429	-2.864034312000715e-07	8.202692540317408e-14	1.1645717634094932e-06	0.001085848081331	-3.122860262509989e-05	1.179066055730214e-06	9.75225621916396e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.85327183639	-1.6201439968983775	881445.4660378945	2.6248665706858505	1209.1466468677186	3.65194461220176	1462035.6136314473	13.336699450589462	977.6712045144716	-1.005022906616773	955840.9841367776	1.010071042824427	1021.7187557977628	773.8038471442609	0.8276219999999999	14.106469	0.0570745448438294	0.0352463310501133	-0.046399814	0.0216976627	0.0344330554	0.1917276326	0.0012901255	0.0540818435	-0.0108877485	0.1281973151	-0.0358438283	-0.0771843701	-0.0193406172	-0.0144943498	0.0343421945	0.0201400171	0.0685847304	-0.0975808664	-0.0271713999	-0.0294430368	0.020355008	-0.1194707821	-0.1181749448	-0.0343934035	0.0832007959	-0.1595964099	-0.07623621	0.0368955372	0.0217699756	0.0205246929	-0.0882130881	0.0479215673	-0.0281394075	-0.0224258559	0.0289949483	-0.162424603	0.0653167041	0.05616203	0.0698046525	0.0076489597	-0.0625195559	-0.0185213106	0.022037696	0.0591770362	-0.0195629732	-0.007793463	0.0405050327	-0.0747065854	0.0435227629	0.139239067	0.1121256336	0.1290120687	-0.0972190283	-0.1503221513	-0.0305474565	-0.0456169687	-0.059646264	0.0018617281	-0.1205504569	-0.010959265	0.0237986556	0.0009766795	-0.0255316041	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0495759013072216	-0.0053489297735183	0.0024577699904233	2.861104972203053e-05	0.0266507354889427	0.0310826324434145	0.0007102617021015	0.0009661300396124	-0.0659262990748317	0.0146891054790216	0.0043462769097041	0.0002157698197738	0.000281850201267	-6.405490229996915e-08	7.943953595424841e-08	4.103030508658592e-15	0.0010791705879424	1.7325699500081452e-08	3.0017986316712256e-16	1.1646091578799454e-06	0.0012048442436867	0.0001189961623556	1.451649651544976e-06	1.4160086655384106e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.4406404923136	1.5873686559235691	884428.598289593	2.519739249808599	1209.6192519873905	0.4726051196719254	1463178.7347785342	0.2233555991401149	977.6433743675284	-0.027830146943188	955786.5674447272	0.0007745170788794	1020.4162430646064	763.1546968255161	0.8231969999999998	14.031054	0.1198805111625164	0.0600792355276312	-0.0661485255	-0.0058220287	0.0464349828	0.1482020418	-0.0422319655	0.0959592377	-0.0361431456	0.0540199339	0.0460071502	-0.0423134461	-0.0230340157	-0.0858187021	0.1018137936	0.0816021992	-0.0799961482	-0.0599051562	-0.1482676151	-0.1026330878	-0.1189201825	-0.0470035944	-0.0906123113	-0.0602551929	0.0194074519	-0.0969954818	-0.0239025037	0.0639222016	0.0957037154	-0.0701746684	0.0026751896	0.0433639052	-0.1470204415	-0.1057070428	-0.0423985179	-0.0610746307	-0.0040851746	-0.1064577172	0.0465581656	0.0253779304	-0.053911359	-0.0585496436	-0.037267428	0.0124414872	0.0682233969	0.0430804086	0.061441421	-0.0008761773	-0.0093355713	0.0538089108	0.1479578602	0.1354028364	-0.0475020452	-0.0332260044	-0.0033364981	-0.1290015421	0.0326490326	0.0160423591	-0.134853627	-0.0186041465	0.0245079259	0.0833133329	-0.0882341811	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0339967120188759	-0.0155791892883457	0.0011557764280943	0.0002427111388821	-0.0220833020336357	-0.0487340375225784	0.0004876722287087	0.002375006413252	-0.0351678186338944	0.0307584804409373	0.0012367754674664	0.0009460841190355	0.0004548190346305	0.0001729688333634	2.0686035426222001e-07	2.991821731513022e-08	0.0012707453676374	0.0001915747796949	3.6700896215187746e-08	1.6147937893719106e-06	0.0010732117785321	-0.0001316324651545	1.151783521580033e-06	1.7327105882676974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
