global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
1660.320099652629	-3.13392791736419	9.821504191234649	2756662.833310516	1881.8898596887143	-6.623556028376015	43.87149446103625	3541509.443999209	1711.368044733529	0.1195018370212892	2928780.584535062	0.0142806890514627	1770.8341539421715	1083.9389958118256	0.629746	14.776802	0.1290269039468517	0.0695390859888921	0.0269651224	-0.0729678547	-0.0402776667	0.0177688781	-0.0019185151	0.0816865704	0.0321025692	0.0096201441	-0.0134217109	-0.0410148951	-0.0305638508	-0.026144815	-0.087381622	-0.0850968025	0.0221713512	0.033121302	0.00731396	-0.0164044456	-0.0436832261	0.0081446193	-0.1079496676	0.0202785852	-0.0385693867	-0.0218493447	0.0287387606	-0.0239908746	0.0083468473	-0.0078615633	0.0120823384	0.0060609608	0.0099643683	-0.0200210367	-0.0267287661	-0.046517953	-0.0758989776	-0.0623332247	0.0847492498	-0.0316028211	-0.0136632056	0.0073687327	0.0128136556	-0.0728445502	0.042383972	0.0884276157	0.0284688906	-0.0274950073	-0.1846786057	0.1030806479	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0245313936566304	-0.0094342864878314	0.0006017892747365	8.900576153447814e-05	0.0525623010790212	0.061674935034574	0.0027627954947216	0.0038037976115189	0.0865453864965672	0.0250639219545689	0.0074901039238401	0.0006282001837447	-0.0002280504412774	-0.0002050562450106	5.2007003766816864e-08	4.2048063617878597e-08	-0.0004309732904097	-0.0001729727786042	1.857379770465636e-07	2.9919582138057594e-08	-0.000234049150635	-0.0002790461857826	5.477900491296493e-08	7.786677379985647e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1658.8728304636634	-1.44726918896572	2.094588105329493	2751859.067650526	1881.9126846234408	0.0228249347264863	0.0005209776452683	3541595.352546606	1709.8837947064378	-1.4842500270910932	2923702.591399688	2.202998142919911	1770.3453581240612	1082.269265151251	0.598802	14.050723	0.1174365034767491	0.0833580754462202	0.0231731859	-0.0423246103	-0.0387298993	-0.0094934295	-0.0467348474	-0.0438839623	0.0417674078	0.00428365	0.0582142493	-0.0028946998	0.048372458	-0.0545813215	-0.0340400288	0.0098170036	0.113211503	0.0424695713	-0.0001832349	0.0598213586	2.61616e-05	-0.0183698345	0.0029458229	0.0477783774	-0.0053099093	-0.0973040818	0.02398613	-0.0155992847	-0.0031311385	-0.0115639606	0.0266313384	-0.0189367501	0.0024529802	0.0600537515	-0.0700650415	0.01171765	-0.0519508386	-0.1092048272	0.0829514911	-0.1108073133	0.0698202984	-0.0177077294	0.0492686622	-0.0162854929	-0.0095563927	0.1229439761	-0.1118400625	-0.0390321795	0.0226322401	-0.0505573304	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0451480225767682	0.0206166289201377	0.0020383439425923	0.0004250453880306	0.0525160322548146	-4.626882420660089e-05	0.0027579336437887	2.1408040934613366e-09	0.0092772995684669	-0.0772680869281003	8.606828728307612e-05	0.0059703572575284	-5.9002806871718096e-05	0.0001690476344056	3.481331218741264e-09	2.8577102698157088e-08	-0.0004309995974773	-2.630706760000127e-08	1.857606530255946e-07	6.920618057110366e-16	-1.3012716022193062e-05	0.0002210364346128	1.6933077827424002e-10	4.885710542634168e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1664.836121873666	5.963291410002512	35.56084444060975	2771679.312695348	1880.942673441042	-0.9700111823988208	0.9409216939787586	3537945.340771534	1713.8105657418778	3.9267710354399696	2937146.6552484958	15.419530764770291	1771.5928412982144	1096.18983921596	0.734159	17.226837	0.2111835967368244	0.123211309560381	0.0169706501	-0.0639416746	0.0740400037	0.0843525551	0.0413515854	0.0983448002	-0.0013766687	-0.0517533786	-0.0047242312	0.0172149924	0.0338258414	0.071920154	0.0151858002	-0.0048127046	0.0395899143	0.005162026	-0.0472217603	-0.0124674861	0.014727007	-0.0637501241	0.0023403359	-0.1090095755	-0.0085543346	0.0276956348	0.0172536067	-0.0256129155	0.005685654	-0.0119960191	0.0091762491	0.0140129285	0.0168239028	-0.0486394424	0.0410013507	-0.0110481674	0.0558690939	0.1045564628	0.0025896998	-0.0845670038	-0.0037669669	-0.0131925632	-0.03974179	-0.0223211314	-0.0789113597	-0.0077691282	-0.0600237031	0.1379476369	-0.0950662408	0.0363387058	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0321590633125055	-0.0129889592642626	0.0010342053531377	0.0001687130627686	-0.0125878394155023	-0.0651038716703168	0.0001584537011504	0.004238514106465	0.1084394120267973	0.0991621124583304	0.0117591060807175	0.0098331245471985	-0.0002280313482794	-0.0001690285414076	5.1998295798121015e-08	2.8570647810408432e-08	-0.0002089661830702	0.0002220334144071	4.366686566692834e-08	4.9298837113275e-08	-0.0003005238270857	-0.0002875111110635	9.031457064623573e-08	8.266263898497225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1667.641921692834	2.8057998191682145	7.8725126252443856	2781029.578987369	1892.54869087496	11.60601743391794	134.6996406764072	3581740.5473325243	1716.0423403378363	2.231774595958541	2944801.3138321587	4.980817847165908	1775.808737481588	1087.4378814987908	0.704066	16.52071	0.2491346960598755	0.1644501038559296	0.0148909515	-0.0053018957	0.0081253405	-0.0037625141	0.0542135776	-0.0297122273	-0.0503378575	-0.0170458481	-0.097358972	0.0250870351	-0.0550787681	0.0055473343	0.0654095396	0.0118207551	-0.0101506088	-0.0391843006	-0.0119708925	-0.093316782	0.0266992567	0.0592173855	0.0543458644	0.0021627781	0.0366529141	0.0593253311	0.0167036837	-0.0107148397	-0.0251524858	-0.0084034714	0.0147265275	-0.0198624471	-0.0228490654	0.0746095687	-0.1182598234	0.0227624736	-0.0391752224	0.0089916736	0.0426326856	-0.0236446469	-0.0516803283	-0.1313189118	-0.0192017739	0.1952393891	-0.094659067	-0.0128072548	-0.0078609677	0.022072711	-0.0242392037	-0.0705443597	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0450860033399749	0.0129269400274694	0.0020327476971722	0.0001671057784737	0.1158981504127467	0.128485989828249	0.0134323812690956	0.0165086495821449	0.0070933657953702	-0.1013460462314271	5.031583830692791e-05	0.0102710210867425	-0.0002280172236302	1.4124649199982308e-08	5.1991854272024644e-08	1.9950571502256082e-16	-0.0001459730933706	6.29930896996e-05	2.1308143988181906e-08	3.968129349901852e-09	-0.0002360166419799	6.450718510580002e-05	5.57038552914683e-08	4.161176930273948e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1666.26388362363	-1.3780380692041945	1.898988920176024	2776435.329868501	1895.1106500971505	2.5619592221905805	6.563635056167364	3591444.3761116443	1714.2704441166302	-1.7718962212061342	2938723.1555718286	3.1396162187245777	1774.3482376070428	1097.3273796372189	0.752105	17.647921	0.3464735842852256	0.2174754441363658	-0.0026848786	-0.0061468387	0.0633910823	-0.0119339644	0.0096565779	0.1237565287	-0.0425848111	0.0101442322	-0.1183660669	-0.0815719719	-0.0778080219	-0.1238020625	-0.0233899895	-0.1317308464	-0.1201151705	-0.0333511893	-0.0003200595	-0.1222192238	-0.0781586194	0.0012341899	-0.1298238387	0.0398761263	-0.1303270298	0.1473562075	0.0061084823	-0.0375189914	0.0063134712	-0.0038259014	0.008214706	0.046306598	0.024658361	-0.1516113314	0.1435933137	-0.1295100984	-0.0646878574	0.0751627321	0.0135251982	-0.0022053487	-0.068045467	-0.0813739187	-0.0894628836	0.0296962848	-0.0477899259	-0.0634163233	0.0514921943	0.0439678555	-0.1222141769	-0.1492623057	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0241950622489639	-0.020890941091011	0.0005854010372312	0.000436431419668	0.0116882755687584	-0.1042098748439883	0.0001366157857712	0.0108596980149997	0.1924163397011682	0.185322973905798	0.0370240477839953	0.034344604657289	-0.0005669989962104	-0.0003389817725801	3.214878617036011e-07	1.1490864214161439e-07	4.301219048508109e-05	0.0001889852838556	1.8500485303249003e-09	3.571543751401235e-08	-4.2987809527215526e-05	0.0001930288324526	1.847951767948162e-09	3.726013015804654e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1664.8204221131416	-1.443461510488305	2.083581132261179	2771627.037884979	1888.8730456100227	-6.237604487127783	38.90770973783665	3567841.3824320827	1711.717346272034	-2.5530978445960955	2929976.2735285745	6.518308604081229	1770.7805839721905	1072.3027138846262	0.679045	15.933599	0.1170799387364805	0.0650457123683985	-0.0094243199	-0.0548776361	0.0874521703	0.0010516091	-0.003902944	0.1098501094	-0.0070593643	-0.0125789677	-0.0028449161	-0.0709495276	-0.0535676552	-0.0305992729	-0.1027076318	-0.1031528872	-0.0672728789	-0.0023445617	-0.0304845666	-0.0259218672	-0.0761614605	-0.0395101919	-0.1441779244	-0.0364743315	-0.0438179062	0.0623051215	-0.0046903025	-0.0270198969	-0.0080865995	-0.0215562681	0.014478615	0.0335662053	0.0498331372	-0.067437027	0.1212805372	-0.0894370513	-0.011168021	-0.1273889406	-0.103003861	0.1540178802	-0.0347737316	-0.079335588	0.0641788433	0.189228818	0.1923918488	0.150938279	0.0220458371	-0.1028411674	0.0616938509	0.061517134	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0268407780331614	0.0026457157841974	0.0007204273654254	6.9998120107517846e-06	-0.0300684016905847	-0.041756677259343	0.0009041087802263	0.0017436200957409	0.2355672578113399	0.0431509181101716	0.0554919329527542	0.0018620017337507	-0.0007180239559472	-0.0001510249597368	5.155584013140667e-07	2.280853846350208e-08	-0.0001969128615788	-0.0002399250520638	3.8774675055151646e-08	5.756403060785606e-08	-0.0002425703493819	-0.0001995825398546	5.8840374399257036e-08	3.9833190214846715e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1663.3209578800925	-1.4994642330491388	2.248392986193642	2766636.6089231484	1888.496713272648	-0.3763323373746061	0.1416260281538343	3566419.8360415944	1709.6569592011022	-2.060387070931938	2922926.9181447597	4.245194882063491	1769.226478788196	1073.0232925705682	0.706389	16.575218	0.213901447563366	0.1489073052685675	-0.019709379	-0.0025259911	0.0642311413	-0.0181471389	0.0348083463	-0.0183824114	0.0650222407	-0.0264774067	0.1027546585	-0.0052468724	0.0659900287	-0.0081835069	-0.0522726296	0.0556604197	-0.0870060523	0.0564123177	-0.045244038	0.1096565157	-0.008185579	-0.0801469292	-0.0052600719	0.0020957574	0.0786801039	-0.0177173922	-0.0172726766	-0.0287818037	0.0011249937	-0.0094706676	0.0069245454	0.0001331384	0.0303814653	-0.0005882302	0.0235748668	-0.0204884549	0.0397717691	-0.0912886212	-0.0759395471	0.0839653262	0.0677667675	-0.0200099178	0.1514136888	0.0151889021	0.0296945475	-0.0697924872	-0.1580707106	0.0198254243	0.1103074525	-0.0358955576	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0230577125615099	-0.0037830654716515	0.0005316581085692	1.4311584362801796e-05	-0.0441928302327312	-0.0141244285421465	0.001953006243979	0.0001994994816422	0.0864245583284173	-0.1491426994829225	0.007469204282262	0.0222435448090533	-0.0014450021505755	-0.0007269781946282	2.08803121516782e-06	5.284972954650223e-07	-1.330565358959035e-05	0.0001836072079892	1.7704041744617855e-10	3.3711606825592893e-08	-0.0002690100280973	-2.6439678715400023e-05	7.236639521691016e-08	6.99056610573577e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1669.6827148983707	6.36175701827824	40.471952359612445	2787840.3684303937	1901.7747575038447	13.278044231196644	176.30645860561452	3616747.228278808	1712.7611606451762	3.1042014440740786	2933550.7934146114	9.636066605391594	1774.255858585266	1100.414620019822	0.8182239999999998	19.199383	0.2982417688419667	0.2025604146588109	-0.0154805135	0.0956439486	0.0041233918	-0.0467956062	0.091861002	-0.1811662541	0.0010628179	-0.0405756474	0.0653037909	0.0352513185	-0.0591923838	0.194038445	0.0697980929	0.1760765143	0.105200264	-0.008955929	-0.0194726407	0.0815125891	0.0377754874	0.1121810784	0.1677549277	-0.1182353369	0.1624882068	-0.0848085345	-0.0220101234	-0.0184363902	-0.0133871063	-0.0120830518	0.0111542902	-0.0572343532	-0.0241207079	0.1499383048	-0.0907924087	0.17853675	0.0940534979	0.0728454058	-0.157495162	0.0017287237	-0.1021592962	0.1237701604	-0.014616012	0.0675430149	-0.0405465884	-0.2320982646	-0.0782219583	0.0285949677	0.1690920692	0.0572631006	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0171675277934468	-0.005890184768063	0.0002947240105387	3.469427660192254e-05	-0.0720682300507604	-0.0278753998180292	0.0051938297826493	0.0007770379150149	-0.0757152340929394	-0.1621397924213567	0.0057327966737486	0.0262893122864406	0.0003499798327486	0.001794981983324	1.2248588333073802e-07	3.221960320458119e-06	-9.10774754745436e-05	-7.777182188495325e-05	8.295106538816092e-09	6.0484562793048945e-09	-0.0004429840595786	-0.0001739740314812	1.962348770407366e-07	3.0266963629856354e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1668.7857318043175	-0.896983094053212	0.8045786710172733	2784845.818673672	1904.3979299278456	2.6231724240008134	6.881033566038303	3626731.475513464	1713.1608620647396	0.399701419563371	2934920.139310402	0.1597612248009739	1774.991913575121	1108.374493219285	0.778899	18.276649	0.2885937636168378	0.1816877142055448	-0.0294039143	0.0649737672	0.0461814986	-0.0732163633	0.0203094925	-0.0243761883	-0.0182494936	-0.0688202066	0.0594182399	0.0199868703	0.0094156298	0.0473824728	0.0635786973	0.050797891	-0.0094793876	-0.0308344017	-0.0678446978	0.0541745387	0.0080326375	0.0053186946	0.0609763242	-0.0077506223	0.0353936762	0.009210571	-0.0249884092	-0.0244518384	-0.0270150872	0.0059598373	0.0063643561	-0.0057509537	-0.0099674115	-0.0084773869	0.0050957196	0.0044217232	-0.0570967313	0.0471887385	-0.0114711094	0.0839309644	-0.0359493909	0.056267631	-0.0604194221	0.0659734739	0.0510209599	0.0389717809	0.2701277336	-0.0430112587	-0.0289859794	0.0325007784	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0257843736472693	0.0086168458538225	0.0006648339243819	7.425003246853802e-05	0.022779376669348	0.0948476067201084	0.000518900001444	0.0089960685005323	0.0747119984014119	0.1504272324943513	0.0055818827051325	0.0226283522759096	-3.299533825764789e-05	-0.0003829751710062	1.0886923467366023e-09	1.466699816072648e-07	3.600427293282138e-05	0.0001270817484073	1.296307669421094e-09	1.6149770778272813e-08	-0.0002589994080211	0.0001839846515574	6.708069335528027e-08	3.3850352008734665e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1669.0137357381998	0.2280039338822916	0.0519857938658004	2785606.850082781	1899.300927671126	-5.097002256719634	25.97943200500504	3607344.0138523993	1716.694855018525	3.5339929537854005	2947041.2252470744	12.48910619740486	1777.0176819750209	1084.954598395938	0.678334	15.916913	0.0865681855068205	0.0477166885685041	-0.0331945076	0.0894138524	0.031005073	-0.0603091769	-0.0387560434	-0.1514567213	-0.1023208473	-0.0478398332	-0.0915035382	-0.0025147089	-0.1025018297	-0.0195217897	0.148448028	0.0896547553	0.0757340476	-0.0990224073	-0.0319173038	-0.0733887984	0.0237322809	0.1088497727	0.1089262531	0.0676278179	0.0616603735	0.1060715953	-0.034321821	-0.0054316902	-0.027457891	-0.0059301044	0.0004817926	-0.0211458305	-0.0178727637	0.0803829167	-0.0619101182	0.0078071451	-0.0463263943	-0.0409825305	0.0522371525	0.1206599401	0.1996946341	-0.0714880433	-0.0356863133	0.0444016781	0.087015064	0.0016559667	0.0531618233	-0.0008197731	0.1525149279	0.0642487657	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0232973440190562	-0.0024870296282131	0.0005427662383422	6.185316371609797e-06	0.0631416538512752	0.0403622771819272	0.0039868684510742	0.0016291134193107	0.0635198736705859	-0.011192124730826	0.0040347743511271	0.0001252636559903	0.0002404805317565	0.0002734758700141	5.783088615388901e-08	7.47890514799951e-08	-7.406331957171552e-05	-0.0001100675925045	5.485375305982061e-09	1.2114874919744787e-08	-0.0005259910248195	-0.0002669916167984	2.766665581906679e-07	7.128452344062369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1668.5130445808063	-0.5006911573934758	0.2506916350920183	2783935.779936312	1900.6940298129853	1.3931021418593446	1.9407335776530932	3612637.794966725	1712.473639585225	-4.221215433299904	2932565.9662742675	17.81865973432929	1774.8401531564991	1106.8860264078776	0.70594	16.564671	0.1027066752348307	0.0616694574931143	-0.0490516969	0.0778465242	0.0079977039	-0.0531654951	-0.0497442169	-0.0269362929	-0.0320566629	-0.010215122	0.0300019406	0.0220207799	-0.0086347564	-0.0248071566	0.0415607658	0.0054344279	0.0854346205	-0.0404851322	-0.0059882047	0.0368365424	0.0331775022	0.0322320896	0.027084433	0.0312878271	-0.0495046526	0.0058855748	-0.041097452	-0.0171178898	-0.0492081879	0.0195418391	-0.0016438824	-0.0143750544	-0.0441906693	0.0147559782	-0.0570285471	-0.0136857038	-0.0490859844	0.1588698781	0.0822806444	-0.0206694268	0.1225222491	-0.0729585338	-0.1694557959	0.0055042821	-0.0553241532	0.0367150523	0.1709564293	0.0717620616	-0.031107736	0.0162458573	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0284387219787021	0.0051413779596459	0.0008087609077819	2.643376732393264e-05	0.1212587300894085	0.0581170762381333	0.014703679622896	0.0033775945504689	0.0473453543934851	-0.0161745192771008	0.0022415825826446	0.0002616150738453	0.0001000320122002	-0.0001404485195563	1.0006403464820965e-08	1.9725786645556385e-08	0.0001509786990301	0.0002250420186018	2.2794567560821518e-08	5.0643910136379886e-08	-0.0004260075277786	9.998349704090002e-05	1.8148241372403466e-07	9.996699680527664e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1661.7245037150865	-6.788540865719824	46.084287085548056	2761328.3262471505	1887.4835059605728	-13.210523852412509	174.5179404551598	3562593.9852732155	1712.5182210501466	0.0445814649215208	2932718.6574287587	0.0019875070145487	1773.5093175637744	1078.9478086489723	0.657708	15.432932	0.2753187716735212	0.1428190173409697	-0.0569846143	-0.0112817869	-0.0567423872	-0.0202318529	-0.1320897243	0.0499717877	-0.0766009931	0.0183721445	-0.0322192705	-0.0077820846	-0.1333043517	-0.0920555727	-0.0413110291	-0.1076822921	-0.0533961233	-0.0726204416	0.0207767856	-0.038560317	0.0024475072	0.0593967528	-0.1510105789	0.0202228511	-0.1115899795	0.0912421929	-0.0488414273	-0.0145461862	-0.0331936121	-0.0014781345	-0.0016022985	0.0099372482	0.0068436566	-0.0633973407	0.1183174918	-0.06401632	0.0112552591	0.055461171	0.0502680272	-0.1061523645	0.1217533736	-0.0744955825	-0.1810519269	0.0598928889	-0.0719581367	0.1132075602	-0.0499909307	-0.0386338126	0.1230451884	0.0373086187	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0130684507264362	-0.0153702712522658	0.0001707844043892	0.0002362452383682	0.0286464599184199	-0.0926122701709886	0.0008206196658576	0.0085770325862241	0.1530357400962856	0.1056903857028005	0.0234199377468178	0.0111704576300067	0.0003750097471441	0.0002749777349439	1.406323104530818e-07	7.561275471487771e-08	-6.494074645302383e-05	-0.0002159194454831	4.2173005498759275e-09	4.6621206937739684e-08	0.0003160121827437	0.0007420197105223	9.986369964243765e-08	5.50593250803598e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1654.8609785291212	-6.863525185965273	47.10797797837963	2738564.8582583605	1870.5860459718065	-16.897459988766286	285.5241540719575	3499092.155384437	1708.1213298278567	-4.396891222289924	2917678.477412885	19.332652420650177	1768.8675972591266	1078.793849916004	0.746148	17.508146	0.2712113203936788	0.1443469304099472	-0.0578380164	-0.0838441993	-0.1956072634	-0.0002862221	-0.1378451072	0.0234130864	-0.0208842519	0.0707144601	0.068349001	-0.034216485	-0.1547278588	-0.0637514746	-0.0985891761	-0.0553595059	0.005539863	-0.0196086179	0.090244987	0.066991137	-0.0279197869	0.1331200313	-0.1451777232	-0.0085511455	-0.0664599908	-0.0654498767	-0.056791766	-0.0105408679	-0.036752179	0.0053493344	-0.0124781448	-0.0273166095	-0.0287949253	0.077390189	-0.0223423068	0.1116520771	0.0710565447	0.0705267726	-0.1648354847	-0.1145538908	0.0077049007	0.0891543385	-0.0806563955	0.0057477713	0.0351215682	0.0458370012	-0.1564970609	0.0183993901	0.0779459517	-0.0006899904	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0225088980715639	0.0094404473451277	0.000506650492396	8.912204607612864e-05	-0.0195380401202811	-0.048184500038701	0.0003817350117417	0.0023217460439795	0.0268969047933467	-0.1261388353029389	0.0007234434874623	0.0159110057715819	-0.0002069447504705	-0.0005819544976146	4.282612974729751e-08	3.3867103729386146e-07	0.0001810626111113	0.0002460033575643	3.2783669142441866e-08	6.051765193292057e-08	-0.0006049807162156	-0.0009209928989593	3.660016669927404e-07	8.482279199334554e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1655.4579490210429	0.5969704919216383	0.3563737682251628	2740541.020976958	1876.088576558958	5.502530587151568	30.277842862538584	3519708.3470950173	1706.7147779578104	-1.4065518700463144	2912875.333299578	1.978388163130784	1767.7419606771134	1079.7440245528448	0.525324	12.326577	0.0796260370246257	0.0374557610974228	-0.0701468344	-0.0638465358	-0.1999094649	0.0139618208	-0.0734024207	0.0388532106	0.0434832814	0.0490625933	0.1269637837	-0.0568575128	-0.0322512092	0.0444055618	-0.0590929421	0.0035310115	0.0977083495	0.0294169778	0.0547299461	0.1209190376	-0.0674391585	0.0523512587	-0.0630022062	-0.0608201858	-0.002261299	-0.1438404491	-0.0629492316	-0.0105969273	-0.026323879	0.0085708885	-0.0036381836	-0.0272392879	-0.0181171714	0.0519089601	-0.0067360752	0.1007222368	0.0461800397	-0.0007813581	-0.1561635222	-0.0699285633	-0.0966987554	0.1186216833	-0.0371751569	-0.0437890916	0.1162822109	-0.0211967482	-0.2017285798	-0.0028100019	-0.0503226791	-0.2515504454	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0075894673764906	-0.0149194306950733	5.760001505881511e-05	0.000222589412265	-0.0304529653853222	-0.010914925265041	0.0009273831007596	0.0001191355935414	0.0547349554702236	0.0278380506768768	0.0029959153503273	0.0007749570654883	-0.0002069975243972	-5.2773926699994185e-08	4.284797510656941e-08	2.785087339336359e-15	2.002556489411056e-05	-0.0001610370462171	4.0102324932823326e-10	2.593293025435721e-08	-0.0002469979286068	0.0003579827876088	6.100797673604989e-08	1.2815167622416725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1660.8235044103528	5.365555389309975	28.78918463575332	2758334.7128018853	1892.909521863868	16.820945304909856	282.9442009507689	3583106.457962897	1711.078542006378	4.363764048567646	2927789.7769146725	19.04243667157149	1772.203461144636	1083.0381290108817	0.657623	15.430938	0.1396784964231878	0.0732814531405207	-0.0741955076	0.0311468186	-0.013000758	0.0313095519	-0.0766240867	-0.0420470684	-0.0149046149	-0.0347382032	0.1141537409	-0.0215888275	0.0298463793	0.0853377949	0.0073761151	0.1339655376	-0.0332404769	-0.029256848	-0.0322802935	0.1114933907	-0.0127452901	-0.0270510785	0.0101388723	-0.0533464522	0.1486850794	-0.0119480268	-0.0693293925	-0.0071150184	-0.0197862432	0.0076801325	-0.0104100336	0.007010596	0.0096586642	-0.0260372715	0.0504611249	0.0117923676	0.0229101544	-0.1170137966	-0.0860718394	-0.0065299878	0.0925625654	0.1259810442	0.0347759128	-0.1025503062	0.1421768541	-0.0761470787	-0.1906972304	0.0279667061	0.0203636313	-0.1057097382	0.0509612127	-0.0888661936	-0.1211199807	-0.0067565429	0.0239495805467413	0.0163601131702506	0.0005735824083648	0.0002676533029434	-0.0478317598471136	-0.0173787944617914	0.0022878772500719	0.0003020224969451	0.1198299600921899	0.0650950046219663	0.0143592193356958	0.0042373596267338	-0.0002938814318627	-8.688390746550002e-05	8.63662959936708e-08	7.548813376473571e-09	0.0003920891006721	0.0003720635357779	1.5373386286585618e-07	1.3843127465561924e-07	-0.0006049421687469	-0.0003579442401401	3.659550275282029e-07	1.281240790494736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1666.473598707366	5.650094297013084	31.92356556513977	2777134.255188679	1907.331552139836	14.422030275968154	207.9949572809421	3637913.649788156	1716.257775572521	5.179233566143012	2945540.752213138	26.824460332662458	1776.2167232040997	1080.4750460452126	0.626442	14.69928	0.1299616932623797	0.0569013015017773	-0.0811158051	0.1272579852	0.0054679398	-0.039415952	0.0629311596	-0.0562991101	-0.0967801465	-0.0671751225	0.0275106999	0.0382319766	-0.0189990228	0.095433326	0.2002387855	0.0985764056	-0.0054327228	-0.0941593372	-0.0356744772	0.0445471357	0.0419483504	0.0176345692	0.1967771089	-0.0583150603	0.0674380584	0.0857507696	-0.0719623185	0.0037334814	-0.0318526166	0.0095295196	0.0004948275	-0.0252579361	-0.0083648467	0.0330486991	-0.0149086138	0.0297229087	0.0664531872	-0.025120114	-0.1207401527	0.0606042516	0.0032488361	-0.0479772843	0.0031953675	0.0928860472	0.0679934599	-0.1781509396	-0.141345468	0.0555779984	0.0322807942	-0.1301417019	0.0478387595	-0.0936454286	-0.1172407796	0.0067565429	0.0053852456501601	-0.0185643348965812	2.900087071256828e-05	0.0003446345301524	-0.0102544519516101	0.0375773078955035	0.0001051537848278	0.0014120540686734	0.1008982108279923	-0.0189317492641975	0.0101804489482899	0.0003584111302024	-0.0008724828921459	-0.0005786014602832	7.612263970872741e-07	3.347796498418515e-07	0.0003920376617272	-5.1438944900002864e-08	1.536935282125305e-07	2.6459650524255307e-15	-8.582904385305156e-05	0.0005191131248938	7.366624768729047e-09	2.694784364370564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
