global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
1786.5133588292072	-2.3327041254519827	5.4415085369007	3191629.981275216	2150.182183115106	-9.404447053608235	88.44362438412065	4623283.420585644	1859.4465306466784	-0.9750486576951972	0.9507198848732056	3457541.400333969	1921.4769910549744	1262.6498901400216	0.885194	17.791328	0.1999751220088707	0.1198547167300722	0.0068824502	0.1221457419	0.0847549965	0.0132344714	-0.1412795862	-0.103159093	0.1335734454	0.0468295962	-0.1120898906	0.1156527539	0.0354130332	0.0176067681	0.0367248047	0.0235938689	-0.0969630668	-0.0282310982	-0.0543399924	-0.1393932107	-0.2170045858	-0.0034208992	-0.1074434563	0.1595187824	-0.0071949434	0.0139584666	0.0024281782	-0.0622903055	0.050649175	0.0345558478	0.0323432198	0.0557183592	0.1671784779	0.0166396213	0.017347738	-0.0586495066	0.1129494985	0.0995370935	-0.1149926136	0.1283437537	-0.1584922505	-0.0620014436	0.1389900981	-0.0425973229	0.0820728517	0.1184936178	-0.029676903	0.2538967157	0.0073452201	0.0281938357	0.130275485	-0.1121527822	-0.0823761396	-0.1530372445	-0.0107799555	-0.1381994985	0.0737331725	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0581774304598496	-0.0638805064167228	0.0040807191000569	0.0033846134149106	-0.0493594661673171	0.0051212867009126	2.622757747294527e-05	0.0024363569003225	-0.0359908300767699	0.0989434596931602	0.0012953398496149	0.009789808216052	0.0034261001173717	4.012278255380005e-05	1.1738162014254375e-05	1.6098376798595215e-09	-0.0004462874867232	-0.0005874708075199	1.9917252080571046e-07	3.451219496880834e-07	0.0004167657762335	1.3003793887799992e-05	1.7369371223951178e-07	1.6909865547638443e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1775.614589766233	-10.898769062974225	118.78316708804404	3152807.171390708	2151.3137090582595	1.1315259431535196	1.280350960029462	4628150.674782006	1858.986378188741	-0.4601524579375109	0.2117402845459327	3455830.3542912924	1918.5485522956933	1206.0353590807358	1.035336	20.809011	0.3301512147087493	0.1917146940400815	-0.0791066797	-0.0124989734	0.1218471807	0.1584669234	-0.0576048013	-0.1457693587	0.0118700652	0.0485642603	-0.106717352	0.184510269	-0.0118381162	-0.0117475499	0.1662267504	0.0906442497	0.0023870503	0.1038715925	0.0130559803	-0.070857198	-0.0014429158	0.0477284413	-0.0292590122	0.1847910299	-0.1213618845	-0.0189900276	0.025442084	-0.1392882001	-0.0211219732	-0.1163917898	0.1589491905	-0.0014086014	-0.0336282175	0.0380821166	-0.0517540995	-0.0681104218	0.1380044675	-0.0282299944	-0.1229283568	0.0804682129	-0.0281624435	-0.1850704687	0.2714756401	-0.011071202	0.1221041105	0.0077130255	0.1602978207	0.014545815	0.0797991632	0.0944861028	0.1020076411	0.1018520591	0.0518060684	0.0956902103	-0.0759505703	0.0053558265	0.1810393466	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0029319458505483	0.0552454846093013	0.0030520635697165	8.596306470547393e-06	-0.0388926837526923	0.0104667824146248	0.000109553534115	0.0015126408494869	0.1515350878265593	0.1875259179033292	0.022962882842603	0.0351659698854861	0.0043980070049368	0.000971906887565	1.934246561547316e-05	9.446029980964796e-07	-0.0005545938726805	-0.0001083063859572	3.075743636147546e-07	1.1730273239131616e-08	-4.128154587398252e-05	-0.0004580473221074	1.704166029745723e-09	2.0980734928983587e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1767.5216312829136	-8.092958483319308	65.49597701272995	3124132.717053012	2121.4226487812243	-29.891060277035194	893.4754844853513	4500434.054761946	1853.97644479695	-5.00993339179081	25.09943259018057	3437228.6578619387	1912.1304211756449	1159.1515631118375	0.869472	17.475342	0.1851446051153058	0.1244865792515917	-0.1541241643	-0.0632149273	0.0669557879	0.2085843597	-0.0700262375	0.0876058212	-0.069796198	0.0142234216	0.0464623967	0.08855786	0.0311286257	0.0136245449	-0.0201296623	-0.1308126176	-0.0459737393	0.1578116226	0.0637285813	-0.2272762075	0.0422510973	-0.0275437925	0.0506845684	0.0964850111	0.0314989685	0.0050992957	0.0626089992	0.1222221179	0.0234036049	-0.0994636687	0.0641420561	0.0698176048	-0.0535001465	0.055340472	-0.0970230378	0.0438601224	0.1368213074	-0.0031977816	-0.1307919041	-0.0184459421	-0.0331784399	-0.1708006603	0.167443836	-0.043595612	0.0805261268	0.0190577716	0.1320659642	-0.0683090811	0.1310041055	-0.0178041345	0.0888414577	0.1047524927	0.005740324	-0.0158104088	0.0709070744	-0.0813766214	0.1422675571	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0034573570543727	0.006389302904921	4.082319161083192e-05	1.1953317801420671e-05	-0.0245019522165534	0.0143907315361389	0.0002070931541452	0.0006003456624222	0.1264511295810706	-0.0250839582454887	0.0159898881723287	0.0006292049612614	0.001990002266651	-0.0024080047382857	3.960109021276118e-06	5.798486819606863e-06	-0.0002259927709418	0.0003286011017386	5.1072732517952896e-08	1.079786840638874e-07	7.72486267666358e-06	4.90064085506461e-05	5.967350337331001e-11	2.401628079032839e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1765.4370102086418	-2.0846210742718085	4.345645023298149	3116767.837014428	2108.688106536865	-12.734542244359544	162.16856617337783	4446565.530650028	1849.7902748946744	-4.186169902275651	17.524018450718536	3421724.061094915	1907.227348344859	1138.1076191142524	0.77461	15.568732	0.148183102945276	0.0817430478368886	-0.1995714715	-0.1328232501	0.003085415	0.1575645366	-0.0650641801	0.1959593334	-0.0435416601	-0.0614104738	0.1073549123	0.10873263	0.0657748071	0.1119132996	-0.0893536792	-0.0385408025	0.0123145797	0.0943407469	0.0001905617	-0.0464620384	-0.023315469	0.0333021888	0.0929601067	0.1009039983	0.1191959182	0.0634657349	-0.0397099708	0.0927243954	-0.0592331404	-0.0731303249	0.0454850161	0.0061249889	0.0434233753	0.0765556492	-0.1259050778	0.1298012988	0.1103568187	0.0021898912	-0.1318359727	-0.0287459958	0.031766194	-0.2082831498	0.0995614904	-0.0897264458	0.0951020685	-0.0580824836	0.0460901347	-0.0527842416	0.1106753106	-0.1667323579	0.0818146097	0.1235641294	0.0073825943	0.0647214941	0.191876519	-0.0600954517	-0.0223463404	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0218177628621276	0.0183604058077549	0.0003371045014254	0.000476014776308	-0.0567718735139521	-0.0322699212973986	0.0010413478205403	0.0032230456222841	0.1493090585165362	0.0228579289354655	0.0222931949550944	0.0005224849152187	0.0007630180904672	-0.0012269841761838	5.821966063802122e-07	1.5054901686054388e-06	-0.0001644183211997	6.157444974210001e-05	2.703338434612772e-08	3.7914128610424e-09	0.0002130631748439	0.0002053383121672	4.5395916474562303e-08	4.216382244368943e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1772.4940852185864	7.057075009944583	49.80230769598434	3141735.2821348733	2110.254826997456	1.5667204605911138	2.454613001634832	4453175.434866062	1848.9048622757143	-0.8854126189601175	0.7839555058138141	3418449.189746778	1905.735210616756	1147.9243707037592	0.910256	18.295057	0.1964942256908963	0.1109704792876561	-0.196611221	-0.0525579531	-0.1385954858	0.0972919756	0.0114880703	0.2295531613	0.0075937894	-0.0554413608	0.140729182	0.1127668549	-0.0063023586	0.0883097354	-0.1852303528	0.0520569339	0.0495686648	0.1038633744	0.104980356	0.018862046	0.0440855996	0.0403046301	0.1360239332	0.0524601462	0.0862632962	0.0983051228	-0.1261765783	0.1292817287	-0.0389309474	-0.0704543059	0.0407396306	-0.004181338	-0.1175985083	0.0678140756	-0.1426319378	0.1679699993	-0.0002885567	0.0039247648	0.0138037933	0.0183057496	-0.0331675174	-0.1108089297	-0.0118724875	-0.0691378946	-0.0019092313	-0.0739446112	0.1158089809	-0.1374135787	-0.0242432998	-0.2111216022	0.1773419227	-0.0352911001	0.1804003519	0.1799112362	0.0609832757	-0.0612429478	-0.0576116279	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0050988960540792	-0.0167188668080483	0.0002795205073452	2.5998740970304435e-05	-0.0336494454239613	0.0231224280899908	0.0005346466807767	0.0011322851773401	0.1193880828873688	-0.0299209756291674	0.0142535143355212	0.0008952647826012	-0.0012890047121498	-0.002052022802617	1.6615331479443883e-06	4.210797582460127e-06	-5.189879010880638e-05	0.0001125195310908	2.693484414757939e-09	1.2660644876914576e-08	-0.000157033594722	-0.0003700967695659	2.4659549871313347e-08	1.369716188431149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1783.7826495394008	11.28856432081443	127.43168442516456	3181880.540797805	2129.510121395713	19.25529439825732	370.7663623635597	4534813.357126785	1849.682295075262	0.7774327995475687	0.6044017578123702	3421324.592714888	1907.7234849779115	1224.0447284855368	1.038058	20.863718	0.2525005886391806	0.1509906077613831	-0.123511825	0.1189252004	-0.1894724973	0.0153095858	0.0553270533	0.1092196738	-0.0607963391	-0.1116249744	0.0548895988	0.1398561257	-0.114148015	0.0965001021	-0.104934677	-0.0087652444	0.1330089615	-0.1496564116	-0.0601933272	0.0250353946	0.0513401019	-0.0899998404	0.0903364013	0.0732099586	-0.0156526483	0.21708954	-0.0784602178	0.0859887876	-0.0879801537	0.1116943712	0.0410566245	-0.0475978362	0.05232701	0.073741183	-0.1144515954	0.2383876525	-0.0928730956	-0.0414730588	0.0470791456	-0.051623101	-0.0973532771	0.0785806593	-0.0572401826	0.0119019123	0.0283546857	-0.119510087	0.0697963511	0.0550960612	0.0598843757	-0.1279213411	0.0916476826	-0.2468079869	-0.0791873445	0.0177941829	-0.003341767	-0.022514633	-0.2053527524	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0112887741887419	-0.0163876702428211	0.0002685557359874	0.0001274364226844	-0.0580351664803373	-0.024385721056376	0.0005946633914393	0.0033680805484004	0.0731980907024194	-0.0461899921849494	0.0053579604824796	0.0021335153780456	-0.0041510264385682	-0.0028620217264184	1.7231020493692197e-05	8.191168362490961e-06	-4.974824659842447e-05	2.150543510381908e-06	2.474888039617652e-09	4.62483739004574e-12	-0.0006036054278939	-0.0004465718331719	3.643395125829781e-07	1.994264021825113e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1785.517192507212	1.734542967811194	3.008639307183265	3188071.6447388367	2144.3813199495016	14.871198553788416	221.1525464261987	4598371.245348367	1851.0036928932493	1.3213978179874175	1.7460921933819082	3426214.6711044465	1908.200966174124	1244.6577898361338	0.863175	17.348787	0.3004854598348059	0.144393121589898	-0.0700294707	0.0472354415	-0.1145138537	-0.007321494	0.0980880277	-0.0159029967	-0.1671020999	-0.1744045515	-0.0001339599	0.1374277714	-0.229887126	0.1081751031	-0.0411514068	0.0856933896	0.0866946264	-0.0296683755	0.0097607355	0.1424753474	-0.046792545	-0.0768630546	0.0744372747	0.0362563375	-0.1568483718	0.2355211822	-0.0575699465	0.0141262143	-0.1041741145	0.0252991624	0.0060834661	-0.1617157364	-0.1031566616	0.0422443711	-0.0810411219	0.1926812851	-0.1454459408	-0.0402176949	0.0694282032	-0.1533548495	-0.0789862741	0.0361926522	0.0684652959	0.046861009	0.0705064762	0.0166746512	0.0342924983	-0.0607645642	0.1879089602	-0.0719624332	-0.0520552578	-0.250158649	-0.0359974942	0.1036198532	0.0065439697	0.0683772036	0.0230374778	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0244661821101459	-0.0131774079214039	0.000173644079527	0.0005985940670468	0.0537693278100448	0.1118044942903821	0.012500244943528	0.002891140613144	0.0402528030851243	-0.032945287617295	0.0016202881562097	0.0010853919761862	-0.0031430179935754	0.0010080084449928	9.878562107938731e-06	1.0160810251768033e-06	0.001167967807687	0.0012177160542854	1.364148799793177e-06	1.4828323888644627e-06	2.183547294237016e-05	0.0006254409008362	4.767878786169794e-10	3.911763204388851e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1786.5839946702397	1.0668021630276598	1.1380668550404938	3191882.370011871	2118.865407441792	-25.5159125077098	651.0617911011014	4489590.614853471	1844.8565626959944	-6.14713019725491	37.78720966200319	3403495.73692248	1901.5467208276752	1249.0574299370571	1.019425	20.489223	0.1764547391418514	0.0949098942437849	0.0410850153	-0.1183243716	-0.0536267768	-0.0082476724	0.0868523327	0.1570818765	-0.0922235732	-0.1505445945	0.1199328327	-0.099669684	-0.0932903536	0.0281846438	0.01096988	0.0627485113	0.0652485442	-0.028089835	-0.0693333159	0.0525050145	-0.1155327778	-0.1274695303	0.1146096486	-0.1472393135	0.0012537465	0.0836645958	0.0180108093	-0.038694005	-0.0502379604	0.0714637909	0.030619602	-0.1656100992	0.0690011285	0.0315338978	0.0241680234	0.1066747201	-0.1407762832	-0.0227428515	0.1231941958	-0.1734426427	0.1032034637	-0.0794170607	0.0504949439	0.0184417731	0.0274645636	0.090801312	-0.1161367393	0.0550079595	0.1207687401	0.0186716333	-0.0809541683	-0.028712445	-0.038854524	0.0147397113	0.141350439	0.0445978899	0.1152994176	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0067400905238201	0.0177260915863258	0.0003142143229268	4.542882026928951e-05	-0.0107179098781955	-0.0644872376882403	0.0041586038246596	0.0001148735921571	-0.0175011581374775	-0.0577539612226018	0.0003062905361529	0.0033355200369017	-0.0026199290070063	0.0005230889865691	6.8640280017530175e-06	2.7362208786988805e-07	0.0011181785735363	-4.978923415069987e-05	1.2503233223156748e-06	2.4789678373132173e-09	-0.0001350352792315	-0.0001568707521738	1.823452663712917e-08	2.460843288759579e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1787.3527210635232	0.7687263932834867	0.5909402677306378	3194629.7494931803	2120.9423892372533	2.0769817954615064	4.313853378678503	4498396.618463429	1841.708306117832	-3.148256578162318	9.911519481942308	3391889.484823414	1899.3201447910967	1267.011613494906	0.831078	16.703671	0.3015970417695154	0.163119592347748	0.0745508686	-0.1009676023	-0.1594012986	-0.0075685766	0.0713084422	0.1577639596	-0.0918811828	-0.2316826075	0.176225834	-0.1539400452	-0.1015244723	0.0225066146	0.1019993037	0.1193201389	-0.0342347185	-0.1227432503	-0.1245412441	0.0478223788	0.1301222699	-0.0846836169	0.148202461	-0.182698395	0.027441197	0.0231478933	-0.0225451846	-0.2014786928	-0.0669425767	0.0918773965	-0.1439821089	-0.0467539675	-0.018023674	0.0572156683	0.0508792566	0.1466634283	-0.1995355843	-0.1186448898	0.239343586	-0.001480147	0.1755794973	-0.0813241341	0.0163257802	0.0153570349	-0.0201519775	-0.0180121427	-0.1466906849	0.1748412659	0.0057282986	0.073815056	-0.0100668856	0.0589291593	0.0158594095	-0.0549962378	0.2463232487	0.0325624578	0.1503951316	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0416210151224589	-0.0348809245986388	0.0012166789008559	0.0017323088998239	-0.1178819737536116	-0.1071640638754161	0.0114841365862942	0.0138961597360471	0.091689561109618	0.1091907192470955	0.0084069756164743	0.011922613169698	-0.0031111123158764	-0.0004911833088701	9.679019841997818e-06	2.412610429125802e-07	0.0009571603535116	-0.0001610182200247	9.16155942334451e-07	2.5926867179922747e-08	0.000219989872841	0.0003550251520725	4.839554415259936e-08	1.2604285860410178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1788.7476188658018	1.3948978022785925	1.945739878801647	3199618.043998076	2126.079619959781	5.137230722527875	26.391139496484268	4520214.550408328	1844.400769405132	2.6924632872999155	7.249358553457867	3401814.198182243	1903.256680525184	1308.0872184951584	1.083113	21.769272	0.3250071825217914	0.2047812164303209	0.1174799719	0.0766246598	-0.0839659125	-0.0950992833	-0.0215051652	0.0864166645	0.0043626213	-0.1538104773	0.0938545962	-0.1205387881	0.0241927021	-0.0566475598	0.0694165621	0.0488801256	-0.0541448073	-0.0892357184	0.0188322627	-0.0433048955	0.0699217547	-0.0610101815	0.0469763234	-0.1176151605	0.0515472864	-0.0660717112	-0.005900272	-0.1333662554	0.0311278996	0.1440952871	-0.0579658	0.0583767994	-0.0178247012	-0.0113886947	0.0921558276	-0.0378761293	-0.2130072843	-0.0724457757	0.2493082932	0.0458472626	0.0384361023	-0.0364369059	0.0330785885	-0.0821346425	0.0288555042	-0.0007411569	-0.1142665877	0.0183928649	-0.023455747	0.2311052358	-0.0790451878	-0.0138087895	-0.0252780942	0.0381037582	0.0378287982	0.0144292529	0.0542537561	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0459619368794363	-0.0043409217569774	1.8843601700199772e-05	0.0021124996417092	-0.0330043579906345	0.0848776157629771	0.0072042096576075	0.0010892876463739	-0.0784900161201989	-0.1701795772298169	0.006160682630549	0.0289610885061192	-0.0022019502544552	0.0009091620614212	4.848584923095319e-06	8.265756539276466e-07	0.0009001397697636	-5.702058374799999e-05	8.102516051100667e-07	3.25134697096268e-09	-0.0001260088374302	-0.0003459987102711	1.587822711051057e-08	1.1971510750933378e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1787.926084897207	-0.8215339685948493	0.6749180615552028	3196679.6850558543	2134.265290511282	8.185670551500607	67.00520237770425	4555088.330281206	1847.503395386808	3.102625981676056	9.62628798217131	3413268.795965784	1905.9934820515307	1325.159791541822	1.199513	24.108767	0.7737508457492742	0.4810605666833599	0.1524943846	0.0614799727	0.1575563314	-0.1670414269	-0.0043544245	0.0233074664	-0.0966548732	-0.0111749985	-0.0747112544	-0.2407329208	-0.0059448983	6.17796e-05	0.102237449	0.0518892191	0.0957313333	-0.0224581407	0.0039562447	0.0534415333	0.1597752998	0.0493305029	-0.0995418755	-0.2182110373	-0.0183291864	-0.0703285521	0.1040275341	-0.0996112923	-0.04579481	-0.0461549584	0.0337881078	0.0239595165	-0.0893012309	-0.1652401008	0.1196014236	-0.2082965502	-0.0728538089	-0.0540355396	0.0655152569	-0.0846005129	0.0331779227	0.1366077712	-0.0275043921	0.0526764683	0.121996846	-0.1988019443	0.0058737984	-0.0631393278	0.0565845623	0.0361018622	0.0163832549	0.0629895278	0.0383056085	0.1101020927	0.0517991667	-0.1507435278	-0.2481281955	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.001877105624473	0.0478390425039093	0.0022885739876908	3.5235255254281717e-06	0.0370286245063056	0.0700329824969401	0.0049046186374167	0.0013711190328289	-0.3597102271988888	-0.2812202110786899	0.1293914475514762	0.0790848071191429	0.0041180607048791	0.0063200109593343	1.695842396906935e-05	3.994253852610567e-05	0.0001718255864793	-0.0007283141832842	2.952403216895541e-08	5.304415495730769e-07	-0.0005708558882063	-0.000444847050776	3.2587644509980364e-07	1.9788889858419405e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1792.9697325467664	5.043647649559489	25.438381612906955	3214740.461828823	2127.676275152909	-6.589015358372762	43.41512339287214	4527006.331848557	1851.98485795532	4.481462568511915	20.083506752973413	3429847.914095787	1908.45435341863	1325.522688349604	1.007996	20.259512	0.1430545549371869	0.0671830678684993	0.2532509527	-0.1013164141	0.1545715242	-0.1569400356	0.0962805813	0.0321987519	-0.0282382557	0.0942626233	-0.1562381052	-0.1860711746	0.0533624911	-0.1949090523	0.0357565108	0.1014276785	0.1116335325	-0.0037383768	-0.0144237031	-0.0033276829	-0.0690694495	-0.0418500536	-0.1333353529	-0.2020620045	-0.0819808955	-0.1828136858	-0.0198852766	-0.0258055398	-0.0120743116	-0.0111186409	0.175231424	-0.0437454774	0.1013859336	-0.174933013	0.1938372878	-0.1631433426	-0.0237288295	-0.1132633762	-0.0149875804	-0.0928206222	0.1102837081	-0.0151366226	-0.1178059821	0.0336837493	0.1880365898	-0.1876183321	-0.1048661638	-0.0182630636	0.0897885607	0.0738700567	0.0921470922	0.1397868017	-0.0051608737	0.0528615511	0.0471371555	0.0175723412	-0.0198629679	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0203789729586532	-0.0222560785831262	0.0004953330338982	0.0004153025388495	0.0196873134874238	-0.0173413110188817	0.0003007210678535	0.000387590312352	-0.3422252720920937	0.017484955106795	0.1171181368585075	0.0003057236550866	0.0052350210165263	0.0011169603116471	2.740544504347205e-05	1.2476003377950092e-06	1.2164839214623411e-05	-0.0001596607472646	1.4798331311763954e-10	2.5491554217114934e-08	-0.0001280327425505	0.0004428231456558	1.6392383165002612e-08	1.9609233832849787e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1789.9216859798366	-3.04804656692977	9.290587874172358	3203819.641940901	2141.5039733083627	13.827698155453618	191.20523627833535	4586039.267695504	1850.6568849573584	-1.327972997961524	1.763512283314918	3424930.905840073	1911.2107372413104	1303.530849894404	0.901016	18.109331	0.3978711472079053	0.2571948093183879	0.1488161615	-0.0956591266	0.0925019555	-0.0696037084	-0.0181127603	-0.1021346119	0.0612891304	0.0195531731	-0.0871937777	-0.0532925701	0.092080301	-0.2012561011	-0.0081238219	0.1078505787	-0.1119166768	0.1145808319	-0.0072861268	0.004849001	0.0361403437	0.0089502735	-0.0955456588	-0.0330415229	-0.0355070005	-0.2177724517	-0.1176001585	-0.0488287344	0.0491153954	-0.0817455326	-0.0764065103	0.0219080641	-0.0449880668	-0.0663093422	0.1259499446	-0.1248991528	0.0278682527	-0.0040604512	-0.0075778321	0.0574791012	0.1221659851	-0.0064413712	-0.0890006467	-0.046905351	0.0112969992	-0.1326991375	-0.0433850258	-0.0102093653	-0.00079728	0.0557402388	0.0188550142	-0.0159122191	-0.0814787907	-0.0840619367	-0.0473430836	0.1548191289	-0.0292926923	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.0084681816296949	0.0119107913289583	0.0001418669500819	7.171010011350218e-05	-0.0051669940614118	-0.0248543075488356	0.0006177366037321	2.6697827630664813e-05	-0.1623550109397911	0.1798702611523026	0.0263591495772596	0.0323533108469975	0.0024539406237399	-0.0027810803927863	6.021824584840969e-06	7.734408151140956e-06	0.0004588302176655	0.0004466653784508	2.1052516864297013e-07	1.9950996030666482e-07	0.0002689372297684	0.0003969699723189	7.232723355550118e-08	1.575851589228683e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
