global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82
829.3954235362128	2.320453783304856	5.384505760453821	687896.7685828138	1057.7521672595146	19.28738258404428	372.0031269432946	1118839.6473422002	888.5516180599437	4.249295762006	18.05651447300215	789523.9779569441	923.3728067089696	548.2410993945089	1.573852	48.942818	1.2954125482941192	1.0335692401567955	-0.0281545995	0.1477106419	0.1696699737	-0.0119286671	0.128016634	-0.1074458632	0.101492849	0.0593657588	0.0369545933	0.0733488257	-0.1305931867	0.1398878218	0.0315648824	-0.030709028	-0.0572601692	-0.0101117975	-0.1060743577	-0.0213599295	0.0253369944	-0.1812357435	0.0947696179	0.1673216015	0.1233358664	0.1541347806	0.0342187869	-0.0183117022	0.1169927961	0.1445670267	0.076330658	-0.1560916487	-0.0715152796	0.085968523	0.0782015513	0.0440869988	-0.0620419268	0.111648792	-0.0218367672	-0.1256854737	-0.0100815578	-0.0131744125	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	0.0143448299633206	-0.0164663487505834	0.0002711406411758	0.0002057741466765	-0.0894679095518427	-0.2143963429867881	0.0080045068395767	0.0459657918861084	0.6375982315627908	1.0071909094515377	0.4065315048919982	1.0144335280818155	-0.0034878887391194	-0.0003308506535639	1.2165367856475918e-05	1.0946215496372593e-07	0.0011748593119449	0.0001224390079151	1.3802944028636436e-06	1.4991310659233922e-08	-0.0002039520516709	0.0006938892806251	4.814823337664188e-07	4.1596439380769475e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.1228305020652	3.727406965852424	13.893562689085174	694093.6507037729	1040.5824074984928	-17.16975976102185	294.8006502512051	1082811.7467953593	888.817370784984	0.2657527250402154	0.0706245108663003	789996.3186091316	921.6534684803672	578.9191286549305	1.056632	32.858585	1.2048716579946857	0.6302812366060054	-0.1035557679	0.1760423512	0.1064456583	0.0411543037	-0.0465172228	-0.1310175469	0.0966438616	-0.0686761419	-0.0898789876	0.1982611538	-0.0492114486	0.1390542863	0.0339587233	-0.1228736894	-0.0975694879	0.1896278158	-0.1498012117	0.061941975	0.1861648556	-0.2093397005	0.0917207772	0.1008713094	-0.0885413082	-0.0599972264	-0.27170883	-0.032488199	-0.0080006654	-0.0591918779	0.093433425	0.0879329592	0.0566514718	-0.1866004944	0.060096031	-0.1805966828	-0.0186195149	0.1262910164	-0.0344470324	-0.0980975303	-0.0532747157	0.035709178	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	-0.0702105986734551	-0.0845554286367757	0.0071496205119488	0.0049295281660849	-0.2305478088946415	-0.1410798993427988	0.0531522921861201	0.0199035379985742	1.084136549375856	0.4465383178130651	1.1753520576925875	0.1993964692753219	0.0066330757865852	0.0101209645257046	4.399769439058288e-05	0.0001024339229305	0.0007707593427432	-0.0004040999692016	5.940699644259297e-07	1.632967851088148e-07	-7.505630253627814e-05	0.0001288957491346	1.6614114144975372e-08	5.633448550417312e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.3422516037342	0.2194211016690133	0.0481456198576434	694459.3083079815	1046.4602276679525	5.87782016945971	34.54876994450738	1095079.008090863	889.2620944752413	0.4447236902573195	0.1977791606760882	790787.0726704929	924.9864238046124	585.8904731657258	1.377622	42.840572	1.1455998782509822	0.8255707782751446	-0.0956289134	0.0998341284	0.0033376295	-0.028181655	-0.0786287976	-0.0978686847	0.0605062954	-0.2761787777	-0.0016123661	0.0323033452	-0.1024668944	0.0997988518	-0.0120853177	-0.0886967771	0.2052239628	0.182180529	-0.0351701653	0.0718162643	-0.0337797915	-0.3152473375	0.1777116896	-0.155894109	0.031118849	-0.0649015423	0.1472560348	-0.0997559345	0.1519105311	-0.0400621068	0.057232122	0.0525552238	0.1030551211	-0.0394272874	0.0918944556	0.0712007085	0.0141495495	0.1845414897	-0.116653083	0.095683438	-0.05121821	0.0514074589	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0128673374724144	0.0830779361458695	0.0069019434742571	0.0001655683736289	-0.0798245416084597	0.1507232672861818	0.0063719574430007	0.0227175033014218	0.314495381596771	-0.7696411677790849	0.0989073450456985	0.5923475271403534	0.0089307531460877	0.0022976773595025	7.975835175635536e-05	5.279321248370383e-06	0.0011725499520482	0.0004017906093049	1.3748733900482362e-06	1.6143569372568313e-07	-0.0002187384745257	-0.0001436821719894	2.06445665475978e-08	4.784652023783031e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.3714073436183	-2.970844260115882	8.825915617863483	689516.6741338213	1050.740425269697	4.280197601744476	18.32009150997916	1104055.4412959437	888.0128242043888	-1.2492702708524348	1.5606762096357158	788566.7759514548	923.9820401311634	558.3841218870672	1.200159	37.321918	0.9306301240406594	0.4759075422867649	0.0073214843	-0.0013638286	0.0013901501	-0.0441954944	-0.0451278005	-0.0488552333	0.0070865192	-0.1536673893	0.0908676134	-0.0964023094	0.0102992246	0.0439889899	-0.0234999844	-0.0382814576	0.2095143616	-0.0285051482	0.0319735885	-0.0248903441	-0.0729144337	-0.0623539362	0.0311784145	-0.124440707	0.0682523568	0.0248928031	0.1131040673	-0.0519470948	-0.0238220434	0.1482611251	0.0377904961	0.0974985897	0.0591064933	-0.0736301648	-0.0762115971	-0.0856681182	0.1590494837	0.0707509259	0.0671045695	-0.0381731879	0.0635524292	-0.0912555384	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0383274515790503	0.0254601141066359	0.0006482174103229	0.0014689935445444	0.0484530876079105	0.1282776292163702	0.0023477016987398	0.0164551501573725	-0.0135021254870224	-0.3279975070837934	0.0001823073926672	0.107582364653183	0.0011738301035584	-0.0077569230425293	1.377877112019924e-06	6.016985508772202e-05	0.0015273650051235	0.0003548150530753	2.3328438588759096e-06	1.25893721888828e-07	-0.0010848978515983	-0.0008661593770726	7.502320664907944e-07	1.1770033484026068e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.9541539552088	-6.417253388409563	41.18114105105401	678900.4478200439	1043.9233075893126	-6.817117680384399	46.47309346820957	1089775.8721282105	886.2958786010743	-1.7169456033145707	2.947902204741235	785520.3844252501	926.1373349187854	545.9720255294303	1.044054	32.467442	0.5047522329073212	0.3170293266013646	0.0445739957	-0.0818530608	-0.1100110839	-0.0504788606	0.0160980819	-0.0120706209	-0.1787493014	-0.0312747154	0.0414132076	0.046456829	-0.0157017749	-0.0695983342	-0.1793524689	-0.061320528	0.0117604933	-0.0092740195	0.1107119034	-0.0077559567	-0.0211468062	-0.0080471942	0.0983018638	-0.0408023608	-0.0573309999	0.0178337606	0.0734276703	0.0345618732	-0.0790298077	0.0850087694	0.0460709628	-0.1007223242	0.1052954378	-0.0131458293	0.0777590422	0.062186526	-0.0969935187	-0.0244498636	0.0882441688	-0.0018920455	-0.1037047555	0.0173340854	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.0839974516200641	0.0456700000410138	0.0020857489037462	0.007055571878665	0.2001200214761525	0.1516669338682419	0.0400480229956157	0.0230028588289936	-0.2874982799899328	-0.2739961545029104	0.0826552609971698	0.0750738926823827	0.0012589806273083	8.515052374989999e-05	1.5850322199376004e-06	7.2506116948822825e-09	0.0013310745708352	-0.0001962904342883	1.771759513124112e-06	3.8529934593089426e-08	-0.0014718397834632	-0.0003869419318649	1.4972405863534104e-07	2.166312348185e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.0232560083743	-2.9308979468344205	8.590162774758221	674079.1869065926	1036.032666222343	-7.890641366969476	62.26222118212991	1073363.685479777	883.3044149062213	-2.991463694852996	8.948855037623538	780226.6893928219	920.3049094072596	539.7515087851197	0.648187	20.156971	0.2418806126204007	0.1383988868618753	0.0448105793	-0.1052596634	-0.1152375655	0.0444915834	0.038901078	0.0447276572	-0.1149043451	0.0873324195	-0.013594359	0.033840492	-0.0254962893	-0.0690456596	-0.0597438036	0.0239913331	-0.0649597314	-0.0765464369	0.0918559421	0.0028138371	-0.0325916087	0.054307904	0.0930266497	0.0233324878	-0.0110739258	0.0245801735	0.0542025023	0.0062777256	-0.0015944787	-0.0100918137	0.0232614777	-0.1385368117	0.131403077	-0.0724120781	-0.0092373184	-0.0547776663	0.0997048787	-0.0741367179	-0.0371684551	-0.0009786513	0.0868947388	-0.0244282614	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0126056998662988	-0.0713917517537653	0.0050967822184712	0.0001589036691192	0.1981481764625243	-0.0019718450136281	0.0392626998354236	3.8881727577703244e-06	-0.2666033912015706	0.0208948887883622	0.0710773682001777	0.000436596377478	-0.0009089934731502	-0.0021679741004585	8.262691342296633e-07	4.700111700258843e-06	0.0010704315409626	-0.0002606430298726	1.1458236838875664e-06	6.793478902116912e-08	-0.0009480143725014	0.0005238254109618	2.743930611692988e-07	8.987312504692233e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.4374746036436	1.4142185952692898	2.0000142352054437	676403.399632419	1042.6366679015773	6.604001679234216	43.61283817932834	1087091.221252904	884.2119724049288	0.907557498707547	0.8236606134602992	781830.8121442146	921.0037398652404	540.4510203942262	0.639471	19.885944	0.4828487032835608	0.2543495252206794	0.0132150147	-0.0745199732	-0.0271429919	0.0417865083	0.1025505391	0.0211063551	-0.0555168405	0.1335956684	-0.027181326	-0.0224953245	-0.0311059985	-0.0245042745	-0.0264144357	0.0803036079	-0.0873628172	-0.0926584823	0.0341376874	-0.0002852827	-0.0636010357	0.0528119475	0.0492251091	0.1479372382	0.0330211713	0.0669349077	0.0639771186	-0.0020790667	0.0564993145	-0.0491366275	0.0107087593	0.0998980035	0.2279652429	0.0175007641	-0.1034907894	-0.0389780011	-0.0613554253	-0.1175818025	-0.0222478179	0.0016854056	-0.00335706	-0.0871277228	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0469709748288806	-0.0595766746951794	0.0035493801677352	0.0022062724763753	0.0380327700639639	-0.1601154063985604	0.0014464915987383	0.0256369433661761	-0.1198962190393047	0.1467071721622659	0.0143751033399209	0.0215229943638487	-0.0024863401736769	-0.0015773467005267	6.181887459239679e-06	2.488022613662468e-06	0.0016669891707916	0.000596557629829	2.7788528955364663e-06	3.558810057071943e-07	-0.000792929702306	0.0001550846701954	2.4051254929616e-08	6.287375127990817e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.9941100114206	3.55663540777698	12.649655423852924	682266.2697735588	1045.5582016673168	2.9215337657394684	8.53535954435584	1093191.9530737936	884.4321394078872	0.2201670029584193	0.0484735091916926	782220.2092176125	920.4213185262776	553.6671526825355	0.8983069999999999	27.935076	0.6760076451803271	0.5214887337407903	-0.0426406766	0.0272789624	0.0934913772	0.0623151998	0.0786709716	0.004673193	0.0705040344	0.1659157304	-0.0862808571	-0.026994933	-0.1440479101	0.0298249933	0.0630395252	0.1367962921	-0.1201330738	-0.0098976171	-0.0737910293	0.019981761	-0.0537652242	-0.0311277752	-0.0309588188	0.1815190585	0.0985232456	0.1131931714	0.0804822466	-0.0361086117	-0.1020608687	-0.0568811664	0.0282020802	0.0158720162	0.093737202	-0.1274369868	-0.0768150248	-0.0088054367	0.0155232646	-0.05734416	0.0744618772	0.0497622644	-0.0995875297	0.0572269444	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0773719320212649	-0.0304009571923842	0.0009242181982131	0.0059864158647032	-0.0566828972688995	-0.0947156673328634	0.0032129508427966	0.0089710576383096	0.3869496270493897	0.5068458460886944	0.1497300138736617	0.2568927116973645	-0.0028265783433445	-0.0003402381696675	7.989545131064139e-06	1.1576201209875853e-07	0.0012249834306747	-0.0004420057401169	1.5005844054275574e-06	1.953690742962887e-07	-0.0006942701207628	9.865958154319995e-05	9.73371303027932e-09	4.820110005839929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.2357945108502	-3.758315500570461	14.124935401828196	676071.701774889	1051.427438682684	5.869237015367162	34.44794314255603	1105499.658814829	886.1586305506089	1.7264911427216705	2.9807716658963788	785277.1184993306	921.2074804648668	530.872249393502	1.586917	49.34911	1.5751659995582556	1.0437318639709026	-0.0018857601	0.1734609187	0.1663424532	-0.0155303348	0.2768687953	-0.0698583499	0.1496658074	-0.0329737595	-0.0184947816	0.2985237371	0.1283858248	0.1086036268	0.0823469629	-0.2425959631	-0.1774690178	0.1115029713	-0.14740432	0.0156851776	0.3281271347	-0.153091818	0.0112532853	0.0670733835	0.0300864593	-0.1132030986	-0.1249449491	0.0783555755	-0.0087951154	-0.1032428557	0.0840286785	-0.0345192205	0.0181436094	-0.0133533049	-0.0096439484	-0.0110915965	0.0287393766	-0.2042629387	0.1672327072	-0.2464761667	0.0601146722	-0.1632582543	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	-0.090786670726132	-0.0134147387048671	0.0001799552145198	0.0082422195815351	-0.2734355617046446	-0.2167526644357451	0.0747670064047345	0.0469817175399947	1.430241281159013	1.043291654109623	2.045590122331375	1.088457475534794	0.0021089409417948	0.0049355192851393	4.447631895978337e-06	2.435935061398195e-05	0.0009476350755686	-0.000277348355106	8.980122364479063e-07	7.692211008005927e-08	0.0001270010851522	0.000821271205915	6.744863936650785e-07	1.6129275629836355e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.1080922138173	-1.1277022970328971	1.2717124707332723	674218.4990990147	1039.4731924493883	-11.954246233295637	142.90400300626288	1080504.5178209231	886.5504997702205	0.3918692196116353	0.1535614852790321	785971.7886428278	921.9763786787996	495.4136793314804	1.543141	47.987789	1.808775593073905	1.2668180216536546	0.1037848675	0.1651995599	0.0159818613	-0.0348006155	-0.1130992118	-0.0333880695	0.0724929464	-0.2396187556	-0.0861809843	-0.0902717979	0.1575113503	0.0447282999	0.0420359337	0.0343677974	0.1665340079	0.1722167447	-0.0105175325	-0.088753231	0.0083192374	-0.2328158861	0.0193354319	-0.1817398398	-0.06494825	-0.1900452705	0.1563929267	-0.1362620938	-0.1152688782	-0.1752945256	-0.006022178	0.0673437603	-0.0506112154	0.2681704801	0.0643355727	-0.0935355374	-0.1037852033	0.0664865311	-0.1209018352	0.0781545422	0.0274148446	0.0460172249	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0340469008808952	0.1248335716070272	0.0155834206001667	0.0011591914595935	-0.0751062917813527	0.1983292699232919	0.0056409550651456	0.0393344993083059	0.2824087116094773	-1.1478325695495355	0.0797546803929249	1.3175196077186897	0.0076790868824858	0.0055701459406909	5.896837534876548e-05	3.102652580059642e-05	-2.8709495346612712e-05	-0.0009763445709152	8.242351230571768e-10	9.532487211556108e-07	0.000336114213427	0.0002091131282748	4.372830041687297e-08	1.1297276446765093e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.1636874119097	9.05559519809242	82.00380439171448	689171.7478973389	1040.8987316792238	1.4255392298355218	2.032162095800053	1083470.1696114168	884.532891666188	-2.017608104032547	4.070742461457809	782398.4364393483	921.64707977234	595.995320360918	1.59785	49.689087	0.8875888200260912	0.6766766088035095	-0.0938390133	-0.0420815528	-0.1328639643	-0.1083847967	-0.0627673113	0.0669540397	-0.0106748083	-0.3104336025	-0.0140712715	0.0058065122	0.0660376183	-0.0948327641	0.0036051468	-0.0832461602	0.194346759	0.1879606054	0.0977791421	0.095547131	0.0548287839	-0.0952425114	-0.0899806686	-0.2649412149	-0.1602534383	-0.084376554	0.177441024	0.0617424562	0.003492038	-0.1383789499	-0.2229415173	-0.2424746987	-0.136424803	-0.1080259347	-0.197059863	-0.0126319922	-0.0850398917	0.1041318041	0.1785041912	-0.1448555445	0.2825996881	-0.0018965033	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0619049277740231	0.0278580268931279	0.0007760696623782	0.003832220082707	0.0722958198400931	0.1474021116214457	0.0052266855663511	0.0217273825104611	-0.3700912489937451	-0.6524999606032225	0.1369675325817502	0.4257561985872068	0.0081760953162106	0.0004970084337248	6.684853461976092e-05	2.4701738319358e-07	7.393584042558743e-05	0.0001026453357722	5.466508499437928e-09	1.053606495578771e-08	-0.0002608064352419	-0.0005969206486689	3.563142608073003e-07	6.801999666358739e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.9919290544692	0.8282416425595329	0.6859842184697131	690547.586153668	1047.004345409031	6.105613729807146	37.27851901760953	1096218.0993053934	887.6063375136431	3.0734458474551047	9.446069377239027	787845.0103943833	922.2445044450892	595.8786984751277	1.225421	38.107498	1.2155868546542257	0.8449467117239564	-0.1110592797	0.0256540858	0.0356451941	0.0194456423	-0.1402645839	-0.0700836939	-0.0174055972	-0.1182996913	-0.1305829351	-0.0239595572	0.0359776011	0.0728236488	-0.0214019303	0.034474276	0.0605017801	0.0949089311	-0.0674672988	0.0845692264	-0.0614112051	0.0052307347	-0.1584225532	-0.1520162607	0.0245483636	-0.2559473758	0.0262771452	0.0174103517	0.0236775673	0.1304784184	-0.0695576071	0.0539334115	0.0327455078	-0.0260429976	-0.1401815117	-0.0607291347	-0.0883010335	0.0167493749	-0.2151375542	-0.1239702382	0.0411026841	0.0474727631	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	-0.0315382895105216	-0.0934432172845447	0.0087316348564866	0.0009946637052494	-0.0948938485078798	-0.1671896683479729	0.0090048424846364	0.0279523852023051	0.3952235097713981	0.7653147587651432	0.1562016226760224	0.5857066799837494	0.0048180225986933	-0.0033580727175173	2.3213341761519336e-05	1.127665237613403e-05	0.0002609696149666	0.000187033774541	6.810513993581546e-08	3.4981632819058325e-08	-1.3128722168911314e-05	0.0002476777130729	6.134424955306573e-08	1.723633457884634e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
