global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	t_comp_cor_12	t_comp_cor_13	t_comp_cor_14	t_comp_cor_15	t_comp_cor_16	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1520.709040524253	-0.6965990919545675	2312555.985932194	0.4852502949119279	1998.4761190975407	-10.784243415384251	116.29990604225864	3993906.798603168	1617.6325992304385	8.545806059966026	73.03080121455204	2616735.2260930245	1712.5052347057192	1565.0628854064291	1.100983	42.283772	0.0889648943225698	0.0582839078114598	0.0776980979	-0.0655152854	-0.1155426793	-0.1413187949	0.0668815314	0.094374053	-0.0458426166	-0.0122519722	-0.2080900803	0.1538607902	-0.0474588829	-0.1322778603	0.055412652	0.0030652179	0.0494086107	0.0779378339	-0.1793893649	0.0654602568	0.1519595713	0.0203601669	-0.0471522916	0.0047828274	0.0916642383	-0.0635797762	-0.0477099911	0.0086243886	0.0467700231	0.0644270343	-0.1244027893	-0.0910622533	-0.1094188434	0.0804743318	-0.0096865627	0.0213960144	-0.0826353793	0.0224648269	-0.027178148	-0.0538205184	0.0060967338	0.0310896004	0.0162901191	0.0046745512	0.0138666568	0.0683676417	0.0229947334	0.055267433	-0.0009034444	-0.0047591625	-0.0577563172	-0.0578240379	-0.1058683748	0.0029686614	-0.0471470861	-0.0225609529	-0.0385395172	-0.0422303937	-0.0497814768	-0.0412995287	-0.0683350951	-0.010582161	-0.0045235816	-0.0191756411	0.0518494826	0.0750673669	0.0437704196	-0.1387920727	-0.0899164435	-0.0120680227	0.0291736432	-0.0481647574	0.055306796	-0.1052546783	-0.0763771547	-0.0561699783	0.1162179476	0.1113365487	0.0080155338	-0.0341014027	-0.0584018714	0.1677107372	0.0479075758	0.0156899515	-0.0464551215	-0.1058729587	0.0416039655	0.0607433285	0.0983810811	-0.1977656655	0.0906905543	0.1228932177	-0.1311047727	0.1220314543	-0.0188650812	0.0189351885	0.0659857107	0.0348193433	0.0064385398	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0333733926948554	-0.0218245572858961	0.0004763113007253	0.001113783339965	0.132415896610837	0.0542997671105212	0.0029484647082568	0.0175339696752518	-0.1045845473258708	-0.0036881117482608	1.3602168267659397e-05	0.0109379275393573	0.0002480298482823	3.102478645790002e-05	9.62537374758296e-10	6.151880563894078e-08	-0.0003259773049979	1.9313894900009534e-08	3.7302653620861434e-16	1.0626120337369393e-07	0.000183040435436	0.000152005063205	2.3105539239965808e-08	3.3503801004600494e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1520.0500195537395	-0.6590209705134384	2310552.061945324	0.4343086395764743	2018.39280018526	19.91668108771933	396.6741855499167	4073909.495839695	1618.7004005697245	1.0678013392860066	1.1401997001809894	2620190.9868045864	1716.6168910291226	1569.2429204912328	1.249688	47.99482	0.1635995924026855	0.0998872190475672	-0.0047766822	0.1556242384	0.0333821958	-0.1639170934	0.1231129335	-0.0796028863	-0.0556176027	-0.1820448072	-0.093040481	0.1736498988	0.131817076	-0.0455602653	0.1113644762	0.1047341436	0.134937477	0.0576924445	-0.1745104472	-0.0533303874	0.0710283522	-0.0375027283	-0.0226746803	-0.0248340238	0.0002057424	0.0238427386	0.0981623358	-0.0298560567	-0.0347561205	0.0412919373	-0.0915533527	0.1157087259	-0.0366595437	0.1133983814	-0.0002687487	0.0740619293	0.0029401366	0.1219435446	-0.0017180923	-0.10333022	0.054334387	-0.0074215253	-0.0047515739	0.0376187613	-0.0364090974	-0.1332758709	0.073959235	-0.0660906457	0.0277939288	0.058878718	0.0078311005	0.0174145728	-0.0618416455	0.0372960538	-0.0672460065	-0.0602248913	0.0729623549	0.0352827178	0.0419415362	-0.0544554298	0.0386781182	-0.0110539226	0.051582801	-0.0295064581	0.0878380884	-0.0659896141	-0.1131228023	-0.0610177762	-0.1033050181	-0.0271282776	-0.0920785648	0.0401002814	-0.0662132139	0.0581433472	0.0385391463	-0.0806657141	0.0038312419	-0.0287653352	-0.1128761055	0.0701107225	-0.0969057943	-0.0159468831	0.051545388	-0.061625498	0.009509642	0.0576155034	0.1434378078	-0.0177360573	0.0127908304	0.02167766	0.0506053345	-0.1087168327	0.050677681	0.0646348652	-0.0197113664	0.0410039514	-0.0002162342	0.0648786182	0.171840819	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0222666491862213	0.011106743508634	0.0001233597513665	0.0004958036659822	0.0487552730246818	-0.0836606235861552	0.0069990999388243	0.0023770766477112	-0.1581682759818221	-0.0535837286559512	0.0028712159766746	0.0250172035270618	0.0001060518489943	-0.000141977999288	2.015775228182333e-08	1.1246994675109807e-08	-0.0004319867591378	-0.0001060094541399	1.1238004367039565e-08	1.8661256007037965e-07	0.000240022915047	5.6982479611e-05	3.2470029826180305e-09	5.761099974765939e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1523.0269340379507	2.9769144842111928	2319611.04180504	8.862019846306392	2012.5423675537108	-5.850432631549211	34.227561976295824	4050326.781198696	1614.614971617474	-4.085428952250368	16.69072972388554	2606981.5065712966	1712.2844952822782	1563.1270272553857	1.402704	53.871494	0.1825525961199124	0.0974855651093855	0.1252493965	0.0171243599	0.0508925478	-0.061138362	-0.111710607	-0.08421862	0.0522035417	-0.0773152509	-0.0759661725	0.0987735404	0.0857260984	0.0680977739	-0.0807472423	-0.0261117952	-0.0483593571	-0.0795622549	0.061183792	0.0165674013	0.0193768758	-0.0984468587	0.0966771804	-0.0033114691	0.0488020098	-0.1661459384	0.0834954289	-0.0718791879	-0.002460052	-0.074010362	-0.0401790325	-0.0164033572	0.0362971297	-0.0378107859	0.0346648699	-0.1698564771	-0.1432222183	-0.1306756006	-0.1092215815	-0.081851244	0.132338718	-0.1300662875	0.1415901578	-0.0216067931	-0.0476110425	0.327342479	-0.0876717171	-0.034619253	0.1423921073	-0.2027714871	-0.0949387338	-0.0444028168	0.0350450887	0.0129319087	-0.0550049308	0.0954517998	-0.2001023587	-0.0770401207	-0.0396654657	0.0199679887	0.0470098532	-0.1278466313	-0.1278181278	0.1328401928	0.1071343278	0.1756990291	0.1753152998	-0.1665317231	0.1901773466	-0.1438796476	0.1529464977	0.0730049372	0.0827656989	-0.0825468981	0.2122457335	-0.0206346807	0.1395001332	0.1621175036	0.0793633774	-0.0019602958	0.1386887065	0.1069232437	0.1133851185	0.1464410114	0.0668769021	0.0413140736	-0.1283426219	-0.1503234196	0.0641675686	-0.1560219441	0.0697561773	0.0753586565	-0.0365186088	0.0229190283	-0.1006238896	-0.1118209678	0.2796200628	0.0029676416	-0.1914344692	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0258235119733853	-0.003556862787164	1.2651272886712069e-05	0.0006668537706395	-0.0259928047357789	-0.0747480777604607	0.0055872751288838	0.0006756258980323	-0.1018594000619543	0.0563088759198677	0.003170689507359	0.0103753373809812	0.0003479395183604	0.000241887669366	5.850964459136369e-08	1.210619084368671e-07	-0.0003260645363312	0.0001059222228066	1.1219517284291022e-08	1.0631808185288045e-07	-0.0003709427858287	-0.0006109657008757	3.7327908764653537e-07	1.375985503583568e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.2997564007987	2.2728223628480464	2326539.346876336	5.165721493062176	2007.2282745361329	-5.314093017577989	28.239584599471133	4028965.346097301	1616.700314319272	2.0853427017977992	4.348654183941345	2613719.9063200327	1719.7562340891834	1573.6737868709604	1.379434	52.977787	0.3171877209832075	0.2495703263136152	0.0723676178	-0.0037571994	-0.148718463	-0.0678374852	0.0169701745	0.0821101407	0.3373307497	0.0323204774	-0.1207168043	0.0799183452	0.0441197182	-0.0575057614	0.0123383648	0.1037061614	0.2472078735	-0.0946048045	0.1394773388	-0.023363404	-0.0439509297	-0.01379436	-0.2070991394	-0.0764995223	0.1039139357	0.0325518728	-0.1523969408	-0.1348630546	0.0707492653	-0.0606483298	-0.0665003064	-0.0083422979	0.0575331778	-0.0153019511	-0.1463935094	0.0086459335	0.0998050258	0.2155767415	-0.1587052421	-0.0334637278	0.1701454015	0.0991525511	0.0407253844	-0.0155010513	0.0816602565	-0.0421894596	0.0119316187	-0.1413588214	0.0704303694	-0.1020222614	0.1975099738	-0.0333575724	0.1517848166	-0.1319455778	-0.0476758547	0.0685589116	0.2293953741	0.242994217	-0.0414935508	-0.0119986887	0.0775829094	-0.0252080859	0.0759788269	-0.0837871142	0.1482672553	0.1082483171	-0.0275365049	-0.1335271694	0.1647422273	-0.0547008885	-0.1126022499	0.2195958145	-0.2343278653	-0.1079325816	0.1210557863	0.1555982066	0.0930074356	0.0840983532	0.2022885161	-0.1543515731	0.2736505169	0.0825798545	0.1776513075	0.1294137768	0.0209173243	0.0849690018	-0.0724413766	-0.0461261791	0.0699990393	0.1036443768	-0.239844956	-0.1491951987	-0.1687682555	0.0587950477	-0.1811980347	0.1896611707	0.2821475715	-0.073572555	0.0009493998	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0292901387043258	-0.0034666267309404	1.2017500891671214e-05	0.0008579122253186	-0.0432749631981153	-0.0172821584623364	0.0002986730011173	0.0018727224397982	0.1458811404471163	0.2477405405090706	0.0613753754117264	0.0212813071381512	0.0005180304110214	0.000170090892661	2.893091176621584e-08	2.683555067430007e-07	0.0003059484513192	0.0006320129876504	3.994404165587847e-07	9.36044548646169e-08	-0.0001990787605229	0.0001718640253058	2.9537243194312663e-08	3.9632352891334173e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.1182386476348	-0.1815177531639165	2325985.641855664	0.0329486947136765	2006.656892664292	-0.5713818718409129	0.3264772434684254	4026671.884877112	1621.331977991524	4.631663672251989	21.452308372858777	2628717.382857908	1721.6165296243676	1552.6043025547508	1.366171	52.468403	0.132743231492638	0.0795939931276782	0.0292880844	0.1115596111	0.0746146177	-0.0008160011	0.0830153197	-0.024028631	-0.0582715298	-0.0019555108	0.1496147019	-0.0687127979	-0.045748264	0.0562624081	0.1066245856	-0.1032872283	-0.1240097934	-0.0171221576	0.0597174952	0.0376609352	-0.1334822986	0.2100775972	0.0559099131	-0.0461148952	-0.1090475648	0.201387724	-0.0687164814	0.0677132887	-0.0022879028	0.0969502699	0.0492843366	0.0449516256	-0.0456610303	-0.0487301307	-0.0655404367	-0.1315724512	0.2365670732	0.155474465	-0.0638810117	0.238864711	-0.0464859302	-0.0749650253	-0.0063698275	0.1578503402	-0.0190048499	-0.1719343429	0.0219237018	0.0991827917	0.1289248536	-0.1070379498	0.0456189867	0.1584167637	-0.0629867948	-0.057566871	0.1176883879	0.2251737738	0.1965531985	0.0955891876	-0.0190006244	0.1691778455	-0.0289762303	0.0043877863	-0.0050858868	0.044839735	-0.089728428	-0.158721796	-0.1869145734	-0.044875096	-0.0179526784	0.0669217471	-0.0519506018	-0.1765791846	-0.1044618285	0.0052946799	0.0731788588	0.1235023451	0.0738737233	0.0109240201	0.0643832356	0.0460773192	0.1170217153	-0.0803127576	0.0284271093	0.0826335475	0.063407307	-0.0748874516	-0.0210673053	-0.197358614	-0.0638153499	0.1547284189	-0.0588414888	-0.1284664015	-0.0528499468	-0.001642262	0.1023269877	-0.12045258	-0.1884079844	-0.1932211554	0.1188950564	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0426229192853355	-0.0133327805810097	0.0001777630380213	0.0018167132484042	-0.1159617172966562	-0.0726867540985409	0.0052833642213817	0.0134471198783896	0.1190087312178889	-0.0268724092292274	0.000722126377783	0.0141630781060917	0.0001610264748972	-0.0003570039361242	1.2745181040817188e-07	2.592952561781858e-08	0.0002659839769845	-3.9964474334700016e-05	1.5971592088488962e-09	7.074747601249102e-08	-0.0001990214193046	5.7341218299983164e-08	3.2880153161263228e-15	3.960952534201741e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.0952934940535	-0.0229451535813041	2325915.654237713	0.0005264800728696	2008.2379674574909	1.5810747931989226	2.499797501689016	4033019.7339377934	1620.7947071914969	-0.537270800027045	0.2886599125617009	2626975.48285997	1719.7637271965127	1547.473587621758	1.350307	51.859158	0.1106101364932405	0.0783232595041984	0.09260275	-0.1351695423	-0.0054644426	-0.0850261918	-0.0997462055	-0.207244517	-0.1665721393	-0.19237358	0.3235167475	-0.0092204961	-0.1762522203	0.017609506	0.2847048648	-0.0970330545	-0.0923685361	0.0768543219	0.2022219438	-0.1382067626	-0.1778144031	-0.0694114552	0.026956798	0.153151637	-0.0566307023	-0.2501157039	-0.1017603587	-0.1704723745	-0.0952053111	-0.0224199406	-0.066325218	-0.1627111883	0.2122145041	0.1032468179	-0.0233579928	-0.2032330855	-0.0339328944	0.0555215611	0.0594504334	0.1888502284	0.1516167069	-0.0895487264	0.0947344937	-0.0513015717	-0.2652251347	-0.071641156	-0.0487814218	-0.0197766411	-0.1354631003	0.1742177558	0.0257875648	-0.0404154644	0.0106770081	-0.0282916943	-0.0928254838	0.1916779778	-0.0516444181	0.0739149718	0.0374253548	0.1302137034	0.134272102	-0.0332146027	-0.1503271552	-0.0067781007	-0.12428392	-0.0366721253	-0.127070655	0.0795139053	0.1616041336	-0.0857085504	-0.0235426478	-0.0146871309	-0.0574159825	0.0735990054	-0.2140196989	0.1297760133	0.1954710613	-0.1012692616	0.0530982465	0.1939866276	-0.1951183504	-0.0447528122	0.0460127536	0.2044521293	-0.1671581747	-0.0373926392	0.0236903269	-0.1978823835	-0.0490971731	-0.0677694607	-0.1418043283	-0.0600217681	-0.1470074369	0.00085273	0.0638828353	-0.3170176618	-0.1969280458	0.2431161013	-0.1470275263	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0429255996764226	-0.000302680391087	9.16154191486397e-08	0.0018426071075804	-0.0402114496185674	0.0757502676780888	0.0057381030533021	0.0016169606804265	0.1363656382527835	0.0173569070348946	0.0003012622218179	0.018595587296089	0.00034001003684	0.0001789835619427	3.2035115445732125e-08	1.1560682515193817e-07	0.0001009661674022	-0.0001650178095823	2.7230877479340224e-08	1.0194166959889073e-08	-0.0001990171630463	4.2562583000161505e-09	1.811573471645637e-17	3.9607831186997553e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1522.1621254617166	-2.93316803233688	2316977.5361901307	8.603474705923004	2017.5958664838008	9.357899026309951	87.57027418661274	4070693.080452519	1614.409375047131	-6.385332144365748	40.77246659387048	2606317.6302400683	1715.7381594485648	1567.6566065643897	1.559614	59.897675	0.1890192043193957	0.1463661844999865	-0.0310768523	0.1267593254	-0.0677884822	-0.0033516863	-0.1099917132	0.0857594531	-0.0274148313	0.1197719215	-0.1337281242	-0.1772823743	-0.1090999094	0.0181976166	0.048188402	0.1407762456	0.0524329834	0.0893236387	-0.0358625115	-0.1515399702	-0.1171622864	-0.2145360643	-0.124294418	-0.1727390344	0.1774333335	0.060528129	0.2339301932	-0.0690832253	-0.1928863045	-0.0655425863	0.0202556173	0.1817433649	-0.1449726846	0.0803336874	0.1347222667	0.2211969071	-0.1150311151	-0.3214368429	-0.1520902085	0.1159367684	0.1583935755	0.1843397638	-0.1536763958	0.0915516422	0.1417167859	-0.0402531962	0.105567898	-0.0754640692	-0.2466421405	-0.0997255621	-0.2211231077	0.2463033753	0.0258509458	0.0842717952	0.1412215931	-0.1992214898	-0.26570301	0.3089801745	-0.3113015106	-0.0961603541	0.2467710588	0.0856737989	0.1355327969	0.0297652034	-0.0693862145	-0.1687822157	0.2077557928	0.1720349473	-0.1869474554	0.054467163	-0.2318335278	0.0554729393	-0.0381365433	0.0614452822	0.1179860001	0.0604969361	-0.0070370881	0.07000332	-0.0081195932	-0.0847068648	0.1105629492	-0.1616736133	-0.0735899932	-0.1775213302	0.051715164	-0.1400454845	-0.1613528074	0.1290272295	-0.1840452616	0.0245108722	0.0384880036	0.067665038	-0.020977217	0.1104446928	0.2728368941	0.1592070197	-0.0177912875	-0.1333071526	0.1659415822	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0347164332284393	0.0082091664479833	6.739041377069475e-05	0.0012052307361046	0.1038464858201564	0.1440579354387238	0.0207526887628675	0.0107840926171959	0.1101151099953199	-0.0262505282574636	0.0006890902337958	0.0121253374492814	0.0001300100497911	-0.0002099999870489	4.4099994560538164e-08	1.69026130466843e-08	0.0001009870660877	2.0898685500003e-08	4.367550556280354e-16	1.0198387517001489e-08	-0.0001990065652762	1.0597770099988546e-08	1.1231273109221122e-16	3.9603613023030456e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1519.2398817098776	-2.922243751839005	2308089.818177843	8.539508545162105	2009.23872608858	-8.357140395220767	69.84179558543073	4037040.25841406	1622.3241215414982	7.914746494367137	62.64321207009688	2631935.555335394	1718.366798501708	1558.4282516284284	1.358036	52.155998	0.3313758409100695	0.2596824180460442	0.0070350117	-0.0148711437	0.0448349643	0.0186064685	-0.2630496894	0.0470591642	-0.1187244584	-0.0316307679	-0.0473321566	0.0586412398	0.0328639755	-0.1170970838	-0.1004724759	-0.1995951092	-0.0030430005	-0.0006905987	0.2068873411	-0.106993883	-0.1081440848	0.1455080036	-0.0541337183	0.0254121391	0.062645022	0.029736392	0.0106813745	0.1552140093	0.0474493437	-0.1121935646	-0.0326381592	0.0614311877	-0.041576431	0.0221104502	0.0009952686	0.0718879303	-0.0338616631	0.0438743757	-0.0419471363	-0.0823377914	-0.0288225562	-0.0387941672	-0.0242755151	0.0561911294	0.1309358	0.1501877941	0.0421570861	-0.1280673148	-0.025730658	-0.0157550472	-0.0258561014	0.0410695033	-0.023619443	-0.0132134848	-0.0810557324	-0.0053104439	-0.0095689001	0.0314064685	-0.0568520776	-0.0134047135	0.0373819653	-0.0035512848	0.0533709022	-0.0531320631	0.1631645448	-0.0478958641	0.1441023222	0.0730995264	-0.103539422	0.0776685113	0.0977644578	-0.02070968	-0.0334391545	0.0676080061	-0.0453427389	-0.0850294867	0.0860760974	0.0594025318	0.1085467402	0.0479474866	-0.0318275636	0.0950703301	0.0601866152	-0.0770480309	0.0765728643	-0.0351376764	-0.100005293	-0.0220960512	0.0585882867	-0.0086438678	-0.0137906134	0.1125275768	-0.0771731137	-0.0250403684	0.0101179366	-0.094357318	0.0021692436	0.0588704894	-0.0848326495	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0136559581928281	0.0210604750356112	0.0004435436087256	0.0001864851941642	0.0871909268524433	-0.0166555589677131	0.0002774076445269	0.0076022577253881	-0.1336644537990139	-0.2437795637943338	0.0594284757237556	0.0178661862093887	0.000954992493042	0.0008249824432509	6.805960316722244e-07	9.120106617665744e-07	-7.159501027342863e-05	-0.0001725820763611	2.978457308111844e-08	5.125845496052351e-09	-0.00019896622264	4.0342636200017866e-08	1.627528295566992e-15	3.958755775163004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1520.270572857847	1.0306911479692644	2311222.614697526	1.0623242425022	1994.7074437758504	-14.531282312729672	211.1581656522502	3978857.7862547874	1614.3389098414125	-7.985211700085756	63.76360589518645	2606090.11582796	1712.9927022992777	1565.7631886366337	1.216355	46.71468	0.1877682254239568	0.1147013462845346	-0.1240183453	-0.1020711109	-0.0374818138	0.0050562887	0.0171195379	0.0235992153	0.0012386477	0.0047928406	0.001817514	-0.041051561	0.0953835264	0.081144765	0.0365880228	0.0802050394	0.0825973055	0.0711349477	0.0731445806	0.1553504348	0.0328631278	-0.0954068663	0.222959433	-0.0470517733	-0.2108415847	-0.0009876249	0.0319567708	-0.0673591613	-0.0674813666	0.0216997171	0.1588525839	0.0539475018	0.0588678345	-0.0784969331	-0.0234515483	-0.0025709086	-0.0290459452	0.0024027519	0.1040228027	0.0309357518	-0.0990718826	0.0885896131	0.0220321256	0.025048062	-0.0770877487	-0.0211057082	-0.0454040456	0.0566787498	0.0108733876	-0.001074533	-0.0941990216	-0.0323216007	0.0308347664	-0.004137842	0.0555620327	-0.0270558231	-0.0259029831	-0.0087246595	0.1045066329	0.0169158233	-0.1425484471	0.0432388367	-0.0264941801	0.0852007603	-0.0882005105	-0.012836055	-0.0068604753	0.0635756742	-0.0344770139	-0.12677527	-0.0329407414	0.0154684225	0.0595007124	-0.0183159985	-0.0395799797	-0.0629527031	0.0087408264	-0.0099338189	0.0487097027	0.0400153777	0.0119526692	-0.0499788818	0.0077236182	0.096937775	0.0710871466	0.0154596628	0.0349297672	0.0526580498	0.0377302254	0.129727889	-0.012516558	0.0176732566	0.0771920435	-0.0142753217	0.0206775986	0.0659288131	-0.0221132237	-0.0259230819	-0.0186461181	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0392692569205479	-0.0256132987277197	0.0006560410717154	0.0015420745390919	-0.021033834699125	-0.1082247615515683	0.0117125990128938	0.0004424222021501	-0.1420267336128091	-0.0083622798137951	6.992772368420666e-05	0.0201715930607238	0.0007930467444327	-0.0001619457486093	2.62264254926266e-08	6.289231388553042e-07	-0.0003618970691112	-0.0002903020588377	8.427528536544889e-08	1.309694886312767e-07	0.0002601436765304	0.0004591098991704	2.1078189951625485e-07	6.76747324387534e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1522.6015090659023	2.330936208055391	2318315.355409763	5.433263606023645	2002.9556690889249	8.2482253130745	68.03322081524293	4011831.412335463	1618.7541836182584	4.415273776845879	19.49464252450288	2620365.106981614	1712.0340880675462	1559.5133941259974	1.268374	48.712475	0.1873576494156197	0.0976658175650759	-0.1960368965	-0.223347571	0.2420865201	-0.0727606213	0.0106323643	0.1190856121	-0.0839547551	0.0717703595	0.0053811478	-0.3376687832	0.2612601498	-0.1074275156	0.0518486153	0.1514124304	-0.1152041925	0.187642057	-0.0411726612	0.0325779117	0.0198164245	-0.0245580346	0.1128927434	0.0477757241	-0.0277941707	0.0108539279	-0.1146220381	0.0846466474	0.0240914287	-0.0143783555	0.0609452747	0.0174150614	0.0545052748	-0.0575285898	-0.0531215107	-0.0097344315	0.0476683883	-0.038952958	-0.0204219255	0.0427470695	0.0026588882	0.0798264478	0.0174761632	-0.0655017563	0.0045903179	0.037111889	0.0201027693	0.1012013364	0.0641965773	-0.0027537138	0.0260879	-0.0897678357	0.0516330851	-0.0286541575	-0.0010273365	0.0175717777	0.0115235127	-0.040090655	-0.0239375674	-0.0046882642	-0.0485572563	0.0249661097	-0.0179694743	0.0018630264	-0.0636051047	0.0316010848	0.0309383179	-0.0528482007	0.0651341196	-0.027829398	-0.0105219567	-0.0221465242	0.165023989	-0.0430627775	0.0739632949	-0.118179537	0.1512013608	-0.0839391003	-0.0090555244	0.1327310056	-0.0781606816	-0.030739772	-0.0108056934	0.0336205564	0.0532400691	-0.0496229558	-0.075691277	0.0982472289	0.0516643929	0.0759699541	0.1252552629	-0.0085393384	0.0591058964	-0.0545236516	0.153062434	0.019346916	-0.1238036895	-0.1186427809	-0.0373441167	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0419535846356353	-0.0026843277150874	7.205615281986375e-06	0.0017601032637794	0.0144483497254128	0.0354821844245378	0.0012589854115369	0.0002087548097878	-0.1908951968001986	-0.0488684631873894	0.0023881266942972	0.0364409761613865	0.0011306161943694	0.0003375694499367	1.1395313353056621e-07	1.278292978970345e-06	-0.0007650690230933	-0.0004031719539821	1.6254762447774458e-07	5.853306100969365e-07	-0.0010055684013229	-0.0012657120778533	1.6020270640237182e-06	1.0111678097390927e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
