global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
1724.5536492857614	0.5574544845021592	0.310755502291568	2974085.289264837	1941.0378228712448	5.992694706880002	3767627.829816742	35.912389849867594	1784.195516227701	1.8686982448482468	3183353.640127033	3.492033130298918	1819.2828209481204	1081.496048454002	0.7357789999999998	15.181968	0.1567006237847075	0.0861101283481514	0.0450795345	-0.0642252483	-0.017828166	-0.0172823128	0.087749994	-0.0530371425	0.0176920944	0.0033237655	-0.0178333538	-0.0043897693	0.0395251888	-0.0322141664	0.0230621735	-0.1013977834	-0.0631614494	0.0570413257	0.0660276064	0.0902433217	-0.055046677	0.0145103892	-0.0084893249	-0.0050036797	0.0277546382	-0.0563757753	0.0250244944	-0.0415888427	0.0330709096	-0.0242206144	-0.0818049366	0.0708991667	-0.0257685611	-0.0198811666	0.0487783789	0.0265500446	0.0200702798	-0.0337059634	-0.0079042684	-0.0487224558	0.0019983536	0.0051729464	0.0517437129	0.052228575	0.0600598136	-0.0176914099	0.0561149931	-0.0169662269	0.03095233	-0.0155678256	0.1928074477	0.0330651463	0.0075056232	0.078013833	-0.0250954524	-0.0056996957	0.0062775741	-0.0250696059	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0286661514687551	-0.0127572454265561	0.0001627473108733	0.0008217482400296	0.0141369854022457	-0.0292104168832025	0.0008532484544904	0.0001998543562633	-0.0050130224733919	0.061523011444578	0.0037850809372096	2.5130394318732243e-05	-0.0004391442432893	-0.000522338037939	1.928476664141319e-07	2.728370258779819e-07	0.0012036306081968	0.0005026538294475	2.526608722582364e-07	1.4487266409881989e-06	-0.0005922360803463	-3.92071332209e-05	1.5371992954014007e-09	3.507435748639492e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725.6296101122057	1.075960826444316	1.1576917000427354	2977797.551296003	1942.50875121124	1.4709283399952255	3773340.248532251	2.1636301814011096	1785.1861259605969	0.9906097328957912	3186889.5043222043	0.9813076429078708	1819.9241642897944	1075.6917190975614	0.728309	15.027829	0.0774577613976016	0.038713470290102	0.048094319	-0.0683591703	-0.0692220641	-0.0576269298	-0.0560805251	-0.0560998989	0.0519598399	-0.0033849965	-0.0421949868	0.1183269984	0.0524925898	-0.0020624252	0.0334768006	0.0652459997	0.0168635424	0.0095934461	-0.0047601616	0.0792314241	-0.0522244232	0.0335049862	-0.0008387271	-0.0586109071	-0.1029788871	0.0468791831	0.0063121911	-0.0698264725	0.0097403361	0.0252535705	-0.0463085787	-0.020115354	-0.0882801291	0.0308990791	0.0478779148	0.0175492336	0.02310624	-0.0560437501	-0.0074754199	-0.0403902925	0.0049881664	0.0717515624	0.060758965	0.0397750497	-0.0495746534	-0.0483306288	-0.04434359	-0.0346843269	0.0075428088	-0.0110095523	0.0958104244	0.1224010096	0.0565516317	0.0048353707	-0.038595532	-0.0601233148	-0.0173042989	-0.0368629994	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0286689381235021	-2.7866547469973524e-06	7.765444678962878e-12	0.0008219080131291	0.0288306416233297	0.014693656221084	0.0002159035331434	0.0008312058964128	0.0190764919029788	0.0240895143763707	0.0005803047028893	0.0003639125433244	-0.0001848322104964	0.0002543120327929	3.4162946036985524e-08	6.467461002325704e-08	0.0012191025983774	1.547199018060003e-05	2.3938248014858375e-10	1.4862111453705284e-06	-0.0010958881402808	-0.0005036520599344	2.536653974762651e-07	1.2009708160081102e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1726.385993960276	0.7563838480702998	0.5721165256216344	2980408.6001422103	1945.1499931867727	2.6412419755326937	3783608.4959945017	6.976159173315846	1784.261106735354	-0.925019225242977	3183587.69700847	0.8556605670691174	1819.5334236310025	1068.10363478484	0.754699	15.572366	0.1245391951008763	0.0979180280547893	0.0452324133	-0.0893065666	0.0177437697	-0.0894892433	0.0485286858	-0.0423790055	0.0068200375	0.0841225975	-0.0601894551	0.0190041156	0.0110718901	0.0041356437	0.0731339826	0.1019709165	0.0727458737	-0.0205248112	0.021652027	0.086934431	-0.0463350624	-0.0080290562	0.0821313813	-0.0537869721	-0.0232165179	-0.066457123	0.0434274897	-0.0358272434	-0.1094414427	0.017106017	-0.0104852171	-0.0538724555	-0.05565477	0.0143232673	0.0508875551	0.0007375628	0.0198190254	-0.0371431297	0.0922130147	-0.0287324565	0.0088619164	-0.0006984274	0.0538895373	-0.0403075738	0.1206256713	0.0101511584	-0.050865784	-0.0911547762	-0.0166755659	0.0467914476	0.0678506067	0.1346706359	0.0209870422	-0.0100182797	-0.0576136916	-0.0554092671	0.001434378	-0.0580602801	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0223705169066477	0.0062984212168543	3.967010982492163e-05	0.0005004400266706	0.1257470641865126	0.0969164225631829	0.0093927929624454	0.0158123241515269	0.0108585817547748	-0.008217910148204	6.753404720395428e-05	0.0001179087977251	-0.0002509443889813	-6.611217848489999e-05	6.2973086361198e-08	4.370820144019273e-09	0.0011636199287552	-5.5482669622200064e-05	3.0783266284062014e-09	1.354011338596257e-06	-0.0009553541649352	0.0001405339753455	1.974979822643769e-08	9.127015804590332e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725.7706894487794	-0.6153045114965607	0.3785996418680212	2978284.472560516	1942.940335532492	-2.2096576542805906	3775017.147439113	4.882586949120802	1782.8050505510794	-1.45605618427453	3178393.8482704367	2.1200996117641044	1818.2957279664968	1097.4186574158846	0.8385359999999998	17.302246	0.1417919327142139	0.0657513589583391	0.0522198899	-0.0793870289	-0.0196451287	-0.0093049736	-0.0302076044	-0.045139316	-0.0175232151	0.0317104323	-0.0531710212	-0.0205341686	-0.109722295	-0.0564647163	-0.0338296253	-0.0318626708	-0.0672689787	-0.0725559605	0.0980537908	0.0675825192	-0.0455950958	-0.0101338146	0.0319256286	-0.0278830328	0.0245340008	0.0523028572	0.0867815106	0.037527781	0.1367812113	0.0003540254	-0.117234732	-0.0368328547	0.0270993237	0.044402092	0.0537939712	0.0084178704	0.0093663316	-0.0532295091	0.095736167	-0.037544831	0.0120717557	0.0428780256	0.0050811177	-0.0563972513	-0.063268032	-0.0021674651	-0.0327146185	-0.0074853914	-0.060956481	-0.0599196635	0.0728963605	0.0895309398	0.0320752435	-0.0136828656	-0.0264998084	-0.0819051944	0.0052668796	-0.1015527767	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0503188004552015	-0.0279482835485537	0.0007811065533103	0.0025319816792503	0.1396229635868167	0.013875899400304	0.0001925405841673	0.0194945719607655	-0.0174397439677562	-0.028298325722531	0.0008007952386984	0.0003041446696608	0.0004026400827208	0.000653584471702	1.621190362134127e-07	4.271726616501131e-07	0.0010799523555209	-8.366757323430003e-05	7.000262810916959e-09	1.1662970901951405e-06	-0.0002592177290151	0.0006961364359201	4.846059374155395e-07	6.71938310357458e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1724.9493496697082	-0.8213397790711952	0.6745990326847197	2975450.258925949	1940.4779407589936	-2.462394773498545	3765454.638572264	6.06338802055295	1781.2247069979885	-1.58034355309087	3172761.45682007	2.4974857457958755	1817.2413590938988	1077.5619080154984	0.798104	16.46797	0.1575537139384344	0.088360043638835	0.0527909924	-0.0684540932	-0.0165384453	-0.0200738288	-0.016302806	-0.0448492416	-0.0498472038	-0.0151875426	-0.0530501233	0.0761765645	0.0529263502	0.0585890049	-0.061998496	-0.0578754015	-0.0410722393	0.0184834198	0.0926762341	-0.0700688924	-0.0470583139	-0.0365973914	-0.0026893575	-0.0555487914	-0.0953922097	-0.0262503223	-0.1187858537	-0.0008741264	0.0224482528	-0.0010855061	-0.0643845549	0.0369149723	0.1437904002	-0.0704298373	0.0577358806	0.0065202099	0.000728269	-0.0567943825	0.012488068	-0.0286148295	-0.0051771324	0.0559622239	0.0222045297	0.0166065257	0.0324828069	0.0386286915	-0.0417441133	-0.0271720718	-0.0018674873	0.1027108705	-0.0245910578	0.1561623439	-0.0313262435	-0.04338994	0.0458460121	0.048863634	0.0283178931	0.0083193461	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0285804594944352	0.0217383409607662	0.0004725554677265	0.000816842664913	0.0606521369569321	-0.0789708266298846	0.0062363914586072	0.0036786817174424	0.0187672960445723	0.0362070400123284	0.0013109497464543	0.0003522114008246	0.0005812274519705	0.0001785873692497	3.378253509241199e-07	3.18934484555287e-08	0.00102887121297	-5.1081142550900033e-05	2.6092831243053694e-09	1.058575972878359e-06	-0.0004422993439236	-0.0001830816149085	3.351887771750429e-08	1.9562870963524698e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1722.590892441687	-2.35845722802128	5.562320496405818	2967319.3827230474	1942.635977811592	2.1580370525985018	3773834.542288	4.657123920388028	1781.311114319014	0.08640732102549	3173069.285996448	0.0074662251268021	1817.5332678059224	1087.7919218981708	0.857218	17.687729	0.1126949370902498	0.0674152432114531	0.0568810763	-0.0501739443	0.0561903515	0.0941978274	0.0106881894	-0.0471351926	-0.0228380093	-0.0083245733	0.0234814346	0.0650750052	-0.0213170803	-9.76932e-05	-0.0484028766	-0.0945206379	-0.0270032314	0.0116187441	0.0619456816	0.018461972	-0.0444816929	-0.0125267696	-0.0028468105	0.0546289024	-0.037263726	-0.0420023188	0.0023772972	0.0123763201	0.1098698063	-0.0460396534	-0.0712117917	0.065362277	0.0225438074	-0.0112687366	0.0501890439	0.0037144878	0.0009959189	-0.0661466937	-0.0040006694	-0.0410333178	0.0082875776	0.0532393883	0.0095260908	0.0185393591	-0.0040956116	0.0081467481	0.1161110658	0.0482666741	0.0178538884	0.0225809676	0.040682624	-0.0369118023	-0.0238992675	0.081310804	-0.0660067351	0.067802426	0.0647290741	-0.0874603351	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0289003618209164	-0.0003199023264812	1.0233749848808433e-07	0.0008352309133798	0.0108487867953215	-0.0498033501616105	0.0024803736873199	0.0001176961749303	-0.0233206010384208	-0.0420878970829931	0.0017713910808686	0.0005438504327931	0.0005451393232033	-3.608812876720001e-05	2.97176881702552e-07	1.302353037918009e-09	0.0007003918967625	-0.0003284793162075	1.0789866117614677e-07	4.905488090505723e-07	-0.000397191038515	4.510830540859997e-05	2.034759216835529e-09	1.5776072107662424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1716.2632373743802	-6.32765506730675	40.0392186508128	2945559.499962788	1925.21480589874	-17.42117191285206	3706452.0488517233	303.4972308171455	1778.4665553953082	-2.84455892370579	3162943.2886596527	8.091515470434244	1813.9345702496416	1067.0828438440958	0.7961869999999999	16.428432	0.1205156536505345	0.0971407647143469	0.049517664	0.0141212254	0.0167300996	-0.0270655354	0.1115709104	0.0137286797	-0.0357345889	-0.0438469444	0.0006386852	0.0577194441	0.0120020807	0.0224051118	-0.0461856413	0.0325245066	0.0434519983	0.0362756883	0.0493750947	-0.0266884931	0.0138455223	-0.0354472035	-0.0455431441	0.0352950984	-0.0262748507	-0.0970221459	-0.0141133184	0.0074336144	-0.0400167662	0.0242671085	-0.071813202	0.0163443197	0.0111462795	-0.0335265865	0.0403042904	-0.004493681	0.0224101786	-0.0749658823	-0.0484415557	0.0129024723	0.0051045757	0.0425543982	0.0920865637	0.0110495059	0.0888478533	0.0009268327	0.0452538089	0.0080198239	0.0292519536	0.1359296427	0.0684937977	0.0399573264	-0.0556062168	-0.000930065	0.0342714712	0.135466908	0.0077830006	-0.0652136236	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0289556499692764	-5.528814835999846e-05	3.0567793490772e-09	0.0008384296651432	0.0042358163655649	-0.0066129704297566	4.37313779048352e-05	1.794214028278744e-05	0.0656638850669821	0.0889844861054029	0.0079182387674426	0.0043117458020898	0.0001985867183208	-0.0003465526048824	3.943668469342476e-08	1.2009870795084614e-07	0.000700976001593	5.841048305000544e-07	3.411784530134973e-13	4.913673548093095e-07	-0.0002470695688877	0.0001501214696273	2.2536455643060363e-08	6.104337187035394e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1720.4702800874363	4.207042713056126	17.699208389478645	2960017.9846641417	1929.8583288858104	4.643522987070355	3724353.169569933	21.562305731450795	1782.3621548436968	3.895599448388566	3176814.8510190663	15.1756950622853	1817.9565060082227	1060.0550052501535	0.872413	18.001257	0.211689812232633	0.1127092031084302	0.0642837336	-0.0353548309	-0.0049807902	-0.0323923253	-0.1003375553	-0.0536725024	0.0117155269	-0.0102867367	-0.0463194999	-0.0845256974	0.1082384987	0.0479223684	-0.0955290356	-0.0405072914	0.0007645924	0.0672808734	0.0880634897	-0.0191977822	-0.0584367018	0.0120158074	-0.0068275814	-0.051084855	0.0677039399	0.0024202125	-0.1507963799	-0.0016243962	-0.0400917349	0.0234536288	-0.0677803093	0.0757818848	0.076652045	-0.0246991253	0.0502333271	0.0193594948	-0.0086354893	-0.0579975214	-0.1254327253	-0.0090571237	0.0431666621	0.0323952483	-0.021082461	0.1126492596	-0.00117709	-0.0552104104	0.0173001011	0.0445350308	0.0060892592	-0.0019545519	-0.053664871	0.1617222291	-0.0945445267	-0.0573903145	0.089723722	-0.0293668493	-0.0166260411	-0.0450125782	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0462406832777588	-0.0172850333084824	0.0002987723764753	0.002138200789994	-0.0568147110739261	-0.061050527439491	0.00372716690064	0.0032279113944137	-0.0134484795656675	-0.0791123646326496	0.0062587662377693	0.0001808616026281	0.0006497667361464	0.0004511800178255	4.221968114023454e-07	2.035634084851087e-07	0.0010958471358155	0.0003948711342224	1.5592321264216356e-07	1.2008809450750349e-06	-0.0004858561538798	-0.0002387865849921	5.70190331721894e-08	2.360562022628719e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1723.1942629731986	2.723982885762325	7.420082761926045	2969398.467943745	1942.067654868429	12.209325982618566	3771626.776086159	149.06764094984482	1784.76289122371	2.400736380013313	3185378.5778892166	5.7635351663194285	1821.4929507851723	1080.290326810766	0.98326	20.288465	0.1568956118460004	0.1365614743078585	0.0196990351	-0.0420550306	0.0452579614	0.0347562486	-0.1287187549	-0.0552869379	0.1033028545	-0.0100048663	0.0662305472	0.0560127446	0.0098504061	0.0168822844	-0.0138540783	-0.1141129162	-0.0689753722	0.0219586014	0.0327274279	-0.0418421324	-0.0591356816	0.0974115011	0.0224979174	0.0433675528	-0.0755333478	0.126245785	-0.0531548335	-0.0280392815	0.0979773867	-0.0159109238	0.0058878974	0.0301454368	0.0465864518	-0.0445243878	0.0236615534	-0.0040062012	0.000508331	-0.0538017169	0.0097151943	-0.0254458281	-0.017038526	0.0675254185	-0.0332800269	0.0032552665	-0.106987426	0.0926764139	0.0058612965	0.023036333	-0.0193332615	7.48991e-05	-0.0723912607	-0.0494959861	0.0275778918	-0.0136796147	-0.1518766572	0.1044618279	0.1390333316	0.1215066443	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0463223934017236	-8.171012396480243e-05	6.676544358343381e-09	0.002145764130464	0.0789518650602758	0.1357665761342019	0.018432563195204	0.0062333969964959	-0.0241759775394712	-0.0107274979738037	0.0001150792127779	0.000584477889989	0.0005468211433918	-0.0001029455927545	2.990133628603156e-07	1.0597795067595946e-08	0.0010938395798576	-2.007555957899993e-06	4.030280924099759e-12	1.1964850264630509e-06	-0.0005872995574479	-0.0001014434035681	1.0290764127480404e-08	3.449207701784992e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.6880179619643	-3.5062450112343413	12.293754078805708	2957326.8791219494	1935.896410091903	-6.1712447765260094	3747694.910606717	38.08426209179956	1780.0530613371725	-4.709829886537591	3168588.90117584	22.182497560122695	1815.657273517456	1070.349941804674	0.766132	15.808274	0.2256810734882928	0.1390510847397763	0.0405188287	-0.0288562642	0.0173097676	-0.0244645628	-0.1164539168	-0.0293154241	-0.0256333814	0.0146509435	0.0312782031	0.0209731113	-0.0191525101	0.0334133312	-0.0252117043	-0.0348279401	0.012550468	-0.070072508	-0.0053979462	0.067312228	-0.0271181268	-0.0317815036	0.0251485707	0.0038100016	-0.0642330869	0.0855555814	-0.0150957693	0.0074680195	0.0197765127	-0.0194333777	0.014388872	-0.0200780812	0.0553646245	-0.0188598381	0.0363169758	-0.0218678148	0.021653285	-0.0371508182	0.0745668848	0.0366181096	0.0304467938	0.1127097064	-0.0335940449	-0.0923093701	-0.0823574789	0.0131271718	-0.0487665902	-0.0332469172	-0.1045873542	-0.0075807605	-0.0831648557	0.0629878397	0.0486219129	-0.1389715745	-0.0681540694	0.139500621	0.1170282921	-0.0173068676	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0462026479158623	0.0001197454858613	1.4338981384158816e-08	0.0021346846744371	0.1704134936583585	0.0914616285980827	0.0083652295058136	0.0290407588208473	0.0560298087091126	0.0802057862485838	0.0064329681477535	0.0031393394639797	-0.0002727235406478	-0.0008195446840396	7.437812962347223e-08	6.716534891375679e-07	0.0008780867506053	-0.0002157528292523	4.654928333037212e-08	7.710363415885742e-07	-0.0006298803072713	-4.2580749823399947e-05	1.8131202555229742e-09	3.9674920148818724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719.506002932545	-0.1820150294192899	0.0331294709345049	2956700.8941210574	1928.3145766147347	-7.581833477168175	3718397.106384864	57.484198875508056	1778.1233957898714	-1.929665547301056	3161722.810655304	3.723609124440684	1813.8866846180847	1069.8887740523726	0.8232159999999998	16.986141	0.118818648316086	0.0605883156025302	0.01486864	-0.0144678552	0.0159133128	0.0878212511	0.0420897017	0.0146091291	-0.0602193977	0.0017739015	0.0575097951	0.1581822446	-0.1208166038	-0.0888741152	0.0310778181	0.1120965536	-0.2163427236	-0.0854027402	-0.1619782363	-0.2631539639	0.0118092914	-0.0456335396	-0.0046798445	0.0632341438	-0.1199443631	-0.0519718683	0.037832795	0.0609280737	0.0923254887	0.0718152371	0.1249622656	-0.2122452987	0.0089396877	-0.0206981061	0.0140156761	-0.0297650555	0.0089349574	-0.021972941	0.0457206405	0.0036425084	0.0044534276	0.0463985166	0.0340504064	-0.0450901476	0.0824820414	0.0386306994	0.0169582135	-0.0273327421	-0.0285629663	0.0652024317	0.0365968642	0.0043607274	-0.0253761667	0.0546728735	-0.0807015962	0.1372404363	0.0746583343	-0.1019195868	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0211328868148683	0.025069761100994	0.0006284929216609	0.00044659890513	0.1196303045312987	-0.0507831891270598	0.0025789322979147	0.0143114097622512	0.0373477218754203	-0.0186820868336923	0.0003490203684616	0.0013948523292837	-0.0001480692571195	0.0001246542835283	2.1924504903920603e-08	1.5538690401953812e-08	0.0010410619613534	0.000162975210748	2.6560919318387598e-08	1.083810007376988e-06	-0.0008279230380817	-0.0001980427308104	3.922092322684056e-08	6.85456556986432e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1714.8005079629909	-4.705494969554138	22.1416829084993	2940540.782110132	1916.933638698371	-11.380937916363791	3674634.5751733766	129.525747856127	1779.6852887644754	1.561892974604007	3167279.727044694	2.4395096641173524	1814.856943085314	1067.060140411942	0.867534	17.900579	0.1495973782841095	0.091449554532409	0.0310268577	0.0496190685	0.042009189	0.0198654663	-0.0276206256	0.0026428652	-0.0132885305	0.0268307501	0.054908341	-0.0102032668	0.0202458936	0.0621901336	0.0342590703	-0.0775275554	-0.0726090723	0.0595121181	-0.0961388693	-0.0795804917	0.0045568241	-0.0174607004	0.0263323408	0.0414515809	-0.0349698313	0.042844309	-0.0367482003	-0.0158450301	-0.036396132	-0.0174188322	0.0498806026	0.0875012172	0.0723699798	0.0056332668	0.0166229506	-0.0283983166	-0.0183708958	-0.0302193489	-0.0116441026	0.0044531243	0.0315937327	0.0344071297	-0.0640704632	0.0105132435	-0.0273001242	0.0105542652	-0.0391509517	0.0111345421	-0.0215773583	0.0664496624	-0.1103930716	0.0368155213	-0.0036396472	-0.0977357208	0.0572343482	-0.0675572182	0.0059064385	-0.0613098505	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0269150764441548	-0.0057821896292864	3.343371690902833e-05	0.0007244213399946	0.0779863695653233	-0.0416439349659754	0.0017342173194503	0.0060818738379791	-0.0260483518060823	-0.0633960736815026	0.0040190621582305	0.0006785166318134	0.000451894352706	0.0005999636098255	2.042085060075747e-07	3.599563331148448e-07	0.000906304810792	-0.0001347571505613	1.815948962742781e-08	8.213884100647228e-07	-0.0008687058778417	-4.0782839760000094e-05	1.6632400188898442e-09	7.546499021967187e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1709.4112639277173	-5.3892440352735775	29.043951271731835	2922086.869242956	1906.0734995760656	-10.860139122305329	3633116.18578615	117.94262175582672	1776.8279410629896	-2.857347701485878	3157117.5321421428	8.164435887186631	1812.3334949623047	1065.3021651797824	0.8933149999999999	18.432552	0.0937916133135735	0.054251092465151	-0.0058779442	0.0997662287	-0.0264656842	0.018617981	-0.1133750911	0.0402680823	0.0241719625	-0.0575801197	0.0501328437	0.0413198136	-0.0881219009	-0.1012179737	-0.0510428814	0.0029339134	0.0306802876	-0.0184382124	-0.0554471877	0.0911876163	0.0435954038	0.0211209545	-0.0483473253	0.0624600542	-0.0318544263	0.0177539373	0.0643011805	0.0302197594	0.1152565554	0.0513871988	0.0230973219	-0.0106983454	-0.0142660775	0.1220186222	-0.0124025757	-0.0342155884	-0.0050699369	-0.0246248939	-0.0309433933	0.0277542339	0.0180536057	0.0034280388	0.0007862513	-0.016758524	-0.0289998385	0.0572068423	0.0120746929	0.0410156642	-0.0403639508	-0.0356292908	0.0295362387	-0.097174448	-0.0292511881	0.0528853893	-0.0698791017	0.0928010045	0.0887497684	-0.0137111649	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.0344898184433759	-0.007574741999221	5.737671635476403e-05	0.001189547576257	0.0523431544144301	-0.0256432151508932	0.0006575744832749	0.0027398058140528	0.0198684558711619	0.0459168076772441	0.002108353227269	0.0003947555387043	0.0004690254727395	1.7131120033499995e-05	2.1998489407851146e-07	2.9347527360218486e-10	0.001059267492905	0.000152962682113	2.3397582119202713e-08	1.1220476215252444e-06	-0.0009917490454195	-0.0001230431675778	1.513962108757858e-08	9.835661690904896e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1712.6577335070604	3.2464695793430565	10.53956472959988	2933196.512141541	1914.5293318874155	8.455832311349923	3665422.562657274	71.50110007766938	1779.078185536231	2.250244473241537	3165119.1902508885	5.063600189354082	1813.8688547466368	1049.5165574815535	0.8062329999999999	16.635717	0.1938546677491614	0.0839819688769291	0.0060479906	0.0416495152	-0.0564814442	-0.1202099809	0.0539969069	0.0094476321	0.0120858115	0.0465840668	-0.0316399252	0.0642943601	0.1286932662	-0.0204544657	0.080553423	0.1722827203	0.0146299956	-0.0255362408	-0.0582506451	0.1583896472	0.0115168411	0.0012890113	0.0394139349	-0.0228759168	-0.0418591497	-0.0909416649	0.0127899809	-0.1037398079	-0.109243429	0.0160595715	-0.0547961356	-0.0799109544	-0.1504915336	0.1472298023	-0.0033078575	-0.0480030021	-0.0093011134	-0.0123014111	-0.0002836536	0.0377112554	0.0494397689	-0.0228861986	0.004944263	-0.0437320216	0.0800987613	0.0413687233	-0.0949343475	0.064242111	-0.0522018778	-0.0137273917	-0.091149705	-0.0130342652	0.0085229679	-0.0600529111	0.076204366	-0.0030477191	-0.0063180146	-0.0408488846	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	-0.041751115078199	-0.0072612966348231	5.272642881889334e-05	0.001743155610273	0.0985405210998635	0.0461973666854334	0.0021341966886683	0.0097102342986326	-0.0260212417918523	-0.0458896976630142	0.0021058643516028	0.00067710502439	-0.0002659786786838	-0.0007350041514232	7.074465751438015e-08	5.402311026094852e-07	0.0008450069456376	-0.0002142605472674	4.590758211532574e-08	7.140367381757859e-07	-5.088760879238577e-05	0.0009408614366271	8.852202429320374e-07	2.589548728606897e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
