global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
1785.8159866841495	-1.601211901247325	3189138.7382966825	2.563879552696073	2021.763120045381	-0.7722756778498479	0.5964097225984419	4087526.113575633	1929.170749301824	-0.1724871467145021	3721699.7799617606	0.0297518157817101	1937.683253716125	1212.6373249785345	1.286671	20.353779	0.1950706440378129	0.1142600626739031	0.0225516851	0.1076645635	0.0427491367	0.1672040787	-0.1279921122	0.0313134858	0.0642067013	0.0737380898	-0.0530534032	-0.2025708264	-0.0515746133	0.0945162134	-0.0644710882	-0.0007010863	-0.0385528266	-0.2076586931	0.0401461418	0.0108522031	-0.0776500174	0.1063953383	0.1061719684	2.02457e-05	0.0917425511	0.0328566237	0.0178785521	-0.0928651916	0.1714865697	0.0166344549	-0.0685765625	0.0268888867	0.0828548347	0.0670302392	-0.1021525755	-0.0252583379	-0.0566208925	-0.0449445874	-0.0634766943	-0.0471561664	-0.0048245781	-0.0099912602	-0.0565914547	0.2048623201	0.0755867034	0.0106679705	0.0046579709	0.1325197614	-0.2285821908	0.084149056	-0.1000433244	0.0119157849	-0.1367461766	-0.0168529564	0.1594363332	-0.1357153705	-0.1062433224	-0.0199181334	-0.0632799296	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0216801629446621	-0.0217347170368071	0.00047239792467	0.000470029465307	0.0869786758791235	0.0983680140673754	0.0096762661915593	0.0075652900576856	0.0059798812336282	-0.0010623958927454	1.1286850329222954e-06	3.575897956829873e-05	0.0013691487855014	0.0005632928795799	3.172988681855283e-07	1.8745683968399585e-06	0.0004630613611285	0.0009138188057	8.350648096509745e-07	2.144258241701791e-07	-0.0006403170428531	-9.986555377000704e-07	9.973128829790169e-13	4.1000591536813874e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1786.451197381	0.6352106968504359	3191407.8806240084	0.4034926293932163	2019.323953067555	-2.4391669778258347	5.949535545716016	4077669.227432377	1931.4770561667049	2.3063068648809804	3730603.6184984	5.3190513549971365	1940.1847067976123	1219.5124279556417	1.155963	18.286112	0.2994841166484765	0.1531048162884957	-0.0449118993	-0.0159295232	-0.1039476649	0.0680561275	-0.130293039	-0.0054854854	-0.1140724738	0.0711133098	-0.0248071246	0.0063686601	0.062465703	0.015565855	0.0271295349	-0.0400565543	0.0224943195	0.0425975785	-0.1115804389	0.0707425181	0.1128634825	-0.0170599882	0.2036338696	0.198870689	0.0169811129	-0.0252497138	-0.022254498	0.0399888194	-0.0072518624	0.0784795152	0.098820554	0.1173877346	-0.152191703	0.0983254147	0.1133116069	-0.0429569061	0.0069561085	-0.0345797826	0.0018417145	-0.0742000774	-0.0802183176	-0.0338414322	0.0143927683	0.0179186266	-0.0877640107	-0.0878542662	-0.0279222607	-0.0105578633	-0.1747635883	0.2570687002	-0.0414655124	-0.0217461368	-0.0054385146	0.0672254228	0.1875973948	-0.0185787131	-0.0525765112	0.0843504209	-0.013613088	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.021221051026103	0.0004591119185591	2.1078375376301945e-07	0.0004503330066524	-0.0157528975384195	-0.1027315734175429	0.010553776176844	0.0002481537808559	-0.0722104975622812	-0.0781903787959094	0.0061137353362478	0.0052143559581922	-0.0005427099131467	-0.0019118586986481	3.655203683596407e-06	2.945340498276987e-07	0.0006292510895284	0.0001661897283999	2.7619025825632546e-08	3.959569336726785e-07	-0.0009243296661344	-0.0002840126232813	8.066317018312563e-08	8.543853316961315e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1788.7440173331663	2.292819952166383	3199605.159545195	5.2570233330522536	2027.830687399472	8.50673433191696	72.36452899381467	4112097.296759016	1935.422542244061	3.945486077356236	3745860.417026464	15.566860386611898	1943.6515277330031	1225.1796312547267	1.536823	24.310909	0.5294251917358472	0.3073382408623531	0.0745041094	-0.054027192	-0.0067827496	-0.1129587646	0.0157327204	-0.0975388318	0.0823767073	0.0966563012	-0.0866887991	-0.0691430194	0.0101262912	-0.0673564831	-0.0503617333	0.0815696667	-0.1094799699	0.0744266375	-0.0009231259	-0.0236929484	0.08641296	-0.0699288725	0.0315339329	0.0303620982	-0.0754652256	0.0502227882	0.0494184068	-0.0913876843	-0.1011613226	-0.0258988585	0.0058217094	-0.0295951621	-0.0807748388	-0.0565272078	0.0124852064	0.1014497162	-0.0425638716	-0.0988042325	-0.1575198613	0.1290228811	0.1122969156	0.0225883248	-0.0237774979	0.08123814	0.0223824394	-0.1349458775	0.0590085586	-0.0423765761	0.0444621533	0.075370886	-0.0449753853	0.1649921227	0.0520995972	0.0386103703	-0.1906222486	0.1035895255	0.0118382235	0.0626569905	-0.0030877093	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0213973208286688	-0.0001762698025658	3.1071043296586725e-08	0.0004578453386449	-0.0552326848055173	-0.0394797872670978	0.0015586536026552	0.0030506494708256	0.2062020463699525	0.2784125439322337	0.0775135446188179	0.042519283927156	0.0006058855073088	0.0011485954204555	1.3192714398913466e-06	3.67097247966842e-07	0.0001380035314533	-0.0004912475580751	2.413241633147488e-07	1.904497469358196e-08	0.001662959170014	0.0025872888361483	6.6940635216581405e-06	2.7654332011336515e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1789.9678998470038	1.2238825138374525	3203985.0824826933	1.4978884076770815	2028.408120907054	0.5774335075818726	0.3334294556783045	4114439.504961685	1934.3368494370404	-1.0856928070206775	3741659.047090016	1.1787288712164383	1942.282633927959	1220.1546112003184	1.488497	23.546442	0.5026884971105375	0.2712252044111286	0.1035586367	0.245603696	0.0549995499	-0.1568613951	0.1159315115	-0.1506140741	0.1117735342	0.2113006053	-0.0808701592	-0.1907828764	-0.0738672108	-0.1009938643	-0.0605695537	-0.0150866878	-0.1732226221	-0.1872595694	0.0012301407	-0.0617626797	0.1800203741	0.0573844961	-0.0606748108	-0.0443616427	-0.1163947906	0.0631477548	-0.0569920354	-0.2315542491	0.0713770012	0.0299702604	-0.0440752104	-0.1581079346	-0.141349517	0.029436966	-0.058013038	0.2438613391	-0.0357858677	-0.1219479637	-0.2418949576	0.1427233456	0.1880173183	0.0590581802	-0.1929292327	0.0448503458	0.1410488619	0.0576231535	0.1886189327	-0.0580722487	-0.145621049	-0.0631533471	0.0234264897	0.4006224494	0.1477470156	-0.0216394545	-0.1543048727	0.149080988	-0.0522689634	-0.2008673929	0.0659696767	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0387563614301598	-0.017359040601491	0.0003013362906042	0.0015020555513051	-0.0916444976805621	-0.0364118128750447	0.0013258201168472	0.0083987139551225	0.4636798391909593	0.2574777928210068	0.0662948137959773	0.2149989932721538	0.003145067322368	0.0025391818150592	6.447444289927333e-06	9.89144846222702e-06	-0.0004733196323158	-0.0006113231637691	3.7371601056066193e-07	2.240314743355641e-07	0.0023412512074456	0.0006782920374316	4.600800880431113e-07	5.48145721636548e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1784.2787619689927	-5.689137878011024	3183650.700413601	32.36628979501978	2016.632501579733	-11.77561932732101	138.6652105419761	4066806.646427732	1929.503708092875	-4.8331413441653694	3722984.559544155	23.359255252680637	1937.516244796204	1195.1360972720877	1.65276	26.144917	0.7727973546168292	0.4157066859389371	0.0089920427	0.0789594229	-0.1230066196	0.0530603257	-0.0265768649	-0.0165182479	-0.0909726213	0.0207684814	-0.0103128245	-0.0521195926	-0.0973250068	0.0528213344	-0.0299470775	-0.0300535452	-0.0430837539	-0.043338811	0.0279357382	-0.1281924761	0.0575034416	0.100434339	-0.0083620802	0.0837782617	0.0579661217	0.0357882095	-0.040362953	-0.0317868545	0.0177009699	0.0515014634	-0.1155301595	-0.0435163961	-0.060476319	0.0501081111	0.0100320835	0.0186707959	-0.0561532632	-0.0547662082	-0.1296300452	0.0135330058	0.0730106011	0.0825039626	-0.0632365829	0.1314309526	-0.0162146381	0.0567857854	-0.0147361943	-0.0963192303	-0.0204646192	0.0371997071	-0.0046153211	0.0085013485	-0.0009898705	-0.0557707069	0.0123522367	-0.0086368636	-0.0892661213	0.062437782	0.0178889529	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0055707528372437	0.0443271142674035	0.0019648930592754	3.103328717365873e-05	0.0444995453335081	0.1361440430140701	0.0185352004482169	0.0019802095348889	0.0914360252733388	-0.3722438139176205	0.138565456999936	0.0083605467177866	0.0018399706171408	-0.0013050967052272	1.7032774099948929e-06	3.3854918719414965e-06	-0.0001418901521441	0.0003314294801717	1.0984550032688329e-07	2.0132815275475853e-08	-0.0004238702755102	-0.0027651214829558	7.645896815503682e-06	1.796660104610929e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1784.61248122013	0.333719251137154	3184841.7081266684	0.1113685385795429	2011.3122314453128	-5.320270134420071	28.305274303202157	4045376.892361524	1924.154971299668	-5.348736793207081	3702372.353577226	28.60898528300717	1932.735880676752	1264.5623927152246	1.496265	23.669319	0.4185257047191761	0.2686452712373429	0.0289289371	-0.1942290964	0.0068740389	-0.011609322	-0.2063986862	0.0165395452	0.022324162	-0.0957108624	-0.0370179414	0.1001080168	-0.1213853922	0.1681630931	-0.0910789234	-0.0054417617	0.0797820753	-0.0214153681	-0.1042199315	-0.0387160351	-0.0574022215	-0.0051198357	-0.0611832165	-0.0587737463	0.175514631	0.095904983	0.0672890326	0.0732412111	0.0089339015	0.0847079104	0.0509235576	-0.1021354153	0.0760486182	-0.0512627189	-0.0252863314	-0.0859381191	-0.0600028369	-0.0621438171	0.0700719522	-0.1829979665	-0.0011018916	-0.021709066	0.1186088101	0.0192994231	-0.1330288284	-0.0945017866	0.0128056647	0.0177696237	0.1131009592	0.0143357893	-0.0534196446	0.1427675356	0.1418235155	0.0230777642	0.0785793775	-0.1683769385	-0.05265509	-0.024245598	-0.0450150399	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0088334124514517	0.003262659614208	1.0644947758183894e-05	7.802917553746192e-05	0.0855099368209835	0.0410103914874754	0.0016818522099559	0.0073119492951285	-0.177299172415374	-0.2687351976887128	0.0722186064767915	0.0314349965391765	0.0004801332520185	-0.0013598373651223	1.84915765958276e-06	2.305279396938604e-07	0.0004988720674159	0.00064076221956	4.105762220154578e-07	2.488733396478143e-07	-0.0005336198094035	-0.0001097495338932	1.2044960189796602e-08	2.847501009878277e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1781.9771696096436	-2.6353116104862693	3175442.6330099967	6.944867284363734	2009.9150685029872	-1.3971629423256218	1.9520642874079888	4039758.582595368	1925.513647709497	1.358676409829059	3707602.807515533	1.84600158662598	1933.560156550085	1231.1526696699902	0.995517	15.748027	0.2566328119190296	0.1599706477783935	-0.0054218878	-0.0967942992	-0.0999874266	0.0039992976	-0.1631434732	-0.0374855959	-0.0280863675	-0.0034140806	0.0441822217	0.0685279463	-0.0319462083	0.0911504315	-0.1329498362	-0.0308077477	0.0074799016	0.0471761232	-0.1194406775	0.0511428444	-0.0601846267	0.006333788	0.0955838307	0.1499711873	0.0878464741	0.1256919441	0.0063581617	0.0062698572	-0.010366334	0.1106396471	0.0764670914	0.11462255	0.0424916992	0.1314981178	0.0811702631	-0.0401194569	-0.0057883877	-0.0241028439	0.0040245563	-0.132490352	-0.0444551682	-0.0364538362	0.0333487581	0.0098515459	-0.0611464658	-0.0483624699	-0.0399157498	-0.0873186934	0.016990787	0.0336381323	-0.005778688	0.0034154587	0.1845804065	0.1303135256	0.0320071063	-0.0207477387	-0.0688038984	-0.0753264879	-0.0776364199	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0044329682275474	-0.0044004442239042	1.9363909367692717e-05	1.9651207306444735e-05	0.0133711657934867	-0.0721387710274968	0.0052040022853576	0.0001787880746769	-0.0441629512934156	0.1331362211219584	0.017725253374635	0.0019503662669445	-6.48048671987031e-05	-0.0005449381192172	2.9695755377598266e-07	4.199670812641545e-09	0.0004460281300298	-5.284393738610007e-05	2.7924817184660643e-09	1.9894109277788014e-07	-0.0008749852637136	-0.0003413654543101	1.1653037339634097e-07	7.655992117159581e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1781.5853015158668	-0.3918680937767931	3174046.186577382	0.1535606029202575	2006.8532750746783	-3.0617934283088744	9.37457899763541	4027460.0676779626	1927.790917167836	2.2772694583388784	3716377.820314806	5.1859561858830485	1934.2320585845328	1212.2919925245128	0.79393	12.559124	0.0459295476185466	0.0209549044766874	-0.0204426165	-0.0551962937	-0.0511925302	-0.0468281753	-0.1160741078	-0.1300754912	-0.1093378548	-0.0256850638	0.0685168165	0.0132117879	0.0532945336	0.0675263777	-0.0667108179	-0.019751164	0.0583236621	0.0302865631	-0.0201514228	-0.0588358991	-0.1313932381	0.0425238317	-0.0600279689	0.1240720202	0.0715273255	0.0745170232	-0.0234344126	0.035783034	-0.0493095484	0.0501710231	-0.0747317968	0.0061620861	0.1293075289	0.1648797449	0.1102364836	-0.0278604232	-0.0187501119	-0.0370499047	-0.0596659725	-0.0702456591	0.0116460436	0.0075112002	0.0413921509	-0.0139310388	-0.0991960245	-0.0484009984	-0.0304495123	-0.1169316595	0.0421294988	-0.0009371971	-0.0126579175	-0.0096981722	0.0617976735	0.0076034107	-0.0388276553	-0.0284836111	-0.1369228624	-0.0994894201	-0.1818332685	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0089024168350277	0.0044694486074803	1.997597085490759e-05	7.92530255045846e-05	0.0227082968273748	0.0093371310338881	8.718201594399624e-05	0.0005156667448001	-0.034633982580118	0.0095289687132976	9.080124473900452e-05	0.0011995127493599	-9.935638578289292e-06	5.486922862041381e-05	3.010632249399238e-09	9.871691395839047e-11	0.0001710033549011	-0.0002750247751286	7.563862693459197e-08	2.9242147387431562e-08	-0.0007529992821851	0.0001219859815284	1.4880579689471542e-08	5.670079189712759e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1794.332494337517	12.74719282165006	3219629.1002354957	162.4909248323268	2024.571138269761	17.7178631950826	313.9226761996626	4098888.293914916	1931.5846819985504	3.793764830714508	3731019.383731441	14.39265159076628	1938.6898970767213	1238.615660645908	1.060567	16.777044	0.0789080725647317	0.0454848074479228	0.0334175186	-0.0889676587	-0.0390031745	-0.0170182866	0.1116631719	-0.1020335101	-0.0424215077	-0.1654109727	-0.0805144115	0.033377657	0.0414746849	-0.001847677	-0.0141626826	0.0065379438	0.0234325611	0.0585662411	0.0931164427	-0.1628719472	0.0383394425	-0.0595252894	-0.062668887	0.1085935389	0.004114609	0.0389825319	-0.0257893292	0.0534411799	-0.1203805697	-0.0235498756	-0.1775515409	-0.0928857024	-0.0240532046	-0.0124435634	0.1097532216	-0.0267726428	-0.0236763096	0.0015066902	-0.034418319	-0.1025446751	-0.0052877446	-0.0191609337	0.0824487651	-0.0388385734	-0.0750314748	-0.0027052831	0.0014809045	-0.0596940003	0.1722879106	-0.0288624002	-0.0064014167	0.0178853584	0.1216138036	0.0199863839	-0.047885042	-0.0298875243	-0.0123794122	0.0358437207	-0.0105239109	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0008129851355249	-0.0080894316995027	6.543890522092074e-05	6.6094483058444e-07	0.0254382004913793	0.0027299036640044	7.452374014745192e-06	0.0006471020442396	-0.0442258821368994	-0.0095918995567814	9.20045371073832e-05	0.0019559286507869	0.0001180014274502	0.0001279370660284	1.636789286397803e-08	1.3924336880284814e-08	-3.3995044588897017e-05	-0.0002049983994899	4.2024343793460416e-08	1.1556630566010964e-09	8.400200518527352e-05	0.0008370012873703	7.005711550596627e-07	7.0563368751467186e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1792.060334181669	-2.272160155847814	3211480.2413473157	5.162711773822363	2033.5135749368108	8.942436667049833	79.96717354419732	4135177.459452288	1932.184552499072	0.599870500521547	3733337.144916039	0.3598446173959713	1941.593526677776	1227.9148128122315	1.111363	17.58058	0.056104330286463	0.0335171934799722	-0.026739515	0.0613533835	-0.0929668818	0.0942604823	0.071225422	0.1199466172	-0.0501672958	0.0185828072	0.134477214	0.1266151818	-0.0730699685	-0.0590109461	-0.0059289609	0.086912056	0.0475083193	-0.109043168	-0.0697066122	-0.1378186153	0.0319188867	-0.0731119498	-0.0284330974	0.0456290857	-0.0636252645	-0.0376999515	0.0717353481	-0.001145012	0.061693925	0.1725573998	-0.1061580945	-0.0129299606	-0.066259187	0.0025226394	0.0709534398	-0.0283022412	-0.0272760946	-0.0002556798	-0.0531913029	-0.0901962752	-0.0087596967	-0.0048437467	0.0621565466	-0.0251788659	-0.034542351	0.1478949214	-0.1135861984	-0.0210065702	0.1091201468	-0.0376683213	0.0825829992	0.063260056	0.0796321839	-0.1009196602	0.0679614442	0.0228050252	0.0388619991	0.0485179701	-0.070160351	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0089761382661492	0.0081631531306242	6.663706903402129e-05	8.057105817302796e-05	0.0519519614132661	0.0265137609218868	0.0007029795182229	0.0026990062946854	-0.044277419323194	-5.153718629459514e-05	2.656081571163805e-09	0.0019604898619219	0.0004809997363959	0.0003629983089457	1.3176777229743788e-07	2.313607464129253e-07	3.526695457223284e-06	3.75217400461203e-05	1.4078809760886276e-09	1.2437580847999346e-11	0.0001109995371466	2.6997531961326483e-05	7.28866732002845e-10	1.2320897246759432e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1789.025417969894	-3.0349162117749984	3200611.946142354	9.210716412494708	2035.2957709817329	1.7821960449221024	3.1762227425359844	4142428.8753761263	1928.362357161164	-3.8221953379079423	3718581.3805161607	14.60917720112521	1938.1619820264057	1226.2621417081446	0.870971	13.777836	0.1159750814630136	0.0624577181266368	-0.0122077571	0.069846611	0.0210700828	0.0973254411	0.0575092475	0.1209706058	0.0469071037	0.0577439134	0.0555486644	0.0316189827	-0.0386044464	-0.0030851135	-0.0611483414	0.0702583427	-0.0194345139	-0.0968553634	0.0432409135	0.0029918126	-0.1308894203	0.0052657529	0.0886639952	0.0537823259	-0.0111093526	0.0019301879	0.08496592	-0.0930523542	0.1124072722	0.0365257293	-0.06179067	0.1395360809	0.0871771032	0.0355231796	0.0082093084	-0.0096076277	0.0046663766	0.0230819136	-0.0828384728	-0.1158577288	-0.0253458577	-0.023356312	0.0733214254	-0.0540489927	0.0822478425	0.0809843085	-0.056409995	0.0498507617	0.052603748	-0.0490481104	0.0631689679	-0.015484557	0.1026674836	-0.0395706277	0.0449526439	-0.0462479067	0.0666735517	-0.0324004893	-0.0962129971	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0089635188818704	-1.2619384278799923e-05	1.592488595760227e-10	8.034467074564718e-05	0.0284845492942054	-0.0234674121190607	0.0005507194315658	0.000811369548494	0.0025948663677581	0.0468722856909521	0.0021970111658942	6.7333314665221145e-06	7.701963752013562e-05	-0.0004039800988757	1.631999202876724e-07	5.932024563733082e-09	0.000230993449068	0.0002274667536107	5.17411239982258e-08	5.335797351233071e-08	-0.0001700088957413	-0.0002810084328879	7.896573935411341e-08	2.8903024631176218e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1786.4419499061753	-2.583468063718783	3191374.840384578	6.674307236254878	2023.574632711972	-11.721138269760786	137.38508233885088	4094854.294155393	1926.2514341880835	-2.110922973080505	3710444.587711649	4.455995798279041	1935.42179295889	1238.1264473836225	0.92839	14.686144	0.1384305234718721	0.104713960503472	0.0341894413	0.0258617922	0.1461462012	0.0487824981	0.0092358439	0.025895393	0.0513879926	-0.0367135814	0.0790893773	-0.0842026923	-0.1421618792	0.0157673713	-0.1607647578	0.061178078	-0.0379687878	-0.0592860863	0.0324225174	0.1128947136	-0.0229549317	-0.062492539	0.0916479584	0.0756542939	0.017205237	0.1155151293	0.1000673845	-0.0984300244	0.0898147664	-0.0531911685	0.0148858088	0.0704695441	0.0237900177	-0.0057941422	0.0537202577	0.0084362481	-0.0022945546	0.0244532113	-0.0998105023	-0.0536713124	0.0015788655	-0.0664103181	0.1007779386	-0.1298224792	0.1397309933	-0.0329413687	-0.0505737727	0.0127755832	0.0608215561	-0.0030522693	0.1119183398	-0.0763846593	0.0575498391	-0.050052299	-0.0864896737	0.0113981847	-0.0597725039	0.0026947435	-0.1332731449	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0088931916949093	-7.032718696109962e-05	4.945913225861461e-09	7.908885852240375e-05	-0.0720491935589535	-0.1005337428531589	0.010107033452065	0.0051910862924955	0.0290956671472741	0.026500800779516	0.0007022924419555	0.0008465578467449	-7.348792292048743e-05	-0.0001505075604406	2.2652525749787796e-08	5.400474815167501e-09	0.000211004156553	-1.9989292515000003e-05	3.995718152502351e-10	4.4522754082642935e-08	-0.0001139926956522	5.6016200089100006e-05	3.1378146724220877e-09	1.2994334662055096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1791.9958512817034	5.553901375528085	3211249.131010837	30.845820489092752	2022.9339570886948	-0.640675623277275	0.4104652542617248	4092261.794742525	1930.375337902777	4.12390371469337	3726348.94518326	17.006581848061774	1938.1865420052627	1227.0705242658917	0.719578	11.382966	0.0955551271109559	0.0592457271117391	0.0654929812	0.0297034448	0.1012981694	0.0850899055	0.0951808154	-0.0146164775	0.0374605489	-0.171381882	0.0367776494	-0.0735283802	-0.1025621759	-0.0284691592	-0.0910213936	0.0526084177	0.022742473	-0.0578323481	0.1388210638	0.0268877043	-0.0895524923	-0.0653850022	-0.1034226388	-0.0179725538	-0.017156971	0.0705633403	0.082600362	-0.0231351816	0.0472344255	-0.1474684629	-0.08280053	-0.0566044204	0.1003452562	-0.0413021988	0.0539220991	0.0012806892	-0.0236814602	0.0384905878	-0.1046085003	-0.0862704943	-0.0307544658	-0.0667542074	0.1262440955	-0.1269542762	0.1051902556	0.0449939708	-0.0058616609	0.026778957	0.1333909474	-0.0586887838	0.0417424914	-0.1496199598	0.031508161	-0.0139110893	-0.0972539767	-0.0182526417	-0.0189354926	0.0086363007	-0.0030385495	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0089782761721011	8.508447719179912e-05	7.239368259001785e-09	8.060944302251837e-05	-0.0178166023441121	0.0542325912148414	0.002941173949876	0.0003174313190882	0.019035237781992	-0.0100604293652821	0.0001012122390138	0.0003623402774169	-0.0001510240734202	-7.753615049971257e-05	6.011854634314077e-09	2.2808270752429963e-08	-0.0001769794638668	-0.0003879836204198	1.5053128971405545e-07	3.1321730630579965e-08	-0.0002720133658055	-0.0001580206701533	2.4970532195698044e-08	7.399127117683677e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1794.1566998624676	2.1608485807641955	3218998.2636613804	4.669266588990638	2031.2095232795264	8.275566190831569	68.48499577883452	4125812.127461441	1933.379072508661	3.0037346058841194	3737954.63801445	9.022421582585826	1942.2218820037708	1233.0213194825596	0.713915	11.293384	0.0599432616046476	0.0422326166073923	0.0515997988	0.0567834888	0.1744540481	0.0906558544	0.143582357	0.0069977094	0.1196391361	-0.1060791378	0.0173992201	-0.0227840391	-0.1038683342	-0.1488595759	-0.0842773136	0.1279890749	0.0124080303	-0.081955639	-0.0601230447	0.0827083684	-0.052647734	-0.2244566485	-0.1261337001	0.1162233969	-0.1344971074	0.0334822323	0.1605441072	-0.0291897562	0.0515868178	-0.0089840341	0.0228397704	-0.0909869609	0.0779185791	-0.0759841059	0.2450404675	-0.0027708491	-0.0130168501	0.0293036669	-0.1243787073	-0.0612473659	-0.0179028385	-0.035758885	0.1119603222	-0.1335112206	0.1436764656	0.0694580513	-0.0087462644	0.0921108824	0.167885758	-0.1407101233	0.0636067219	-0.1109589967	0.0128254213	-0.128951611	-0.0495101342	-0.0021647155	-0.0563673487	0.0715239938	-0.0379862091	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.00893869273402	-3.958343808109846e-05	1.5668485703201556e-09	7.990022779322195e-05	0.0214574607198727	0.0392740630639848	0.0015424520295538	0.0004604226205448	0.0337642625888037	0.0147290248068117	0.0002169441717596	0.0011400254281656	-0.0001510177020638	6.371356399989623e-09	4.059418237568873e-17	2.2806346336630663e-08	-0.0001999866360056	-2.3007172138800005e-05	5.293299698243751e-10	3.999465458083634e-08	-0.0001770151033853	9.499826242020002e-05	9.024669862857189e-09	3.133434682650845e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
