global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1705.871675222231	-0.5434347102561787	2909998.1723255008	0.2953212843112169	2204.6797350157112	3.837497928599987	4860612.733988946	14.726390352009192	1765.4659099083012	1.7394363694215826	3.0256388832665366	3116869.879048346	1854.8958451435417	1483.2957559877025	1.293507	19.532198	0.2299210880805834	0.172018829437066	-0.0870757349	0.0974181769	0.1542347439	0.0615468967	-0.0093841523	0.0452415147	-0.1292416101	-0.0745776947	0.10425542	-6.30642e-05	0.0424265003	0.0440682898	0.0658708	-0.0092614404	0.0219812544	0.1227737297	-0.1695319376	-0.1038963975	-0.0720525113	-0.190197392	0.1145837845	-0.1298741474	0.0909608878	-0.1353534618	-0.0723748863	0.0209185777	0.0582625072	0.0313281911	0.0521342349	-0.0044772369	-0.0321732451	-0.0135118422	-0.2006535922	-0.0722524936	0.0805868145	0.105303703	0.0091134469	-0.1165070604	-0.17647452	-0.0166745489	0.1191067898	-0.0613801326	-0.0600247451	0.1030458171	-0.0729853905	0.0070184718	-0.0954094291	-0.0270755936	-0.0412159249	0.1863873596	-0.0052683294	0.1271987021	0.0658002379	-0.0192432627	-0.0695171902	0.0221766645	0.0883332858	0.0435046941	-0.1322837631	0.0338479715	0.0870650746	-0.0356457414	0.1003549215	0.1446002612	0.0086499974	-0.0478283131	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0123674331657639	-0.0034726778547878	1.2059491483133596e-05	0.0001529534031096	-0.056863805799395	-0.0692758380961037	0.0047991417439175	0.0032334924099913	0.1803273789374486	-0.0018459314383819	0.0325179635944501	3.407462875206704e-06	-0.0012908517352594	-0.0024378984924749	1.666298202422204e-06	5.943349059611392e-06	-0.0007522557655195	-0.0005655419398212	5.658887367573289e-07	3.1983768569672574e-07	0.0003960145748584	-0.00010309238153	1.06280391295477e-08	1.568275435002793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1709.4699527053267	3.5982774830956714	2922287.519202352	12.94760084535332	2213.836228602908	9.156493587196564	4901070.847074746	83.84137481237181	1764.9311551998146	-0.5347547084866164	0.2859625982486061	3114981.982594952	1858.4895709562352	1524.470326377529	1.344407	20.3008	0.2747072009544216	0.185503004279304	0.0331408177	-0.0501743945	0.0943382557	-0.0907098621	0.0710417929	-0.1138653259	0.0036971169	-0.0533026297	-0.0899226169	0.0605130981	0.0571290653	0.0006999054	-0.0031835037	-0.1310810703	0.1157430258	0.0340729437	0.0792837351	-0.1585891191	-0.1748249462	-0.0375408475	0.0931417256	-0.1528530815	-0.0500209719	0.0049009434	0.0302285214	-0.0509057014	-0.1190065674	-0.0359113443	0.0748511942	0.0517480572	0.1006833276	0.1521654289	-0.056911849	0.1038104028	-0.0328909804	0.0805367713	0.148733222	-0.0886973827	-0.1433544912	0.0087361033	-0.1186656659	0.0404920891	-0.0226511594	-0.00146712	-0.1999300158	-0.1572731896	0.0866878451	0.1590400826	0.0013699785	0.1629136385	0.1036439859	0.0294188298	0.0654753298	0.0412177271	0.0430264651	-0.0647543629	-0.1859966229	-0.0927829029	-0.1530675106	0.033281502	-0.0623021727	0.0117309225	0.0147690199	0.0087099515	-0.0635009535	-0.0759898125	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0215120212410511	-0.0091445880752871	8.362349106668483e-05	0.0004627670578754	-0.1433230000395013	-0.0864591942401063	0.0074751922686484	0.0205414823403228	0.0155747368004455	-0.1647526421370031	0.0002425724264031	0.0271434330911234	-0.0013998933752955	-0.000109041640036	1.9597014621962275e-06	1.1890079261762385e-08	-0.0006302380541782	0.0001220177113412	3.972000049343238e-07	1.4888321880968805e-08	0.0003400583961953	-5.595617866310001e-05	3.131093930576769e-09	1.1563971282291964e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700.667578028306	-8.80237467702068	2892270.2109566643	77.48179995465492	2207.067016206257	-6.769212396650801	4871144.81402559	45.82223647097088	1760.8998553773558	-4.031299822458777	16.25137825855617	3100768.300667993	1852.0614446082968	1515.9231945163276	1.25159	18.899239	0.2830354232055496	0.1663855883380395	0.0457552857	-0.0883175524	-0.0213478508	0.0344500671	-0.0527997833	-0.0060589204	0.1021524377	0.0047928403	-0.0407070004	-0.0562868747	-0.0827957811	0.0399683701	-0.0130093728	0.050214441	-0.1109498158	0.0154760913	0.151306352	-0.0571665035	0.0393296216	0.0623923496	0.0076188477	-0.1849308593	-0.0009099837	0.1593920674	0.0034073	0.0143997384	0.1014106382	0.0515197539	-0.0910470713	-0.0024817204	0.0300644782	-0.0238951164	0.1416606397	-0.001685477	-0.1242704943	0.0006785244	-0.0076450957	0.1272727874	-0.1001447322	0.0105805192	-0.0057408496	-0.0510381244	-0.0706905193	-0.0467141381	0.0670239929	-0.0783034574	-0.0374874073	-0.0453108433	0.0176931905	0.0346975319	-0.0088201162	-0.0600389184	-0.0065821103	-0.092933843	-0.1084748244	-0.0434907126	-0.1211086837	-0.0958759692	-0.0056619358	0.0384623132	0.0397683617	0.0120943718	0.0762872261	0.12581282	-0.1364782396	-0.1157813463	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.008385455639825	0.013126565601226	0.0001723067244832	7.03158662874729e-05	-0.0710715027078663	0.072251497331635	0.0052202788666632	0.0050511584971542	0.1683038417227891	0.1527291049223436	0.0283261831386496	0.0233261794903802	-0.0007038589581129	0.0006960344171825	4.954174329157772e-07	4.844639099027215e-07	-0.0008326199040631	-0.0002023818498849	6.932559046420459e-07	4.095841316283421e-08	0.0003402072361347	1.4883993939998705e-07	2.2153327560591822e-14	1.1574096351841154e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1701.5011883298969	0.833610301590852	2895106.293888051	0.6949061349183913	2199.3301926845097	-7.736823521747283	4837053.296453683	59.85843820666203	1763.7593796331712	2.859524255815358	8.17687896959638	3110847.149243989	1852.2282361403584	1474.2985223257333	1.433681	21.64884	0.1972366083893948	0.1402220043908403	-0.1631413736	0.0297619353	-0.0435710915	0.0685486528	-0.0870446655	0.0472904407	-0.0573043204	0.0982698113	0.1940578415	0.0784146144	-0.0051537097	0.0284717249	-0.0014337621	-0.0937728073	-0.1938818544	0.1305637285	0.0482580077	0.1125847156	0.0929753244	-0.0085256431	-0.0618180993	-0.0923765409	-0.0045875007	0.0193435134	-0.2035530191	0.0433789873	0.0032685641	0.0435524014	-0.0076871549	0.0744408237	-0.0312067708	-0.1948304303	-0.1155019737	-0.0363495058	0.0100468083	0.0199724593	-0.0434325586	0.1600676027	0.0164628127	0.0779556123	0.0895021266	-0.1222428265	-0.006698623	0.1164001108	-0.019665865	0.1004025749	-0.079283042	-0.1242565152	0.1119740624	0.1122077133	-0.095192849	0.0512077701	-0.0977960575	0.0114669269	0.0380613201	0.0439106395	0.0714198157	0.0419494827	0.0820961499	0.1125808494	-0.1846557791	0.1653592692	-0.025658791	0.0313692784	-0.0118252885	-0.0507153725	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0099447573396957	0.0183302129795207	0.0003359967078745	9.889819854543152e-05	0.0629972591534056	0.1340687618612719	0.0179744329070144	0.0039686546608413	0.1367975609736618	-0.0315062807491272	0.0187135726883427	0.0009926457266428	-0.000693815316944	1.0043641168900035e-05	4.813796940261031e-07	1.0087472792962368e-10	-0.0010891180697214	-0.0002564981656582	1.186178169793668e-06	6.579130898607264e-08	0.0003401219869724	-8.52491622999876e-08	7.267419672849627e-15	1.1568296602205346e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1705.3469862047132	3.845797874816298	2908208.3433574983	14.79016129394156	2210.5723097410846	11.242117056574898	4886629.936594034	126.38519591373225	1764.4483022706347	0.68892263746352	0.4746144004096926	3113277.811385725	1856.6097762951288	1503.5023946559174	1.294663	19.54965	0.2629060349272017	0.1979684103605657	-0.0370825639	0.190664302	-0.0363538693	-0.0143835037	0.0658942455	0.0046377844	-0.2536377742	-0.074263295	0.0318292679	-0.0019194401	0.0588105531	-0.050467112	-0.0879836316	-0.0843085573	0.0437180771	-0.0119592212	-0.0031396326	0.0639022228	0.082866471	-0.0292004804	0.0622084244	-0.0125846179	-0.1133176608	-0.05175517	-0.0205843361	0.1032826724	-0.0251895273	-0.0529420192	0.0672716208	0.0824992501	-0.0951082401	0.0185224351	-0.1177560836	-0.0046369386	0.0322071899	-0.0819919098	-0.1353109518	-0.1345310656	-0.0267947312	0.0470156451	-0.0788856176	0.0647096164	0.1028554467	0.0754743637	0.0422753103	0.1066531033	-0.0551701034	0.0979192997	0.032284127	-0.0135419496	-0.1820867884	-0.0105715508	0.0278981267	-0.0127309857	0.0077549727	0.0417361297	0.0931303474	0.0706158166	0.0123687539	-0.0046238286	0.0786029835	0.0942036279	0.0242370464	-0.1214255593	0.0768543271	-0.0079995933	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0201026928371845	0.0101579354974888	0.0001031836535711	0.0004041182593061	0.0514593804538066	-0.0115378786995989	0.0001331226448866	0.0026480678366896	0.0044459458929679	-0.1323516150806939	1.9766434883198134e-05	0.0175169500144681	0.0012241429155995	0.0019179582325435	1.4985258778124444e-06	3.6785637817813862e-06	-0.0008317913369593	0.000257326732762	6.918768282405398e-07	6.621704739401719e-08	0.0003420091346552	1.887147682800021e-06	3.561326376697489e-12	1.1697024818759873e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1708.0591213494663	2.71213514475312	2917465.9620251106	7.355677043405025	2206.279750369373	-4.292559371711832	4867670.336889942	18.426065959671075	1763.0150180334028	-1.4332842372318737	2.0543037046973542	3108221.9538113195	1855.4833256551235	1529.0270959201127	1.238371	18.699635	0.1498524283040282	0.1001737493178035	0.0879903329	0.1309873364	0.0185998952	0.0593953784	0.0918112492	0.0544632332	-0.0018643277	0.0055036188	-0.0044647607	-0.0690472654	0.0240816896	-0.1036847659	0.095621414	0.1821676055	0.1564203707	0.0457757616	0.1135895944	-0.0232127538	0.1054103896	0.0770376554	-0.1099710987	0.0380264572	-0.0683625159	-0.0873835118	0.1521837228	0.0943307729	-0.0965717236	-0.0978332319	0.008978641	-0.1835010757	-0.1109505827	0.0054758547	-0.0719716581	0.0658070859	-0.1182317976	-0.072248242	-0.0027212066	-0.0612400733	0.0986701461	0.1089500859	-0.0778531673	-0.0557967906	0.0324839906	-0.0713800642	-0.0436013898	0.1478346144	0.0012814955	0.0808190471	-0.0917477882	0.1150459956	0.0191298167	-0.0024679265	0.0335429344	-0.1204925255	0.0795136592	0.037334925	0.0574812535	-0.0074600033	0.0775736858	0.0552261313	0.0245630139	0.0519003612	-0.0050712513	-0.1040331058	-0.0787964483	0.0651897298	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0132483396581051	-0.0333510324952896	0.0011122913685018	0.0001755185036965	0.0332347853836125	-0.0182245950701941	0.0003321358654725	0.0011045509594947	0.0903155071190724	0.0858695612261045	0.0081568908261752	0.0073735815451637	0.0009761433782755	-0.000247999537324	9.528558949511058e-07	6.150377051291808e-08	-0.0008318337453205	-4.2408361200008994e-08	6.919473798539305e-07	1.798469099670428e-15	0.0003419062900916	-1.0284456360002468e-07	1.0577004262079518e-14	1.1689991120420133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1707.433031870953	-0.6260894785132223	2915327.5583240357	0.3919880351049586	2211.3161257412767	5.036375371903887	4889919.00796341	25.36507688672001	1762.6178523283484	-0.3971657050544763	0.1577405972714192	3106821.693346599	1853.4376701299864	1521.3370449870422	0.987912	14.917658	0.1979524186935329	0.1189074624329802	0.1099738101	0.0351356191	0.1230616599	-0.0286553932	-0.0342527452	-0.010616071	0.0735866808	-0.082591434	0.01832692	-0.1434663766	0.0541473912	0.0078475485	0.0260461299	0.0889100827	-0.0304188138	-0.0353971936	-0.1514594854	-0.0977758741	0.0914410784	0.0225488138	-0.0132268621	-0.0254084122	0.0794560816	0.0342560091	-0.0389242261	0.0221885208	0.0315688083	0.0525154914	0.0281856536	-0.1386845608	0.0044966575	-0.0038246933	0.0501013332	-0.0733315246	0.044401382	0.1075175436	-0.1365418404	0.0683736955	-0.0756665658	-0.0402708156	0.0165453201	-0.0109149924	-0.0557802538	-0.0568437835	-0.0060388584	0.0477155872	-0.1119679965	0.0250840444	-0.146765921	0.0298755282	0.042250047	-0.0327180461	-0.0197400784	-0.0634350097	-0.0846950346	0.0231403562	0.0780101243	0.0361663279	-0.0231749777	0.040345717	0.0590195082	0.0646464994	0.0661773513	-0.0723867098	-0.1272600189	-0.1109348447	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0028123155270378	0.0104360241310673	0.0001089105996642	7.909118623617898e-06	-0.0319146636969946	-0.0651494490806071	0.0042444507155066	0.0010185457588922	0.179389693610446	0.0890741864913736	0.0321806621736496	0.0079342106991	0.0007562505709223	-0.0002198928073532	5.719149260203047e-07	4.835284672567152e-08	-0.0007297409317239	0.0001020928135966	5.325218274332656e-07	1.0422942588070125e-08	0.0006857758489515	0.0003438695588599	1.182462735105023e-07	4.702885150051506e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1707.3181374721014	-0.1148943988516748	2914935.222541205	0.0132007228874877	2214.472149784701	3.156024043424168	4903886.902172075	9.960487762671432	1762.865422029016	0.2475697006675545	0.0612907566886225	3107694.49618554	1855.5516944782896	1509.6736728513265	1.043737	15.760616	0.1001463444911372	0.072140425404282	0.0482058181	-0.1281226273	0.0974356916	0.0120592922	-0.0937702399	-0.1282668533	0.0267525977	0.0315568399	0.0212397771	-0.0428066006	0.0056229846	0.1038955048	0.1137543658	-0.0737890837	0.031004702	-0.0124590352	-0.080102015	-0.1876023698	-0.0073521596	0.0191253596	0.062390624	0.0995120032	0.1159716157	-0.0439401354	-0.1105094649	0.1734175557	-0.0624108996	0.067879117	0.0129154586	-0.0362024363	0.1191586462	0.0442449514	-0.0272469522	0.0929342926	-0.0432623048	0.0607232272	-0.0947120706	-0.0681690993	-0.0690609541	-0.1830005075	0.0966544791	-0.0458992127	-0.0981682739	-0.0422829289	-0.0405056826	-0.0294154534	-0.0672729967	-0.0604981724	-0.0130366565	0.0336307337	-0.0072384534	-0.1181482886	0.0291684301	-0.0095556711	0.0285201828	0.0021306772	-0.1313689992	-0.083298759	-0.0438930412	0.1261394951	-0.0049622639	0.049925844	0.0460268049	-0.0444406878	-0.0558306143	0.103044096	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0026724759911189	0.0001398395359188	1.9555095806013225e-08	7.142127923106948e-06	-0.0323744356396105	-0.0004597719426159	2.1139023921680455e-07	0.0010481040829832	0.1706614198604086	-0.0087282737500374	0.0291253202287706	7.618276265559197e-05	-0.0004871478360284	-0.0012433984069506	2.373130141471529e-07	1.5460395984075382e-06	-0.0012026432895129	-0.000472902357789	1.446350881810409e-06	2.2363664000239538e-07	0.0005857074284399	-0.0001000684205116	1.0013688783686425e-08	3.4305319172968053e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1705.065323043434	-2.252814428667307	2907247.75584521	5.0751728500116045	2213.650679514198	-0.8214702705026866	4900249.330913671	0.6748134053197571	1765.1031165164306	2.2376944874147284	5.007276619006264	3115589.011936016	1857.124878937492	1506.0851439986975	1.054919	15.929464	0.1180633942667195	0.060521199437481	-0.0891069186	-0.0834044538	0.0109637104	0.0173604286	-0.0660815105	-0.0250922079	-0.0589916774	0.0334098923	-0.1508149107	-0.1061808231	0.0584470567	0.100835957	-0.0286287706	-0.1032520822	-0.0093529632	0.102695635	0.0586140302	-0.0344509095	-0.1022863984	0.0021801181	-0.0065638715	-0.0039218287	-0.0026238812	0.0360485791	-0.0901252537	-0.0688130902	0.0342137838	0.0760116081	0.0595467327	0.0789516474	0.0120719197	0.0030293258	-0.0006125103	0.1316951745	-0.0652047601	0.0219217945	0.0179491878	-0.0346051823	-0.0222349912	-0.0825488316	0.0467484749	-0.0756699269	-0.0602516023	0.0828484856	-0.0382097305	-0.0994928031	-0.0806740557	-0.0425900669	0.0724378395	-0.0264706881	-0.0935822945	-0.0645535995	0.0219430899	-0.0251844487	0.0227249167	-0.0266590835	0.008850603	-0.0894498679	-0.0265590842	-0.0240156576	0.1042859504	-0.0192516167	-0.0401312594	0.0247774229	-0.0726722253	0.0036348221	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0141443384633532	0.0168168144544721	0.0002828052483961	0.0002000623105658	-0.059738237096468	-0.0273638014568574	0.0007487776301703	0.0035686569713938	0.1227962411561236	-0.0478651787042849	0.0150789168420728	0.0022910753323931	-0.0007289836504451	-0.0002418358144167	5.314171626162638e-07	5.848456113458857e-08	-0.0012178101088879	-1.5166819374999975e-05	1.4830614613095589e-06	2.3003240995387464e-10	0.0008490567876703	0.0002633493592304	6.93528850070623e-08	7.208974286890089e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700.758204282428	-4.307118761005995	2892578.4694339894	18.55127202140982	2202.2367551339107	-11.413924380287426	4849846.725662736	130.2776697589197	1762.6682426148518	-2.43487390157884	5.9286109165897605	3106999.3335229303	1853.9170341216127	1495.7280816201776	1.111326	16.781221	0.1824128426603377	0.1028383211877502	-0.1056097993	0.1020798251	-0.0649596787	0.0691543342	0.0075766671	0.069799843	-0.120860849	-0.0036183335	0.0063246213	-0.0139018659	0.0115892733	-0.0094397256	-0.0745421236	-0.0770394687	-0.0563063686	0.0020258573	0.011962597	0.0273533258	0.1085654265	-0.0303115585	-0.0193444215	0.0464715062	0.0093726504	0.2386150138	-0.0439765593	-0.0091111405	0.0366147909	-0.0091285403	0.0214299627	0.1186853938	-0.0500802026	-0.0557508359	-0.024066909	-0.0306094897	-0.0336384716	-0.0060415445	-0.0791088863	0.0071216512	0.1288084628	-0.1300558943	-0.0046836443	-0.0433003715	0.0405356155	0.1014046069	0.0052228185	-0.0045884546	-0.0296362354	0.059439798	0.1147139408	0.0084695208	-0.2143264742	-0.0566416828	0.0270594237	0.0173882934	-0.035724582	-0.0305730295	-0.0401558942	-0.0960157189	0.0368903903	-0.0098665586	-0.0788144657	-0.0285733311	0.0630594513	-0.011236431	-0.0018763655	-0.0234899062	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0054309436958561	-0.0087133947674971	7.592324837424584e-05	2.9495149427559117e-05	-0.0235835711208807	0.0361546659755873	0.0013071598718062	0.0005561848268136	0.0428698304243653	-0.0799264107317583	0.0018378223606138	0.0063882311324617	-0.0004007394771727	0.0003282441732724	1.6059212856464897e-07	1.0774423728728136e-07	-0.0015330692724284	-0.0003152591635404	2.350301394064144e-06	9.93883401962557e-08	0.0003401927007733	-0.0005088640868969	2.589426589335175e-07	1.1573107365943206e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700.5618352687795	-0.1963690136485638	2891910.55557272	0.0385607895213098	2217.67349385474	15.436738720829451	4918075.72534589	238.29290233515533	1761.5027911154814	-1.1654514993704197	1.3582771973847594	3102892.083107631	1857.6497656602733	1503.1221496021262	1.129914	17.061907	0.2453853915579283	0.1761666061551839	-0.0143493509	0.1755606902	-0.0205086994	-0.0830254189	0.1013363008	-0.1398350786	-0.111489536	-0.1290092987	0.1134910982	-0.0690628551	0.1040261976	-0.1353613735	-0.0062416566	-0.0218012887	-0.0036431244	-0.101138533	-0.0513615632	-0.0903859276	0.0225549024	-0.0313488734	0.1537364443	0.0583474235	-0.0449412864	-0.0726426424	0.0201336821	0.1685219453	0.0011204631	-0.1275589925	0.1307677687	-0.0466173832	0.023497846	0.0164836602	0.0005816685	-0.0843184246	0.0073811303	-0.0231533998	-0.0966314274	-0.1140293006	-0.1358586113	-0.1267462363	0.0536236837	-0.0157600733	0.0847548901	0.0599009977	-0.0119283364	0.1575281591	-0.1148818397	0.1563630218	0.003628624	-0.11227524	-0.1177631523	0.0164330636	-0.0593901285	0.019059437	-0.0981568673	0.0175929638	0.1263065176	-0.1171771017	0.0393743222	0.1438841518	0.0814835749	-0.0183831522	0.0524767623	-0.218832855	0.0267837323	0.2097718132	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0026410897675077	-0.0027898539283484	7.783284941520999e-06	6.975355160033876e-06	0.0472379336017638	0.0708215047226445	0.0050156855311795	0.0022314223709646	0.0663418631261407	0.0234720327017754	0.0044012428030475	0.0005509363191532	0.0022272078836198	0.0026279473607925	4.960454956858188e-06	6.9061073310962656e-06	-0.0011986187662371	0.0003344505061912	1.436686946775748e-06	1.1185714109161669e-07	0.0003438348378927	3.6421371193999714e-06	1.326516279651112e-11	1.1822239574869929e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1705.9763170542535	5.414481785473981	2910355.194349995	29.316613005229517	2205.551009894653	-12.122483960087266	4864455.257247323	146.95461736257303	1760.4119065944203	-1.0908845210610707	1.1900290382906415	3099050.080879402	1853.4485843056127	1535.396008607728	1.384503	20.90625	0.1740203370632765	0.1025169524402351	0.1545383006	0.0292041675	0.0413828806	-0.026601557	0.093180647	0.0660763969	0.116942183	-0.0662199055	-0.0440473342	-0.1397392623	0.0040005176	-0.074543805	-0.0376113082	0.1488361533	0.0970461947	-0.0552965606	-0.0310157136	-0.084438721	0.1396381901	0.0190535859	0.0904337524	0.0266902335	-0.1447313462	0.0386123191	0.0818437864	0.00174498	0.0671305328	-0.0620020669	-0.0154643344	-0.1517482321	-0.0726606439	0.0870807879	0.0644163625	-0.0394650309	0.0163769169	0.0389705418	-0.1093030046	0.045288746	-0.0190661503	-0.1523771468	-0.1156146787	0.0015665821	0.0218482263	-0.1105073923	-0.021845538	0.018206705	-0.0331279786	0.2444070497	-0.0439280241	-0.1595742744	-0.02343457	-0.0926979783	-0.057749196	-0.0226226586	-0.0983871373	0.0615600892	0.0524653792	-0.0557781806	-0.0945725402	0.0285052494	0.1031692374	-0.0648329444	-0.0006363399	-0.0645206746	-0.0547070764	-0.0962044863	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0015174101506971	-0.0011236796168105	1.2626558812356163e-06	2.302533565438596e-06	-0.0527882955805267	-0.1000262291822905	0.0100052465244281	0.002786604150297	0.0469026284094553	-0.0194392347166853	0.0021998565517154	0.0003778838463703	0.0027268221653679	0.0004996142817481	7.435559121541684e-06	2.4961443052667016e-07	-0.0009590834960222	0.0002395352702149	9.198411523421652e-07	5.73771456769252e-08	0.0006733091568795	0.0003294743189868	1.0855332687181567e-07	4.533452207377832e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1702.6978541651556	-3.2784628890979093	2899179.982578625	10.74831891519221	2213.716468929627	8.165459034973992	4900540.604810256	66.67472125183839	1758.0960802312948	-2.315826363125552	5.363051744147322	3090901.8273246437	1852.2099744483785	1520.3519966081217	1.168782	17.648825	0.2640646114183798	0.1967147014583551	0.0993887441	-0.0965387404	0.0984412101	-0.0257506093	0.0161630892	-0.1450110775	0.0981323965	-0.0397863166	0.0816786541	-0.0283210928	-0.0730208081	-0.0090101065	0.1317217072	-0.0806205306	0.0397462695	-0.0194805181	-0.0447277274	-0.0299880785	-0.0533170143	-0.0731736857	-0.0291537493	0.0673682199	-0.0747639904	-0.0199408899	0.035903168	-0.0879459604	-0.0306467498	-0.0369660732	-0.0438525747	-0.0264823275	0.1877254415	0.0258175532	-0.0542571578	0.0021009799	0.0486217023	0.0280870132	0.0606608512	-0.0203855454	0.0008081946	-0.0262276023	0.0548229307	0.0271049318	-0.065937249	-0.1051329712	-0.1502980004	-0.0134950171	0.1037125832	-0.0447662184	-0.0443819545	-0.0536311282	0.028716257	-0.0497610544	-0.074854197	0.0379716329	-0.0189752962	0.0294897508	-0.0435173432	-0.0583594993	0.0319855028	0.0073567802	0.0515636874	-0.1306376332	0.0892731301	0.1131624105	0.0480042904	0.0167684083	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0028381946903834	-0.0043556048410804	1.897129353164388e-05	8.055349100520523e-06	-0.0278020420174556	0.0249862535630711	0.000624312867118	0.0007729535403403	0.1186874671506785	0.0717848387412232	0.0140867148586433	0.0051530630731034	-0.0001412596184278	-0.0028680817837957	1.9954279798367653e-08	8.225893118540724e-06	-0.0006430529779215	0.0003160305181006	4.135171324137092e-07	9.987528837099684e-08	0.0007479551404432	7.464598356369991e-05	5.572022862192157e-09	5.59436892115407e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
