global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
970.9248894710609	-2.251375398555524	942695.1409943918	5.068691185221045	1344.5014969961985	-7.959832327706408	63.358930685200015	1807684.2754250187	1001.5205305989584	-0.8553836763819618	1003043.3732112192	0.7316812338207207	1073.1317492175178	888.7149059109003	1.188878	20.097721	0.2560079247009068	0.1545318340591996	0.0966082962	-0.0851924162	-0.0065727138	-0.1383785996	-0.0846778333	0.1039424581	0.0430080793	-0.0343467376	-0.0138635727	0.0366809753	-0.0005619983	0.013733284	0.0385314136	0.1127217951	-0.0793030523	-0.0226822332	0.0179200413	0.0941424012	0.0788920043	-0.111290888	0.1716406223	0.0748054098	0.0214077157	-0.0252575038	0.0047149556	-0.0256651322	0.0225707535	0.2442194242	-0.0208901954	0.0354001606	0.0098339511	-0.075097946	0.1114738638	0.0327511618	0.0941866427	-0.0474459076	-0.03257055	0.0758811989	0.0155609631	-0.0564096859	0.0624561212	-0.1181795714	-0.0305026297	0.0957865901	-0.1992172722	-0.0829177674	0.0190000808	-0.0679535216	-0.0702669669	-0.0792134471	-0.0669591463	0.0333831291	-0.1270287567	0.0130168998	-0.0226223683	0.084478887	-0.0621961498	-0.0481366546	0.0734384545	-0.1244746582	0.0753979957	-0.0475220038	-0.0544052692	0.0429634218	0.1374453747	-0.0123133501	0.0365696469	0.0951252488	-0.1198745054	-0.0001420698	-0.0313945683	-0.1207721315	-0.049383401	-0.0055095616	-0.0342943015	0.0527499733	0.0612988382	-0.0036934842	-0.0974819327	-0.0943012142	0.0892955505	-0.0087700056	-0.1012750209	-0.1295675475	0.0	0.0	0.0	0.0243105518871118	0.0197622143017782	0.0005910029330559	0.0003905451141094	-0.0245711158947301	-0.0759035240041753	0.0006037397363122	0.0057613449562524	0.049623576191621	0.1238567066082083	0.0024624993140456	0.0153404837718317	-0.0003249577782593	-0.000431017174295	1.055975576512204e-07	1.857758045372464e-07	0.0008165170401015	0.0002075279353926	4.306784396831519e-08	6.667000767761147e-07	-0.0001038673231727	9.11644860473e-05	1.0788420823062102e-08	8.310963516268357e-09	0.0	0.0	0.0	0.0
970.5750530387376	-0.3498364323232863	942015.9335811484	0.1223855293806852	1349.7871141161238	5.285617119925291	27.93774833844733	1821925.2534339337	1001.491732772436	-0.0287978265224637	1002985.6908115364	0.0008293148124179	1073.6778915260868	884.6023412232005	1.339635	22.646236	0.1027739548423321	0.051733319239634	-0.1616388747	0.0773490263	-0.0954703126	0.0416578423	0.0772415197	0.0854341952	-0.0075634863	0.0897701369	-0.0400544419	-0.0865763659	-0.0512423923	-0.0346563184	-0.0837701993	-0.0507060991	0.0234696426	-0.1943403429	0.0314797406	0.1358899247	0.1076621263	-0.0384652404	-0.0234249344	0.0609081513	0.0121313659	-0.0487449584	0.0227780439	-0.0426027939	0.1263798298	0.0615363561	-0.080321202	0.1723325525	0.0875775797	-0.0013023527	0.0079046285	-0.0841782569	-0.1365739757	-0.0295037038	0.0545584557	-0.156694033	-0.0073024908	0.1097232871	0.1174769204	-0.0336364055	-0.013847086	0.0636220183	-0.0940613564	-0.0951788635	0.0184685722	-0.0809490177	0.0660424296	-0.0180491545	0.053558351	0.0089874435	0.1372320745	0.0506507472	-0.0948903376	-0.024208249	-0.040723297	0.08648204	0.0354239264	0.0388173755	-0.0797662185	-0.0459366348	0.105616262	-0.1194715728	-0.0352876547	-0.1555348481	-0.1166074239	0.0760022677	0.0161905692	0.0813842004	0.0148229621	0.0929584377	-0.0926375138	-0.1322195761	0.1254149963	0.2628593511	0.1159279618	-0.1142366284	-0.0229202113	0.1349142771	0.0866993686	-0.0157594586	-0.1076002767	-0.1269449045	0.0	0.0	0.0	0.0043509606349516	-0.0199595912521602	1.8930858446898432e-05	0.0003983852829533	0.0014819656277893	0.0260530815225194	2.196222121948934e-06	0.000678763056819	0.0259979410767385	-0.0236256351148825	0.0006758929402295	0.0005581706345815	0.000133090800693	0.0004580485789523	1.7713161229103853e-08	2.098085006802214e-07	0.0009299866973098	0.0001134696572082	1.2875363106969104e-08	8.648752571731895e-07	-0.0001950620260675	-9.11947028948e-05	3.8049194013558054e-08	8.316473836070842e-09	0.0	0.0	0.0	0.0
968.1976045558952	-2.3774484828423965	937406.6014677736	5.652261288569613	1344.470688520159	-5.316425595964802	28.264381117429696	1807601.4322898705	1000.2808038486578	-1.2109289237781695	1000561.686548117	1.466348858442556	1072.999262475817	883.0695830878861	1.863883	31.508526	0.4564456775362094	0.3527619026255789	0.148926518	-0.0098602949	0.0072827934	0.0032491377	-0.3595923046	-0.0443094715	0.2381020597	0.0591594156	0.1126087705	0.0624235745	0.0790519542	-0.2897526199	-0.0587925451	-0.0220154688	0.0568907709	-0.166716333	-0.2301933473	-0.0272732211	-0.3802612844	-0.2832732524	-0.0906908616	-0.2573365298	0.2134380224	-0.019370723	0.0725540792	-0.1414884668	0.1772525466	0.1034360431	0.0336736254	0.115188587	0.0763863594	0.0768573951	-0.152172603	-0.1151892311	-0.0909187115	0.1969974525	-0.1473682378	-0.0152277427	-0.2002695611	0.087079906	-0.0148936208	-0.3109597326	-0.2473060511	0.3107453807	0.0282160615	0.147479576	-0.1045257511	0.2914340211	0.3857708927	-0.0142516211	0.0698060234	0.0031326569	0.0845210435	0.069845519	0.0395256548	-0.1684327337	0.3610460164	0.043600164	0.1708759062	0.3442760662	0.5863435425	0.0741748774	0.1923357976	-0.2012764703	-0.3747718417	-0.1619165447	-0.1044883596	-0.0525559516	-0.0989815536	-0.0873643674	-0.0280672067	-0.0232512727	0.062496182	0.1213760796	0.0335222551	0.0091893738	0.0475903693	0.0450584622	-0.0046606645	0.015175219	0.0840406812	-0.022703473	-0.1132277034	-0.1228592567	0.0	0.0	0.0	0.004259765486509	-9.119514844259988e-05	1.8145602000053255e-05	8.316555099467825e-09	0.0183407333877454	0.016858767759956	0.0003363825012003	0.0002842180503841	-0.2808063727198373	-0.3068043137965758	0.0788522189600722	0.0941288869641877	0.00210602556595	0.001972934765257	4.435343684435018e-06	3.892471587959694e-06	0.0002497943670001	-0.0006801923303097	4.6266160621214003e-07	6.239722578498063e-08	-0.0001957629471255	-7.009210580000147e-07	3.8323131467261315e-08	4.9129032954786e-13	0.0	0.0	1.0	0.0
976.4455135490136	8.247908993118472	953445.840929997	68.02800275876456	1347.51891746521	3.0482289450510507	9.291699701447042	1815807.232926612	1002.9427657376802	2.66196188902245	1005894.1913455472	7.086041098607971	1073.7807030325807	900.1719137652569	2.156334	36.452347	0.7108936710665903	0.4935419857933992	0.0117976403	-0.0891554828	0.0308153787	-0.2020470166	0.0108225152	0.0205241207	-0.0474765961	-0.1250712032	0.0718753918	-0.0963873873	0.0018879209	0.234003087	0.2430692716	0.0282180671	-0.0189195696	0.011349994	-0.144276633	0.0952217311	0.174778318	0.0394908321	-0.1496543792	0.0474188353	-0.0361415962	-0.100231582	0.0095119122	0.0063332873	-0.0684279174	0.0821825029	0.1918068831	-0.1460298095	0.1754027041	0.1955472567	-0.1133000482	0.0709216211	-0.0903623909	-0.2069602229	-0.0272018524	0.1503125957	0.1527750211	-0.0962848282	-0.0808032059	-0.1204889232	-0.0540622637	-0.2014224079	0.0765779253	-0.1992366049	0.0213957638	0.0292759835	-0.0101828149	-0.0828189731	-0.012658359	-0.2315238448	0.1872466745	0.169835524	-0.0615790259	0.1189372293	-0.14454742	-0.1675827717	0.0408921126	0.1329501663	-0.1629127857	0.0036551703	-0.1269302245	0.1115631536	-0.0351197175	-0.3187036056	0.1125054552	-0.0792788246	0.1468592618	-0.0104649915	-0.0366064292	-0.1494148215	0.2177849756	0.0222011261	-0.124959607	-0.2160298838	0.0199752406	0.1467999233	0.0548856749	0.0053915014	0.0813214051	-0.0295820274	-0.118120805	-0.1173576901	0.0	0.0	0.0	0.0242014307894464	0.0199416653029374	0.0005857092522563	0.0003976700150543	-0.1144221628665604	-0.1327628962543058	0.0130924313550616	0.0176259866218315	0.1465338276295398	0.4273402003493771	0.0214721626397636	0.1826196468346458	-0.0001459660403602	-0.0022519916063102	2.130608493843553e-08	5.071466194891595e-06	0.0001480335050609	-0.0001017608619391	1.0355273022608916e-08	2.1913918620615506e-08	-0.0004589886620755	-0.00026322571495	2.1067059191385757e-07	6.928777701093865e-08	0.0	0.0	0.0	1.0
976.9654615298598	0.5199479808461547	954461.513022252	0.2703459027859932	1355.5788328443257	8.059915379115637	64.96223591850476	1837593.972055584	1005.9756541090744	3.032888371394165	1011987.0166601802	9.198411873337951	1077.8261355234622	895.0509350861249	1.492445	25.22945	0.3019234915142645	0.1554368915940154	-0.0505186216	0.1150018199	-0.0756011058	0.1169947923	0.2242632707	0.1017101665	-0.0748220595	0.0118363943	-0.2259892463	0.0638990373	-0.3212815719	0.1339793183	0.0714536777	-0.1621915794	0.0337194619	0.0421731533	0.0597620167	-0.0149530437	-0.0837638722	-0.0478505882	-0.0268651085	-0.1394689567	-0.0105115648	0.0746052985	-0.062945209	-0.0086080797	-0.0713150888	0.0018276937	0.0072039336	0.2437666462	-0.1714774197	-0.0713182011	0.1694652855	0.0451419107	-0.1933648974	-0.0712677586	0.3121046775	-0.1260844516	0.0660006996	-0.0618059658	-0.1948425323	0.0103058309	-0.0710508177	0.0465017973	-0.0401333559	0.0436378421	-0.1279149934	-0.0533591985	0.0478971947	0.0988869046	-0.0781951037	0.1843978676	-0.1258300882	0.0561409987	-0.0881094661	-0.1456792154	-0.0747476608	0.0724355569	-0.1213555476	0.1084130258	-0.1405360058	0.1342387509	0.0012012254	0.0134460765	-0.2548778279	0.1327533976	0.0288673089	-0.0372166661	-0.1948094799	-0.0882061444	-0.0633886663	0.0654312179	-0.0979522732	-0.2768517423	-0.1928632677	0.010952272	0.0154540192	-0.1235699867	-0.1898018845	0.085287824	0.0785435007	-0.0363752892	-0.1222478479	-0.1105036087	0.0	0.0	0.0	0.0042450349797462	-0.0199563958097002	1.802032197926882e-05	0.0003982577337134	-0.0018114332359999	0.1126107296305605	3.281290368485069e-06	0.0126811764279271	0.041736545221866	-0.1047972824076737	0.0017419392070568	0.0109824704000337	-0.0005589255757451	-0.0004129595353849	3.123977992219915e-07	1.705355778653125e-07	0.0007620541482102	0.0006140206431493	3.770213502134801e-07	5.807265248043735e-07	-0.0001947871672831	0.0002642014947924	3.794204053817438e-08	6.980242985053859e-08	0.0	0.0	0.0	0.0
970.4065005544028	-6.558960975457012	941688.776318242	43.019969077568	1343.8422255379812	-11.736607306344467	137.74795106333832	1805911.9271388743	999.5104150390624	-6.4652390700119895	999021.0697715587	41.799316232409495	1072.8498797780708	892.843847648084	1.397704	23.62788	0.3105700206565048	0.1962912887328906	0.0922150013	0.0754155451	0.0436599184	0.024340241	-0.117950347	0.0866857293	0.1049710013	-0.024296849	-0.231543662	0.0998489848	0.0878977295	-0.0119195875	-0.0083746176	-0.1431866717	0.0110811784	0.0688535041	0.0057153928	-0.077703545	-0.2120471595	0.1393587884	0.0081482015	0.0289535209	0.0453142528	-0.1331283236	-0.0766994426	0.0774203568	-0.103804719	0.1297641818	-0.1131817296	0.0841815689	0.086688681	-0.0170855419	0.083672125	0.1072623517	0.0309451756	0.0847896404	-0.0921978609	-0.0482977316	-0.0135661785	-0.0909439763	-0.0983412478	0.0176816218	-0.045995473	0.0555105883	0.127102974	0.2653516016	-0.0711126152	-0.1681501217	-0.0597449384	0.0911726102	0.0702169985	-0.0039646926	-0.167609233	0.1789380342	-0.0736360896	0.2027185749	0.1221703342	0.0655047699	0.0098111791	-0.0729492132	0.0569830489	0.1182439239	-0.0587184654	0.169379352	0.0808910235	0.3333883082	-0.0887788655	0.0269476876	-0.0337406538	-0.0957740437	0.003536423	-0.0241580039	0.0972197448	0.1888809926	-0.084883555	-0.0594869969	-0.050824246	0.0146405878	0.0241690738	-0.1292195862	0.0757089709	-0.0430636716	-0.1255820665	-0.1023760039	0.0	0.0	0.0	0.0045837349531439	0.0003386999733976	2.1010626120673107e-05	1.1471767197960249e-07	0.0722847443858967	0.0740961776218966	0.0052250842709344	0.0054902435381756	-0.1330566456613695	-0.1747931908832354	0.0177040709546552	0.0305526595791431	-0.000398032727732	0.0001608928480131	1.5843005234577642e-07	2.5886508541766496e-08	0.0002089367130013	-0.0005531174352089	3.0593889713207173e-07	4.36545500397876e-08	0.0003180415930544	0.0005128287603375	1.0115045491258057e-07	2.629933374292971e-07	0.0	0.0	0.0	0.0
972.5777430809804	2.1712425265776574	945907.4663364936	4.714294109219329	1350.7621097564695	6.919884218488278	47.884797597283125	1824558.2771537488	1002.1233716446314	2.6129566055690248	1004251.251996404	6.8275422225868	1074.45052975435	888.305431963836	1.267926	21.434006	0.4243327657366237	0.2335744497207154	0.0542155536	-0.1482213637	-0.0512258196	-0.029327041	0.0727491173	0.0113390526	0.1716590296	-0.0545877908	0.0173579385	0.0247036353	-0.0516762196	0.0184224251	-0.0308495167	0.1638504863	-0.1073039137	0.1385136231	0.0123639353	0.0028029102	0.0491846226	-0.1826548873	-0.0415261065	0.0496994743	0.1349191869	-0.0800210718	-0.185047379	-0.0761057213	0.0320781421	-0.00546619	-0.0199590126	-0.0629307547	-0.0103876328	0.134225394	0.0349086666	-0.0393285932	-0.0497790933	-0.0187575494	0.0420141321	0.1113503395	-0.0080759206	-0.0572704001	0.1113557674	0.0030751688	-0.0040815046	-0.0905808499	-0.197388874	-0.0111765669	-0.1836887368	0.051938759	0.0591743375	0.0195557315	0.0930775218	-0.2506448285	-0.0156756928	0.0501513369	-0.0823047054	-0.1229403976	-0.074796151	-0.0439429128	-0.0751944184	0.0967615807	0.0151231594	-0.1464728787	-0.0617568111	0.0887532121	-0.0088578879	-0.1033630799	0.0137129458	0.0194507315	-0.0580619103	-0.0961876798	0.0480913493	0.0853209377	-0.0416286298	-0.0695641108	-0.1492733002	0.0164689268	0.1131768209	-0.080098012	0.2003876167	-0.0171406768	0.072819859	-0.0496278902	-0.1281018373	-0.0930685441	0.0	0.0	0.0	0.0127466737854575	0.0081629388323136	0.0001624776925928	6.663357038009332e-05	-0.0123618413963271	-0.0846465857822238	0.0001528151227079	0.0071650444845873	0.0894974797304968	0.2225541253918663	0.0080097988781106	0.0495303387289385	0.0006401108019489	0.0010381435296808	4.097418387716639e-07	1.0777419882183174e-06	0.0007259016969705	0.0005169649839692	2.672527946502752e-07	5.269332736646516e-07	-0.0003062322078999	-0.0006242738009543	9.377816515524758e-08	3.8971777855792897e-07	0.0	0.0	0.0	0.0
971.5254684555288	-1.0522746254516733	943861.7358577346	1.1072818873694592	1348.9041207449775	-1.857989011492009	3.4521231668250527	1819542.326962781	1000.1479846504408	-1.9753869941906717	1000295.9912003384	3.902153776817656	1073.429275888148	885.9536579727032	1.180312	19.952917	0.154321148906845	0.0718898391129469	-0.1639765862	0.0435557952	0.1018082183	0.0469766129	0.1158817583	-0.0682170471	0.0949955249	-0.0785702911	-0.0400242179	-0.0063311589	0.0650618257	-0.0190164084	-0.0103224109	0.068871529	-0.0508812907	-0.0849345196	0.0507533891	-0.075945994	0.1711555724	-0.1143050451	-0.1562120986	-0.1045231485	-0.0428429051	-0.0731643491	-0.1395455423	-0.0155895093	-0.0732738814	-0.1147429181	-0.0965315293	-0.0211010745	-0.0722453912	-0.0549526859	-0.1926227252	-0.0917956913	-0.0450485854	0.0097084727	-0.0275926409	0.0195529541	0.0919814477	0.0617101741	0.153396324	0.1245151211	0.0186629917	-0.0833627289	0.0733609939	-0.0397286445	-0.0769853215	0.0198724726	0.1487548658	0.1592559725	-0.0270202798	-0.0283135298	-0.0073170968	0.0792452124	0.0939642793	0.0040206376	-0.0278204812	-0.0693946383	0.0022469457	0.0598973945	-0.1126576294	-0.0205227651	0.0249157176	-0.0881497446	0.0607941052	0.0931177055	-0.0921594968	0.0067289732	0.0226988902	-0.0248364061	0.1356921479	0.0943611488	0.0198854137	0.1133610373	0.0319687897	-0.0826921044	0.0797352231	-0.1718408347	0.049435585	-0.1326825458	0.0698782481	-0.0560490189	-0.1297908185	-0.0826884952	0.0	0.0	0.0	0.0045494091646673	-0.0081972646207902	2.0697123747558816e-05	6.71951472632587e-05	-0.0036306006049215	0.0087312407914056	1.318126075245636e-05	7.62345657575051e-05	0.0320379535410495	-0.0574595261894473	0.0010264304670984	0.0033015971499157	1.2776866023761426e-05	-0.0006273339359251	1.6324830538914909e-10	3.935478671633259e-07	0.0008890035407722	0.0001631018438016	2.6602211451514142e-08	7.903272955055086e-07	0.0005019943584773	0.0008082265663772	2.51998335943036e-07	6.532301825978785e-07	0.0	0.0	0.0	0.0
970.2521375228696	-1.273330932659178	941389.2103676974	1.621371664066692	1350.2403579166958	1.3362371717182668	1.785529779081633	1823149.024147007	1002.7639321038662	2.615947453425406	1005535.5035284072	6.843181079082866	1074.6753642855383	883.9217101980787	1.275638	21.564381	0.1202759553558253	0.0621240481161461	0.0834431529	0.1279346017	-0.0995286707	-0.0646449218	0.1111451346	-0.0350126106	0.1026170462	0.1842716893	0.0284547301	0.0046247762	-0.1094970082	0.1074796771	-0.0277743157	-0.0595825653	-0.0466409194	0.0196720738	-0.05703637	0.0527046602	-0.0090233553	-0.0884151134	0.0031538349	0.1826916392	0.0661057242	0.0089144203	0.03670064	0.0799970227	-0.0426414216	0.1422603445	0.2614630475	-0.0128835957	-0.0029778665	0.0007273949	-0.0828375572	-0.1103706339	0.0698344751	-0.0820085683	0.102540517	-0.0530068029	-0.04852373	-0.1045894163	0.0093331194	0.0004947047	-0.0504763021	-0.0317226489	0.0448616552	0.0140787815	-0.1699765646	-0.0011284235	-0.1640886671	-0.1078867954	-0.005935964	-0.0559173585	0.0692619987	0.0553014846	0.1384444284	0.0184478397	-0.0926853362	0.0723696678	-0.0063573488	0.0132271676	0.0286234355	0.1336227824	0.0453916938	0.0832340349	0.0631304607	-0.1523953084	0.03436877	0.0031758642	-0.091667223	-0.0304401103	-0.0135178512	-0.0771238369	-0.1107983722	0.0320351533	0.0137970522	0.0091809469	-0.1495032719	-0.0676736915	0.2124821023	-0.063021645	0.0668862589	-0.0623085437	-0.1306380564	-0.0713554843	0.0	0.0	0.0	0.0139228889734397	0.0093734798087724	0.0001938468373667	8.786212372546387e-05	-0.0114364248298244	-0.0078058242249029	0.0001307918128882	6.093089183008098e-05	0.0729046465746563	0.0408666930336068	0.0053150874921755	0.001670086599503	-0.0004819911368811	-0.0004947680029048	2.323154560319353e-07	2.4479537669846504e-07	0.0006670059959485	-0.0002219975448236	4.9282909907750684e-08	4.4489699863125044e-07	-2.583925956500373e-05	-0.0005278336180423	6.676673348676367e-10	2.786083283356286e-07	0.0	0.0	0.0	0.0
970.3764773114744	0.1243397886048569	941630.5077194264	0.0154603830303005	1349.6072294507708	-0.6331284659249832	0.4008516543645226	1821439.6737857852	1001.5566724884816	-1.2072596153846007	1003115.7682061996	1.457475778938574	1075.7766590395183	888.5131352480034	1.187987	20.082661	0.1878917629699316	0.1063450264162433	0.0107712065	-0.1515104368	-0.0952398659	0.0675706503	0.0239057655	-0.1655771188	0.099866883	-0.0102350724	0.040176887	0.0712146793	-0.0816561715	-0.1428664652	0.0100088248	0.1624162584	0.0288638213	0.1467658132	-0.1315820867	0.0048655538	-0.008943954	0.0349559248	-0.0407491265	0.1898153396	-0.0782103831	-0.1397362021	0.0616496713	0.0661852359	0.0471068803	-0.0373149267	0.1884868989	0.0297049857	0.0769930803	-0.0615459575	0.1063446974	0.1682793469	-0.0099230194	0.118499685	0.0989170555	0.1216237719	-0.025672411	0.006398292	0.0625863843	-0.1146693577	0.1202262017	-0.0603876899	-0.0332610772	-0.0122899705	0.029218078	0.0430130931	-0.2113137034	0.0727093173	0.1199641244	-0.0634934467	0.1474173493	-0.0443082676	-0.0181052395	0.0576172464	-0.0099043883	0.0277733779	-0.0539316788	0.0018020346	0.0065448107	-0.2096613157	-0.0147837956	-0.0106916296	0.0831318887	-0.0651768952	0.044345763	0.0372459565	0.0034622458	0.0191711925	0.1052262161	0.0456583543	0.0189457635	0.0320423359	0.113520885	0.0942231514	0.069585522	-0.1326953577	-0.0082803263	-0.1827296723	0.0638460483	-0.0683884168	-0.1306380564	-0.0592001213	0.0	0.0	0.0	-0.0049596592716056	-0.0188825482450453	2.459822009042339e-05	0.0003565506282264	0.0001841555002783	0.0116205803301027	3.3913248282750954e-08	0.0001350378872083	-0.0004827025883571	-0.0733873491630134	2.3300178880664402e-07	0.005385703017174	0.0005197999713559	0.001001791108237	2.701920102215945e-07	1.0035854245427167e-06	0.0008491224296423	0.0001821164336938	3.3166395421348265e-08	7.210089005216428e-07	0.0004702789031396	0.0004961181627046	2.211622467381853e-07	2.461332313653917e-07	0.0	0.0	0.0	0.0
970.0515134483558	-0.3249638631186826	940999.9387434456	0.1056015123330179	1348.315950339181	-1.2912791115898017	1.6674017440281474	1817955.901939049	999.6444700270432	-1.912202461438369	999289.066455648	3.656518253530957	1072.663792443501	888.0070164531743	1.219215	20.610559	0.2294848707894755	0.1161363783862426	-0.0492948091	0.0809025063	0.1452566488	-0.054318957	0.0883483789	-0.0243372877	0.0365021555	-0.0255032536	0.1403241153	0.04156224	0.099401004	0.054746134	-0.0051967624	0.029589964	-0.08442395	-0.1977318936	0.0674230347	-0.0837737055	-0.1061915945	-0.042217896	0.0367863132	0.0001079899	-0.1334801022	0.1377250662	0.0334652332	-0.0034577994	-0.1107377181	0.0334996879	0.1756847121	-0.0717671232	-0.0369388402	0.0039716374	-0.0968195747	0.0145067216	-0.1068227431	-0.0522164153	-0.0536103213	0.0012894912	0.1157688013	0.0082296213	0.1246886979	0.1179825676	-0.0033301022	0.1847439227	0.1046521681	0.0030541215	0.0309883038	0.0784918391	-0.0651739391	-0.0664300005	-0.1506083571	0.106739162	0.0765543525	0.0017681037	0.1106235284	-0.0559590652	-0.0273055741	-0.1507142855	0.0125287643	0.0127415869	-0.0423220244	0.1622688526	0.0471160746	-0.1529388192	0.0409540069	-0.1509513578	0.0317741793	0.079942673	0.0425556285	0.0281784062	0.1374129545	0.056049423	-0.1608220791	-0.0306697223	-0.0426772921	-0.0985048661	-0.0341511523	-0.1477733894	0.0275831454	-0.0346056219	0.0607598083	-0.0742711084	-0.1297908185	-0.0463624933	0.0	0.0	0.0	0.0196068608560722	0.0245665201276778	0.0003844289926293	0.0006035139111835	-0.0932297701933322	-0.0934139256936105	0.0086917900503015	0.0087261615134913	0.0162390915493801	0.0167217941377372	0.0002637080943491	0.0002796183991848	-0.0004089087016261	-0.000928708672982	1.6720632626554288e-07	8.624997992719876e-07	0.0011930313306565	0.0003439089010141	1.182733321967948e-07	1.4233237559280191e-06	-0.0001527561394732	-0.0006230350426128	2.3334438146755734e-08	3.881726643235337e-07	0.0	0.0	0.0	0.0
970.5523286356909	0.5008151873350926	941971.822620162	0.2508158518654838	1347.962068121774	-0.3538822174068627	0.1252326237967981	1817001.7370951304	1001.62960543119	1.9851354041468312	1003261.8664762416	3.940762572797203	1073.5341680965964	877.5168425883722	1.186234	20.053013	0.2183053560258755	0.1158411897696607	0.0508159529	0.0187572099	-0.1190683089	-0.098480586	-0.0376282429	-0.1412590013	0.0181099065	0.1361976822	0.0647021097	0.0298470728	-0.0641865438	0.032079611	-0.1279595471	-0.067388503	0.0114559261	0.0670810111	-0.0213593581	-0.0462831584	0.0897613568	0.0780668426	-0.0237049424	0.011297224	0.0298649726	0.1035065328	0.0301135789	0.0023398495	0.0777700924	0.02135437	-0.0189837637	0.0295155282	0.0724454579	0.1626142257	-0.0977061469	0.0743230042	-0.0469740981	-0.063010299	0.0323271553	-0.0166228507	-0.1988162332	-0.0320176091	-0.0245653477	0.007772802	-0.0421450414	-0.0784315902	0.0753249009	0.0866444291	0.0887439585	0.0676349645	0.0490183917	-0.1363482514	-0.0709374776	-0.0032848991	0.0903059358	-0.0077078526	-0.028940813	-0.0390034344	-0.0685979883	0.1123142457	0.0038349801	-0.0781449531	0.0760542293	0.0497394522	-0.0401669522	0.0240752715	0.0444326565	-0.0509560141	0.1029625516	-0.0309570771	-0.0710610174	0.122418853	0.0342627651	0.0211913253	0.0500009004	0.0698987505	0.2012256084	-0.0562799029	-0.1373726329	0.0047109678	-0.1068679744	-0.01380056	0.0576297638	-0.0799396572	-0.1281018373	-0.0329905505	0.0	0.0	0.0	0.0044955233201733	-0.0151113375358989	2.0209729922221968e-05	0.0002283525221238	0.0095840526734747	0.1028138228668069	9.185406564793756e-05	0.0105706821724871	0.0351682888942548	0.0189291973448747	0.0012368085437497	0.0003583145121212	-0.0008561568950535	-0.0004472481934274	7.330046289476498e-07	2.0003094652407306e-07	0.0006477931010087	-0.0005452382296478	2.972847270694671e-07	4.196359017144678e-07	0.0004837774030175	0.0006365335424907	2.3404057567035658e-07	4.051749507157598e-07	0.0	0.0	0.0	0.0
