global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
1591.946971011969	1.3395561652953347	2534295.158514183	1.7944107199807422	1899.9154332193093	-2.134610122509457	3609678.653384916	4.556560375119839	1667.8216512084718	0.9781193211822484	0.9567174064700222	2781629.0602397537	1709.6765973199842	1393.3354362491186	1.457715	17.144218	0.1929466754547948	0.1255858510171461	-0.0686391572	-0.1029617801	0.0341180394	0.0656896835	0.043076126	0.1025917897	-0.1244492382	0.1209819662	0.1755065106	0.1144809923	0.0470549759	-0.165690662	-0.0097881924	-0.0552493821	0.0114031277	0.0866116306	-0.1177651306	0.0962913267	0.0413626648	-0.1353616662	0.1143776106	-0.0272601142	0.1281758301	0.0332598593	0.000667416	0.1363711205	0.0752500084	-0.0148976674	0.042500121	0.0016870611	-0.020722649	0.1710423166	-0.0618558178	0.1376114499	0.0610296545	-0.0017619618	0.1241672901	0.0164961442	0.0653396709	-0.0135111979	0.0321754278	0.1906221694	-0.1867319665	0.0443691634	0.00853811	0.0208198236	-0.0366236915	0.0465519651	0.0835238232	-0.0234429189	0.0313057206	-0.0419153716	-0.0635582507	-0.01139755	0.1110095287	0.0146406491	-0.0086266891	0.0813293288	-0.0416309589	0.1160147091	-0.0154352962	-0.0455821284	-0.0433211922	-0.1690884027	0.1131022564	-0.1005261864	-0.136397392	-0.097192659	-0.147578242	-0.0595400806	0.0006751486	-0.1022399237	0.0354713321	0.05625727	-0.0272217904	-0.0452342874	-0.0047768681	0.0205947964	0.0548022421	0.0770044987	0.0412950079	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0376425377061906	0.010476829122652	0.0014169606449619	0.0001097639484652	-0.1050507058078693	-0.1169718916236774	0.0110356507907315	0.0136824234300213	0.0128895588057247	0.0444410878830154	0.0001661407262062	0.0019750102922258	-0.0004240328685314	-5.654456659999864e-08	3.197288011981682e-15	1.7980387359496756e-07	-0.000273949118583	2.008501721140004e-05	7.504811957240258e-08	4.034079163822358e-10	-0.0002400580936962	-0.0004009957747309	5.7627888349053545e-08	1.607976113521149e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1592.9546915309224	1.0077205189534195	2537504.649270376	1.0155006443197496	1905.941658448637	6.0262252293277925	3632613.605409941	36.3153905145868	1668.5594482421875	0.7377970337156512	0.5443444629596137	2784090.632318273	1711.4938640071543	1400.454849921936	1.252167	14.726767	0.0521466147729549	0.0376001317146767	-0.0117771404	0.1058176428	0.0771763203	-0.0113116396	-0.0551687656	-0.0786048592	-0.0800665367	0.0235709679	0.1298641496	0.0080132317	-0.0044903482	0.0134077093	0.0709326827	-0.1216021334	-0.0103693449	0.1277410163	0.0329883458	-0.0420441748	0.010738528	0.0072592834	0.1041922435	-0.0303967073	-0.0567966077	-0.0282158572	0.0172127018	-0.1276993993	-0.0993545649	-0.0236184465	0.008533409	-0.0930677953	-0.0698592673	-0.1008619406	0.0500525625	0.0084328224	0.0268781821	-0.0684491918	-0.0550795162	0.0895953609	0.0769460972	0.0505798563	0.057110842	-0.0744062687	0.0243679957	0.0514486621	0.1570226758	0.0495689334	-0.0103881714	0.0454721459	0.0680190774	-0.0813132334	-0.0367605603	0.0908692953	0.0518349159	-0.0358065408	-0.0999124888	0.100236554	-0.0963828195	0.0631637184	0.0196612386	-0.0134481406	0.0043409753	0.1293114311	-0.0189470273	-0.1491600037	0.0264160157	-0.1091867906	-0.0906149752	-0.0595664631	-0.1542433925	-0.0012028044	0.1403887654	-0.1643749891	0.0096917558	-0.0298460867	-0.0038353326	0.0489749846	-0.0227392541	0.0040777791	-0.0774491614	-0.0185321975	0.0557510489	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0239256999609551	-0.0137168377452355	0.0005724391186216	0.0001881516377291	-0.0703922475718314	0.0346584582360378	0.004955068518214	0.0012012087272991	0.0129110287358713	2.1469930146600025e-05	0.0001666946630184	4.6095790049988446e-10	-0.000424028467314	4.401217399969785e-09	1.93707146017968e-17	1.7980014109265997e-07	-0.0002189448779137	5.500424066929996e-05	4.7936859564645006e-08	3.025466491606272e-09	-0.0002600464290402	-1.9988335344000014e-05	6.762414525655979e-08	3.9953354982420024e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1592.0878455903303	-0.8668459405921567	2534743.70807646	0.7514218847211008	1909.8214431934143	3.8797847447772256	3647417.944881376	15.052729665806082	1669.212330691146	0.6528824489585077	0.4262554921580583	2786269.804931368	1712.0728470222946	1395.7494871879387	1.425753	16.768314	0.0253295301487535	0.0147519477706538	0.106419715	-0.116282222	0.0497072111	-0.1409633731	0.0788279448	-0.0196350197	0.0079441476	0.03205749	0.0657092003	-0.0821690348	-0.0294393789	-0.072960056	-0.0664406363	0.0669995163	-0.0845631768	0.0820818854	-0.0778099706	-0.0091864414	-0.202546761	0.1792325889	0.0841435608	-0.0372007159	-0.0400526555	0.0074454174	0.0083050594	-0.090056623	0.0569882718	0.0197126062	-0.0382164958	-0.0703610689	-0.0117851135	-0.1791911215	-0.0027965241	-0.1041216997	0.0455768419	0.0784419752	0.0646477611	0.1260440611	-0.0661696219	0.030166887	0.0141191482	0.0054675216	0.0394173636	-0.0143717649	-0.0242405762	0.2018241859	-0.1460469269	0.096269509	-0.075902824	-0.0781851645	-0.076009077	0.0606043588	0.084497907	-0.0466771291	0.0720324781	0.0714192136	0.0075703998	0.0973543441	0.0388770861	0.0153272914	0.0374509681	-0.0944051033	-0.0934421892	-0.1270372976	0.0594170469	0.0792365262	-0.0894029643	0.0315110792	-0.2006637615	-0.0020467126	0.0629859099	0.0388229269	0.1303107162	-0.0186267872	-0.1584305434	0.0354225676	-0.0759702326	-0.1791599028	-0.1331880626	-0.0093574343	0.0520764644	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0227234782600618	-0.0012022217008932	0.0005163564642355	1.4453370180987748e-06	-0.0703158070069065	7.644056492490947e-05	0.0049443127150325	5.8431599660393e-09	0.012862998176871	-4.803055900030016e-05	0.0001654567220981	2.3069345978813152e-09	-0.0005270907495012	-0.0001030622821871	1.0621834009634033e-08	2.778246582097368e-07	-0.000401879845304	-0.0001829349673902	1.6150741006156698e-07	3.346520229409011e-08	-0.0004541059259414	-0.0001940594969012	2.0621219197509625e-07	3.7659088337546846e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.114830999823	-1.9730145905073184	2528465.1757655954	3.892786574354762	1898.1364307189256	-11.685012474488758	3602921.9096223824	136.53951652895788	1667.1568642345148	-2.055466456631166	4.22494235433588	2779412.0099642607	1708.805337484781	1388.8014733290756	1.462156	17.196457	0.1040518579657186	0.051001489143416	-0.1413569561	-3.74515e-05	0.0925923422	0.0886999399	0.0545287434	0.0367191474	0.0310308782	-0.0118867319	0.0914357088	0.0835396467	-0.1423649065	-0.0168385463	0.0169129324	-0.0796128678	-0.0838845879	-0.0224582318	0.1442905034	0.0551151556	0.1327329733	0.0491344556	0.1693260095	-0.1092009727	0.1253628943	-0.02869314	-0.0710985	-0.0158173053	-0.0175086834	0.0320669388	0.0753419967	0.0565685214	-0.0054101693	-0.0453349379	0.0993388173	0.1331722824	0.0961894823	0.0772710125	-0.0612442331	-0.065150963	0.1034564994	0.046605074	-0.1667146235	0.0515470919	0.0389151334	-0.0063202992	0.0425700958	0.0109079361	0.0197712039	0.2244760369	0.1030609941	-0.0006932835	0.1053006919	-0.0357333429	0.0143766008	0.0478185816	-0.0356042936	0.0764733484	-0.04345418	0.0930815326	-0.0455367103	0.0844604458	-0.1344779779	0.0367242903	0.0276697113	-0.0674573249	0.0298100404	0.079762438	-0.1181994495	0.0897764507	-0.193513764	-0.1115999634	0.0818083427	0.0472845643	0.0610943994	-0.1887780963	-0.1009432714	0.0104344201	-0.1975424926	-0.0523098263	-0.0905708518	0.0256731403	0.1265067251	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0168467281261825	-0.0058767501338793	0.0002838122485575	3.453619213605037e-05	-0.0918697319823138	-0.0215539249754073	0.0084400476545021	0.0004645716818454	0.055779791262708	0.042916793085837	0.0031113851133112	0.0018418511287725	-0.0002470191159388	0.0002800716335623	7.844011992631122e-08	6.101844363918632e-08	-0.0001079562807599	0.000293923564544	1.1654558555510356e-08	8.63910617943097e-08	-0.000354013328636	0.0001000925973054	1.2532543685194056e-07	1.0018528035340966e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1589.5829221719346	-0.531908827888401	2526773.8664606665	0.2829270011856126	1900.2625993021416	2.1261685832159856	3610997.9463065313	4.520592844254671	1667.7257060663364	0.5688418318216009	0.3235810296301544	2781309.0306744603	1709.2010033897852	1381.1753168207897	1.417426	16.670383	0.1315524696181824	0.0718084570543158	0.0414806599	0.123934145	0.0013338439	0.028846084	-0.0921830878	-0.0985862849	0.132395852	0.0221692611	-0.0197263943	0.0486748681	-0.035535727	0.0094597996	0.0882282093	-0.0471967345	-0.0882712271	0.0156015239	0.0615059413	-0.0379845472	-0.0866697832	0.0610695259	-0.1274615671	-0.1000932772	-0.1005612898	0.0245862055	-0.1287775921	0.1959059558	0.1119521148	-0.1566215009	0.1254596046	-0.0206424676	0.1803208947	-0.0745993113	-0.0311806643	0.0911498751	0.023585438	-0.0255158713	-0.0996100058	0.0967286576	-0.0245394561	0.0621246799	0.0277658273	-0.0783575791	0.0687212007	0.0701839014	-0.1040369469	-0.0539028352	0.0544484582	0.0931686253	-0.0057804378	0.060771443	-0.0302309647	0.150368175	-0.030545579	0.0851051871	0.2106497653	-0.233147625	-0.0094645694	-0.0081253907	0.0123452792	-0.1536768183	-0.0861790435	0.0368459289	0.117431838	-0.0644660065	-0.0281461243	0.0773837775	-0.1829102656	0.0227776638	-0.1350935844	0.0454254756	-0.0435179871	-0.0599931768	0.1860631431	-0.1172848399	-0.1207260878	0.0549693866	-0.0891417596	0.0447718238	-0.0748931111	0.0550037594	-0.0394110422	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0214093004704807	0.0045625723442981	0.0004583581466353	2.081706639695476e-05	-0.026956353707277	0.0649133782750367	0.0007266450051918	0.004213746679078	0.0370021954669255	-0.0187775957957825	0.0013691624693725	0.0003525981038697	-0.0006540889125925	-0.0004070697966536	1.6570581934768462e-07	4.278323055764391e-07	-0.0002732887319969	-0.000165332451237	7.468673103647344e-08	2.7334819432034983e-08	-0.0006475895448066	-0.0002935762161705	4.193722185428194e-07	8.618699470104685e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.8694005897194	1.2864784177847923	2530865.449732693	1.6550267194260626	1901.9941613700955	1.7315620679539734	3617581.789885933	2.998307195177041	1668.5989680204902	0.8732619541538043	0.7625864405725209	2784222.516079045	1711.0317221417226	1386.8351015925832	1.386034	16.301176	0.097648466158511	0.0715688295810791	0.0631649572	-0.1026404854	-0.064124711	-0.1118991386	0.0398721346	0.0122674828	0.0909769035	-0.0435624002	-0.1480168277	-0.0862271613	-0.0854459147	-0.1211455364	-0.198480285	0.0984967716	-0.0054051574	-0.0879961728	-0.0776522976	-0.0176014733	0.0480419446	0.1712058632	-0.0903178103	-0.0986125548	0.0711028172	0.0971895181	0.000514424	-0.1308572753	-0.0632399494	0.0394680932	-0.0124797898	0.0268566022	0.0256000716	0.0415217388	0.1843595283	-0.1426629569	0.0246787765	0.1561653336	0.0686580679	0.0239908337	-0.0256880154	-0.0182331455	0.049925371	0.0566155373	0.038685573	-0.109527067	-0.1792063179	-0.0970379024	-0.0805852707	0.0827188437	-0.1258727212	0.0074475749	-0.0583455703	-0.1233699807	0.0336078981	0.078711151	-0.1180494945	0.0798837112	-0.099827225	-0.0535763879	-0.0657330006	-0.0337490542	0.0007889481	-0.1199638988	0.015932579	-0.0455639643	0.0932259188	0.0799891768	-0.0780695598	-0.0883943369	0.0250052325	-0.0760873987	0.0757192391	-0.0664251344	0.0500157728	-0.0743508147	-0.0021383227	-0.0087825911	-0.0995108352	0.0372043299	0.010149217	-0.0257914563	0.0328700553	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0213925740422951	-1.6726428185599718e-05	0.000457642224155	2.7977339984802464e-10	-0.032071813204439	-0.0051154594971619	0.0010286012022204	2.616792586710489e-05	-0.0268873757707979	-0.0638895712377234	0.00072293097584	0.0040818773129401	-0.0003316641576698	0.0003224247549227	1.0395772258696317e-07	1.1000111348281793e-07	-0.0005138938262934	-0.0002406050942965	2.640868647024712e-07	5.7890811401427656e-08	-0.000638085214117	9.504330689599968e-06	4.071527404747378e-07	9.033230185727178e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1592.0813760106766	1.2119754209572875	2534723.107840049	1.4688844210045942	1899.2261580563663	-2.768003313729196	3607059.999445546	7.661842344815808	1669.66951094944	1.0705429289498625	1.1460621627245502	2787796.2757941424	1711.677601229405	1379.328171829312	1.289225	15.16261	0.1231975238910903	0.0588169799467807	-0.135802941	-0.0192685361	-0.0177113176	0.1504832933	0.0346690059	0.0276754688	0.053507246	-0.1128073639	-0.1433985457	-0.1294221558	0.0349542427	-0.0540119022	0.0623113159	-0.1730702276	-0.0276359998	0.0212866003	-0.0083358155	0.0505620941	-0.0809026612	0.0146686041	-0.0724007807	0.0985825549	0.1435959344	-0.0495078705	0.1058011613	-0.1207344614	-0.0359290343	0.0056737149	0.0167875001	0.0902343401	-0.079226431	0.072843333	0.0470095003	-0.0679558428	0.1292351532	-0.1228472942	0.0009036247	-0.0199160082	0.1380878798	0.0330710915	-0.073757337	0.0393781967	-0.0250305289	0.0646471349	-0.0558266754	0.0371248989	-0.0714461186	-0.1195479444	-0.0805109509	-0.1302487662	0.0263661072	-0.1681808932	-0.0286953621	0.0665015382	-0.0389153003	-0.0177855751	-0.0663500824	-0.0413522585	-0.1424730388	0.0636068709	-0.084108548	0.0380040179	-0.0211002246	0.0196977439	0.0095542658	0.0663441364	-0.0737077053	-0.1218231137	0.034623557	-0.0053639013	-0.0729891155	-0.1581666499	-0.0926639482	-0.0818832026	0.0307750352	0.0996150451	-0.136559734	0.0596065226	0.1322445854	-0.0329929641	0.1256713839	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0058756691588968	-0.0155169048833982	3.4523488064811034e-05	0.0002407743371604	-0.0269973758149859	0.005074437389453	0.0007288583008955	2.5749914819479583e-05	0.0209354404668857	0.0478228162376836	0.0004382926675425	0.0022870217529032	0.0001029987952909	0.0004346629529607	1.889318826765157e-07	1.0608751831376724e-08	-0.0004859997143755	2.789411191790001e-05	2.3619572237306762e-07	7.780814796883313e-10	-4.974971384492669e-06	0.0006331102427325	2.4750340276520903e-11	4.008285794528144e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1591.3425890420558	-0.7387869686208433	2532371.2356990734	0.5458061850039748	1900.6467936655108	1.4206356091444832	3612458.234270986	2.018205533969317	1669.695504160098	0.0259932106578162	0.0006756470003016	2787883.076612444	1711.8493811757362	1394.795157150866	1.185311	13.94047	0.0917021685441315	0.0541493049814199	-0.0237095107	0.1280880767	-0.0238506064	0.0256797282	-0.1140042526	-0.079418428	0.0469857951	-0.126126196	-0.0160682816	-0.1203523595	0.0162692478	0.0417047037	0.1106317252	0.0389048445	0.1256833256	0.0294829506	-0.0693993854	0.1073771192	-0.1318280181	-0.0866721314	0.0420704807	-0.0058486465	-0.1494152693	0.052151433	0.067782755	-0.1337524367	-0.0003603909	0.0494697737	0.0354688909	0.0356406962	0.0260911939	0.005895147	-0.116666578	-0.1262871285	-0.0005393461	-0.0993592193	-0.0955027971	0.0578045396	0.0027570927	-0.1312138	0.0844745819	0.0614309725	0.0856276901	-0.0039677628	0.070408711	0.1138630519	0.0690275879	-0.0585318234	-0.1177751299	-0.0748276569	0.0295766513	-0.0560394715	0.125838701	-0.0495568596	-0.0223169177	-0.0291419113	0.0254760246	-0.0347945447	-0.0127486965	-0.0143518226	0.0469902711	0.1764442848	-0.0190502009	0.0266972522	0.0269630346	0.0567921723	-0.0226279327	-0.0945975973	0.0486487882	-0.040652147	0.0626593732	-0.2250394228	-0.0548469563	-0.0556090578	0.1041860318	0.0606061261	0.0580892293	0.0095491542	-9.25648e-05	0.0118632645	0.1948952978	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.004893326674491	-0.0009823424844058	2.394464594328515e-05	9.649967566685593e-07	-0.0139452673767692	0.0130521084382166	0.0001944704822095	0.0001703575346829	-0.0318840568115632	-0.0528194972784488	0.0010165930787629	0.002789899292748	-9.600009723327298e-05	-0.0001989988925241	3.960055922584735e-08	9.216018668797866e-09	-0.0001919999564321	0.0002939997579433	3.68639832699283e-08	8.643585767077778e-08	-1.0092149908625184e-06	3.965756393630151e-06	1.018514897781633e-12	1.572722377361842e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.902373910511	-0.4402151315448463	2530970.363314099	0.1937893620410464	1901.757680657205	1.1108869916940876	3616682.275938672	1.23406990831514	1667.9230942470178	-1.7724099130800823	3.141436899984545	2781967.448322546	1709.9786186493493	1405.666795655926	1.271877	14.958578	0.1324453309037263	0.0741430257235594	0.1323365671	0.0161402315	0.0343056619	-0.0943694133	-0.020006503	-0.0190523007	0.0647686499	0.069984453	0.0106685344	-0.0819034807	0.032288401	0.0430632347	-0.1669125462	-0.1276689196	-0.0551771609	0.0755132571	0.0039518676	0.0944900178	-0.0448932767	0.0076798359	0.1301313606	0.0502909443	-0.0966103738	0.0042015264	-0.1174663329	-0.1017830539	-0.0416961027	0.0351768304	-0.0597720558	-0.030599288	0.0056344574	-0.0053439684	-0.0693387819	-0.0866117315	-0.0362922846	-0.0113936538	0.014375598	0.0433022312	0.075247968	0.1924897188	-0.0352546286	0.131822172	0.0551039736	0.0016463647	0.0687637233	0.1198144647	0.0284940971	0.043274146	-0.0865147666	0.0369575779	0.0483887344	0.0636876967	0.0663424241	-0.0036789473	-0.055230258	0.0533428519	0.1427436683	0.0733359857	0.012717045	-0.0928704248	0.1251241369	0.008268691	-0.0897983301	0.0544299072	-0.0698157188	0.1804558927	-0.063625813	-0.0107603567	-0.0009549908	-0.1019752524	0.0367725215	0.0076453192	-0.0687987456	-0.0509856814	0.0935789316	-0.0289745838	0.0404134971	-0.0316614997	0.0836927249	0.0046405558	0.0067638067	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.003876365581604	-0.008769692256095	1.5026210122244116e-05	7.690750226661262e-05	0.0002378479407241	0.0141831153174933	5.6571642906694994e-08	0.0002011607601093	0.0230395474242754	0.0549236042358386	0.0005308207455154	0.003016602302255	-0.0008079667022019	-0.0007119666049686	5.068964465905528e-07	6.528101918670136e-07	-0.0004060664458698	-0.0002140664894377	1.6488995846133122e-07	4.5824461900180935e-08	0.0001643360724888	0.0001653452874796	2.700634472104413e-08	2.7339064091732243e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.638821692545	-0.2635522179659801	2530131.861075448	0.0694597715947875	1902.489151686765	0.731471029559998	3619464.972285826	0.5350498670855635	1666.4328157034356	-1.4902785435822352	2.220930137461588	2776998.3292532805	1708.4537248487595	1393.7125511644574	1.190183	13.997777	0.0855832829225161	0.0514163318898164	-0.0018606264	-0.1226307227	0.003038692	-0.0353630796	0.0848346228	0.06633443	0.0228863243	0.0159820144	-0.0319949923	0.0640842615	-0.1120519869	0.0362950434	0.073399728	-0.0325717682	0.222684501	-0.1343256981	-0.0909457526	0.1378475183	0.0915690296	-0.0322594995	0.0240884015	0.1527437405	0.1695880436	0.1083641534	-0.0628996165	0.0729178573	0.0809766504	0.1313107649	-0.0589394049	0.0204668868	-0.0985673272	-0.0502649394	-0.1001579396	0.0318914608	-0.0198943397	0.0961926919	-0.0669853065	-0.1242541012	0.1583680233	-0.0937428708	0.0368900497	0.0095655061	-0.1576206055	-0.168806713	-0.0826079665	0.0922560286	0.1936702943	-0.0566920434	0.0613450895	0.0402433079	0.0329452363	-0.1180816761	-0.0666312022	-0.1277329602	0.0436808669	0.0878369078	0.1579687105	0.0170955601	-0.0225541022	0.0411439373	0.0511603856	-0.0863598785	-0.0901798544	0.0985486014	-0.0316370339	0.1685976161	0.0249756982	0.0531277281	0.0343574493	-0.0841968947	-0.0256405551	-0.0970731895	0.0700725355	-0.052775909	0.0475830082	-0.1117841436	0.0735810761	-0.0913396342	-0.0401780869	-0.0572836024	0.0393527655	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0066843832448739	-0.0028080176632699	4.468097936435093e-05	7.88496319723575e-06	-0.0098666245858396	-0.0101044725265637	9.735028071789444e-05	0.00010210036504	-0.0205069274762621	-0.0435464749005375	0.0004205340745166	0.0018962954762631	-0.0005590250977728	0.000248941604429	6.197192241573445e-08	3.125090599398887e-07	-0.0003719617505406	3.4104695329200004e-05	1.3835554386522757e-07	1.1631302434975563e-09	-0.0001351039843958	-0.0002994400568846	1.825308659962057e-08	8.966434766705249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.345793315061	-0.2930283774840063	2529199.7423149105	0.0858656300109093	1897.9120378815728	-4.577113805192084	3602070.103535785	20.94997078567996	1667.101364226749	0.6685485233133477	0.4469571280244578	2779226.9586066874	1708.4083733937098	1376.7735136683723	1.117751	13.145891	0.1800586132859519	0.1061480252838275	-0.1276897749	-0.0331983524	0.0837923508	0.136307045	0.0817343571	-0.0155846672	0.130236096	0.0719134643	0.0221801681	0.0681019409	0.0016452388	-0.163499765	0.009416331	-0.0783523796	0.0309295719	-0.1893067958	0.1403649944	0.1292801732	0.0038022577	-0.0867436801	0.0421057217	0.0432637751	-0.0012226144	-0.0595862543	-0.0073486759	-0.0858266976	0.0833375579	0.0575793361	-0.0231902778	0.1128153133	0.0481983273	-0.058266905	0.0064897192	0.1313396811	0.1363680791	0.0067963696	0.1047516302	-0.0842324628	0.1211532698	-0.0546809672	-0.1525968194	0.0790389093	0.1097233167	0.0166541863	-0.0742782718	0.0208030589	0.1232658623	-0.0881206301	-0.0121290449	0.0350430265	0.1375235148	-0.06723266	0.0525501907	-0.058169618	-0.0051127665	-0.0463367612	-0.0144234561	0.0920992556	-0.0974008466	0.0427807393	-0.0519714832	0.0260280762	0.00105091	0.12755154	-0.0979757308	0.0985592576	-0.0915409592	0.0763423087	0.0653293674	0.0074093461	0.0197832306	0.1030103184	0.1084066336	-0.0424438599	0.018807123	0.0643836877	-0.004065317	0.0163838593	0.1337315692	-0.0453524533	-0.01851835	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0474951481505314	0.0541795313954053	0.0022557890978409	0.0029354216222257	-0.0214065156032887	-0.0115398910174491	0.0004582389102738	0.0001331690846946	0.0610677781940154	0.0815747056702775	0.0037292735335534	0.0066544326051924	-0.0008829716481887	-0.0003239465504158	1.0494136752636118e-07	7.796389315050693e-07	-0.0003400725637623	3.1889186778300026e-05	1.156493486238636e-07	1.016920233381305e-09	0.0001643499824664	0.0002994539668622	2.7010916736705992e-08	8.967267826950756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1590.2528817326702	-0.0929115823907977	2528904.2278590617	0.008632562142362	1900.4712395828765	2.559201701303664	3611790.932481675	6.549513347955568	1668.3675478258378	1.2661835990888903	1.6032209066016958	2783450.2746383995	1710.234117890505	1385.1306285111505	1.261131	14.832193	0.1370103677024877	0.0866378462865596	-0.0511487841	0.1362098132	-0.0242318933	0.0607359285	-0.0903080037	-0.0886013335	0.1097285258	-0.0790294638	-0.066172648	-0.0380120246	0.0195083024	-0.0256527153	0.1579717559	0.0457035498	0.0580864034	-0.1384010057	0.1149662759	0.1291320434	-0.0228583664	0.2437577932	-0.0956904726	-0.0837187769	-0.0850577235	-0.0219446315	-0.0830136646	0.0400879431	-0.0502774449	0.1194265455	0.0690736794	0.0281315762	-0.0174141602	-0.0426124266	0.078190373	0.0052642726	0.0564743289	-0.0865312835	-0.0723995313	0.0066017521	-0.0163517216	-0.1037145828	0.045942002	-0.1037099503	0.1925290789	-0.1512152061	-0.2132875322	0.0567921549	0.1083183284	0.0888834445	0.0198512793	0.0910859141	0.0502299361	-0.0137337276	-0.0271001824	-0.0906735905	-0.1212137643	-0.1204050156	-0.1002251232	-0.0355195963	-0.0561088095	-0.0893844748	-0.0395817486	0.1115827841	0.0788951045	0.0987086322	0.0761089017	0.0501894609	-0.0796648999	0.1198096578	0.1721579403	-0.020975795	-0.0047129859	0.0030008749	0.1013834128	0.0411733283	0.0375375686	0.1790652981	0.0867146914	-0.0598889741	-0.0553369796	0.0195337477	-0.0609745021	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0310611073100517	-0.0164340408404797	0.0009647923873265	0.0002700776983465	-0.0294399767290798	-0.008033461125791	0.0008667122298087	6.453649765959678e-05	-0.0180980651198865	-0.0791658433139018	0.0003275399610836	0.0062672307476012	-0.0007170304990991	0.0001659411490896	2.7536464961176856e-08	5.141327366383044e-07	-0.0002479122846799	9.216027908239996e-05	6.14605008952078e-08	8.493517040545849e-09	-0.0002450890378079	-0.0004094390202743	6.006863645360226e-08	1.676403113231787e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
