global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84
988.9982863393124	-1.1281138050840127	1.2726407572211298	978117.6103820964	1277.1770681024907	-5.392167059930216	29.07546560219647	1631181.2632868742	1060.5140131394196	-4.243113972258698	18.004016181576983	1124689.9720650772	1105.4138244658766	658.5239423638252	0.992689	27.275564	0.3977348314468601	0.181952226987454	0.0168772541	0.1437634598	-0.1648232576	0.0700424903	0.1715344267	0.1248396953	0.0089737697	-0.0389848074	-0.2033882313	-0.0955839451	-0.1264064571	0.0249635117	0.2103230897	0.0457166021	0.0665792503	-0.1290507436	-0.1553598855	-0.1546536495	-0.0945829893	-0.1675441421	-0.1172657873	0.1717071689	-0.0202679538	0.2437497902	0.0133637525	-0.0513208445	-0.0530157602	-0.0064565149	0.0259994527	-0.0126572248	-0.021939059	-0.2189481671	0.2374992285	0.0746088532	0.1310590082	-0.1326250467	0.0704654419	-0.0206643218	-0.1265361536	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	-0.1615879403409081	0.0650276112192217	0.0042285902208782	0.0261106624636168	-0.1517455035059498	0.0152042469909901	0.0230266978342742	0.000231169126563	0.0645836366977761	-0.0270746099138533	0.0007330345019873	0.0041710461291103	-0.012326722924319	-0.0027733248978603	7.691330989091847e-06	0.0001519480980529	0.0076686589875865	0.0013118373977978	1.7209173582611642e-06	5.88083306678912e-05	-0.0092693608552934	-0.0017234049707976	8.592105066564558e-05	2.97012469337022e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.5244242559256	-1.4738620833867344	2.1722694408450853	975204.4885019974	1276.4285456060054	-0.7485224964852932	0.5602859277445759	1629269.8320378622	1062.149751481409	1.6357383419895086	2.675639923454587	1128162.094572019	1104.0255776422132	636.36539296301	1.675872	46.047028	1.312623439047543	0.7328389417438846	0.0500309034	0.0061938765	0.0405912761	-0.012260864	-0.0881269616	0.0837751142	0.0080023414	-0.0495449544	-0.0479374402	0.0413103915	0.0144678981	0.0467270083	0.0237561631	-0.0905807114	0.009427761	0.0471504403	-0.057810755	-0.0249379229	-0.0088069123	-0.0100334882	0.074479452	-0.0326316303	-0.1345459065	-0.0754210797	-0.0431030407	0.0660090875	-0.0629204394	-0.0383162387	-0.0239665664	0.0713702522	-0.0072158469	-0.0204441484	-0.0736762425	-0.0137136549	-0.0874215613	-0.1116944835	0.0778017951	-0.0884890444	-0.0672207012	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.1031111757299072	0.2646991160708153	0.0700656220486709	0.0106319145604038	-0.1114638723129957	0.0402816311929541	0.0124241948310078	0.0016226098115651	0.0949362912225098	0.0303526545247336	0.0009212836366978	0.0090128993910851	-0.0041250629051607	0.0082016600191583	6.726722706985972e-05	1.7016143971532837e-05	0.0041709650803232	-0.0034976939072632	1.2233862668906808e-05	1.7396949701275518e-05	-0.0014229140365342	0.0078464468187592	2.0246843553660508e-06	6.156672767961637e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.4699462926502	-3.054477963275417	9.32983562813514	969181.0751534536	1264.1570162091937	-12.27152939681173	150.59043373681445	1598092.9616309316	1060.694681343239	-1.4550701381701856	2.117229106994603	1125073.207029835	1104.0805909666296	639.9572255410698	0.959644	26.367624	0.4243486439411996	0.2447630874750904	0.126072628	-0.0559790655	-0.0076228503	-0.1526239176	0.0159135383	-0.0529361871	0.0635755824	-0.0595582607	-0.0274308099	0.088837404	0.0016488303	0.0576631412	0.0341619985	-0.0503770861	-0.0981042022	0.1133377407	-0.0572944878	0.0135610798	-0.0252797719	0.0932780373	0.1303985813	-0.0660189294	-0.067501689	0.0289632847	-0.0050526747	0.0574782024	-0.0904482942	0.0181399682	-0.0983602001	0.0220458227	0.0322321754	-0.0652460063	-0.0031026957	-0.0093894214	-0.1156929963	0.0206302428	0.0531373579	0.0606626941	0.0773579691	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.2169790943790275	0.1138679186491202	0.0129659028974826	0.0470799273975429	-0.1054966016719163	0.0059672706410794	0.0111295329643229	3.560831890388826e-05	0.0025926309700849	-0.0923436602524249	0.0085273515888152	6.721735347043369e-06	-0.0016174333424418	0.0025076295627189	6.288206023821784e-06	2.616090617242453e-06	0.0042858517392647	0.0001148866589415	1.3198944402740572e-08	1.8368525130958253e-05	0.0001979656297769	0.0016208796663111	3.919039057296463e-08	2.627250892660783e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.138533462333	2.668587169682837	7.121357482195855	974442.4842461656	1277.9946895222088	13.837673313015102	191.48120271773035	1633270.4264469668	1065.3483879816552	4.6537066384162245	21.656985476439235	1134967.1877751113	1108.3155034880815	642.2866086235281	0.97741	26.855774	0.52170531567534	0.2719581947873457	0.0453048666	-0.0885281153	0.0737213588	-0.0607029986	-0.0773395288	0.012554196	0.0748926803	0.0039799662	0.0050461132	0.1006605457	0.0853113626	-0.014545402	-0.0128380376	-0.0925508703	-0.0345967615	0.0973058577	0.0067550859	0.0879353461	-0.0167466173	0.0493860708	0.0526343013	-0.0498659053	-0.1289758757	0.0080244775	0.0306480545	0.0386251511	-0.0877230453	-0.0734784174	0.0213429896	0.0083234579	0.0603431656	-0.0345885353	0.0141481775	0.0359801427	0.0926021556	0.0150506258	0.1779144895	-0.1306483567	-0.0057241036	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.2419845829694225	0.025005488590395	0.0006252744596443	0.0585565383948853	-0.1222268025116903	-0.016730200839774	0.0149393912522317	0.0002798996201391	0.2562383372730608	0.2536457063029759	0.0643361443259355	0.0656580854884628	0.0003133411464416	0.0019307744888834	3.7278901269229545e-06	9.818267405333624e-08	0.0021979574947521	-0.0020878942445126	4.3593023762688415e-06	4.831017148736927e-06	-0.000309844035671	-0.0005078096654479	9.600332644089193e-08	2.578706563223082e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.9774508036958	-3.1610826586372696	9.992443574737267	968211.6236901396	1274.6854901156582	-3.309199406550533	10.950800712314402	1624823.098711396	1062.8817374332657	-2.4666505483894525	6.084364927869987	1129717.5877691575	1105.6805996381606	610.5688923203236	0.878035	24.125288	0.6803204837375988	0.3390007265268569	0.0679678639	-0.0224373996	0.0092984758	-0.0495215389	-0.0494737751	0.0552036255	0.002104291	-0.0207583042	0.0121647302	0.0438616327	0.0076450936	0.0195940839	-0.0010878326	-0.0450399135	-0.0560002219	0.0783711129	-0.0270699307	-0.0311524389	0.0197096603	-0.0053695911	0.0925948887	-0.1725348418	-0.0716529243	0.0483068929	-0.0336305592	0.1182614857	-0.0558681129	-0.0492419297	-0.1508563463	0.0337009162	0.0032218197	-0.0415317112	-0.0255199706	-0.0498071392	-0.0490031296	-0.0846195485	0.0847563282	-0.0967378164	0.0429105233	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0934242087905516	-0.1485603741788708	0.0220701847761661	0.0087280827881405	-0.1195692427367305	0.0026575597749597	0.0142968038086351	7.062623957484354e-06	0.1282206480907177	-0.128017689182343	0.016388528743587	0.0164405345968036	-0.0020291667106274	-0.002342507857069	5.48734306043e-06	4.1175175395184224e-06	0.0070996800317071	0.004901722536955	2.4026883829292563e-05	5.040545655262053e-05	-0.0010873108536755	-0.0007774668180045	1.1822448925205446e-06	6.044546530980424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
987.051407684218	3.073956880522246	9.44921090331006	974270.4814113964	1282.8046430650647	8.119152949406498	65.92064461585623	1645587.752269288	1062.1564678136674	-0.7252696195982935	0.5260160211122533	1128176.3621184062	1105.5140871917663	630.3077958124619	0.853157	23.441736	0.3239324723907376	0.1874882095350211	0.0284369602	-0.0213227495	-0.0678499924	0.0280471439	-0.0829314828	0.0281660788	-0.0594097465	-0.0170798893	-0.0157885173	-0.0071715698	-0.0403643126	0.0206173414	0.0312938	0.0277176834	-0.0385870012	0.0155003982	-0.0196097542	-0.071175573	0.0624734938	-0.009664023	0.022960696	-0.1402286106	-0.1125139913	0.06060013	-0.0004475982	0.0340193896	-0.0184205276	-0.0231865556	-0.0113101342	0.0913758913	-0.0559268372	-0.0353610417	-0.0438383475	0.0146158958	-0.0230449352	0.027774097	0.094563254	-0.0153648187	0.0267354427	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0334034833071967	-0.1268276920977483	0.0160852634828412	0.0011157926970541	-0.1547135608362708	-0.0351443180995403	0.0239362859066384	0.0012351230946816	0.1104920830220237	-0.017728565068694	0.0003143020193949	0.0122085004105457	-0.00160100317913	0.0004281635314974	1.8332400970432506e-07	2.563211179584367e-06	0.0063818223379377	-0.0007178576937694	5.153196685039219e-07	4.072765635300061e-05	-0.0028259275709038	-0.0017386167172283	7.985866635994253e-06	3.0227880894257107e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.6878520147178	4.636444330499785	21.4966160298236	983444.7958335648	1282.7549350445088	-0.0497080205559541	0.0024708873075911	1645460.223381042	1062.0569592107672	-0.0995086029001868	0.009901962051147	1127964.984608021	1102.8601014646763	648.5724945538343	0.837808	23.020006	0.4260180480989382	0.2369120619106837	-0.0166993446	-0.0994654248	0.0489307724	0.028328251	-0.1156155859	-0.0246749897	-0.0833544766	-0.0304533011	0.0686142182	0.0264996345	0.025032603	0.0371160098	-0.0727644332	-0.0223845342	-0.0073492142	0.0481918632	0.0739744508	0.0021543084	0.0303208512	-0.0098062717	0.0250614585	-0.1021973046	-0.1572475629	0.0446463617	0.0116805295	0.0047636741	-0.0543923523	-0.0078283244	0.0385535908	0.051672758	-0.0320224862	-0.1357485998	-0.0206334587	0.0425488968	-0.0226033375	0.0093577637	0.0397685701	0.0690641295	0.0892597368	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.1492452600044771	0.1826487433116738	0.0333605634333337	0.0222741476338039	-0.157608829428014	-0.0028952685917431	0.0248405431136688	8.382580218334587e-06	0.1734474610090899	0.0629553779870662	0.0039633796174943	0.0300840217304997	-0.000433708393323	0.001167294785807	1.36257711697221e-06	1.881029704388181e-07	0.0054253368388816	-0.0009564854990561	9.148645099045972e-07	2.943427981532579e-05	-0.0013993346915978	0.001426592879306	1.95813757910911e-06	2.035167243286584e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.9039065939876	-0.7839454207302197	0.6145704226838812	981890.552103226	1283.523220355694	0.7682853111853092	0.5902623193831074	1647431.8571922516	1062.908388498334	0.8514292875668161	0.7249318317265361	1129774.2423401254	1104.85268976917	653.4465682325422	0.793504	21.802673	0.4288809663406472	0.2342092227345094	-0.0414972298	-0.0521904681	0.0693448142	0.0469808867	0.0293248956	-0.0491007303	0.0122745759	0.0019459109	0.061301499	-0.0253162161	0.0680388244	-0.0070840726	-0.0668373044	-0.0005310943	0.0496630682	-0.0015939979	0.0730508407	0.0595145439	-0.0098178016	-0.0569699914	0.0277811274	0.0122500958	-0.1357816465	-0.0362713332	0.0473036255	-0.0061866781	-0.0485463267	-0.016040848	-0.0010946965	0.0609256569	0.0415762593	0.0379842037	0.0101931828	0.0594593909	0.0409394089	0.0004989936	0.0282979239	-0.0048033941	0.0645703543	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.2311607653261944	0.0819155053217172	0.0067101500121122	0.0534352994261919	-0.1881512393556335	-0.0305424099276195	0.0354008888710608	0.0009328388041867	0.2700042448008304	0.0965567837917405	0.0093232124962049	0.0729022922104667	-0.0032970272338958	-0.0028633188405728	8.198594782779162e-06	1.0870388581050593e-05	0.0048812086834115	-0.0005441281554701	2.960754495752933e-07	2.3826198211011828e-05	-0.0004094563416493	0.0009898783499484	1.6765449571682828e-07	9.798591476967647e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.042383175262	-4.8615234187255965	23.63440995081741	972279.5814179502	1279.776379260388	-3.746841095306081	14.038818193474471	1637827.5809128284	1062.7811281268932	-0.1272603714407978	0.0161952021392498	1129503.726302672	1105.4755699769858	614.2962460214352	0.8322119999999998	22.866241	0.3066211250324819	0.1658896577470143	-0.0743170939	-0.0608470402	-0.0003676326	-0.0293517587	-0.0239367333	-0.0214318549	-0.0312085173	0.0131352649	0.0717927617	-0.0450830949	0.0276497336	-0.0027046787	-0.0506508931	0.0562191711	-0.0443210242	0.0154001547	0.1048834041	0.0073342407	0.0235943582	0.0103565876	0.0838506521	-0.0667302479	-0.0237176202	0.0241014548	0.0030025633	0.0673917349	-0.0280588018	-0.0199860291	0.0116824769	0.0452819657	0.023972176	0.0661547908	0.0550508795	-0.0233240655	0.0936865797	0.0514782448	0.0068661085	-0.1181868491	-0.0144935248	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.2059070472182753	-0.0252537181079191	0.0006377502782742	0.042397712094149	-0.1189623728564441	0.0691888664991893	0.0141520461556356	0.0047870992474426	0.1503052434228919	-0.1196990013779385	0.0143278509308757	0.0225916662004147	-0.0023091111087942	0.0009879161251015	9.759782702357598e-07	5.3319941127567805e-06	0.0046452169556714	-0.00023599172774	5.5692095561757294e-08	2.157804056525707e-05	-0.0010351392697563	-0.000625682928107	1.071513307791606e-06	3.914791265245494e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.1232914937068	-0.9190916815551872	0.8447295191039418	970467.8994433949	1277.8701050307725	-1.9062742296155195	3.6338814384962417	1632952.0053313577	1058.9124077471854	-3.868720379707838	14.96699737636676	1121295.487280941	1101.9717804223824	636.6853946160976	0.688271	18.911255	0.181920733066088	0.0818264761700341	-0.0769348683	-0.0516077537	0.0253420706	-0.0203310553	-0.0294095919	0.0145456506	-0.0919081029	-0.0416385589	0.07669734	-0.0309476822	-0.060389953	0.0434129838	-0.061585535	0.0422425716	-0.0123657514	-0.0077813036	0.1079858697	0.0312853642	0.0266428277	0.0069419533	-0.0010281629	-0.0137436752	-0.0827902839	0.0044169042	-0.0006180138	0.0232766985	-0.0173166423	-0.0470139829	0.0167381049	0.0739061649	-0.0056691753	0.0150128624	-0.0123600358	-0.0266768735	0.017054775	0.030362545	-0.0419925287	-0.0244479659	-0.0239549695	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.2194398902165346	0.0135328429982592	0.0001831378396155	0.0481538654182447	-0.1822482501236635	-0.0632858772672193	0.0332144246731374	0.0040051022614815	0.1905880412229663	0.0402827978000744	0.0016227037986016	0.0363238014572071	-0.0017251621421825	0.0005839489666117	3.409963956068725e-07	2.9761844168197125e-06	0.005054659185429	0.0004094422297575	1.6764293950887493e-07	2.554957948084176e-05	-0.0007321461661149	0.0003029931036414	5.360380085567467e-07	9.180482085424819e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
985.00784187162	-0.1154496220867713	0.0133286152399783	970240.4485485865	1271.4595563280714	-6.410548702701135	41.09513466970321	1616609.403377976	1059.7384334927806	0.8260257455951887	0.6823185323860874	1123045.5474217325	1098.6894331034382	616.0976794515058	0.717446	19.712872	0.5154984187666577	0.322540852970875	-0.0799740819	-0.0205937564	0.1344076969	0.0294283473	0.0791010801	0.0124750795	-0.0965502448	-0.0291074471	0.1021205941	-0.0151810285	0.0189434299	0.0242030071	-0.1238153709	-0.015578073	0.0910229606	-0.0222181935	0.0865238728	0.0529016472	-0.0062611746	-0.0999997545	0.0183505056	-0.0243408339	-0.0309562987	-0.070047344	0.0760132036	0.0482139401	0.0043949615	0.0666703214	-0.0520876503	0.0551633021	-0.0036981825	-0.0021500754	-0.0295579813	0.0271125682	-0.0580587454	-0.0709261176	0.0131152283	0.0835818393	0.020464004	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.219436525767108	-3.364449426584981e-06	1.1319519944048008e-11	0.0481523888407386	-0.2562597239912918	-0.0740114738676283	0.065669046140093	0.0054776982640586	0.4125050957744491	0.2219170545514828	0.0492471791008057	0.1701604540398874	-0.0046132914345192	-0.0028881292923367	8.341290809253291e-06	2.128245785980822e-05	0.00374817512981	-0.001306484055619	1.7069005875866703e-06	1.404881680372621e-05	-0.0009288633361216	-0.0001967171700067	8.627870971909485e-07	3.869764497544492e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
982.0774973468548	-2.930344524765246	8.586919033821657	964476.2107950615	1267.1492114224277	-4.31034490564366	18.579073205608253	1605667.1240084805	1057.7151785066324	-2.023254986148231	4.093560738973679	1118761.398843317	1098.5998222664612	601.5119382321712	0.8338419999999999	22.911026	0.5694966130114453	0.3538674592500344	-0.1195757014	0.0035604753	-0.0036513101	-0.0644724448	0.1101571571	-0.0004682558	-0.1564130143	-0.071152494	0.0468978054	-0.0858536908	-0.0097828777	0.0836944547	-0.0348159953	0.0854214283	0.0303554483	-0.0413581624	0.1028669165	-0.0353940669	-0.0012473651	-0.0205504052	0.1081395689	0.0091165286	0.0144563635	-0.0540173927	0.0066219272	-0.0303265078	0.0340728446	0.0065571246	-0.0339360067	-0.0711814802	0.0032061035	0.1268416644	-0.0008890164	-0.0203570602	0.0296463982	0.0101192481	0.0103693182	0.1051870992	-0.028425631	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.193520739620439	-0.025915786146669	0.0006716279715998	0.0374502766632417	-0.1970793851955079	0.0591803387957839	0.0388402840690393	0.0035023124999837	0.0614131986128967	-0.3510918971615524	0.1232655202524981	0.003771580963867	-0.0057008453627743	-0.001087553928255	1.1827735468630977e-06	3.249963785026524e-05	0.0049567664291754	0.0012085912993653	1.4606929289017456e-06	2.4569533433400243e-05	-0.0012988899266499	-0.0003700265905282	1.6871150415525824e-06	1.3691967769799817e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
