global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
982.5545039416128	-0.2018736043963827	965413.3532159488	0.0407529521519872	1297.018566293919	5.092805537771483	1682257.1613111333	25.93666824555588	1052.0742334940746	0.3589538640633236	1106860.1927821448	0.128847876525991	1097.1409372556743	784.5115968700698	0.938419	15.44598	0.2156508443957215	0.1212441915164298	0.0796128753	0.0397614244	-0.0235214935	-0.0492746526	-0.077251779	0.0489783287	-0.0380092981	-0.0055472725	-0.0169634486	0.0935578421	-0.0950055535	0.1355946037	0.0215907746	-0.0292342173	-0.0144036194	0.1548497389	0.1287182535	0.0073139763	0.0561118697	-0.0311950057	-0.0114803205	-0.1760926337	0.0095288214	-0.0714926333	0.0639600933	-0.1157107031	0.0015407987	-0.0323822049	0.0870829652	-0.1066545219	0.0632830647	-0.018186244	0.095885342	0.1321431807	0.0288017834	-0.2013503532	-0.1127068256	-0.0250891097	0.006637547	0.0165128847	-0.0471345347	-0.034006773	-0.0345554138	-0.057196151	0.1306873422	0.1246070321	-0.0636310338	0.0442588391	0.1475147269	-0.0377075264	-0.0075426119	-0.0097524273	-0.0259085172	-0.0146626477	-0.0968618215	0.1610747299	-0.0376491335	0.0528622242	0.1547171264	-0.0352010291	0.0566997382	-0.015083644	-0.0713035091	0.0109444417	0.1775115624	-0.1465099661	-0.0101925977	0.0363792473	-0.1949598448	-0.0476056245	0.1055284005	0.0408893051	-0.0392403744	-0.104504154	0.0	0.0	-0.0260770462262627	-0.0298851465251175	0.0008931219828277	0.0006800123398866	-0.0301160441533028	-0.0280577887765786	0.0009069761154436	0.0007872395110311	0.0981060672105371	0.0959702206192503	0.0096248004235184	0.0092102832457075	-0.0010291015727862	-0.0006968991271627	4.856683934402723e-07	1.0590500471110305e-06	0.0008478777258145	-0.0004680718948072	2.1909129870849606e-07	7.188966379323684e-07	0.0002374361150801	-6.978274752539998e-05	5.63759087443305e-08	4.869631852193717e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
984.01748792379	1.4629839821772066	968290.4165398462	2.140322132107077	1301.1120667153216	4.093500421402496	1692892.6101522157	16.75674570002241	1053.6150565827113	1.540823088636671	1110104.68745779	2.3741357904758504	1099.5909392824672	790.6097255149742	0.72546	11.940756	0.1089713472253142	0.0746250593407861	0.0686958871	0.0464216355	0.0302996582	-0.0686120113	-0.06000735	0.1278020494	-0.0700211652	0.0414306283	-0.1010635644	0.0738710371	0.0580839628	0.0071526434	-0.0154468296	-0.0065273287	-0.103594642	0.1663638092	-0.0132411996	0.132387808	0.118802843	-0.0910252124	0.0268096659	-0.0628837119	0.0600578188	0.0419660556	0.0426755557	-0.1491143588	-0.1452554341	0.0877108203	0.049787182	0.0413843702	-0.0758113757	-0.0196546822	0.0019803871	0.1023138824	0.0686348207	-0.0191421512	-0.2210284158	0.0955250535	0.1123392601	0.0085430059	-0.0530881022	-0.0045825072	-0.0836099119	0.0044161671	0.0171275089	0.1450823884	-0.0333745162	0.0493115625	0.1437287275	0.0086346092	-0.0279454976	-0.0121065668	0.0104721282	-0.0391479998	-0.088009897	0.0110407796	0.0481769402	0.0393117987	0.1822031686	0.0452473431	0.1368286313	0.0113990527	-0.0487258899	0.0346186591	0.0989646862	-0.0068498305	-0.0198630114	0.1442970877	-0.2128974214	0.0141947118	0.103461389	0.0342530363	-0.0490194755	-0.1121647876	0.0	0.0	-0.0212197081500562	0.0048573380762064	2.359373318656545e-05	0.0004502760139735	-0.0299932176599924	0.0001228264933103	0.0008995931055996	1.508634745892948e-08	0.0288594238655548	-0.0692466433449823	0.0008328663458517	0.0047950976145471	-0.0009766099246434	5.249164814279984e-05	2.7553731247475022e-09	9.537669449119877e-07	0.000452763541791	-0.0003951141840235	1.5611521841655626e-07	2.0499482477513058e-07	0.0004847210691301	0.00024728495405	2.3495451485862723e-07	6.114984849951062e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.0774491391296	-4.9400387846603735	958592.6514127848	24.40398319394874	1288.4457358502327	-12.666330865088868	1660092.4142306475	160.43593758390287	1049.7458280909957	-3.869228491715603	1101966.3035944502	14.9709291211038	1096.3314485701762	784.229451657223	1.166324	19.197187	0.2941564134955424	0.1607945439911763	-0.1252988962	-0.0793465719	0.0688168685	-0.1147094262	0.1292761891	-0.0833811613	-0.1290724224	0.0336039634	-0.0925460349	-0.0194246409	-0.1713406616	-0.1234396374	-0.005827583	0.0422789267	0.0335136036	-0.0474182872	0.077066451	0.0962922661	-0.0821547968	0.0240118625	-0.0466877837	-0.1196973339	-0.0376407283	-0.1381571655	-0.0126809988	-0.0272025878	-0.0656929304	0.0808162848	-0.1586558197	-0.1275520818	-0.131448951	0.0223166323	-0.0326067419	0.0081227311	0.1042769341	-0.0033398859	-0.0829669422	-0.0672252291	-0.0888706055	0.0366932193	0.1402522053	0.0179818983	0.0538873959	0.0952562015	0.0523995218	0.0299525661	0.061537002	-0.1247105745	-0.0662945407	-0.006068427	-0.01819045	-0.044712773	0.0889983373	-0.0153210515	0.0705678319	-0.1804532107	0.0119140076	0.0363428392	0.0550840107	0.1704374278	0.0459468623	-0.0191847336	-0.0208444804	0.123677999	-0.1232020349	0.0943646089	0.0693747494	0.0396055615	-0.0941674023	-0.1606577787	0.1013210464	0.0275196736	-0.0584860291	-0.1185545494	0.0	0.0	0.0108757264423644	0.0320954345924206	0.0010301169216763	0.0001182814256491	0.0340168104911811	0.0640100281511735	0.0011571433959929	0.004097283703914	-0.1040850205539385	-0.1329444444194933	0.0108336915037138	0.0176742253020077	-0.0010383169902945	-6.170706565109983e-05	3.807761951269144e-09	1.0781021723342286e-06	0.0016027973717211	0.0011500338299301	1.3225778099836944e-06	2.5689594147960664e-06	0.0003943318380622	-9.038923106790002e-05	1.554975985095131e-07	8.170213093046222e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
980.3995013115332	1.3220521724035734	961183.182171903	1.7478219465570075	1284.88041585557	-3.5653199946627865	1650917.6830491824	12.711506664342252	1049.588603786597	-0.1572243043985963	1101636.2371986983	0.0247194818936224	1093.7558157850704	785.1673697156077	1.002796	16.505585	0.1985238014071249	0.1522250078543954	-0.0331366234	-0.1105704366	0.0519479053	-0.0056463083	-0.0162805457	-0.1994380379	0.1065347779	0.07127803	-0.0001348349	0.0016769279	-0.223199581	0.1322443438	0.0315352031	-0.0825428314	0.1476770613	0.083867074	-0.015066037	-0.0229127082	0.1745687525	0.0905507736	-0.0019641334	0.1628310958	-0.2036587694	-0.125643409	0.0535742031	0.1077524924	0.1384025154	-0.0006280286	-0.0032377284	-0.2543951277	0.1744146718	0.0269209672	0.0500414906	-0.1200098595	-0.0324509501	-0.1000482586	0.02396761	0.1299086312	0.0693967417	0.0721000343	0.0063740573	0.1162231145	-0.0277966117	0.1420225747	-0.039808161	-0.1683848923	0.0011050368	-0.0604197556	-0.0165980771	-0.0295320271	0.0160367512	-0.1913379049	-0.0161775732	-0.0368156211	0.0462719116	0.0579119344	-0.025929006	-0.0176466987	0.0192252207	0.0901411263	-0.1338033135	0.1636994852	0.0863181532	-0.0026304875	-0.0895259446	0.0049775895	0.1297704501	-0.1559265611	-0.0691226518	-0.1486272594	0.0991088896	0.0207083033	-0.0675796767	-0.1236010407	0.0	0.0	0.0155684276092245	0.00469270116686	2.2021444241450136e-05	0.0002423759382236	0.0341116629548281	9.485246364700216e-05	0.0011636055495437	8.996989859905869e-09	0.0535850134517943	0.1576700340057328	0.0028713536666289	0.0248598396233689	-0.0004143871649441	0.0006239298253503	3.892884269617805e-07	1.7171672247040877e-07	0.0015959015297113	-6.895842009800026e-06	4.755263702412287e-11	2.5469016925348678e-06	0.0004848304461197	9.049860805750002e-05	2.350605614846273e-07	8.189998060345008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.490839752856	6.091338441322819	973164.1769162952	37.10440400673711	1294.0430653754702	9.162649519900242	1674547.4550463434	83.95414622452813	1054.8605148099582	5.271911023361099	1112730.70570513	27.79304583823627	1099.5998892852806	790.7635632442679	1.06666	17.556759	0.0646052707036518	0.0361364304232972	-0.0255575333	-0.024514274	0.0276171362	-0.0965818502	0.0492241461	-0.011607991	0.0298542179	-0.1232043855	-0.0052278371	-0.0390972936	0.1359120352	-0.007413368	-0.1032325844	0.0601262473	0.0531100653	0.0171806935	-0.1006657392	-0.0786263831	-0.0120485654	-0.0577060299	-0.170779772	0.1344118682	-0.1751134176	-0.025196467	-0.1144859156	-0.1476464445	-0.0420065421	-0.1766921412	0.0232266935	0.1082181793	0.032327098	-0.1019485164	-0.086255892	-0.1066416725	-0.1294952141	-0.0457104498	0.0484012174	-0.0948682881	-0.0070412171	0.0884223163	-0.0510376794	0.2273129755	-0.0382411938	0.0235388525	0.114979612	-0.0910599007	0.0080554923	-0.0413002646	0.0403086346	-0.0240588306	-0.0155880169	-0.1167643902	0.0202267613	-0.0733684754	0.0693118199	-0.0625874311	-0.033922588	-0.0797781086	0.1661442264	0.0080619424	-0.0341817004	0.0623105936	-0.1126654956	-0.1143706157	-0.0396818966	-0.086063533	-0.0649031821	-0.039785103	-0.0882420225	-0.1555806057	0.0968264867	0.0138382331	-0.0762424371	-0.1272470829	0.0	0.0	0.0142546920507129	-0.0013137355585115	1.7259011176977849e-06	0.0002031962454606	0.0298080866414949	-0.0043035763133332	0.0008885220292268	1.852076908468257e-05	0.0190769712784373	-0.034508042173357	0.0003639308331583	0.0011908049746381	-0.0006468246919261	-0.000232437526982	5.402720394950799e-08	4.183821820852942e-07	0.0013388436684793	-0.000257057861232	6.607874402117016e-08	1.7925023686271098e-06	0.0004849333910747	1.0294495500002461e-07	2.3516039377920797e-07	1.0597663759957087e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
981.2712149884406	-5.219624764415357	962893.1973648904	27.244482681298077	1296.0010398702418	1.957974494771633	1679618.6953447482	3.8336641221762338	1052.0171524064456	-2.8433624035126286	1106740.0889573663	8.084709757709112	1098.8323463746506	798.1418953118174	1.010064	16.625219	0.1017300138960787	0.0455760787484516	-0.0183033536	-0.1129298066	0.0135432689	0.0477373327	-0.0212989535	0.0792951679	-0.2417723433	-0.0393532916	0.2709139703	-0.0164315137	0.0463705357	-0.1532851462	-0.0377261091	0.0497549625	-0.2167662652	0.0051596678	0.1564694523	-0.2264335337	-0.014247732	-0.068098414	-0.1601552692	0.022430278	-0.114021491	0.000560852	-0.0256000413	0.0335159056	0.1195064634	0.0400982066	-0.0377486337	0.1064243381	-0.1700594621	-0.0045643019	0.0799272233	0.1941446985	-0.0800461747	-0.0603618468	0.2049035959	-0.0544268737	0.0838289126	0.0145566481	0.1073759058	0.1754227286	0.0036951719	-0.0854214507	0.0063241566	-0.0444479335	-0.0014386058	-0.0346329605	0.0818484417	-0.0383886515	0.0559791513	-0.105162595	-0.0458414215	-0.0757833453	-0.0470318293	-0.119533427	0.0884935105	-0.0744032703	0.0668103108	-0.0623123223	0.0004299988	-0.0328368969	0.1492783481	0.0102055742	-0.0634957162	-0.0543755842	0.0978880115	-0.0596908346	-0.2529224186	0.0617385538	0.0944754553	0.006928937	-0.0844190769	-0.1294513648	0.0	0.0	-0.0123351628970311	-0.026589854947744	0.000707020386142	0.0001521562436962	0.009047797207458	-0.0207602894340368	8.186263430728478e-05	0.0004309896173849	0.0387414795057452	0.0196645082273079	0.001500902234294	0.0003866928838218	-0.0002291844644835	0.0004176402274426	1.744233595783067e-07	5.2525518760588684e-08	0.0012519668242991	-8.687684418019997e-05	7.547586054710746e-09	1.5674209291455736e-06	0.0002951432369577	-0.000189790154117	8.710953032186906e-08	3.6020302599754627e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.7699733857812	-2.5012416026594337	957990.6608016028	6.256209554874332	1294.1073367342035	-1.893703136038312	1674713.7989892932	3.5861115674413364	1052.004995651162	-0.0121567552835131	1106714.5108750015	0.0001477866990232	1098.3517918330056	782.6705094811656	0.971077	15.983502	0.0638723071938918	0.0320981249285898	-0.0047293586	0.0151515394	0.0117987854	0.0156276674	-0.0449356247	0.0271791442	-0.1317224254	0.102107443	0.1412113893	-0.0251444822	0.018014041	-0.098867371	0.1199095116	-0.0038467967	-0.197018691	-0.1035703161	-0.0152624571	-0.0769757604	-0.0377736104	-0.0943208623	0.1235074015	-0.0667031292	0.0993997922	0.0261656212	0.1281086165	-0.0579163987	0.1270809851	-0.073085424	-0.0201566455	0.0566946418	-0.1025850433	0.1256072958	0.0972871442	0.1649959659	-0.0267720004	0.0950209904	0.0911463076	0.0066880108	0.1003571643	-0.105387669	0.0265131556	-0.1180780067	0.0482593922	-0.0727931936	0.0759358684	0.0099963116	0.0039775303	0.0028796178	0.0448252538	0.0747464533	-0.0171920185	-0.1108570471	-0.0183378387	0.0185479607	-0.0357488687	-0.0649411658	0.0673514668	0.0629864811	-0.132935452	-0.0029000495	0.3013642496	-0.074317268	0.0891045025	0.0357048274	0.0035284614	-0.1797076385	0.0340066229	0.1055722581	-0.0796089183	-0.0096716746	0.0920574618	0.0	-0.0920574618	-0.130188911	0.0	0.0	0.0057279499197449	0.018063112816776	0.0003262760446315	3.28094102831056e-05	-0.005857256972618	-0.014905054180076	3.430745924328218e-05	0.000222160640111	0.0300872526691904	-0.0086542268365547	0.0009052427731797	7.489564213854528e-05	-0.0002291475240211	3.694046240001136e-08	1.3645977623266529e-15	5.25085877650006e-08	0.0008569601729886	-0.0003950066513105	1.5603025457953496e-07	7.343807380886513e-07	0.0003450979123945	4.995467543680003e-05	1.19092569139042e-07	2.495469597996032e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.1396357378852	-0.630337647895999	956757.1470014428	0.3973255503550604	1286.8369573227903	-7.27037941141316	1655949.354731777	52.85841678590036	1050.7523687485125	-1.252626902649581	1104080.5404306098	1.569074157241483	1097.3943593427937	780.2764118215733	1.178721	19.401247	0.3732239116830161	0.2696990353489711	-0.1784449115	-0.023754132	0.1562519717	-0.0372735895	0.1978846643	-0.1128931156	-0.0550462734	0.0554522839	0.1065420039	-0.1824641967	-0.075556402	-0.1333345501	0.072051565	0.0231793091	-0.1472022433	-0.214012729	-0.0896479858	0.0135744271	0.0041193408	0.0295120141	0.0530441722	0.1442526706	-0.0584072323	0.1181159637	-0.0673152691	0.1137316763	-0.0232624643	-0.0994561049	-0.2310922253	0.0089704793	-0.052148646	0.1124474468	-0.0165413533	0.016383761	-0.0041778318	0.1806598652	0.1579913465	-0.0884483239	0.0673333324	0.0394225531	-0.0652433808	0.052564339	0.0630281639	0.1094822493	-0.0951189262	-0.093380514	0.1759131848	-0.08067311	-0.16969804	0.1207831716	-0.0525529235	-0.1061463299	-0.0949470523	0.1268991918	0.0828249873	-0.1611698131	0.0182813527	0.1546916466	-0.1087262984	-0.0579049955	-0.0573087703	-0.0394395051	-0.0172231087	0.0919488928	0.1213205496	0.0084522852	0.1001344304	-0.003098177	0.0994214857	-0.0312803969	0.08957422	-0.006928937	-0.0991088896	-0.1294513648	0.0	0.0	-0.0019173741639519	-0.0076453240836968	5.845098034475431e-05	3.676323684590247e-06	-0.009968303768062	-0.004111046795444	9.936708001235908e-05	1.6900705754330388e-05	-0.1988602091553843	-0.2289474618245747	0.0395453827853231	0.052416940275915	0.0014269536311486	0.0016561011551697	2.742671036154415e-06	2.036196665448175e-06	0.0015670446221283	0.0007100844491396	5.04219924910031e-07	2.4556288477412262e-06	6.088193711788789e-05	-0.0002842159752766	3.706610267226455e-09	8.07787206024358e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
983.4053285734764	5.265692835591153	967086.040266707	27.727521038796	1289.0497550964355	2.2127977736452067	1661649.2711141806	4.896473987049183	1052.4664997354037	1.7141309868911776	1107685.7330652925	2.9382450402205227	1097.8678550459924	792.0042047553494	1.049483	17.274033	0.263608192879411	0.20792120271913	-0.0572824056	-0.120609908	0.0048117927	0.0421884839	0.0428275136	-0.1415994472	0.1262548091	-0.0066605924	-0.0060626676	-0.154131349	-0.0415914098	0.0972590044	0.0594257765	-0.0173677555	0.0481092215	-0.0376612751	-0.2156973227	-0.0489504768	-0.0898334263	0.0624807425	0.0348381102	-0.07024284	-0.0384201759	0.139784514	-0.0945797955	0.0065293882	0.1210631652	-0.0498260481	-0.0804362808	-0.0170962159	0.1760946464	0.0512444769	-0.0462863983	-0.087753671	-0.1616971268	0.1463134257	0.0405248816	0.0096435863	-0.0086023722	-0.0728927261	0.0187168919	-0.0262420426	0.0415648146	-0.0346711508	0.0475528928	0.0411248062	0.0385660121	-0.0601961704	-0.1516848312	0.0249401817	-0.0102366392	-0.1406930458	-0.1115341137	0.0588863913	-0.0473426168	0.0129912486	-0.0711913309	0.0713395788	-0.0822874627	-0.0040873087	-0.0895872114	0.0139767597	0.0351712241	-0.0099787158	-0.0655248554	0.0454643344	0.0477881968	-0.0588526629	0.0164783857	0.0381398394	0.08702749	-0.0138382331	-0.1055284005	-0.1272470829	0.0	0.0	0.0005574855015169	0.0024748596654688	6.124930363764341e-06	3.107900844015495e-07	-0.0089632234465995	0.0010050803214625	8.033937455367102e-05	1.0101864525911645e-06	-0.0361489793463505	0.1627112298090338	0.0013067487077828	0.0264749443059682	-0.0002980564302645	-0.0017250100614131	2.975659711976428e-06	8.883763562201678e-08	0.0017879905134763	0.000220945891348	4.8817086903562286e-08	3.1969100762812437e-06	6.326644602570586e-05	2.3845089078179687e-06	4.0026431927235535e-09	5.685882731463242e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.9116363786208	-3.493692194855612	960226.8151102264	12.205885152395023	1295.3252103683797	6.275455271944111	1677867.400615887	39.381338870171135	1051.5377138156496	-0.9287859197540912	1105731.563576643	0.862643284733453	1097.204445932199	784.2540355795193	1.051861	17.313185	0.2081603523947917	0.1365191113088362	0.0818693015	0.1133147314	-0.0318429059	-0.0524603649	-0.0636778033	0.0411810388	0.0452727705	0.0587344218	0.0101968722	-0.0055558867	0.0291580112	-0.0292467139	0.1209240062	-0.0605701477	-0.0476906412	0.0889425594	-0.0500347648	0.0225429281	0.0533955	0.1002796543	-0.1907942191	-0.0766619086	0.2126799601	0.1561181116	-0.0402360933	-0.0480950086	0.0288545013	-0.1735416831	0.0602027591	0.0327262207	0.0323731034	0.1114927175	0.0684570938	-0.0226637095	-0.1129238629	0.0370505779	-0.0626908168	0.0725697036	0.0041372631	0.2036190263	0.0469193134	-0.0788706254	-0.0305152343	-0.2823411225	0.0264524229	-0.0680513211	-0.0324965405	0.1081646081	-0.078597552	0.0508295586	-0.0361320577	-0.1126604816	-0.0170422441	-0.0510343841	-0.0476905257	-0.0622020676	-0.0705188093	-0.0694910391	-0.037245979	0.0460811636	0.0688679072	0.0411640034	-0.1117070389	0.0589426839	-0.1171723745	-0.0777287572	-0.0098385092	0.0058884211	0.1267935786	-0.0209737439	0.0844190769	-0.0207083033	-0.1112750639	-0.1236010407	0.0	0.0	0.0041237372770694	0.0035662517755525	1.271815172663136e-05	1.7005209130291752e-05	0.0490798625669413	0.0580430860135408	0.0024088329095898	0.0033689998339752	0.0749996822946457	0.1111486616409962	0.0056249523442977	0.0123540249845846	-0.000842063531251	-0.0005440071009865	2.95943725923736e-07	7.090709906629039e-07	0.001950975477567	0.0001629849640906	2.6564098519646766e-08	3.806305314067784e-06	6.432144024255112e-05	1.0549942168452654e-06	4.137247674876075e-09	1.113012797576955e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
976.3848535494068	-3.526782829213971	953327.3822406966	12.438197124438505	1286.565897718389	-8.759312649990761	1655251.809171924	76.72555810028817	1049.2640644525936	-2.273649363055938	1100955.0769515766	5.169481426124673	1095.0816979397418	773.7063178275738	0.986657	16.239944	0.1601649611181566	0.1016224936924455	0.0076167862	-0.0035483342	0.1742766672	0.0275445588	0.0452054243	-0.0601018447	-0.0848748569	0.0811619728	-0.0197941798	-0.0517614329	-0.0762058443	-0.1297366409	0.1194815731	-0.1145791883	0.0242745115	-0.041060753	-0.0235343783	-0.1086340537	-0.0807188723	-0.0212537761	0.0747044909	-0.0031129238	-0.0279508941	-0.0090531455	0.0136201703	-0.1798485893	0.0257094688	0.0592902218	-0.0733988931	-0.0577597887	-0.0402028682	0.137504117	0.1154584934	-0.0943852065	-0.0506740341	0.0282994402	0.0728338886	-0.0751294282	-0.0347561705	-0.0641071206	-0.0310842591	-0.0011394036	-0.0070210699	-0.0251878407	0.1912828423	0.0022779863	0.0137002672	0.0079005728	-0.0318709523	0.0608397942	-0.1482013687	-0.0576673537	-0.0404286204	0.0398101341	-0.0147996608	-0.0310330277	-0.0164330591	0.0159998207	0.0172746244	-0.0425500548	-0.008645564	-0.1709237178	0.0254945316	0.0299364709	0.0546754619	-0.0063919754	0.0252426917	-0.0022213534	0.1010276351	-0.011169421	0.0817508294	-0.0275196736	-0.116312239	-0.1185545494	0.0	0.0	-0.0120515951579136	-0.016175332434983	0.0002616413793822	0.0001452409458502	0.0098905401355295	-0.0391893224314118	9.782278417251991e-05	0.0015358029926331	-0.0139150243665113	-0.088914706661157	0.0001936279031206	0.0079058250606395	-0.0006805582248354	0.0001615053064155	2.608396400039684e-08	4.631594973911109e-07	0.0017949789975626	-0.0001559964800043	2.4334901773763165e-08	3.2219496016908365e-06	6.411123485045315e-05	-2.102053920979689e-07	4.110250434049959e-09	4.4186306867060846e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
979.5748696609572	3.190016111550449	959566.9252712814	10.176202791951445	1289.6840465626815	3.118148844292591	1663284.9399582928	9.722852215163222	1050.4445222308768	1.1804577782831984	1103433.6942848552	1.3934805663093048	1096.1892366561135	780.8929495643996	0.754708	12.422169	0.0595157757376466	0.0297827482843745	0.0049591716	-0.0066014399	0.0470047521	0.0450633641	0.0282055914	-0.0755588346	0.0241989414	0.0498441812	-0.0432671423	-0.0698436737	-0.0359625865	-0.0786468762	0.1346366511	-0.0491721713	0.0462379878	-0.0085666365	-0.0910729017	0.0173714755	-0.1292252425	0.1106511629	0.0619946558	-0.037176325	-0.0591800172	-0.0026849549	0.0722896892	-0.0895678509	0.0798619514	0.0208213613	-0.0716643403	-0.026977456	-0.0028282399	0.1400424173	-0.0026479564	-0.1159850951	-0.0471638405	0.1246046323	-0.0038161014	0.0988402567	-0.0892261506	-0.0643897945	0.0224150638	-0.016307389	0.107956349	-0.0291883002	0.1280158152	0.0211613259	0.0138679577	0.0116057831	-0.0932974828	0.0786812652	-0.1414026125	-0.0993045623	-0.0365392141	0.068216897	-0.0335791282	0.0304396441	-0.0506108173	-0.0374471284	-0.1123938323	-0.0315507166	0.0322582602	-0.0381559104	-0.0064223814	-0.0325987158	-0.1497562849	-0.0099599554	0.0212543829	0.0617544227	0.0895308333	0.0718168069	0.0790246387	-0.0342530363	-0.1206078089	-0.1121647876	0.0	0.0	-0.0014408164302466	0.010610778727667	0.0001125886252075	2.075951985668556e-06	0.030407260975366	0.0205167208398365	0.000924601520024	0.0004209358340197	-0.0249379491567651	-0.0110229247902537	0.0006219013081454	0.0001215048709315	-0.0010190640960592	-0.0003385058712237	1.1458622485298385e-07	1.0384916318769543e-06	0.0018029726666997	7.993669137099872e-06	6.389874627342301e-11	3.250710436866228e-06	6.491872208734068e-05	8.074872368875221e-07	4.2144404774533754e-09	6.520356377362453e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
