global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
1664.7003709193948	0.6876028429599046	2771227.324939171	0.4727976696465432	2218.6423708221614	-1.677796493620917	2.815001074006645	4922373.969607381	1705.793409904773	0.4861679968728367	0.2363593211833466	2909731.1572745526	1802.5312171268024	1282.9175200944094	0.7502919999999998	14.894458	0.1705438152918598	0.0923763393758721	0.0556070529	-0.0141075506	0.0417636016	-0.0227745206	0.019978744	-0.0683262833	-0.0675295315	-0.0406436886	0.047408358	-0.0078936115	0.0346043901	-0.0654667703	0.0589146774	0.0414746292	-0.0472902346	0.003996797	0.031473689	0.0536649187	-0.0687104524	-0.015086807	0.0099088082	0.0438649478	-0.0347666879	-0.0096966003	-0.0498827625	-0.0459944009	-0.0156762266	-0.0338641883	-0.088359538	0.12294824	-0.0601052706	-0.0324181078	0.044804579	0.0267697933	-0.1390395186	-0.0214204357	0.0201029036	0.1326346742	0.0032136686	-0.0115113051	0.013179964	0.0291989839	0.0503736363	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0255755110173652	-0.004343321307843	1.8864439983163043e-05	0.0006541067637993	0.1390028807422396	0.0810199955200233	0.0193218008546412	0.0065642396740645	0.0435054167416666	0.0232240792711878	0.001892721285866	0.0005393578579944	0.0012049970807828	0.0005301079948323	1.4520179646950697e-06	2.810144861852277e-07	9.109700455578462e-05	-0.0002960963953704	8.298664239036644e-09	8.767307535135334e-08	0.0001609451751527	-0.0004129239936533	1.7050622453459052e-07	2.590334940493328e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1658.049680824319	-6.650690095075788	2749128.744081626	44.2316787407392	2208.099243886372	-10.543126935789587	111.15752558417194	4875702.270851567	1700.8816777453796	-4.911732159393296	24.125112805618325	2892998.4816899374	1799.133677504579	1273.5675536952067	0.7377289999999999	14.64506	0.0886485865069946	0.0488345689953971	0.0365281382	-0.0209819208	-0.0218564151	-0.0425273268	0.0047969602	0.0110961202	-0.0032205205	-0.065661808	0.0402340348	-0.0209302372	-0.0202192282	-0.0806388067	-0.0080805318	0.0552755712	-0.0448596036	-0.0156506714	-0.0309204438	0.0643307565	-0.0088141562	-0.0191974044	-0.0067800307	0.0260039001	-0.0385454236	0.0046221225	0.0131004222	-0.018513737	0.0042245566	0.0011344237	-0.0990769592	0.1879717389	-0.054961541	-0.1152346263	0.0396422504	0.0204018562	-0.0691465448	0.0330424183	-0.0796606997	0.0887094672	0.0064358729	0.1652305231	0.1298971988	-0.0161930709	0.017585869	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0281245974663306	-0.0025490864489653	6.4978417242990255e-06	0.0007909929826431	0.1104944920840722	-0.0285083886581674	0.012209032780917	0.0008127282238851	0.0247124219221319	-0.0187929948195347	0.0006107037972574	0.000353176654287	0.0016680126820102	0.0004630156012274	2.7822663073468607e-06	2.143834469799708e-07	-6.873804607265832e-05	-0.0001598350506284	4.724918977886898e-09	2.5547243409396923e-08	0.0003140568549034	0.0001531116797506	2.3443186476080913e-08	9.863170811181522e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1654.0626134359222	-3.987067388396781	2735923.129166473	15.896706359617127	2208.841610157984	0.7423662716123545	0.5511076812276281	4878981.258765317	1696.5905186520993	-4.291159093280385	18.41404636384293	2878419.387980199	1795.9683603383428	1229.7728356587518	0.937945	18.619644	0.2722334712151901	0.1649284616671853	-0.0156907801	0.0148890687	0.0225879048	0.0676603105	-0.0153005859	-0.0252444919	-0.0081740645	-0.0708847445	-0.0035472209	-0.1810695802	-0.0742846024	-0.1259922631	0.0270293588	0.0705022156	0.0231207289	0.0806582231	-0.133515441	0.0880538745	-0.1911328012	0.0287704283	1.3915e-05	0.050114805	0.0094416697	-0.0814170875	0.0534830328	-0.0703983522	0.0727113711	0.0275392164	0.0775901811	0.2217110432	-0.2046738787	-0.0937120445	-0.0864931664	-0.0996300956	0.0764916721	-0.1068496546	-0.0336084195	0.0094729891	0.0390592076	0.0797468961	0.1115188904	-0.2068967473	-0.2941775134	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0281958626012084	-7.126513487780081e-05	5.078719449151142e-09	0.0007950066678262	0.0338053428096003	-0.0766891492744719	0.0011428012024745	0.0058812256164422	0.1088470342684644	0.0841346123463325	0.0118476768690402	0.0070786329946676	0.0003740378041457	-0.0012939748778645	1.3990427893013705e-07	1.674370984544448e-06	0.000273948372186	0.0003426864182586	7.504771062335917e-08	1.1743398125894812e-07	-0.0002760507381636	-0.0005901075930669	3.482269713953279e-07	7.620401004066844e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1657.945216680507	3.882603244584743	2748782.3415137734	15.074607954859976	2214.014681302584	5.173071144599817	26.76066506709126	4901861.009023382	1704.4559845327335	7.865465880634247	61.86555351942147	2905170.20320945	1802.38858302947	1238.0674294284938	1.064007	21.122179	0.233477501257528	0.1280020117221894	0.0166702791	0.0274162973	0.030640383	0.0178067428	0.0013262243	-0.0871861192	-0.0584186979	-0.0893596857	0.0215666897	0.04009596	0.1511173045	-0.0160081245	0.0577278802	0.0906591455	-0.0212950721	0.0226905868	0.1466537612	0.0369162172	-0.0531935586	0.0413862317	-0.0114399805	0.0230890578	-0.069349941	-0.0895855791	-0.0197400369	-0.0541840217	-0.0356102229	0.0163294099	-0.0138212179	0.0009215034	0.1382478008	0.1435197206	-0.0259986638	-0.0520549412	0.0950831014	-0.074574707	0.1241952302	-0.0072504232	-0.0947084094	-0.0883891098	-0.0963976367	0.0764780421	0.0521060969	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0103324933080983	0.0385283559093067	0.0014844342090742	0.0001067604179618	0.051411236378783	0.0176058935691827	0.0026431152259951	0.0003099674883693	0.0853004884283308	-0.0235465458401336	0.0072761733261117	0.0005544398210015	-0.0004532177353505	-0.0008272555394961	2.054063156362359e-07	6.843517276271488e-07	-0.0004547819637739	-0.0007287303359599	2.068266345740449e-07	5.310479025482287e-07	0.0012438975051584	0.001519948243322	2.310242662377634e-06	1.5472810033392918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1659.901790563603	1.956573883096098	2755273.954316256	3.828181360013744	2208.4320899015347	-5.582591401049285	31.165326751069426	4877172.295706861	1703.937280925566	-0.5187036071674811	0.2690534320885565	2903402.257328011	1800.354877454345	1256.2870802259936	0.836719	16.610168	0.1146002478669864	0.0831362059232289	0.0280318603	0.0163982366	0.0170179195	-0.0484815033	-0.0159921004	-0.1017047825	-0.0822623327	-0.1055113865	0.0058102017	-0.0119044151	-0.0185036903	-0.0661810425	0.0641379168	0.1086580612	-0.0406701414	-0.0136919812	-0.0125846293	0.0457465168	-0.0127940322	0.0269199769	-0.0035928129	0.0038405438	-0.0926656112	-0.0722545949	-0.0047357072	-0.0505906882	-0.0478771835	0.0255547146	-0.038946877	0.1044303133	-0.0174810927	0.0381087381	0.1001195888	0.0971702207	-0.0086996158	0.0425003725	0.102649744	0.0950053831	-0.0429646443	-0.0474995658	0.1061577487	0.0295590248	-0.0348914274	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0217820727169026	0.0114495794088042	0.0001310928686385	0.0004744586918444	0.0789774478990494	0.0275662115202664	0.006237437276647	0.00075989601758	0.0899073905565615	0.0046069021282307	0.00808333887669	2.122354721909655e-05	0.0008847328435108	0.0013379505788613	7.827522043867057e-07	1.7901117514752882e-06	-0.0003739499433796	8.083202039429999e-05	1.398385601536061e-07	6.533815521024531e-09	0.0012446660020965	7.68496938099994e-07	5.90587543869066e-13	1.5491934567748845e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1659.8940497994176	-0.0077407641854279	2755248.256559512	5.991943017440336e-05	2225.5800282856417	17.147938384106965	294.051790825129	4953206.462303918	1703.4064495105774	-0.5308314149885973	0.2817819911387964	2901593.5322342315	1803.78496449554	1264.0727231212495	0.756043	15.008619	0.211983168960501	0.1338214647749572	0.0349054226	-0.0154065294	0.1162613977	-0.013302377	-0.0464451246	-0.0206415282	-0.0767126545	-0.0956946287	0.0531455656	-0.0184672424	0.0954800128	-0.0768572111	0.0625108943	0.0780330402	-0.0747961514	0.0573066002	0.081966212	0.1175916041	0.0390856669	-0.0013763614	-0.0103036724	0.0255985459	-0.0784449982	-0.038195021	-0.0020672586	-0.0553010656	0.0203733625	0.0020162181	-0.0522036215	0.13094127	-0.0402607277	-0.0344822158	-0.0610439216	-0.0605206575	-0.1143373556	0.0399423834	0.0323155676	-0.0453029272	0.0463756927	-0.0938164537	-0.0325849262	0.1597322047	0.0370426428	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0281595217382886	-0.0499415944551911	0.0024941628567267	0.0007929586645291	0.1079549830274118	0.0289775351283624	0.0116542783604487	0.0008396975421154	0.0398516056374091	-0.0500557849191523	0.0015881504718795	0.0025055816038724	0.0008819707191778	-2.762124332999962e-06	7.778723494870058e-07	7.629330830950486e-12	-0.0002221152050629	0.0001518347383167	4.933516432013412e-08	2.305378775970077e-08	-0.0002609022244097	-0.0015055682265062	2.2667356846650243e-06	6.806997070192946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1662.024433999445	2.1303842000272653	2762325.219211175	4.538536839725811	2206.4152535884336	-19.16477469720803	367.2885891947452	4868268.271267712	1703.5594602658075	0.1530107552300705	0.0234122912160765	2902114.8346611294	1801.515577993085	1257.6454479256856	0.746727	14.823681	0.0967312425408404	0.0475168518551844	0.0528130864	-0.0238859584	-0.0031489813	-0.0758548289	0.0168583742	-0.1369780395	-0.0769546075	-0.0994516758	0.0431853878	-0.0185377876	0.030014139	-0.0688032116	0.0474168879	0.0923400373	-0.0900798328	0.0194114198	0.0321919443	0.0722136047	0.0558851592	0.0002690676	-0.0205166446	0.0628432651	-0.0801171039	-0.1041036499	0.0002466265	0.0672463567	-0.0321275642	0.0229837289	-0.04544422	0.0954739047	-0.0854389718	-0.0337953045	-0.1274219984	-0.0482165721	0.0636092792	0.0798521921	0.0326945511	-0.099833466	-0.093447089	0.0098792134	0.1059558806	0.1082596172	-0.0318073486	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0113006220815492	0.0168588996567394	0.000284222497636	0.0001277040594299	0.0895845111620303	-0.0183704718653815	0.0080253846401399	0.0003374742365567	0.0232017182601396	-0.0166498873772695	0.0005383197302228	0.0002772187496757	0.0003750142993173	-0.0005069564198605	1.4063572469244548e-07	2.570048116377756e-07	-0.0002219758039494	1.3940111350001965e-07	4.9273257538982456e-08	1.9432670445045363e-14	0.0001290416274453	0.0003899438518549	1.5205620759951418e-07	1.66517416137316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1659.60492574853	-2.419508250914987	2754288.5095687835	5.8540201762457	2205.965549446422	-0.4497041420117966	0.2022338153425661	4866284.005344454	1703.1392138040126	-0.4202464617949317	0.176607088651159	2900683.18159695	1799.7170068064045	1251.1475481249622	0.668837	13.277438	0.0852891654760438	0.0527754252570375	0.0614304083	0.0075774644	0.0287516431	0.0034856491	-0.0369937456	-0.0095648194	-0.0858580492	-0.1044109892	0.0502742343	-0.0486697322	0.0664150844	-0.0297708906	0.0804711408	0.1043978506	-0.0513251751	0.0511101256	0.0265841539	0.0430570625	-0.0525322389	0.0212367586	-0.0166761758	0.0253224074	-0.1012365438	-0.0634322471	0.0055939621	0.0171978278	-0.009493259	-0.0070200856	-0.0252222086	0.0986716938	-0.0096872622	0.0167308991	-0.092526485	-0.1448109083	0.1140064381	0.0073315217	0.0963309881	-0.107555174	-0.0405740134	-0.0544312166	-0.018992665	0.0513365737	0.0826062604	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.00238164218662	0.0089189798949291	7.954820236615127e-05	5.672219505088095e-06	0.0614392606253488	-0.0281452505366814	0.0037747827461895	0.0007921551277725	0.0626261391035427	0.0394244208434031	0.0039220332990162	0.0015542849588377	0.0002550179270883	-0.0001199963722289	6.50341431364135e-08	1.4399129348120721e-08	-0.0002779835376114	-5.6007733662e-05	7.727484718294863e-08	3.1368662299535283e-09	0.0001290354493157	-6.1781296000049034e-09	3.816928535445674e-17	1.665014718010458e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1657.025704468265	-2.5792212802648464	2745734.18526855	6.652382412571034	2209.522346090283	3.556796643861162	12.650802365782026	4881988.997872309	1701.3519817982772	-1.7872320057354043	3.194198242324997	2894598.565968925	1800.1589953163252	1237.3637313685467	0.714597	14.185845	0.0688164471423307	0.0511537437120156	0.0278851882	-0.0442745638	0.0474708064	0.0053862696	0.0035971885	-0.0749949077	-0.0718260299	-0.1417258964	0.0467418873	-0.0059839123	0.0787462103	-0.0426120213	0.0596300993	0.1264336915	-0.0594353446	0.0379744694	0.0730584826	0.0733529072	-0.012110312	0.0144220011	-0.0077762294	0.0586968956	-0.107036035	-0.1433786472	0.0071707615	-0.0455206295	-0.0531887293	-0.000954014	-0.0477168505	0.0724512893	0.010712216	0.0808394225	0.0089848193	-0.0569726094	0.110308765	-0.0313369365	0.1025338689	-0.1290161366	-0.1194731318	-0.0400591405	0.0307999571	0.0055437281	0.0373128822	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.029081685949535	0.0314633281361549	0.0009899410174033	0.0008457444576673	0.0630447913286644	0.0016055307033156	0.0039746457136748	2.5777288392890885e-06	0.0602086389454825	-0.0024175001580602	0.0036250802036674	5.844307014221091e-06	0.0002551437607815	1.2583369319999534e-07	6.50983386657273e-08	1.5834118344350556e-14	-0.0005169292061404	-0.0002389456685289	2.672158041609441e-07	5.709503250877072e-08	0.0005565657099895	0.0004275302606738	1.8278212379180738e-07	3.097653895361162e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1654.5285198999386	-2.4971845683264746	2737464.6231622817	6.235930768287881	2207.92182804988	-1.6005180404031307	2.5616579976558778	4874918.798779123	1702.8110281254892	1.459046327212036	2.1288161849509315	2899565.397505786	1801.012199577648	1223.8262896508286	0.773389	15.352965	0.1660025042675229	0.0827756585455187	0.0089357218	0.0437445306	0.0370018925	-0.0138643376	0.0073574289	-0.0674444571	-0.0946744793	-0.1356340123	0.0408525649	0.0136651279	0.152939105	-0.0616422482	0.0746176435	0.1322307642	-0.063749958	0.0368725236	0.1445152883	0.0675710424	0.0243777972	0.0553662747	-0.0216485999	-0.0020821123	-0.1183336575	-0.1095131267	0.0141505129	0.002097167	-0.0716900679	0.104177033	0.0182663008	0.0605168492	0.1734346697	0.1199870435	0.0738789554	0.0008537115	0.0246020935	-0.0155166044	-0.0346975756	-0.0808095436	-0.070089068	-0.0536021249	0.0459127582	0.1139973599	0.0403413825	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0508338752710102	0.0217521893214752	0.0004731577402772	0.0025840828750686	0.0066845656771334	-0.056360225651531	4.4683418291909904e-05	0.0031764750354914	0.0673106425362419	0.0071020035907594	0.0045307225986417	5.0438455003159445e-05	0.0007420493836262	0.0004869056228446	5.506372877400233e-07	2.370770855577852e-07	-7.853734242635468e-05	0.000438391863714	6.1681141553944925e-09	1.9218742617067405e-07	0.0012470299375059	0.0006904642275163	4.767408494798189e-07	1.5550836650359687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1658.8201602219651	4.291640322026524	2751684.3239588263	18.41817665364393	2213.8185822074934	5.896754157613486	34.771709595331934	4900992.7149271965	1703.1864458953398	0.3754177698506282	0.1409385019196193	2900844.069481599	1801.6727775186987	1236.5716608263783	1.01659	20.18087	0.2126473876523844	0.1606004276358927	0.0409653651	-0.062968123	0.0547656563	-0.0437509425	-0.0193017717	-0.0606247744	-0.1134978283	-0.1213928278	0.0666172921	-0.0071555673	-0.062527864	-0.0826456489	0.0791767291	0.1129221676	-0.1001025174	-0.0289043589	-0.0481865915	0.0851617335	0.0444169051	-0.0127135804	0.0172955645	0.0143448502	-0.1147032305	-0.1244885471	-0.0262848095	-0.0226339949	-0.1097583977	-0.1117022995	-0.1692147526	-0.0353891882	-0.0860083399	0.0890895974	0.1018309769	-0.0124037826	0.0225714848	0.104360898	0.1773809099	0.0692779933	-0.0357352895	-0.0729266099	0.005689113	0.0169575767	-0.0284723164	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0441489368306804	-0.0066849384403298	4.4688401950999045e-05	0.0019491286232794	0.1600615299777814	0.1533769643006479	0.0256196933788282	0.0235244931780822	0.0681141681283463	0.0008035255921043	0.0046395398998166	6.456533771667148e-07	0.00072410808496	-1.7941298666200004e-05	5.243325187044386e-07	3.2189019782979005e-10	-0.0010290735018636	-0.0009505361594372	1.0589922722378128e-06	9.035189903977084e-07	0.0011798682092233	-6.716172828259985e-05	4.510697745905773e-09	1.392088991135797e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1645.6712434164615	-13.148916805503632	2708233.8414078825	172.89401315805583	2222.6096353925896	8.791053185096189	77.28261610318985	4939993.59133998	1703.9784478138206	0.7920019184807643	0.6272670388772112	2903542.550613997	1801.1957548994071	1204.7962164652715	1.937588	38.464115	0.7915607168149289	0.5752648917808834	0.0129509046	0.2231790416	0.1701981709	0.2437722395	0.1232809234	-0.0539161619	-0.1476593789	-0.122669093	-0.1038273405	-0.0742540731	0.0610542623	0.1401860261	0.1808227322	0.1417987179	0.0842607349	0.1402881717	0.0169109925	-0.1085188725	-0.0012413242	0.1964618546	-0.0967286517	-0.031614288	-0.05670536	0.0680354046	0.1223580755	-0.2366863551	0.2724603544	-0.0298748298	-0.0006696492	0.0840097963	0.3366315377	0.2575076266	-0.1766888544	-0.0859583524	-0.0684610288	0.2963041543	-0.3113741122	0.0371016823	0.0088740894	0.0141722083	-0.0610473756	-0.0585700868	-0.0135977102	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0084858540405576	-0.0356630827901228	0.0012718554740951	7.200971879764774e-05	0.0249933585026411	-0.1350681714751403	0.0006246679692415	0.0182434109456379	0.5154159880293321	0.4473018199009858	0.2656536407162526	0.2000789180867339	-0.0023046136403666	-0.0030287217253266	5.311244031363792e-06	9.173155289465337e-06	-0.0008370733239555	0.0001920001779081	7.006917496779095e-07	3.6864068316742075e-08	0.0009300372594844	-0.0002498309497389	6.241550344744083e-08	8.649693040292531e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1653.351354227971	7.680110811509394	2733570.700527465	58.98410207706348	2187.0607126450395	-35.54892274755002	1263.7259085112794	4783234.560795428	1697.5074192359173	-6.471028577903326	41.874210856041536	2881531.438360984	1794.1210390082151	1214.6891005997804	1.679732	33.345272	0.5136424283054739	0.2573025570124022	0.0337399008	0.3329093093	0.0225277099	0.2030227303	0.0621290971	-0.0343784877	-0.0545578825	-0.1297392627	-0.2197198145	-0.0413781345	0.0467502086	0.1603680367	0.0875134954	0.1495118516	0.1732903043	0.0838616673	0.0191944679	-0.1527873541	0.002879585	0.3104108914	-0.1682237942	-0.1256851551	-0.0224925594	-0.0363722137	-0.0432909999	0.0315293377	-0.0157652113	0.2600288216	0.3204469424	-0.0839751947	-0.0219237104	0.1947940944	0.0261710855	-0.0203119596	0.0930693807	0.1463357306	-0.1200541703	0.34201478	0.0249859568	0.0224360649	-0.1161743122	-0.1941387141	0.1387445701	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0948675085407728	0.0863816545002152	0.0074617902341945	0.0089998441767336	-0.1585118407928831	-0.1835051992955242	0.0251260036715483	0.03367415816849	0.6107785113103716	0.0953625232810395	0.3730503898785138	0.0090940108465268	-0.0027512468277043	-0.0004466331873376	7.569359106952973e-06	1.9948120403143282e-07	0.0008290460329674	0.0016661193569229	6.873173247789833e-07	2.775953711513178e-06	0.0017851457397977	0.0008551084803133	7.312105131037214e-07	3.186745312317878e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1641.7645189797902	-11.586835248180703	2695390.735780942	134.25475106848282	2194.0571592432507	6.996446598211151	48.95026500162038	4813886.818026563	1690.1611689852557	-7.346250250661569	53.967392745345165	2856644.777145606	1793.8514327651344	1181.4314259637265	2.399362	47.631039	1.597715341194196	1.0622337325905165	-0.0632530815	-0.220956138	-0.0183184454	-0.1513928272	0.1244321478	0.1583751714	0.1085188388	-0.0597467414	0.1702526717	0.0296982794	-0.1037573434	0.0923745082	-0.1558112706	0.0411630942	-0.1799681144	-0.0084756982	-0.0633597541	-0.0428756239	0.1100806491	-0.1772198543	-0.0825508419	-0.0722776709	-0.0723760557	-0.1260969847	-0.0324367526	-0.0977165293	-0.0346347101	0.0076712832	-0.2409221681	-0.3487324707	-0.0892384233	-0.0168109615	0.1068992607	0.108648389	0.2478432379	0.1026031092	0.0129921213	-0.0220680773	-0.0159807845	0.019795001	-0.0374853026	0.0004447853	-0.0251707574	0.0509612127	-0.0888661936	-0.1211199807	-0.0067565429	0.0737748152455282	-0.0210926932952446	0.0004449017104472	0.0054427233645118	0.2566833800893278	0.4151952208822109	0.0658863576140823	0.1723870714434278	-0.273995048747679	-0.8847735600580506	0.0750732867382429	0.782824252577797	-0.000178933386666	0.0025723134410382	3.201715686376426e-08	6.616796438946298e-06	-0.0005770205198136	-0.0014060665527809	3.329526802859571e-07	1.977023150849444e-06	0.0002304483944432	-0.0015546973453545	2.4170838356523297e-06	5.31064625014487e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1629.6477624957097	-12.116756484080495	2655751.829807273	146.81578769450678	2152.649203148114	-41.4079560951368	1714.6188279767766	4633898.59181421	1681.5670906792898	-8.594078305965922	73.8581819290741	2827667.880455611	1785.370829990932	1159.351401000662	1.28827	25.57415	0.3264850877664727	0.1736497978469586	-0.1099387072	-0.1116880118	-0.2823111166	-0.1138006879	0.0974519698	-0.0712244905	0.2810123298	-0.0544348426	0.0936267537	0.1067265456	0.0261705897	0.092754038	-0.3209732891	0.0435423007	-0.0630778218	-0.0247774307	0.109106257	-0.0867189382	0.1390360529	-0.1204781643	-0.1449843768	0.0238356539	0.0356574312	-0.1716049823	0.0771298602	0.209995824	-0.0736669338	0.0338983567	-0.1518080776	-0.1635154128	0.0951306347	-0.2653850331	-0.117003692	0.0778179159	0.1766409668	0.0320913225	-0.2263111245	0.0147919273	-0.1729988577	0.2346399071	-0.0917069748	-0.0186625143	0.021326278	0.0478387595	-0.0936454286	-0.1172407796	0.0067565429	-0.0267680692827099	-0.1005428845282381	0.0101088716292586	0.0007165295331239	0.1470852199823724	-0.1095981601069553	0.0216340619372628	0.0120117566988298	-0.2933621766928382	-0.0193671279451592	0.08606136671396	0.0003750856448441	-0.0008142941639426	-0.0006353607772766	6.630749854309778e-07	4.036833173015254e-07	-0.0011307890207932	-0.0005537685009796	1.278683809546444e-06	3.0665955267719324e-07	-0.000519960631023	-0.0007504090254662	5.631137055011319e-07	2.703590578138364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1628.2360392988146	-1.411723196895082	2651152.599671491	1.99296238465167	2151.6933442065	-0.9558589416137692	0.9136663162629952	4629784.247502552	1686.2410656860554	4.673975006765659	21.84604236387004	2843408.931606044	1784.2301700433827	1099.8537501698918	1.36262	27.050104	0.6463063825308412	0.443724310252381	-0.1849832322	-0.0111378936	-0.2140311981	0.1690739636	-0.0139568146	-0.1053027766	0.1740153201	-0.056596129	-0.0974784651	0.0359825751	-0.0439935261	0.0011930899	-0.1434622999	0.0675224515	0.1508855568	-0.0535364706	-0.0406172668	0.0102148313	0.0381963815	-0.0214408567	0.0475289328	-0.1058130057	0.0817373899	-0.0831046412	0.1785990379	0.1443662554	0.0178875394	-0.1811599041	-0.0078563957	-0.1460424096	-0.0727237607	-0.0077199524	-0.0407604379	0.0720594931	-0.0335094002	0.162402406	-0.0098777217	-0.0431722379	-0.0779181679	-0.0691490437	0.0514764016	0.0942558537	0.0383640013	0.0446835199	-0.098167988	-0.1126387502	0.0201956026	-0.0432214262705628	-0.0164533569878529	0.0002707129561697	0.0018680916888616	0.049288455445577	-0.0977967645367954	0.0024293518402106	0.0095642071538654	0.1249468096732897	0.4183089863661279	0.0156117052475332	0.1749824080746573	-0.0011090823438289	-0.0002947881798863	1.2300636453930064e-06	8.690007100067758e-08	-0.0022127116136527	-0.0010819225928595	4.896092685193535e-06	1.1705564969398233e-06	0.0003782740890325	0.0008982347200555	8.068256123131824e-07	1.4309128643336778e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
