global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
1056.8202012332208	-2.352843926687683	1116868.9377346253	5.535874543351115	1324.4223571777345	1.3376908151728912	1754094.5801922267	1.7894167169979145	1072.3581782974445	2.018764400341752	4.075409704087193	1149952.0625614135	1114.3685166579023	868.7504773373873	1.266246	20.83894	0.3317606026703126	0.1874363922082394	0.0212933054	-0.0838046187	0.1384797775	0.0550018864	0.0075702292	-0.0190678271	0.0842451269	0.0865859199	-0.0381151799	0.1094207477	-0.0413916496	-0.084110869	0.0367261907	0.1781943406	-0.0125198781	0.0244179022	-0.1603385932	0.0057662979	0.0532332799	-0.1281635322	0.0423047925	0.0694645529	0.1134989286	-0.0475715399	-0.0589714789	-0.1291357168	-0.0428122991	-0.0290811684	0.0150818637	0.0045271229	0.2139562844	0.0693252595	-0.1447507437	-0.0581249543	-0.0256321184	0.0454221346	0.0010546595	-0.1222175304	0.1356672255	-0.0345814271	0.0765351461	0.0645343237	0.0349020661	-0.0081438364	-0.2107334453	0.105067307	-0.1363454628	-0.0389221974	0.0508689126	0.1329550274	-0.1236996085	-0.1249101426	-0.0579789467	0.0176687449	-0.0036093823	0.034499555	0.0640128013	-0.0053756665	0.0098640181	-0.1225893309	0.08419269	0.120980852	-0.0039580064	0.0957224119	0.0293215214	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	0.0259815426370124	0.0299808179478161	0.0006750405577988	0.00089884944482	0.0411755120218373	-0.0259784803841683	0.0016954227902604	0.0006748814430706	-0.14217157806128	-0.1383805989675154	0.0191491901706083	0.0202127576084346	0.0023510446997112	0.0016460942394894	2.709626245280186e-06	5.527411180040127e-06	0.000971900057987	0.0006782807787646	9.44589722715134e-07	4.600648148415122e-07	-8.614255333545622e-05	-0.0004240390891622	1.798091491375559e-07	7.4205394951519204e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.2828220926588	3.462620859437948	1124199.6628247728	11.989743216214793	1330.3502931293688	5.927935951634254	1769831.9024293977	35.14042464667791	1071.6692930061442	-0.6888852913002665	0.4745629445698531	1148475.073572289	1114.720461684007	875.3210363783926	1.17872	19.3985	0.2437207047426575	0.1519509982008283	0.0739226257	-0.1341046523	0.0018563787	0.1027907553	0.0965220019	-0.0090771251	0.1049246023	-0.1686866929	-0.1118967255	0.1759142123	-0.0139033894	-0.1398033239	0.0890714744	0.005991372	0.0955844172	-0.0292863899	-0.1682851018	-0.1477919693	-0.0184721095	-0.0830510893	0.03181217	-0.1662762424	0.1615735347	0.065108395	-0.1659811096	0.0072166134	-0.0202533941	-0.0014029943	-0.0510891455	0.1539366485	0.1580110104	0.1705958051	0.0048845821	-0.1112177334	-0.1215336842	0.097026321	0.1918162628	0.1184636003	0.0304220308	-0.0174188946	0.131776238	0.0672922094	-0.1628850014	-0.0784741238	-0.180239844	0.0020646877	-0.0007519961	-0.1320929756	-0.1491417935	0.1445308293	-0.0295944998	-0.0080398766	0.1361095514	0.1127284172	0.0658777294	0.1748634602	0.0080267012	0.0395150356	-0.0200700451	-0.0934176522	0.2242447803	0.1105610177	0.020440832	0.0620639825	-0.020810054	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	0.0132433708688921	-0.0127381717681203	0.000175386871971	0.0001622610199941	0.0607725580299955	0.0195970460081582	0.0036933038095091	0.0003840442122458	-0.2880431223247512	-0.1458715442634712	0.0212785074258098	0.0829688403185915	0.0022012522135649	-0.0001497924861463	2.243778890588948e-08	4.8455113077243725e-06	0.0006558357512815	-0.0003160643067055	4.301205326589696e-07	9.989664597322837e-08	0.0007582795078709	0.0008444220612063	7.130486174519912e-07	5.749878120569343e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1059.1993501043328	-1.0834719883259822	1121903.263261441	1.1739115494870571	1334.2586284436677	3.908335314298938	1780246.0875763772	15.27508492899618	1071.843120412026	0.173827405881866	0.030215967035619	1148847.674774589	1114.6568098214957	887.2739093708542	1.131221	18.616798	0.3638942187818202	0.2199150034958128	0.1104391804	-0.018355806	-0.1712829425	0.0923768446	0.1691158976	-0.1190672742	-0.0871590146	-0.0854026062	-0.1301495796	-0.0180379832	-0.0146354997	-0.1258726535	0.0177349843	-0.0073673857	0.0238431638	-0.0309945752	-0.0266862979	0.0488388369	-0.0289012793	0.0988816611	0.1313372684	-0.0312681282	0.1205628985	-0.0344393483	-0.0255319285	-0.1259038849	-0.0188201933	-0.0735209729	-0.0501143408	0.0517153579	0.0205907797	0.081583574	0.0357916292	-0.0299040892	-0.0318131274	0.0120016835	0.1079851296	-0.0406736108	-0.2191001656	-0.0489337635	0.1625033407	0.0373882417	-0.0287664097	0.0153300235	-0.0464037214	-0.1657369627	0.0674086535	0.0371689601	0.0075284994	-0.1049596627	0.0278991974	-0.1401332877	0.0948816085	-0.0085796052	0.1306858324	0.0176632558	0.0240292568	0.0082489317	0.0973266084	-0.0728052157	-0.0183031223	-0.0133316674	0.0567809593	0.0133340415	-0.0027626139	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	0.0114097576299627	-0.0018336132389294	0.0001301825691744	3.3621375099771656e-06	0.151391283696384	0.0906187256663884	0.022919320779239	0.0082117534414001	-0.1259258582398388	0.1621172640849124	0.0262820073143772	0.0158573217734399	0.00051689663609	-0.0016843555774749	2.837053711370805e-06	2.671821324011579e-07	0.0004971069654335	-0.0001587287858479	2.47115335082503e-07	2.5194827456780238e-08	0.000414871555362	-0.0003434079525089	1.179290218463549e-07	1.7211840744848505e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.914455939712	-2.284894164620709	1117068.1671743377	5.22074134351777	1323.2247716000206	-11.033856843647072	1750923.7961759267	121.74599684609731	1070.843980477379	-0.9991399346470188	0.9982806090064492	1146706.8305246374	1112.1499066279484	867.6166887895116	1.209267	19.90122	0.2046100381988627	0.0972724516523805	0.0568253475	0.087504816	0.005272079	0.1104869162	0.0742758395	0.0597008338	-0.0785144671	0.1684673194	-0.0857672262	-0.0152156865	-0.0247570705	-0.0529621446	-0.0344441117	0.0695900582	-0.0760594445	0.0258408221	0.0846999277	-0.0349026239	-0.0140439885	0.0898358104	-0.00584377	0.1088301489	-0.0183584602	0.1065701778	-0.0563908413	-0.0077523725	-0.0160724701	-0.1087148324	-0.0263416007	-0.0434500361	-0.0404324639	-0.0321019678	-0.0740590335	0.0623010176	0.0050466949	-0.0728432075	0.0870657431	-0.1003879558	0.1431412109	-0.0406227287	0.0011922374	0.0298107245	0.0827770202	-0.0140090054	-0.099483133	-0.0686475959	0.004167683	0.0263556119	0.1163665385	-0.0306164909	0.0071608464	-0.0129127454	0.058255586	-0.0275952219	0.0512014461	-0.0341883002	0.0177052536	-0.0141873935	0.109244047	-0.1358668892	-0.0488685984	0.0077833131	-0.045186699	0.0557243168	0.0137625612	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	0.0153320217355314	0.0039222641055687	0.0002350708904988	1.538415571383263e-05	0.0977787254893627	-0.0536125582070212	0.0095606791583241	0.0028743063975012	-0.046426317400801	0.0794995408390377	0.0063201769936178	0.0021554029473999	0.0014799031581161	0.0009630065220261	9.273815614648052e-07	2.190113357402006e-06	0.0007366973522773	0.0002395903868437	5.427229888523843e-07	5.7403553467961724e-08	0.0002659549632872	-0.0001489165920748	2.2176151395172393e-08	7.07320424970959e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.3213466958048	3.4068907560927078	1124281.358258805	11.60690462394994	1326.111745412726	2.886973812705264	1758572.3613215864	8.33461779524597	1074.6955916976367	3.8516112202576096	14.834908992014311	1154970.6148143334	1116.8329806988056	878.027546254194	1.169899	19.253342	0.1247751630325394	0.0565642397593882	0.0717854389	0.0482095421	0.1144968322	-0.1107886979	0.0758691695	0.0610108196	0.0589483651	0.1314789083	-2.48741e-05	0.0056041448	-0.1764187004	-0.0468272111	0.0156042025	0.0292511591	-0.1531891569	-0.0443540867	0.0086971321	-0.083150445	0.1256750967	-0.0322107811	0.1980831579	0.0162578427	-0.0706835438	-0.0938271763	-0.0043447089	-0.0824960283	-0.172132926	-0.0234894785	-0.029611384	0.0262574378	-0.0703838478	-0.0230525346	-0.1919275671	-0.0049699141	0.0104688294	0.1816974903	0.0035078062	-0.000499905	0.0385048412	-0.0449590789	0.0275115759	0.028901262	0.0591565389	0.0551642468	-0.0402373229	-0.0831927184	-0.0269775592	-0.0357223497	0.0871810439	0.1058091427	-0.1586999774	0.0331472464	-0.1217756567	-0.0072010298	0.1034053071	-0.0611933864	0.0475229347	-0.0768660716	-0.0515488175	-0.0610172508	-0.0881760619	-0.1105157816	-0.0352613505	-0.0439230334	0.0528366803	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	0.037934900160522	0.0226028784249905	0.0014390566501887	0.0005108901130949	0.0816104933009427	-0.01616823218842	0.0066602726168232	0.0002614117320986	-0.089489653738596	-0.043063336337795	0.001854450936542	0.0080083981262538	0.0013780124500215	-0.0001018907080945	1.0381716396018982e-08	1.898918312414257e-06	0.0003199491715046	-0.0004167481807727	1.0236747234647996e-07	1.7367904617735505e-07	-7.422046947217625e-05	-0.0003401754327593	1.1571932505302893e-07	5.5086780886702485e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.003548107257	-4.317798588547703	1115143.493615116	18.643384651264533	1324.0641010485197	-2.047644364206235	1753145.7436854246	4.192847442265556	1071.3623978582502	-3.3331938393864675	11.1101811709239	1147817.3875445796	1114.401084753183	865.8362506290651	0.948346	15.607183	0.154388053564659	0.0835261455652175	0.0309596517	0.0442833349	0.0515246307	-0.0818310333	0.0438157335	0.0145241264	0.0806055111	-0.0566731198	0.0170013726	-0.0240688714	-0.1071355334	0.0541993978	0.0109138449	0.0396552957	-0.033859098	-0.097580911	-0.0667036579	0.0051633334	-0.0523665963	0.0714703144	0.053888126	-0.0951171883	-0.082691176	-0.04912159	0.0608995624	0.0833028195	-0.1232461834	0.072893831	0.0322408602	-0.0022733765	-0.0323645649	0.0330989534	-0.0891404271	-0.0494490505	0.0256318411	-0.0261510827	-0.0533596488	0.1711400191	-0.0628590177	-0.0505831811	-0.0424470477	-0.0098788376	-0.0503339935	0.0314334088	0.021852446	-0.1496258249	0.0231718775	-0.0503883715	-0.0029417579	0.071934928	0.0059048595	0.0144077806	-0.1002435904	-0.0362402574	0.1437029875	0.0282170475	0.0128947244	-0.0115177397	-0.0517013686	0.0355155615	-0.1188370333	0.0747849585	0.0145178179	-0.0907901102	-0.0807316904	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0300642712083742	-0.0078706289521478	0.0009038604032906	6.194680010238717e-05	0.1379807315594092	0.0563702382584665	0.0190386822816697	0.0031776037613162	-0.1504883012871545	-0.0609986475485585	0.0037208350027532	0.0226467288242933	0.0012330158408605	-0.0001449966091609	2.1024016668187776e-08	1.5203280638129258e-06	0.0001028181825446	-0.00021713098896	1.0571578661774689e-08	4.7145866366747645e-08	-0.0002950636474609	-0.0002208431779887	4.8771709264159114e-08	8.706255605293026e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.0891659154224	-5.914382191834648	1102687.2563729477	34.97991671109081	1318.199556692023	-5.864544356496708	1737650.0712630458	34.392880509317386	1066.5051560774116	-4.857241780838649	23.59279771752461	1137433.247939704	1109.3218895545372	846.2148963424395	1.117523	18.391376	0.3177497981553087	0.17818106903276	-0.0665929703	0.0091599466	0.0441791192	0.0755608264	-0.0979619879	-0.0885406777	0.0336719328	0.0017885812	0.0265373644	-0.00101302	0.1106737006	0.0256342643	0.0478378761	0.1463337083	0.0275868872	0.1305882628	-0.0496538036	0.0201745542	0.0498473687	0.0022395984	-0.1129191964	0.0765302422	-0.050532338	-0.0119762087	0.0424261772	-0.0701702637	0.0885907902	0.0706029038	0.0973989461	-0.0098904349	0.1732905917	0.038778595	-0.0866840282	0.0903264733	-0.0517737566	-0.0850181991	0.0143532248	-0.0166977234	-0.0476203888	0.0081339176	-0.0772391172	0.0458747336	0.08606211	-0.0489828696	-0.0123328522	0.142249088	0.0049282072	0.0118306364	0.0493936721	0.0423657735	-0.0428387541	-0.0503164234	0.10046312	-0.1329512321	0.0969548747	-0.0022742248	0.0337271362	0.0542708451	-0.1140113199	0.1176646845	0.1210297511	0.1471367898	0.0374923728	-0.0665524886	-0.0601889276	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0175009027194761	-0.0475651739278503	0.0003062815959965	0.0022624457707866	0.0129288486318586	-0.1250518829275506	0.0001671551269455	0.0156379734237258	-0.1003001681298911	0.0501881331572634	0.0025188487098112	0.0100601237268844	-0.0004019972548772	-0.0016350130957377	2.673267823233777e-06	1.6160179292880448e-07	6.001482327855357e-05	-4.2803359266046434e-05	3.6017790131560157e-09	1.832127564458243e-09	-7.398793961175805e-05	0.0002210757078491	4.8874468600999153e-08	5.474215207993156e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1056.6506106195395	6.561444704117093	1116510.5129226458	43.052556605186254	1325.4081138209292	7.20855712890625	1756706.6681823533	51.96329588070512	1070.3570842490103	3.851928171598729	14.837350639155927	1145664.287802043	1110.9951642549954	857.6114173313357	1.122466	18.472725	0.2274109978796198	0.1533083576956793	-0.001959762	-0.1518305854	0.0058479884	0.1139467291	0.0584990671	-0.0694563127	0.0247650066	-0.0413867609	0.0523066704	0.1571191018	0.049392441	-0.1772142618	-0.053035269	0.0367523444	0.0671392621	0.0883777927	-0.0315136889	-0.0149149535	-0.1178431395	0.0990935537	-0.1074765566	-0.1960896388	0.0883061388	-0.0158986925	0.0451935473	-0.1293856817	0.0657459934	-0.1667652827	-0.0715313819	-0.0016522801	0.1677605531	0.0040808249	0.0701178956	-0.0059830529	-0.0893456356	-0.048735168	0.0466316363	0.0886191529	-0.0629922381	0.2156311836	0.0674796949	0.0038474813	0.1016671259	-0.1200490329	-0.1350632587	0.1315555675	-0.1537875954	-0.0938067524	-0.033632108	0.0124397361	0.0171007088	0.0670270006	0.0220641219	0.0505640181	0.003155896	0.0046016395	-0.0374372305	0.0216016834	-0.0177964538	0.0272539026	0.0865243104	0.1147510308	-0.0845735109	0.0743305669	-0.0253716004	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	-0.0056219183635874	0.0118789843558887	3.160596608684123e-05	0.0001411102693274	-0.0344178090788176	-0.0473466577106762	0.0011845855817859	0.0022417059963719	-0.0997223218212042	0.0005778463086869	3.339063564630788e-07	0.0099445414694118	0.0024060203135701	0.0028080175684473	7.884962664708686e-06	5.788933749311962e-06	0.0006029100990598	0.0005428952757812	3.635005875482978e-07	2.947352804655956e-07	-7.522528547057052e-05	-1.2373458588124707e-06	1.531024774320371e-12	5.658843574128828e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1060.107280028973	3.456669409433516	1123827.4451704274	11.948563406113454	1329.6191292210628	4.211015400133647	1767887.0287905773	17.732650700162736	1071.9603592390868	1.603274990076443	2.570490693804618	1149099.011779992	1114.041657081017	888.533196618422	1.226319	20.181856	0.2843477149513831	0.1666823769000396	0.1066850496	-0.1098174309	-0.1227056488	-0.0611540571	0.1418428314	-0.0071435219	0.0219743228	-0.097909314	-0.0111988719	-0.0041127436	-0.0999951942	-0.068752324	0.0358996988	-0.0892689939	-0.0027088133	-0.1077062886	-0.0008355323	-0.0270235558	-0.0075744782	-0.1301975068	-0.1540510572	0.0286339309	-0.0453619825	-0.0953895222	0.121972477	0.08717204	-0.0924585896	-0.0623628027	-0.0400076868	0.0887468406	-0.0838057793	-0.01395268	0.1004506214	-0.1459309163	-0.038061086	-0.0055107327	0.0018968541	-0.0425644844	-0.0803152046	0.0692920093	-0.1370997238	0.0280418242	-0.0380370657	-0.1150309466	0.0047967026	-0.1715680348	-0.0540735342	-0.1087675316	-0.0894926939	-0.0113413079	0.1557351314	0.0577293655	-0.0536769548	0.0206928906	0.0602964126	0.0943833984	-0.0658449882	-0.1016458145	-0.1445723278	0.0436411128	-0.0235325972	0.0586869	0.0742419349	-0.066618539	-0.0556824168	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	-0.0057533699162632	-0.0001314515526758	3.3101265393362425e-05	1.7279510700878728e-08	0.1247365241536897	0.1591543332325073	0.015559200457944	0.0253301017866839	-0.1410747406319927	-0.0413524188107885	0.0017100225415028	0.019902082444384	0.0016330351800594	-0.0007729851335107	5.975060166285547e-07	2.6668038993116373e-06	0.0001320874847638	-0.000470822614296	1.74471036312271e-08	2.2167393413252003e-07	-0.0005056077647721	-0.0004303824793015	1.852290784897314e-07	2.556392117978392e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.1461950757778	-9.961084953195268	1102807.0310321334	99.22321344477318	1326.224474776419	-3.3946544446439475	1758871.3574959885	11.523678798540908	1067.0831896595118	-4.877169579574911	23.78678310793092	1138666.5336539175	1110.3241988548866	867.9197815877087	1.330527	21.896837	0.2699742760427105	0.1501311599492648	0.0058046661	-0.0786955796	-0.1951901784	0.0425802043	0.0845466995	-0.1497954958	-0.0606854031	-0.0437417713	-0.0230324765	-0.1678748978	-0.0154368502	0.1357933033	0.0480743125	-0.0596896233	0.0658231396	-0.0324899712	0.1822091492	0.0251071179	-0.0542902317	-0.0994931385	-0.2363861836	-0.0170459251	0.0081477845	0.0573967431	0.1533464395	-0.1002136006	-0.0330111464	0.0024825673	0.1305770215	-0.0558372426	-0.1022848175	-0.0269766926	0.2186816935	-0.0163981967	0.0560800183	-0.103995846	0.1278946713	0.0026131488	-0.1272008882	0.0486634118	-0.182391027	-0.0458861849	0.0456893297	0.0285681869	0.1094814845	-0.1297051751	-0.0411412429	0.080767149	-0.0330321744	-0.1901307059	0.1674536988	-0.2396966719	-0.0278058004	-0.0267849832	0.054446108	0.0594374159	-0.0040829293	0.116862112	0.0095820088	0.0667477308	-0.1341077336	0.1023950081	-0.0384319335	-0.00253301	-0.0204294285	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	-0.0055334953678141	0.0002198745484491	3.06195709856201e-05	4.834481705569584e-08	0.2045916839331312	0.0798551597794415	0.0418577571345942	0.0063768465434001	-0.0586118947110492	0.0824628459209435	0.0068001209573812	0.0034353542016191	9.59996340507798e-05	-0.0015370355460086	2.3624782696940174e-06	9.215929737883642e-09	4.300081597707894e-05	-8.908666878672107e-05	1.8490701746946078e-09	7.936434555514942e-09	1.6997936310087785e-05	0.0005226057010821	2.7311671880360494e-07	2.8892983880180067e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.5409044052822	0.3947093295043942	1103636.191828668	0.1557954547978084	1317.6989773398952	-8.525497436523665	1736330.5948826058	72.68410654017158	1065.4606467065826	-1.6225429529292796	2.6326456341004665	1135206.389680409	1107.2428186856782	853.0146432408746	1.073634	17.669079	0.3340042074659461	0.2023548955584337	-0.0602064566	0.0363645674	-0.183029081	0.0949545984	-0.026721809	0.0399471848	-0.0772100537	-0.1123671734	0.0143610555	-0.0834554681	0.1230183607	0.0346720168	0.0148334401	0.0489411954	0.1214458074	-0.0023461362	0.0259920052	-0.1606612921	0.007145126	-0.0584277938	-0.1089843701	0.0380736201	-0.2111928572	0.1235557084	-0.0533441447	-0.1446114417	0.1234722913	0.0121232201	0.0330609477	-0.0275455063	-0.0122115117	0.1082665723	0.0421224867	0.0675556074	-0.0193769878	-0.0988538518	0.0751887171	0.0061208966	0.2150888392	-0.0781792259	-0.1557312751	-0.0325051027	0.0106903102	0.0008381595	0.0189849568	0.1334518195	-0.052777117	0.0321149221	0.046283563	-0.0691440066	-0.0229025866	-0.004181436	0.1648645429	0.1037130572	0.0955155721	-0.0085103283	0.0443940429	0.1100422824	0.0543803218	0.1434837746	-0.1055189435	0.0560626168	-0.1146015394	0.0563364714	0.0555593979	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0134738017127062	0.0190072970805202	0.0001815433325933	0.0003612773423071	0.0449926984600921	-0.1595989854730391	0.0020243429147207	0.0254718361640233	-0.179157772991445	-0.1205458782803958	0.014531308770392	0.0320975076232541	3.995311623359327e-05	-5.604651781718653e-05	3.1412121594322078e-09	1.5962514967750139e-09	0.0005210035618956	0.0004780027459185	2.714447115079023e-07	2.2848662510564615e-07	0.0001799896052142	0.0001629916689041	2.6566284132147733e-08	3.2396257985163567e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1050.4369615679404	-0.1039428373417195	1103417.8102280868	0.0108041134346471	1316.8078998766448	-0.8910774632504399	1733983.0451775398	0.7940190455128391	1067.12106201891	1.660415312327359	2.756979009411161	1138747.3610043663	1109.1680849515474	856.0018151841074	1.129101	18.581921	0.1712143620044094	0.0909345566493285	-0.0653347572	0.1377870046	-0.0519526819	-0.1023786834	-0.0814835539	0.0679182591	0.0025809249	0.0129310601	-0.0500417923	-0.064715239	0.0427658783	0.0794140855	-0.0280383222	-0.0024284064	0.0175977992	0.0433083843	-0.0259914134	-0.2518262783	0.0513699728	0.0991844259	0.1533188384	-0.0018380685	-0.0382133663	0.1658108835	0.1505947075	-0.0313506841	0.0475297845	0.0828491308	-0.01094157	-0.0222322179	-0.0674898496	0.0393079015	-0.0394261415	0.0950364179	-0.1236214688	-0.003772698	0.055075211	0.0449108418	0.227897885	0.0241063924	0.0132444708	-0.0433502476	-0.0753676424	0.0064781436	0.0511240921	0.0800578799	-0.019236372	-0.0403895851	0.094850277	0.1020147742	-0.0492285187	0.0937234429	0.0797059141	0.2402726231	0.0945258342	-0.0738772555	0.0143047448	0.0395746877	-0.0920854209	0.0458276843	-0.0024711915	0.0067903149	-0.0527271342	0.0577775556	0.1714637346	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0162057951566936	0.0027319934439874	0.0002626277966607	7.46378817799014e-06	0.0644408878198277	0.0194481893597355	0.0041526280230076	0.0003782320693721	-0.2296228912173461	-0.0504651182259011	0.0025467281575541	0.0527266721710131	0.0009875350546885	0.0009475819384549	8.979115300859585e-07	9.752254842386186e-07	0.0001482673956643	-0.0003727361662312	2.1983220617074093e-08	1.3893224961680724e-07	-0.0004710735095953	-0.0006510631148095	4.238831794654482e-07	2.219102514424332e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1054.44525862295	4.008297055009507	1111854.80343242	16.066445281197886	1318.937375359786	2.129475483141277	1739595.8001209612	4.534665833299777	1070.4559731574757	3.334911138565758	11.12163230212996	1145875.9904685183	1113.0206094008229	851.7783516398016	0.865475	14.243351	0.105484822843138	0.0891832248356669	-0.0619475549	0.0988971138	0.0585019584	-0.1337898136	-0.0667372953	0.0605984902	0.0262682179	0.0010112399	-0.0404970401	-0.0579422523	-0.0618446041	0.0175645477	-0.0290485351	-0.0603437754	-0.0511547328	-0.0022953581	-0.0872042457	-0.1041366947	0.048886646	0.0106177029	0.1740117318	-0.1244572191	0.1570730338	0.0845999654	0.0282597246	-0.0833677822	-0.0629069455	0.085022972	-0.0565362755	0.0185126715	-0.044849086	-0.0070717613	-0.0549688553	-0.0014788515	-0.0691161721	0.1129269986	0.0085423758	0.0627245191	0.0230135017	0.0071804831	0.1149045829	-0.0531580298	-0.1229720045	0.013636376	0.1120033567	-0.0356677445	0.0129134559	-0.060157908	0.0888117037	0.087799122	-0.0187045734	0.016899716	-0.0082161557	0.1171845561	0.0369268579	-0.0932518479	-0.0432291745	-0.0147436168	-0.0556904804	-0.0100674555	-0.0593909581	0.0213170285	-0.0647862281	0.0676067019	0.1985360541	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0160451695363263	-0.0001606256203673	0.0002574474654494	2.5800589918380063e-08	0.1520541685699328	0.0876132807501051	0.0231204701794935	0.0076760869637967	-0.2296802823052957	-5.739108794958203e-05	3.2937369760366597e-09	0.0527530320798403	0.001124990170172	0.0001374551154835	1.8893908772582325e-08	1.2656028829836254e-06	-4.225082375142186e-05	-0.0001905182194157	1.7851321076737135e-09	3.629719192933714e-08	-0.0004459763368002	2.5097172795100027e-05	6.298680823071088e-10	1.988948929857254e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
