global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42
1613.264013447976	1.4674087884695837	2602620.777086271	2.1532885524777714	2011.877157156808	3.3192979213167746	4047649.695489359	11.01773869045786	1737.4100903257226	3.0204944068455006	9.123386461784952	3018593.821965636	1793.2648453754512	1274.975129104586	0.900282	15.26258	0.3677472138065935	0.2411277596219627	0.0076125932	0.05131546	0.110596532	0.0478987278	0.1504861619	0.1542404006	-0.0050716108	0.0001528698	0.0020835658	-0.0530354406	-0.027243685	-0.0573283047	-0.0786059284	-0.048436172	-0.0024614255	-0.0193094655	-0.0282803048	0.0382438431	0.0167619441	0.0524874963	0.0986493422	0.067477526	-0.1122395654	0.004102321	0.0257706842	0.0414921826	0.0732632718	-0.0487899556	0.0017103146	-0.0339567014	0.0905698232	-0.0015999799	-0.0353232713	0.0379423427	-0.1064603926	-0.1003560596	-0.0236558024	0.040031827	0.0483979714	-0.0310892121	-0.0768001506	0.0242121922	0.058737727	0.0386871198	-0.1003005279	0.0204708302	0.0501308397	0.1240773301	-0.0598279398	0.0113793694	-0.0104487838	-0.0111210844	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0581252835549435	-4.479702019460213e-05	2.0067730183155913e-09	0.0033785485883425	0.2017417772932219	-0.2223003800459935	0.0494174589685931	0.0406997447054279	-0.0590536873587552	0.0939637179003795	0.0034873379906656	0.0088291802816621	0.0008730662407206	-0.0004979412399948	2.479454784875591e-07	7.622446606860005e-07	0.0002517696487245	8.78283322474e-05	6.338795601885814e-08	7.713815945359683e-09	-0.000528109218731	-0.0004429968045583	2.7889934690866725e-07	1.962461688488785e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1612.187361648752	-1.0766517992240097	2599148.089059964	1.1591790967722972	2011.813680245536	-0.0634769112718913	4047394.284023088	0.0040293182646195	1736.931382447866	-0.4787078778565501	0.2291612323219217	3016930.6273322552	1795.8128808507631	1287.2370803536858	1.058668	17.947721	0.5111884469386481	0.2917217129357901	0.129934933	0.0945353642	0.1110051401	-0.0823942637	-0.014830187	0.1629790695	0.1765454258	-0.0540997212	0.1274490775	0.0273436979	-0.0904632493	-0.0880559942	0.1184140332	-0.0699674794	0.1037136864	0.001523035	0.051681757	-0.0013198131	0.1202318441	-0.0379624171	-0.0225682388	-0.1362429216	-0.0858263271	0.1587418668	-0.0627243239	-0.0788694153	0.0251713761	0.0734746916	0.1240233734	-0.0457340769	-0.0002365869	0.1051746991	-0.0339334588	-0.0066864021	-0.0716056543	0.040055033	0.2287112377	-0.0926645673	-0.041450399	0.1106594089	-0.0020811419	-0.0177864501	0.0793565211	-0.075632166	-0.1389421789	0.0129037623	0.1744864781	-0.0450309453	0.0617284944	-0.0153746053	-0.0332479041	0.0243951968	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0247702299121499	-0.0333550536427936	0.0011125596035136	0.0006135642899007	-0.039158100224597	-0.2408998775178189	0.0580327509881001	0.0015333568131995	0.0827832009489384	0.1418368883076936	0.0068530583593523	0.0201177028848091	0.0019349999918559	0.0010619337511353	1.1277032918002892e-06	3.7442249684823328e-06	-9.20309022049981e-05	-0.0003438005509294	8.469686960665924e-09	1.1819881881942644e-07	-3.191097138895832e-05	0.000496198247342	1.0183100949869166e-09	2.46212700665314e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1615.1499456109132	2.9625839621612613	2608709.346806936	8.776903732855118	2018.9507010323664	7.137020786830362	4076161.933199084	50.937065711648685	1741.152179727875	4.22079728000881	17.815129678929768	3031610.91297113	1799.2445602282437	1280.6207383886504	0.995066	16.869471	0.4434921308765705	0.2879542434433138	-0.0193609807	0.1163736786	0.0097579523	0.0460638099	-0.0078202105	0.0355032316	0.0520693705	-0.1434746625	0.0179643405	-0.0644928998	-0.1934610826	-0.0364991182	0.1362005278	-0.0382836574	0.0551831469	0.085717	-0.0790139378	0.0428082327	0.0233958695	0.0673113144	0.0660115383	-0.1820998252	-0.055064997	0.0481500297	0.0128199968	0.0302156294	0.214258935	0.1559134082	-0.0024297433	-0.1124971884	-0.0452390086	0.004727738	-0.0043532209	-0.0375850929	-0.0662369239	-0.0808972261	0.0729568867	-0.2064677318	0.0652649726	0.1464517608	0.0551138139	0.0315667776	0.1442154103	-0.1362339026	-0.1027381559	-0.093106056	0.0390170575	0.003024031	0.0150621476	0.1009441628	-0.0825077873	0.0922666859	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.035417219224314	0.0106469893121641	0.0001133583814133	0.0012543794175831	0.2125739149926317	0.2517320152172287	0.063369007485327	0.0451876693352946	-0.0578119426219814	-0.1405951435709198	0.0033422207097272	0.0197669943957275	0.0024770130207339	0.000542013028878	2.9377812347350375e-07	6.13559350488528e-06	-9.120879677659845e-05	8.221054283996529e-07	8.319044609434835e-09	6.75857335404177e-13	0.0002356135498298	0.0002675245212187	5.5513744863399656e-08	7.156936945332589e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613.5654284527443	-1.5845171581688646	2603593.3918978884	2.510694624531535	2021.194219796317	2.243518763950533	4085226.0741380425	5.033376444198127	1735.749514715308	-5.402665012567013	29.188789238015723	3012826.3778344267	1794.790817664414	1276.58509653377	0.939231	15.922889	0.4384728951008865	0.2925794351157685	-0.088009043	0.1365544418	0.0102337347	0.1353645608	-0.0411331508	0.0511170344	-0.0353657752	-0.1576256912	-0.1165672206	-0.0052832405	0.0388782848	-0.1332825216	-0.0686207429	0.0620851545	-0.0659929495	0.1596645599	-0.1270458791	0.0397124071	-0.1119459102	0.0176340544	-0.0241327305	0.0285104727	-0.0807331876	-0.048629653	-0.2070792087	0.1112244354	0.0957788084	0.1489542689	-0.1120886366	0.0296624875	-0.0510982022	-0.0969748173	0.0267377825	0.0287822521	-0.0548350652	-0.1742724065	0.075247124	-0.0591435576	-0.0707489717	-0.021063034	-0.1035261706	0.0053645008	0.042440039	-0.1195384877	-0.1375357814	-0.1143577049	0.1267646937	-0.0661235975	-0.0102483184	0.0241006618	-0.1302779686	-0.0066198466	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0996304863445942	0.0642132671202802	0.0041233436742604	0.0099262338092603	0.4825011745199532	0.2699272595273215	0.07286072543593	0.2328073834131343	-0.15116027167943	-0.0933483290574486	0.022849427734199	0.0087139105378177	0.0025750208957834	9.800787504950008e-05	9.605543571718422e-09	6.630732613721144e-06	-9.104019281047648e-05	1.6860396612196316e-07	8.288316706968735e-09	2.84272973920561e-14	0.0003571178587309	0.000121504308901	1.2753316502454304e-07	1.476329708153392e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1614.057139073364	0.4917106206196422	2605180.4481936926	0.2417793344301537	2013.680131312779	-7.514088483537989	4054907.6712438506	56.46152573843824	1734.9232706863445	-0.8262440289634014	0.6826791953976742	3009958.755169003	1791.6811768331645	1268.188643712874	0.7649169999999998	12.96773	0.3386591167374563	0.2038623295317389	-0.031614368	0.1361849019	-0.0006196321	0.0817443184	0.0220926489	0.095913002	-0.1228138734	0.002848792	-0.0434457642	0.035632608	0.023162518	-0.11758861	-0.1606511906	-0.0363651559	0.1023261411	-0.0522887181	-0.0159683543	0.0465676539	-0.0395597626	-0.0340055011	0.0828583367	0.0987784669	-0.1224126028	0.0517874686	-0.1364065124	-0.0195221738	0.0040337191	-0.0714316286	-0.0439147985	0.1107784441	0.027496374	-0.0606394561	-0.0737983772	0.1470038421	0.005452071	-0.233914597	0.0330900545	-0.058243307	-0.0329080256	-0.0196514128	0.0020290701	0.0421392735	-0.0166344631	-0.0123135681	-0.0527141923	-0.1468252553	0.012283089	-0.0412071314	-0.0160793602	0.040368472	0.0601473244	-0.0108000327	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.1191288652842246	0.0194983789396303	0.0003801867812734	0.0141916865439069	0.3029201061350761	-0.1795810683848771	0.0322493601222539	0.0917605907008857	-0.0602955855758011	0.0908646861036289	0.0036355576399287	0.008256391180711	0.001716012839341	-0.0008590080564424	7.378948410329497e-07	2.9447000647831605e-06	-9.129225787507522e-05	-2.520650645987388e-07	8.334276347929234e-09	6.353679679116637e-14	0.0002420783140515	-0.0001150395446793	5.8601910134016675e-08	1.3234096840043662e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1613.108902572942	-0.9482365004218992	2602120.3315600813	0.8991524607323703	2011.6906392996648	-1.989492013114159	4046899.228245894	3.9580784702450287	1737.5071699748669	2.583899288522389	6.676535533226507	3018931.165714071	1795.4218141263125	1277.6389321588986	1.002828	17.00106	0.4270862413557937	0.2597035276435525	0.0768072296	0.0998158884	-0.0669348528	-0.0587770378	-0.0125613966	0.0071572312	-0.0219970806	-0.004004965	0.0410299424	-0.0744281964	0.0263456072	0.0656633094	-0.0602300708	0.0675330224	0.1889033075	-0.140841999	0.0696278511	0.1301380641	0.045642606	0.0545784822	0.0290365818	0.0420381587	0.0268476371	0.1085230001	-0.0527222464	-0.2613922495	0.0666195687	-0.0836774296	0.0783424877	0.0202600244	0.0753198481	0.0680213179	-0.0104037538	-0.0169821147	0.1337112814	-0.1015530079	-0.0351996222	0.0524383524	0.0623219467	0.0596028033	-0.2157754876	0.0444072533	0.0385358429	-0.1281277663	0.003095432	0.0576766799	0.006648002	0.079344032	0.0032931291	0.1322961358	0.0333068296	-0.0331821734	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0275896117691445	-0.0915392535150801	0.0083794349340981	0.0007611866775721	0.0665769967017695	-0.2363431094333065	0.0558580653766039	0.0044324964898274	-0.0003753126671171	0.059920272908684	1.4085959809855112e-07	0.0035904391054511	0.0010310061635724	-0.0006850066757685	4.692341458475477e-07	1.0629737093242786e-06	-9.192680065983616e-05	-6.345427847609386e-07	8.450536679553254e-09	4.026445456921669e-13	0.0001420474226304	-0.0001000308914211	2.0177470275939472e-08	1.0006179238499902e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1607.4501680383948	-5.658734534547193	2583896.042726664	32.02127653247704	2010.290792061942	-1.3998472377227245	4041269.0686490303	1.9595722889599416	1733.1863395434634	-4.320830431403465	18.669575616942254	3003934.8875800697	1792.7757375135202	1286.9529925996846	1.066977	18.088596	0.3826973114260455	0.2141355160719045	0.1761934687	0.0004572145	-0.1385664613	-0.1728090707	-0.0661713033	-0.07102157	0.0512748971	-0.0484439793	0.1779411632	0.0867392126	-0.0177773505	0.1284534408	-0.0739501734	0.0379700572	-0.1616452911	-0.0618101404	0.0587529903	0.2040969781	0.1595241347	-0.1054593543	-0.0433799732	-0.0574819311	0.1498201865	-0.0083914322	-0.0742678237	0.0357297083	-0.0256052383	-0.1091797278	0.1618134485	0.0848337977	-0.0546416826	0.1336444798	0.0154980717	-0.0465250001	0.0963542226	0.128677976	0.0946435216	-0.0802143592	-0.0126745642	0.0432042532	-0.0085460465	-0.0036185143	-0.0219202736	-0.0048847187	-0.0486041135	0.0151271153	0.0586965699	0.0640537915	0.0748860819	-0.0497635443	-0.0193178821	-0.0160478885	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0089387861669791	-0.0186508256021654	0.0003478532956423	7.99018981389769e-05	-0.0987171970574394	-0.1652941937592089	0.0273221704905068	0.0097450849948773	0.1289066412955009	0.129281953962618	0.0166169221700869	0.0167138236203924	0.0004671399386653	-0.0005638662249071	3.179451195909844e-07	2.1821972229622026e-07	-0.0005618837337375	-0.0004699569330776	3.157133302387938e-07	2.2085951894776386e-07	0.0004976310266867	0.0003555836040562	2.476366387212591e-07	1.264396994736675e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1611.3316994538254	3.881531415430573	2596389.845664753	15.066286128974465	2020.9731002371648	10.682308175222715	4084332.2718822174	114.11170795043006	1735.8343197529323	2.6479802094688694	7.011799189738797	3013120.785632125	1795.4705789555949	1276.333384924587	1.347946	22.851887	0.6745347619992783	0.4698029562358801	-0.0482092215	-0.1412597305	-0.1435531723	0.0015743811	0.0170026634	-0.2335675864	-0.0182751497	-0.0692736181	-0.0094600644	0.0205465203	-0.0419804814	0.0511603801	0.1244173297	0.0881038254	-0.0021891013	-0.1251407289	-0.0501765391	-0.0900964505	-0.0193300076	-0.0109754496	-0.0320492152	-0.0912794872	0.1367276308	-0.1166858253	0.0588638203	-0.0021480897	0.0473277785	-0.0833181712	-0.0284884992	-0.018066026	-0.0889599038	-0.0009198057	0.1217146869	-0.1063515406	0.0186379125	0.0852176732	-0.1896271426	-0.1462778411	0.0273705436	-0.0154486415	-0.0009446453	0.067240942	0.0377954361	0.0441151253	0.0726611859	-0.0363934639	-0.0550360848	0.0100090436	0.0961652413	-0.0190606809	-0.0153547986	0.0655250823	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0276252589154779	0.0186864727484988	0.0003491842637803	0.0007631549301471	0.3240716352792674	0.4227888323367068	0.178750396748636	0.1050224247925785	-0.0725348281527118	-0.2014414694482126	0.0052613012951434	0.0405786656134552	0.0004750202862987	7.880347633400025e-06	6.209987882323338e-11	2.2564427239529893e-07	-0.0002929657618866	0.0002689179718509	8.5828937637796e-08	7.231687558440147e-08	0.0001420695968538	-0.0003555614298328	2.0183770350201266e-08	1.2642393038481626e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1610.2198167327274	-1.111882721098027	2592807.8581987782	1.2362831854763532	2018.2796358816963	-2.69346435546845	4073452.6886147526	7.254750234179072	1734.7779650626564	-1.056354690275839	1.1158852316677637	3009454.588066932	1793.8687308713452	1286.8795881923595	1.01828	17.263023	0.3897720654975654	0.2784369471086441	-0.1132458609	-0.1007888495	-0.1028804182	0.1181227555	-0.0558645518	-0.141873376	-0.0760002124	0.0477469791	-0.1555647486	0.0657330742	-0.0099110141	0.0916610507	-0.0695156709	0.092105503	-0.0501077272	-0.0592928704	-0.0782645405	0.025707061	-0.1546825264	-0.0454698362	0.0215632432	-0.011007177	0.1511936494	-0.0643774202	-0.038495423	0.0474185025	-0.0583781708	-0.1131084938	-0.1364879987	0.1870797749	0.009591248	-0.0136224105	0.0769567628	-0.1515989687	0.0133881835	0.1068408999	-0.0790059493	-0.0103491719	-0.0403741953	-0.1074296833	-0.0472959326	0.0767014932	-0.0384778999	-0.0560437319	0.0156351489	0.0844491391	0.0317191487	-0.011658621	0.0453258099	-0.2242530249	0.1028282557	0.0075324468	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0274523207643824	-0.0001729381510955	2.9907604104330555e-08	0.0007536299153505	0.5834794298101826	0.2594077945309152	0.0672924038633935	0.3404482450116158	-0.1635235252798565	-0.0909886971271447	0.0267399433199518	0.0082789430048952	0.0001489626685945	-0.0003260576177042	1.0631357006293825e-07	2.2189876634794842e-08	-0.0002620207331684	3.0945028718200015e-05	6.865486461010588e-08	9.575948023702235e-10	-0.000284980470492	-0.0004270500673458	8.121386856184169e-08	1.823717600200524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1614.3687386145152	4.148921881787828	2606186.424215821	17.213552781177853	2017.7973442731584	-0.4822916085379347	4071506.122555811	0.2326051956661085	1738.2680210635951	3.4900560009386936	12.180490889688189	3021575.713052348	1795.784446595207	1282.4353423409452	1.10602	18.75049	0.5893386184550072	0.4627833511255879	0.0072212776	-0.1565861935	-0.0266943119	0.0255054945	0.1216866411	-0.1099061679	-0.0511586396	0.0898042422	-0.0175771545	-0.0528265796	-0.0739748229	-0.0276098058	-0.1378340589	-0.0847830935	0.1392666567	-0.0917136158	-0.0294952548	-0.1252450328	-0.0014783223	0.0504007046	0.1206476103	-0.0012234052	-0.0315975472	0.0364132505	-0.0020064241	-0.0462620664	-0.1046492946	-0.1495909339	0.0257107713	0.0678461382	0.1100490657	0.0221345484	-0.0030347682	0.064113197	0.0751617634	0.0726531389	-0.1382794909	-0.0315113527	0.0300492542	-0.0897381924	-0.0273622901	0.033346888	0.0090048134	0.0484053846	0.0464253748	0.0254207138	0.0054914769	0.0716336163	-0.1287555569	0.0579035546	0.2154357075	0.0515916202	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0275981961160027	0.0001458753516202	2.127961821034588e-08	0.0007616604288573	0.1344125720145967	-0.4490668577955859	0.201661042770401	0.0180667395155791	-0.0539927021068677	0.1095308231729888	0.0029152118808009	0.0119970012249525	-1.9789841214438422e-06	-0.0001509416527159	2.27833825246206e-08	3.916378152926856e-12	-0.0002960001462506	-3.397941308220002e-05	8.76160865803766e-08	1.1546005134107855e-09	0.0001419997064061	0.0004269801768981	2.01639166194186e-08	1.8231207146393277e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1611.1170204166865	-3.251718197828722	2595698.053476342	10.573671238090476	2017.173230329241	-0.6241139439173367	4068987.8411569055	0.3895182149920524	1735.6653457365603	-2.602675327034831	6.773918857955864	3012534.192390813	1794.9022679673722	1296.4801970956066	1.098438	18.621946	0.4268952472230264	0.2765028411719655	0.1382722168	-0.1258592551	0.1004867963	-0.1169704488	0.0287443151	-0.0684132727	0.2232128144	0.0981708884	0.144178026	0.0188064541	-0.0483006947	-0.0473959071	0.0313649446	0.0444519771	-4.91586e-05	0.0378735126	-0.0381684614	0.0396255315	0.1324111007	-0.0289723218	-0.0490101012	-0.0941061023	-0.0208913718	-0.0314775763	-0.0458121547	0.0222636772	-0.0609144575	0.0390748451	0.1387920401	-0.0152324612	0.012764403	0.0628089893	-0.0813606177	0.0314178715	-0.0429969583	0.2142626342	0.0724665897	-0.0097549135	-0.0219054912	0.0103016364	-0.0355359613	-0.0194938453	0.0245158486	0.0443320662	0.0105239742	0.1047578117	0.1051605581	-0.0653983218	-0.0113056174	-0.01432523	0.0499834273	0.0050351243	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0221901359472127	-0.0054080601687899	2.9247114789252908e-05	0.0004924021333557	-0.1100175939091627	-0.2444301659237593	0.0597461060135165	0.0121038709695614	0.0678977890307521	0.1218904911376198	0.0046101097552645	0.0148572918297701	0.0005109488922183	0.0005129278763397	2.630950063263996e-07	2.61068770459108e-07	-0.0005620467276576	-0.000266046581407	3.158965240706165e-07	7.07807834783515e-08	-0.0001823564357043	-0.0003243561421104	3.32538696427765e-08	1.0520690692474201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1610.0248927528496	-1.0921276638368909	2592180.155283825	1.1927428341178248	2013.017622767857	-4.155607561384159	4052239.9495739536	17.269074204233192	1734.782834863786	-0.882510872774219	0.7788254405647138	3009471.4841380343	1794.596820811115	1274.887181899023	1.166408	19.77425	0.5741275293440561	0.3638820064537058	-0.0353384613	-0.0133714878	0.1279364462	-0.0242450671	0.0051121313	-0.0265044104	0.0572324261	0.0711033313	0.0367338689	-0.0004592634	0.038999131	-0.2157291785	0.0570855469	0.0879226275	-0.0008704056	-0.0730875737	-0.1235703413	-0.0183853622	0.0244099726	0.0057632027	-0.107590839	-0.0415993324	-0.1472180496	-0.1413484254	-0.0684177236	0.0531384626	0.0958491008	-0.0316607813	-0.0145463363	-0.1334027293	-0.0463336569	-0.0082996021	-0.066986273	0.0007934168	-0.1658143989	-0.0131758538	-0.0330443262	-0.1045213837	0.0744234891	-0.0491741667	0.0636059415	0.039371236	0.0772776171	0.0053347127	0.1170930992	0.1121863271	-0.1179284019	0.0732253917	-0.0128227557	0.0155375875	0.0093930231	0.0926615745	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0277631488021938	0.005573012854981	3.1058472281784576e-05	0.0007707924314127	0.2247907849050108	0.3348083788141735	0.1120966505241751	0.0505308969782108	-0.0732425155867844	-0.1411403046175365	0.0053644660894803	0.019920585587531	0.0016540666215241	0.0011431177293058	1.3067181430532485e-06	2.7359363884401503e-06	-0.000378217199739	0.0001838295279186	1.430482501784106e-07	3.3793295334775355e-08	0.0003428129682186	0.0005251694039228	1.1752073117884685e-07	2.75802902816734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1609.022979429098	-1.0019133237515234	2588954.948330892	1.003830308310825	2011.7536396135604	-1.2639831542965112	4047152.706498407	1.597653414345358	1732.8094477690468	-1.973387094739337	3.894256625683761	3002628.5822776686	1791.2639915829614	1273.0145391298531	0.93339	15.823864	0.4485164470797704	0.2769413911613783	-0.1116271204	0.0447471517	0.1138963809	0.1090662958	-0.0123809701	0.0378908343	-0.0310856459	0.0441684878	-0.0962021635	0.0687529183	0.1103739015	-0.0331863336	-0.044186487	-0.0145785195	-0.0752924066	-0.1519923606	-0.0832944476	-0.0347504412	-0.1140108339	-0.0599006944	-0.0587862517	0.095301247	-0.0290984567	-0.0244797141	-0.0491708526	0.0993134723	0.0387173538	-0.0954733269	-0.1216357512	-0.0015735157	0.0124544731	-0.0221234688	-0.0469259551	-0.0807705478	-0.1095278704	-0.0266255413	0.0291153322	0.0475271482	0.0607564283	-0.1885775219	-0.0021691525	0.1221338742	-0.0637895663	0.0072815658	0.0488288923	0.1193536075	-0.0346250015	0.0993586678	-0.0797825533	-0.0506039593	-0.002747128	-0.0816620546	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0482891149285507	0.0205259661263569	0.0004213152854203	0.0023318386205827	0.4587649921961514	0.2339742072911406	0.0547439296775176	0.2104653180647348	-0.2130001730116646	-0.1397576574248802	0.045369073702999	0.0195322028088901	0.0011390002046696	-0.0005150664168544	2.6529341377133346e-07	1.297321466237391e-06	-8.919131102347322e-06	0.0003692980686366	7.955089962085935e-11	1.3638106349876182e-07	0.0001420051289619	-0.0002008078392566	2.016545665148585e-08	4.032378830694465e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
