global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1526.3118825867284	-4.292766153232378	2329627.962925443	18.42784124633751	2165.576850350448	-0.5764781321126975	0.3323270368041447	4689723.094773766	1652.9762271685092	-2.537467383584272	2732330.4075842397	6.438740722754008	1795.1640381798377	1558.030214000781	1.456945	16.39798	0.1814879885611837	0.1149740686252465	-0.104680168	-0.0578327391	-0.0858062744	-0.0659197994	0.0006996052	-0.196406567	0.0578730597	-0.0041673799	-0.2378709115	0.1442288328	0.0638597093	-0.049751015	-0.0557611005	-0.0767651132	-0.0161525871	-0.0399475716	-0.0667177862	0.103389419	0.0562220364	0.1906046381	-0.0323901882	-0.1798458405	-0.0553095819	-0.1393478681	-0.0044432752	-0.1254954004	0.0390661016	0.0924381924	-0.0453787445	0.0920172598	-0.020070259	0.0096202358	-0.0246244832	-0.0161465319	0.1726045186	0.2129635564	0.0527456562	0.1600148265	-0.2710674512	0.0553678166	-0.124543567	0.1061572024	-0.0003466395	0.158716444	0.0426445336	-0.0528928341	0.0025039234	0.0869083973	-0.0047594693	0.1203984809	-0.1251223122	0.2155352871	0.207872041	-0.0900130914	0.0269380034	-0.0722137073	0.1025106482	-0.1446435146	-0.0621922754	-0.2371339462	0.005481294	0.0110367299	-0.1036484657	-0.0691457049	-0.085937456	-0.0164892083	-0.0029578683	-0.0888472912	-0.1339722209	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0045103883379624	-3.2750210195300195e-05	2.034360295922722e-05	1.0725762678363447e-09	0.0782015243473921	0.0687013274759636	0.0061154784102557	0.0047198723969595	0.0616115006916828	0.0886694677187732	0.0078622745055305	0.0037959770174812	0.0012590137679626	-0.0001599873990623	1.5851156679193836e-06	2.5595967858751624e-08	0.0003359509338685	0.0003170034272572	1.004911728928462e-07	1.128630299671173e-07	-7.871150696312987e-05	-4.698036805375399e-06	2.2071549824661887e-11	6.195501328406842e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527.3021470715953	0.9902644848668842	2332651.848449505	0.9806237499886756	2162.3398075854684	-3.2370427649793783	10.47844586230534	4675713.443468761	1655.140025182832	2.163798014322765	2739488.5029622256	4.6820218467871415	1796.1732240178037	1533.7011774713262	1.249502	14.063203	0.1955120731975945	0.1195225523853285	-0.097082898	-0.1347465721	-0.0622092882	-0.1126193232	-0.0184439909	-0.073874839	0.0633305684	0.0084768021	-0.0106548955	0.2339541748	-0.1654777587	-0.0558809082	0.0951289496	-0.1244236641	-0.0630401607	-0.1080713157	-0.0465463364	-0.0302336015	0.0047647059	0.1290013727	-0.0017836689	-0.0546415047	-0.0623404913	0.0724289872	-0.0092726674	-0.0655067091	-0.0323120125	0.111250687	-0.0675477521	0.0247041911	-0.1078795204	0.080752425	-0.0776434749	0.0186395969	0.0018650854	0.0037967284	-0.0244978409	0.140757114	-0.0779448095	-0.0807068066	-0.0968353901	-0.0979024803	0.0350218817	0.0408559409	0.159442405	-0.0334383026	0.0950684496	-0.1589117408	0.0707740749	-0.0497687123	0.0385564715	0.0169581158	0.0919716109	-0.1138438169	0.0836000856	-0.0287579478	0.1465189606	-0.0188194621	-0.1283646412	0.1359514549	-0.0213201752	0.1102044496	-0.1297085435	-0.0680636353	-0.1985570917	-0.0865582866	-0.0293979415	-0.0348109093	0.0445269402	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0045440382715753	3.364993361289984e-05	2.064828381354104e-05	1.1323180321525663e-09	-0.0162685285624917	-0.0944700529098837	0.0002646650215886	0.0089245908967962	-0.0085634385897748	-0.0701749392814576	0.0049245221031562	7.333248048084421e-05	0.0012640053625192	4.991594556599897e-06	1.597709556477294e-06	2.491601621747772e-11	-0.0001099450721433	-0.0004458960060118	1.9882324817727521e-07	1.2087918888595444e-08	8.706951392127517e-05	0.0001657810208844	2.7483346885475537e-08	7.58110025448713e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527.670162589489	0.3680155178938094	2333776.125666196	0.1354354214106487	2160.767481405904	-1.572326179564243	2.472209614943088	4668916.108701214	1652.2368607150393	-2.903164467792749	2729886.643905488	8.428363927054354	1793.1202189753606	1540.598892804593	1.28252	14.434826	0.0682861167253266	0.0412765075798542	-0.0433536941	-0.1401574727	-0.1044218824	-0.0735636565	-0.0441266418	-0.0137486018	-0.1640699974	-0.0295319798	0.0561493879	0.0656294941	0.0192882418	-0.0146406364	-0.1571869466	-0.1400266978	-0.0421255492	-0.1373603111	-0.0556866607	-0.09584332	-0.0965532279	-0.0044870796	-0.0327217152	-0.0273552627	0.0437667853	0.0843143496	-0.1111751279	0.0457921528	0.0363567298	0.0500348096	-0.0215045867	0.0987707105	-0.0943278777	-0.2004186759	-0.1256469228	-0.0343955653	-0.0005427449	0.1064472602	0.0435514976	-0.0135657114	0.0375321504	-0.1230011098	0.0277093186	-0.0965241213	0.1209456338	-0.0074641234	0.0516092881	-0.0415889326	0.0249366987	0.0074014497	-0.0855546594	-0.0801776811	0.1401652435	0.1770519457	-0.0356396359	0.0522961408	-0.0939073983	0.0469890876	0.1142912292	0.1080612797	-0.0330110173	-0.1045244336	0.0799158077	0.0687387115	-0.0244494777	0.0170651045	0.0571319298	-0.0177493745	0.177732806	-0.0559465047	-0.1002880928	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0045415339239269	-2.504347648400046e-06	2.0625530382178863e-05	6.2717571440468396e-12	-0.0321769804862412	-0.0159084519237495	0.0010353580732119	0.0002530788426102	-0.0460372793983481	-0.0374738408085733	0.0014042887449462	0.0021194310944015	0.0011909995110448	-7.300585147439979e-05	1.418479835308953e-06	5.329854349502122e-09	1.899464056531741e-05	0.0001289397127086	1.6625449513380796e-08	3.607963702056017e-10	-9.01131480281691e-06	-9.608082872409208e-05	9.231525648308318e-09	8.120379447546717e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527.8682494143184	0.1980868248292608	2334381.3875683737	0.0392383901709382	2166.432546660656	5.66506525475188	32.092964340596986	4693429.979230575	1653.0373825455215	0.8005218304822392	2732532.588092949	0.640835201078635	1794.4895614858774	1525.950096266867	1.17762	13.254169	0.1500282484124792	0.1033771344978782	0.0098379516	-0.1765390996	-0.0366558332	-0.1123316178	0.1433903687	0.0866503969	-0.0373610439	-0.0910990715	0.1028015717	0.1618127942	-0.1093268028	-0.0122540566	0.0326607983	-0.1603429751	-0.0112809714	0.1094474222	-0.0578581614	0.0692296659	0.0985876551	-0.0508891058	0.0643163633	-0.0119073632	0.0165072691	0.0627576371	0.1376938855	0.0407758574	0.0136187912	-0.1092544112	-0.0302666193	0.0211766231	-0.2062577067	0.0156184846	0.0507665569	-0.0011247761	-0.115682873	-0.1691866421	-0.0340440264	0.0626482133	-7.11619e-05	0.0403884314	-0.0323771075	0.1166787743	0.022852024	-0.1093153616	0.1095628409	-0.0132197075	0.1073074153	-0.0296073321	0.0805401904	-0.1634075902	-0.1693033652	0.0683265375	-0.0162207127	-0.1681595447	0.0098429633	-0.0194385011	0.0749198032	0.0893126695	0.1150799164	0.2075200128	0.1158968892	-0.0036783465	-0.0027731835	0.0295031952	0.01441073	0.0570021628	-0.1154721572	-0.0465897623	-0.1352709195	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0045642489212553	2.2714997328400488e-05	2.083236821518017e-05	5.159711036292414e-10	0.0645136971317015	0.0966906776179427	0.0041620171176009	0.0093490871382169	-0.0200745269038264	0.0259627524945216	0.0006740645170917	0.0004029866304124	0.0007399992822028	-0.000451000228842	5.475989376606591e-07	2.034012064155365e-07	1.903219968224512e-05	3.7559116927710086e-08	1.4106872643893977e-15	3.6222462474485127e-10	8.699296329198463e-05	9.600427809480154e-05	9.216821412503991e-09	7.567775662320585e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1527.4616732183945	-0.4065761959238898	2333139.163151137	0.1653042030919412	2163.5216016994686	-2.910944961187397	8.473600567062297	4680825.721020234	1652.993362607692	-0.0440199378294892	2732387.0568250846	0.001937754926512	1795.309806330754	1535.2252157969217	1.146948	12.908955	0.0809277966249391	0.0511904003253155	0.0439547152	-0.1352130289	0.0681712044	-0.0356119587	0.1146980747	0.0297229466	-0.071313972	0.0785311267	0.0587070054	0.0580924513	0.2084553923	0.0158607457	-0.0205307902	-0.0249429717	-0.0274932793	0.0604972717	0.1396684738	-0.0137278329	0.036689265	0.1275200181	-0.0030783043	0.0778426183	-0.1235102251	0.0012613526	0.1140553158	-0.0205206376	0.0299545214	-0.1780687406	0.0106410276	0.0013268334	-0.0803479962	-0.0560351911	0.1628471676	0.0204950243	0.0102425866	0.1229244483	-0.0178932769	0.1082017825	0.1383654846	-0.0392294205	0.0138190923	0.0113846716	-0.0643584734	0.0481656041	0.0852642219	-0.0066443106	0.0815813471	0.0392469613	0.0709051696	-0.0758792637	-0.0069881805	0.1159017303	0.0038570774	0.1184710724	-0.1605291999	0.0567299948	-0.0974261389	0.1701867758	-0.0503333199	-0.2491928972	0.0235907711	-0.0866501839	-0.2132007885	-0.0204112815	0.006171103	-0.0041216626	0.1109719447	-0.0116470221	0.0302323995	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0045642416680351	-7.253220200668929e-09	2.083230200422783e-05	5.260920327939184e-17	0.030116563657728	-0.0343971334739735	0.0009070074065499	0.0011831627912263	-0.0459541177321796	-0.0258795908283531	0.0006697532214429	0.002111780936543	0.0011529987111335	0.0004129994289307	1.3294060278755124e-06	1.7056852829708445e-07	1.9050155473543384e-05	1.7955791298263083e-08	3.224104411467801e-16	3.6290842356617495e-10	8.698904662613762e-05	-3.916665847008248e-09	1.5340271357120837e-17	7.567094232924345e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528.4961926794556	1.0345194610611088	2336300.6110355915	1.0702305153141671	2163.425372746986	-0.096228952482761	0.0092600112959294	4680409.343445435	1652.5156024837368	-0.4777601239552496	2730807.8164521875	0.2282547360417354	1796.4974599984976	1536.4729204878297	1.218868	13.718421	0.0938544703140386	0.0665275337755822	0.1088710809	-0.0789813273	0.1075843301	0.0820077175	0.1680563125	0.1573385996	0.0175410762	0.0444152247	-0.0852074535	-0.0753851305	-0.121592412	-0.0043072718	0.0460710572	-0.0483716329	0.0958353158	0.155291639	-0.1993908071	-0.1502428553	0.0486213914	0.0649669079	-0.1077962355	0.1471740366	0.0637227001	-0.0069066147	0.0066379379	-0.0631872847	-0.0801971995	0.0231040363	0.0142090972	-0.233718744	-0.076719073	0.018884607	0.0748807246	0.0628816998	0.0462077943	-0.0386349043	0.2000290355	-0.0654622186	-0.1496072807	0.1121382081	-0.0682382033	-0.1515185312	-0.0898719911	-0.1400906099	-0.0548674029	0.00466595	0.0710664588	0.0247753752	0.0121644371	-0.0778365804	-0.0859321534	-0.1957770114	0.0528170698	-0.1647733621	-0.1569899649	-0.0964831426	0.0175958882	-0.0355770774	-0.038732289	0.094837162	-0.1170495587	0.1856073829	0.1996659331	0.0003153573	-0.0766574066	0.013305115	0.123749281	-0.0136056076	-0.0483822487	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0045634482470973	-7.934209377991747e-07	2.0825059903935424e-05	6.295167845381218e-13	0.0053516012674919	-0.0247649623902361	2.8639636126220917e-05	0.0006133033621898	0.0150298501767451	0.0609839679089247	0.0037190443419167	0.0002258963963354	0.0011530002501352	1.539001699950998e-09	1.3294095768118338e-06	2.3685262324520623e-18	1.8956762517063908e-05	-9.339295647947665e-08	8.722244319977419e-15	3.5935884512835916e-10	-7.501095329448385e-05	-0.0001619999999206	2.624399997428136e-08	5.626643114147238e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1525.5973136165965	-2.8988790628591232	2327447.163314176	8.403499821082988	2159.038526039424	-4.3868467075617446	19.24442403564532	4661447.35692249	1650.1904345928288	-2.3251678909080056	2723128.470421669	5.406405720909583	1792.4516579965446	1552.3670468806322	1.241868	13.977284	0.1071839298284764	0.0639032878024426	0.1059503705	-0.0180815458	0.0634097634	0.0355947809	0.0136540927	0.0079048783	-0.1102829564	0.0677544049	0.048494117	-0.0895568404	0.0534541986	0.0208505371	-0.0608377897	0.1272781612	0.0725041463	-0.0430879912	-0.1237989227	-0.0649920702	-0.029968966	0.1197090146	0.0549199156	-0.1432651697	-0.1098603257	-0.014829604	0.2231109963	-0.0437471552	0.0135294413	0.0012692613	0.0283715889	-0.0055881377	0.0874942262	-0.0467008079	0.0490300635	-0.1259539362	0.0615131551	-0.0565710101	0.1256897306	0.0985254002	6.09628e-05	-0.019956561	0.0185050025	0.0168973401	0.1218621982	-0.0203550433	0.1709608652	0.0238978934	0.0790520454	-0.0193261751	0.0518174945	-0.0697583855	-0.0777432232	-0.0185597979	-0.0059709696	0.2522082319	0.0380789242	0.1264629887	0.1028670035	-0.0291117193	-0.0187338215	-0.1507667553	0.1112240583	0.0597710287	-0.1427043978	0.0279206583	0.1201403524	-0.0072136949	-0.0282337126	0.0020089304	0.037522717	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0044879862225286	-7.546202456870047e-05	2.014202033360653e-05	5.694517152007153e-09	0.0253150061435007	0.0199634048760087	0.0006408495360454	0.0003985375342434	-0.0506148621485778	-0.0656447123253229	0.0043092282562744	0.0025618642703195	0.0007340009354004	-0.0004189993147348	5.387573731686621e-07	1.7556042574823206e-07	1.896844768056738e-05	1.168516350347204e-08	1.3654304610287494e-16	3.59802007410422e-10	-8.600696544770238e-05	-1.0996012153218523e-05	1.2091228327372948e-10	7.39719810552227e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528.4571389727953	2.859825356198826	2336181.225676903	8.178601067957741	2155.310695798378	-3.727830241045922	13.896718306056496	4645364.19542289	1651.3204913434618	1.1300567506330026	2726859.365130812	1.27702825965122	1793.5425365271935	1566.2064156325748	1.129703	12.714855	0.0787283932772017	0.0460568700677807	0.1322565135	0.0306566604	-0.0187856605	0.0934836298	-0.068617533	0.0799176663	0.0503653318	-0.0540055418	0.0734789489	0.0212502098	-0.01903621	0.0266709738	-0.0407673798	0.03697637	0.1905209446	-0.0012884722	-0.083984998	0.1397695246	0.0566825077	0.0678614749	-0.0060248159	0.0406081914	0.0512073603	-0.1765074197	-0.0597518928	0.1345467805	-0.0474543086	-0.0034015937	0.0318051196	-0.1670824826	0.0645699152	0.0056550705	-0.1049734873	-0.1114767789	-0.0526195437	-0.1487974326	-0.0183071194	0.1457884436	0.0228824995	-0.031391236	-0.1307215029	0.1147253298	-0.0592186972	-0.0524874459	0.0168017453	0.0268571675	0.0987168954	-0.0545744921	-0.1153349371	-0.12806636	-0.1114021032	-0.137375151	-0.2139976592	-0.012108597	-0.0464105044	0.0288489267	0.0285266986	-0.1305356798	0.1063878443	0.0969405743	-0.08844821	0.0227380395	-0.0401881546	0.0576150006	0.0085875652	0.070366448	0.1427751883	-0.0755303972	0.0442452215	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.004571248615889	8.326239336040042e-05	2.08963139082671e-05	6.932626148102052e-09	-0.0090614331462859	-0.0343764392897866	8.21095706646088e-05	0.0011817395782443	-0.0758301112193891	-0.0252152490708112	0.000635808785703	0.0057502057675449	0.0009419993389905	0.00020799840359	8.873627546585389e-07	4.3263335896030117e-08	1.904093573412701e-05	7.248805355963161e-08	5.254517908864021e-15	3.6255723363115487e-10	8.699099337350678e-05	0.0001729979588212	2.9928293756304786e-08	7.5674329281095e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1530.228101368397	1.7709623956016003	2341598.042217529	3.1363078066349592	2159.268409428634	3.957713630255967	15.66349717911386	4662440.063956464	1652.7507987644362	1.4303074209744864	2731585.202816482	2.045779318494686	1793.819928682767	1573.2940686400102	1.260626	14.188406	0.1237948220574123	0.0737200442451776	0.0674955692	0.1164427811	-0.139296382	-0.0056629152	-0.0700217128	-0.1472971385	-0.0932940069	0.0530366522	0.0458433367	-0.0734745749	0.0598815344	0.0317481466	0.0156391757	0.1292138017	0.0350053547	-0.1029055932	-0.0246501492	0.0346616932	0.1538055008	-0.1412892672	0.1072868638	0.036806357	0.0524977422	0.1164731617	-0.0438612673	0.020320527	-0.0950628323	-0.0857691294	0.0328650468	0.1140199219	0.1197709662	0.0125871099	0.0280595349	-0.0911863648	0.063295446	-0.1073577982	0.0734921488	-0.0538883845	0.1212056308	-0.1470262986	-0.0506778539	0.0399608152	-0.0383843098	-0.0971855346	-0.0490951579	0.0415364516	0.0232216761	-0.0181704034	-0.053770946	0.0581299645	-0.1799443427	0.0379710538	-0.015037424	0.1267077172	-0.0495744734	0.088038854	0.0504821796	0.11125401	0.0731957194	-0.1175023191	0.0242221276	-0.120814231	0.016638065	0.0220813099	-0.124705716	0.0019254948	-0.1643042556	0.1582481246	0.0143221713	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0044868935635804	-8.435505230860053e-05	2.0132213850899215e-05	7.115774849986731e-09	0.0507186867462365	0.0597801198925224	0.0025723851852628	0.0035736627343643	-0.0320049654718843	0.0438251457475048	0.00192064339979	0.0010243178148565	0.0011530005256337	0.0002110011866431	1.3294102121115882e-06	4.452150076483851e-08	1.894004402980265e-05	-1.0089170432436168e-07	1.017913600147442e-14	3.58725267850863e-10	-0.0001040109555805	-0.000191001948954	3.648174450422901e-08	1.0818278880768745e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1530.7561884081465	0.5280870397496074	2343214.508349837	0.2788759215515033	2157.650977908157	-1.617431520477112	2.6160847234329023	4655457.7424680265	1651.8338199258635	-0.9169788385727315	2728554.96865087	0.8408501903901957	1793.8109536038912	1572.5704312369423	1.047874	11.793869	0.071213453273549	0.0469507400614042	0.0419870179	0.1440111497	-0.1567119278	0.0618078278	-0.0079454251	-0.0759037762	0.1614299442	0.0177946726	-0.0421600861	0.0965667712	0.0142061366	0.0113962984	0.0290296506	0.0450027518	0.0709588628	-0.0622443826	-0.056199217	-0.0510744961	-0.0541777939	0.0318610669	0.2371781763	0.0488433334	0.0059641876	-0.0768761731	0.0178421671	-0.0128357261	0.0122888689	0.059398303	0.015422754	-0.0286378344	0.0772774545	0.1363617779	-0.0663762896	-0.0446736442	-0.065875463	-0.022345141	0.0082268832	0.1206374321	-0.0792917004	-0.0983162631	0.1059226413	-0.0040976891	-0.1313246346	-0.0804087638	0.068572281	0.0436266664	0.0720897158	-0.031873208	-0.1169848088	0.0475804592	-0.094053679	-0.1362783169	-0.1169982546	-0.0674094588	-0.0405968585	-0.0219837011	0.0272699441	-0.0086075933	0.0195544944	0.0949474721	-0.2466436582	-0.1547959047	0.0502926918	-0.0431499321	-0.0053514827	0.073964148	0.0366915964	0.131203621	0.0570946078	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0020337516102131	-0.0065206451737935	4.136145612044377e-06	4.251881348251647e-05	0.0055535179818377	-0.0451651687643988	3.084156197459468e-05	0.0020398924695166	-0.0220329225440565	0.0099720429278277	9.94416401544404e-05	0.0004854496758323	0.0011529987111335	-1.8145001998322306e-09	1.3294060278755124e-06	3.2924109751912054e-18	1.9050155473543384e-05	1.1011144374073468e-07	1.2124530042668975e-14	3.6290842356617495e-10	8.698904662613762e-05	0.0001910000022066	3.6481000842935585e-08	7.567094232924345e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1529.16779068637	-1.5883977217765732	2338354.1320726336	2.5230073225450083	2157.081859798882	-0.5691181092752231	0.3238954223050048	4653002.149873403	1652.5877044637527	0.7538845378892347	2731046.120944776	0.568341896468465	1794.0319796048675	1567.364828336037	1.075938	12.109735	0.0387986554694584	0.0231054201035587	-0.021873489	0.1451276687	-0.0969775275	0.0234967515	-0.0221908821	-0.0705310864	-0.0548858051	0.0012335454	0.0046755559	-0.1503915616	0.0346088255	0.0460876544	0.0849635758	0.1095192569	0.0092584309	-0.0969637011	-0.06344763	-0.0192654178	-0.0005652462	-0.0635110915	-0.0285360503	-0.1049860009	0.0653066608	0.027160463	0.0934484729	0.0154510828	-0.01202577	-0.0242275813	0.0492025497	0.0484472756	0.0793071526	0.0490593095	0.0092164454	-0.0381129231	0.1129885921	-0.0268718434	0.0582454715	-0.0807469339	0.1012096954	-0.027922834	0.0073969324	0.0237666984	0.0795330516	-0.0014900633	0.1219161595	0.0438203096	0.0526012211	-0.0403091149	-0.0929532835	0.0711491781	-0.0361970407	0.0121306707	-0.006960125	0.1471934893	-0.030529283	0.1078700655	-0.0150151094	0.1045238226	0.0185392985	-0.0463868809	0.0346980253	-0.1053245985	0.1156137955	-0.0354411291	-0.0399660723	-0.0555494709	-0.0645687764	0.1092132315	0.0758902238	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0066011971595827	0.0086349487697958	4.3575803939682704e-05	7.4562340256998e-05	0.0140524022543075	0.0084988842724698	0.0001974700091168	7.223103387683456e-05	-0.0395974763294049	-0.0175645537853483	0.0003085135496783	0.0015679601316577	0.0012349997714984	8.200106036489988e-05	1.5252244356011e-06	6.724173900967954e-09	1.9053682115188764e-05	3.526641645379413e-09	1.2437201294924419e-17	3.6304280214666416e-10	8.698826079579357e-05	-7.858303440475348e-10	6.175293296258669e-19	7.566957516276998e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1528.511293668225	-0.6564970181448189	2336346.774871311	0.4309883348330386	2160.09574637826	3.0138865793783225	9.083512313356763	4666013.633521453	1652.0712875346107	-0.5164169291419967	2729339.5390962665	0.26668644470445	1794.662937011719	1566.18377514568	1.05814	11.909413	0.074580285459936	0.046160589819117	-0.0700313458	0.1318770707	-0.0352107023	0.0660957999	0.0429344277	-0.0047137858	0.1489110237	-0.1105438061	-0.1632706832	-0.0806333289	-0.0612950417	0.0411502972	0.0942944794	-0.0366777584	0.0529512773	0.0109688729	-0.0095943119	0.0012590615	-0.1736427096	-0.0646787587	-0.0673834704	0.0902184206	-0.1382136977	-0.1281489547	0.0466798668	-0.0576014256	-0.0659133084	0.0195291405	0.0516623128	-0.0861396549	-0.0093029085	0.1193192121	-0.1269611177	0.0287420859	0.0061704963	0.0152863652	-0.0168741689	-0.0892106966	-0.1806810713	0.1241668879	0.1170745414	-0.0206703444	-0.0578852552	0.0266622137	-0.1190563468	0.0414113962	0.0769948674	-0.0339221672	-0.1189313273	0.0720480995	0.0163524466	-0.0996780595	-0.0776409939	-0.0837085252	0.0285894507	-0.0617780415	-0.0186664745	0.0213320815	0.0496769071	0.1022339916	-0.1590131399	-0.0598840577	0.1438819831	-0.1069042321	0.0829336291	-0.0774425809	0.1328217895	0.0645833461	0.0481440073	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0004617607979753	-0.007062957957558	2.1322303454678586e-07	4.988537511023187e-05	-0.0197860721903424	-0.0338384744446499	0.0003914886527214	0.0011450423527412	-0.0162692167484266	0.0233282595809782	0.0005442076950775	0.0002646874136072	0.0010279988394318	-0.0002070009320666	1.0567816138731276e-06	4.284938587644117e-08	1.9044717964433744e-05	-8.964150755019773e-09	8.035599875872157e-17	3.627012823448254e-10	8.699023411343508e-05	1.9733176415061456e-09	3.893982514279377e-18	7.567300831110244e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
