global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
1795.4243455081544	-1.2107951870486886	3223548.5804433846	1.466024984980269	1996.6142022901963	-3.649092348160593	13.315874965404191	3986468.272786917	1943.9256143259447	2.4706408123636265	3778846.7940325015	6.1040660237168005	1985.5123889324148	1311.2645351060355	0.8113949999999999	15.136899	0.0550104102298411	0.0386591043372764	-0.0262593064	0.0741895571	-0.0064953854	-0.086992708	-0.0220123152	-0.0936298623	0.0041749103	-0.0649523381	-0.0302822206	0.042389042	-0.0295604237	0.0675334411	0.0618674918	0.0042003471	0.0231520624	0.0681478574	0.0180964846	-0.0579051389	-0.0627214181	0.0575741482	-0.0368254456	0.0578124255	0.0351194315	-0.060263883	0.046080897	-0.0946256072	-0.0539775586	-0.0271813359	0.0774289692	0.0005099032	-0.0513993577	0.1329956705	0.0063315821	-0.057019229	0.0098892229	-0.0510031344	0.039533034	0.0318057298	-0.1191554566	0.1061147437	-0.0043766454	-0.0538339848	-0.0750162516	0.0557264461	0.1529336282	-0.1087626439	-0.033173756	-0.078386226	0.2221785829	0.0533263068	-0.0633269846	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0237200703914197	4.815639493929713e-05	0.0005626417393739	2.319038373549562e-09	0.0162207345946683	0.024142191171478	0.0005828453945601	0.0002631122307906	0.0640606720541399	-7.037625125859426e-05	4.95281674121279e-09	0.004103769704028	0.0006269976585381	0.0004669976638781	3.931260638122599e-07	2.180868180676029e-07	6.201782127979172e-05	9.101782199416596e-05	3.846210156292187e-09	8.284243920561683e-09	5.698056237101319e-05	5.697824237103886e-05	3.246784488116924e-09	3.246520103692848e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1789.373025078152	-6.051320430002306	3201855.822877337	36.61847894656329	1983.220216812626	-13.393985477570368	179.39884697336592	3933162.428374319	1940.788587703261	-3.1370266226836065	3766660.3421592186	9.840936031425716	1982.540259629513	1285.1749215145037	0.795343	14.837436	0.1580262218094076	0.0913376359709186	-0.0593862251	0.0661302344	0.0976004155	-0.0920532981	-0.0556919708	-0.124083081	0.094015751	-0.0286609814	-0.0024624859	0.0747602519	-0.099531819	0.1884127949	0.0139010645	-0.069662047	0.0105602651	-0.0072212053	0.007130579	-0.024616568	-0.0272911784	0.0916731472	-0.0761982647	0.1449261983	0.0796866842	0.0717087416	0.0265191109	0.0220485725	0.0838814196	-0.0380841638	0.0764013085	0.029539141	-0.0597311621	0.1304229515	0.0072491573	-0.0535206875	0.0723973893	-0.0412181751	0.0733393471	0.0407876785	-0.1820053614	-0.0480106575	0.065440125	0.0567779669	-0.0619729672	0.0052752618	0.049986231	-0.1411819419	-0.1048713879	-0.0884342022	-0.0038204061	0.0707182124	-0.0296926111	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0236970890039174	2.2981387502302855e-05	0.0005615520272595	5.28144171531002e-10	0.0508468259107246	0.0346260913160563	0.0011989661998278	0.0025853997051955	0.08132532616915	0.0172646541150101	0.0002980682817109	0.0066138086765186	0.0020280512951482	0.0014010536366101	4.112992055752291e-06	1.962951292658386e-06	-0.0001899663274362	-0.0002519841487159	3.608720555959755e-08	6.349601120412303e-08	0.0005261926768617	0.0004692121144906	2.7687873318288144e-07	2.201600083848214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1793.6865078415678	4.313482763415777	3217311.2884128788	18.60613355028501	1973.837166078629	-9.383050733996924	88.04164107676023	3896033.1581933135	1938.8094316349475	-1.979156068313614	3758982.012196628	3.917058742742603	1978.5454097975207	1274.7200086601226	0.704132	13.135855	0.1121547803429129	0.0672645763800521	-0.0620892637	0.0495444317	0.1366198492	0.0386602505	-0.0556581818	0.0027153072	0.0980726151	0.0362638195	0.0389061694	0.133465914	0.0629677619	0.0999743856	0.0483969741	0.1047512259	-0.0274339295	-0.0758166266	-0.1365157565	0.0236515124	0.0532271357	0.1161188528	0.0981326723	0.0762881974	0.0804190687	0.0767264418	-0.1693172492	0.075197768	0.0875963748	-0.033438096	0.0599011501	0.0359558953	-0.0318664656	0.1146763404	-0.0043524065	-0.0183236298	0.0344436291	-0.0322641235	0.120188464	0.0502721564	-0.1215892836	-0.0326803727	0.0670336507	0.0780595937	0.1052661491	-0.0517989531	0.0087757491	-0.0629853914	0.0797986143	0.0292564772	0.0367001496	0.0808611387	0.132978706	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0237504850169187	-5.339601300130212e-05	0.0005640855385388	2.851134204435225e-09	-0.0160600115348188	-0.0669068374455434	0.0044765248969643	0.0002579239704985	0.0917501570314271	0.010424830862277	0.000108677098507	0.0084180913152915	0.0023429807159668	0.0003149294208185	5.489558635392298e-06	9.918054009713876e-08	6.376485317072245e-05	0.0002537311806069	4.065956499883793e-09	6.437951201218269e-08	0.000652926395878	0.0001267337190163	4.263128784342349e-07	1.6061435535702487e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1805.2961996184044	11.609691776836598	3259094.368356654	134.78494315314734	2000.0654359879031	26.228269909274104	687.9221424337334	4000261.748233481	1942.6530005166696	3.843568881722149	3773900.68041642	14.77302174854285	1982.2069135613044	1332.6519251743637	0.900366	16.796679	0.134596071598515	0.0702030973762793	-0.0204817104	-0.0587764105	0.0117490317	0.0431234679	-0.0145670028	0.1257483464	0.1099351998	-0.0451367745	0.0362516192	0.0754084605	0.0519963525	0.0209187354	0.0202042314	-0.0575968647	0.006715032	-0.2228568834	0.0121314296	-0.0456553854	0.0232072633	0.0487450256	0.0880527032	0.0372202005	0.0274165763	0.1236464393	-0.0335615977	0.1425819023	-0.1139704696	-0.0164532881	0.0656022718	0.0349353008	0.0270382325	0.0549768116	0.0155490513	-0.0253474805	-0.0516061274	-0.0650757884	0.1289433669	0.0154232722	0.0365674525	0.0320982233	0.1224827887	0.0245840106	0.0418191343	-0.03469276	-0.0352988151	-0.0193129066	0.0946150007	0.1193311435	-0.0633793144	0.0330857984	0.0960048154	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0365099831221584	-0.0127594981052396	0.0013329788675802	0.0001628047918976	-0.0322933059062506	-0.0162332943714317	0.0002635198461495	0.0010428576063546	0.0257315008094707	-0.0660186562219563	0.0043584629693528	0.0006621101339077	0.0016589968360608	-0.0006839838799059	2.7522705020597453e-06	4.678339479712652e-07	1.3993567487879943e-05	-4.97712856828425e-05	1.958199310378506e-10	2.4771808785231233e-09	0.0005949891034691	-5.793729240890003e-05	3.540120332469634e-07	3.356729851674385e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1803.4056652283125	-1.8905343900919436	3252271.9933775724	3.574120280120316	2000.378448683216	0.3130126953128638	0.0979769474270237	4001513.93795627	1943.544093642124	0.8910931254542902	3777363.643931185	0.7940469582318954	1984.3383512841265	1352.0596907262309	0.704003	13.133451	0.133272155408807	0.0793417610027768	-0.0117456608	-0.07324928	-0.0054729348	-0.0224765159	0.014416124	-0.0067492555	-0.0495040232	-0.0636680839	0.0261980157	-0.0091440427	-0.0003204828	0.0453913824	0.03458963	-0.1209118982	0.0721688644	-0.062350143	0.1744161188	-0.0590229162	-0.0107064439	-0.017888654	0.0061595783	0.0475405032	0.0173912168	-0.0234723993	0.1128275208	0.049370016	-0.1681527139	-0.021215348	0.0497463071	0.0475380049	0.016726487	0.0446320908	-0.028955921	-0.0257429995	-0.0866308123	-0.0947451529	0.0673016073	0.000377414	0.0733151598	0.136542942	-0.0260013727	-0.0270837635	-0.0777587601	-0.0515167877	-0.0374379388	0.0991498017	0.0151822613	0.0613484103	-0.0242302675	-0.0836412998	0.1067239486	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0403512178952496	-0.0038412347730912	0.0016282207856299	1.4755084582005012e-05	0.0268935011649062	0.0591868070711568	0.0035030781312783	0.0007232604049068	0.0765430701186886	0.0508115693092179	0.0025818155756654	0.0058588415831944	0.0019879961896941	0.0003289993536332	3.95212885023826e-06	1.0824057469112913e-07	1.5649047217403123e-05	1.6554797295231791e-06	2.448926788125124e-10	2.740613134862139e-12	0.0006529851552131	5.799605174399997e-05	4.263896129286763e-07	3.3635420178927223e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1800.482919193301	-2.9227460350114143	3241738.7423068318	8.542444385174944	1991.955279344128	-8.423169339087963	70.94978171495154	3967885.834906943	1941.217063868323	-2.3270297738008594	3768323.689053553	5.415067568155679	1981.5792707287887	1315.420158986551	0.816758	15.236955	0.070851937543582	0.0412269719949948	-0.0175311753	-0.0737897985	0.025680528	0.0301665103	-0.0106736238	-0.1198933035	-0.1109006527	0.0193945018	0.0143670733	0.0156648899	0.1880781819	0.0184989326	0.0420021556	0.0222711757	0.0719988563	0.1377155949	-0.0627663329	0.0125482248	0.0143254523	-0.0024478332	0.1729873655	-0.0129150949	0.0249138917	-0.1058573977	0.0121500385	-0.0650822846	0.1069782306	-0.0172315084	0.0579512131	0.0081237873	0.0166762841	0.0456147431	-0.0064563217	-0.0218533207	-0.1050794973	-0.0525502236	-0.0008671825	0.1095971067	0.0094619714	0.0474038425	0.0145362295	0.0855120538	-0.0576015871	-0.1837299922	0.0022367523	0.1596849231	-0.0337240207	0.0542315102	-0.0366786395	-0.0917355367	0.0678458663	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0403193413575877	3.187653766190124e-05	0.0016256492875096	1.016113653310608e-09	0.0100446285062787	-0.0168488726586275	0.0002838845098666	0.0001008945618291	0.0720799122844511	-0.0044631578342375	1.991977785331564e-05	0.0051955137549341	0.0013890898196043	-0.0005989063700897	1.9295705269283068e-06	3.586888401341404e-07	-0.000218938174529	-0.0002345872217464	4.7933924266090874e-08	5.5031164606696114e-08	0.000809652173638	0.0001566670184249	6.555366422767382e-07	2.4544554662147968e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1802.136632112152	1.6537129188509423	3247696.44080053	2.734766417974504	2012.5487261372227	20.5934467930947	424.0900508200224	4050352.375076558	1945.3196557333304	4.102591865007298	3784268.562982443	16.83126001082406	1987.4433266538017	1323.3125203273212	0.687131	12.818705	0.119008201455079	0.0703457302135706	0.012233224	-0.0656342836	-0.0369435882	-0.0178217743	0.0408641099	-0.0784741554	-0.0358412973	-0.0611016412	-0.0796782393	-0.0079303039	0.1176008136	-0.0762577308	0.0067117121	-0.0110019847	-0.0874244051	0.1338625526	-0.1927516464	-0.058072175	-0.0668549345	-0.0261563077	0.1097072149	-0.0695359945	0.0071221101	0.0036544951	-0.0512470029	-0.1060876833	0.2395225011	-0.0115452966	0.05813887	-0.0277156627	0.0108209626	0.0703797466	-0.0073575637	-0.046196328	-0.1829580649	-0.0454493195	-0.0341741166	0.129794878	0.0793771129	0.0029722765	0.079336371	-0.0001263598	0.0456358227	-0.2465537873	-0.1015960481	0.1905703648	-0.1084479571	0.1094016469	-0.0101748935	-0.0898317811	0.0452880984	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0229115657707836	0.0174077755868041	0.0005249398460689	0.0003030306508805	0.0098519268309473	-0.0001927016753314	3.7133935675528366e-08	9.706046228233928e-05	0.0413898653281137	-0.0306900469563373	0.0009418789821821	0.0017131209518793	8.806707535457804e-05	-0.0013010227442497	7.755809761508928e-09	1.6926601810550777e-06	-0.0001559622396267	6.297593490230003e-05	2.4324220189376193e-08	3.96596837681873e-09	0.0008600070392181	5.035486558009996e-05	7.396121075046826e-07	2.5356124875899355e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1793.8092052214336	-8.32742689071847	3217751.4647371517	69.3460386202611	2013.636775847404	1.088049710181167	1.1838521718253217	4054733.065045128	1941.7293251215024	-3.5903306118279943	3770312.772036805	12.89047390222918	1985.3220629175603	1309.715658795786	0.829906	15.48222	0.0805852933650916	0.0424046902485478	0.0064972318	0.0300432569	-0.0738406712	-0.1324271145	-0.0557667411	0.0407677908	0.027298788	-0.0168746905	-0.0189913942	0.0505208211	0.0786621582	0.0024930716	-0.0014552544	0.0411861007	-0.0178831196	0.0941690347	-0.0356341496	-0.0179347048	-0.0558268896	0.0608507148	0.0668477945	0.020838994	-0.0332257153	-0.096851924	-0.1225755636	-0.0723546788	0.1076252304	-0.0254428125	0.0801218349	-0.0377272613	-0.0134931879	0.0816300044	-0.011560672	-0.0586625102	-0.1483833226	-0.0272047755	-0.0427154661	0.0743597169	0.1327341309	0.0396675247	0.0331830404	-0.1689251953	0.1185126082	-0.1124958223	-0.2421314993	0.0691369781	-0.1046081338	0.0590494927	0.015176029	-0.1064835787	-0.0256651321	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0369231356722679	-0.0140115699014842	0.0013633179478727	0.0001963240911041	-0.0075372753967144	-0.0173892022276616	0.0003023843541145	5.681052040591621e-05	0.0748526473464181	0.0334627820183043	0.0011197577804045	0.0056029188147672	9.66108573475274e-06	-7.84059896198253e-05	9.333657757424289e-11	6.147499208264153e-09	-0.0003619962184919	-0.0002060339788652	1.3104126220243538e-07	4.245000044702568e-08	0.0008900018550859	2.9994815867799956e-05	7.921033020563433e-07	8.996889789432239e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1789.4913490399824	-4.317856181451134	3202279.288288936	18.64388200369577	1991.4142373361888	-22.22253851121513	493.84121788243976	3965730.6646652734	1937.4251264705213	-4.304198650981107	3753616.120679315	18.52612602710758	1978.7606567331568	1286.768590972718	0.765965	14.289391	0.1218051238180361	0.067231311874997	-0.0604846101	0.0733258965	0.0309089572	-0.0770262561	-0.0342374378	-0.0587464619	-0.0504931639	0.0535626711	0.0676798419	0.1021992427	0.0463923714	0.0929063424	0.0650629046	-0.0266532968	0.0238288308	0.0857277308	0.0636990582	0.0417409772	0.042671843	0.1117501848	0.0442612821	0.0662747779	0.0290872471	-0.0902759257	-0.0462573012	-0.0546372009	-0.0819554234	-0.059293412	0.0862418419	0.0259985849	-0.048443446	0.1303713492	-0.0188438428	-0.0523988468	-0.0618989298	-0.0551667355	-0.0220191156	0.0539635996	0.0310234274	0.1292782445	-0.0750552563	-0.1479179052	0.0465284115	-0.0638423374	-0.1849252175	0.0763390761	-0.0490333255	-0.0053000184	0.1204966342	-0.1728114506	0.0183658946	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0403614003471517	-0.0034382646748838	0.001629042637983	1.1821663974553837e-05	0.0163322151931168	0.0238694905898312	0.000569752581018	0.0002667412531142	0.1322768274656169	0.0574241801191987	0.0032975364623621	0.0174971590843685	0.0007501609397901	0.0007404998540553	5.62741435586766e-07	5.483400338559905e-07	-0.0003611660935409	8.30124950999963e-07	1.3044094712359414e-07	6.89107434272691e-13	0.000890135644762	1.3378967610004364e-07	7.923414660758614e-07	1.7899677430954583e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1787.1500927175705	-2.3412563224119367	3193905.4539004206	5.481481167233866	1975.1921252835184	-16.222112052670354	263.1569194493928	3901383.931782022	1938.178284117233	0.7531576467117702	3756535.061023622	0.5672464408004116	1977.012628922034	1266.5184178447344	0.930113	17.351637	0.3077314606692731	0.1586361830719576	-0.1129042108	0.035770535	0.1317939914	-0.0214647668	-0.0170935944	-0.0936775441	0.0632962785	0.0326450639	0.1181063553	0.1004881303	0.0243864403	0.0596454123	0.0877934654	-0.0344581515	0.0275499164	-0.0675621586	-0.0802344963	0.0159642821	0.1105659566	0.0956368809	0.046136972	0.0159274715	0.1294268249	-0.0345102087	0.0285752183	0.03331067	0.0632348435	-0.085820639	0.0621912106	0.1136724361	-0.0659375936	0.1113309476	-0.0255731533	-0.0063358678	0.0856535031	-0.0344996244	0.0265843178	0.0623565539	-0.1371339909	-0.0230923331	-0.1806103882	-0.0074123024	-0.1278230256	-0.0088951195	-0.1718891704	0.0134221773	-0.0228266517	-0.122298871	-0.0111319617	-0.1627581234	0.0073087178	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0399947625849677	0.0003666377621839	0.0015995810342279	1.3442324865929094e-07	0.0665586086253853	0.0502263934322685	0.002522690597213	0.0044300483821472	0.2053027923923025	0.0730259649266856	0.0053327915534735	0.0421492365640768	0.0032611472378743	0.0025109862980842	1.0635081307095175e-05	6.3050521891665945e-06	-0.0007693064531859	-0.000408140359645	5.918324189134694e-07	1.6657855317115e-07	0.0016532582779955	0.0007631226332335	2.733262933760646e-06	5.82356153353231e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1791.7156416303565	4.565548912785971	3210244.94046288	20.84423687504116	1973.124757434476	-2.067367849042512	4.274009823254662	3893221.308400859	1939.568244685683	1.3899605684500784	3761924.975793102	1.931990381846065	1978.9276406442689	1270.5645881459056	0.811531	15.13943	0.2047072802265795	0.114008835567194	-0.1163941792	-0.0234752127	0.1567207272	0.0614438533	-0.0227526439	-0.0439384758	0.1268228224	-0.0048412843	0.1202795773	0.0346471464	0.0674741579	0.0810627181	0.0368110288	-0.157527464	0.1213080903	-0.0905139729	0.0015602679	-0.0216166502	0.1098132414	0.0380874091	0.0717753807	0.08449508	0.1148231726	0.018244282	0.0614001332	0.2028777517	0.0445247954	-0.0799608741	0.0514939741	0.1633155306	-0.0228428192	0.1254139407	-0.0196105524	0.0539224394	0.0650553795	0.0205403843	0.1490812091	-0.0226012331	-0.0733527047	-0.1040446018	-0.0548415763	0.0918571004	0.0342279972	0.0496411269	-0.1437218147	-0.0728578507	0.1200845729	-0.1178281202	-0.0568202233	-0.0850273887	0.13367586	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0402934904931413	-0.0002987279081735	0.0016235653761208	8.923836312177328e-08	0.0059857173465047	-0.0605728912788806	0.003669075157883	3.5828812152247265e-05	0.1425559235008222	-0.0627468688914803	0.0039371695556846	0.0203221913251722	0.0044168202957435	0.0011556730578692	1.95083015248917e-05	1.3355802166847478e-06	-0.0003547379469484	0.0004145685062375	1.2583901100516585e-07	1.718670463639921e-07	0.0017047925568497	5.153427885419993e-05	2.906317661890137e-06	2.655781897022438e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1797.825423662157	6.109782031800478	3232176.253966014	37.32943647611197	1995.79921875	22.674461315524013	514.131195949195	3983214.52156311	1942.4832109318224	2.914966246139329	3773241.024752003	8.497028216131612	1981.170263769244	1304.000903011793	0.838292	15.638664	0.1130195283072599	0.0621885023452165	-0.0814133741	-0.0936182626	0.0761854706	0.074464571	0.036454506	0.1698112544	0.1619453997	-0.0678314689	0.0706147955	-0.0594079207	0.065612427	0.0210944455	0.0262000002	-0.197718645	0.0325657356	-0.0337415751	-0.0626976384	-0.0716456631	0.0723847676	-0.0739328696	0.0546787241	0.0516290685	0.0807447893	0.0698946604	0.0796666836	0.1144441751	-0.0277911524	-0.0597761923	0.0152928263	0.1587656433	0.0071725289	0.0241113106	-0.0230974821	0.0899821844	0.0162604593	0.0333206831	0.0808523271	-0.0904513894	0.0158515776	-0.1535937717	-0.0697462574	0.1043008595	0.003157815	0.16428889	-0.03528165	-0.0030931356	0.1561548105	-0.0491410787	-0.0531634794	0.0584094774	0.1622206063	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	-0.0171452166868988	0.0231482738062425	0.0002939584552407	0.0005358425802087	-0.0075952955762517	-0.0135810129227563	0.000184443912008	5.768851489062865e-05	0.1395258133868111	-0.003030110114011	9.181567303032246e-06	0.0194674526012512	0.0047231184474322	0.0003062981516886	2.2307847868474355e-05	9.381855772791377e-08	-0.0003597012766891	-4.963329740699995e-06	1.2938500845176848e-07	2.463464211491708e-11	0.0005508514089941	-0.0011539411478556	3.034372747907852e-07	1.3315801727143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1804.083249669459	6.257826007302128	3254716.371737916	39.1603863376669	2000.5740297379032	4.774810987903265	22.79881997020176	4002296.448461753	1943.6091193620548	1.1259084302323572	3777616.4088673424	1.2676697932682908	1982.308359730654	1329.5116850256445	0.7658049999999998	14.286396	0.0997801673360166	0.0521059817243281	-0.0439729603	-0.1517563245	0.0323530129	0.0873604054	0.0714525901	0.1867489808	0.1557920043	-0.0883056024	0.0342072035	-0.0910533752	0.0565112713	0.0984382035	0.0833249478	0.1252539987	-0.0503437344	-0.124371557	-0.0585075029	-0.0875969108	0.0290606947	-0.0998496928	0.044207361	0.0757628307	0.069580014	0.0427715877	-0.139546405	0.0592894706	-0.101457149	-0.0338433081	-0.0076530664	0.1413975079	0.0430010059	0.0044945257	-0.0108292785	0.1146842573	-0.0917737077	0.0652637438	0.0451388632	-0.1374177978	0.1570008476	-0.1579583096	-0.0174663002	0.0652115524	-0.0266586634	0.1623802356	0.0446250529	0.0435165107	0.1619741453	0.0443813007	-0.0445500697	0.00476851	0.1191537116	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	-0.024400993238288	-0.0072557765513892	0.0005954084710149	5.264629336368936e-05	0.0101594566425546	0.0177547522188063	0.0003152312263512	0.0001032145592719	0.08748519022744	-0.0520406231593711	0.0027082264588156	0.0076536585091313	0.0043150977392112	-0.000408020708221	1.8620068498945605e-05	1.664808983371667e-07	-0.0003138139312697	4.58873454194e-05	9.8479183458944e-08	2.1056484696393303e-09	0.0005501791545055	-6.722544885999623e-07	3.026971020523869e-07	4.5192609744279683e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1806.7872073234585	2.703957653999396	3264480.012547702	7.311386994621917	2023.872709015877	23.29867927797386	542.8284560978885	4096060.7422992648	1944.983516391488	1.374397029433112	3782960.879034597	1.8889671945145627	1986.445762346013	1349.3634606167614	0.780725	14.564739	0.1330860786165205	0.0718015551993628	0.0208546056	-0.1633304546	-0.0844198083	0.0377245715	0.1197464283	0.0550082465	0.0004044488	-0.0913554764	-0.0220089979	-0.0784005488	0.0460537063	-0.0493207883	-0.0066985209	-0.0762115169	0.0546476994	0.0011845437	-0.0086623327	-0.084948839	-0.039896583	-0.0974818087	0.0256140085	-0.0214084587	-0.0327653018	-0.0509680934	0.1187744646	0.0171680361	0.0024420421	0.0020908456	-0.0183661367	0.0861659829	0.0717438462	-0.0420576294	0.0006008319	0.1327226451	-0.1456960907	0.0664810809	-0.0042989142	-0.1259706582	0.2181161239	-0.032654407	-0.0683306542	0.0455012299	-0.1401960982	0.171067653	0.1682907955	0.1251739562	0.0756052497	-0.0208836038	-0.0147962676	-0.0295024569	-0.0743958142	0.0509612127	-0.0888661936	-0.1211199807	-0.0067565429	-0.0192636718769989	0.0051373213612891	0.0003710890541846	2.639207076915729e-05	0.0303542494216912	0.0201947927791366	0.0004078296553922	0.0009213804579542	0.0194998290566701	-0.0679853611707699	0.00462200933352	0.0003802433332393	0.0040077335990376	-0.0003073641401735	1.6061928600854876e-05	9.447271466465604e-08	-0.0007998966253615	-0.0004860826940918	6.398346112647159e-07	2.3627638549554245e-07	0.0005521043863466	1.925231841099981e-06	3.0481925342315573e-07	3.7065176419852206e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1801.015714228773	-5.771493094685411	3243657.6028989777	33.310132542001384	2016.140002835181	-7.732706180696141	59.7947448769763	4064820.5110322433	1940.752363479969	-4.231152911518848	3766519.736353086	17.902654960654424	1982.1827013862924	1340.319169960174	0.855838	15.966004	0.1272352928888966	0.0690546581733604	0.038069227	-0.1345917559	-0.0689022505	0.03203286	0.0336906486	-0.0726951414	-0.0301668883	0.0014049489	-0.023349439	-0.0437383756	0.069347994	-0.0883292735	0.0564769147	-0.1041580454	0.0625618379	0.0513014441	0.1293090553	0.0043611865	-0.0219863711	-0.0616791329	0.0593911996	-0.0766756496	0.0141599395	-0.0648328839	0.1318878058	0.0102738762	0.016893779	0.0223517881	-0.0273562243	0.0340810924	0.0640778043	-0.0382743599	-0.0246656277	0.102353088	-0.2239010044	0.0565731732	-0.0218361465	-0.0625037852	0.109247653	-0.0689259646	-0.0235852562	0.1297079581	-0.0664423191	-0.0402936542	0.1971967592	0.2498696827	-0.1476486384	-0.1083233311	-0.0383533921	0.0635153314	-0.114811686	0.0478387595	-0.0936454286	-0.1172407796	0.0067565429	-0.0148091353725732	0.0044545365044256	0.0002193104904831	1.9842895469261127e-05	-0.0246280385854333	-0.0549822880071245	0.0030230519944983	0.0006065402845655	-0.0125587613743363	-0.0320585904310063	0.001027753220423	0.0001577224872575	0.0035791243816963	-0.0004286092173413	1.2810131339652922e-05	1.83705861189922e-07	-0.000758953633174	4.09429921875e-05	5.760106173080146e-07	1.6763286092656855e-09	0.0003068590369486	-0.000245245349398	9.416246855702224e-08	6.014528140134712e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
