global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
962.9304414422156	1.1187125902475827	1.251517859578456	927235.0350561002	1235.2740738732475	2.934919834136963	8.613754432810538	1525902.037583409	1021.1788968516662	-2.2001664693377734	4.840732492798243	1042806.339375186	1084.0277876943912	739.5006208874797	0.7669629999999998	11.202718	0.0650376801795871	0.0387344566447486	0.1318759878	-0.111431353	-0.0452034444	-0.0802399713	0.0109963129	-0.1370471164	-0.0602879991	-0.1580807518	-0.1072048637	0.1006839816	-0.0197655393	-0.1275999364	-0.0362935052	-0.0429094673	0.024136111	0.0911273741	0.0339931745	-0.0462968599	-0.1049068852	0.0721862464	0.0531453012	0.1852627096	0.022679433	-0.074245873	0.0727666156	-0.0478913784	-0.098065595	0.1393706666	0.0209433433	0.0134792788	0.0735062042	-0.1239878956	0.0357367831	0.025117537	0.0088096597	0.0097480765	-0.197277709	-0.0232769951	0.039911571	-0.0617611148	0.1294760448	-0.0735851438	0.028829769	0.0565019116	-0.1339626702	0.071965101	-0.0456692485	-0.02481846	0.1281289952	-0.1009511691	0.0618413575	0.0626033606	-0.0521766636	0.0876824838	0.0173279159	0.1079413221	0.0103459156	0.1335232398	-0.0698404922	0.076908726	-0.0662410766	-0.0549049491	0.0530292107	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0497409992243831	-6.525404120339556e-05	0.00247416700384	4.258089893374446e-09	0.0481367520038844	0.0175955600145129	0.0003096037322243	0.0023171468934834	-0.1079761971383703	-0.0264796037572807	0.0007011694151425	0.0116588591484642	-0.0001689655186224	0.0002809652693476	2.85493464833366e-08	7.894148257956941e-08	0.0005000116139377	-4.971921609999135e-08	2.500116140725836e-07	2.4720004495976398e-15	-0.0001379572673676	0.000136930258768	1.9032207619535476e-08	1.8749895766298818e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
965.538573568286	2.608132126070359	6.802353187040291	932264.7370482804	1240.45370217732	5.179628304072594	26.828549368349936	1538725.3872454197	1022.3748698276756	1.1959729760094433	1.4303513593448844	1045250.3744551569	1085.5063152133291	749.5675287028305	0.898648	13.126177	0.0539510886573389	0.0327649696090126	0.0564750433	-0.0815458424	-0.0946785723	0.0054972982	0.0594878738	-0.1055226342	-0.0249668995	-0.0174491569	-0.1462770549	0.0559798843	-0.0115337046	-0.0519406594	-0.0273288637	-0.07127092	0.1038421485	0.0010796011	0.0599291227	0.0502786588	-0.2212555475	0.1173526936	0.0789614984	0.0872825936	-0.0176225697	-0.1511599122	-0.178174447	-0.0368005071	-0.0399170659	0.0687631627	0.0418698296	0.008397053	-0.0430012631	-0.1470387599	0.005826453	-0.0350257396	0.0811385055	-0.0405279803	-0.1570552942	-0.0716532842	-0.0782405392	-0.0723264374	0.0631293956	-0.0395920497	0.0071269761	0.0671335509	-0.0540541642	0.1469620382	-0.0050795267	-0.0171030245	0.1248066765	0.0507519456	-0.0147614831	0.0357260199	0.045401445	0.1190849639	-0.0335236611	0.1216694253	0.0905319506	0.1378329496	-0.0098065742	-0.0856639556	-0.023720014	-0.0867471159	-0.0958213257	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0353543013611385	-0.0143866978632446	0.0012499266247341	0.0002069770754082	0.0375150568166304	-0.0106216951872539	0.0001128204086509	0.001407379487955	-0.1123620125804336	-0.0043858154420633	1.923537709184093e-05	0.0126252218711255	-9.486116284345924e-05	7.410435577894075e-05	8.998640216013293e-09	5.491455545411831e-09	0.0005000260739977	1.4460059999973731e-08	2.500260746775533e-07	2.0909333520284035e-16	-0.0005549760548242	-0.0004170187874565	3.079984214282335e-07	1.7390466909177288e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.6094034572028	3.070829888916819	9.429996206664883	938204.1764657184	1247.5652018955775	7.111499718257392	50.57342824277496	1556418.932980753	1022.895857063226	0.5209872355503649	0.2714276996064113	1046315.9343971116	1087.3714789444546	762.540368946454	0.974127	14.228679	0.1347709248374539	0.069087163748265	-0.0067888061	0.0360216691	-0.1679982811	0.0902970037	0.1011538521	-0.0294891299	-0.013510787	0.1877040849	-0.1720878646	0.0469137546	-0.0560172461	-0.0591411592	-0.1469664965	0.0574177416	0.062477327	-0.0216797997	0.1381489965	0.0157313273	-0.0588602922	0.0409387923	0.1406535053	0.0241442581	0.0826266206	-0.220426502	0.0749725738	-0.0746435726	0.0022381603	0.0229976978	0.1648373131	-0.0943451771	-0.051588078	-0.0623259007	-0.0831766249	-0.0280811353	0.0606543021	-0.0322846715	-0.1086720869	0.0122098058	-0.0205270518	-0.0963841745	0.1411517413	0.0091190614	0.0266891411	-0.1170572051	-0.0584082587	0.1457190371	-0.0370016245	-0.1817715122	0.1873350903	-0.1449032404	-0.0512554065	0.0374299356	0.0352425092	0.0945473875	-0.0708333836	0.0523004244	-0.0296801236	0.1957876396	0.1809327646	-0.0454603686	0.1639591195	-0.1574766087	-0.057488696	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0233822872712465	-0.011972014089892	0.000546731358035	0.0001433291213685	0.0329407171887226	-0.0045743396279077	2.092458303144766e-05	0.0010850908489074	-0.1758784588541857	-0.0635164462737521	0.0040343389472464	0.0309332322889234	-0.0005121604447393	-0.0004172992818958	2.623083211555575e-07	1.741386906707844e-07	0.0011311545172716	0.0006311284432739	1.2795105419439464e-06	3.983231119093365e-07	-0.0006007108265725	-4.57347717483e-05	3.608534971614162e-07	2.0916693468690997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.5086166914804	1.899213234277568	3.607010909255059	941886.9750724108	1244.5058190482002	-3.0593828473772646	9.35982340682622	1548794.7336448317	1024.0362191259333	1.1403620627072542	1.3004256340619436	1048650.1780817364	1087.570474228769	772.9370359191457	0.970482	14.175439	0.218935009463958	0.1459298838072038	-0.0701631314	0.0810507885	-0.1107407076	0.008644253	0.0022088376	-0.0187186633	0.0710013976	0.2206768201	-0.1010140949	0.014436239	-0.1092861942	0.0002538037	-0.0990339302	0.067726594	0.0040455624	-0.158747677	-0.0286123913	0.1917239242	0.0992357528	-0.0733847101	0.1804168966	0.2423251584	0.0016007742	-0.0858048326	0.1020126041	0.0071016457	-0.0478020395	0.0075164743	0.1239759019	-0.0771120019	-0.1486061566	0.1486471129	-0.0600605939	-0.1002020665	-0.0483575644	-0.0241146522	-0.1184903943	-0.0691013806	-0.0432398945	0.0104059661	0.1337676213	0.0717888235	0.0012492187	-0.155831283	-0.0241714296	0.0412264997	-0.0730788439	-0.2086090568	0.0608785901	-0.129468493	-0.0179025999	-0.0625458998	-0.1003035594	-0.0609706624	0.0353860495	-0.1643857878	-0.0826590126	0.2623939348	-0.1156566721	-0.1880502114	-0.0532964639	-0.0587188439	0.0318828427	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.028044474830736	0.0046621875594895	0.0007864925685317	2.1735992839858674e-05	0.031214083323789	-0.0017266338649336	2.9812645035355487e-06	0.0009743189977444	-0.0523540041921108	0.1235244546620749	0.0152582908995629	0.0027409417549475	-0.0011862574524969	-0.0006740970077576	1.407206743604435e-06	4.544067758677499e-07	0.0018936589645379	0.0007625044472663	3.5859442739747518e-06	5.814130321008857e-07	-0.0002568776140472	0.0003438332125252	6.598610859858225e-08	1.182212780354681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.3955013999604	-0.1131152915199891	0.0127950691756521	941667.4291372806	1243.7772435801369	-0.7285754680633545	0.5308222126637361	1546981.831647803	1023.5039175928166	-0.5323015331166516	0.2833449221583378	1047560.2693278432	1086.2738828119243	768.8310736008273	1.006118	14.695954	0.1457194798071389	0.0878460991698063	-0.0488904571	0.0952010643	0.0080612303	0.0535840867	-0.1352491698	-0.1073212237	-0.088981015	0.1101463253	0.0700508396	-0.0754937458	-0.1509119778	-0.03219198	-0.0424036689	-0.0022987621	-0.1983964294	-0.1003578704	-0.0406421171	0.2011291537	-0.1128813943	0.0677907041	-0.0220505237	0.1985303192	-0.0068743549	0.1731560746	0.0482254552	0.1390118174	-0.0637919638	0.0788071748	0.0776151201	-0.050231117	0.0374996987	0.1670811645	0.014759154	-0.1854517572	0.0003884508	-0.134254406	-0.1214492617	-0.0292485684	0.0757563251	0.0682823466	0.1044470211	0.0699884201	0.0941819612	-0.0213878011	0.0882890368	-0.0655731299	0.0623205297	-0.0925036338	-0.1117164452	-0.2092490669	0.0664825411	0.0500793118	-0.1795469449	-0.1126466586	0.1288053603	-0.0252105439	0.0312289307	0.1140286511	-0.2067047824	-0.0995229592	-0.0269475012	-0.0391071428	-0.2495087988	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0305958738175462	0.0025513989868101	0.0009361074946592	6.509636789896112e-06	0.0138488409488388	-0.0173652423749502	0.0003015516427407	0.0001917903956262	0.0210887375354928	0.0734427417276036	0.0053938363124674	0.0004447348508409	-0.0014037761846416	-0.0002175187321447	1.9705875765669277e-06	4.731439883383775e-08	0.0011857667094448	-0.0007078922550931	1.4060426892275488e-06	5.011114448207945e-07	-0.0003786685611649	-0.0001217909471177	1.4338987921469561e-07	1.48330347998264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
970.3926541629496	-0.0028472370107692	8.106758595494367e-06	941661.903253414	1240.5907235826764	-3.186519997460437	10.15390969421526	1539065.3434393888	1023.9544029573424	0.4504853645257753	0.2029370636519207	1048482.6193357276	1086.4285502163868	775.5375218719016	1.087951	15.891249	0.1499252941334451	0.0913299655024644	-0.0543574165	-0.0195126813	0.1281272028	0.0596654846	0.0031954497	-0.1473823458	-0.0697304167	-0.0729004536	0.1903915597	-0.0943851368	-0.0536556609	0.0813728682	-0.0717897456	-0.0291936265	-0.0604721677	0.0211744059	-0.0834026565	-0.0685995664	-0.135459644	-0.0495824025	-0.2037232574	0.0119274136	-0.1838163683	-0.0343824773	0.2388423857	0.1024503551	0.0462485779	0.0598314135	0.0539134629	0.0812395546	0.0682032262	0.0465926077	0.127489943	-0.0349892931	-0.0199761915	0.0181912086	0.006849713	0.0737137962	-0.1615409892	0.0186472702	-0.0234279734	0.0638198596	0.0726762905	0.0691140654	0.0654116931	0.0032350536	0.1162178766	0.1258346971	-0.057954169	-0.0478923369	0.1119051165	0.1777713535	-0.1104481345	-0.0554936465	0.0266072673	-0.0019531347	0.018824369	-0.0434980682	0.0025497808	-0.0418717884	-0.0831401863	-0.1330448491	-0.2201208506	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0150628283819003	-0.0155330454356459	0.0002268887988625	0.0002412755005058	0.0180806484854372	0.0042318075365983	1.7908195026811004e-05	0.0003269098496539	-0.0361076325766731	-0.0571963701121659	0.0032714247540078	0.001303761130292	-0.0004737551722111	0.0009300210124305	2.2444396319676906e-07	8.649390835622523e-07	0.0008521362610018	-0.000333630448443	7.261362073141279e-07	1.1130927612827729e-07	-0.0005742985212721	-0.0001956299601072	3.298187915353207e-07	3.827108129154467e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969.5657116591556	-0.8269425037940437	0.6838339045811619	940057.6692251248	1245.6427786009651	5.052055018288684	25.52325990781587	1551625.931880733	1024.4585258011268	0.5041228437844438	0.2541398416253148	1049515.271086618	1089.284356926972	776.9801506450158	1.005409	14.685591	0.0988976776741986	0.0706830487499785	-0.0520108227	-0.0898001973	0.0057992427	0.1242277388	0.0650390099	0.0749948373	-0.0310680319	-0.1423890026	-0.0299696197	-0.0135658635	-0.091597613	0.1334014297	-0.0752026468	-0.0201067499	0.1072803108	0.0845873741	-0.0231620046	-0.063619254	-0.0626759585	-0.0518072374	0.0569394294	0.1036558914	0.2445555065	0.0741880658	0.0128320617	-0.0257145288	0.0335683802	-0.1152474352	0.155898769	0.0178160615	0.0108282606	-0.1181970147	0.0389903671	0.0305830333	0.0064025596	0.1302681957	-0.019939675	0.2145045371	-0.0087452011	-0.0353896073	-0.0116365066	0.0552745355	0.0238202795	0.0056484202	0.050627088	0.1065835988	0.0751310553	0.0507178736	0.0855095871	0.1463695611	0.0578303163	0.1550041777	0.0345838505	0.0454403174	-0.1241396293	-0.0329420216	0.1413326915	-0.016759351	-0.0698571555	0.0089973595	0.0340977764	0.0577756026	-0.1821922506	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0141332073007731	-0.0009296210811272	0.0001997475486066	8.641953544761055e-07	0.0305836788992479	0.0125030304138107	0.0001563257695286	0.0009353614150123	-0.0906014436916677	-0.0544938111149946	0.0029695754498367	0.0082086215990144	7.72734895859229e-05	0.000551028661797	5.9711921927857346e-09	3.036325861218178e-07	0.0008514750073924	-6.612536093999729e-07	7.250096882138877e-07	4.3725633594449196e-13	-0.000642032907151	-6.773438587889997e-05	4.122062538647646e-07	4.587947030391724e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.0143414729029	-1.5513701862527114	2.4067494547937724	937051.7652972178	1245.1093633515495	-0.5334152494156115	0.284531828309119	1550297.326705701	1021.8960212640004	-2.562504537126415	6.566429502793462	1044271.4782751944	1087.3624537845828	771.5130241335803	0.873564	12.759792	0.1073631081752532	0.0559427458544352	-0.0262537953	-0.0574954436	-0.1001070745	0.0529859042	-0.0005219469	0.0882816457	0.0878850123	0.0628957052	-0.0991865975	-0.042825015	-0.0086491599	-0.0075819019	0.0019999809	-0.0027451722	0.1498773826	0.0725001608	0.0432968622	-0.1004358302	0.0518394273	0.0134683364	0.1271352717	-0.1632254422	0.2065554068	-0.0291999655	-0.0421135158	0.0079953448	0.0485106799	-0.0732784339	0.0363957521	-0.0666178611	-0.05445954	-0.1389855862	-0.048958789	0.075232493	-0.0099420917	0.1052125219	0.072331918	0.0656204618	0.1900457227	0.0013014466	-0.021419302	-0.0032950507	0.0091269186	-0.0905658969	0.0903221595	0.0578651874	0.0905176886	0.0592492009	0.0726745142	0.1197122027	0.0603864683	0.025837948	0.1342740212	-0.0804835657	-0.005955188	-0.0447035896	0.0714607995	-0.0617703906	0.071968994	0.0215555938	-0.006488382	-0.0303738562	-0.1151708181	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.0305501338566074	0.0164169265558343	0.0009333106786566	0.0002695154775396	0.006245841678222	-0.0243378372210259	0.0005923303205971	3.9010538269415e-05	-0.0722318444740892	0.0183695992175784	0.0003374421754144	0.005217439356129	7.698136594966245e-05	-2.921236362604532e-07	5.926130703475848e-09	8.533621886202959e-14	0.0005920023530241	-0.0002594726543683	3.504667859860711e-07	6.732605836493131e-08	6.297721846072944e-05	0.0007050101256117	3.9661300450504406e-09	4.970392772150665e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.1733292796451	0.1589878067422887	0.0252771226927233	937359.5955284322	1243.8099014418465	-1.2994619097030409	1.688601254769074	1547063.070924776	1020.444330968266	-1.4516902957344655	2.10740471472962	1041306.632605272	1085.393959819146	763.3819702636195	0.935752	13.66815	0.2591177831278386	0.1687902110368874	-0.0178295638	0.0155894905	-0.1295225224	0.0161187601	-0.1390046481	0.0074464978	0.0586716014	0.1782387848	-0.0265978716	-0.1106707357	-0.0034425093	-0.0765820468	0.077629916	-0.1136546419	0.0394835177	0.0192955146	-0.0195822173	0.0383338467	0.0630433361	0.0993482752	0.0254966171	-0.1551162539	0.074324642	-0.0727289464	0.0270471018	0.1200070213	0.0204047744	0.0115993361	-0.0704909759	-0.0738194639	-0.107471101	-0.0577518541	-0.0276406882	-0.0794329933	-0.0391453218	-0.0129831419	0.1698295517	-0.0032194013	0.0835627442	0.1261655379	0.0193215556	0.0208320633	0.0014121115	-0.0792109928	0.1199050475	-0.0315166379	0.1201617763	-0.1048003393	-0.0675694832	0.0707972228	0.2116415409	0.0062241531	0.0938457266	0.0101991477	0.0340989094	-0.0977777364	-0.0885076046	-0.1588766714	-0.0166961774	-0.0803946563	-0.0679148008	-0.0773127453	0.0167259496	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	-0.0119474118330202	-0.0424975456896276	0.0001427406495077	0.0018060413896419	-0.0227632742627861	-0.0290091159410081	0.0008415288076788	0.0005181666551628	0.0743856431250691	0.1466174875991583	0.0214966876698893	0.0055332239031301	-0.0005540109334334	-0.000630992299383	3.069281143637471e-07	3.981512818807243e-07	0.0004129847877745	-0.0001790175652495	1.7055643493314882e-07	3.2047288667894785e-08	5.3114405132499536e-05	-9.8628133282299e-06	2.821140032579293e-09	9.727508674750936e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
966.8757851540142	-1.2975441256309068	1.6836207579592746	934848.7839171916	1239.6285777773176	-4.181323664528918	17.48346758754954	1536679.010842215	1021.1352240908462	0.6908931225802917	0.4773333068287459	1042717.1458790628	1084.853092517493	757.4517501774635	1.018346	14.874557	0.2543113031415066	0.1413941650318032	0.0185503824	0.1257061644	-0.0510102266	-0.0154503314	-0.029285899	-0.1222110109	-0.0508785633	0.0927362644	0.1377065947	-0.0978746736	0.0457896784	-0.0431343713	-0.0284634642	0.0358860512	-0.1313423895	0.0397179622	-0.1129011315	0.1356419182	0.106267984	0.0852283316	0.0891527866	-0.0910433711	-0.141719995	-0.0434825145	-0.0076366635	0.0650567597	0.0690761873	0.0962260004	-0.0253538843	-0.0235107286	0.0683387432	0.1128640266	-0.0632591858	-0.1986210444	-0.0651059618	0.0440127973	0.1185212172	-0.0804821661	-0.0814705695	-0.0003566448	-0.0334959933	0.0144644168	0.1190973185	0.093389933	0.1491808059	-0.0067084264	0.1299453163	0.0217928542	-0.0921387049	-0.0196071901	0.0159506099	0.062856148	0.1229782383	-0.1295105817	0.0182930782	-0.0061887725	-0.0197695983	-0.0956435337	-0.0742427873	-0.0504043567	-0.1415104612	-0.0404621506	0.1225789692	0.0623349036	-0.0696960071	-0.129358491	-0.0547023691	0.0	0.0237062424854173	0.0356536543184375	0.0005619859327774	0.0012711830662586	0.0452187123900671	0.0679819866528532	0.0046215505092687	0.0020447319502156	-0.0369197539370418	-0.1113053970621109	0.0123888914151541	0.0013630682307717	-0.0003155921685134	0.0002384187649199	9.959841682699028e-08	5.68435074659782e-08	0.0007789628435428	0.0003659780557682	6.067831116202847e-07	1.3393993730394489e-07	0.0002361228866063	0.0001830084814738	5.5754017579291616e-08	3.3492104291346366e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.7792491822302	1.9034640282159216	3.623175306711983	938533.2336460856	1244.1225861821856	4.494008404868055	20.19611154302472	1547841.0094486498	1022.2140950160745	1.078870925228216	1.163962473302787	1044921.656049532	1087.1849303335514	767.2003724484043	0.934879	13.655395	0.1327605081894431	0.085330891088024	0.0010942603	0.1021811845	0.1057237743	0.0637972032	0.0833343298	0.031673888	-0.0897596253	0.0443279405	0.1151566557	-0.0452622302	-0.0123846892	0.0138036868	-0.0933175619	-0.0119955247	0.1035212355	-0.0154193832	-0.1063684386	0.0502588974	-0.1013734932	-0.0672525538	-0.0792341302	-0.1984834985	-0.011138826	0.0131181822	-0.1045864987	-0.0207059457	0.0725535161	-0.0063546728	0.0728157574	-0.0675100376	0.0170532028	-0.0040998221	0.1341031012	-0.0232234367	-0.0631382295	-0.1063677934	0.0627881625	0.1362788056	-0.1369900285	-0.0414597474	-0.0031344581	-0.040362619	-0.0023816823	-0.0771016956	0.096456585	-0.0757167032	0.1472782261	0.1424328515	-0.0819616922	-0.0365159781	-0.0036717029	0.1603908449	0.088619819	-0.131724159	0.0576577624	0.0601120703	-0.0046231589	-0.1222698727	0.1044858778	-0.0396859136	0.0625447229	-0.0185161708	0.0890753376	0.0593126253	-0.0753678766	-0.1282765399	-0.0420090849	0.0	0.0242657784724826	0.0005595359870653	0.0005888280048755	3.130805208211406e-07	0.0124966637492747	-0.0327220486407923	0.0010707324672503	0.0001561666048624	-0.1102177055506672	-0.0732979516136254	0.0053725897107533	0.0121479426168535	-0.0001920447329526	0.0001235474355608	3.6881179454835456e-08	1.5263968833650035e-08	0.0003789773304363	-0.0003999855131064	1.4362381698462454e-07	1.5998841069507004e-07	0.0002360363963144	-8.64902918999873e-08	5.5713180385088516e-08	7.480570592945009e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.6388675381708	-0.1403816440594028	0.0197070059888208	938261.25570563	1244.1373026030403	0.014716420854711	0.0002165730427729	1547877.627728369	1021.224551904729	-0.9895431113454832	0.9791955692112996	1042899.5854130144	1085.849140455138	770.0836958084398	0.908061	13.263671	0.2185664682537395	0.1783940096484697	-0.0002934387	-0.0506437249	0.1146954094	0.0759613301	-0.0800883791	0.0064675435	-0.0470372153	-0.0743778102	0.0741562156	-0.0723681999	-0.0770043045	-0.0301514809	0.0049398791	-0.0198338162	0.0235676702	0.0693471317	-0.1825209115	-0.0558893471	0.076381317	-0.0570288536	-0.1294019201	-0.1239813366	0.1138942979	-0.0208258912	0.004003285	0.1037488513	-0.027981662	-0.0019991217	0.0061803612	-0.0324472045	0.0224944752	0.0470285131	0.126431739	0.1163911351	-0.1784722724	0.0238864871	0.1483227663	0.1099788552	0.0066662878	0.0903789386	0.0535248884	0.0004694179	0.0132683369	0.0030630968	0.1065161417	-0.067518492	0.0698579787	0.1232001839	-0.08298266	0.0174248537	0.1518111891	0.1314490253	-0.0044488897	-0.0298631804	0.0794248271	0.0453093264	0.0732116667	-0.1210880581	0.0061894447	0.123557936	-0.072118981	-0.0501086509	0.1088204421	0.0562490111	-0.0808296822	-0.1263903806	-0.0288477796	0.0	0.0241030608072918	-0.0001627176651908	0.00058095754028	2.6477038565145764e-08	-0.0050928568898029	-0.0175895206390776	0.0003093912363125	2.593719130001287e-05	0.0565535685645812	0.1667712741152484	0.0278126578700233	0.0031983061173887	-0.0007010177925012	-0.0005089730595486	4.914259454032555e-07	2.590535753462628e-07	0.0004039684992593	2.499116882299999e-05	1.631905483938111e-07	6.245585191396868e-10	8.914150800154447e-05	-0.0001468948883128	7.946208448789416e-09	2.1578108212446303e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.0492588251858	-1.5896087129849548	2.5268558603976845	935184.2689943413	1243.5090026855469	-0.6282999174934503	0.3947607863222764	1546314.6397600034	1020.6493731203332	-0.5751787843958027	0.3308306340190333	1041725.142850929	1085.490835927567	763.8381585055636	0.969157	14.156073	0.2145126174631947	0.1617999033461129	0.0237242542	-0.0990702761	-0.0369391931	0.0903923441	0.0255610945	0.0032919436	-0.0633039894	-0.1365671451	-0.0038400678	-0.0337344048	-0.0531974922	-0.0534471831	-0.0824324937	0.0237450153	0.167965379	0.1811754031	0.0356678981	0.0555751788	0.043160008	-0.0785977803	-0.1244534683	-0.1107542775	0.0879077442	0.0745606497	-0.2549227227	0.0132045716	0.0105081033	0.0291005984	0.095871277	-0.0555346977	0.0922876753	-0.1250808091	-0.0391260513	0.1106633944	-0.1699504044	-0.0101086948	0.1397470043	0.1151977583	-0.0825239698	-0.0483945011	0.050583184	-0.0063337831	0.0356917993	0.0842680293	0.1345841948	0.0647377545	0.1069955186	0.123439896	0.056058389	0.125362139	0.0780103177	0.0868915156	0.0640218644	-0.0909646926	-0.0524236128	0.0677692617	0.1344915801	-0.0638963537	0.0542920363	0.1331723257	0.0356041617	0.1546192325	0.0958457791	0.053146196	-0.0860662011	-0.1237118379	-0.0153650827	0.0	0.0352637884971329	0.0111607276898411	0.0012435347791705	0.0001245618425667	0.0152461165705801	0.020338973460383	0.0004136738414221	0.0002324440704837	-0.0902169373212444	-0.1467705058858256	0.0215415813979811	0.0081390957796253	-9.101460749330924e-05	0.0006100031850078	8.283658777161143e-09	3.7210388571977097e-07	0.0002979955311979	-0.0001059729680614	8.88013366139186e-08	1.1230269959742505e-08	9.801356347515464e-05	8.872055473610168e-06	9.606658625098169e-09	7.871336832681614e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
